EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,LostBallOutOfBoundsTurnovers,DefFTReboundPct,LongMidRangePctAssisted,FTOffRebounds,BlockedAtRim,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffFTReboundPct,DefCorner3ReboundPct,OffThreePtRebounds,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends
101145,1610612742,Monta Ellis,Monta Ellis,101145,DAL,14953.0,249.0,-52.0,479.0,479.0,121.0,131.0,64.0,958.0,21.0,41.0,2.0,4.0,5.0,10.0,6.0,13.0,13.0,39.0,2.0,6.0,1.0,1.0,3.0,10.0,28.0,2.0,2.0,2.0,9.0,40.0,93.0,12.0,34.0,27.0,143.0,556.0,4.0,7.0,2.0,3.0,3.0,17.0,13.0,28.0,3.0,12.0,11.0,46.0,20.0,60.0,24.0,12.0,2.0,1.0,27.0,10.0,5.0,14.0,6.0,20.0,5.0,1.0,8.0,4.0,2.0,46.0,6.0,3.0,8.0,11.0,6.0,17.0,2.0,9.0,3.0,6.0,10.0,1.0,6.0,5.0,4.0,1.0,1.0,15.0,3.0,5.0,7.0,2.0,19.0,1.0,28.0,2.0,4.0,2.0,31.0,5.0,16.0,2.0,1.0,1.0,1.0,1.0,44.0,118.0,5.0,0.25,0.2564102564102564,0.6666666666666666,0.35294117647058826,0.6666666666666666,0.25,0.36363636363636365,0.43010752688172044,0.5714285714285714,0.4642857142857143,0.4566929133858268,0.7,0.4375,0.5107142857142857,0.7727272727272727,0.5227272727272727,0.2677165354330709,0.053763440860215055,0.0975609756097561,0.02564102564102564,28.181818181818183,0.6666666666666666,0.053691275167785234,0.031914893617021274,0.058823529411764705,0.055,0.023809523809523808,0.03508771929824561,0.04878048780487805,0.022222222222222223,0.05,0.034482758620689655,0.0784313725490196,0.08108108108108109,0.029850746268656716,1.0,0.3228346456692913,0.5121951219512195,0.5675675675675675,0.38095238095238093,0.10236220472440945,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.30708661417322836,0.3333333333333333,0.34210526315789475,0.047244094488188976,0.3333333333333333,0.3333333333333333,1.0,0.2204724409448819,0.35714285714285715,0.35714285714285715,0.6,0.4,0.5,0.1,0.2,1.0,0.5,0.25,0.5,0.075,0.3333333333333333,0.225,0.2222222222222222,0.5905511811023622,0.37037037037037035,0.5062059523809525,0.47554375,0.45999625,0.11594202898550725,0.15384615384615385,0.11888111888111888,0.32167832167832167,9.58279569892473,26.108823529411765,0.25260960334029225,,,,,,,,,,,,,,,,,,,,,True,,,
101181,1610612742,Jose Calderon,Jose Calderon,101181,DAL,10144.0,169.0,-5.0,325.0,321.0,68.0,76.0,46.0,646.0,4.0,8.0,,1.0,,,,3.0,13.0,29.0,1.0,4.0,2.0,,,9.0,15.0,1.0,2.0,2.0,2.0,17.0,40.0,10.0,19.0,1.0,65.0,371.0,,2.0,1.0,4.0,,3.0,,2.0,2.0,2.0,,6.0,4.0,30.0,18.0,12.0,,,15.0,9.0,,17.0,11.0,28.0,8.0,3.0,10.0,2.0,5.0,67.0,1.0,,3.0,4.0,1.0,5.0,,1.0,1.0,,5.0,1.0,4.0,2.0,1.0,,,7.0,1.0,2.0,8.0,,14.0,1.0,6.0,,,1.0,1.0,1.0,1.0,,,,,,6.0,68.0,1.0,0.11764705882352941,0.11764705882352941,0.6,0.5263157894736842,0.25,1.0,0.5263157894736842,0.425,,,0.5423728813559322,0.25,0.75,0.5508474576271186,0.25,0.75,0.3220338983050847,,,,17.50663129973475,0.7142857142857143,0.030303030303030304,0.008,,0.022388059701492536,0.005917159763313609,0.02702702702702703,,,,0.025,0.06060606060606061,,,,0.13559322033898305,0.5,0.5,0.25,0.05084745762711865,,,,0.4915254237288136,0.4482758620689655,0.4482758620689655,0.06779661016949153,0.25,0.25,,0.2542372881355932,0.6,0.6,0.6666666666666666,0.16666666666666666,,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,,0.5,1.0,0.4576271186440678,0.6,0.4940389830508474,0.53154,0.4722875,0.01694915254237288,0.025,0.046153846153846156,0.09230769230769231,14.1,24.705263157894738,0.20923076923076922,1.0,1.0,0.08333333333333333,0.07692307692307693,,,,,,,,,,,,,,,,,True,,,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,6859.0,114.0,-9.0,228.0,220.0,76.0,80.0,28.0,448.0,2.0,8.0,,,1.0,3.0,1.0,5.0,3.0,6.0,4.0,6.0,1.0,2.0,3.0,7.0,16.0,1.0,1.0,1.0,3.0,6.0,19.0,11.0,22.0,6.0,51.0,237.0,1.0,1.0,1.0,2.0,,5.0,1.0,4.0,3.0,6.0,3.0,14.0,2.0,10.0,30.0,3.0,,,16.0,7.0,3.0,5.0,3.0,8.0,2.0,1.0,2.0,2.0,1.0,19.0,1.0,5.0,9.0,14.0,2.0,16.0,,3.0,1.0,2.0,2.0,,,1.0,2.0,,,3.0,,,3.0,1.0,8.0,1.0,11.0,,1.0,,8.0,,3.0,1.0,2.0,,2.0,1.0,14.0,73.0,,0.16666666666666666,0.16666666666666666,0.9090909090909091,0.5,0.5,0.5,0.5,0.3157894736842105,1.0,0.25,0.5487804878048781,0.8333333333333334,0.55,0.5666666666666667,0.8333333333333334,0.5833333333333334,0.5365853658536586,0.15789473684210525,0.125,,18.75,0.6666666666666666,0.125,0.0125,0.19230769230769232,0.14285714285714285,0.009174311926605505,,,0.027777777777777776,0.18181818181818182,0.043478260869565216,0.14814814814814814,0.16666666666666666,,0.5,0.1951219512195122,0.25,0.2857142857142857,,0.12195121951219512,0.2,0.3333333333333333,,0.14634146341463414,0.5,0.5,0.14634146341463414,0.6666666666666666,0.6666666666666666,1.0,0.3902439024390244,0.4375,0.4375,0.8571428571428571,,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3,0.3333333333333333,0.3,0.6666666666666666,0.3,0.3333333333333333,0.7317073170731707,0.4375,0.4978987804878049,0.51635,0.48989000000000005,0.06818181818181818,0.13636363636363635,0.09803921568627451,0.27450980392156865,8.478947368421053,24.577272727272724,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,1.0,0.4,0.07142857142857142,0.25,,,,,,,,,,True,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,11708.0,195.0,-61.0,373.0,371.0,92.0,104.0,50.0,744.0,4.0,9.0,1.0,2.0,3.0,4.0,10.0,22.0,22.0,55.0,,,,,,1.0,8.0,,2.0,1.0,2.0,36.0,86.0,1.0,8.0,15.0,90.0,450.0,3.0,6.0,,2.0,4.0,10.0,8.0,16.0,1.0,2.0,7.0,26.0,32.0,40.0,,3.0,4.0,,8.0,1.0,,8.0,,8.0,,,5.0,2.0,1.0,16.0,2.0,12.0,25.0,41.0,5.0,46.0,,6.0,5.0,1.0,5.0,1.0,3.0,6.0,2.0,,,11.0,1.0,1.0,10.0,,18.0,1.0,22.0,,1.0,1.0,19.0,,7.0,2.0,5.0,,5.0,3.0,26.0,92.0,,0.4444444444444444,0.47058823529411764,,0.125,,0.5,0.125,0.4186046511627907,0.5,0.5,0.39893617021276595,0.375,0.5277777777777778,0.4368932038834951,0.5,0.5909090909090909,0.0851063829787234,,,,26.450116009280745,0.45454545454545453,0.22935779816513763,0.013333333333333334,0.2857142857142857,0.24503311258278146,0.024752475247524754,,,0.027777777777777776,0.27586206896551724,0.2826086956521739,0.11764705882352941,0.1875,,0.6,0.09574468085106383,0.4444444444444444,0.4444444444444444,0.5,0.23404255319148937,0.45454545454545453,0.45454545454545453,0.2,0.5851063829787234,0.4,0.4,,,,,0.0851063829787234,0.125,0.125,,0.25,0.5,,0.25,,,0.2222222222222222,0.75,,,0.1111111111111111,0.5,0.18085106382978725,0.125,0.4330338709677418,0.48319,0.47750588235294117,0.06930693069306931,0.07526881720430108,0.1111111111111111,0.28888888888888886,13.672093023255814,26.762500000000003,0.24664879356568364,4.0,,0.36363636363636365,0.5454545454545454,,4.0,1.0,2.0,,,0.6,3.0,2.0,1.0,1.0,0.057692307692307696,0.08108108108108109,,,,True,,,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,3040.0,51.0,-12.0,100.0,97.0,41.0,45.0,13.0,197.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,4.0,5.0,,,2.0,10.0,110.0,1.0,1.0,,,,2.0,2.0,3.0,,,1.0,5.0,6.0,2.0,,,2.0,,,,,5.0,,5.0,,,1.0,1.0,3.0,10.0,1.0,2.0,3.0,6.0,4.0,10.0,,,,,2.0,,1.0,,1.0,,,2.0,2.0,2.0,6.0,,8.0,,3.0,,,,5.0,1.0,2.0,1.0,4.0,,4.0,3.0,5.0,41.0,,0.75,1.0,,,,,,0.8,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.7142857142857143,1.0,0.625,,,,,8.108108108108107,1.0,0.09090909090909091,0.027777777777777776,0.18181818181818182,0.11363636363636363,0.08163265306122448,0.09090909090909091,,,,0.1,0.15384615384615385,0.2,,0.75,0.6,1.0,1.0,0.6666666666666666,0.2,1.0,1.0,1.0,0.2,,,,,,,,,,,1.0,1.0,,,,,0.3333333333333333,1.0,,,,,0.6,,0.45577999999999996,,0.4966333333333333,0.3333333333333333,0.3333333333333333,0.2,0.5,5.88,,0.41,1.0,,0.3333333333333333,,,3.0,1.0,1.0,,,,3.0,,,,0.23076923076923078,0.2727272727272727,,,,True,,,
201971,1610612742,DeJuan Blair,DeJuan Blair,201971,DAL,2563.0,43.0,-5.0,85.0,87.0,45.0,31.0,9.0,172.0,5.0,8.0,2.0,3.0,2.0,4.0,4.0,6.0,1.0,2.0,,,,,,,,,,,,10.0,16.0,,,5.0,25.0,102.0,2.0,4.0,,,,4.0,5.0,8.0,,,4.0,14.0,18.0,2.0,,,2.0,,,,1.0,,,,,,,,,,6.0,1.0,6.0,8.0,7.0,15.0,1.0,6.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,,,4.0,1.0,2.0,5.0,1.0,11.0,1.0,5.0,,,,9.0,1.0,3.0,2.0,,,,,13.0,43.0,1.0,0.9,1.0,,,,,,0.625,0.5,0.625,0.625,0.5,0.625,0.625,0.5,0.5833333333333334,,0.0625,0.125,,25.0,0.5,0.2727272727272727,0.2,0.14285714285714285,0.2413793103448276,0.16666666666666666,0.4444444444444444,0.125,0.07692307692307693,,0.3,0.375,0.16666666666666666,0.2,,0.5,0.625,0.7142857142857143,0.8,0.375,0.6666666666666666,0.6666666666666666,1.0,0.125,0.5,0.5,,,,,,,,,0.75,0.6666666666666666,,,,,0.5,0.5,,,,,0.5,,0.4751812499999999,0.52125,0.4419375,0.16666666666666666,0.16666666666666666,0.16,0.56,6.1125,,0.5294117647058824,1.0,,0.5,1.0,1.0,,,1.0,,0.14285714285714285,,,1.0,,,,,1.0,0.5,,True,,,
2223,1610612742,Samuel Dalembert,Samuel Dalembert,2223,DAL,8034.0,134.0,-30.0,245.0,247.0,19.0,31.0,33.0,492.0,11.0,19.0,4.0,9.0,1.0,1.0,,2.0,,3.0,,,,,,,,,,,,11.0,24.0,,,10.0,32.0,286.0,4.0,11.0,,,2.0,10.0,1.0,1.0,,,3.0,5.0,14.0,8.0,,,8.0,,,,6.0,,,,,,,,,,21.0,6.0,25.0,36.0,23.0,59.0,1.0,2.0,2.0,,2.0,,1.0,2.0,1.0,,,4.0,,,8.0,,15.0,2.0,13.0,,,,15.0,1.0,7.0,1.0,10.0,,10.0,5.0,5.0,19.0,1.0,0.6363636363636364,1.0,,,,,,0.4583333333333333,0.36363636363636365,1.0,0.4583333333333333,0.36363636363636365,1.0,0.5161290322580645,0.4166666666666667,0.8333333333333334,,0.25,0.2631578947368421,,12.237762237762238,0.5,0.2976190476190476,0.20388349514563106,0.2222222222222222,0.27927927927927926,0.16312056737588654,0.2903225806451613,0.2916666666666667,0.10416666666666667,0.3181818181818182,0.32432432432432434,0.24,0.35294117647058826,0.14285714285714285,0.5,0.7916666666666666,0.5789473684210527,0.7857142857142857,0.6363636363636364,0.08333333333333333,,,,0.125,,,,,,,,,,,0.8181818181818182,0.4444444444444444,,,,,1.0,1.0,,,,,0.7916666666666666,,0.553925,0.5332454545454546,0.7199,0.23333333333333334,0.23333333333333334,0.3125,0.15625,3.720833333333333,,0.07755102040816327,5.0,,0.625,,,4.0,6.0,1.0,0.5,,,2.0,1.0,3.0,,0.05263157894736842,0.037037037037037035,,,0.09090909090909091,True,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,6005.0,100.0,-39.0,198.0,201.0,64.0,78.0,24.0,399.0,4.0,9.0,,,2.0,3.0,2.0,2.0,2.0,7.0,,2.0,,,1.0,5.0,11.0,,,1.0,4.0,8.0,18.0,5.0,13.0,2.0,33.0,235.0,,,,,2.0,2.0,5.0,6.0,1.0,5.0,,13.0,,16.0,6.0,9.0,,1.0,10.0,5.0,1.0,6.0,4.0,10.0,2.0,2.0,3.0,2.0,1.0,24.0,1.0,,8.0,8.0,1.0,9.0,1.0,1.0,1.0,,2.0,1.0,2.0,3.0,,,,5.0,,1.0,1.0,,7.0,,6.0,,2.0,1.0,2.0,,1.0,,1.0,1.0,1.0,,13.0,61.0,,,,0.4,0.38461538461538464,,0.2,0.4166666666666667,0.4444444444444444,,0.8333333333333334,0.5,,0.5909090909090909,0.515625,1.0,0.5909090909090909,0.41935483870967744,0.05555555555555555,0.1111111111111111,,16.591928251121075,0.4,0.12903225806451613,0.0136986301369863,,0.0975609756097561,0.009900990099009901,0.043478260869565216,,,0.17647058823529413,,0.21739130434782608,,0.0625,,0.2903225806451613,0.4444444444444444,0.5,,0.06451612903225806,1.0,1.0,,0.22580645161290322,0.2857142857142857,0.2857142857142857,0.06451612903225806,,,,0.3548387096774194,0.45454545454545453,0.45454545454545453,0.4,,,,,,,0.2727272727272727,0.6666666666666666,0.09090909090909091,,0.36363636363636365,0.25,0.7096774193548387,0.5,0.5114333333333333,,0.53672,0.03125,0.05263157894736842,0.06060606060606061,0.3939393939393939,8.877777777777778,26.53076923076923,0.32323232323232326,,,,,,,,,,,,,2.0,,,,,,,,True,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,10465.0,174.0,-28.0,330.0,339.0,75.0,70.0,47.0,669.0,11.0,17.0,6.0,8.0,2.0,3.0,7.0,18.0,,2.0,2.0,8.0,1.0,1.0,1.0,2.0,7.0,,,2.0,3.0,18.0,37.0,4.0,15.0,5.0,53.0,386.0,6.0,11.0,,1.0,3.0,15.0,3.0,6.0,3.0,4.0,3.0,18.0,24.0,12.0,12.0,,8.0,,7.0,2.0,3.0,6.0,6.0,12.0,5.0,1.0,3.0,1.0,2.0,30.0,8.0,6.0,12.0,19.0,12.0,31.0,1.0,6.0,4.0,2.0,3.0,,1.0,,2.0,,,3.0,,2.0,6.0,,9.0,,6.0,,,1.0,7.0,1.0,3.0,1.0,1.0,,1.0,,17.0,72.0,,0.6666666666666666,0.8571428571428571,1.0,0.26666666666666666,,0.75,0.26666666666666666,0.4864864864864865,0.5454545454545454,0.5,0.46153846153846156,0.5,0.75,0.4818181818181818,0.5357142857142857,0.75,0.28846153846153844,0.08108108108108109,0.17647058823529413,,15.18324607329843,1.0,0.11009174311926606,0.058394160583941604,0.17647058823529413,0.1258741258741259,0.055248618784530384,0.15,0.034482758620689655,0.014705882352941176,0.10344827586206896,0.11627906976744186,0.10810810810810811,0.21739130434782608,0.037037037037037035,,0.3269230769230769,0.6470588235294118,0.7857142857142857,0.6363636363636364,0.34615384615384615,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.038461538461538464,,,0.15384615384615385,0.25,0.25,1.0,0.1346153846153846,0.2857142857142857,0.2857142857142857,1.0,0.6666666666666666,0.75,0.08333333333333333,,,,0.3,0.6666666666666666,0.1,1.0,0.3,0.6666666666666666,0.6153846153846154,0.2857142857142857,0.5312375,0.5742409090909091,0.553735,0.05555555555555555,0.07692307692307693,0.2830188679245283,0.33962264150943394,5.45945945945946,24.09333333333333,0.22727272727272727,1.0,,0.1,,2.0,,1.0,,,0.16666666666666666,0.09090909090909091,2.0,,1.0,,0.045454545454545456,0.03333333333333333,,0.3333333333333333,0.07142857142857142,True,,,
203109,1610612742,Jae Crowder,Jae Crowder,203109,DAL,907.0,15.0,-17.0,30.0,31.0,4.0,7.0,6.0,61.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,45.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,2.7777777777777777,,0.2,,0.5,0.2857142857142857,,,,,,,0.3333333333333333,0.5,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7763,,,,,,,0.1,,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,
