EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,BlocksRecoveredPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,Travels,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyCorner3FGM,PenaltyCorner3FGA,FTOffRebounds,FTDefRebounds,BlockedShortMidRange,DefFTReboundPct,OffFTReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,Offensive Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,on,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,3SecondViolations,DefensiveGoaltends,BlockingFouls
101135,1610612744,David Lee,David Lee,101135,GSW,3510.0,58.0,14,120.0,125,40.0,54,15.0,245,11.0,16.0,2.0,4.0,3.0,6.0,1.0,5.0,1.0,12.0,22.0,10.0,34.0,138,3.0,5.0,6.0,3.0,6.0,3.0,9.0,20.0,4.0,4.0,5.0,5.0,2.0,7.0,2.0,4.0,1.0,16.0,3.0,4.0,4.0,10.0,14.0,7.0,21.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,6.0,2.0,10.0,1.0,13.0,1.0,7.0,9.0,40.0,2.0,0.8333333333333334,1.0,0.5454545454545454,0.6,0.5,0.5454545454545454,0.6,0.5,0.6071428571428571,0.6,0.5625,0.22727272727272727,0.1875,0.4,22.794117647058822,1.0,0.25,0.14814814814814814,0.2857142857142857,0.2,0.25925925925925924,0.16666666666666666,0.1111111111111111,0.15384615384615385,0.2,0.21428571428571427,0.26666666666666666,0.3333333333333333,0.15384615384615385,0.2,0.5,0.7272727272727273,0.6875,0.8461538461538461,0.8181818181818182,0.22727272727272727,0.2,0.3333333333333333,1.0,0.045454545454545456,0.8,0.5,1.0,0.5,0.7272727272727273,0.5181590909090908,0.5017,0.5389333333333334,0.25,0.25,0.17647058823529413,0.2647058823529412,3.772727272727273,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200756,1610612744,Hilton Armstrong,Hilton Armstrong,200756,GSW,830.0,14.0,-11,31.0,30,26.0,17,8.0,61,2.0,4.0,,1.0,1.0,3.0,2.0,2.0,1.0,4.0,7.0,,8.0,42,,1.0,,3.0,6.0,,6.0,6.0,2.0,,,2.0,,2.0,,2.0,,4.0,,3.0,,1.0,1.0,3.0,4.0,,,,2.0,,2.0,4.0,1.0,3.0,,3.0,,2.0,,,6.0,26.0,,0.75,0.75,0.5714285714285714,,0.5,0.5714285714285714,,0.5,0.5,,0.42857142857142855,,,,29.26829268292683,0.5,0.125,0.3,,,0.1,0.21428571428571427,0.25,,0.5,,,0.5,,,,0.5714285714285714,0.5,0.5,1.0,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,1.0,,0.5,0.3333333333333333,0.5714285714285714,0.4283714285714285,0.3797,0.43999999999999995,,,,0.75,5.457142857142857,0.8387096774193549,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,7105.0,118.0,21,240.0,248,103.0,106,36.0,488,8.0,11.0,,,6.0,7.0,2.0,6.0,10.0,15.0,27.0,16.0,73.0,286,1.0,1.0,9.0,9.0,13.0,10.0,40.0,2.0,28.0,,1.0,21.0,6.0,27.0,4.0,16.0,3.0,60.0,1.0,2.0,5.0,4.0,9.0,3.0,12.0,3.0,2.0,1.0,11.0,7.0,4.0,13.0,4.0,10.0,1.0,13.0,,18.0,1.0,4.0,40.0,100.0,1.0,0.06666666666666667,0.06666666666666667,0.5555555555555556,1.0,0.6923076923076923,0.5816326530612245,1.3333333333333333,0.6521739130434783,0.6517857142857143,1.5,0.7407407407407407,0.037037037037037035,,0.16666666666666666,24.295774647887324,0.8461538461538461,0.05714285714285714,0.03333333333333333,0.125,0.02564102564102564,0.08181818181818182,0.030303030303030304,0.05263157894736842,0.038461538461538464,,0.03225806451612903,0.08695652173913043,,0.08,0.13793103448275862,0.09090909090909091,0.22448979591836735,0.7272727272727273,0.7272727272727273,,0.12244897959183673,0.3333333333333333,0.4,,0.20408163265306123,,,0.30434782608695654,0.8571428571428571,0.673469387755102,0.494519387755102,0.52325,0.5008499999999999,0.1320754716981132,0.13333333333333333,0.1232876712328767,0.547945205479452,9.422222222222222,0.42916666666666664,1.0,,2.0,2.0,5.0,,1.0,3.0,1.0,,1.0,,2.0,0.041666666666666664,,5.0,1.0,3.0,8.0,19.0,2.0,2.0,4.0,10.0,9.0,22.0,2.0,2.0,1.0,4.0,10.0,9.0,18.0,19.0,8.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.3333333333333333,0.4090909090909091,1.0,0.4,0.4090909090909091,0.4489795918367347,0.5,0.5,0.2,0.061224489795918366,0.3333333333333333,0.3333333333333333,1.0,0.3877551020408163,0.42105263157894735,0.42105263157894735,0.25,0.6666666666666666,1.0,0.5,0.43478260869565216,0.4,0.42105263157894735,0.13043478260869565,25.513636363636365,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,9333.0,156.0,-5,315.0,322,131.0,130,52.0,637,4.0,9.0,,2.0,1.0,6.0,2.0,9.0,9.0,11.0,27.0,9.0,55.0,375,1.0,4.0,4.0,5.0,15.0,7.0,23.0,14.0,8.0,2.0,2.0,5.0,3.0,8.0,,5.0,,19.0,4.0,2.0,8.0,10.0,21.0,7.0,28.0,1.0,1.0,,3.0,1.0,2.0,5.0,5.0,13.0,1.0,10.0,,16.0,,4.0,22.0,128.0,3.0,0.6363636363636364,0.7,0.4074074074074074,0.25,0.3333333333333333,0.4791666666666667,0.25,0.3333333333333333,0.49107142857142855,0.4,0.39655172413793105,0.07407407407407407,0.2222222222222222,,16.05263157894737,0.6,0.10869565217391304,0.022222222222222223,0.14035087719298245,0.07547169811320754,0.12080536912751678,0.04195804195804196,0.03125,,0.045454545454545456,0.09302325581395349,0.13333333333333333,0.037037037037037035,0.14285714285714285,0.16666666666666666,0.06666666666666667,0.1875,0.4444444444444444,0.5714285714285714,1.0,0.1875,0.2222222222222222,0.2222222222222222,0.5,0.1875,0.5,,0.25,0.16666666666666666,0.625,0.49290625000000005,0.4722,0.48327500000000007,0.07692307692307693,0.12903225806451613,0.07272727272727272,0.41818181818181815,9.537037037037036,0.4158730158730159,1.0,,2.0,,2.0,,,4.0,3.0,,3.0,2.0,2.0,0.037037037037037035,0.6666666666666666,5.0,3.0,8.0,5.0,13.0,,,1.0,6.0,8.0,21.0,,,2.0,2.0,9.0,24.0,,13.0,5.0,3.0,,,,,,,,1.0,0.38095238095238093,,0.2222222222222222,0.38095238095238093,0.4375,0.5555555555555556,0.5555555555555556,0.4,0.16666666666666666,0.375,0.375,1.0,0.2708333333333333,0.38461538461538464,0.38461538461538464,1.0,,,,0.25,0.16666666666666666,0.38461538461538464,,24.80952380952381,1.0,3.0,1.0,3.0,3.0,0.25,0.0625,0.125,0.3333333333333333,,,,,,,,,,,,,,True,,,,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,4740.0,79.0,-9,154.0,165,83.0,82,19.0,319,5.0,6.0,2.0,2.0,2.0,2.0,,1.0,3.0,7.0,10.0,10.0,30.0,202,2.0,2.0,4.0,3.0,4.0,4.0,13.0,6.0,8.0,4.0,,6.0,5.0,11.0,1.0,2.0,1.0,27.0,2.0,,4.0,4.0,10.0,2.0,12.0,1.0,1.0,,2.0,2.0,,6.0,2.0,3.0,,15.0,,14.0,1.0,4.0,13.0,82.0,,0.42857142857142855,0.6,0.7,1.0,0.75,0.625,0.5,0.6428571428571429,0.6818181818181818,0.5,0.65,,,,16.0,0.3333333333333333,0.10810810810810811,,0.10810810810810811,0.07692307692307693,0.10810810810810811,0.034482758620689655,,,,0.09523809523809523,,0.09090909090909091,0.2,0.12,0.08333333333333333,0.375,0.8333333333333334,0.8333333333333334,0.6,0.0625,,,,0.1875,0.5,1.0,0.2857142857142857,1.0,0.75,0.5204593750000001,0.5376,0.5020357142857143,0.2631578947368421,0.3076923076923077,0.13333333333333333,0.43333333333333335,6.069999999999999,0.538961038961039,1.0,,4.0,,1.0,,,3.0,,,1.0,1.0,3.0,0.14285714285714285,1.0,2.0,,2.0,2.0,4.0,,1.0,1.0,2.0,2.0,6.0,,2.0,,1.0,3.0,6.0,,4.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.375,0.6666666666666666,0.6666666666666666,,0.125,,,,0.25,0.5,0.5,1.0,0.25,,,0.2857142857142857,0.5,0.5,0.16666666666666666,24.78333333333333,,1.0,,2.0,,0.2222222222222222,,0.14285714285714285,,1.0,3.0,1.0,1.0,0.25,,,,,,,,,True,,,,,
201578,1610612744,Marreese Speights,Marreese Speights,201578,GSW,2549.0,42.0,6,88.0,86,40.0,32,23.0,174,9.0,13.0,3.0,6.0,5.0,5.0,3.0,7.0,5.0,13.0,25.0,5.0,31.0,84,3.0,7.0,7.0,7.0,12.0,1.0,15.0,20.0,6.0,6.0,,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,7.0,3.0,7.0,12.0,8.0,20.0,1.0,1.0,,1.0,,1.0,2.0,2.0,7.0,,6.0,1.0,9.0,1.0,5.0,15.0,40.0,2.0,0.7692307692307693,1.0,0.52,0.42857142857142855,0.5833333333333334,0.52,0.42857142857142855,0.5833333333333334,0.5344827586206896,0.4375,0.5769230769230769,,,,25.619834710743802,0.5,0.22580645161290322,0.1794871794871795,0.17647058823529413,0.0625,0.20833333333333334,0.14545454545454545,0.2,0.13333333333333333,0.2222222222222222,0.08333333333333333,0.2222222222222222,0.4,0.08333333333333333,0.23076923076923078,,0.52,0.6923076923076923,0.6923076923076923,0.6666666666666666,0.28,0.42857142857142855,0.42857142857142855,1.0,0.2,0.8571428571428571,0.5,0.4166666666666667,1.0,0.52,0.47336000000000006,0.5311142857142856,0.46926666666666667,0.1724137931034483,0.1724137931034483,0.22580645161290322,0.4838709677419355,7.191999999999998,0.45454545454545453,2.0,,1.0,1.0,1.0,1.0,,,3.0,2.0,3.0,3.0,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.2,0.2,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.5,,,,,,,,,,,,,,,,,True,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,4910.0,82.0,-6,163.0,167,67.0,55,23.0,330,5.0,9.0,,,1.0,2.0,3.0,6.0,4.0,9.0,19.0,9.0,39.0,201,,1.0,11.0,2.0,6.0,6.0,16.0,12.0,6.0,,,3.0,2.0,5.0,2.0,3.0,,12.0,1.0,1.0,3.0,5.0,8.0,2.0,10.0,1.0,1.0,,3.0,2.0,1.0,5.0,2.0,8.0,,8.0,,12.0,,4.0,15.0,64.0,1.0,0.6666666666666666,0.6666666666666666,0.47368421052631576,,0.3333333333333333,0.5357142857142857,0.9,0.4166666666666667,0.5735294117647058,0.7857142857142857,0.5,,,,20.634920634920636,0.6,0.1111111111111111,0.021739130434782608,0.09375,0.043478260869565216,0.1038961038961039,0.028985507246376812,0.05263157894736842,,,0.058823529411764705,,0.11764705882352941,0.2,0.07692307692307693,0.16666666666666666,0.32142857142857145,0.5555555555555556,0.5555555555555556,1.0,0.21428571428571427,0.5,0.5,,0.14285714285714285,,,0.16666666666666666,0.5,0.6428571428571429,0.47985357142857143,0.6232500000000001,0.48914583333333334,0.125,0.17391304347826086,0.28205128205128205,0.41025641025641024,7.98421052631579,0.4110429447852761,,1.0,2.0,,2.0,1.0,,2.0,3.0,1.0,4.0,1.0,1.0,,0.25,1.0,3.0,4.0,1.0,5.0,,1.0,,3.0,4.0,9.0,3.0,4.0,2.0,2.0,6.0,12.0,,5.0,1.0,,,,,,,1.0,,1.0,0.4444444444444444,0.75,0.3333333333333333,0.4444444444444444,0.32142857142857145,0.25,0.25,1.0,0.14285714285714285,0.75,0.75,1.0,0.17857142857142858,0.2,0.2,1.0,0.2,,,0.25,,0.2,,25.144444444444442,2.0,3.0,,,1.0,,,0.25,0.6666666666666666,3.0,,1.0,,0.6,3.0,1.0,1.0,1.0,,,,,True,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,6071.0,101.0,10,204.0,208,74.0,93,31.0,412,8.0,10.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,10.0,13.0,12.0,41.0,232,2.0,3.0,9.0,2.0,3.0,8.0,18.0,12.0,8.0,2.0,1.0,5.0,3.0,8.0,1.0,2.0,,19.0,3.0,6.0,7.0,14.0,23.0,11.0,34.0,3.0,,3.0,4.0,2.0,2.0,8.0,7.0,15.0,1.0,11.0,,14.0,2.0,3.0,18.0,71.0,,0.6,0.6666666666666666,0.7692307692307693,0.6666666666666666,0.6666666666666666,0.5576923076923077,0.5,0.5555555555555556,0.640625,0.6428571428571429,0.6428571428571429,0.07692307692307693,,0.5,16.39344262295082,0.5,0.2545454545454545,0.11320754716981132,0.175,0.07894736842105263,0.22105263157894736,0.0989010989010989,0.125,0.13043478260869565,0.07142857142857142,0.0967741935483871,0.15,0.4166666666666667,0.2608695652173913,0.19230769230769232,0.14285714285714285,0.38461538461538464,0.8,0.8,0.5,0.07692307692307693,0.5,1.0,1.0,0.038461538461538464,0.75,0.6666666666666666,0.2222222222222222,0.5,0.8846153846153846,0.5128479166666667,0.5253,0.5031375,0.1111111111111111,0.21428571428571427,0.21951219512195122,0.43902439024390244,3.7692307692307696,0.3627450980392157,,2.0,4.0,1.0,2.0,2.0,5.0,5.0,6.0,5.0,7.0,2.0,5.0,,0.2857142857142857,1.0,1.0,1.0,2.0,12.0,,1.0,1.0,5.0,3.0,13.0,,1.0,5.0,2.0,6.0,9.0,,10.0,2.0,2.0,3.0,,,,,1.0,,1.0,0.23076923076923078,,0.3333333333333333,0.2727272727272727,0.5,1.0,1.0,1.0,0.038461538461538464,1.0,1.0,1.0,0.46153846153846156,0.16666666666666666,0.16666666666666666,1.0,0.25,,,0.5555555555555556,0.2,0.2,,30.46153846153846,1.0,1.0,2.0,2.0,,0.5,0.25,0.1111111111111111,1.0,,,1.0,1.0,,,,,,2.0,,,,True,,,,,
2581,1610612744,Steve Blake,Steve Blake,2581,GSW,2500.0,42.0,-27,87.0,87,41.0,44,18.0,174,1.0,1.0,,,,,,,1.0,1.0,2.0,,11.0,109,,1.0,3.0,,1.0,,6.0,,2.0,,,1.0,1.0,2.0,1.0,,1.0,5.0,1.0,,2.0,1.0,3.0,1.0,4.0,,,,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,6.0,39.0,1.0,,,0.5,,,0.5,0.5,0.75,0.5,0.5,0.75,,,,11.711711711711711,1.0,0.045454545454545456,,0.11764705882352941,0.047619047619047616,0.07692307692307693,0.02127659574468085,,,,0.05263157894736842,,0.25,,0.08333333333333333,0.2,0.09090909090909091,1.0,1.0,,,,,,0.09090909090909091,,,,,0.9090909090909091,0.5332318181818181,0.60615,0.541975,,,0.2727272727272727,0.5454545454545454,8.299999999999999,0.47126436781609193,,,,,1.0,,,,,,,,,,,,3.0,3.0,,6.0,,1.0,,1.0,3.0,9.0,1.0,2.0,,2.0,3.0,9.0,,6.0,,,,,,,,,,1.0,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.8181818181818182,,,,0.2727272727272727,1.0,1.0,1.0,0.5454545454545454,,,,0.3333333333333333,,,0.25,,,,25.311111111111114,2.0,2.0,,,,,,0.5,1.0,1.0,,,,0.3333333333333333,1.0,,1.0,1.0,,1.0,,,True,,,,,
202348,1610612744,Jordan Crawford,Jordan Crawford,202348,GSW,3174.0,53.0,-4,108.0,107,33.0,26,25.0,215,5.0,9.0,3.0,5.0,2.0,3.0,4.0,13.0,2.0,10.0,24.0,11.0,37.0,123,4.0,8.0,11.0,3.0,5.0,5.0,11.0,4.0,16.0,4.0,,2.0,,2.0,,2.0,,4.0,,4.0,3.0,2.0,5.0,4.0,9.0,1.0,1.0,,3.0,2.0,1.0,4.0,5.0,7.0,,8.0,,14.0,2.0,8.0,11.0,33.0,,0.2,0.25,0.4166666666666667,0.5,0.6,0.41935483870967744,0.55,0.42857142857142855,0.5,0.55,0.55,,,,29.078014184397166,0.75,0.05128205128205128,0.09090909090909091,0.17647058823529413,,0.08928571428571429,0.06349206349206349,0.125,0.125,,,0.08333333333333333,,0.0625,0.14285714285714285,0.3333333333333333,0.2903225806451613,0.5555555555555556,0.5555555555555556,0.2,0.41935483870967744,0.3076923076923077,0.3076923076923077,0.25,0.06451612903225806,0.5,0.6,0.42857142857142855,0.6666666666666666,0.5161290322580645,0.45928064516129036,0.5000222222222223,0.47428571428571425,0.21621621621621623,0.26666666666666666,0.2972972972972973,0.2972972972972973,6.033333333333334,0.3055555555555556,1.0,,1.0,,1.0,,,,,,,,,0.05263157894736842,,1.0,1.0,1.0,1.0,6.0,,1.0,,2.0,2.0,7.0,1.0,2.0,,,2.0,3.0,3.0,6.0,1.0,,,,1.0,,,,,0.5,0.2857142857142857,0.5,,0.2857142857142857,0.22580645161290322,0.5,0.5,,0.03225806451612903,1.0,1.0,,0.1935483870967742,0.16666666666666666,0.16666666666666666,1.0,0.1,,,0.2857142857142857,,0.16666666666666666,,25.842857142857145,,,,,,,,,,1.0,,,,0.1,1.0,,1.0,,,,0.3333333333333333,,True,,,,,
