EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,OpponentPoints,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,PenaltyOffPossPct,AtRimFGA,LongMidRangeFGA,FG2A,PenaltyFG2A,DefTwoPtRebounds,Usage,DefTwoPtReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,Points,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,ThreePtAssists,Arc3Assists,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,ShortMidRangeFGM,ShortMidRangeFGA,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,on,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,Arc3PctBlocked,DefensiveGoaltends
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,352.0,6,-1,10,10,6,20,12,1.0,1.0,1.0,6,0.3333333333333333,0.14285714285714285,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201948,1610612759,Austin Daye,Austin Daye,201948,SAS,352.0,6,-1,10,10,6,20,12,,1.0,1.0,6,,0.14285714285714285,,0.6,1.0,1.0,2.0,1.0,1.0,20.0,0.25,0.5,0.5,0.5,0.5,0.5245,0.3763,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,352.0,6,-1,10,10,6,20,12,1.0,1.0,1.0,6,0.3333333333333333,0.14285714285714285,0.5,0.6,,,,,,20.0,,,,,1.0,0.492975,0.42105,,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.75,0.75,1.0,1.0,0.5,0.5,1.0,1.0,0.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,352.0,6,-1,10,10,6,20,12,,1.0,1.0,6,,0.14285714285714285,,0.6,2.0,,2.0,2.0,1.0,40.0,0.25,0.5,1.0,,1.0,0.45875,0.45875,2.8,,,,,,4.0,,,,,,1.0,,3.0,,,,,,,,,0.5,0.5,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,4.0,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,352.0,6,-1,10,10,6,20,12,,,,6,,,,0.6,1.0,,2.0,1.0,,20.0,,,0.5,,0.5,0.42415,0.4443,7.2,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,,2.0,2.0,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.5,1.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,45154.0,753,150,1442,1432,312,2874,1497,44.0,146.0,211.0,308,0.20952380952380953,0.1971631205673759,0.25,0.21636615811373092,122.0,53.0,283.0,50.0,95.0,22.0160791589363,0.1919191919191919,0.2315270935960591,0.4280701754385965,0.18596491228070175,0.43508771929824563,0.4768187719298246,0.51384,7.069964664310954,,1.0,,,2.0,374.0,,,1.0,,33.0,45.0,20.0,102.0,31.0,52.0,29.0,23.0,29.0,,,,0.5228070175438596,0.5666666666666667,0.007017543859649123,0.0035087719298245615,,,,,,24.05,83.0,20.0,30.0,149.0,76.0,26.0,22.0,74.0,88.0,12.0,8.0,88.0,100.0,47.0,74.0,0.5265017667844523,0.52,0.52,0.578125,0.680327868852459,0.7345132743362832,0.6,0.6666666666666666,0.14596273291925466,0.146875,0.19786096256684493,50.0,108.0,210.0,0.7046979865771812,0.8015267175572519,0.7469879518072289,0.37894736842105264,0.46296296296296297,0.5208333333333334,False,285.0,158.0,21.0,31.0,16.0,1.0,29.0,45.0,13.0,71.0,36.0,21.0,4.0,7.0,6.0,14.0,50.0,1.0,7.0,65.0,7.0,7.0,5.0,2.0,17.0,4.0,7.0,9.0,10.0,1.0,26.0,2.0,4.0,8.0,4.0,13.0,1.0,2.0,10.0,8.0,1.0,5.0,15.0,1.0,8.0,0.6444444444444445,0.6444444444444445,0.6826923076923077,0.07420494699646643,0.07377049180327869,0.1111111111111111,0.6538461538461539,0.15555555555555556,0.025,0.10706638115631692,0.08235294117647059,0.10047095761381476,0.140625,0.10795454545454546,0.07975460122699386,0.10084033613445378,0.0392156862745098,0.15950920245398773,0.17054263565891473,0.19480519480519481,0.061946902654867256,0.5172413793103449,0.56,0.3018867924528302,0.3018867924528302,0.9375,0.0035087719298245615,0.6888888888888889,0.6774193548387096,0.19047619047619047,0.5248763157894737,0.18983957219251338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,35177.0,586,183,1150,1150,395,2300,1187,22.0,66.0,75.0,389,0.1286549707602339,0.1169811320754717,0.16279069767441862,0.34347826086956523,60.0,29.0,132.0,46.0,40.0,26.007905138339922,0.11142061281337047,0.14893617021276595,0.25316455696202533,0.12236286919831224,0.6962025316455697,0.49657097457627114,0.4833891304347827,7.7681818181818185,35.0,87.0,39.0,41.0,105.0,330.0,47.0,84.0,86.0,35.0,68.0,95.0,54.0,217.0,21.0,60.0,2.0,1.0,2.0,0.6829268292682927,0.3904761904761905,0.3942307692307692,0.5253164556962026,0.5830324909747292,0.4430379746835443,0.3670886075949367,0.40229885057471265,0.40229885057471265,0.6571428571428571,0.41935483870967744,0.4069767441860465,25.220952380952383,35.0,14.0,24.0,63.0,81.0,20.0,46.0,143.0,82.0,27.0,16.0,85.0,94.0,30.0,136.0,0.4772727272727273,0.43478260869565216,0.521505376344086,0.5991379310344828,0.5833333333333334,0.6481481481481481,0.25806451612903225,0.5833333333333334,0.11742424242424243,0.189873417721519,0.43333333333333335,19.0,43.0,44.0,0.3492063492063492,0.3548387096774194,0.37142857142857144,0.18143459915611815,0.4418604651162791,0.4634146341463415,False,373.0,110.0,2.0,2.0,9.0,18.0,3.0,8.0,5.0,29.0,2.0,8.0,11.0,7.0,7.0,2.0,7.0,,4.0,9.0,2.0,36.0,12.0,24.0,25.0,11.0,18.0,27.0,7.0,2.0,52.0,2.0,17.0,1.0,1.0,2.0,11.0,2.0,4.0,13.0,1.0,,,8.0,6.0,0.375,0.6,0.6590909090909091,0.06060606060606061,0.1,0.046511627906976744,0.4807692307692308,0.0851063829787234,,0.022151898734177215,0.013071895424836602,0.019189765458422176,0.041237113402061855,0.01694915254237288,0.009900990099009901,0.009523809523809525,0.020833333333333332,0.05084745762711865,0.13,0.1171875,0.01639344262295082,,0.2631578947368421,0.3103448275862069,0.3103448275862069,0.4444444444444444,0.0759493670886076,0.1,1.0,0.5,0.48286071428571425,0.08787878787878788,6.0,3.0,3.0,8.0,6.0,9.0,16.0,6.0,12.0,19.0,39.0,1.0,2.0,4.0,3.0,3.0,9.0,1.0,0.5,0.40425531914893614,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.15,0.45,0.6666666666666666,0.8333333333333334,0.08602150537634409,0.375,0.41025641025641024,0.009433962264150943,,,,,,,,,,,,,,,,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,21011.0,350,-62,686,687,227,1373,787,14.0,47.0,51.0,227,0.16470588235294117,0.13513513513513514,0.20833333333333334,0.33090379008746357,22.0,26.0,61.0,22.0,26.0,15.734720416124837,0.12322274881516587,0.16470588235294117,0.2222222222222222,0.26262626262626265,0.6060606060606061,0.496540306122449,0.4482689655172414,10.33770491803279,12.0,31.0,7.0,16.0,38.0,125.0,8.0,48.0,30.0,12.0,9.0,19.0,5.0,48.0,10.0,23.0,,,,1.0,0.42105263157894735,0.43243243243243246,0.5252525252525253,0.5688073394495413,0.3838383838383838,0.31313131313131315,0.3870967741935484,0.3870967741935484,1.0,0.23333333333333334,0.4,25.19736842105263,12.0,3.0,6.0,28.0,21.0,11.0,13.0,41.0,16.0,10.0,8.0,22.0,22.0,6.0,41.0,0.45901639344262296,0.5,0.4666666666666667,0.5540540540540541,0.5454545454545454,0.631578947368421,0.2,0.5,0.057692307692307696,0.09090909090909091,0.328,6.0,13.0,40.0,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.13131313131313133,0.46153846153846156,0.46153846153846156,False,239.0,73.0,2.0,2.0,10.0,7.0,3.0,6.0,,15.0,,4.0,2.0,2.0,2.0,,4.0,,7.0,4.0,1.0,3.0,3.0,,9.0,,7.0,3.0,2.0,1.0,12.0,2.0,3.0,3.0,,,3.0,,1.0,5.0,,,,3.0,4.0,0.5,0.6818181818181818,0.6818181818181818,0.06557377049180328,0.13636363636363635,,0.75,0.25925925925925924,,0.018957345971563982,,0.01282051282051282,0.030303030303030304,0.03076923076923077,,,,0.08823529411764706,0.10344827586206896,0.14754098360655737,0.02040816326530612,,0.6666666666666666,0.38461538461538464,0.4,0.8,0.0707070707070707,0.18181818181818182,1.0,1.0,0.4982944444444445,0.12,4.0,,,1.0,3.0,5.0,2.0,3.0,5.0,2.0,,1.0,1.0,1.0,1.0,,1.0,,0.6,0.25,0.5714285714285714,0.6666666666666666,1.0,,0.45454545454545453,0.6,1.0,0.03333333333333333,,0.2857142857142857,,1.0,0.02631578947368421,0.038461538461538464,0.14285714285714285,,,,,,,,,,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,30965.0,516,100,995,991,222,1986,1021,25.0,95.0,140.0,221,0.18115942028985507,0.18295218295218296,0.0975609756097561,0.22311557788944725,78.0,1.0,99.0,19.0,63.0,13.416815742397137,0.1836734693877551,0.18571428571428572,0.78,0.01,0.79,0.5720373737373737,0.5746578947368421,2.5767676767676764,,1.0,1.0,,1.0,173.0,1.0,,,,33.0,46.0,14.0,105.0,27.0,53.0,11.0,9.0,11.0,,,,0.61,0.650375939849624,0.01,0.01,,,,0.05,,60.8,55.0,11.0,16.0,61.0,51.0,12.0,16.0,40.0,26.0,13.0,11.0,59.0,71.0,34.0,40.0,0.6161616161616161,0.631578947368421,0.6,0.6451612903225806,0.7051282051282052,0.7857142857142857,0.8,0.6875,0.265625,0.2677165354330709,0.23121387283236994,5.0,20.0,96.0,0.7868852459016393,0.96,0.7818181818181819,0.2,0.25,0.29411764705882354,False,205.0,112.0,15.0,18.0,1.0,,15.0,20.0,7.0,37.0,22.0,11.0,2.0,8.0,11.0,13.0,31.0,1.0,7.0,45.0,1.0,16.0,13.0,3.0,9.0,1.0,6.0,9.0,3.0,,18.0,2.0,2.0,5.0,4.0,2.0,4.0,1.0,6.0,5.0,,2.0,7.0,2.0,2.0,0.75,0.75,0.7115384615384616,0.1111111111111111,0.10256410256410256,0.15,0.5,0.25925925925925924,0.03333333333333333,0.09779179810725552,0.104,0.09954751131221719,0.10309278350515463,0.11224489795918367,0.08196721311475409,0.07954545454545454,0.16216216216216217,0.1810344827586207,0.1839080459770115,0.21649484536082475,0.037037037037037035,0.6363636363636364,0.8,1.0,1.0,1.0,,0.9,0.8333333333333334,0.26666666666666666,0.5780125,0.2138728323699422,,,,,,,,,,,,1.0,1.0,6.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,21034.0,351,103,685,685,229,1370,714,12.0,32.0,35.0,229,0.14814814814814814,0.09900990099009901,0.05263157894736842,0.3343065693430657,13.0,43.0,62.0,22.0,18.0,21.352785145888593,0.08108108108108109,0.09090909090909091,0.09219858156028368,0.3049645390070922,0.6524822695035462,0.5070897163120569,0.5062785714285716,14.219354838709675,21.0,54.0,18.0,32.0,79.0,168.0,27.0,72.0,54.0,21.0,20.0,33.0,14.0,79.0,9.0,31.0,,,1.0,0.75,0.4050632911392405,0.4050632911392405,0.5602836879432624,0.5714285714285714,0.5602836879432624,0.3829787234042553,0.3888888888888889,0.3888888888888889,0.6190476190476191,0.3673469387755102,0.3888888888888889,24.563291139240505,9.0,4.0,5.0,31.0,10.0,10.0,3.0,62.0,48.0,13.0,9.0,27.0,13.0,3.0,62.0,0.5,0.45454545454545453,0.6020408163265306,0.6078431372549019,0.6923076923076923,0.8181818181818182,0.10204081632653061,0.8,0.027586206896551724,0.046153846153846156,0.36904761904761907,2.0,6.0,14.0,0.22580645161290322,0.23333333333333334,0.4444444444444444,0.0425531914893617,0.3333333333333333,0.3333333333333333,False,242.0,65.0,,,20.0,25.0,1.0,1.0,,8.0,2.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,,17.0,12.0,5.0,6.0,1.0,6.0,8.0,,2.0,14.0,,2.0,,2.0,1.0,7.0,1.0,,2.0,,,1.0,3.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.08064516129032258,0.15384615384615385,,0.42857142857142855,0.08333333333333333,0.058823529411764705,0.005847953216374269,0.008771929824561403,0.007017543859649123,0.017857142857142856,,,0.011904761904761904,,0.04054054054054054,0.11666666666666667,0.1774193548387097,,1.0,0.5,0.46511627906976744,0.5,0.1,0.1773049645390071,,,,0.5316625,0.047619047619047616,11.0,2.0,3.0,9.0,1.0,3.0,10.0,2.0,5.0,13.0,24.0,,1.0,2.0,,4.0,,1.0,0.4,0.48148148148148145,0.44,0.44,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.1836734693877551,0.3333333333333333,0.5555555555555556,0.0125,,,0.06976744186046512,,,,1.0,1.0,1.0,1.0,0.5,1.0,,,,
