EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Charge Fouls,BlockedLongMidRange,BlockedShortMidRange,LongMidRangePctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Travels,OffensiveGoaltends,3SecondViolations,on,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,3906.0,65,5,126,131,54.0,77.0,9.0,257,14.0,17.0,2.0,2.0,7.0,8.0,4.0,6.0,1.0,2.0,19.0,25.0,7.0,45.0,141,3.0,3.0,2.0,8.0,10.0,12.0,5.0,25.0,28.0,10.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,3.0,3.0,2.0,5.0,3.0,8.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,7.0,1.0,6.0,2.0,14.0,1.0,2.0,8.0,1.0,1.0,1.0,8.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,25.0,54.0,4.0,1.0,0.7368421052631579,0.7777777777777778,0.76,1.0,0.8333333333333334,0.76,1.0,0.8333333333333334,0.8035714285714286,1.0,0.8928571428571429,0.12,0.11764705882352941,0.16666666666666666,25.36231884057971,0.5714285714285714,0.0625,0.08571428571428572,0.13043478260869565,0.09090909090909091,0.06,0.2222222222222222,0.06666666666666667,0.09090909090909091,0.09090909090909091,0.16666666666666666,1.0,0.68,0.8235294117647058,0.9333333333333333,0.7857142857142857,0.24,0.6666666666666666,0.8,0.75,0.08,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,0.875,0.68,0.4834399999999999,0.45393333333333336,0.4840333333333333,0.14814814814814814,0.14814814814814814,0.17777777777777778,0.5555555555555556,4.488,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,8842.0,147,48,284,285,149.0,188.0,29.0,569,15.0,30.0,1.0,3.0,5.0,12.0,4.0,12.0,,4.0,19.0,46.0,32.0,103.0,284,1.0,5.0,,5.0,9.0,23.0,24.0,66.0,8.0,30.0,,6.0,15.0,3.0,18.0,3.0,,7.0,39.0,4.0,7.0,8.0,16.0,6.0,22.0,6.0,2.0,7.0,5.0,4.0,2.0,,11.0,1.0,9.0,1.0,20.0,,1.0,31.0,5.0,,1.0,38.0,3.0,11.0,7.0,,,,,,66.0,149.0,4.0,7.0,0.21052631578947367,0.21052631578947367,0.41304347826086957,0.2,0.391304347826087,0.5071428571428571,0.3125,0.5526315789473685,0.5930232558139535,0.3125,0.65,0.13043478260869565,0.16666666666666666,0.08333333333333333,30.40752351097179,0.6363636363636364,0.10666666666666667,0.05063291139240506,0.14893617021276595,0.12295081967213115,0.05172413793103448,0.08823529411764706,,0.043478260869565216,0.11538461538461539,0.10810810810810811,,0.42857142857142855,0.5,0.6,0.26666666666666666,0.17142857142857143,0.3333333333333333,0.36363636363636365,,0.05714285714285714,,,0.375,0.3333333333333333,0.3157894736842105,0.4166666666666667,0.7714285714285715,0.47780735294117643,0.49005,0.45258472222222224,0.1518987341772152,0.2037037037037037,0.04854368932038835,0.6407766990291263,4.8304347826086955,0.5246478873239436,1.0,3.0,1.0,2.0,10.0,21.0,1.0,3.0,7.0,13.0,11.0,24.0,1.0,3.0,8.0,15.0,27.0,6.0,2.0,19.0,10.0,6.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,0.8181818181818182,0.4583333333333333,0.3333333333333333,0.5333333333333333,0.5,0.34285714285714286,0.0625,0.05405405405405406,0.03225806451612903,0.07142857142857142,0.15384615384615385,0.3,0.06666666666666667,0.04285714285714286,0.3333333333333333,0.3333333333333333,1.0,0.3,0.47619047619047616,0.47619047619047616,0.8,1.0,0.375,0.3333333333333333,1.0,0.05263157894736842,0.5,0.34210526315789475,0.5384615384615384,0.5263157894736842,0.04,27.349999999999998,,,,,,,,,,,,,,,,True,,,,,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,9401.0,157,13,291,296,94.0,142.0,30.0,587,8.0,14.0,,2.0,3.0,6.0,4.0,12.0,5.0,22.0,17.0,48.0,40.0,80.0,322,,2.0,,,4.0,14.0,16.0,30.0,6.0,28.0,,,11.0,4.0,15.0,4.0,,2.0,34.0,,5.0,12.0,17.0,1.0,18.0,3.0,3.0,6.0,1.0,2.0,5.0,,8.0,,6.0,2.0,16.0,2.0,,29.0,1.0,,2.0,45.0,1.0,16.0,6.0,2.0,,2.0,1.0,,30.0,94.0,4.0,5.0,0.17647058823529413,0.17647058823529413,0.3541666666666667,,0.2857142857142857,0.37037037037037035,,0.4117647058823529,0.5266666666666666,,0.6,,,,25.382262996941897,0.75,0.1411764705882353,,0.08620689655172414,0.11888111888111888,0.007936507936507936,,,0.08,0.2,0.10869565217391304,0.5,0.25925925925925924,0.5714285714285714,0.5714285714285714,0.25,0.2222222222222222,0.3333333333333333,0.3333333333333333,,0.4074074074074074,0.22727272727272727,0.22727272727272727,1.0,,0.35294117647058826,0.5,0.37037037037037035,0.4649370370370369,,0.45984117647058825,0.2318840579710145,0.25396825396825395,,0.375,10.604166666666666,0.3230240549828179,2.0,2.0,2.0,2.0,,4.0,,,,1.0,2.0,6.0,,,2.0,3.0,,6.0,,4.0,,7.0,2.0,1.0,,,,1.0,1.0,1.0,2.0,,,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.1111111111111111,,0.023255813953488372,,0.029411764705882353,0.13333333333333333,,,0.037037037037037035,1.0,1.0,,0.07407407407407407,,,,,,,,0.11764705882352941,1.0,0.058823529411764705,,,,24.833333333333332,1.0,1.0,1.0,0.2,,,,,,,,,,,,True,,,,,
202335,1610612761,Patrick Patterson,Patrick Patterson,202335,TOR,11954.0,199,29,378,382,163.0,215.0,36.0,760,5.0,8.0,2.0,4.0,1.0,3.0,9.0,14.0,5.0,8.0,19.0,30.0,14.0,73.0,400,2.0,6.0,5.0,9.0,7.0,10.0,9.0,29.0,30.0,8.0,2.0,2.0,4.0,5.0,9.0,3.0,2.0,,23.0,6.0,13.0,14.0,35.0,12.0,47.0,3.0,2.0,4.0,3.0,2.0,1.0,,6.0,,5.0,,13.0,,2.0,13.0,,3.0,,18.0,,5.0,4.0,3.0,2.0,3.0,3.0,,29.0,163.0,4.0,4.0,0.7894736842105263,0.8333333333333334,0.6333333333333333,0.3333333333333333,0.7,0.6145833333333334,0.3333333333333333,0.7142857142857143,0.6403508771929824,0.5,0.725,0.06666666666666667,0.125,0.07142857142857142,14.928909952606636,0.6666666666666666,0.13725490196078433,0.057692307692307696,0.18840579710144928,0.15789473684210525,0.07692307692307693,0.07692307692307693,0.03333333333333333,0.15625,0.17142857142857143,0.2,1.0,0.16666666666666666,0.625,0.7142857142857143,0.6,0.2916666666666667,0.6428571428571429,0.6923076923076923,0.8888888888888888,0.16666666666666666,0.625,0.625,0.6666666666666666,0.5,0.21428571428571427,0.3333333333333333,0.5416666666666666,0.4843645833333334,0.52242,0.46929642857142856,0.09433962264150944,0.14285714285714285,0.1232876712328767,0.3972602739726027,9.67,0.4312169312169312,5.0,9.0,2.0,3.0,2.0,9.0,,,,1.0,7.0,18.0,,,2.0,4.0,21.0,,,9.0,2.0,4.0,,6.0,8.0,1.0,1.0,,4.0,1.0,,,1.0,0.3888888888888889,,0.5,0.3888888888888889,0.375,0.36363636363636365,0.11538461538461539,0.05714285714285714,0.0975609756097561,0.08571428571428572,0.14285714285714285,0.05263157894736842,0.1875,0.5555555555555556,0.625,1.0,0.1875,0.2222222222222222,0.2222222222222222,1.0,,,,,0.21428571428571427,0.6666666666666666,0.07142857142857142,,0.2222222222222222,,24.02777777777778,,,1.0,0.8,1.0,0.05555555555555555,0.1111111111111111,0.18181818181818182,,,,,,,,True,,,,,
202349,1610612761,Greivis Vasquez,Greivis Vasquez,202349,TOR,9381.0,156,43,295,292,136.0,166.0,27.0,587,6.0,9.0,,2.0,3.0,4.0,4.0,13.0,2.0,3.0,12.0,25.0,7.0,58.0,293,,3.0,,6.0,7.0,13.0,5.0,28.0,10.0,14.0,,2.0,19.0,9.0,28.0,5.0,4.0,5.0,65.0,2.0,7.0,11.0,20.0,2.0,22.0,3.0,,7.0,3.0,2.0,4.0,,9.0,1.0,10.0,,20.0,,1.0,8.0,,,1.0,9.0,,1.0,2.0,,,1.0,,,28.0,136.0,4.0,2.0,0.4166666666666667,0.4166666666666667,0.48,,0.5384615384615384,0.5425531914893617,0.42857142857142855,0.575,0.5686274509803921,0.42857142857142855,0.6086956521739131,0.08,0.1111111111111111,0.07692307692307693,18.181818181818183,0.7777777777777778,0.14102564102564102,0.024691358024691357,0.12962962962962962,0.13636363636363635,0.016260162601626018,,,0.18518518518518517,0.1111111111111111,0.06976744186046512,,0.19148936170212766,0.6666666666666666,0.75,0.5,0.2765957446808511,0.3076923076923077,0.3333333333333333,0.5,0.06382978723404255,0.6666666666666666,0.6666666666666666,0.2857142857142857,,0.2,0.75,0.6595744680851063,0.48087872340425536,0.45713,0.4522375,0.04081632653061224,0.038461538461538464,0.10344827586206896,0.4827586206896552,6.992000000000002,0.4610169491525424,,1.0,,,9.0,21.0,2.0,4.0,3.0,7.0,9.0,22.0,2.0,4.0,3.0,7.0,24.0,3.0,,21.0,9.0,12.0,2.0,,2.0,1.0,3.0,,6.0,,,1.0,0.8888888888888888,0.4090909090909091,0.5,0.42857142857142855,0.4090909090909091,0.46808510638297873,0.1111111111111111,,0.06896551724137931,,0.125,0.36363636363636365,0.041666666666666664,0.02127659574468085,,,,0.44680851063829785,0.42857142857142855,0.42857142857142855,0.8888888888888888,,0.5714285714285714,0.5,1.0,,,0.35,0.42857142857142855,0.42857142857142855,0.043478260869565216,25.177272727272733,,,,,,,,,1.0,1.0,1.0,,,,,True,,,,,
202361,1610612761,Landry Fields,Landry Fields,202361,TOR,1106.0,18,1,36,44,18.0,28.0,5.0,80,,1.0,,,,1.0,,,,,,1.0,,,33,,,,,,1.0,,,,,,,1.0,,1.0,,,,2.0,,1.0,4.0,5.0,2.0,7.0,3.0,1.0,1.0,,,1.0,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,18.0,2.0,,,,,,,,,,,,,,,,4.651162790697675,1.0,0.3076923076923077,,0.125,0.23809523809523808,0.11764705882352941,,,0.6666666666666666,0.3333333333333333,0.2,,1.0,,,,,,,,,,,,,1.0,,1.0,0.8734,,0.8734,,,,,1.7,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,,1.0,,,,,,,,,,,0.4,,0.4,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203082,1610612761,Terrence Ross,Terrence Ross,203082,TOR,3698.0,62,20,122,115,59.0,53.0,11.0,237,2.0,4.0,,,1.0,3.0,2.0,3.0,1.0,3.0,5.0,10.0,1.0,17.0,130,,,,,1.0,6.0,,5.0,4.0,6.0,,2.0,1.0,1.0,2.0,,1.0,,5.0,,,4.0,4.0,,4.0,4.0,2.0,3.0,2.0,1.0,1.0,,4.0,,4.0,3.0,6.0,,,2.0,,,1.0,2.0,,1.0,,,,,,,5.0,59.0,1.0,,0.4,0.4,0.5,,0.16666666666666666,0.4,,0.22727272727272727,0.40476190476190477,,0.22727272727272727,0.2,0.25,,18.656716417910445,0.75,0.14285714285714285,,,0.08333333333333333,,,,0.14285714285714285,0.18181818181818182,,,0.2,0.5,0.6666666666666666,,0.15,0.6666666666666666,0.6666666666666666,0.5,0.15,0.3333333333333333,0.5,,,0.2727272727272727,0.3333333333333333,0.7,0.5022724999999999,0.47145,0.5141954545454545,0.047619047619047616,0.09090909090909091,,0.29411764705882354,8.110000000000001,0.48360655737704916,2.0,5.0,1.0,3.0,,5.0,,1.0,,2.0,2.0,10.0,,1.0,1.0,5.0,6.0,,,5.0,,1.0,,,,,2.0,,2.0,,,,1.0,0.2,,0.2,0.2,0.5,,,,,0.1,,,0.25,0.4,0.4,1.0,0.25,,,,,1.0,,,0.2727272727272727,0.3333333333333333,0.18181818181818182,,,,24.79,,,,1.0,,,,,1.0,,,0.3333333333333333,,,,True,,,,,
2422,1610612761,John Salmons,John Salmons,2422,TOR,3225.0,54,-38,100,107,36.0,73.0,5.0,207,,,,,,,,,2.0,3.0,2.0,3.0,,10.0,131,,,,,1.0,1.0,,2.0,2.0,2.0,,,2.0,2.0,4.0,2.0,,,10.0,,3.0,3.0,6.0,,6.0,1.0,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,2.0,36.0,2.0,,0.5,0.5,0.6666666666666666,,1.0,0.4166666666666667,,0.3333333333333333,0.4166666666666667,,0.3333333333333333,,,,11.320754716981131,,0.13636363636363635,,0.15789473684210525,0.14634146341463414,,,,0.14285714285714285,0.14285714285714285,0.1875,,,,,,,,,,0.25,0.6666666666666666,0.6666666666666666,,,,,0.75,0.47408333333333336,,0.3875166666666667,,,,0.2,19.0,0.36,1.0,3.0,,1.0,1.0,6.0,,,,1.0,2.0,9.0,,,,2.0,6.0,,,6.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,0.2222222222222222,,,0.2222222222222222,0.75,,,,,0.125,,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,0.16666666666666666,0.16666666666666666,1.0,,,,,0.3333333333333333,,0.3333333333333333,,0.16666666666666666,,24.211111111111112,,,,0.5,,,,,,,,,,,,True,,,,,
200779,1610612761,Steve Novak,Steve Novak,200779,TOR,277.0,5,3,10,9,3.0,3.0,1.0,19,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,9.090909090909092,,0.25,,,0.25,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,0.45705,,0.45705,,,,,,0.3,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,25.6,,,,,,,,,,,,,,,,True,,,,,
101236,1610612761,Chuck Hayes,Chuck Hayes,101236,TOR,1846.0,31,14,59,56,30.0,35.0,8.0,115,1.0,5.0,,1.0,,1.0,,1.0,1.0,1.0,2.0,7.0,2.0,6.0,50,,1.0,,,,1.0,2.0,2.0,4.0,,,,,1.0,1.0,,1.0,,3.0,3.0,1.0,1.0,3.0,3.0,6.0,3.0,2.0,1.0,1.0,,,,1.0,,2.0,,2.0,,,2.0,1.0,,,2.0,,,1.0,,,,,,2.0,30.0,,1.0,1.0,1.0,0.2857142857142857,,,0.2857142857142857,,,0.375,,0.5,,,,13.235294117647058,1.0,0.09090909090909091,0.125,0.07692307692307693,0.08333333333333333,0.08333333333333333,0.1875,,,0.16666666666666666,0.09090909090909091,,0.7142857142857143,0.2,0.2,1.0,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,,1.0,,0.7142857142857143,0.42997142857142856,0.5118,0.3793,,,,0.3333333333333333,5.757142857142857,0.5084745762711864,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,0.3333333333333333,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,
