EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,NonHeaveArc3FGA,NonHeaveArc3FGM,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,OffFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,Charge Fouls Drawn,BlockedLongMidRange,PenaltyCorner3Accuracy,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,Blocked3s,BlockedCorner3,DefensiveGoaltends,BlockedArc3,on,Corner3PctBlocked
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,23694.0,395.0,12.0,765,756,218,164.0,111.0,1521,44.0,66.0,16.0,21.0,12.0,18.0,24.0,64.0,34.0,91.0,2.0,2.0,1.0,1.0,1.0,1.0,102.0,221.0,2.0,3.0,56.0,266.0,857.0,19.0,36.0,1.0,1.0,6.0,47.0,22.0,46.0,1.0,22.0,66.0,98.0,106.0,3.0,3.0,26.0,1.0,7.0,7.0,7.0,14.0,5.0,2.0,4.0,2.0,1.0,35.0,7.0,18.0,16.0,56.0,7.0,79.0,25.0,104.0,8.0,7.0,3.0,4.0,8.0,3.0,9.0,2.0,5.0,1.0,17.0,5.0,6.0,20.0,37.0,2.0,3.0,4.0,68.0,4.0,1.0,3.0,71.0,9.0,34.0,6.0,16.0,11.0,5.0,16.0,6.0,2.0,66.0,211,1.0,4.0,0.4803921568627451,0.550561797752809,0.5,0.6666666666666666,1.0,1.0,0.46153846153846156,0.5277777777777778,0.4782608695652174,0.46875,0.5540540540540541,0.46808510638297873,0.5215686274509804,0.5875,0.55,0.013392857142857142,0.03167420814479638,0.045454545454545456,0.03125,0.02197802197802198,30.59617547806524,0.47058823529411764,0.2692307692307692,0.2066420664206642,0.06741573033707865,0.16,0.06306306306306306,0.1940700808625337,0.06613756613756613,0.07407407407407407,0.1111111111111111,0.020833333333333332,0.08139534883720931,0.21359223300970873,0.19047619047619047,0.21428571428571427,0.14864864864864866,0.19230769230769232,0.07207207207207207,0.375,0.29464285714285715,0.6666666666666666,0.6984126984126984,0.4772727272727273,0.2857142857142857,0.375,0.3870967741935484,0.20833333333333334,0.40625,0.37362637362637363,0.38202247191011235,0.6764705882352942,0.008928571428571428,1.0,1.0,0.5,0.004464285714285714,0.5675675675675675,0.7619047619047619,0.125,0.02702702702702703,1.0,0.3829787234042553,0.6666666666666666,0.02127659574468085,0.3080357142857143,0.4530428251121077,0.5459208333333333,0.46202173913043476,0.13654618473895583,0.13821138211382114,0.17669172932330826,0.24812030075187969,10.506787330316742,40.1,0.2849673202614379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,612.0,10.0,-5.0,19,22,15,10.0,2.0,41,,,,,,,,,,,,,,,,,,,,,1.0,1.0,25.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,1.0,,1.0,,2.0,,1.0,2.0,3.0,,,,1.0,,,,2.0,,,1.0,1.0,1.0,,1.0,,,1.0,15,1.0,1.0,,,,,,,,,,,,,0.5,,0.5,,,,,,14.285714285714286,0.5,0.25,,0.25,,,,0.1111111111111111,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.7894736842105263,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,24187.0,403.0,12.0,781,778,227,147.0,114.0,1559,25.0,34.0,3.0,6.0,7.0,8.0,6.0,17.0,10.0,21.0,5.0,12.0,1.0,1.0,40.0,14.0,41.0,72.0,19.0,52.0,11.0,150.0,877.0,3.0,10.0,4.0,5.0,1.0,19.0,14.0,20.0,16.0,7.0,41.0,26.0,56.0,48.0,9.0,4.0,,2.0,31.0,14.0,45.0,10.0,4.0,21.0,6.0,4.0,104.0,2.0,5.0,14.0,41.0,9.0,64.0,8.0,72.0,2.0,13.0,10.0,3.0,16.0,11.0,6.0,1.0,5.0,1.0,22.0,3.0,6.0,6.0,17.0,,1.0,2.0,17.0,1.0,1.0,,14.0,1.0,4.0,3.0,4.0,4.0,,4.0,,,41.0,220,3.0,3.0,0.3170731707317073,0.3333333333333333,0.8421052631578947,0.36538461538461536,0.8,0.36538461538461536,0.5694444444444444,0.3,0.7,0.5604838709677419,0.6,0.4722222222222222,0.5769230769230769,0.59375,0.5256410256410257,0.41935483870967744,0.027777777777777776,0.029411764705882353,0.058823529411764705,,16.68496158068057,0.7272727272727273,0.32142857142857145,0.1474820143884892,0.01858736059479554,0.13725490196078433,0.017391304347826087,0.14473684210526316,0.018229166666666668,0.023529411764705882,0.024390243902439025,0.00980392156862745,0.021739130434782608,0.10619469026548672,0.0963855421686747,0.25609756097560976,0.16216216216216217,0.07142857142857142,0.03278688524590164,,0.27419354838709675,0.7352941176470589,0.7575757575757576,0.4,0.13709677419354838,0.35294117647058826,0.375,0.16666666666666666,0.1693548387096774,0.47619047619047616,0.47619047619047616,0.2,0.0967741935483871,0.4166666666666667,0.4166666666666667,1.0,0.3225806451612903,0.4,0.5,0.3333333333333333,0.06666666666666667,1.0,0.2222222222222222,0.875,0.3888888888888889,0.6935483870967742,0.5316475806451613,0.5615772727272726,0.5056111111111111,0.03937007874015748,0.05333333333333334,0.12666666666666668,0.2733333333333333,8.162500000000001,24.594230769230766,0.2906530089628681,2.0,2.0,14.0,3.0,4.0,2.0,2.0,40.0,14.0,1.0,1.0,1.0,0.125,0.047619047619047616,0.35,0.35,0.7857142857142857,1.0,0.26666666666666666,0.75,1.0,0.05555555555555555,0.14285714285714285,0.35,0.019230769230769232,,,,,,,,,,,,,,True,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,22671.0,378.0,-11.0,735,730,198,151.0,111.0,1465,12.0,19.0,1.0,1.0,5.0,8.0,6.0,18.0,8.0,16.0,3.0,14.0,1.0,2.0,48.0,12.0,26.0,53.0,20.0,62.0,24.0,136.0,838.0,1.0,1.0,1.0,6.0,7.0,12.0,8.0,16.0,15.0,4.0,32.0,20.0,32.0,57.0,3.0,2.0,,3.0,11.0,2.0,13.0,1.0,1.0,5.0,2.0,4.0,28.0,4.0,3.0,15.0,16.0,1.0,32.0,7.0,39.0,1.0,12.0,5.0,7.0,12.0,3.0,9.0,3.0,9.0,,21.0,2.0,2.0,15.0,43.0,2.0,2.0,4.0,33.0,,5.0,1.0,29.0,,12.0,1.0,5.0,3.0,1.0,5.0,3.0,,32.0,191,7.0,,0.38461538461538464,0.4,0.95,0.3225806451612903,0.16666666666666666,0.3225806451612903,0.49056603773584906,1.0,0.5,0.48695652173913045,0.35714285714285715,0.45161290322580644,0.5271317829457365,0.6,0.48484848484848486,0.5391304347826087,0.05660377358490566,0.15789473684210525,,,17.285382830626453,0.5714285714285714,0.038461538461538464,0.06504065040650407,0.011320754716981131,0.14563106796116504,0.039603960396039604,0.08882521489971347,0.01912568306010929,0.023809523809523808,0.011494252873563218,,0.05128205128205128,0.033707865168539325,0.0625,0.1038961038961039,0.11538461538461539,0.24,0.015384615384615385,0.6,0.16521739130434782,0.631578947368421,0.75,0.5,0.1565217391304348,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1391304347826087,0.5,0.5,0.25,0.12173913043478261,0.21428571428571427,0.21428571428571427,1.0,0.41739130434782606,0.14285714285714285,1.0,,0.2857142857142857,0.5,0.25806451612903225,0.625,0.3870967741935484,0.7043478260869566,0.5240991304347825,0.52692,0.5409983870967743,0.1015625,0.18461538461538463,0.08823529411764706,0.23529411764705882,8.316981132075473,24.470967741935485,0.2693877551020408,,3.0,17.0,,4.0,3.0,4.0,48.0,17.0,,,1.0,0.26666666666666666,,0.3541666666666667,0.3541666666666667,0.9411764705882353,1.0,0.5714285714285714,,,0.0967741935483871,0.25,0.3541666666666667,0.015873015873015872,1.0,4.0,1.0,0.3333333333333333,,,,,,,,,,True,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,27934.0,466.0,-13.0,903,901,255,183.0,130.0,1804,34.0,57.0,4.0,5.0,11.0,18.0,9.0,31.0,13.0,31.0,4.0,7.0,1.0,1.0,63.0,20.0,56.0,119.0,27.0,70.0,59.0,252.0,1031.0,9.0,15.0,2.0,4.0,13.0,37.0,19.0,36.0,21.0,30.0,98.0,8.0,104.0,30.0,51.0,,1.0,14.0,51.0,21.0,72.0,15.0,6.0,25.0,8.0,18.0,165.0,4.0,7.0,19.0,23.0,2.0,44.0,12.0,56.0,4.0,11.0,7.0,4.0,17.0,14.0,13.0,2.0,3.0,,30.0,,11.0,14.0,29.0,2.0,1.0,1.0,56.0,2.0,3.0,7.0,66.0,5.0,20.0,11.0,1.0,1.0,,1.0,1.0,,92.0,248,4.0,6.0,0.07142857142857142,0.07142857142857142,0.37037037037037035,0.38571428571428573,0.5,0.391304347826087,0.47058823529411764,0.6,0.5277777777777778,0.5105820105820106,0.631578947368421,0.5964912280701754,0.5740740740740741,0.75,0.676056338028169,0.37037037037037035,0.11764705882352941,0.17543859649122806,0.0967741935483871,0.03225806451612903,23.38403041825095,0.5666666666666667,0.0625,0.07301587301587302,0.022222222222222223,0.1557377049180328,0.029850746268656716,0.09610983981693363,0.024498886414253896,0.019801980198019802,0.03,0.017543859649122806,0.037383177570093455,0.08527131782945736,0.041666666666666664,0.08888888888888889,0.16129032258064516,0.13793103448275862,0.045454545454545456,1.0,0.30158730158730157,0.5964912280701754,0.723404255319149,0.11764705882352941,0.164021164021164,0.2903225806451613,0.32142857142857145,,0.164021164021164,0.41935483870967744,0.43333333333333335,,0.037037037037037035,0.5714285714285714,0.5714285714285714,0.75,0.3333333333333333,0.2631578947368421,0.8,0.25,0.05263157894736842,1.0,0.3157894736842105,0.6111111111111112,0.3508771929824561,0.671957671957672,0.5026156914893617,0.5081633333333333,0.49317142857142865,0.11219512195121951,0.14925373134328357,0.14682539682539683,0.3888888888888889,7.802521008403361,25.567142857142855,0.2823920265780731,7.0,1.0,23.0,1.0,3.0,9.0,10.0,62.0,23.0,1.0,2.0,3.0,0.47619047619047616,0.043478260869565216,0.36507936507936506,0.3770491803278688,0.30434782608695654,,0.15789473684210525,0.3333333333333333,,0.017543859649122806,0.45,0.3709677419354839,0.04225352112676056,1.0,2.0,,1.0,2.0,4.0,0.02857142857142857,0.031746031746031744,,,,,,True,
2590,1610612757,Mo Williams,Mo Williams,2590,POR,8542.0,142.0,-7.0,286,280,101,93.0,32.0,566,5.0,9.0,,1.0,,2.0,4.0,5.0,4.0,12.0,,3.0,,1.0,13.0,7.0,13.0,26.0,5.0,16.0,8.0,49.0,333.0,,1.0,1.0,3.0,,3.0,3.0,7.0,8.0,8.0,20.0,8.0,18.0,12.0,3.0,,,2.0,4.0,5.0,9.0,5.0,,3.0,,1.0,23.0,,1.0,4.0,5.0,,9.0,1.0,10.0,,2.0,,2.0,2.0,2.0,3.0,,,1.0,5.0,,,6.0,14.0,,1.0,,9.0,,,,9.0,,,4.0,,,,,,,16.0,98,2.0,1.0,0.3076923076923077,0.3076923076923077,0.8,0.3125,0.3333333333333333,0.3125,0.5,,0.42857142857142855,0.4880952380952381,0.375,0.4,0.532608695652174,0.375,0.5263157894736842,0.38095238095238093,0.07692307692307693,0.2222222222222222,,,15.479876160990711,0.4,,0.053763440860215055,0.011764705882352941,0.09090909090909091,,0.06569343065693431,0.007462686567164179,0.037037037037037035,,,,0.0625,0.07692307692307693,,0.05555555555555555,0.25,,,0.21428571428571427,0.5555555555555556,0.7142857142857143,0.4,0.11904761904761904,0.8,0.8,0.25,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.25,0.07142857142857142,,,,0.30952380952380953,0.25,,,0.25,,0.13333333333333333,,0.4666666666666667,0.5952380952380952,0.4722609756097562,0.5710500000000001,0.4505678571428572,0.023809523809523808,,0.061224489795918366,0.40816326530612246,11.065384615384614,25.58125,0.3531468531468531,2.0,1.0,5.0,1.0,2.0,2.0,2.0,13.0,5.0,,1.0,1.0,0.25,,0.38461538461538464,0.38461538461538464,0.8,,0.5,0.5,1.0,0.06666666666666667,0.2857142857142857,0.38461538461538464,0.0625,,,,,,,,,,,,,,True,
201577,1610612757,Robin Lopez,Robin Lopez,201577,POR,20060.0,334.0,-40.0,631,636,139,80.0,100.0,1267,23.0,45.0,10.0,21.0,3.0,5.0,11.0,23.0,4.0,13.0,,,,,,,38.0,81.0,,,22.0,98.0,750.0,10.0,22.0,,,8.0,28.0,6.0,13.0,,6.0,18.0,52.0,24.0,,,16.0,,7.0,5.0,4.0,9.0,3.0,1.0,1.0,,4.0,22.0,10.0,34.0,15.0,36.0,1.0,52.0,45.0,97.0,4.0,4.0,2.0,2.0,6.0,2.0,4.0,1.0,4.0,1.0,10.0,2.0,2.0,19.0,38.0,,5.0,2.0,36.0,12.0,,,34.0,6.0,17.0,3.0,17.0,12.0,5.0,17.0,8.0,,18.0,137,2.0,3.0,0.6842105263157895,0.8666666666666667,,,,,0.4691358024691358,0.45454545454545453,0.46153846153846156,0.4691358024691358,0.45454545454545453,0.46153846153846156,0.5157894736842106,0.5185185185185185,0.5625,,0.08641975308641975,0.08888888888888889,0.08695652173913043,0.07692307692307693,14.018691588785046,0.6,0.058823529411764705,0.15517241379310345,0.14285714285714285,0.19230769230769232,0.11363636363636363,0.16451612903225807,0.13496932515337423,0.15492957746478872,0.13513513513513514,0.13978494623655913,0.10144927536231885,0.14285714285714285,0.2112676056338028,0.11428571428571428,0.21052631578947367,0.14285714285714285,0.1111111111111111,0.47058823529411764,0.5555555555555556,0.5111111111111111,0.5609756097560976,0.5652173913043478,0.2839506172839506,0.4782608695652174,0.5238095238095238,0.8181818181818182,0.16049382716049382,0.3076923076923077,0.3333333333333333,1.0,,,,,,0.9545454545454546,0.47619047619047616,0.1,,,0.38461538461538464,0.6,,0.5555555555555556,0.5078938271604938,0.6008714285714286,0.4852230769230769,0.18478260869565216,0.18478260869565216,0.2857142857142857,0.1836734693877551,5.493827160493828,,0.2202852614896989,,,,,,,,,,1.0,,,,0.0625,,,,,,,,,,,,,,,,,,,,0.15789473684210525,,,,,True,
203115,1610612757,Will Barton,Will Barton,203115,POR,2656.0,44.0,-4.0,89,90,34,11.0,10.0,179,7.0,10.0,,,1.0,3.0,,2.0,,1.0,2.0,4.0,1.0,2.0,4.0,3.0,7.0,13.0,3.0,8.0,,23.0,96.0,,1.0,1.0,2.0,,3.0,1.0,4.0,4.0,,5.0,8.0,6.0,9.0,,,1.0,,1.0,,1.0,,,1.0,,,2.0,1.0,,,4.0,,4.0,1.0,5.0,,1.0,,1.0,1.0,,2.0,,1.0,,3.0,,2.0,3.0,6.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,5.0,34,,,0.5714285714285714,0.5714285714285714,1.0,0.375,0.5,0.42857142857142855,0.5384615384615384,,0.25,0.5476190476190477,0.5,0.3125,0.5476190476190477,0.5,0.3125,0.38095238095238093,,,,,23.762376237623762,0.3333333333333333,,0.12903225806451613,,,0.07692307692307693,0.09302325581395349,0.02127659574468085,,,,0.1111111111111111,0.125,0.2857142857142857,,,,,1.0,0.47619047619047616,0.7,0.7,0.5714285714285714,0.09523809523809523,,,,0.047619047619047616,,,,0.19047619047619047,0.5,0.5,1.0,0.19047619047619047,,,,0.6666666666666666,0.5,0.375,0.3333333333333333,0.375,0.8571428571428571,0.50978,0.5687000000000001,0.4784357142857143,,,0.13043478260869565,0.21739130434782608,4.361538461538462,27.500000000000004,0.38202247191011235,1.0,1.0,1.0,,,1.0,1.0,3.0,1.0,,,,0.25,,0.25,0.25,1.0,1.0,,,,0.125,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,1.0,,,True,
203080,1610612757,Thomas Robinson,Thomas Robinson,203080,POR,5318.0,89.0,8.0,172,178,42,35.0,25.0,350,7.0,18.0,1.0,6.0,1.0,3.0,,,2.0,5.0,,,,,,,9.0,23.0,,,3.0,21.0,184.0,1.0,7.0,,,2.0,4.0,1.0,4.0,,,2.0,8.0,10.0,,,,,3.0,4.0,2.0,6.0,,2.0,3.0,,1.0,14.0,5.0,4.0,,8.0,2.0,10.0,9.0,19.0,,4.0,2.0,2.0,3.0,2.0,1.0,,1.0,,4.0,1.0,,8.0,18.0,,3.0,1.0,6.0,,1.0,,4.0,,2.0,,5.0,3.0,2.0,5.0,2.0,,2.0,42,2.0,,0.4444444444444444,0.4444444444444444,,,,,0.391304347826087,0.14285714285714285,0.25,0.391304347826087,0.14285714285714285,0.25,0.42,0.25,0.25,,0.13043478260869565,0.16666666666666666,,,14.427860696517415,0.75,0.18181818181818182,0.12903225806451613,0.0625,,0.18518518518518517,0.0975609756097561,0.0989010989010989,0.03333333333333333,0.05555555555555555,0.125,0.17391304347826086,0.034482758620689655,0.23809523809523808,0.16666666666666666,,,,0.4,0.782608695652174,0.3888888888888889,0.4666666666666667,0.42857142857142855,,,,,0.21739130434782608,0.4,0.4,0.5,,,,,,0.8571428571428571,0.16666666666666666,,,,0.75,0.3333333333333333,,0.782608695652174,0.5546695652173913,0.5941,0.469725,0.08,0.08,0.19047619047619047,0.09523809523809523,5.247826086956521,,0.2441860465116279,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.25,,,1.0,,True,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,158.0,3.0,-1.0,7,6,2,4.0,3.0,13,,,,,,,,,,,,,,,,,,,,,2.0,2.0,8.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,2.0,2,,,,,,,,,,,,,,,1.0,,1.0,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
