EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,FG2A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,FTOffRebounds,OffRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,Usage,OffFTReboundPct,AtRimFrequency,LongMidRangeFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,LostBallTurnovers,PenaltyPointsExcludingTakeFouls,TsPct,PenaltyTsPct,PenaltyPointsPct,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FG3APct,ShortMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,ShortMidRangeFGM,FG2M,PenaltyFG2M,PtsUnassisted2s,Fg2Pct,PenaltyFg2Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,on,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,Blocked3s,BlockedArc3,BlockedCorner3
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,185.0,3,-3.0,6,6,6,6.0,1.0,12,1.0,1.0,1.0,2.0,4,1.0,2.0,1.0,1.0,1.0,6,28.57142857142857,1.0,0.5,0.5,0.5,0.5,0.41095,0.4267,0.41095,9.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201964,1610612757,Victor Claver,Victor Claver,201964,POR,435.0,7,-5.0,16,15,16,11.0,3.0,31,,,,,11,,,,,5.0,16,15.0,,,,,,,,,,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,0.6666666666666666,0.25,0.5,1.0,0.6666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,185.0,3,-3.0,6,6,6,6.0,1.0,12,,,,,4,,,,,,6,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203115,1610612757,Will Barton,Will Barton,203115,POR,299.0,5,-5.0,13,11,13,11.0,1.0,24,,,2.0,2.0,6,,2.0,,,1.0,13,28.57142857142857,,,1.0,,,0.42095,,0.42095,16.8,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,0.2,,0.125,,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,185.0,3,-3.0,6,6,6,6.0,1.0,12,,,,1.0,4,,1.0,,,,6,42.857142857142854,,,,,0.5,0.401425,,0.401425,12.1,1.0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201577,1610612757,Robin Lopez,Robin Lopez,201577,POR,246.0,4,-2.0,9,9,9,5.0,2.0,18,,,,,7,,,,1.0,2.0,9,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,0.25,0.125,,,0.25,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,0.5,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,184.0,3,,6,6,6,2.0,2.0,12,,,,,5,,,,,,6,11.11111111111111,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,206.0,3,-2.0,8,7,8,3.0,2.0,15,,,,1.0,7,,1.0,,,,8,36.36363636363637,,,,,0.6666666666666666,0.47225,0.519,0.47225,9.4,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,3.0,,3.0,,3.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,24.6,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.75,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,140.0,2,,4,4,4,,2.0,8,,,1.0,2.0,5,,2.0,1.0,1.0,1.0,4,42.857142857142854,1.0,,0.3333333333333333,,0.3333333333333333,0.4884833333333333,,0.4884833333333333,14.95,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,1.0,2.0,0.5,0.5,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,1610612757,Earl Watson,Earl Watson,2248,POR,110.0,2,-2.0,6,5,6,5.0,,11,,,,,2,,,,,,6,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
