EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,DefFTReboundPct,LongMidRangePctAssisted,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,OffThreePtRebounds,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,DefensiveGoaltends,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,on,StepOutOfBoundsTurnovers
101145,1610612742,Monta Ellis,Monta Ellis,101145,DAL,11708.0,195,-61,373,371,92.0,104.0,50.0,744,14.0,31.0,1.0,3.0,3.0,8.0,4.0,11.0,8.0,21.0,1.0,5.0,1.0,1.0,3.0,10.0,27.0,2.0,2.0,2.0,8.0,26.0,63.0,11.0,32.0,16.0,101.0,450,2.0,5.0,2.0,3.0,2.0,12.0,10.0,20.0,3.0,11.0,4.0,33.0,12.0,40.0,21.0,12.0,2.0,1.0,26.0,10.0,4.0,11.0,5.0,16.0,4.0,1.0,7.0,2.0,2.0,37.0,6.0,3.0,5.0,8.0,6.0,14.0,2.0,6.0,3.0,3.0,7.0,1.0,4.0,4.0,3.0,1.0,11.0,2.0,3.0,5.0,2.0,13.0,17.0,1.0,2.0,2.0,19.0,3.0,11.0,33.0,92.0,4.0,0.23076923076923078,0.24,0.6363636363636364,0.34375,0.6666666666666666,0.2727272727272727,0.3548387096774194,0.4126984126984127,0.4,0.5,0.4473684210526316,0.625,0.46774193548387094,0.49029126213592233,0.6666666666666666,0.515625,0.3368421052631579,0.06349206349206349,0.0967741935483871,0.047619047619047616,26.450116009280745,0.6363636363636364,0.045871559633027525,0.04,0.07142857142857142,0.052980132450331126,0.0297029702970297,0.044444444444444446,0.06060606060606061,0.027777777777777776,0.06896551724137931,0.021739130434782608,0.058823529411764705,0.09375,0.0392156862745098,0.3263157894736842,0.45161290322580644,0.5,0.2857142857142857,0.11578947368421053,0.36363636363636365,0.36363636363636365,0.5,0.22105263157894736,0.38095238095238093,0.4,0.05263157894736842,0.2,0.2,1.0,0.28421052631578947,0.37037037037037035,0.37037037037037035,0.6,0.375,0.3333333333333333,0.125,0.25,1.0,0.5,0.25806451612903225,0.375,0.0967741935483871,0.3333333333333333,0.25806451612903225,0.25,0.6631578947368421,0.38461538461538464,0.5158648936170213,0.4897916666666666,0.46706935483870965,0.10679611650485436,0.15492957746478872,0.1188118811881188,0.32673267326732675,8.446031746031744,26.2375,0.24664879356568364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101181,1610612742,Jose Calderon,Jose Calderon,101181,DAL,9009.0,150,-12,291,287,69.0,72.0,42.0,578,3.0,7.0,,1.0,,,,3.0,7.0,22.0,1.0,4.0,2.0,,,7.0,14.0,1.0,2.0,1.0,2.0,10.0,32.0,8.0,18.0,,44.0,346,,2.0,1.0,4.0,,3.0,,2.0,1.0,2.0,,3.0,4.0,16.0,15.0,9.0,,,14.0,7.0,,18.0,10.0,28.0,7.0,3.0,10.0,2.0,6.0,66.0,1.0,1.0,3.0,5.0,1.0,6.0,,,,,3.0,1.0,3.0,2.0,,,5.0,1.0,2.0,8.0,,13.0,5.0,,,1.0,,,,3.0,69.0,1.0,0.2,0.2,0.625,0.4444444444444444,0.25,0.5,0.4444444444444444,0.3125,,,0.44,0.25,0.375,0.44,0.25,0.375,0.36,,,,16.176470588235293,0.6,0.036585365853658534,0.008928571428571428,0.03225806451612903,0.035398230088495575,0.006578947368421052,0.03125,,,,0.029411764705882353,0.08,0.043478260869565216,,0.14,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.06,,,,0.44,0.3181818181818182,0.3181818181818182,0.08,0.25,0.25,1.0,0.28,0.5,0.5,0.5714285714285714,0.16666666666666666,,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,,0.5,0.5,0.5,0.5,0.502529,0.53154,0.47825,,,0.06818181818181818,0.06818181818181818,13.796875,24.71666666666667,0.23711340206185566,1.0,1.0,1.0,0.1111111111111111,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,7576.0,126,18,250,235,63.0,71.0,28.0,485,5.0,7.0,1.0,2.0,1.0,2.0,4.0,9.0,5.0,8.0,4.0,5.0,,2.0,2.0,6.0,15.0,1.0,2.0,1.0,3.0,14.0,24.0,10.0,20.0,6.0,64.0,256,2.0,3.0,1.0,2.0,,7.0,1.0,3.0,3.0,5.0,2.0,13.0,10.0,18.0,24.0,6.0,2.0,,15.0,6.0,1.0,8.0,1.0,9.0,,1.0,3.0,1.0,4.0,19.0,3.0,5.0,5.0,10.0,3.0,13.0,1.0,,,,5.0,,,,5.0,,5.0,,,2.0,1.0,6.0,14.0,1.0,2.0,,8.0,,4.0,13.0,63.0,,0.35714285714285715,0.38461538461538464,0.8,0.5,0.5,0.6,0.5,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.6590909090909091,0.7,0.6875,0.6666666666666666,0.7,0.7222222222222222,0.45454545454545453,0.041666666666666664,,,18.92857142857143,1.0,0.07575757575757576,0.04054054054054054,0.14285714285714285,0.09900990099009901,0.027522935779816515,0.05263157894736842,0.047619047619047616,0.029411764705882353,0.05555555555555555,,0.16,0.17857142857142858,0.05263157894736842,0.1590909090909091,0.7142857142857143,0.7142857142857143,,0.20454545454545456,0.4444444444444444,0.5,,0.18181818181818182,0.625,0.625,0.11363636363636363,0.8,0.8,1.0,0.3409090909090909,0.4,0.4,0.6666666666666666,0.4,0.5,,0.4,0.5,1.0,0.25,0.5,0.25,1.0,0.375,0.3333333333333333,0.6136363636363636,0.4,0.47226590909090904,0.5160166666666667,0.451475,0.08333333333333333,0.14285714285714285,0.109375,0.203125,10.170833333333333,24.69,0.252,,,,,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,True,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,15753.0,263,-32,503,497,112.0,123.0,65.0,1000,9.0,14.0,1.0,2.0,4.0,5.0,14.0,29.0,30.0,71.0,,3.0,,,,1.0,9.0,,2.0,1.0,3.0,53.0,114.0,1.0,12.0,25.0,134.0,582,3.0,6.0,,2.0,7.0,13.0,12.0,20.0,1.0,3.0,10.0,37.0,50.0,56.0,,3.0,4.0,,9.0,1.0,,10.0,1.0,11.0,1.0,,7.0,2.0,1.0,23.0,2.0,16.0,31.0,51.0,5.0,56.0,,6.0,5.0,1.0,7.0,1.0,4.0,8.0,3.0,,15.0,1.0,2.0,11.0,,20.0,35.0,,1.0,2.0,31.0,1.0,12.0,37.0,112.0,,0.4716981132075472,0.49019607843137253,,0.08333333333333333,,0.3333333333333333,0.08333333333333333,0.4649122807017544,0.5,0.6,0.43253968253968256,0.375,0.5869565217391305,0.475,0.5416666666666666,0.6428571428571429,0.09523809523809523,,,,26.8630849220104,0.4666666666666667,0.21678321678321677,0.01098901098901099,0.26666666666666666,0.2315270935960591,0.019762845849802372,,,0.022988505747126436,0.2777777777777778,0.22033898305084745,0.16666666666666666,0.1702127659574468,,0.1111111111111111,0.6428571428571429,0.6428571428571429,0.4444444444444444,0.23015873015873015,0.4827586206896552,0.4827586206896552,0.21428571428571427,0.5634920634920635,0.4225352112676056,0.4225352112676056,0.023809523809523808,,,,0.07142857142857142,0.1111111111111111,0.1111111111111111,,0.25,0.5,,0.25,,,0.21739130434782608,0.8,,,0.13043478260869565,0.3333333333333333,0.20634920634920634,0.1111111111111111,0.43657119999999994,0.48319,0.47312045454545454,0.08759124087591241,0.096,0.09701492537313433,0.27611940298507465,13.571052631578944,25.650000000000006,0.22266401590457258,4.0,,1.0,0.3076923076923077,0.6,1.0,,3.0,3.0,2.0,3.0,6.0,5.0,1.0,6.0,3.0,3.0,0.04225352112676056,0.06,0.6153846153846154,0.5,,,,,,,,,,True,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,4080.0,68,-6,135,130,40.0,45.0,12.0,265,7.0,7.0,2.0,2.0,2.0,2.0,3.0,4.0,,1.0,,,,,,,,,,,,10.0,12.0,,,3.0,23.0,153,2.0,2.0,,,,4.0,2.0,3.0,,,1.0,5.0,14.0,6.0,,,4.0,,,,,5.0,,5.0,,,,,5.0,10.0,1.0,1.0,3.0,5.0,3.0,8.0,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,4.0,,4.0,3.0,,,,5.0,1.0,2.0,5.0,40.0,,0.7,0.875,,,,,,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,1.0,0.6666666666666666,0.8214285714285714,1.0,0.625,,,,,10.273972602739727,1.0,0.08333333333333333,0.02631578947368421,0.05555555555555555,0.07407407407407407,0.05172413793103448,,,0.058823529411764705,,0.08333333333333333,0.14285714285714285,0.07142857142857142,,0.5833333333333334,1.0,1.0,0.7142857142857143,0.3333333333333333,0.75,0.75,0.6666666666666666,0.08333333333333333,,,,,,,,,,,1.0,1.0,,,,,0.6666666666666666,1.0,,,,,0.5833333333333334,,0.49770833333333336,0.4379,0.4940333333333333,0.15384615384615385,0.15384615384615385,0.17391304347826086,0.21739130434782608,5.05,,0.2962962962962963,1.0,,,1.0,,,,2.0,,,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.1,0.125,,0.3333333333333333,1.0,,,,,,,,,True,
201971,1610612742,DeJuan Blair,DeJuan Blair,201971,DAL,3357.0,56,12,109,104,43.0,32.0,14.0,213,6.0,8.0,2.0,3.0,2.0,3.0,3.0,5.0,,,,,,,,,,,,,,9.0,13.0,,,3.0,21.0,116,2.0,4.0,,,,4.0,2.0,3.0,,,2.0,6.0,16.0,2.0,,,2.0,,,,1.0,1.0,,1.0,,,,,1.0,2.0,6.0,1.0,14.0,18.0,11.0,29.0,1.0,7.0,5.0,2.0,,1.0,,3.0,,1.0,3.0,2.0,2.0,5.0,1.0,11.0,4.0,,,,5.0,1.0,3.0,6.0,43.0,1.0,0.8888888888888888,1.0,,,,,,0.6923076923076923,0.5,0.6666666666666666,0.6923076923076923,0.5,0.6666666666666666,0.7,0.5,0.6,,0.07692307692307693,0.125,,14.634146341463415,,0.4827586206896552,0.17142857142857143,0.09090909090909091,0.375,0.21739130434782608,0.42857142857142855,0.15384615384615385,0.06666666666666667,0.3333333333333333,0.47058823529411764,0.5555555555555556,0.1,0.3333333333333333,0.6153846153846154,0.75,0.8571428571428571,0.8333333333333334,0.38461538461538464,0.6,0.6,1.0,,,,,,,,,,,,0.75,0.6666666666666666,,,,,1.0,0.6666666666666666,,,,,0.6153846153846154,,0.5287076923076922,0.5865,0.5865,0.2,0.2,0.19047619047619047,0.2857142857142857,4.630769230769231,,0.3944954128440367,3.0,,2.0,1.0,,1.0,,4.0,1.0,,,,,,,,,0.36363636363636365,0.2857142857142857,,,,1.0,1.0,0.2,0.5,0.5,,,,True,
2223,1610612742,Samuel Dalembert,Samuel Dalembert,2223,DAL,6772.0,113,-39,203,209,14.0,26.0,29.0,412,10.0,17.0,4.0,9.0,1.0,1.0,,2.0,,3.0,,,,,,,,,,,,10.0,22.0,,,9.0,29.0,252,4.0,11.0,,,2.0,10.0,1.0,1.0,,,2.0,4.0,12.0,8.0,,,8.0,,,,5.0,,,,,,,,,,20.0,6.0,21.0,30.0,22.0,52.0,1.0,2.0,2.0,,2.0,,1.0,,1.0,,2.0,,,5.0,,8.0,11.0,,,,13.0,1.0,6.0,4.0,14.0,1.0,0.6,1.0,,,,,,0.45454545454545453,0.36363636363636365,1.0,0.45454545454545453,0.36363636363636365,1.0,0.5178571428571429,0.4166666666666667,1.0,,0.22727272727272727,0.23529411764705882,,12.396694214876034,1.0,0.3181818181818182,0.21978021978021978,0.2727272727272727,0.3068181818181818,0.18032786885245902,0.32142857142857145,0.3,0.11627906976744186,0.35294117647058826,0.3103448275862069,0.3,0.375,0.14285714285714285,0.7727272727272727,0.5882352941176471,0.7692307692307693,0.6,0.09090909090909091,,,,0.13636363636363635,,,,,,,,,,,0.8181818181818182,0.4444444444444444,,,,,1.0,1.0,,,,,0.7727272727272727,,0.5459681818181819,0.5332454545454546,0.7199,0.2222222222222222,0.2222222222222222,0.3448275862068966,0.13793103448275862,3.9454545454545453,,0.06896551724137931,3.0,,1.0,0.5,,2.0,0.5,2.0,,,1.0,7.0,2.0,5.0,7.0,4.0,1.0,0.06451612903225806,0.047619047619047616,,0.5714285714285714,,,,,0.1,,,,,True,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,8467.0,141,1,274,266,63.0,78.0,32.0,540,9.0,15.0,2.0,2.0,4.0,5.0,5.0,8.0,5.0,14.0,,2.0,,,1.0,9.0,18.0,,,2.0,5.0,19.0,37.0,9.0,20.0,7.0,72.0,302,2.0,2.0,,,2.0,6.0,7.0,11.0,2.0,6.0,3.0,23.0,2.0,36.0,9.0,18.0,,1.0,17.0,9.0,3.0,13.0,5.0,18.0,1.0,4.0,5.0,5.0,3.0,41.0,1.0,2.0,8.0,10.0,1.0,11.0,1.0,2.0,2.0,,7.0,1.0,6.0,1.0,1.0,,8.0,,2.0,3.0,2.0,11.0,11.0,,2.0,1.0,8.0,1.0,3.0,23.0,63.0,1.0,0.05263157894736842,0.05263157894736842,0.3333333333333333,0.45,,0.3333333333333333,0.47368421052631576,0.5135135135135135,1.0,0.6363636363636364,0.5701754385964912,1.0,0.5882352941176471,0.6,1.0,0.6388888888888888,0.3508771929824561,0.08108108108108109,0.06666666666666667,0.07142857142857142,22.07792207792208,0.875,0.10526315789473684,0.011764705882352941,0.058823529411764705,0.09090909090909091,0.007936507936507936,0.047619047619047616,,,0.17647058823529413,0.03225806451612903,0.14285714285714285,0.07142857142857142,0.041666666666666664,0.2631578947368421,0.6,0.6428571428571429,0.1111111111111111,0.14035087719298245,0.625,0.7142857142857143,,0.24561403508771928,0.35714285714285715,0.38461538461538464,0.03508771929824561,,,,0.3157894736842105,0.5,0.5,0.3333333333333333,1.0,1.0,,,,,0.29411764705882354,0.8,0.058823529411764705,,0.29411764705882354,0.4,0.6140350877192983,0.5294117647058824,0.4875071428571429,,0.49890312499999995,0.06666666666666667,0.07692307692307693,0.08333333333333333,0.3194444444444444,9.52972972972973,26.005000000000003,0.22992700729927007,,,,,,,0.125,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,0.5,1.0,1.0,0.047619047619047616,True,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,7868.0,131,-45,246,252,51.0,46.0,35.0,498,9.0,15.0,4.0,6.0,1.0,2.0,5.0,12.0,,2.0,2.0,9.0,1.0,1.0,1.0,2.0,6.0,,,2.0,3.0,14.0,29.0,4.0,15.0,5.0,45.0,309,4.0,7.0,,1.0,3.0,11.0,1.0,3.0,3.0,4.0,2.0,13.0,20.0,8.0,12.0,,4.0,,6.0,2.0,2.0,6.0,7.0,13.0,6.0,1.0,3.0,1.0,2.0,33.0,7.0,2.0,8.0,10.0,10.0,20.0,2.0,3.0,3.0,,4.0,,1.0,,3.0,,4.0,,2.0,5.0,,7.0,6.0,,,1.0,7.0,1.0,4.0,13.0,51.0,,0.7142857142857143,0.8333333333333334,1.0,0.26666666666666666,,0.75,0.26666666666666666,0.4827586206896552,0.5714285714285714,0.3333333333333333,0.45454545454545453,0.5,0.7857142857142857,0.4787234042553192,0.55,0.8125,0.3409090909090909,0.06896551724137931,0.13333333333333333,,17.770034843205575,1.0,0.10526315789473684,0.06862745098039216,0.07142857142857142,0.09615384615384616,0.07142857142857142,0.1724137931034483,0.047619047619047616,0.019230769230769232,0.05,0.12121212121212122,0.13043478260869565,0.09523809523809523,0.08333333333333333,0.3409090909090909,0.6,0.6923076923076923,0.7777777777777778,0.2727272727272727,0.4166666666666667,0.4166666666666667,0.6,0.045454545454545456,,,0.20454545454545456,0.2222222222222222,0.2222222222222222,1.0,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.75,0.6666666666666666,0.125,,,,0.2857142857142857,0.5,0.14285714285714285,1.0,0.42857142857142855,0.6666666666666666,0.6818181818181818,0.3333333333333333,0.5491397727272728,0.6039642857142857,0.5820214285714285,0.0851063829787234,0.125,0.24444444444444444,0.28888888888888886,5.268965517241378,23.82666666666666,0.2073170731707317,,,,,,1.0,,3.0,,,,,,,,,,0.07894736842105263,0.041666666666666664,,,,,,,0.14285714285714285,0.5,,,,True,
203109,1610612742,Jae Crowder,Jae Crowder,203109,DAL,3886.0,65,11,120,121,10.0,14.0,18.0,241,3.0,4.0,,,,,,,,2.0,2.0,3.0,,,,1.0,3.0,,1.0,,,3.0,6.0,3.0,6.0,,15.0,128,,1.0,,1.0,,,,2.0,,,,,6.0,,6.0,3.0,,,3.0,1.0,1.0,1.0,,1.0,,,1.0,,,2.0,3.0,4.0,2.0,6.0,4.0,10.0,,2.0,2.0,,1.0,,,1.0,1.0,,2.0,1.0,,3.0,,10.0,,,,,,,,,10.0,,1.0,1.0,0.6666666666666666,0.5,,,0.5,0.5,,,0.625,,,0.625,,,0.5,0.16666666666666666,0.25,,10.0,0.5,0.06666666666666667,0.07317073170731707,0.23529411764705882,0.1276595744680851,0.07142857142857142,0.1111111111111111,,0.1,,0.09090909090909091,0.07692307692307693,0.21428571428571427,,0.3333333333333333,0.75,1.0,1.0,,,,,0.16666666666666666,,,0.25,0.6666666666666666,0.6666666666666666,1.0,0.25,0.3333333333333333,0.3333333333333333,,,,,0.5,,,,,,,,,0.8333333333333334,0.3333333333333333,0.5465375,0.40525,0.29545,,,,,7.466666666666666,24.55,0.08333333333333333,,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,0.06666666666666667,0.1,0.3333333333333333,1.0,,,,,,,,,,True,
