EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,FtPoints,SecondChanceFG2A,PenaltyFtPoints,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Loose Ball Fouls,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChancePointsPct,Avg3ptShotDistance,Fg2aBlocked,TwoPtAssists,LongMidRangeAssists,Charge Fouls Drawn,FG2APctBlocked,ShortMidRangePctBlocked,Arc3FGM,PenaltyArc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,LostBallSteals,Technical Free Throw Trips,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Arc3Assists,AtRimPctBlocked,DefLongMidRangeReboundPct,ShortMidRangeFGM,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,RecoveredBlocks,OffLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGA,DefShortMidRangeReboundPct,SecondChanceArc3Frequency,on,SecondChanceFtPoints,HeaveAttempts,AtRimAssists,ShortMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,SecondChanceArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedCorner3
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,473.0,8.0,4.0,14,13,10,2,3.0,27,1.0,1.0,1.0,1.0,1.0,3.0,2.0,12.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,10,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,17.64705882352941,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.47363333333333335,0.429,1.0,10.766666666666666,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,1453.0,24.0,-6.0,43,46,30,29,6.0,89,1.0,,,2.0,,3.0,1.0,42.0,,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,30,,,,,,,0.125,0.16666666666666666,16.0,0.3333333333333333,,0.6666666666666666,,,,0.3333333333333333,0.4082333333333333,0.41095,1.0,11.9,0.6976744186046512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,1.0,0.5,0.25,1.0,0.125,0.125,0.09090909090909091,0.1,0.1111111111111111,0.11538461538461539,0.2,0.2,0.125,0.25,0.5,0.5,0.4267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,704.0,12.0,-9.0,20,23,12,9,2.0,43,2.0,,,,2.0,2.0,11.0,25.0,1.0,1.0,9.0,,2.0,,,,9.0,12,,,1.0,1.0,0.7,0.8333333333333334,0.7857142857142857,0.9,31.818181818181817,0.4,,,,,,1.0,0.59215,0.5941833333333334,0.8181818181818182,0.6000000000000001,0.6,1.0,4.0,1.0,4.0,,,,,1.0,,,1.0,,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,1.0,,4.0,2.0,1.0,2.0,,0.25,,,,0.14285714285714285,0.16666666666666666,0.06666666666666667,0.1,,,0.2,,,0.3333333333333333,0.5592,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,1.25,1.25,0.6,0.2,1.0,1.0,0.2,1.0,1.0,1.0,0.4,0.5,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.45454545454545453,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,571.0,10.0,-1.0,17,18,11,5,3.0,35,,2.0,,,,2.0,,16.0,,1.0,,,1.0,,,,,11,,,,,,,,,20.0,,0.5,,,,,0.5,0.47333749999999997,0.47724999999999995,,8.05,0.6470588235294118,,,,,,1.0,,2.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,0.14285714285714285,,0.07142857142857142,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,0.5,0.16666666666666666,,,0.25,,,,0.25,,,,,,,,,0.5,,24.1,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,612.0,10.0,-5.0,19,22,15,10,2.0,41,1.0,,,,,1.0,7.0,25.0,,1.0,7.0,,1.0,,,,7.0,15,,,,,1.0,1.0,1.0,1.0,14.285714285714286,0.3333333333333333,,,,,,1.0,0.44366666666666665,0.44366666666666665,1.0,3.9,0.7894736842105263,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,0.14285714285714285,,0.08333333333333333,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,2.0,2.0,2.0,2.0,,,,,2.0,2.0,,3.0,,2.0,,,0.5,1.0,,1.0,1.0,,,,0.6666666666666666,,,,,,,,0.6666666666666666,,,,,,,,,0.6666666666666666,,27.049999999999997,,,,,,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590,1610612757,Mo Williams,Mo Williams,2590,POR,663.0,11.0,-3.0,19,19,13,7,2.0,38,1.0,,,1.0,,2.0,,17.0,,2.0,,,,,,,,13,,,,,,,,,28.571428571428573,0.2,,0.2,,,,0.8,0.5500125,0.5668,,11.35,0.6842105263157895,1.0,,,,1.0,1.0,,3.0,,,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,0.14285714285714285,,0.09090909090909091,,,,,,,0.25,0.6804,,,,,,1.0,,1.0,,1.0,2.0,1.0,,3.0,,,1.0,,,2.0,,,,2.0,,,,,,,,,,,0.6,0.2,,,0.2,,,,0.4,,,1.0,,,,0.25,,0.25,,27.96666666666667,1.0,,,,0.5,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201577,1610612757,Robin Lopez,Robin Lopez,201577,POR,8.0,,,1,1,1,1,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203080,1610612757,Thomas Robinson,Thomas Robinson,203080,POR,66.0,1.0,-1.0,2,3,2,3,,5,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,2,,,,,,,,,50.0,,,1.0,,,,,0.4375,0.4375,,14.0,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748,1610612757,Dorell Wright,Dorell Wright,2748,POR,331.0,6.0,-7.0,9,10,5,4,,19,,,,,,,,12.0,,,,,,,,,,5,,,,,,,,,11.11111111111111,,,,,,,1.0,0.5373,0.5373,,,0.5555555555555556,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201964,1610612757,Victor Claver,Victor Claver,201964,POR,185.0,3.0,-3.0,6,6,6,6,1.0,12,,,,,,,,4.0,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
