EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,LongMidRangeAssists,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,LiveBallTurnoverPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,HeaveAttempts,AtRimAssists,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,PenaltyCorner3FGA,FTDefRebounds,3SecondViolations,DefFTReboundPct,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,Corner3Assists,SecondChanceTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,DefensiveGoaltends,SecondChanceAtRimPctAssisted,on,BlockedArc3,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct
101110,1610612764,Martell Webster,Martell Webster,101110,WAS,5434.0,91,-54,159,163,49.0,45,21.0,322,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,4.0,12.0,2.0,18.0,193,1.0,1.0,2.0,2.0,5.0,4.0,12.0,8.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,4.0,5.0,9.0,2.0,11.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,5.0,49.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,0.5294117647058824,0.8333333333333334,0.75,0.25,1.0,9.836065573770492,0.10204081632653061,0.014285714285714285,0.17391304347826086,0.07692307692307693,0.125,0.024096385542168676,0.05263157894736842,0.25,0.07142857142857142,0.125,0.10526315789473684,0.25,0.6666666666666666,0.0625,1.0,1.0,1.0,0.0625,0.125,0.5,0.5,1.0,0.25,0.5,0.5,1.0,0.5,0.25,0.25,1.0,1.0,1.0,0.5,0.8125,0.25,0.515846875,0.491925,0.11764705882352941,0.2,0.08333333333333333,0.2777777777777778,11.55,24.883333333333336,0.3081761006289308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101162,1610612764,Marcin Gortat,Marcin Gortat,101162,WAS,4162.0,69,10,122,123,47.0,40,18.0,245,3.0,8.0,14.0,2.0,6.0,,,,,,,,7.0,28.0,,,6.0,20.0,121,,,,2.0,6.0,12.0,,,,2.0,3.0,2.0,5.0,2.0,1.0,12.0,2.0,7.0,6.0,5.0,11.0,9.0,20.0,3.0,2.0,1.0,2.0,3.0,1.0,,4.0,,8.0,,,12.0,,4.0,,4.0,2.0,1.0,4.0,3.0,6.0,47.0,0.8571428571428571,1.0,,,,,0.25,0.25,0.2222222222222222,0.29411764705882354,0.23076923076923078,,0.07142857142857142,0.07142857142857142,25.517241379310345,0.09259259259259259,0.1206896551724138,0.35294117647058826,0.25,0.15492957746478872,0.13636363636363635,0.26666666666666666,,0.11764705882352941,0.08333333333333333,0.08,0.25,0.75,0.2857142857142857,0.375,0.375,0.6666666666666666,0.5,0.21428571428571427,0.3333333333333333,0.4,1.0,,,,,,,,,,,,0.2857142857142857,,0.45683928571428567,0.45754444444444453,0.125,0.125,,0.3,7.446428571428571,,0.38524590163934425,1.0,2.0,1.0,3.0,2.0,1.0,7.0,3.0,5.0,2.0,9.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,0.14285714285714285,0.2222222222222222,0.14285714285714285,0.2777777777777778,0.16666666666666666,0.3333333333333333,0.05263157894736842,0.08333333333333333,0.2857142857142857,0.6,0.10526315789473684,0.14285714285714285,0.15384615384615385,1.0,0.2857142857142857,0.5,0.3333333333333333,0.3333333333333333,0.48062499999999997,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1889,1610612764,Andre Miller,Andre Miller,1889,WAS,3034.0,51,-36,83,90,10.0,15,11.0,173,5.0,10.0,5.0,1.0,5.0,,1.0,,,1.0,,1.0,9.0,20.0,,2.0,2.0,20.0,109,,,1.0,,2.0,6.0,,,,4.0,2.0,,2.0,,,4.0,1.0,,2.0,1.0,3.0,1.0,4.0,1.0,,1.0,,4.0,1.0,,6.0,,4.0,,,4.0,,2.0,,,,,,,2.0,10.0,0.3333333333333333,0.3333333333333333,,,,,0.45,0.4090909090909091,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.09090909090909091,0.2,0.2,28.8659793814433,0.047619047619047616,,0.125,0.125,0.08108108108108109,0.02127659574468085,,,,,0.1111111111111111,,,0.45454545454545453,0.5,0.7142857142857143,0.6,0.22727272727272727,0.22727272727272727,0.2,0.2,,0.045454545454545456,,,,0.045454545454545456,,,,,0.3333333333333333,,0.5454545454545454,,0.4485214285714286,0.5055499999999999,0.08333333333333333,0.09090909090909091,,0.1,7.815,43.5,0.12048192771084337,,,,1.0,3.0,,1.0,,,1.0,2.0,12.0,,,,4.0,3.0,,,1.0,1.0,1.0,,,,,0.5,,,,1.0,,,0.2,0.4,,0.6,0.75,,,,0.3333333333333333,,,,1.0,2.0,1.0,1.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202344,1610612764,Trevor Booker,Trevor Booker,202344,WAS,8733.0,146,-15,255,257,80.0,74,35.0,512,7.0,13.0,7.0,6.0,7.0,,1.0,,,1.0,,1.0,13.0,27.0,,2.0,4.0,30.0,274,,,2.0,,8.0,14.0,,,,3.0,5.0,3.0,8.0,3.0,,19.0,5.0,11.0,5.0,15.0,23.0,16.0,39.0,2.0,,2.0,3.0,3.0,10.0,,25.0,1.0,8.0,,1.0,6.0,,3.0,,9.0,8.0,1.0,9.0,4.0,8.0,80.0,0.5384615384615384,0.7,,,,,0.48148148148148145,0.4482758620689655,0.4,0.46875,0.4,0.06896551724137931,0.1111111111111111,0.14285714285714285,11.784511784511784,0.16304347826086957,0.1,0.12195121951219512,0.2,0.15037593984962405,0.11851851851851852,0.06896551724137931,0.2857142857142857,0.20689655172413793,0.15384615384615385,0.13513513513513514,0.12903225806451613,0.4444444444444444,0.4482758620689655,0.5384615384615384,0.6363636363636364,0.2857142857142857,0.2413793103448276,0.2413793103448276,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.034482758620689655,,,,0.034482758620689655,,,,,0.1,,0.5172413793103449,,0.4465178571428572,0.4234777777777778,0.09375,0.1,,0.26666666666666666,7.725925925925925,33.4,0.3137254901960784,3.0,4.0,1.0,3.0,,4.0,8.0,,8.0,4.0,8.0,12.0,6.0,2.0,1.0,,,,1.0,,4.0,2.0,,,,0.5,0.5,0.5,0.5,,,0.12121212121212122,0.10416666666666667,0.16666666666666666,0.1,0.08333333333333333,,,,0.5,0.75,0.3,0.3333333333333333,0.49818571428571434,0.26666666666666666,1.0,3.0,,3.0,0.15384615384615385,1.0,3.0,1.0,0.375,0.1,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,6589.0,110,-5,190,192,41.0,38,25.0,382,6.0,10.0,4.0,6.0,16.0,,1.0,,4.0,10.0,3.0,5.0,15.0,30.0,4.0,11.0,11.0,53.0,203,4.0,3.0,5.0,2.0,17.0,16.0,9.0,10.0,4.0,2.0,10.0,1.0,11.0,,,23.0,1.0,2.0,1.0,8.0,9.0,3.0,12.0,5.0,5.0,,2.0,5.0,4.0,,8.0,,7.0,,,12.0,,6.0,,1.0,,1.0,2.0,2.0,17.0,41.0,0.5333333333333333,0.5714285714285714,0.75,0.36363636363636365,0.6,0.36363636363636365,0.5,0.5121951219512195,0.625,0.5681818181818182,0.6153846153846154,0.2682926829268293,0.06666666666666667,,22.171945701357465,0.12121212121212122,0.024096385542168676,0.030303030303030304,0.047619047619047616,0.09090909090909091,0.028846153846153848,,,0.047619047619047616,0.05263157894736842,0.23076923076923078,0.038461538461538464,1.0,0.24390243902439024,0.6,0.75,0.3333333333333333,0.0975609756097561,0.3902439024390244,0.375,0.375,0.5,0.024390243902439025,,,,0.24390243902439024,0.4,0.4,0.75,,0.4166666666666667,0.6,0.5121951219512195,0.4,0.4723243902439025,0.4463,0.13636363636363635,0.18181818181818182,,0.32075471698113206,11.8,25.245454545454546,0.21578947368421053,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,12.0,3.0,7.0,14.0,2.0,7.0,1.0,3.0,,,,1.0,1.0,,,,,0.5,0.42857142857142855,0.9166666666666666,1.0,,0.6,,0.05714285714285714,0.06666666666666667,,0.05263157894736842,0.75,0.75,1.0,0.16666666666666666,1.0,0.16666666666666666,0.5,0.5079,0.22641509433962265,,3.0,3.0,1.0,0.2,,,,,,3.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.75,0.6666666666666666,0.75,1.0,,,,,True,,,,,,,,,
2772,1610612764,Trevor Ariza,Trevor Ariza,2772,WAS,5210.0,87,34,152,150,61.0,56,24.0,302,5.0,7.0,3.0,1.0,2.0,,2.0,1.0,6.0,10.0,1.0,2.0,8.0,12.0,6.0,12.0,4.0,38.0,140,3.0,1.0,4.0,1.0,12.0,10.0,18.0,10.0,6.0,2.0,3.0,2.0,5.0,2.0,,12.0,,2.0,6.0,7.0,16.0,2.0,18.0,2.0,2.0,,1.0,1.0,1.0,,4.0,,6.0,,2.0,5.0,,3.0,,,,,,,12.0,61.0,0.625,0.7142857142857143,1.0,0.5,0.25,0.5,0.6666666666666666,0.7083333333333334,0.6111111111111112,0.7307692307692307,0.6,0.5,0.16666666666666666,,14.917127071823204,0.10294117647058823,0.030303030303030304,0.24,,0.13978494623655913,0.025,0.125,,,0.0625,0.20689655172413793,0.2631578947368421,,0.2916666666666667,0.7142857142857143,1.0,0.6,0.125,0.08333333333333333,0.5,0.5,1.0,0.08333333333333333,,,,0.4166666666666667,0.6,0.6,1.0,0.25,0.2222222222222222,0.5,0.7916666666666666,0.6,0.51161875,0.5105444444444445,0.11538461538461539,0.21428571428571427,,0.3157894736842105,6.3999999999999995,25.724999999999998,0.40131578947368424,1.0,1.0,2.0,3.0,2.0,1.0,1.0,,2.0,4.0,5.0,6.0,2.0,1.0,,,,,,,1.0,,,,,1.0,0.8,0.25,0.25,,,,,,0.16666666666666666,,0.6666666666666666,0.6666666666666666,0.5,0.25,1.0,0.3333333333333333,0.6666666666666666,0.526975,0.05263157894736842,,2.0,,1.0,0.2857142857142857,2.0,3.0,,1.0,0.2222222222222222,,2.0,,,,,,1.0,,,,,0.5,,,1.0,,,,True,,,,,,,,,
202322,1610612764,John Wall,John Wall,202322,WAS,5478.0,91,27,163,158,61.0,50,24.0,321,5.0,10.0,3.0,2.0,19.0,,,,3.0,7.0,1.0,3.0,7.0,32.0,3.0,7.0,14.0,37.0,153,,1.0,3.0,7.0,14.0,4.0,9.0,6.0,3.0,,15.0,5.0,20.0,4.0,3.0,45.0,,2.0,3.0,6.0,9.0,2.0,11.0,4.0,2.0,2.0,4.0,7.0,1.0,,3.0,,13.0,,,17.0,,6.0,,,,,,,14.0,61.0,0.2857142857142857,0.2857142857142857,1.0,0.42857142857142855,0.3333333333333333,0.5,0.21875,0.2948717948717949,0.20588235294117646,0.39361702127659576,0.3333333333333333,0.1794871794871795,,,28.272251308900525,0.08571428571428572,0.02857142857142857,0.125,,0.09574468085106383,0.023529411764705882,,,0.16666666666666666,,0.07142857142857142,0.15789473684210525,,0.2564102564102564,0.5,0.5,0.4,0.07692307692307693,0.48717948717948717,0.10526315789473684,0.10526315789473684,,,,,,0.1794871794871795,0.42857142857142855,0.42857142857142855,1.0,,0.17647058823529413,0.3333333333333333,0.4358974358974359,0.5,0.45241052631578943,0.42398125000000003,0.13636363636363635,0.16216216216216217,,0.3783783783783784,11.899999999999999,32.628571428571426,0.37423312883435583,,,2.0,4.0,,,3.0,2.0,2.0,2.0,14.0,10.0,,5.0,1.0,3.0,2.0,1.0,1.0,2.0,,1.0,3.0,,3.0,,0.14285714285714285,,0.25,,0.42857142857142855,0.05,0.03125,,,0.038461538461538464,,,,,,0.23529411764705882,0.5,0.47885,0.05405405405405406,1.0,7.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,True,,,,,,,,,
1733,1610612764,Al Harrington,Al Harrington,1733,WAS,174.0,3,-4,6,6,4.0,5,,12,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,7,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,2.0,,1.0,,,,,,,1.0,4.0,,,,,,,,,,0.25,0.25,,,,33.333333333333336,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3506,0.3506,0.5,0.5,,1.0,15.5,,0.6666666666666666,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203490,1610612764,Otto Porter Jr.,Otto Porter Jr.,203490,WAS,233.0,4,-5,9,9,9.0,9,,18,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,12,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,11.11111111111111,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.389,0.389,,,,1.0,20.7,,1.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202066,1610612764,Garrett Temple,Garrett Temple,202066,WAS,228.0,4,-10,10,12,10.0,12,,22,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,18,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,2.0,10.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,20.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.3316,0.3316,,,,1.0,15.0,,1.0,,,,,,,,,,1.0,1.0,2.0,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
