EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,DefFTReboundPct,LongMidRangePctAssisted,OffThreePtRebounds,FTOffRebounds,BlockedShortMidRange,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,HeaveAttempts,DefensiveGoaltends
101145,1610612742,Monta Ellis,Monta Ellis,101145,DAL,10144.0,169,-5.0,325,321,68,76,46,646,14.0,29.0,2.0,4.0,2.0,7.0,3.0,8.0,9.0,26.0,2.0,6.0,1.0,1.0,3.0,7.0,18.0,2.0,2.0,2.0,6.0,26.0,63.0,9.0,24.0,17.0,96.0,371,4.0,6.0,2.0,3.0,3.0,17.0,8.0,17.0,3.0,9.0,5.0,30.0,10.0,42.0,24.0,3.0,2.0,18.0,7.0,3.0,13.0,6.0,19.0,5.0,1.0,8.0,3.0,2.0,44.0,6.0,2.0,7.0,9.0,6.0,15.0,2.0,7.0,2.0,5.0,8.0,5.0,4.0,3.0,1.0,1.0,12.0,2.0,3.0,3.0,1.0,11.0,14.0,1.0,2.0,1.0,18.0,2.0,10.0,1.0,1.0,1.0,1.0,30.0,68,3.0,0.19230769230769232,0.2,0.8888888888888888,0.375,0.6666666666666666,0.3333333333333333,0.375,0.4126984126984127,0.6666666666666666,0.47058823529411764,0.4540229885057471,0.7777777777777778,0.4807692307692308,0.5052631578947369,0.85,0.5357142857142857,0.27586206896551724,0.047619047619047616,0.06896551724137931,0.038461538461538464,28.381962864721487,0.6666666666666666,0.0707070707070707,0.048,0.05714285714285714,0.06716417910447761,0.03550295857988166,0.05405405405405406,0.08695652173913043,0.03076923076923077,0.07692307692307693,0.025,0.12121212121212122,0.08695652173913043,0.0425531914893617,1.0,0.3333333333333333,0.4827586206896552,0.5185185185185185,0.2857142857142857,0.09195402298850575,0.375,0.375,0.3333333333333333,0.2988505747126437,0.34615384615384615,0.36,0.06896551724137931,0.3333333333333333,0.3333333333333333,1.0,0.20689655172413793,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.4444444444444444,0.5,0.1111111111111111,0.2222222222222222,1.0,0.5,0.2692307692307692,0.2857142857142857,0.11538461538461539,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.6091954022988506,0.3888888888888889,0.5137413793103448,0.47554375,0.4810076923076923,0.10526315789473684,0.14084507042253522,0.17708333333333334,0.3125,9.325396825396826,24.804166666666664,0.20923076923076922,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101181,1610612742,Jose Calderon,Jose Calderon,101181,DAL,11463.0,191,4.0,371,363,81,90,55,734,4.0,8.0,,1.0,,,,3.0,15.0,31.0,2.0,5.0,2.0,,,9.0,18.0,1.0,3.0,2.0,3.0,19.0,42.0,11.0,23.0,1.0,72.0,417,1.0,3.0,1.0,5.0,,5.0,,2.0,2.0,3.0,,6.0,6.0,32.0,21.0,12.0,,18.0,9.0,,20.0,11.0,31.0,8.0,3.0,12.0,2.0,6.0,73.0,2.0,3.0,3.0,7.0,2.0,9.0,,1.0,1.0,,5.0,4.0,2.0,1.0,,,7.0,1.0,2.0,10.0,,16.0,6.0,,,1.0,1.0,1.0,1.0,,,,,6.0,81,1.0,0.15789473684210525,0.15789473684210525,0.6363636363636364,0.4782608695652174,0.2,0.6666666666666666,0.4782608695652174,0.4523809523809524,0.3333333333333333,,0.5461538461538461,0.3125,0.6,0.5538461538461539,0.3125,0.6,0.35384615384615387,,,,16.666666666666664,0.7142857142857143,0.027777777777777776,0.014388489208633094,0.07317073170731707,0.040268456375838924,0.010416666666666666,0.02564102564102564,0.03125,,,0.022727272727272728,0.05555555555555555,0.10344827586206896,,,0.12307692307692308,0.5,0.5,0.25,0.046153846153846156,,,,0.47692307692307695,0.4838709677419355,0.4838709677419355,0.07692307692307693,0.4,0.4,0.5,0.27692307692307694,0.5,0.5,0.6666666666666666,0.125,,0.25,0.375,0.3333333333333333,1.0,,,,,0.6,0.6666666666666666,0.47692307692307695,0.5,0.49739153846153844,0.5174857142857142,0.48898,0.015384615384615385,0.023809523809523808,0.06944444444444445,0.08333333333333333,14.216666666666667,24.647826086956524,0.2183288409703504,1.0,1.0,1.0,1.0,0.08333333333333333,0.13333333333333333,,,,,,,,,,,,,,,,,,,,True,,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,4671.0,78,30.0,158,147,43,49,23,305,2.0,4.0,,,1.0,1.0,,1.0,2.0,5.0,3.0,5.0,1.0,1.0,2.0,5.0,11.0,,,1.0,2.0,4.0,10.0,8.0,16.0,3.0,35.0,150,,,,1.0,,,1.0,2.0,2.0,4.0,,8.0,2.0,6.0,24.0,,,11.0,5.0,2.0,6.0,3.0,9.0,2.0,1.0,2.0,2.0,2.0,21.0,2.0,3.0,3.0,6.0,4.0,10.0,,3.0,1.0,2.0,,,,,,,,,,2.0,2.0,5.0,8.0,1.0,,,4.0,,2.0,1.0,,1.0,,8.0,43,,0.25,0.25,1.0,0.5,,0.5,0.5,0.4,,0.5,0.6153846153846154,,0.6666666666666666,0.625,,0.6666666666666666,0.6153846153846154,0.2,0.25,,15.384615384615383,,0.06666666666666667,0.04081632653061224,0.14285714285714285,0.09090909090909091,0.04225352112676056,,0.06666666666666667,0.05,,,0.16666666666666666,0.06666666666666667,,,0.15384615384615385,0.5,0.6666666666666666,,0.038461538461538464,,,,0.19230769230769232,0.4,0.4,0.19230769230769232,0.6,0.6,1.0,0.4230769230769231,0.45454545454545453,0.45454545454545453,1.0,,,1.0,,,,0.16666666666666666,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.7692307692307693,0.45454545454545453,0.501573076923077,0.5772,0.45415,0.07142857142857142,0.16666666666666666,,0.22857142857142856,10.860000000000001,24.543750000000003,0.2721518987341772,,,,1.0,,0.5,1.0,1.0,1.0,1.0,0.16666666666666666,0.045454545454545456,0.058823529411764705,0.3333333333333333,,,,,,,,,,,,True,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,9009.0,150,-12.0,291,287,69,72,42,578,3.0,7.0,,,2.0,3.0,9.0,14.0,20.0,45.0,,1.0,,,,1.0,7.0,,2.0,1.0,3.0,32.0,66.0,1.0,8.0,12.0,79.0,346,2.0,4.0,,2.0,4.0,8.0,6.0,10.0,1.0,3.0,6.0,21.0,34.0,30.0,,3.0,2.0,7.0,1.0,,5.0,1.0,6.0,1.0,,3.0,1.0,1.0,13.0,2.0,8.0,19.0,31.0,3.0,34.0,,4.0,4.0,,3.0,2.0,4.0,1.0,,,7.0,1.0,1.0,9.0,,13.0,16.0,,,2.0,16.0,,5.0,4.0,,4.0,2.0,21.0,69,,0.53125,0.5483870967741935,,0.125,,0.3333333333333333,0.125,0.48484848484848486,0.5,0.6,0.4527027027027027,0.3333333333333333,0.5769230769230769,0.48148148148148145,0.5,0.625,0.10810810810810811,,,,25.88235294117647,0.42857142857142855,0.23170731707317074,0.017857142857142856,0.25806451612903225,0.23893805309734514,0.019736842105263157,,,0.03508771929824561,0.2608695652173913,0.29411764705882354,0.12,0.13043478260869565,,0.5,0.0945945945945946,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.1891891891891892,0.6428571428571429,0.6428571428571429,0.2222222222222222,0.6081081081081081,0.4444444444444444,0.4444444444444444,0.013513513513513514,,,,0.0945945945945946,0.14285714285714285,0.14285714285714285,,,,,0.3333333333333333,,,0.23076923076923078,0.6666666666666666,,,0.23076923076923078,0.3333333333333333,0.20270270270270271,0.14285714285714285,0.4370260273972602,0.48319,0.48696249999999996,0.06329113924050633,0.07042253521126761,0.10126582278481013,0.26582278481012656,13.934848484848484,26.587500000000002,0.23711340206185566,4.0,1.0,,1.0,0.4444444444444444,0.65,1.0,,1.0,,,0.025,0.038461538461538464,0.625,1.0,1.0,2.0,2.0,3.0,2.0,,,,,,True,,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,1166.0,19,,40,38,21,17,3,78,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,2.0,2.0,,,,4.0,53,1.0,1.0,,,,2.0,1.0,1.0,,,,2.0,2.0,2.0,,,2.0,,,,3.0,,3.0,,,,1.0,2.0,6.0,,1.0,1.0,3.0,1.0,4.0,,,,,,,,,,,,,,4.0,,4.0,,,,,,,,,,,,2.0,21,,0.5,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,4.651162790697675,,0.1111111111111111,,0.25,0.15384615384615385,0.07142857142857142,,,,,,0.25,0.3333333333333333,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,0.5838,,0.7287,,,0.5,0.5,1.55,,0.525,1.0,,,,0.5,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,True,,
201971,1610612742,DeJuan Blair,DeJuan Blair,201971,DAL,2263.0,38,10.0,73,71,31,33,16,144,7.0,11.0,3.0,5.0,2.0,4.0,2.0,6.0,,1.0,,,,,,,,,,,,9.0,18.0,,,5.0,23.0,81,3.0,6.0,,,,6.0,3.0,5.0,,,2.0,8.0,14.0,4.0,,,2.0,,,1.0,1.0,,1.0,,,,,1.0,2.0,7.0,2.0,5.0,8.0,9.0,17.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,,,,3.0,1.0,2.0,5.0,1.0,8.0,4.0,,,,8.0,,4.0,,,,,8.0,31,1.0,0.7777777777777778,0.875,,,,,,0.5,0.5,0.6,0.5,0.5,0.6,0.5227272727272727,0.5,0.5714285714285714,,0.05555555555555555,0.09090909090909091,,27.77777777777778,0.3333333333333333,0.3333333333333333,0.25925925925925924,0.25,0.30434782608695654,0.20512820512820512,0.5,0.07692307692307693,0.3333333333333333,0.5,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.125,,0.6111111111111112,0.6363636363636364,0.7,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.05555555555555555,,,,,,,,,,,0.8333333333333334,0.6,,,,,0.8,0.5,,,,,0.6111111111111112,,0.5125500000000001,0.5937,0.4991,0.18181818181818182,0.18181818181818182,0.2608695652173913,0.34782608695652173,4.666666666666667,,0.4246575342465753,1.0,1.0,,,1.0,,1.0,1.0,,,0.3333333333333333,0.08333333333333333,,,1.0,,,,,,1.0,0.2,0.6666666666666666,,,True,,
2223,1610612742,Samuel Dalembert,Samuel Dalembert,2223,DAL,6835.0,114,-12.0,211,210,17,24,28,421,11.0,15.0,4.0,6.0,1.0,1.0,,1.0,,3.0,,,,,,,,,,,,11.0,19.0,,,8.0,30.0,234,4.0,7.0,,,2.0,10.0,1.0,1.0,,,3.0,5.0,14.0,8.0,,,8.0,,,3.0,,,,,,,,,,16.0,4.0,23.0,30.0,18.0,48.0,,2.0,2.0,,1.0,,2.0,1.0,,,3.0,,,8.0,,14.0,11.0,,,,11.0,1.0,5.0,10.0,,10.0,5.0,5.0,17,1.0,0.6363636363636364,1.0,,,,,,0.5789473684210527,0.5714285714285714,1.0,0.5789473684210527,0.5714285714285714,1.0,0.625,0.625,0.8333333333333334,,0.15789473684210525,0.2,,11.020408163265305,0.3333333333333333,0.3108108108108108,0.18181818181818182,0.17391304347826086,0.27835051546391754,0.15,0.2,0.3333333333333333,0.1111111111111111,0.3,0.3333333333333333,0.2857142857142857,0.2857142857142857,,0.5,0.7894736842105263,0.7333333333333333,0.9166666666666666,0.6363636363636364,0.05263157894736842,,,,0.15789473684210525,,,,,,,,,,,0.8571428571428571,0.6666666666666666,,,,,1.0,1.0,,,,,0.7894736842105263,,0.5717368421052631,0.5599142857142857,0.7199,0.21739130434782608,0.21739130434782608,0.3333333333333333,0.16666666666666666,4.042105263157895,,0.08056872037914692,3.0,,,2.0,0.5,,2.0,,6.0,,,0.0625,0.047619047619047616,,1.0,3.0,,1.0,4.0,1.0,,0.09090909090909091,,,,True,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,2216.0,37,20.0,78,73,20,36,14,151,3.0,5.0,,,2.0,2.0,,4.0,2.0,3.0,,,,,,4.0,4.0,,,1.0,1.0,5.0,12.0,4.0,4.0,5.0,27.0,83,,,,,2.0,2.0,3.0,5.0,1.0,1.0,3.0,12.0,,10.0,6.0,6.0,,4.0,4.0,1.0,,2.0,2.0,,2.0,,,,6.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,2.0,,,,,2.0,,1.0,,,2.0,5.0,,2.0,,6.0,1.0,2.0,,,,,12.0,20,,,,0.5,1.0,,1.0,1.0,0.4166666666666667,,0.6,0.6875,,0.75,0.75,1.0,0.8571428571428571,0.25,0.08333333333333333,,,21.73913043478261,1.0,0.05263157894736842,0.041666666666666664,,0.038461538461538464,0.02702702702702703,0.2,,,0.25,,,,0.16666666666666666,,0.3125,0.6,0.6,,0.25,,,,0.1875,0.6666666666666666,0.6666666666666666,,,,,0.25,1.0,1.0,0.5,,,,,,,0.3333333333333333,1.0,,,0.16666666666666666,1.0,0.5625,1.0,0.472759375,,0.49303333333333327,0.16666666666666666,0.15384615384615385,0.07407407407407407,0.4444444444444444,8.441666666666666,24.675,0.2564102564102564,,,,,,,,,,0.25,,,,,,,,,,,,,,1.0,0.2,True,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,8605.0,143,-7.0,275,273,49,47,39,548,11.0,15.0,5.0,6.0,2.0,2.0,6.0,14.0,,2.0,2.0,9.0,2.0,1.0,1.0,2.0,6.0,,,2.0,2.0,17.0,31.0,4.0,15.0,5.0,51.0,314,5.0,7.0,,2.0,2.0,12.0,2.0,4.0,3.0,3.0,3.0,16.0,24.0,10.0,12.0,,6.0,6.0,2.0,2.0,5.0,6.0,11.0,5.0,1.0,3.0,,2.0,28.0,6.0,5.0,11.0,17.0,8.0,25.0,1.0,6.0,4.0,2.0,3.0,1.0,1.0,2.0,,,4.0,,1.0,4.0,,7.0,5.0,,,1.0,7.0,1.0,4.0,,,,,16.0,49,,0.7058823529411765,0.8571428571428571,1.0,0.26666666666666666,,1.0,0.26666666666666666,0.5483870967741935,0.7142857142857143,0.5,0.5,0.5555555555555556,0.9285714285714286,0.5204081632653061,0.6,0.8888888888888888,0.32608695652173914,0.06451612903225806,0.13333333333333333,,16.614420062695924,0.75,0.13253012048192772,0.05660377358490566,0.16666666666666666,0.1415929203539823,0.0547945205479452,0.16666666666666666,0.045454545454545456,,0.1,0.16216216216216217,0.11538461538461539,0.2,0.043478260869565216,,0.32608695652173914,0.7333333333333333,0.8461538461538461,0.7272727272727273,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.043478260869565216,,,0.1956521739130435,0.2222222222222222,0.2222222222222222,1.0,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.8333333333333334,0.2222222222222222,,,,0.2857142857142857,1.0,0.14285714285714285,1.0,0.2857142857142857,1.0,0.6521739130434783,0.3333333333333333,0.5390326086956523,0.6094499999999999,0.5669071428571428,0.08163265306122448,0.11764705882352941,0.23529411764705882,0.3137254901960784,5.2451612903225815,23.953333333333333,0.1781818181818182,1.0,,,,0.16666666666666666,,2.0,,,,,0.05,0.04,0.1,1.0,,,,,,,0.06666666666666667,0.4,,,True,,
203109,1610612742,Jae Crowder,Jae Crowder,203109,DAL,603.0,10,-5.0,20,19,3,3,8,39,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,3.0,,,,2.0,23,,1.0,,,,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,,3.0,1.0,,1.0,,,,,,,,,,3,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,,,11.538461538461538,,,0.07692307692307693,0.5,0.2,0.06666666666666667,,,0.16666666666666666,,,,0.5,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4559,0.2798,0.2798,,,,,7.366666666666667,,0.15,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,
