EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,FTDefRebounds,Charge Fouls,Loose Ball Fouls,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,Corner3FGM,PenaltyCorner3FGA,PtsAssisted3s,Assisted3sPct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Frequency,LostBallOutOfBoundsTurnovers,Offensive Fouls,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,on,Blocked3s,BlockedCorner3,HeaveAttempts,FTOffRebounds,OffFTReboundPct
201585,1610612763,Kosta Koufos,Kosta Koufos,201585,MEM,1266.0,21,6,41,37,26.0,7,8,78,,5.0,,3.0,,4.0,2.0,3.0,,1.0,,,,,,,2.0,9,,,4.0,8,35,,3.0,,,,2.0,6.0,,,4.0,8.0,4.0,,,,,2.0,1.0,,1.0,,,1.0,,,2.0,,2.0,2.0,3.0,5.0,2.0,7,,,,,1.0,,,1.0,1.0,,2.0,,,2.0,,5.0,3.0,,1.0,,4.0,,,,2.0,3.0,2.0,3.0,8.0,26.0,2.0,1.0,1.0,,,,0.2222222222222222,,0.3333333333333333,0.2222222222222222,,0.3333333333333333,0.36363636363636365,,0.5,,0.2222222222222222,0.4,,25.49019607843137,0.5,0.15789473684210525,0.10526315789473684,0.2857142857142857,,0.19230769230769232,0.08695652173913043,0.125,,,0.2,0.2,,0.4,,,0.5555555555555556,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.1111111111111111,,,,,,,,1.0,,,0.6666666666666666,,,,0.5555555555555556,,0.5074,0.5229333333333334,0.52255,,,,1.0,5.111111111111111,,0.6341463414634146,,,,,1.0,,,0.2,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,True,,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,3843.0,64,-12,123,122,53.0,30,18,245,10.0,13.0,,,6.0,7.0,1.0,5.0,1.0,3.0,2.0,,2.0,,,,12.0,21,,4.0,11.0,35,149,1.0,1.0,,,2.0,7.0,9.0,,1.0,5.0,19.0,4.0,20.0,,2.0,,2.0,11.0,4.0,15.0,3.0,1.0,7.0,,4.0,34.0,,,3.0,4.0,7.0,,7,,7.0,5.0,2.0,5.0,1.0,5.0,1.0,,,6.0,,2.0,2.0,,6.0,12.0,,,2.0,14.0,2.0,,7.0,1.0,,,,19.0,53.0,1.0,0.16666666666666666,0.16666666666666666,,,,0.5714285714285714,1.0,0.7777777777777778,0.48,1.0,0.7,0.5645161290322581,1.0,0.7916666666666666,0.16,0.09523809523809523,0.07692307692307693,0.2,25.694444444444446,0.8333333333333334,0.11428571428571428,,0.13636363636363635,,0.12280701754385964,,,,,0.07142857142857142,,0.23076923076923078,0.16666666666666666,,,0.52,0.7692307692307693,0.8333333333333334,0.1,0.2,0.2,0.25,,0.12,0.3333333333333333,0.3333333333333333,1.0,0.08,0.08,,,,,,0.7,0.8571428571428571,,,0.68,,0.525386,0.3401,0.5675549999999999,0.23333333333333334,0.2692307692307692,0.05714285714285714,0.5428571428571428,5.828571428571429,24.05,0.43089430894308944,,,,,,,,,,,,1.0,,,,,,,,0.1,,,,,,,,,,,,,,,False,,,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,6131.0,102,-6,192,194,65.0,42,23,386,6.0,9.0,1.0,2.0,2.0,5.0,4.0,17.0,4.0,9.0,,,1.0,,,1.0,14.0,35,,1.0,18.0,46,222,2.0,5.0,,3.0,7.0,6.0,11.0,,1.0,6.0,18.0,18.0,10.0,,1.0,,,9.0,2.0,11.0,1.0,1.0,3.0,2.0,4.0,24.0,1.0,4.0,2.0,6.0,9.0,5.0,14,3.0,7.0,7.0,,3.0,,1.0,4.0,2.0,,7.0,1.0,3.0,5.0,,10.0,22.0,,3.0,1.0,23.0,2.0,1.0,10.0,2.0,3.0,2.0,4.0,18.0,65.0,2.0,0.6428571428571429,0.6923076923076923,,,,0.4,0.4,0.5454545454545454,0.3888888888888889,0.4,0.5,0.4891304347826087,0.5,0.6071428571428571,0.027777777777777776,,,,24.423963133640555,0.42857142857142855,0.09836065573770492,0.0625,0.07407407407407407,0.05555555555555555,0.09090909090909091,0.06097560975609756,0.1875,,0.125,0.05,0.13636363636363635,0.10526315789473684,0.043478260869565216,0.25,0.13636363636363635,0.25,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.4722222222222222,0.23529411764705882,0.23529411764705882,,0.25,0.4444444444444444,0.4444444444444444,1.0,,0.027777777777777776,,,0.4,0.5,,0.4166666666666667,0.4,0.08333333333333333,,0.2777777777777778,,0.4449847222222221,0.481,0.4796458333333334,0.22727272727272727,0.23255813953488372,0.15217391304347827,0.391304347826087,9.128571428571428,27.2,0.3385416666666667,2.0,1.0,,1.0,2.0,1.0,0.16666666666666666,0.043478260869565216,,0.5,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,1.0,False,1.0,1.0,,,
201584,1610612763,Courtney Lee,Courtney Lee,201584,MEM,3957.0,66,-12,126,125,42.0,39,16,251,1.0,2.0,,,,1.0,1.0,1.0,1.0,6.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,9,3.0,7.0,6.0,21,153,,,1.0,1.0,1.0,,3.0,2.0,3.0,3.0,9.0,2.0,4.0,,4.0,2.0,,3.0,,3.0,,,2.0,,1.0,6.0,,,1.0,,1.0,,1,,1.0,1.0,,,1.0,,3.0,,1.0,3.0,1.0,1.0,3.0,,6.0,5.0,,,1.0,7.0,1.0,,2.0,2.0,,,,9.0,42.0,2.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.5,0.3333333333333333,,,0.46875,,0.5,0.5526315789473685,0.25,0.5625,0.4375,,,,15.277777777777779,,,,0.07142857142857142,,0.02127659574468085,,,,,,,,,0.3333333333333333,,0.125,0.5,0.5,,0.0625,1.0,1.0,1.0,0.375,0.16666666666666666,0.16666666666666666,,0.125,0.3125,0.4,0.4,,,1.0,0.16666666666666666,,0.3333333333333333,0.5,0.5625,0.5,0.49457000000000007,0.56205,0.53776,0.11764705882352941,0.2,0.047619047619047616,0.42857142857142855,12.91111111111111,28.099999999999998,0.3333333333333333,,,1.0,,,,,,,,1.0,1.0,9.0,1.0,,0.5,0.5,1.0,1.0,0.16666666666666666,,,,,,,,,,1.0,,1.0,,,False,,,1.0,,
202334,1610612763,Ed Davis,Ed Davis,202334,MEM,1277.0,21,3,37,40,9.0,8,6,77,2.0,5.0,1.0,3.0,,1.0,,1.0,,,,,,,,,2.0,6,,,,4,37,1.0,3.0,,,2.0,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,4.0,1.0,5.0,7.0,5.0,12,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,2.0,1.0,,,,1.0,1.0,,1.0,,3.0,3.0,3.0,,9.0,,0.5,1.0,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,,,14.583333333333334,,0.35714285714285715,0.19047619047619047,0.16666666666666666,1.0,0.3,0.22727272727272727,0.16666666666666666,0.2,,0.3333333333333333,0.6666666666666666,0.2,0.16666666666666666,,0.25,0.8333333333333334,0.4,0.4,0.5,0.16666666666666666,,,,,,,,,,,,1.0,0.3333333333333333,,1.0,,,,0.8333333333333334,,0.48105,0.4505333333333333,0.3392,0.16666666666666666,0.16666666666666666,0.5,,3.0833333333333335,,0.24324324324324326,2.0,1.0,,1.0,2.0,,1.0,0.2,1.0,0.6666666666666666,,,,,,,,,,,1.0,,,,,,,,,,,,,,False,,,,,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,5922.0,99,-3,183,188,65.0,46,26,371,16.0,23.0,3.0,7.0,5.0,7.0,1.0,5.0,5.0,8.0,3.0,,1.0,,,,22.0,36,,4.0,11.0,55,216,3.0,9.0,,4.0,10.0,7.0,11.0,,,3.0,17.0,26.0,18.0,,1.0,,5.0,3.0,1.0,4.0,1.0,,2.0,1.0,,9.0,3.0,10.0,1.0,10.0,12.0,13.0,25,2.0,1.0,1.0,,2.0,1.0,1.0,3.0,1.0,2.0,5.0,2.0,3.0,5.0,,8.0,8.0,,1.0,,14.0,2.0,,7.0,1.0,1.0,1.0,1.0,17.0,65.0,1.0,0.5909090909090909,0.6842105263157895,,,,0.6111111111111112,0.3333333333333333,0.6363636363636364,0.55,0.3333333333333333,0.6363636363636364,0.5978260869565217,0.45454545454545453,0.6538461538461539,0.1,0.1388888888888889,0.17391304347826086,0.2,23.83177570093458,0.4,0.17857142857142858,0.16129032258064516,0.038461538461538464,0.15789473684210525,0.13414634146341464,0.16049382716049382,0.15789473684210525,0.21739130434782608,0.125,0.26666666666666666,0.13636363636363635,0.15789473684210525,,0.2,0.15384615384615385,0.575,0.6956521739130435,0.8421052631578947,0.5625,0.125,0.2,0.25,,0.2,0.625,0.625,0.8,0.075,0.025,,,0.7777777777777778,0.42857142857142855,,0.6363636363636364,0.7142857142857143,,,0.675,,0.5632999999999999,0.6387166666666667,0.5646727272727273,0.15555555555555556,0.17073170731707318,0.18181818181818182,0.3090909090909091,5.636111111111112,23.625,0.3551912568306011,6.0,1.0,,2.0,,3.0,0.16666666666666666,0.1,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
202720,1610612763,Jon Leuer,Jon Leuer,202720,MEM,1356.0,23,1,41,43,24.0,7,8,84,2.0,2.0,1.0,1.0,2.0,2.0,,2.0,,1.0,,1.0,2.0,,,,2.0,5,1.0,2.0,2.0,9,44,1.0,1.0,,2.0,4.0,2.0,5.0,,,2.0,6.0,2.0,2.0,,2.0,1.0,,2.0,,2.0,,,1.0,,1.0,4.0,1.0,1.0,2.0,4.0,6.0,2.0,8,1.0,1.0,1.0,,,,,,,,,,,1.0,,2.0,3.0,,,1.0,2.0,,,1.0,,,,,6.0,24.0,,0.5,1.0,0.5,,0.5,0.4,1.0,0.4,0.5,1.0,0.4,0.5625,1.0,0.5,0.2857142857142857,,,,15.094339622641508,,0.5,0.05263157894736842,0.4,0.125,0.46153846153846156,0.07407407407407407,,0.25,,,0.6666666666666666,0.6666666666666666,0.4,,0.25,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,,,,0.14285714285714285,,,,,0.2857142857142857,0.5,0.5,1.0,1.0,,0.4,1.0,,,0.5714285714285714,0.5,0.5299214285714285,,0.53462,0.125,0.16666666666666666,0.4444444444444444,0.6666666666666666,7.94,25.2,0.5853658536585366,2.0,,,,,,,,0.14285714285714285,,,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,
2419,1610612763,Tayshaun Prince,Tayshaun Prince,2419,MEM,1196.0,20,-7,34,38,13.0,12,3,72,,,,,,,,,3.0,5.0,,,1.0,,,1.0,3.0,5,,1.0,,6,43,,,,,,2.0,3.0,,1.0,,4.0,6.0,,,,,,,1.0,1.0,1.0,,,,,3.0,,,3.0,,3.0,1.0,4,,,,,,,,,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,4.0,13.0,,1.0,1.0,,,,0.6,,0.6666666666666666,0.5,,0.5,0.5,,0.5,0.16666666666666666,,,,15.789473684210526,,,,0.6,,0.17647058823529413,,,,,,,,0.75,,,,,,,,,,,0.8333333333333334,0.6,0.6,1.0,,0.16666666666666666,,,,,,,,0.25,,0.16666666666666666,,0.39560000000000006,,0.4010666666666667,,,,0.6666666666666666,17.419999999999998,45.4,0.38235294117647056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,0.5
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,5732.0,96,-10,181,183,56.0,48,21,364,,1.0,,1.0,,,,,1.0,5.0,,7.0,13.0,3.0,2.0,3.0,1.0,6,7.0,13.0,2.0,25,214,,1.0,3.0,,6.0,,,2.0,3.0,2.0,8.0,,2.0,,13.0,7.0,1.0,3.0,1.0,4.0,,1.0,2.0,,1.0,9.0,,1.0,3.0,6.0,9.0,1.0,10,,2.0,2.0,,4.0,,2.0,,2.0,,4.0,,2.0,6.0,,8.0,3.0,,,,2.0,,,,1.0,,,,8.0,56.0,1.0,,,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.16666666666666666,,,0.6052631578947368,0.75,1.0,0.625,0.75,1.0,0.6842105263157895,0.16666666666666666,,,11.650485436893204,1.0,0.1111111111111111,0.016666666666666666,0.1111111111111111,,0.1111111111111111,0.013157894736842105,0.0625,,,0.05555555555555555,0.2,0.0625,0.09090909090909091,0.2,,0.05263157894736842,,,,,,,,0.2631578947368421,0.2,0.25,,,0.6842105263157895,0.5384615384615384,0.5384615384615384,0.25,,0.75,,,1.0,0.6666666666666666,0.7368421052631579,0.5384615384615384,0.4686552631578948,0.49879999999999997,0.48679999999999995,,,0.24,0.32,14.1,26.23076923076923,0.30939226519337015,,,,,,,,,,,,,21.0,1.0,0.2,,,,1.0,,,,,,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,False,,,,,
201585,1610612763,Kosta Koufos,Kosta Koufos,201585,MEM,1443.0,24,-4,45,49,17.0,15,8,94,4.0,5.0,2.0,3.0,3.0,4.0,1.0,2.0,,,,,,,,,5.0,7,,,,10,54,2.0,3.0,,,4.0,3.0,4.0,,,,6.0,8.0,2.0,,,,,,1.0,1.0,1.0,,,,,3.0,,5.0,1.0,,3.0,5.0,8,1.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,6.0,17.0,,0.8,1.0,,,,0.7142857142857143,0.6666666666666666,0.75,0.7142857142857143,0.6666666666666666,0.75,0.7142857142857143,0.6666666666666666,0.75,,,,,14.035087719298247,,,0.2631578947368421,0.16666666666666666,,0.07142857142857142,0.19230769230769232,0.5,,,,,,0.2,,0.5,0.7142857142857143,0.8,0.8,0.75,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,1.0,0.6666666666666666,,1.0,0.75,,,0.7142857142857143,,0.5405857142857143,0.6802,0.66585,,,0.4,0.6,2.657142857142857,,0.37777777777777777,2.0,2.0,,,,1.0,1.0,0.2,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,False,,,,,
201949,1610612763,James Johnson,James Johnson,201949,MEM,869.0,14,-5,31,30,10.0,6,4,61,2.0,2.0,1.0,1.0,1.0,1.0,,3.0,,,,,2.0,,,2.0,2.0,5,,2.0,2.0,6,30,1.0,1.0,,1.0,3.0,1.0,2.0,,2.0,2.0,4.0,,4.0,,1.0,,2.0,,,,,,,,,,1.0,1.0,1.0,,1.0,2.0,3,1.0,,,,,,,,,,,,,1.0,,2.0,3.0,,,1.0,3.0,1.0,,2.0,,,,,4.0,10.0,,,,,,,0.4,1.0,0.5,0.2857142857142857,1.0,0.25,0.375,1.5,0.4,0.2857142857142857,0.4,,0.6666666666666666,22.22222222222222,,,0.0625,0.25,0.25,0.09090909090909091,0.1,,,,,,,0.25,,0.5,0.2857142857142857,1.0,1.0,,0.42857142857142855,,,,,,,,,0.2857142857142857,,,1.0,1.0,,0.25,1.0,0.5,,0.5714285714285714,,0.4958833333333333,0.6058,0.47163333333333335,0.25,0.3333333333333333,0.5,0.6666666666666666,5.78,37.75,0.3225806451612903,2.0,,,1.0,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,1.0,,
2757,1610612763,Beno Udrih,Beno Udrih,2757,MEM,4493.0,75,19,135,140,49.0,29,19,275,5.0,9.0,,,2.0,3.0,2.0,3.0,5.0,11.0,5.0,1.0,3.0,,1.0,3.0,12.0,23,3.0,8.0,5.0,38,143,,,,,,2.0,6.0,1.0,4.0,5.0,12.0,6.0,18.0,,2.0,1.0,,6.0,4.0,10.0,4.0,,3.0,,3.0,24.0,,,,5.0,5.0,,5,,2.0,1.0,1.0,6.0,1.0,4.0,1.0,2.0,,7.0,,4.0,3.0,,4.0,9.0,2.0,1.0,1.0,5.0,,,,1.0,,,,12.0,49.0,1.0,0.25,0.25,0.375,0.25,0.42857142857142855,0.5217391304347826,,0.3333333333333333,0.532258064516129,,0.35,0.5757575757575758,,0.5,0.25806451612903225,,,,25.0,0.8571428571428571,0.10869565217391304,,,,0.07936507936507936,,,,,0.1,0.13043478260869565,0.07692307692307693,,,,0.2903225806451613,0.5555555555555556,0.5555555555555556,,0.0967741935483871,0.6666666666666666,0.6666666666666666,0.5,0.3548387096774194,0.45454545454545453,0.45454545454545453,0.4,0.16129032258064516,0.0967741935483871,0.3333333333333333,0.3333333333333333,,,,0.3,0.6666666666666666,0.3,0.3333333333333333,0.5483870967741935,0.5,0.507205,,0.5223555555555556,0.03125,,,0.3157894736842105,10.065217391304346,25.787499999999998,0.362962962962963,,,,,,,,,,,2.0,1.0,9.0,1.0,,0.4,0.4,1.0,1.0,0.1,,,,,,,,,,,1.0,,0.1111111111111111,,False,,,1.0,,
203479,1610612763,Jamaal Franklin,Jamaal Franklin,203479,MEM,246.0,4,6,7,8,7.0,3,3,15,,1.0,,,,1.0,,,,1.0,,,,,,,,2,,,1.0,1,5,,1.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,1.0,,,,1.0,7.0,1.0,,,,,,,,,,,,0.16666666666666666,,0.16666666666666666,,,,,23.076923076923077,,1.0,,,,0.5,,,,,1.0,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,0.5,,,,0.5,,0.59365,0.364,0.59365,,,,1.0,10.85,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
