EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls,Offensive Fouls,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Charge Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,LostBallOutOfBoundsTurnovers,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,on,BlockingFouls
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,6505.0,108,-20,212,207,77,63,25,419,14.0,22.0,1.0,1.0,6.0,10.0,3.0,9.0,1.0,4.0,3.0,1.0,8.0,1.0,18.0,35,11.0,14.0,50.0,228,2.0,3.0,4.0,8.0,13.0,2.0,6.0,22.0,8.0,28.0,8.0,2.0,16.0,6.0,22.0,5.0,1.0,10.0,3.0,3.0,50.0,2.0,4.0,4.0,8.0,2.0,10,2.0,6.0,4.0,2.0,8.0,2.0,6.0,2.0,2.0,10.0,1.0,3.0,4.0,6.0,18.0,1.0,2.0,18.0,2.0,8.0,2.0,22.0,76,2.0,0.2222222222222222,0.2222222222222222,0.5142857142857142,0.6666666666666666,0.6153846153846154,0.391304347826087,0.6666666666666666,0.5333333333333333,0.46296296296296297,0.6666666666666666,0.6111111111111112,0.2391304347826087,0.05714285714285714,0.045454545454545456,0.1111111111111111,26.446280991735538,0.8,0.0625,0.023809523809523808,0.09523809523809523,0.07547169811320754,0.01834862385321101,0.05263157894736842,0.09523809523809523,0.08333333333333333,0.1111111111111111,0.08,0.4782608695652174,0.6363636363636364,0.6666666666666666,0.14285714285714285,0.1956521739130435,0.3333333333333333,0.375,0.3333333333333333,0.08695652173913043,0.25,0.25,1.0,0.06521739130434782,0.17391304347826086,0.3333333333333333,1.0,0.6666666666666666,0.6,0.06666666666666667,0.06666666666666667,0.717391304347826,0.5005826086956521,0.3053,0.5410366666666666,0.15384615384615385,0.1951219512195122,0.08,0.44,5.5771428571428565,24.581818181818186,0.3632075471698113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,8268.0,138,-18,264,260,83,70,28,524,10.0,14.0,2.0,3.0,2.0,4.0,5.0,28.0,4.0,10.0,,,,,19.0,52,,17.0,55.0,287,3.0,5.0,8.0,7.0,15.0,,7.0,21.0,28.0,10.0,,3.0,11.0,3.0,14.0,1.0,2.0,5.0,3.0,3.0,31.0,7.0,2.0,11.0,14.0,9.0,23,3.0,9.0,9.0,,5.0,,2.0,3.0,3.0,8.0,1.0,4.0,6.0,12.0,22.0,2.0,2.0,21.0,1.0,9.0,2.0,21.0,82,2.0,0.7368421052631579,0.7777777777777778,0.36538461538461536,0.6,0.4666666666666667,0.36538461538461536,0.6,0.4666666666666667,0.4435483870967742,0.6666666666666666,0.5833333333333334,,0.057692307692307696,0.14285714285714285,0.03571428571428571,23.569023569023567,0.625,0.13414634146341464,0.07216494845360824,0.044444444444444446,0.10236220472440945,0.072,0.025,0.11538461538461539,0.10344827586206896,0.02564102564102564,0.1,0.2692307692307692,0.7142857142857143,0.8333333333333334,0.8,0.5384615384615384,0.17857142857142858,0.18518518518518517,0.4,0.19230769230769232,0.4,0.4,1.0,,,0.6,0.6666666666666666,0.26666666666666666,0.5,,,0.2692307692307692,0.4527538461538462,0.52606,0.45530666666666664,0.15,0.15,0.14545454545454545,0.38181818181818183,8.18653846153846,,0.3143939393939394,2.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,6.0,3.0,1.0,1.0,0.14285714285714285,0.07142857142857142,0.07692307692307693,0.12903225806451613,0.05555555555555555,0.1,0.18518518518518517,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201584,1610612763,Courtney Lee,Courtney Lee,201584,MEM,3924.0,65,-7,133,125,46,44,17,258,1.0,2.0,,,,1.0,2.0,2.0,,4.0,2.0,1.0,5.0,2.0,3.0,8,7.0,10.0,25.0,157,,,1.0,,2.0,3.0,7.0,13.0,2.0,4.0,4.0,,2.0,1.0,3.0,1.0,,2.0,,,7.0,1.0,1.0,1.0,2.0,1.0,3,1.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,3.0,7.0,6.0,,,11.0,1.0,2.0,4.0,13.0,46,4.0,0.3333333333333333,0.3333333333333333,0.375,,,0.5,,0.6,0.625,0.25,0.7222222222222222,0.4666666666666667,,,,13.72549019607843,,0.034482758620689655,0.020833333333333332,0.05,0.04081632653061224,0.017543859649122806,,,0.1111111111111111,,0.125,0.13333333333333333,0.5,0.5,,0.13333333333333333,1.0,1.0,0.5,0.26666666666666666,,,,0.13333333333333333,0.3333333333333333,,,0.2,,0.2,0.4,0.6,0.5067428571428573,0.56205,0.575775,0.125,0.2222222222222222,0.04,0.52,10.55,28.085714285714285,0.3458646616541353,1.0,,,,,,,,,,,,,,,,,,0.05263157894736842,,,,0.25,,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,9.0,1.0,2.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.5,0.5,0.5,1.0,0.4,0.4,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,True,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,10383.0,173,-24,330,327,105,84,41,657,,2.0,,1.0,,1.0,,2.0,1.0,9.0,2.0,1.0,27.0,5.0,1.0,13,29.0,7.0,51.0,359,,3.0,12.0,,3.0,6.0,6.0,15.0,,2.0,27.0,3.0,7.0,2.0,9.0,1.0,1.0,4.0,1.0,2.0,20.0,2.0,12.0,12.0,24.0,2.0,26,,6.0,3.0,3.0,5.0,,3.0,,2.0,5.0,,3.0,10.0,16.0,6.0,1.0,,9.0,,1.0,3.0,15.0,104,3.0,,,0.07692307692307693,,,0.5238095238095238,0.75,0.5,0.5434782608695652,0.75,0.625,0.6904761904761905,0.23076923076923078,0.5,0.5,13.350785340314136,1.0,0.1188118811881188,0.015267175572519083,0.20689655172413793,0.1509433962264151,0.011904761904761904,,0.09375,0.11428571428571428,0.20833333333333334,,0.047619047619047616,,,,0.047619047619047616,,,,0.21428571428571427,0.1111111111111111,0.125,,0.047619047619047616,0.6428571428571429,0.125,,0.1111111111111111,,0.1111111111111111,0.5555555555555556,0.7380952380952381,0.4622035714285713,0.46427857142857143,0.4832722222222222,0.023255813953488372,0.07142857142857142,0.23529411764705882,0.29411764705882354,13.784615384615384,25.51724137931034,0.3181818181818182,,,,,1.0,,,,,,,,,,1.0,,,0.047619047619047616,,,,0.14705882352941177,0.2,,1.0,,13.0,5.0,3.0,14.0,5.0,3.0,39.0,,13.0,,0.9285714285714286,0.4827586206896552,0.5,0.4827586206896552,0.5,0.5,1.0,0.48148148148148145,0.48148148148148145,0.9230769230769231,0.625,,0.6,0.48148148148148145,4.0,4.0,3.0,1.0,0.8,0.1111111111111111,0.8,1.0,,,,,,,,,True,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,4651.0,78,-14,149,144,49,36,20,293,6.0,12.0,1.0,1.0,1.0,5.0,3.0,12.0,2.0,7.0,,,,,11.0,31,,9.0,31.0,145,1.0,6.0,4.0,3.0,10.0,,5.0,11.0,16.0,6.0,,6.0,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,6.0,4.0,4.0,8.0,7.0,15,1.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,4.0,9.0,1.0,,12.0,,4.0,2.0,11.0,48,2.0,0.7272727272727273,0.7272727272727273,0.3548387096774194,0.16666666666666666,0.3,0.3548387096774194,0.16666666666666666,0.3,0.4189189189189189,0.25,0.39285714285714285,,0.1935483870967742,0.3333333333333333,0.16666666666666666,21.59090909090909,1.0,0.0851063829787234,0.08450704225352113,0.12903225806451613,0.10256410256410256,0.07608695652173914,0.15384615384615385,0.14285714285714285,0.10526315789473684,0.11538461538461539,0.07142857142857142,0.3870967741935484,0.5,0.75,1.0,0.3870967741935484,0.25,0.3,0.3333333333333333,0.22580645161290322,0.2857142857142857,0.2857142857142857,0.5,,,0.16666666666666666,1.0,0.5,0.2,,,0.3870967741935484,0.45355806451612896,0.41585,0.48149,0.11428571428571428,0.11428571428571428,0.12903225806451613,0.3548387096774194,7.429032258064517,,0.3288590604026846,2.0,,1.0,,1.0,,,,,,,,,,,,0.047619047619047616,0.038461538461538464,0.05263157894736842,0.058823529411764705,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,
2419,1610612763,Tayshaun Prince,Tayshaun Prince,2419,MEM,1103.0,18,-5,30,34,8,13,5,64,,,,,,,,1.0,1.0,4.0,1.0,,,,1.0,5,1.0,,2.0,32,,,,1.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,3,,,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,8,,1.0,1.0,0.2,,0.5,0.16666666666666666,,0.5,0.16666666666666666,,0.5,0.16666666666666666,,,,15.384615384615383,,0.05263157894736842,,0.14285714285714285,0.07692307692307693,,,,,0.16666666666666666,,,,,,0.16666666666666666,,,,0.6666666666666666,0.25,0.25,1.0,0.16666666666666666,,,,,,,,0.16666666666666666,0.4434833333333334,,0.4088,,,,1.0,16.28,22.6,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,True,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,8438.0,141,-13,265,268,90,66,33,533,18.0,27.0,3.0,8.0,6.0,9.0,1.0,4.0,4.0,7.0,3.0,,1.0,,23.0,38,4.0,12.0,58.0,297,3.0,10.0,9.0,8.0,13.0,,3.0,19.0,28.0,18.0,1.0,6.0,6.0,1.0,7.0,1.0,,5.0,1.0,,15.0,11.0,6.0,14.0,22.0,14.0,36,2.0,5.0,3.0,2.0,3.0,1.0,1.0,5.0,2.0,8.0,3.0,4.0,5.0,11.0,11.0,1.0,1.0,16.0,2.0,7.0,2.0,18.0,89,1.0,0.6086956521739131,0.7,0.6052631578947368,0.3,0.6153846153846154,0.5476190476190477,0.3,0.6153846153846154,0.5918367346938775,0.4090909090909091,0.6333333333333333,0.09523809523809523,0.15789473684210525,0.18518518518518517,0.25,18.75,0.375,0.1794871794871795,0.11702127659574468,0.13636363636363635,0.16393442622950818,0.112,0.18181818181818182,0.20833333333333334,0.1111111111111111,0.11428571428571428,0.15384615384615385,0.6428571428571429,0.6666666666666666,0.8181818181818182,0.6111111111111112,0.09523809523809523,0.25,0.3333333333333333,,0.16666666666666666,0.5714285714285714,0.5714285714285714,0.75,0.07142857142857142,0.023809523809523808,0.8,0.375,0.6923076923076923,0.6666666666666666,,,0.7380952380952381,0.5854357142857142,0.6729285714285715,0.5866,0.14893617021276595,0.16279069767441862,0.15517241379310345,0.3275862068965517,4.560526315789474,23.700000000000003,0.33962264150943394,3.0,6.0,3.0,2.0,2.0,,1.0,,1.0,,,1.0,,,5.0,0.2857142857142857,0.0967741935483871,0.05555555555555555,0.12,0.1,0.09090909090909091,0.2222222222222222,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,True,
201585,1610612763,Kosta Koufos,Kosta Koufos,201585,MEM,1436.0,24,-7,45,45,13,10,8,90,2.0,3.0,,1.0,1.0,2.0,1.0,3.0,,1.0,,,,,3.0,7,,2.0,8.0,55,,1.0,,1.0,2.0,,2.0,4.0,6.0,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,2.0,,2.0,3.0,2.0,5,,1.0,,1.0,,,,2.0,,2.0,,,1.0,4.0,2.0,,,2.0,,,1.0,4.0,13,1.0,1.0,1.0,0.42857142857142855,,0.5,0.42857142857142855,,0.5,0.5,,0.6666666666666666,,0.14285714285714285,0.3333333333333333,,17.857142857142854,,0.18181818181818182,0.1111111111111111,,0.10526315789473684,0.08333333333333333,,1.0,,,,0.42857142857142855,0.6666666666666666,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,,,,1.0,,1.0,0.5,,,0.42857142857142855,0.40905714285714284,0.3323,0.46145,,,,0.5,6.571428571428571,,0.28888888888888886,,,,1.0,,1.0,2.0,,1.0,,1.0,2.0,1.0,,1.0,1.0,,0.14285714285714285,0.3333333333333333,,,0.16666666666666666,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,
201949,1610612763,James Johnson,James Johnson,201949,MEM,1131.0,19,-14,39,40,9,4,3,79,1.0,4.0,,,,1.0,,3.0,,,1.0,1.0,1.0,1.0,1.0,7,2.0,3.0,8.0,43,,,1.0,,2.0,2.0,,3.0,,2.0,,3.0,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3,,1.0,1.0,,,,,,,,,,1.0,2.0,2.0,,,5.0,,1.0,,3.0,9,,,,0.14285714285714285,,,0.2777777777777778,,0.375,0.36363636363636365,0.5,0.375,0.2222222222222222,0.42857142857142855,0.25,0.6666666666666666,25.58139534883721,,0.09090909090909091,0.047619047619047616,0.25,0.13333333333333333,0.038461538461538464,,0.25,,0.25,,0.4444444444444444,0.25,0.3333333333333333,,0.3333333333333333,,,,,,,,0.1111111111111111,0.1111111111111111,,,0.25,,0.25,0.25,0.6666666666666666,0.60271875,,0.5991833333333333,0.18181818181818182,0.125,0.125,0.375,4.128571428571429,36.5,0.23076923076923078,1.0,,,,1.0,,,,,,,,,,,,,0.1,,,,,,,1.0,1.0,,,,1.0,,1.0,3.0,1.0,,,1.0,0.5,0.5,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,True,
202334,1610612763,Ed Davis,Ed Davis,202334,MEM,1207.0,20,-6,36,37,5,3,5,73,3.0,7.0,2.0,4.0,,,,2.0,,,,,,,3.0,9,,,6.0,39,2.0,5.0,4.0,,,,,,2.0,4.0,,2.0,,,,,,,,,,6.0,1.0,2.0,4.0,7.0,11,2.0,1.0,1.0,,1.0,,1.0,1.0,,2.0,,,,2.0,1.0,,,1.0,1.0,1.0,,,5,,0.3333333333333333,1.0,0.3333333333333333,0.4,,0.3333333333333333,0.4,,0.3333333333333333,0.4,,,0.2222222222222222,0.14285714285714285,0.5,24.444444444444443,0.5,0.2,0.3,0.1111111111111111,0.15789473684210525,0.3181818181818182,0.2857142857142857,0.2,,0.125,0.5,0.7777777777777778,0.42857142857142855,0.5,0.3333333333333333,0.2222222222222222,,,,,,,,,,0.8,0.5,,,,,0.7777777777777778,0.5503444444444444,0.57522,,0.1111111111111111,0.1111111111111111,0.6666666666666666,,2.8555555555555556,,0.1388888888888889,,4.0,1.0,1.0,1.0,,2.0,,2.0,,,2.0,1.0,,,1.0,0.5,0.5,0.2222222222222222,0.5,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,
