EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimFGM,SecondChanceCorner3FGA,SecondChanceFtPoints,HeaveAttempts,OffThreePtRebounds,SelfOReb,Charge Fouls,Clear Path Fouls,BlockedShortMidRange,Corner3PctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,HeaveMakes,FTDefRebounds,Blocked3s,BlockedArc3,DefFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,DefensiveGoaltends,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,on,BlockingFoulsDrawn,StepOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,5821.0,97.0,25.0,203,197.0,101.0,75.0,26.0,400,12.0,16.0,5.0,7.0,1.0,6.0,8.0,13.0,1.0,1.0,1.0,1.0,5.0,11.0,2.0,3.0,6.0,21.0,35.0,6.0,12.0,9.0,69.0,226.0,2.0,4.0,2.0,4.0,8.0,16.0,4.0,7.0,4.0,32.0,8.0,34.0,3.0,15.0,2.0,11.0,5.0,3.0,16.0,4.0,20.0,2.0,2.0,10.0,3.0,3.0,44.0,2.0,4.0,6.0,10.0,2.0,12.0,9.0,5.0,4.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,9.0,1.0,6.0,9.0,1.0,1.0,1.0,1.0,2.0,28.0,96.0,2.0,0.19047619047619047,0.2,0.16666666666666666,0.5,0.5714285714285714,0.5,0.6,0.5,0.5,0.6382978723404256,0.3333333333333333,0.6086956521739131,0.68,0.3333333333333333,0.64,0.2553191489361702,0.08571428571428572,0.0625,0.3333333333333333,24.675324675324674,0.42857142857142855,0.12,0.03571428571428571,0.125,0.12195121951219512,0.022222222222222223,0.09523809523809523,0.1111111111111111,0.08695652173913043,0.16666666666666666,0.14814814814814814,0.3404255319148936,0.75,0.8,0.16666666666666666,0.1276595744680851,0.16666666666666666,0.25,0.2765957446808511,0.6153846153846154,0.6153846153846154,0.25,0.02127659574468085,1.0,1.0,0.23404255319148937,0.45454545454545453,0.45454545454545453,0.2,0.3333333333333333,0.30434782608695654,0.7142857142857143,0.043478260869565216,1.0,0.2608695652173913,0.5,0.5957446808510638,0.45454545454545453,0.4487308510638297,0.4225833333333333,0.43913913043478264,0.041666666666666664,0.02857142857142857,0.07692307692307693,0.057971014492753624,0.463768115942029,8.917142857142858,25.841666666666665,0.4975369458128079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101122,1610612746,Danny Granger,Danny Granger,101122,LAC,6187.0,103.0,18.0,208,202.0,71.0,79.0,22.0,410,3.0,5.0,1.0,1.0,1.0,6.0,1.0,5.0,1.0,9.0,,4.0,3.0,8.0,2.0,2.0,4.0,5.0,16.0,4.0,17.0,7.0,29.0,212.0,,1.0,2.0,3.0,1.0,2.0,2.0,8.0,,8.0,6.0,4.0,12.0,,,8.0,3.0,3.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,,6.0,8.0,14.0,,14.0,6.0,5.0,1.0,1.0,,1.0,2.0,1.0,,,3.0,,,10.0,22.0,1.0,7.0,9.0,,2.0,2.0,1.0,,8.0,71.0,4.0,0.6,0.6,1.0,0.23529411764705882,0.25,0.23529411764705882,0.3125,,0.5,0.3333333333333333,0.5,0.4,0.3888888888888889,0.5,0.4,0.5151515151515151,0.1875,0.2,0.16666666666666666,16.956521739130437,0.3333333333333333,0.11940298507462686,,0.16216216216216217,0.1346153846153846,,,0.2,0.043478260869565216,0.10526315789473684,0.14814814814814814,0.15151515151515152,0.6,0.75,0.6666666666666666,0.18181818181818182,0.16666666666666666,0.2,0.15151515151515152,0.2,0.25,,0.2727272727272727,0.1111111111111111,0.1111111111111111,0.24242424242424243,0.375,0.5,1.0,0.6666666666666666,0.1,1.0,0.4,,0.4,0.5,0.6666666666666666,0.375,0.5058833333333334,0.46259999999999996,0.521715,0.08333333333333333,0.1111111111111111,0.05555555555555555,0.10344827586206896,0.27586206896551724,9.4875,24.21764705882353,0.34134615384615385,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.11764705882352941,0.2,0.25,0.2,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,2951.0,49.0,-11.0,106,103.0,58.0,62.0,15.0,209,2.0,2.0,,,,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,9.0,1.0,2.0,4.0,5.0,7.0,4.0,11.0,7.0,29.0,125.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,5.0,7.0,18.0,8.0,2.0,12.0,,,9.0,3.0,,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,,1.0,1.0,2.0,,2.0,1.0,,1.0,,,,1.0,,,,1.0,,1.0,3.0,7.0,,2.0,7.0,,1.0,,,3.0,14.0,55.0,,0.8,0.8,1.0,0.36363636363636365,0.6,0.36363636363636365,0.7142857142857143,1.0,0.3333333333333333,0.6111111111111112,0.5,0.6875,0.6666666666666666,0.5,0.7727272727272727,0.6111111111111112,,,,18.181818181818183,,0.034482758620689655,,0.058823529411764705,0.043478260869565216,,,,,0.08333333333333333,0.07692307692307693,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,,,0.16666666666666666,1.0,1.0,0.6666666666666666,0.1111111111111111,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,,,0.125,1.0,0.5,0.5,0.7222222222222222,0.3333333333333333,0.490525,0.44984999999999997,0.441675,,,,0.06896551724137931,0.6206896551724138,11.857142857142858,25.5,0.5471698113207547,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201954,1610612746,Darren Collison,Darren Collison,201954,LAC,14935.0,249.0,-25.0,505,501.0,207.0,223.0,58.0,1006,18.0,34.0,8.0,13.0,6.0,15.0,10.0,29.0,1.0,7.0,1.0,4.0,,5.0,2.0,,2.0,34.0,78.0,1.0,12.0,39.0,110.0,580.0,2.0,6.0,3.0,8.0,11.0,22.0,1.0,6.0,26.0,51.0,28.0,40.0,3.0,,2.0,4.0,,11.0,19.0,12.0,31.0,9.0,3.0,8.0,2.0,9.0,74.0,9.0,10.0,7.0,17.0,10.0,27.0,6.0,3.0,3.0,5.0,3.0,5.0,7.0,1.0,,2.0,12.0,2.0,3.0,6.0,17.0,1.0,29.0,45.0,1.0,2.0,12.0,,10.0,47.0,202.0,2.0,0.4117647058823529,0.42424242424242425,1.0,0.08333333333333333,0.16666666666666666,0.09090909090909091,0.4358974358974359,0.3333333333333333,0.5,0.39444444444444443,0.2222222222222222,0.44642857142857145,0.49099099099099097,0.36363636363636365,0.6071428571428571,0.13333333333333333,0.14102564102564102,0.23529411764705882,0.13333333333333333,21.73144876325088,0.4166666666666667,0.050359712230215826,0.056962025316455694,0.10869565217391304,0.0735930735930736,0.040983606557377046,0.038461538461538464,0.09302325581395349,0.058823529411764705,,0.10810810810810811,0.37777777777777777,0.5294117647058824,0.6923076923076923,0.4444444444444444,0.16666666666666666,0.4,0.46153846153846156,0.32222222222222224,0.3448275862068966,0.35714285714285715,0.3,0.07777777777777778,0.14285714285714285,0.16666666666666666,0.05555555555555555,,,,0.2222222222222222,0.4642857142857143,0.6153846153846154,0.14285714285714285,0.25,0.07142857142857142,,0.5111111111111111,,0.4920511235955055,0.505275,0.5509857142857143,0.1188118811881188,0.1348314606741573,,0.07272727272727272,0.4636363636363636,9.543589743589745,25.766666666666662,0.4099009900990099,5.0,,,1.0,,,,,4.0,1.0,,1.0,1.0,,0.08333333333333333,0.034482758620689655,,0.1111111111111111,1.0,0.5,1.0,0.5555555555555556,,,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,0.14285714285714285,0.011627906976744186,0.022727272727272728,0.0967741935483871,0.01694915254237288,0.09523809523809523,0.2,0.1111111111111111,,,,,,,,,,,,,,,,True,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,11784.0,196.0,-2.0,401,392.0,165.0,146.0,42.0,793,12.0,18.0,4.0,7.0,4.0,19.0,10.0,20.0,2.0,5.0,2.0,4.0,13.0,43.0,2.0,6.0,18.0,26.0,57.0,15.0,48.0,25.0,122.0,452.0,2.0,6.0,3.0,10.0,10.0,25.0,8.0,22.0,10.0,54.0,20.0,32.0,27.0,18.0,,40.0,12.0,4.0,17.0,2.0,19.0,,2.0,12.0,3.0,2.0,40.0,1.0,3.0,5.0,9.0,1.0,10.0,9.0,5.0,4.0,4.0,2.0,1.0,3.0,,3.0,,7.0,2.0,5.0,6.0,14.0,,18.0,28.0,4.0,1.0,11.0,3.0,,54.0,162.0,3.0,0.38461538461538464,0.38461538461538464,0.6,0.3125,0.36363636363636365,0.30434782608695654,0.45614035087719296,0.3333333333333333,0.4,0.46190476190476193,0.5555555555555556,0.46808510638297873,0.5304347826086957,0.5555555555555556,0.5294117647058824,0.45714285714285713,0.07017543859649122,,0.15789473684210525,27.41573033707865,0.5714285714285714,0.044642857142857144,0.008547008547008548,0.041666666666666664,0.043478260869565216,0.005555555555555556,,0.05555555555555555,0.06818181818181818,,0.03389830508474576,0.17142857142857143,0.6666666666666666,0.6666666666666666,0.5,0.18095238095238095,0.21052631578947367,0.25,0.19047619047619047,0.5,0.5263157894736842,0.4,0.047619047619047616,0.4,0.4,0.4095238095238095,0.3023255813953488,0.3170731707317073,0.5384615384615384,0.2222222222222222,0.14893617021276595,0.5714285714285714,0.0851063829787234,0.5,0.3829787234042553,0.3333333333333333,0.6285714285714286,0.3,0.4592529411764705,0.4283375,0.4241784090909091,0.12173913043478261,0.171875,0.058823529411764705,0.08196721311475409,0.4426229508196721,9.810526315789474,27.291666666666668,0.4114713216957606,3.0,1.0,2.0,2.0,,,,1.0,,,,1.0,1.0,0.6666666666666666,0.041666666666666664,0.05,0.046511627906976744,0.07692307692307693,1.0,,1.0,0.3333333333333333,0.5,1.0,,2.0,1.0,,2.0,,,,,,,,0.02857142857142857,,,,0.6666666666666666,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.5,1.0,1.0,,,,,,,True,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,6813.0,114.0,-44.0,230,226.0,103.0,84.0,28.0,456,6.0,7.0,2.0,2.0,1.0,3.0,,,,,,,,,,,,7.0,10.0,,,14.0,28.0,280.0,2.0,4.0,,6.0,2.0,3.0,,,11.0,15.0,12.0,2.0,,,2.0,,,1.0,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,7.0,13.0,19.0,33.0,10.0,43.0,3.0,,3.0,5.0,,3.0,2.0,,2.0,,7.0,1.0,3.0,5.0,12.0,1.0,15.0,27.0,1.0,,6.0,,8.0,15.0,103.0,2.0,0.8571428571428571,1.0,,,,,0.7,0.5,0.6666666666666666,0.7,0.5,0.6666666666666666,0.6086956521739131,0.6,0.5769230769230769,,0.1,,0.3333333333333333,11.450381679389313,0.7142857142857143,0.2835820895522388,0.08536585365853659,0.3611111111111111,0.3106796116504854,0.08403361344537816,0.12121212121212122,0.058823529411764705,0.39285714285714285,0.3181818181818182,0.37037037037037035,0.7,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.3,0.3333333333333333,0.5,,,,,,,,,,,,,0.6666666666666666,1.0,,,,,0.7,,0.5162500000000001,0.4850666666666667,0.5175666666666667,0.4,0.4,,0.21428571428571427,0.5357142857142857,2.7,,0.44782608695652176,3.0,,,,,1.0,,1.0,,4.0,2.0,5.0,2.0,,,,,0.3333333333333333,0.4,1.0,,0.75,,,2.0,2.0,,2.0,,3.0,,1.0,,2.0,,0.08108108108108109,0.05,0.06896551724137931,,,0.6666666666666666,,,,1.0,1.0,,0.14285714285714285,0.5,,,1.0,2.0,0.25,,,,True,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,8849.0,147.0,-24.0,295,297.0,140.0,143.0,37.0,592,18.0,29.0,4.0,11.0,4.0,13.0,7.0,21.0,,2.0,,1.0,,2.0,,,2.0,29.0,63.0,,4.0,22.0,80.0,350.0,4.0,8.0,1.0,8.0,7.0,23.0,,3.0,16.0,30.0,30.0,28.0,,,4.0,2.0,,4.0,10.0,2.0,12.0,1.0,1.0,7.0,1.0,2.0,26.0,7.0,7.0,12.0,21.0,12.0,33.0,6.0,2.0,4.0,3.0,,1.0,3.0,,2.0,,6.0,,3.0,9.0,19.0,2.0,25.0,25.0,3.0,,12.0,,2.0,30.0,135.0,2.0,0.5172413793103449,0.5555555555555556,,,,,0.4603174603174603,0.5,0.30434782608695654,0.43283582089552236,0.4444444444444444,0.2692307692307692,0.5128205128205128,0.4444444444444444,0.4411764705882353,0.05970149253731343,0.06349206349206349,0.10344827586206896,0.07692307692307693,25.225225225225223,0.5,0.16901408450704225,0.07692307692307693,0.1206896551724138,0.14728682170542637,0.07913669064748201,0.15384615384615385,0.18181818181818182,0.2222222222222222,0.09090909090909091,0.13043478260869565,0.43283582089552236,0.6206896551724138,0.6923076923076923,0.5555555555555556,0.19402985074626866,0.3076923076923077,0.3333333333333333,0.31343283582089554,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.029850746268656716,,,0.029850746268656716,,,,,0.4230769230769231,0.36363636363636365,0.038461538461538464,,0.07692307692307693,,0.4925373134328358,,0.4337201492537313,0.49816666666666665,0.4358615384615385,0.15789473684210525,0.16666666666666666,,0.1,0.375,8.642857142857142,24.999999999999996,0.4745762711864407,7.0,,,,2.0,1.0,2.0,3.0,,4.0,3.0,4.0,3.0,,,,,0.08333333333333333,0.75,0.25,,0.7777777777777778,,,2.0,4.0,1.0,,,4.0,3.0,1.0,,1.0,,0.08333333333333333,0.08,0.025,0.12121212121212122,0.0967741935483871,0.5714285714285714,0.1111111111111111,,,2.0,,,0.25,0.25,,,,,,1.0,0.08333333333333333,,True,,,,,
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,4950.0,82.0,-31.0,173,175.0,74.0,93.0,20.0,348,3.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,7.0,1.0,5.0,3.0,9.0,4.0,1.0,4.0,5.0,7.0,4.0,16.0,2.0,24.0,214.0,,1.0,5.0,3.0,3.0,4.0,2.0,9.0,2.0,14.0,10.0,,9.0,3.0,,9.0,3.0,,4.0,,4.0,,,3.0,1.0,,8.0,,3.0,2.0,5.0,6.0,11.0,3.0,2.0,1.0,2.0,,2.0,,,,,2.0,1.0,1.0,5.0,8.0,,5.0,6.0,,,1.0,,2.0,14.0,70.0,1.0,1.0,1.0,0.75,0.25,0.2222222222222222,0.25,0.7142857142857143,,0.75,0.4782608695652174,0.25,0.46153846153846156,0.46153846153846156,0.21428571428571427,0.4375,0.6956521739130435,,,,14.285714285714286,1.0,0.06060606060606061,,0.10344827586206896,0.08064516129032258,0.060240963855421686,,,0.07692307692307693,0.07142857142857142,0.13043478260869565,0.17391304347826086,0.75,0.75,1.0,0.08695652173913043,0.5,0.5,0.043478260869565216,1.0,1.0,1.0,0.30434782608695654,0.14285714285714285,0.16666666666666666,0.391304347826087,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.6666666666666666,0.38461538461538464,0.2,0.3076923076923077,0.25,0.8695652173913043,0.3333333333333333,0.5210065217391304,0.553275,0.5172423076923077,0.041666666666666664,0.125,,0.125,0.5833333333333334,5.685714285714288,24.468749999999996,0.4277456647398844,1.0,1.0,1.0,1.0,,,,3.0,,1.0,1.0,1.0,,0.2,0.0625,,,,,1.0,1.0,0.16666666666666666,0.25,,2.0,,1.0,,,5.0,,,,,0.14285714285714285,0.16129032258064516,,,0.2,,,0.16666666666666666,,,,,,,,,,,,0.09090909090909091,1.0,0.16666666666666666,,True,,,,,
201162,1610612746,Jared Dudley,Jared Dudley,201162,LAC,2087.0,35.0,-7.0,68,69.0,20.0,40.0,7.0,137,,,,,,,,4.0,2.0,2.0,,,1.0,2.0,1.0,1.0,1.0,,4.0,3.0,4.0,,9.0,86.0,,,1.0,,,1.0,1.0,1.0,,3.0,,,9.0,,,2.0,1.0,,,2.0,2.0,1.0,1.0,,,,6.0,,,3.0,5.0,,5.0,1.0,,1.0,,,,,,,,,,,,4.0,,,,,,,,,3.0,20.0,1.0,,,1.0,0.75,1.0,0.75,,,,0.5625,,0.75,0.5625,,0.75,0.5,,,,10.666666666666666,,0.14285714285714285,,,0.09375,,,0.14285714285714285,0.16666666666666666,0.125,,,,,,,,,0.5,,,,0.25,1.0,1.0,0.25,0.5,0.5,1.0,1.0,,,,,0.5,1.0,0.5,0.5,0.49746250000000003,0.55665,0.47592500000000004,,,,,0.3333333333333333,20.2,24.275,0.29411764705882354,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.3333333333333333,,,,,,,,,,True,,,,,
201175,1610612746,Glen Davis,Glen Davis,201175,LAC,6574.0,110.0,-11.0,214,220.0,69.0,77.0,23.0,434,10.0,14.0,3.0,4.0,3.0,6.0,4.0,9.0,,,,,,,,,,17.0,29.0,,,,34.0,233.0,,,,,6.0,9.0,,,,12.0,32.0,2.0,,,,,,5.0,4.0,2.0,6.0,2.0,,2.0,,2.0,14.0,7.0,5.0,5.0,11.0,9.0,20.0,2.0,1.0,1.0,2.0,,1.0,2.0,,1.0,,4.0,,1.0,6.0,16.0,3.0,5.0,,,,,,,12.0,69.0,3.0,0.9411764705882353,0.9411764705882353,,,,,0.5862068965517241,,0.6666666666666666,0.5862068965517241,,0.6666666666666666,0.5862068965517241,,0.6666666666666666,,0.1724137931034483,0.2857142857142857,0.16666666666666666,13.924050632911392,0.5,0.07575757575757576,0.09859154929577464,0.10204081632653061,0.08695652173913043,0.07964601769911504,0.10526315789473684,0.041666666666666664,0.17391304347826086,,0.07692307692307693,0.4827586206896552,0.7142857142857143,1.0,0.9,0.20689655172413793,0.5,0.6,0.3103448275862069,0.4444444444444444,0.4444444444444444,1.0,,,,,,,,,0.4444444444444444,0.75,,,,,0.4827586206896552,,0.47154482758620686,,0.4303555555555556,,,,,0.35294117647058826,7.282758620689653,,0.32242990654205606,,,,,1.0,2.0,2.0,1.0,,2.0,1.0,2.0,,,,,,0.2,,1.0,,,,,,,,,,2.0,,,,,,0.047619047619047616,0.13043478260869565,0.06896551724137931,,,,,,,1.0,,,0.16666666666666666,,,,,,0.125,,,1.0,True,,,,,
