EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,ShortMidRangeFGM,LongMidRangeFGA,PtsAssisted2s,Steals,BadPassSteals,SecondChanceTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,OffTwoPtRebounds,OffRebounds,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,SelfOReb,Loose Ball Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceArc3FGA,SecondChanceFG3A,BadPassTurnovers,PenaltyTurnovers,Technical Free Throw Trips,DefShortMidRangeReboundPct,SecondChanceArc3Frequency,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,NonShootingPenaltyNonTakeFouls,OffShortMidRangeReboundPct,LostBallSteals,ThreePtAssists,Corner3Assists,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,on,LongMidRangeFGM,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,BlockingFouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,OffCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,FTDefRebounds,Charge Fouls,Offensive Fouls,Blocked3s,BlockedCorner3,BlockedShortMidRange,3SecondViolations,DefFTReboundPct,LongMidRangePctBlocked,Arc3PctAssisted,LostBallOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,785.0,13.0,-10,27,27,7.0,4.0,54,1.0,1.0,2.0,1.0,3.0,2.0,4.0,29.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,15.15151515151515,1.0,0.4,0.14285714285714285,0.25,0.5,0.5,0.16666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5151333333333333,0.25,0.25,3.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,869.0,14.0,-4,31,30,14.0,2.0,61,1.0,1.0,1.0,2.0,3.0,2.0,6.0,33.0,2.0,,2.0,2.0,2.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.75,,,14.705882352941176,1.0,,0.16666666666666666,0.07692307692307693,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4673666666666667,0.25,0.25,8.833333333333334,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,0.5,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.12903225806451613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201585,1610612763,Kosta Koufos,Kosta Koufos,201585,MEM,422.0,7.0,-3,15,14,2.0,4.0,29,1.0,1.0,1.0,1.0,2.0,,2.0,14.0,,,,,,,1.0,,1.0,2.0,,,,,,,,0.5,0.5,0.5,,,10.0,,,0.5,0.2,,,0.5,0.5,1.0,1.0,0.5,0.5,0.56915,,,2.95,7.0,,,2.0,,,,,,7.0,1.0,1.0,,1.0,,,,0.4666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.07692307692307693,0.5,1.0,1.0,1.0,1.0,1.0,0.7124,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201949,1610612763,James Johnson,James Johnson,201949,MEM,1666.0,28.0,-9,57,57,16.0,7.0,114,3.0,7.0,3.0,3.0,10.0,7.0,19.0,58.0,6.0,3.0,,,,,1.0,1.0,2.0,6.0,,,,6.0,1.0,10.0,4.0,0.3,0.4,0.5,0.3,0.6666666666666666,28.787878787878785,,0.07142857142857142,0.1111111111111111,0.08695652173913043,0.2,,0.125,0.4666666666666667,0.42857142857142855,0.5,0.2,0.8,0.5809464285714286,0.2631578947368421,0.3076923076923077,3.14,17.0,,,,1.0,1.0,,2.0,3.0,17.0,,,,,,,,0.2982456140350877,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,3.0,10.0,3.0,4.0,10.0,0.5,0.3333333333333333,0.5,0.5714285714285714,0.6666666666666666,0.625,0.10344827586206896,0.10810810810810811,0.15384615384615385,1.0,0.5,,0.2857142857142857,0.5,0.5124083333333334,0.21052631578947367,0.5263157894736842,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,5.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.5,0.5,0.3333333333333333,0.14285714285714285,0.125,0.2,0.16666666666666666,0.16666666666666666,0.06666666666666667,1.0,1.0,1.0,0.26666666666666666,0.25,0.25,0.14285714285714285,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.6601,0.16666666666666666,30.3,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,1131.0,19.0,-14,39,40,4.0,3.0,79,,,,,2.0,1.0,1.0,43.0,,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,,,1.0,,,,,,,20.930232558139537,1.0,0.18181818181818182,,0.13333333333333333,0.25,,,,,,,0.7142857142857143,0.46992142857142855,,,16.2,9.0,,2.0,,1.0,1.0,,1.0,1.0,9.0,,,,,,,0.2857142857142857,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54495,,,,1.0,,1.0,,4.0,,,,5.0,,,1.0,,,,,,4.0,,,,,,,,,,,0.7142857142857143,,,,,,0.14285714285714285,,,,0.5714285714285714,,,1.0,,,,,0.5139,,25.7,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202334,1610612763,Ed Davis,Ed Davis,202334,MEM,177.0,3.0,-3,6,6,,,12,,,1.0,,1.0,,,7.0,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,16.666666666666668,,1.0,0.5,0.6666666666666666,1.0,,0.5,,,,1.0,,0.4025,,,7.3,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,797.0,13.0,-4,26,27,10.0,3.0,53,1.0,3.0,3.0,1.0,6.0,,2.0,28.0,,2.0,,,,,2.0,2.0,4.0,4.0,,,,,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,,20.0,,0.2857142857142857,0.4,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,1.0,0.5,0.5,0.5738833333333334,,,3.8333333333333335,7.0,,,2.0,1.0,1.0,,,1.0,7.0,1.0,1.0,,1.0,,,,0.2692307692307692,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,0.7809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,1610612763,Tayshaun Prince,Tayshaun Prince,2419,MEM,27.0,,-2,1,1,1.0,1.0,2,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,1039.0,17.0,2,35,34,13.0,4.0,69,5.0,10.0,,5.0,10.0,2.0,12.0,32.0,6.0,1.0,,,,,1.0,2.0,3.0,6.0,,,,2.0,1.0,2.0,1.0,0.5,0.5,0.5454545454545454,0.1,,26.82926829268293,,0.18181818181818182,0.2,0.1875,,,0.25,1.0,0.5,0.5555555555555556,,1.0,0.6688799999999999,0.09090909090909091,0.09090909090909091,1.04,10.0,,,4.0,,,,1.0,2.0,10.0,0.4,0.4,,0.4,,,,0.2857142857142857,,3.0,2.0,2.0,,3.0,,2.0,2.0,4.0,3.0,3.0,4.0,,1.0,,1.0,,1.0,0.16666666666666666,0.13636363636363635,0.08333333333333333,1.0,,,1.0,1.0,0.70075,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.1,,,,0.25,,,,,,,,,,,,,0.6550666666666666,,,,,,,,0.5,,,,,,,1.0,0.4,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201584,1610612763,Courtney Lee,Courtney Lee,201584,MEM,158.0,3.0,-2,6,7,2.0,,13,,,1.0,1.0,1.0,,2.0,5.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,16.666666666666668,,,,,,,,,,,1.0,,0.4491,,,10.3,2.0,1.0,,,1.0,,,,,2.0,,,,,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
