EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Travels,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,Arc3PctBlocked,DefensiveGoaltends
203382,1610612759,Aron Baynes,Aron Baynes,203382,SAS,142.0,2,,4,5,,,,9,1.0,1.0,,,,,,,,,,1.0,1.0,,,2.0,7,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,25.0,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,0.5,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,0.5836,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,1255.0,21,23.0,41,40,24.0,24.0,2.0,81,,,,,,,1.0,1.0,1.0,1.0,,2.0,2.0,,2.0,6.0,37,,,,,1.0,1.0,2.0,4.0,2.0,2.0,,,,1.0,1.0,2.0,1.0,1.0,,,5.0,,,,,1,,1,,1,,1.0,,1.0,,,,,,,,,1.0,1.0,,,2.0,,,2.0,,,1.0,,,,,4.0,24.0,,1.0,0.5,0.5,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,7.317073170731708,,,,0.1111111111111111,,,,0.0625,,,,,,,,,0.3333333333333333,,,,,,,,,0.5,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,,,,0.39145,,0.4127,,,,0.6666666666666666,15.85,,0.5853658536585366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,26448.0,441,82.0,844,840,227.0,206.0,83.0,1684,57.0,80.0,14.0,20.0,16.0,23.0,23.0,56.0,1.0,9.0,,81.0,145.0,1.0,50.0,212.0,899,17.0,29.0,3.0,37.0,18.0,33.0,17.0,53.0,112.0,50.0,22.0,,12.0,22.0,8.0,30.0,4.0,14.0,5.0,3.0,68.0,11.0,28.0,,30.0,62,6.0,98,39.0,137,1.0,5.0,4.0,1.0,9.0,3.0,2.0,7.0,7.0,16.0,1.0,2.0,22.0,35.0,4.0,3.0,61.0,8.0,,69.0,9.0,32.0,7.0,19.0,13.0,19.0,12.0,53.0,224.0,,7.0,0.691358024691358,0.8,0.5586206896551724,0.5862068965517241,0.5454545454545454,0.5547945205479452,0.5862068965517241,0.5454545454545454,0.6022727272727273,0.5967741935483871,0.6022727272727273,0.00684931506849315,0.08275862068965517,0.1,0.07142857142857142,20.556745182012847,0.5625,0.21428571428571427,,0.23754789272030652,0.11382113821138211,0.23622047244094488,0.10185185185185185,0.23711340206185566,0.11016949152542373,0.15942028985507245,0.11650485436893204,0.06756756756756757,0.14473684210526316,,0.17045454545454544,0.2465753424657534,0.29,0.2,0.34375,0.018867924528301886,0.631578947368421,0.547945205479452,0.7125,0.7916666666666666,0.7719298245614035,0.3835616438356164,0.4107142857142857,0.4423076923076923,0.4782608695652174,0.06164383561643835,0.1111111111111111,0.1111111111111111,1.0,,0.6896551724137931,0.7,0.21428571428571427,0.696969696969697,0.6956521739130435,0.5547945205479452,0.49900273972602727,0.5213833333333333,0.5303787878787878,0.1893491124260355,0.19047619047619047,0.17452830188679244,0.25,5.064137931034483,23.6,0.26895734597156395,,1.0,,,,,,,,,,,,,,,,,4.0,,,,,1.0,,,1.0,,,,,,0.00684931506849315,,,,,,,,,,,,,,,,,,5.0,,,,,1.0,,,,,,,False,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,21234.0,354,87.0,697,701,238.0,221.0,64.0,1398,23.0,41.0,,,8.0,17.0,8.0,23.0,3.0,14.0,53.0,34.0,78.0,63.0,48.0,191.0,748,,2.0,,12.0,10.0,28.0,23.0,85.0,16.0,52.0,,52.0,7.0,39.0,18.0,57.0,10.0,28.0,6.0,5.0,132.0,1.0,5.0,,13.0,23,4.0,40,6.0,46,2.0,17.0,7.0,10.0,13.0,5.0,8.0,14.0,5.0,27.0,1.0,9.0,14.0,38.0,1.0,,53.0,2.0,,56.0,,16.0,10.0,1.0,1.0,1.0,,80.0,233.0,6.0,4.0,0.23529411764705882,0.23529411764705882,0.4358974358974359,,0.35714285714285715,0.5070921985815603,0.75,0.5254237288135594,0.5598802395209581,0.75,0.5833333333333334,0.44680851063829785,0.08974358974358974,0.14634146341463414,0.043478260869565216,25.326370757180158,0.48148148148148145,0.14285714285714285,,0.10952380952380952,0.02564102564102564,0.12871287128712872,0.011235955056179775,0.1157556270096463,0.02112676056338028,0.05172413793103448,0.024691358024691357,,,0.037037037037037035,0.041666666666666664,0.1509433962264151,0.1411764705882353,0.11842105263157894,0.16,0.02702702702702703,,0.2907801418439716,0.5609756097560976,0.6571428571428571,0.30434782608695654,0.16312056737588654,0.34782608695652173,0.36363636363636365,0.125,0.09929078014184398,0.21428571428571427,0.21428571428571427,,0.375886524822695,,,,0.288135593220339,0.47058823529411764,0.7375886524822695,0.4970532142857143,0.45056,0.4789431034482759,0.10191082802547771,0.1702127659574468,0.06282722513089005,0.44502617801047123,7.1076923076923055,25.58888888888889,0.34146341463414637,4.0,10.0,1.0,2.0,5.0,21.0,4.0,5.0,12.0,26.0,25.0,4.0,6.0,14.0,31.0,54.0,21.0,21.0,8.0,1.0,3.0,1.0,2.0,6.0,4.0,,,0.72,0.3968253968253968,0.6666666666666666,0.45161290322580644,0.4032258064516129,0.07092198581560284,0.4,0.4,1.0,0.39622641509433965,0.39622641509433965,0.6666666666666666,0.125,0.625,0.8,0.75,0.0847457627118644,0.4,0.4406779661016949,0.46153846153846156,0.40384615384615385,,1.0,,,,,,2.0,,,,,,,False,,,,,,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,13676.0,228,-31.0,448,452,157.0,181.0,46.0,900,10.0,15.0,2.0,2.0,3.0,5.0,6.0,12.0,5.0,16.0,20.0,21.0,43.0,25.0,12.0,84.0,514,3.0,4.0,,9.0,9.0,15.0,8.0,32.0,26.0,16.0,,19.0,3.0,8.0,6.0,14.0,5.0,5.0,1.0,2.0,34.0,,3.0,,10.0,15,4.0,29,3.0,32,1.0,2.0,2.0,,4.0,,3.0,2.0,1.0,6.0,1.0,1.0,4.0,9.0,3.0,,14.0,,,12.0,1.0,2.0,4.0,,,,,32.0,157.0,2.0,3.0,0.6190476190476191,0.6190476190476191,0.4883720930232558,0.75,0.6,0.5294117647058824,0.9,0.5217391304347826,0.5684931506849316,0.9,0.5925925925925926,0.36764705882352944,0.06976744186046512,0.13333333333333333,,15.8,0.6666666666666666,0.19047619047619047,,0.10638297872340426,0.022058823529411766,0.1724137931034483,,0.12562814070351758,0.014563106796116505,0.02564102564102564,0.044444444444444446,,,,0.07692307692307693,0.09302325581395349,0.13559322033898305,0.16279069767441862,0.2,0.03125,,0.22058823529411764,0.6666666666666666,0.7692307692307693,0.6,0.17647058823529413,0.5,0.5,0.6666666666666666,0.23529411764705882,0.3125,0.3333333333333333,0.6,0.29411764705882354,0.4,1.0,1.0,0.21739130434782608,0.6,0.5882352941176471,0.48861417910447763,0.5101249999999999,0.45621818181818186,0.028985507246376812,0.045454545454545456,0.10714285714285714,0.38095238095238093,9.769767441860466,25.387999999999998,0.35044642857142855,2.0,5.0,,,1.0,8.0,1.0,1.0,2.0,7.0,10.0,1.0,1.0,2.0,8.0,30.0,,8.0,1.0,1.0,,,,2.0,1.0,,,1.0,0.4,1.0,0.25,0.4166666666666667,0.07352941176470588,0.4,0.5,1.0,0.4,0.4,1.0,,0.2,1.0,1.0,0.043478260869565216,,0.30434782608695654,0.2857142857142857,0.42105263157894735,,1.0,,,,,,1.0,0.0625,,,,,,False,1.0,0.04,0.2,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,13828.0,230,70.0,436,440,110.0,106.0,46.0,876,6.0,8.0,,,,1.0,5.0,10.0,5.0,12.0,34.0,16.0,30.0,45.0,4.0,105.0,447,1.0,3.0,,8.0,1.0,5.0,1.0,18.0,16.0,16.0,,33.0,1.0,7.0,5.0,12.0,5.0,5.0,2.0,,29.0,1.0,1.0,,7.0,13,1.0,21,2.0,23,,10.0,4.0,6.0,7.0,,6.0,1.0,1.0,8.0,2.0,1.0,10.0,24.0,2.0,1.0,13.0,,1.0,6.0,1.0,3.0,,6.0,4.0,6.0,3.0,18.0,107.0,1.0,,0.5,0.5,0.5333333333333333,0.3333333333333333,0.2,0.6733333333333333,0.8,0.53125,0.6818181818181818,0.8,0.5625,0.6,0.03333333333333333,,0.1,17.48971193415638,0.875,0.1,,0.08783783783783784,0.008403361344537815,0.1044776119402985,0.014925373134328358,0.09302325581395349,0.010752688172043012,,0.029411764705882353,,0.02127659574468085,,0.12244897959183673,0.02127659574468085,0.11538461538461539,0.0784313725490196,0.1875,,0.5,0.10666666666666667,0.75,0.75,0.8333333333333334,0.13333333333333333,0.5,0.5555555555555556,0.2,0.16,0.4166666666666667,0.4166666666666667,0.4,0.4533333333333333,,,,0.0625,,0.7066666666666667,0.5037385135135135,0.42424999999999996,0.47623125000000005,0.05194805194805195,0.09375,0.0761904761904762,0.17142857142857143,10.696666666666665,25.166666666666668,0.25229357798165136,6.0,11.0,,2.0,7.0,17.0,2.0,2.0,3.0,4.0,23.0,2.0,2.0,5.0,11.0,63.0,6.0,17.0,,,1.0,,1.0,1.0,,1.0,,0.9130434782608695,0.5111111111111111,1.0,0.45454545454545453,0.5227272727272727,0.14666666666666667,0.5454545454545454,0.6,1.0,0.5,0.5151515151515151,0.8823529411764706,,0.4,1.0,1.0,0.4375,0.2857142857142857,0.25,0.75,0.5151515151515151,0.022222222222222223,1.0,2.0,,,,,,,,,,,,False,2.0,0.044444444444444446,0.09090909090909091,1.0,0.029411764705882353,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,10499.0,175,64.0,350,346,116.0,125.0,34.0,696,5.0,5.0,,,1.0,1.0,,2.0,6.0,15.0,25.0,11.0,22.0,38.0,6.0,67.0,351,,,,,2.0,7.0,2.0,21.0,2.0,20.0,,25.0,1.0,8.0,6.0,14.0,5.0,5.0,3.0,,34.0,1.0,,,4.0,13,1.0,18,1.0,19,,10.0,8.0,2.0,3.0,,3.0,2.0,,5.0,,,8.0,18.0,,1.0,15.0,,,8.0,,3.0,1.0,,,1.0,1.0,21.0,116.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.5,,0.2857142857142857,0.5083333333333333,,0.4523809523809524,0.5234375,,0.4772727272727273,0.6333333333333333,0.045454545454545456,,,17.96875,0.6,0.06666666666666667,,0.11206896551724138,,0.1111111111111111,0.016666666666666666,0.1118421052631579,0.00684931506849315,,,,0.022222222222222223,,0.05555555555555555,0.16129032258064516,0.12244897959183673,0.14814814814814814,,,1.0,0.08333333333333333,1.0,1.0,0.2,0.03333333333333333,,,,0.25,0.4,0.42857142857142855,,0.4166666666666667,,,,0.047619047619047616,1.0,0.7166666666666667,0.5074158333333334,0.53385,0.490697619047619,0.047619047619047616,0.12,,0.31343283582089554,13.904545454545454,24.52631578947368,0.3314285714285714,7.0,13.0,,2.0,4.0,6.0,,1.0,3.0,10.0,13.0,,1.0,5.0,14.0,24.0,15.0,6.0,1.0,,1.0,,3.0,5.0,,,,0.6153846153846154,0.34210526315789475,,0.35714285714285715,0.34210526315789475,0.21666666666666667,0.5384615384615384,0.5384615384615384,1.0,0.24,0.24,0.16666666666666666,,1.0,,,0.19047619047619047,0.5,0.47619047619047616,0.3,0.24,,,,,,,,1.0,0.06666666666666667,,,1.0,1.0,,False,,,,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,21490.0,358,70.0,688,692,163.0,165.0,67.0,1380,25.0,35.0,1.0,5.0,1.0,2.0,13.0,29.0,13.0,20.0,27.0,51.0,84.0,40.0,24.0,177.0,728,3.0,8.0,,15.0,3.0,9.0,1.0,25.0,44.0,58.0,6.0,27.0,2.0,11.0,4.0,15.0,3.0,7.0,1.0,3.0,34.0,8.0,8.0,1.0,14.0,34,7.0,55,17.0,72,1.0,16.0,12.0,4.0,7.0,1.0,4.0,7.0,3.0,14.0,,,17.0,31.0,2.0,2.0,28.0,2.0,3.0,33.0,5.0,19.0,,8.0,5.0,8.0,7.0,25.0,158.0,5.0,,0.43137254901960786,0.4583333333333333,0.6071428571428571,0.375,0.3333333333333333,0.6169354838709677,0.625,0.6666666666666666,0.6413043478260869,0.625,0.6578947368421053,0.3225806451612903,0.023809523809523808,0.02857142857142857,0.034482758620689655,20.079260237780712,0.5,0.3333333333333333,0.047619047619047616,0.1574074074074074,0.041666666666666664,0.1346153846153846,0.09195402298850575,0.15,0.05734767025089606,0.057692307692307696,0.037037037037037035,0.03389830508474576,0.078125,0.13043478260869565,0.16176470588235295,0.10344827586206896,0.18888888888888888,0.14473684210526316,0.10714285714285714,0.018518518518518517,0.875,0.28225806451612906,0.7142857142857143,0.7352941176470589,0.64,0.23387096774193547,0.4482758620689655,0.4642857142857143,0.07692307692307693,0.16129032258064516,0.65,0.65,0.38461538461538464,0.21774193548387097,0.4166666666666667,0.2,,0.1111111111111111,0.5,0.6048387096774194,0.5226620967741936,0.5870428571428572,0.49025833333333335,0.13768115942028986,0.19387755102040816,0.0847457627118644,0.14124293785310735,8.080952380952382,24.462500000000002,0.2369186046511628,5.0,13.0,2.0,3.0,5.0,12.0,2.0,2.0,3.0,4.0,17.0,3.0,4.0,6.0,9.0,48.0,3.0,12.0,1.0,1.0,1.0,1.0,,2.0,,,,0.9411764705882353,0.425,0.75,0.6666666666666666,0.425,0.10483870967741936,0.38461538461538464,0.38461538461538464,1.0,0.4444444444444444,0.4444444444444444,0.9166666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,0.2777777777777778,0.6,0.2222222222222222,0.75,0.4444444444444444,,,3.0,,,1.0,,2.0,,0.5,1.0,,,,False,,,,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,26754.0,446,90.0,857,862,227.0,252.0,87.0,1719,27.0,33.0,5.0,6.0,6.0,7.0,15.0,34.0,5.0,12.0,22.0,47.0,79.0,33.0,25.0,167.0,919,7.0,11.0,6.0,26.0,9.0,20.0,13.0,55.0,50.0,44.0,4.0,22.0,2.0,33.0,30.0,63.0,14.0,17.0,8.0,8.0,156.0,5.0,14.0,1.0,17.0,46,8.0,71,20.0,91,2.0,11.0,8.0,3.0,12.0,6.0,6.0,12.0,6.0,24.0,,2.0,21.0,39.0,5.0,1.0,38.0,3.0,1.0,36.0,2.0,12.0,7.0,1.0,1.0,1.0,1.0,55.0,223.0,4.0,7.0,0.5319148936170213,0.5555555555555556,0.5949367088607594,0.6363636363636364,0.45,0.6339285714285714,0.6666666666666666,0.6,0.6472868217054264,0.7222222222222222,0.625,0.29464285714285715,0.02531645569620253,0.030303030303030304,0.029411764705882353,16.00418410041841,0.5,0.26666666666666666,0.045454545454545456,0.17100371747211895,0.05622489959839357,0.13821138211382114,0.042735042735042736,0.16071428571428573,0.05191256830601093,0.014492753623188406,0.09900990099009901,0.0379746835443038,0.045454545454545456,0.034482758620689655,0.12941176470588237,0.21794871794871795,0.16981132075471697,0.15384615384615385,0.09375,0.043478260869565216,1.0,0.29464285714285715,0.8181818181818182,0.84375,0.6296296296296297,0.30357142857142855,0.4411764705882353,0.45454545454545453,0.26666666666666666,0.10714285714285714,0.4166666666666667,0.4166666666666667,0.8,0.19642857142857142,0.4,0.8333333333333334,0.6,0.2,0.8571428571428571,0.5892857142857143,0.4776441964285715,0.48128750000000003,0.4667085714285715,0.09836065573770492,0.1348314606741573,0.15568862275449102,0.32934131736526945,6.624050632911392,24.300000000000004,0.26487747957992996,7.0,11.0,1.0,4.0,8.0,9.0,2.0,3.0,4.0,7.0,16.0,2.0,4.0,8.0,15.0,48.0,,9.0,16.0,3.0,5.0,,,4.0,,,,1.0,0.48484848484848486,0.5,0.5333333333333333,0.48484848484848486,0.09821428571428571,0.6363636363636364,0.6363636363636364,1.0,0.4090909090909091,0.4090909090909091,1.0,0.06666666666666667,0.2,0.6666666666666666,1.0,0.22857142857142856,0.5,0.2,0.5714285714285714,0.4090909090909091,,,,,1.0,,1.0,,,,,,,,False,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,21873.0,365,44.0,690,700,183.0,170.0,65.0,1390,27.0,47.0,,3.0,9.0,12.0,20.0,38.0,26.0,63.0,7.0,73.0,148.0,20.0,27.0,206.0,769,4.0,10.0,2.0,13.0,21.0,39.0,12.0,69.0,38.0,108.0,,7.0,8.0,26.0,18.0,44.0,11.0,21.0,2.0,3.0,106.0,1.0,1.0,,11.0,10,1.0,22,2.0,24,,8.0,7.0,1.0,17.0,4.0,10.0,15.0,7.0,32.0,1.0,9.0,8.0,22.0,,,32.0,,1.0,36.0,2.0,12.0,7.0,1.0,,1.0,1.0,67.0,178.0,2.0,3.0,0.2602739726027397,0.2602739726027397,0.49324324324324326,0.4,0.5384615384615384,0.5327380952380952,0.4583333333333333,0.6333333333333333,0.5567567567567567,0.5,0.6634615384615384,0.11904761904761904,0.05405405405405406,0.10638297872340426,0.05263157894736842,28.440366972477065,0.53125,0.04,,0.04524886877828054,0.0049261083743842365,0.10377358490566038,0.013157894736842105,0.06422018348623854,0.007168458781362007,,0.012048192771084338,,,0.045454545454545456,0.06756756756756757,,0.06097560975609756,0.1125,0.07692307692307693,,1.0,0.27976190476190477,0.574468085106383,0.6428571428571429,0.14814814814814814,0.2261904761904762,0.5263157894736842,0.5555555555555556,0.25,0.375,0.4126984126984127,0.41935483870967744,0.38461538461538464,0.041666666666666664,0.25,,,0.26666666666666666,0.75,0.39880952380952384,0.49126160714285705,0.46770909090909085,0.5061455555555555,0.06741573033707865,0.0759493670886076,0.06310679611650485,0.33495145631067963,10.18310810810811,23.835,0.26521739130434785,8.0,13.0,2.0,3.0,4.0,3.0,,,2.0,2.0,11.0,1.0,2.0,5.0,6.0,27.0,6.0,3.0,7.0,3.0,,2.0,,2.0,,,1.0,0.8181818181818182,0.55,0.5,0.8333333333333334,0.55,0.07738095238095238,0.6153846153846154,0.6153846153846154,0.875,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.16666666666666666,,,,0.08888888888888889,0.75,0.044444444444444446,1.0,0.42857142857142855,,,,,,1.0,2.0,2.0,0.015873015873015872,0.5,1.0,,,,False,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,6877.0,115,25.0,220,216,107.0,94.0,28.0,436,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,3.0,10.0,4.0,7.0,12.0,1.0,21.0,211,,1.0,,3.0,2.0,4.0,1.0,11.0,4.0,4.0,,10.0,,8.0,1.0,9.0,,2.0,3.0,3.0,19.0,1.0,1.0,,5.0,6,,11,2.0,13,,1.0,1.0,,,1.0,,2.0,,2.0,,1.0,4.0,11.0,2.0,1.0,2.0,,,2.0,,,1.0,1.0,1.0,1.0,1.0,11.0,107.0,,1.0,0.5,0.5,0.5714285714285714,,0.5,0.5263157894736842,0.5,0.7142857142857143,0.525,0.5,0.6875,0.631578947368421,,,,8.764940239043826,,,,0.07407407407407407,0.0136986301369863,0.15625,0.03225806451612903,0.09734513274336283,0.019230769230769232,,,0.029411764705882353,0.037037037037037035,,0.15,0.04,0.05555555555555555,0.11538461538461539,0.3333333333333333,,1.0,0.10526315789473684,1.0,1.0,0.5,0.10526315789473684,0.5,0.5,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.5263157894736842,,,,0.14285714285714285,1.0,0.7368421052631579,0.5103947368421051,0.5401666666666666,0.44840714285714284,,,0.14285714285714285,0.5238095238095238,11.700000000000001,24.25,0.4863636363636364,1.0,2.0,1.0,,,3.0,,1.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0,12.0,,3.0,1.0,,,,,1.0,,,,1.0,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.10526315789473684,0.5,1.0,1.0,0.3,0.3,1.0,0.3333333333333333,0.3333333333333333,,,,,0.42857142857142855,0.6666666666666666,0.3,,,,,,1.0,,,,1.0,1.0,,,,False,1.0,0.08333333333333333,0.5,,,
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,4998.0,83,21.0,160,159,92.0,88.0,19.0,319,9.0,13.0,1.0,1.0,6.0,8.0,3.0,5.0,5.0,14.0,2.0,17.0,32.0,3.0,14.0,48.0,149,1.0,3.0,2.0,4.0,11.0,22.0,6.0,28.0,6.0,28.0,,2.0,,4.0,4.0,8.0,4.0,1.0,2.0,1.0,20.0,,1.0,,2.0,4,,6,1.0,7,,3.0,2.0,1.0,2.0,,1.0,2.0,1.0,4.0,1.0,3.0,2.0,7.0,1.0,,13.0,,1.0,18.0,4.0,11.0,,,,,,28.0,92.0,1.0,,0.17647058823529413,0.17647058823529413,0.53125,0.3333333333333333,0.5,0.4857142857142857,0.3333333333333333,0.4782608695652174,0.5714285714285714,0.5,0.56,0.08571428571428572,,,,25.274725274725274,0.5,,,0.07407407407407407,0.019230769230769232,0.07407407407407407,,0.07407407407407407,0.013333333333333334,0.07142857142857142,,,,,,0.06666666666666667,0.125,0.047619047619047616,0.16666666666666666,,,0.37142857142857144,0.6923076923076923,0.6923076923076923,0.2222222222222222,0.14285714285714285,0.6,0.6,0.3333333333333333,0.4,0.35714285714285715,0.35714285714285715,,0.05714285714285714,0.3333333333333333,1.0,,0.34782608695652173,0.75,0.45714285714285713,0.45834571428571425,0.4156,0.4428760869565217,0.2619047619047619,0.28205128205128205,0.08333333333333333,0.5833333333333334,9.334374999999998,23.433333333333334,0.575,,1.0,,,,,,,,1.0,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,0.02857142857142857,,,,,,,,,,,,,0.043478260869565216,,,,,,,,,,,,,,,,,False,,,,,,
