EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,FTDefRebounds,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Blocked3s,BlockedCorner3,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,Corner3FGM,PenaltyCorner3FGM,PtsAssisted3s,Assisted3sPct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
201949,1610612763,James Johnson,James Johnson,201949,MEM,785.0,13,-10,27,27,,7.0,4.0,54,1.0,3.0,,1.0,,,,2.0,,,,,,1.0,,,,1.0,5,,1.0,,2.0,29,,1.0,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,1,1.0,2,,,,,,,,,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,0.2,,,0.16666666666666666,,,0.16666666666666666,,,0.16666666666666666,0.2,,0.5,18.18181818181818,,,0.058823529411764705,0.14285714285714285,,0.08333333333333333,0.047619047619047616,0.16666666666666666,,,,,,0.16666666666666666,,,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,,,,0.16666666666666666,,,1.0,,,,,,,,0.6666666666666666,,0.5962166666666667,0.7144,,,,,,4.24,24.9,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2757,1610612763,Beno Udrih,Beno Udrih,2757,MEM,1531.0,26,11,49,45,29.0,12.0,8.0,94,1.0,2.0,,1.0,1.0,1.0,,,,4.0,3.0,,1.0,2.0,,1.0,2.0,1.0,6,3.0,5.0,,11.0,41,,1.0,,,,1.0,4.0,1.0,2.0,,5.0,,2.0,,2.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,1.0,,3.0,3,1.0,4,,,,,3.0,,2.0,,1.0,,3.0,,3.0,2.0,,2.0,2.0,1.0,,,2.0,,,,1.0,,,,5.0,29.0,1.0,,,0.6,0.5,0.6,0.16666666666666666,,0.25,0.5,,0.4166666666666667,0.4583333333333333,,0.35714285714285715,0.45454545454545453,,,,25.862068965517242,1.0,0.15789473684210525,0.05555555555555555,,,0.10714285714285714,0.041666666666666664,,0.1111111111111111,,0.25,0.125,0.14285714285714285,,,,0.18181818181818182,0.5,0.5,,,,,,0.36363636363636365,,,,0.2727272727272727,0.18181818181818182,0.5,0.5,1.0,,,0.16666666666666666,1.0,,0.3333333333333333,0.5,0.6363636363636364,0.5,0.5003590909090909,0.7315,0.4550916666666667,,,,0.45454545454545453,11.866666666666667,24.119999999999997,0.5918367346938775,,,,,,,,,,,,,,,,2.0,,9.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,,,,,,True,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,3208.0,53,1,96,100,20.0,22.0,11.0,196,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,5.0,,,,1.0,,,1.0,5.0,13,,1.0,8.0,18.0,103,2.0,3.0,,,4.0,2.0,4.0,,1.0,2.0,6.0,4.0,6.0,,1.0,,,7.0,,7.0,,,2.0,2.0,3.0,14.0,1.0,2.0,2.0,6.0,9,3.0,12,,3.0,3.0,,1.0,,,2.0,1.0,,3.0,,,2.0,,6.0,14.0,,2.0,1.0,13.0,1.0,,6.0,1.0,,,,6.0,20.0,1.0,0.4,0.5,,,,0.38461538461538464,0.6666666666666666,0.5,0.35714285714285715,0.6666666666666666,0.4,0.45,0.6666666666666666,0.5,0.07142857142857142,,,,20.535714285714285,0.3333333333333333,0.1875,0.05555555555555555,0.18181818181818182,0.09090909090909091,0.18604651162790697,0.06382978723404255,0.09090909090909091,,0.2,0.2857142857142857,0.2,0.1,0.1111111111111111,0.5,,0.07142857142857142,1.0,1.0,,0.5,0.2857142857142857,0.2857142857142857,,0.35714285714285715,0.4,0.4,1.0,,0.07142857142857142,,,0.3333333333333333,1.0,,0.2,1.0,,0.2,,0.14285714285714285,,0.3827892857142857,0.4558,0.41045,0.3157894736842105,0.3333333333333333,0.2222222222222222,0.3333333333333333,12.038461538461538,27.2,0.20833333333333334,2.0,1.0,,2.0,2.0,,,,,,,0.3333333333333333,0.0625,,,,,,,,,,,,,,,,,,,,,,False,,,
201584,1610612763,Courtney Lee,Courtney Lee,201584,MEM,2298.0,38,-12,68,67,20.0,19.0,11.0,135,1.0,1.0,,,,,,1.0,1.0,6.0,1.0,1.0,1.0,5.0,1.0,,1.0,2.0,8,1.0,6.0,2.0,9.0,82,,,1.0,,,,1.0,,2.0,2.0,2.0,,4.0,,4.0,1.0,,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,,1.0,1.0,,1,1.0,2,1.0,,,,,1.0,,3.0,,1.0,3.0,1.0,1.0,1.0,,2.0,2.0,,,1.0,2.0,,,,1.0,,,,2.0,20.0,1.0,,,0.16666666666666666,,0.2,0.25,,,0.25,,,0.3,,0.25,0.42857142857142855,,,,21.42857142857143,,,0.034482758620689655,0.1,,0.03125,0.02631578947368421,,,,,,,,0.3333333333333333,0.1,0.07142857142857142,1.0,1.0,,0.07142857142857142,,,,0.42857142857142855,0.16666666666666666,0.16666666666666666,,0.07142857142857142,0.35714285714285715,0.2,0.2,,,1.0,,,0.3333333333333333,0.3333333333333333,,0.5,0.25,0.46441153846153854,0.56205,0.47875,,,,0.2222222222222222,14.724999999999998,28.96666666666667,0.29411764705882354,,,1.0,,,,,,,,,,0.09090909090909091,,,,,3.0,1.0,,,,,1.0,,,,,,,,,,,False,1.0,,
202334,1610612763,Ed Davis,Ed Davis,202334,MEM,1144.0,19,6,34,36,9.0,8.0,8.0,70,3.0,8.0,2.0,5.0,,1.0,,1.0,,,,,,,,,,3.0,9,,,,6.0,31,2.0,6.0,,,4.0,,1.0,,,,,2.0,4.0,,,,2.0,,,,,,,,,,1.0,7.0,,3.0,4,8.0,12,2.0,1.0,1.0,,1.0,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,9.0,,0.3333333333333333,1.0,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,0.2222222222222222,0.125,1.0,22.448979591836736,0.5,0.25,0.3181818181818182,,0.5,0.16666666666666666,0.3333333333333333,0.25,0.5,,,0.5,0.3333333333333333,,,0.5,0.8888888888888888,0.375,0.42857142857142855,0.3333333333333333,0.1111111111111111,,,,,,,,,,,,0.8333333333333334,0.4,,1.0,,,,,0.8888888888888888,,0.5433111111111111,0.5358833333333333,0.3392,0.1111111111111111,0.1111111111111111,0.6666666666666666,,2.3666666666666667,,0.2647058823529412,4.0,1.0,,1.0,,,,,,,,1.0,0.3,0.5,,,,,,,,,,,,1.0,,,,,,,,,False,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,3878.0,65,-4,118,120,28.0,21.0,16.0,238,,,,,,,,1.0,1.0,5.0,1.0,1.0,5.0,8.0,2.0,,,1.0,6,5.0,9.0,,17.0,131,,2.0,2.0,,6.0,,1.0,,1.0,,,,2.0,,8.0,5.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,,1.0,2.0,6.0,8,1.0,9,,1.0,,1.0,2.0,,1.0,,1.0,,2.0,,1.0,4.0,,5.0,1.0,,,,,,,,,,,,,28.0,,,,0.5555555555555556,,0.5555555555555556,0.16666666666666666,,,0.5666666666666667,0.75,,0.5666666666666667,0.75,,0.6,0.16666666666666666,,,12.142857142857144,1.0,0.16216216216216217,0.02127659574468085,0.125,,0.1509433962264151,0.01694915254237288,0.05555555555555555,,,0.18181818181818182,0.2,0.09090909090909091,0.16666666666666666,,,,,,,0.06666666666666667,,,,0.3333333333333333,0.2,0.25,,0.06666666666666667,0.5333333333333333,0.625,0.625,,,0.5,,,0.5,,,0.6,0.625,0.48135333333333336,0.4770666666666667,0.512225,,,0.35294117647058826,,16.083333333333332,25.544444444444448,0.23728813559322035,,,,,,,,,,,1.0,,,,,,,15.0,1.0,0.2,,,,1.0,,,,,,2.0,2.0,1.0,1.0,1.0,False,,,
2757,1610612763,Beno Udrih,Beno Udrih,2757,MEM,5350.0,89,-7,162,166,52.0,37.0,24.0,328,6.0,11.0,,,1.0,2.0,3.0,4.0,7.0,12.0,3.0,1.0,1.0,4.0,,,2.0,16.0,27,1.0,7.0,9.0,44.0,178,,,,,,2.0,5.0,,3.0,8.0,12.0,14.0,18.0,,3.0,1.0,,6.0,4.0,10.0,3.0,1.0,3.0,,3.0,24.0,,1.0,2.0,5.0,7,1.0,8,,3.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,,6.0,,2.0,6.0,,9.0,11.0,1.0,1.0,1.0,11.0,,,2.0,2.0,,,,12.0,52.0,2.0,0.4375,0.4375,0.14285714285714285,,0.16666666666666666,0.5925925925925926,,0.4,0.5147058823529411,,0.25,0.5641025641025641,,0.5,0.20588235294117646,,,,22.727272727272727,0.5,0.09803921568627451,0.014492753623188406,0.1,,0.09859154929577464,0.011235955056179775,0.037037037037037035,,,0.07142857142857142,0.09523809523809523,0.125,0.06666666666666667,0.2,,0.3235294117647059,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.11764705882352941,0.75,0.75,0.6666666666666666,0.35294117647058826,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.08823529411764706,0.11764705882352941,0.25,0.25,,,,0.25,0.5,0.125,0.25,,0.5294117647058824,0.3333333333333333,0.5147439393939394,,0.5126357142857143,0.08108108108108109,0.06896551724137931,,0.2727272727272727,9.75925925925926,26.22857142857143,0.32098765432098764,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,1.0,,,,,,,,,,,False,1.0,1.0,0.125
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,3930.0,66,-13,120,122,37.0,27.0,16.0,242,9.0,13.0,,1.0,2.0,4.0,1.0,2.0,2.0,4.0,3.0,,,1.0,,,,12.0,19,,4.0,3.0,27.0,138,,2.0,,1.0,1.0,2.0,5.0,,,1.0,5.0,16.0,8.0,,1.0,,3.0,3.0,1.0,4.0,1.0,,2.0,1.0,,9.0,1.0,5.0,2.0,5.0,7,6.0,13,,2.0,2.0,,1.0,,1.0,1.0,,1.0,2.0,1.0,,5.0,,5.0,3.0,,,,5.0,1.0,,3.0,,,,,5.0,37.0,,0.6666666666666666,0.6666666666666666,,,,0.631578947368421,,0.4,0.5217391304347826,,0.4,0.54,0.16666666666666666,0.4166666666666667,0.17391304347826086,0.15789473684210525,0.23076923076923078,,19.148936170212767,0.5,0.125,0.1111111111111111,0.15384615384615385,0.07142857142857142,0.1320754716981132,0.1016949152542373,0.05,0.2,,,0.11764705882352941,0.21428571428571427,0.1111111111111111,0.25,,0.5652173913043478,0.6923076923076923,0.9,0.6666666666666666,0.08695652173913043,0.5,0.5,,0.17391304347826086,0.5,0.5,1.0,0.13043478260869565,0.043478260869565216,,,0.5,,,0.8,0.5,,,,0.7391304347826086,,0.5602826086956522,0.5479,0.5723,0.12,0.14285714285714285,0.037037037037037035,0.18518518518518517,5.178947368421053,23.625,0.30833333333333335,,,,,,,,,,,,,0.13333333333333333,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,False,,,
202720,1610612763,Jon Leuer,Jon Leuer,202720,MEM,861.0,14,5,25,28,12.0,7.0,3.0,53,,,,,,,,1.0,,1.0,,,1.0,2.0,,,,,2,1.0,2.0,,3.0,22,,,,,,,2.0,,,,,,,,2.0,1.0,,2.0,,2.0,,,1.0,,1.0,4.0,,,,4.0,4,,4,,1.0,1.0,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,12.0,,,,0.5,,0.5,,,,0.375,,,0.375,,,0.5,,,,12.5,,0.5714285714285714,,,,0.4444444444444444,,,,,,0.6666666666666666,1.0,,,,,,,,0.25,,,,0.25,,,,,0.5,0.5,0.5,,,,,,,,,0.5,0.5,0.4661125,,0.41405000000000003,,,,,14.8,25.2,0.48,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,1.0,,,,,,,,,,,False,,,
2419,1610612763,Tayshaun Prince,Tayshaun Prince,2419,MEM,1252.0,21,-2,36,40,9.0,7.0,4.0,76,,,,,,,,,3.0,7.0,,,,1.0,,,1.0,3.0,7,,1.0,,6.0,41,,,,,,1.0,2.0,,1.0,,2.0,6.0,,,,,,,1.0,1.0,1.0,,,,,3.0,,,1.0,,1,,1,,,,,,,,,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,2.0,9.0,,1.0,1.0,,,,0.42857142857142855,,0.5,0.375,,0.3333333333333333,0.375,,0.3333333333333333,0.125,,,,18.6046511627907,,,,0.5,,0.07142857142857142,,,,,,,,0.5,,,,,,,,,,,0.875,0.42857142857142855,0.42857142857142855,1.0,,0.125,,,,,,,,,0.3333333333333333,,0.125,,0.38717142857142856,,0.36955,,,,0.3333333333333333,17.814285714285713,45.4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,1900.0,32,-13,58,56,23.0,10.0,11.0,114,2.0,9.0,1.0,4.0,,3.0,1.0,4.0,1.0,2.0,,,,1.0,,,1.0,4.0,15,,1.0,1.0,9.0,65,1.0,7.0,,,2.0,1.0,5.0,,1.0,,2.0,2.0,6.0,,1.0,,5.0,3.0,,3.0,,,2.0,,1.0,6.0,,7.0,2.0,2.0,4,7.0,11,2.0,,,,,,,1.0,,,1.0,,1.0,,,1.0,3.0,,,,3.0,1.0,,2.0,,,,,2.0,23.0,,0.25,0.3333333333333333,,,,0.26666666666666666,0.14285714285714285,0.2,0.25,0.14285714285714285,0.16666666666666666,0.2647058823529412,0.14285714285714285,0.16666666666666666,0.0625,0.3333333333333333,0.4444444444444444,0.25,23.684210526315788,,0.10526315789473684,0.2,0.2,,0.13793103448275862,0.16279069767441862,0.1875,0.25,,0.14285714285714285,,0.14285714285714285,0.16666666666666666,0.25,0.3333333333333333,0.5625,0.2222222222222222,0.4,0.5,0.25,0.25,0.3333333333333333,,0.125,0.5,0.5,,,0.0625,,,0.5714285714285714,0.25,,0.5,,,0.16666666666666666,,0.625,,0.47935937500000003,0.4418285714285714,0.48265833333333336,0.11764705882352941,0.125,0.2222222222222222,0.2222222222222222,5.52,25.4,0.39655172413793105,2.0,,,,,,,,,1.0,,,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,False,,,
201585,1610612763,Kosta Koufos,Kosta Koufos,201585,MEM,1802.0,30,-3,56,57,26.0,15.0,10.0,113,4.0,7.0,2.0,5.0,3.0,6.0,1.0,2.0,,,,,,,,,,5.0,9,,,4.0,14.0,65,2.0,5.0,,,4.0,3.0,6.0,,,4.0,10.0,8.0,2.0,,,,2.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,,5.0,1.0,2.0,5,5.0,10,1.0,2.0,1.0,1.0,,,,2.0,,1.0,2.0,,,2.0,,4.0,3.0,,1.0,,4.0,,,,2.0,1.0,1.0,1.0,10.0,26.0,2.0,0.8,1.0,,,,0.5555555555555556,0.4,0.5,0.5555555555555556,0.4,0.5,0.6363636363636364,0.4,0.625,,0.2222222222222222,0.2857142857142857,,18.84057971014493,,0.15384615384615385,0.23809523809523808,0.14285714285714285,,0.15,0.17857142857142858,0.3333333333333333,,,0.3333333333333333,0.16666666666666666,,0.2,,0.5,0.7777777777777778,0.5714285714285714,0.8,0.75,0.2222222222222222,0.5,0.5,1.0,,,,,,,,,1.0,0.4,,1.0,0.5,,,,0.7777777777777778,,0.5194222222222222,0.573075,0.5992166666666667,,,0.2857142857142857,0.7142857142857143,3.022222222222222,,0.4642857142857143,2.0,2.0,,,1.0,,,,1.0,,,1.0,0.2857142857142857,,1.0,,,,,,,,,,,,0.5,,,,,,,,False,,,
201949,1610612763,James Johnson,James Johnson,201949,MEM,881.0,15,1,30,30,17.0,9.0,3.0,60,2.0,4.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,1.0,1.0,3.0,,1.0,3.0,2.0,5,2.0,4.0,7.0,17.0,29,1.0,1.0,,2.0,4.0,1.0,3.0,2.0,4.0,2.0,10.0,,4.0,3.0,2.0,1.0,2.0,,,,,,,,,,1.0,2.0,,1.0,1,3.0,4,1.0,1.0,1.0,,,,,,,,,,,,,,6.0,,,1.0,10.0,1.0,,4.0,,,,,10.0,17.0,,,,0.5,0.5,0.6666666666666666,0.4,1.0,0.3333333333333333,0.5555555555555556,1.0,0.5714285714285714,0.6538461538461539,1.0,0.625,0.4444444444444444,0.4,0.25,1.0,39.39393939393939,,0.1111111111111111,0.16666666666666666,,0.25,0.09090909090909091,0.1875,0.14285714285714285,,,0.3333333333333333,,,,,0.5,0.4444444444444444,0.5,0.6666666666666666,,0.1111111111111111,,,,,,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.2857142857142857,0.5,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.8888888888888888,0.5,0.5694937499999999,0.6058,0.5124083333333334,0.38461538461538464,0.5,0.23529411764705882,0.5882352941176471,2.04,31.65,0.5666666666666667,2.0,,,,,,,,,,,,0.3333333333333333,0.5,,1.0,1.0,3.0,0.5,,1.0,1.0,1.0,,1.0,,,,,,,,,,False,1.0,1.0,0.2
203479,1610612763,Jamaal Franklin,Jamaal Franklin,203479,MEM,246.0,4,6,7,8,7.0,3.0,3.0,15,,1.0,,,,1.0,,,,1.0,,,,,,,,,2,,,1.0,1.0,5,,1.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1,,1,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,1.0,,,,1.0,7.0,1.0,,,,,,,,,,,,0.16666666666666666,,0.16666666666666666,,,,,23.076923076923077,,1.0,,,,0.5,,,,,1.0,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,0.5,,,,,0.5,,0.59365,0.364,0.59365,,,,1.0,10.85,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
