EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FoulsDrawn,FTA,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,ShortMidRangeAssists,DefAtRimReboundPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted3s,Assisted3sPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,Arc3Assists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,TwoPtShootingFoulsDrawnPct,Blocked2s,BlockedAtRim,Blocks,Arc3PctAssisted,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTDefRebounds,SelfOReb,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls,RecoveredBlocks,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,ShortMidRangePctBlocked,OffFTReboundPct,on,Travels,BlockedLongMidRange,BlockedShortMidRange,OffCorner3ReboundPct,HeaveAttempts,Charge Fouls,Charge Fouls Drawn,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffensiveGoaltends,3SecondViolations,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,Arc3PctBlocked,DefensiveGoaltends
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,726.0,12.0,10,26.0,24,9.0,7.0,5.0,50,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,4.0,22,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.16666666666666666,0.25,19.35483870967742,0.4,0.08333333333333333,0.25,0.3333333333333333,0.07142857142857142,0.14285714285714285,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.5309333333333334,0.6455,0.7152,0.5,0.5,2.4333333333333336,0.34615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,309.0,5.0,1,11.0,13,7.0,10.0,2.0,24,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,10.0,13,1.0,1.0,2.0,2.0,3.0,10.0,2.0,2.0,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,10.0,7.0,0.6666666666666666,1.0,0.6666666666666666,0.875,1.0,0.875,1.0,1.0,1.0,,,38.46153846153846,,0.2,,,0.14285714285714285,0.5,,,0.5,0.5,0.5,0.25,1.0,1.0,0.5,0.5,0.75,0.4755,0.3869,0.4755,0.2,1.0,4.6000000000000005,0.6363636363636364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0,0.25,1.0,1.0,0.2,0.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,249.0,4.0,10,9.0,10,9.0,8.0,2.0,19,,,,,,,,,,,5,,,,,,,,,,1.0,,1.0,,,2.0,1.0,,2.0,2.0,1.0,3.0,,,,9.0,,,,,,,,,,,,,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.25,0.5,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,1086.0,18.0,15,36.0,36,31.0,27.0,4.0,72,,1.0,,,,1.0,,1.0,4.0,8.0,26,,,,1.0,4.0,8.0,2.0,,,,,,,,,,1.0,2.0,3.0,,3.0,,1.0,8.0,31.0,0.25,,0.25,0.4,,0.4,0.4,,0.4,,,25.0,0.14285714285714285,,0.16666666666666666,0.15,,,0.16666666666666666,0.2,0.1,,,,,,0.1,,0.7,0.4902,0.5364,0.4902,,1.0,13.5,0.8611111111111112,,,3.0,,3.0,2.0,6.0,,2.0,6.0,,,,3.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,,,,0.3,,,0.3,,,,,24.0,,0.2,1.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,6.0,1.0,0.3,0.3333333333333333,0.3333333333333333,0.3,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,5247.0,87.0,31,169.0,169,101.0,96.0,21.0,338,9.0,13.0,1.0,1.0,6.0,8.0,5.0,17.0,32.0,48.0,154,1.0,3.0,4.0,11.0,22.0,28.0,28.0,,,4.0,5.0,9.0,1.0,1.0,23.0,1.0,3.0,5.0,8.0,1.0,9.0,2.0,7.0,28.0,101.0,0.53125,0.3333333333333333,0.5,0.4857142857142857,0.3333333333333333,0.4782608695652174,0.5714285714285714,0.5,0.56,,,23.83419689119171,0.08771929824561403,0.01818181818181818,0.1,0.09195402298850575,0.012658227848101266,0.0625,0.15384615384615385,0.08695652173913043,0.37142857142857144,0.6923076923076923,0.6923076923076923,0.14285714285714285,0.3333333333333333,1.0,0.34782608695652173,0.75,0.45714285714285713,0.45834571428571425,0.4156,0.4428760869565217,0.08333333333333333,0.5833333333333334,9.334374999999998,0.5976331360946746,3.0,,2.0,,1.0,,3.0,14.0,,1.0,6.0,6.0,,2.0,,13.0,18.0,,,0.17647058823529413,0.17647058823529413,,,,0.08571428571428572,0.6,0.6,0.3333333333333333,0.05714285714285714,,,0.043478260869565216,,,0.2619047619047619,,23.433333333333334,2.0,,5.0,14.0,,1.0,,,,,,,0.4,0.35714285714285715,0.35714285714285715,0.02857142857142857,,,,,,,2.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,11.0,1.0,0.5,0.06666666666666667,0.14285714285714285,0.2222222222222222,0.28205128205128205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,1034.0,17.0,9,34.0,35,10.0,15.0,4.0,69,,1.0,,,,,,2.0,4.0,10.0,32,,,,1.0,1.0,5.0,4.0,,,2.0,,2.0,,2.0,4.0,,2.0,,2.0,,2.0,1.0,1.0,5.0,10.0,0.5,,1.0,0.5,,0.625,0.5,,0.625,,,26.31578947368421,,,0.3333333333333333,0.10526315789473684,,,,0.25,0.1,,,,,,,,0.7,0.458835,,0.4756625,,0.5,16.3,0.29411764705882354,,2.0,5.0,1.0,2.0,2.0,6.0,,1.0,3.0,,,3.0,5.0,2.0,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,,,,0.5,0.4,0.4,0.5,0.5,0.4,,,24.850000000000005,,,2.0,3.0,,1.0,,1.0,,,3.0,0.5,0.3,0.6666666666666666,0.6666666666666666,0.1,,,,,0.25,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,0.5,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,569.0,9.0,-1,20.0,21,1.0,4.0,3.0,41,1.0,3.0,,,,,1.0,4.0,6.0,8.0,19,1.0,1.0,2.0,,,,6.0,2.0,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,1.0,0.6666666666666666,1.0,,0.5714285714285714,1.0,,0.5714285714285714,1.0,,,,34.78260869565217,,0.125,0.25,0.16666666666666666,0.09090909090909091,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.14285714285714285,,,,,0.5714285714285714,0.49355,0.4764,,0.25,,9.416666666666666,0.05,1.0,,1.0,,,,1.0,,,,,2.0,,1.0,,2.0,,,,0.25,0.3333333333333333,,,,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,,,,,25.0,,,2.0,2.0,,,,,,,,,0.2857142857142857,1.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,0.5,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,1264.0,21.0,11,40.0,41,14.0,14.0,5.0,81,3.0,3.0,,,1.0,1.0,2.0,4.0,5.0,16.0,37,,,3.0,1.0,2.0,7.0,4.0,,,3.0,1.0,4.0,,1.0,9.0,,1.0,3.0,4.0,,4.0,1.0,1.0,7.0,14.0,0.8,,0.5,0.7,1.5,0.625,0.7272727272727273,1.5,0.7,,,27.659574468085108,0.2727272727272727,,0.2,0.25,,,0.4,0.25,0.3,1.0,1.0,0.2,,,0.25,1.0,0.8,0.492645,0.5082,0.42745,0.1875,0.4375,4.0600000000000005,0.35,1.0,2.0,5.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,4.0,,5.0,2.0,3.0,2.0,,,0.5,0.5,0.4,0.5,0.4,0.5,0.5,0.5,,0.5,0.4,0.4,0.5,0.5,0.4,0.09090909090909091,,24.32,1.0,,,,,,,,1.0,1.0,6.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,2.0,1.0,,,1.0,2.0,,1.0,,,,,1.0,,1.0,0.2,,0.6666666666666666,0.16666666666666666,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,4280.0,71.0,7,136.0,135,82.0,76.0,15.0,271,5.0,7.0,2.0,2.0,2.0,3.0,3.0,9.0,19.0,32.0,132,2.0,2.0,7.0,5.0,10.0,21.0,6.0,,1.0,2.0,2.0,4.0,,2.0,10.0,2.0,4.0,7.0,14.0,2.0,16.0,1.0,1.0,21.0,82.0,0.47368421052631576,1.0,0.5,0.46153846153846156,1.1666666666666667,0.43333333333333335,0.5333333333333333,1.1666666666666667,0.5526315789473685,0.05263157894736842,0.14285714285714285,20.77922077922078,0.16279069767441862,0.045454545454545456,0.16666666666666666,0.16417910447761194,0.031746031746031744,0.1111111111111111,0.15,0.15789473684210525,0.2692307692307692,0.7142857142857143,0.8333333333333334,0.11538461538461539,0.6666666666666666,1.0,0.2,0.6666666666666666,0.5384615384615384,0.4754442307692308,0.57735,0.45913,0.21875,0.65625,10.87894736842105,0.6029411764705882,1.0,2.0,7.0,1.0,5.0,2.0,7.0,8.0,1.0,5.0,8.0,12.0,,7.0,2.0,4.0,8.0,,,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.2,0.2857142857142857,0.2692307692307692,0.3333333333333333,0.3333333333333333,1.0,0.2692307692307692,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.2,0.2857142857142857,,,25.857142857142858,,0.09090909090909091,3.0,9.0,,,,,1.0,1.0,6.0,1.0,0.34615384615384615,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,,2.0,,,,,2.0,1.0,,,1.0,2.0,1.0,,,,,,,,1.0,0.25,0.2,0.6,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,0.5,0.1,0.07142857142857142,0.6666666666666666,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,4372.0,73.0,32,138.0,136,87.0,80.0,18.0,274,2.0,2.0,,,1.0,1.0,1.0,4.0,5.0,18.0,122,,,3.0,2.0,3.0,11.0,4.0,,,8.0,1.0,9.0,1.0,2.0,19.0,1.0,4.0,4.0,8.0,2.0,10.0,2.0,5.0,11.0,87.0,0.8,,0.6666666666666666,0.7727272727272727,0.75,0.8333333333333334,0.75,0.75,0.7857142857142857,,,8.80503144654088,0.0784313725490196,0.021739130434782608,0.16666666666666666,0.10666666666666667,0.03125,,0.043478260869565216,0.10526315789473684,0.18181818181818182,1.0,1.0,0.09090909090909091,,,0.16666666666666666,1.0,0.7272727272727273,0.49592727272727277,0.6127499999999999,0.45127500000000004,0.16666666666666666,0.6111111111111112,11.24,0.6304347826086957,1.0,2.0,5.0,2.0,3.0,3.0,6.0,1.0,2.0,3.0,1.0,4.0,,5.0,2.0,1.0,2.0,,,0.5,0.5,0.5,0.6666666666666666,0.5,0.5454545454545454,1.0,1.0,,0.45454545454545453,0.4,0.4,0.5,0.6666666666666666,0.4,,,24.233333333333334,3.0,0.23076923076923078,1.0,2.0,1.0,1.0,,,1.0,2.0,9.0,1.0,0.18181818181818182,0.5,0.5,0.09090909090909091,1.0,1.0,1.0,0.5,,,,,3.0,1.0,1.0,,,,2.0,,,2.0,,1.0,,,,,,,,,0.4,0.5,,1.0,1.0,1.0,1.0,,,0.041666666666666664,,1.0,0.5,,,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.05555555555555555,0.058823529411764705,1.0,0.5,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,
