EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ShortMidRangeAssists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,OffThreePtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFGA,SecondChanceArc3FGA,SecondChanceFG2A,Fg2aBlocked,LongMidRangeAssists,DefThreePtRebounds,DefRebounds,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsUnassisted2s,Corner3Assists,DefTwoPtRebounds,DefTwoPtReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsUnassisted3s,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,HeaveAttempts,AtRimAssists,OffTwoPtRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,FTDefRebounds,LostBallOutOfBoundsTurnovers,DefFTReboundPct,FTOffRebounds,Loose Ball Fouls Drawn,BlockedAtRim,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffFTReboundPct,DefCorner3ReboundPct,Offensive Fouls,Technical Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101145,1610612742,Monta Ellis,Monta Ellis,101145,DAL,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,347.0,6.0,6.0,10.0,11.0,10.0,11.0,1.0,21.0,2.0,3.0,1.0,1.0,3.0,4.0,6.0,8.0,3.0,4.0,6.0,6.0,1.0,1.0,1.0,3.0,6.0,10.0,1.0,1.0,0.75,0.75,0.75,0.75,0.75,0.75,36.36363636363637,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,1.0,1.0,0.403175,0.403175,1.0,13.35,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201961,1610612742,Wayne Ellington,Wayne Ellington,201961,DAL,476.0,8.0,7.0,13.0,14.0,10.0,14.0,2.0,27.0,,,,,,,6.0,10.0,,,6.0,,,1.0,,2.0,6.0,10.0,,,,,1.0,1.5,1.0,1.5,18.75,,,,,,,,,0.5151,0.51345,1.0,,0.7692307692307693,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,23.633333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203108,1610612742,Bernard James,Bernard James,203108,DAL,476.0,8.0,7.0,13.0,14.0,10.0,14.0,2.0,27.0,,,,,,,,10.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,0.7692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203499,1610612742,Shane Larkin,Shane Larkin,203499,DAL,476.0,8.0,7.0,13.0,14.0,10.0,14.0,2.0,27.0,,,,1.0,,2.0,,10.0,,1.0,,,,2.0,,4.0,,10.0,,,,,,,,,18.75,,,,,0.3333333333333333,,,,0.43905,0.3547,,9.05,0.7692307692307693,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,2.0,1.0,,,,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,,30.1,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.2,0.5,0.3333333333333333,0.5,0.352775,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203109,1610612742,Jae Crowder,Jae Crowder,203109,DAL,467.0,8.0,7.0,13.0,14.0,10.0,14.0,2.0,27.0,,1.0,,1.0,1.0,3.0,2.0,10.0,1.0,3.0,2.0,,1.0,1.0,,3.0,2.0,10.0,,,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,25.0,0.25,,,,0.25,,,,0.52495,0.52495,1.0,10.633333333333333,0.7692307692307693,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,0.25,0.25,,,,,,,,,0.25,,,,0.5,,22.4,,,2.0,,,,,,1.0,,,,,,2.0,,,,0.4,,0.25,,,1.0,1.0,1.0,2.0,1.0,2.0,0.6666666666666666,1.0,1.0,1.0,0.25,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,129.0,2.0,1.0,3.0,3.0,,3.0,1.0,6.0,,,,,,,3.0,2.0,,,,,,,,,,,,,,,1.5,,1.5,,20.0,,,,,,,,,0.46665,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,26.0,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101145,1610612742,Monta Ellis,Monta Ellis,101145,DAL,14944.0,249.0,-52.0,479.0,479.0,121.0,131.0,64.0,958.0,6.0,13.0,13.0,39.0,40.0,93.0,143.0,556.0,13.0,28.0,46.0,20.0,6.0,20.0,5.0,46.0,44.0,118.0,0.25,0.2564102564102564,0.43010752688172044,0.4642857142857143,0.4566929133858268,0.4375,0.5107142857142857,0.5227272727272727,28.181818181818183,0.10236220472440945,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.30708661417322836,0.3333333333333333,0.34210526315789475,,0.5062059523809525,0.45999625,0.32167832167832167,9.58279569892473,0.25260960334029225,2.0,6.0,1.0,1.0,3.0,10.0,28.0,2.0,9.0,12.0,34.0,3.0,3.0,12.0,24.0,27.0,10.0,14.0,4.0,0.6666666666666666,0.35294117647058826,0.25,0.36363636363636365,0.2677165354330709,0.047244094488188976,0.3333333333333333,0.3333333333333333,1.0,0.2204724409448819,0.35714285714285715,0.35714285714285715,0.6,0.1,0.075,0.3333333333333333,0.225,0.2222222222222222,0.5905511811023622,0.37037037037037035,26.108823529411765,,6.0,17.0,9.0,3.0,,0.023809523809523808,,41.0,2.0,7.0,5.0,2.0,3.0,11.0,0.053763440860215055,0.0975609756097561,0.058823529411764705,0.055,0.08108108108108109,0.3228346456692913,0.2,0.47554375,21.0,5.0,10.0,60.0,1.0,8.0,0.053691275167785234,0.0784313725490196,0.5121951219512195,0.5675675675675675,0.25,0.5,12.0,False,2.0,4.0,2.0,27.0,4.0,2.0,3.0,17.0,11.0,2.0,1.0,8.0,6.0,2.0,6.0,10.0,1.0,6.0,5.0,4.0,1.0,1.0,15.0,3.0,5.0,7.0,2.0,19.0,1.0,28.0,2.0,4.0,2.0,31.0,5.0,16.0,2.0,1.0,1.0,1.0,1.0,5.0,0.6666666666666666,0.5714285714285714,0.7,0.7727272727272727,0.02564102564102564,0.6666666666666666,0.031914893617021274,0.03508771929824561,0.04878048780487805,0.022222222222222223,0.05,0.034482758620689655,0.029850746268656716,1.0,0.38095238095238093,0.4,0.5,1.0,0.5,0.11594202898550725,0.15384615384615385,0.11888111888111888,,,,,,,,,,,,,,,,,,,
101181,1610612742,Jose Calderon,Jose Calderon,101181,DAL,11463.0,191.0,4.0,371.0,363.0,81.0,90.0,55.0,734.0,,3.0,15.0,31.0,19.0,42.0,72.0,417.0,,2.0,6.0,6.0,11.0,31.0,8.0,73.0,6.0,81.0,0.15789473684210525,0.15789473684210525,0.4523809523809524,,0.5461538461538461,0.6,0.5538461538461539,0.6,16.666666666666664,0.046153846153846156,,,,0.47692307692307695,0.4838709677419355,0.4838709677419355,0.13333333333333333,0.49739153846153844,0.48898,0.08333333333333333,14.216666666666667,0.2183288409703504,2.0,5.0,2.0,,,9.0,18.0,2.0,3.0,11.0,23.0,5.0,2.0,3.0,21.0,18.0,9.0,20.0,2.0,0.6363636363636364,0.4782608695652174,0.6666666666666666,0.4782608695652174,0.35384615384615387,0.07692307692307693,0.4,0.4,0.5,0.27692307692307694,0.5,0.5,0.6666666666666666,0.25,,,0.6,0.6666666666666666,0.47692307692307695,0.5,24.647826086956524,,2.0,9.0,1.0,1.0,,0.010416666666666666,,8.0,3.0,3.0,,6.0,3.0,7.0,,,0.07317073170731707,0.040268456375838924,0.10344827586206896,0.12307692307692308,0.375,0.5174857142857142,4.0,,,32.0,3.0,3.0,0.027777777777777776,0.05555555555555555,0.5,0.5,,,12.0,False,,1.0,1.0,1.0,1.0,1.0,,5.0,,,,12.0,2.0,,,5.0,1.0,4.0,2.0,1.0,,,7.0,1.0,2.0,10.0,,16.0,1.0,6.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,0.2,0.3333333333333333,0.3125,0.3125,,0.7142857142857143,0.014388489208633094,0.02564102564102564,0.03125,,,0.022727272727272728,,,0.25,0.125,,0.3333333333333333,1.0,0.015384615384615385,0.023809523809523808,0.06944444444444445,1.0,1.0,0.08333333333333333,,,,,,,,,,,,,,,,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,11402.0,190.0,31.0,375.0,365.0,94.0,104.0,48.0,740.0,4.0,12.0,7.0,13.0,16.0,37.0,88.0,380.0,1.0,5.0,14.0,10.0,4.0,17.0,2.0,38.0,14.0,91.0,0.3125,0.3333333333333333,0.43243243243243246,0.2,0.5661764705882353,0.5,0.5866666666666667,0.5384615384615384,19.10377358490566,0.17647058823529413,0.3333333333333333,0.4,,0.19117647058823528,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.48441838235294116,0.47050000000000003,0.1590909090909091,9.954054054054055,0.25066666666666665,5.0,8.0,1.0,2.0,3.0,10.0,23.0,1.0,3.0,15.0,31.0,4.0,3.0,6.0,39.0,23.0,10.0,13.0,3.0,0.8666666666666667,0.4838709677419355,0.5,0.4838709677419355,0.45588235294117646,0.11764705882352941,0.625,0.625,1.0,0.3382352941176471,0.43478260869565216,0.43478260869565216,0.8,0.125,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.6323529411764706,0.43478260869565216,24.641935483870967,1.0,7.0,25.0,3.0,1.0,0.0196078431372549,0.03529411764705882,0.02564102564102564,12.0,3.0,4.0,3.0,5.0,7.0,18.0,0.08108108108108109,0.08333333333333333,0.14583333333333334,0.11392405063291139,0.13513513513513514,0.17647058823529413,0.375,0.5161833333333333,5.0,1.0,3.0,22.0,2.0,11.0,0.1,0.13953488372093023,0.4166666666666667,0.45454545454545453,0.2727272727272727,0.3333333333333333,6.0,False,1.0,2.0,2.0,11.0,3.0,2.0,,12.0,3.0,2.0,,5.0,5.0,1.0,2.0,5.0,,,1.0,5.0,,,6.0,,,5.0,2.0,12.0,1.0,21.0,1.0,2.0,,14.0,,6.0,1.0,2.0,,2.0,1.0,,0.5,0.75,0.75,0.75,,0.8333333333333334,0.04201680672268908,0.030303030303030304,0.058823529411764705,0.038461538461538464,0.13333333333333333,0.02702702702702703,0.029411764705882353,0.5,,0.25,0.5,0.6666666666666666,1.0,0.08108108108108109,0.13953488372093023,0.13636363636363635,,,,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.0625,0.18181818181818182,,,,,,,,
