EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PenaltyArc3FGA,PenaltyFG3A,ThreePtAssists,Assists,Corner3Assists,AssistPoints,ShootingFouls,DefLongMidRangeReboundPct,PenaltyArc3Frequency,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Steals,LostBallSteals,SecondChanceArc3FGA,SecondChanceFG3A,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,DefShortMidRangeReboundPct,SecondChanceArc3Frequency,NonShootingPenaltyNonTakeFoulsDrawn,on,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFtPoints,PtsAssisted2s,HeaveAttempts,Fg2aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,BadPassSteals,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyAtRimAccuracy,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG3M,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,PenaltyFg3Pct,Arc3PctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,Blocked3s,BlockedArc3,BlockedCorner3
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,285.0,5.0,-5,10,9,5.0,5,1.0,19,2.0,1.0,1.0,1.0,1.0,3.0,2.0,14.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,36.36363636363637,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5550333333333334,0.5673,0.3991,1.0,5.633333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,349.0,6.0,-6,13,12,10.0,9,1.0,25,,,,,1.0,1.0,2.0,15.0,,,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,10.0,1.0,,1.0,,1.0,,13.333333333333334,0.3333333333333333,0.14285714285714285,0.3333333333333333,,,,,,,,0.4015,,,,13.9,0.7692307692307693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203080,1610612757,Thomas Robinson,Thomas Robinson,203080,POR,253.0,4.0,-3,9,8,5.0,4,1.0,17,,,,,,,,12.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,5.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,0.5555555555555556,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203115,1610612757,Will Barton,Will Barton,203115,POR,859.0,14.0,-11,29,28,19.0,24,4.0,57,2.0,2.0,,1.0,2.0,6.0,15.0,32.0,3.0,2.0,5.0,6.0,4.0,,,4.0,,1.0,,,,,,,,6.0,19.0,0.3333333333333333,0.4,0.7222222222222222,0.4,0.75,0.5,31.42857142857143,,,,,0.2222222222222222,0.1111111111111111,,,0.6666666666666666,0.5555555555555556,0.4942,0.5873,0.51512,0.4,6.766666666666666,0.6551724137931034,2.0,3.0,1.0,,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,6.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.2222222222222222,1.0,1.0,0.5,0.1111111111111111,1.0,1.0,0.4,1.0,0.1,0.14285714285714285,0.13333333333333333,24.400000000000002,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,1610612757,Earl Watson,Earl Watson,2248,POR,861.0,14.0,-9,30,29,20.0,25,4.0,59,,,,,,,,32.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,20.0,,,,,,,5.555555555555555,0.09090909090909091,0.058823529411764705,,,,,,,,1.0,0.20625,,0.20625,,,0.6666666666666666,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,29.4,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.16666666666666666,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,133.0,2.0,-6,6,5,4.0,4,1.0,11,,,,,,1.0,,6.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,4.0,,,,,,,28.57142857142857,,,,,,,,,,,0.3198,,0.3198,,9.4,0.6666666666666666,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748,1610612757,Dorell Wright,Dorell Wright,2748,POR,32.0,1.0,-2,1,1,,1,,2,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,379.0,6.0,3,11,12,6.0,12,2.0,23,,,,1.0,,1.0,,11.0,,,,,,,,1.0,,1.0,,,,,,,,,6.0,,,,,,,14.285714285714285,,,,,,1.0,,,,,0.4028,,,,16.3,0.5454545454545454,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,0.5,0.16666666666666666,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,2.0,,2,1,1,1.0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,379.0,6.0,3,11,12,6.0,12,2.0,23,,,,1.0,,2.0,,11.0,,,,,,1.0,2.0,2.0,,,,1.0,,,,,,,6.0,,,,,,,14.285714285714285,0.16666666666666666,0.2857142857142857,,,,0.5,,,,,0.36075,,,,14.2,0.5454545454545454,,1.0,,,,0.5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
