EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,DefensiveGoaltends,AtRimPctBlocked,OffCorner3ReboundPct,SecondChanceCorner3FGA,HeaveAttempts,SelfOReb,BlockingFoulsDrawn,Defensive 3 Seconds Violations,SelfORebPct,SecondChanceCorner3Frequency,BlockedCorner3,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,on,Corner3PctBlocked,OffensiveGoaltends,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1740,1610612748,Rashard Lewis,Rashard Lewis,1740,MIA,10110.0,168,30.0,301,299,57,57,19.0,600,3.0,7.0,2.0,4.0,1.0,2.0,6.0,17.0,1.0,3.0,9.0,17.0,1.0,6.0,13.0,15.0,34.0,1.0,58.0,319,1.0,1.0,2.0,1.0,4.0,3.0,10.0,2.0,45.0,17.0,9.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,14.0,17.0,2.0,19.0,4.0,4.0,3.0,2.0,1.0,3.0,6.0,1.0,14.0,4.0,2.0,2.0,1.0,4.0,3.0,1.0,4.0,3.0,3.0,57,2.0,0.8333333333333334,0.8333333333333334,1.0,0.4411764705882353,0.25,0.4411764705882353,0.46153846153846156,1.0,0.6063829787234043,1.0,0.375,0.6041666666666666,1.0,0.375,0.723404255319149,0.07692307692307693,0.25,15.838509316770185,1.0,0.15053763440860216,0.02857142857142857,0.07142857142857142,0.1259259259259259,0.01652892561983471,0.06666666666666667,0.034482758620689655,0.17142857142857143,0.15789473684210525,0.1,0.0625,0.1,0.75,0.14893617021276595,0.42857142857142855,0.42857142857142855,1.0,0.0851063829787234,0.5,0.6666666666666666,0.5,0.0425531914893617,0.5,0.5,1.0,0.3617021276595745,0.35294117647058826,0.35294117647058826,1.0,0.3617021276595745,0.5294117647058824,0.5294117647058824,1.0,0.75,0.3333333333333333,0.25,0.8723404255319149,0.5294117647058824,0.5531882978723404,0.4141,0.5594250000000001,0.020833333333333332,0.07142857142857142,0.034482758620689655,0.05172413793103448,5.915384615384616,24.155882352941177,0.1893687707641196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,32075.0,535,16.0,963,958,197,242,73.0,1921,26.0,40.0,4.0,23.0,2.0,5.0,4.0,15.0,1.0,2.0,11.0,28.0,5.0,32.0,68.0,15.0,43.0,19.0,128.0,1078,3.0,6.0,13.0,2.0,7.0,22.0,20.0,44.0,39.0,28.0,11.0,5.0,48.0,72.0,28.0,168.0,2.0,12.0,31.0,44.0,2.0,46.0,19.0,13.0,20.0,13.0,7.0,30.0,13.0,2.0,48.0,29.0,2.0,25.0,12.0,6.0,3.0,3.0,6.0,5.0,22.0,197,5.0,0.3125,0.3225806451612903,0.8666666666666667,0.3488372093023256,0.2857142857142857,0.3488372093023256,0.47058823529411764,0.5,0.49099099099099097,0.6428571428571429,0.5333333333333333,0.5245901639344263,0.7222222222222222,0.6111111111111112,0.38738738738738737,0.07352941176470588,0.17391304347826086,14.615384615384615,0.6666666666666666,0.1076388888888889,0.008,0.08695652173913043,0.10093896713615023,0.005050505050505051,0.015151515151515152,,0.10101010101010101,0.10476190476190476,0.11904761904761904,0.0784313725490196,0.1111111111111111,0.8333333333333334,0.36036036036036034,0.65,0.65,0.3076923076923077,0.2072072072072072,0.17391304347826086,0.21052631578947367,0.25,0.04504504504504504,0.4,0.5,0.5,0.13513513513513514,0.26666666666666666,0.26666666666666666,0.75,0.25225225225225223,0.39285714285714285,0.4074074074074074,0.9090909090909091,0.13333333333333333,0.5,0.3333333333333333,0.7477477477477478,0.39285714285714285,0.5308103603603602,0.5329928571428572,0.5002,0.1,0.15584415584415584,0.1015625,0.171875,4.860294117647059,24.78837209302326,0.20456905503634476,2.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,8.0,6.0,6.0,2.0,1.0,24.0,14.0,10.0,6.0,14.0,1.0,6.0,2.0,10.0,1.0,1.0,6.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,0.625,0.023255813953488372,0.2,0.03571428571428571,0.03333333333333333,0.013157894736842105,0.2857142857142857,1.0,0.5,0.14285714285714285,1.0,1.0,0.4,0.6666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201962,1610612748,Toney Douglas,Toney Douglas,201962,MIA,977.0,16,-9.0,27,27,12,13,4.0,54,,,,,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,39,,,,,1.0,,,,,1.0,,,1.0,3.0,,8.0,,1.0,,2.0,1.0,3.0,,,,,,1.0,,,3.0,,,,,,,,,,,12,1.0,,,,,,,,,,,,,,,0.5,,,9.67741935483871,,,,0.16666666666666666,0.1111111111111111,0.07142857142857142,,,,,,0.2,,,,,,,,,,,0.5,,,,,,,,0.5,,,,,,0.5,0.5,,0.354,,0.354,,,,,19.8,25.7,0.4444444444444444,,,,,,,,,,,,1.0,,,,,2.0,2.0,,,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,26969.0,449,4.0,810,800,143,159,57.0,1610,30.0,42.0,4.0,15.0,26.0,50.0,10.0,16.0,,1.0,12.0,32.0,5.0,60.0,107.0,22.0,48.0,24.0,210.0,904,9.0,13.0,27.0,3.0,6.0,25.0,70.0,50.0,66.0,32.0,12.0,1.0,12.0,18.0,7.0,42.0,10.0,21.0,36.0,63.0,14.0,77.0,9.0,5.0,4.0,3.0,1.0,7.0,16.0,1.0,32.0,39.0,6.0,35.0,18.0,11.0,10.0,1.0,12.0,8.0,25.0,143,2.0,0.5833333333333334,0.6481481481481481,1.0,0.4583333333333333,0.5,0.4583333333333333,0.5607476635514018,0.6923076923076923,0.6,0.8,0.41304347826086957,0.621301775147929,0.7941176470588235,0.4807692307692308,0.3096774193548387,0.009345794392523364,,20.276497695852534,0.5714285714285714,0.1469387755102041,0.046948356807511735,0.1891891891891892,0.1601123595505618,0.04229607250755287,0.07272727272727272,0.04040404040404041,0.1282051282051282,0.15217391304347827,0.16,0.17647058823529413,0.23076923076923078,0.6666666666666666,0.2709677419354839,0.7142857142857143,0.7317073170731707,0.5,0.0967741935483871,0.26666666666666666,0.26666666666666666,0.25,0.3225806451612903,0.52,0.52,0.7307692307692307,0.1032258064516129,0.625,0.625,1.0,0.2064516129032258,0.375,0.375,1.0,0.043478260869565216,,0.21739130434782608,0.5806451612903226,0.375,0.49815290322580646,0.5285291666666667,0.4944978260869565,0.10843373493975904,0.15254237288135594,0.12857142857142856,0.11904761904761904,10.63271028037383,24.808333333333334,0.1765432098765432,6.0,7.0,3.0,8.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0,17.0,6.0,,12.0,,6.0,4.0,2.0,3.0,2.0,6.0,4.0,1.0,3.0,,,,,1.0,1.0,1.0,7.0,3.0,3.0,1.0,0.29411764705882354,,,,0.2857142857142857,0.03389830508474576,0.4666666666666667,0.8571428571428571,,0.13333333333333333,1.0,1.0,0.34782608695652173,0.375,0.6,4.0,0.03389830508474576,0.0379746835443038,2.0,1.0,1.0,4.0,0.023809523809523808,0.02564102564102564,,,,,,,,,,,,,,,,,True,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,24936.0,416,6.0,753,743,109,136,54.0,1496,31.0,46.0,25.0,43.0,21.0,58.0,,4.0,,1.0,5.0,12.0,4.0,77.0,147.0,5.0,16.0,29.0,198.0,826,6.0,7.0,12.0,,5.0,29.0,60.0,94.0,9.0,11.0,5.0,3.0,28.0,42.0,19.0,98.0,10.0,12.0,30.0,44.0,10.0,54.0,13.0,6.0,17.0,10.0,7.0,24.0,13.0,1.0,28.0,29.0,1.0,39.0,18.0,3.0,2.0,1.0,3.0,1.0,29.0,109,,0.38961038961038963,0.410958904109589,0.6,0.3125,,0.3333333333333333,0.5238095238095238,0.8571428571428571,0.5184049079754601,0.75,0.5217391304347826,0.5469613259668509,0.75,0.5576923076923077,0.09815950920245399,0.02040816326530612,,25.154130702836007,0.7083333333333334,0.13333333333333333,0.04739336492890995,0.12,0.12923076923076923,0.03125,0.03571428571428571,0.042105263157894736,0.1527777777777778,0.14285714285714285,0.0967741935483871,0.09722222222222222,0.17857142857142858,0.3333333333333333,0.2822085889570552,0.6739130434782609,0.7209302325581395,0.5161290322580645,0.26380368098159507,0.5813953488372093,0.5813953488372093,0.32,0.3558282208588957,0.3620689655172414,0.3620689655172414,0.2857142857142857,0.024539877300613498,,,,0.0736196319018405,0.4166666666666667,0.4166666666666667,0.6,0.043478260869565216,,0.17391304347826086,0.3803680981595092,0.45454545454545453,0.4748274691358025,0.5517166666666667,0.4697022727272728,0.10112359550561797,0.1111111111111111,0.06060606060606061,0.14646464646464646,9.83877551020408,26.35625,0.14475431606905712,4.0,4.0,3.0,4.0,,,,,1.0,,12.0,18.0,5.0,6.0,8.0,,14.0,8.0,6.0,,9.0,2.0,7.0,4.0,7.0,,1.0,4.0,3.0,4.0,,,3.0,3.0,1.0,,0.6666666666666666,,,,0.10526315789473684,0.06666666666666667,0.5,1.0,0.25,,,,0.17391304347826086,0.75,,,,,1.0,,,,0.06521739130434782,,1.0,1.0,3.0,1.0,1.0,0.03896103896103896,0.125,,,,,,,,,,True,,,,,,
951,1610612748,Ray Allen,Ray Allen,951,MIA,9643.0,161,25.0,287,290,103,129,24.0,577,4.0,5.0,5.0,8.0,2.0,2.0,5.0,13.0,3.0,4.0,3.0,15.0,8.0,11.0,15.0,8.0,28.0,16.0,62.0,319,1.0,1.0,6.0,6.0,12.0,38.0,2.0,20.0,24.0,15.0,3.0,2.0,6.0,10.0,4.0,24.0,2.0,7.0,10.0,18.0,3.0,21.0,3.0,3.0,2.0,1.0,1.0,6.0,7.0,,14.0,10.0,,16.0,3.0,1.0,1.0,,2.0,2.0,38.0,103,1.0,0.09090909090909091,0.09090909090909091,1.0,0.2857142857142857,0.5,0.2857142857142857,0.7333333333333333,1.0,0.5348837209302325,1.0,0.7368421052631579,0.6078431372549019,1.0,0.7916666666666666,0.6511627906976745,0.13333333333333333,0.125,18.095238095238095,0.3333333333333333,0.10416666666666667,0.029411764705882353,0.14893617021276595,0.11888111888111888,0.02631578947368421,0.043478260869565216,0.043478260869565216,0.15789473684210525,0.06451612903225806,0.07407407407407407,0.17142857142857143,0.08333333333333333,1.0,0.11627906976744186,0.8,1.0,0.25,0.18604651162790697,0.625,0.7142857142857143,,0.046511627906976744,1.0,1.0,,0.3023255813953488,0.38461538461538464,0.38461538461538464,1.0,0.3488372093023256,0.2,0.2,1.0,0.21052631578947367,0.75,0.42105263157894735,0.7674418604651163,0.2,0.5212214285714285,0.5008,0.5058833333333334,0.06521739130434782,0.16666666666666666,0.0967741935483871,0.6129032258064516,6.173333333333334,25.128571428571426,0.3588850174216028,,,2.0,3.0,,,3.0,,,4.0,5.0,7.0,10.0,,,,4.0,2.0,2.0,1.0,1.0,1.0,,2.0,4.0,,,,1.0,,,,,5.0,5.0,,0.7142857142857143,,,,0.09090909090909091,,,,,,,,0.15789473684210525,0.6666666666666666,0.375,1.0,0.021739130434782608,0.03333333333333333,1.0,1.0,,,0.2,,,,,,,,,1.0,,,,,,,,,True,,,,,,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,3042.0,51,-7.0,90,97,35,41,5.0,187,1.0,2.0,,,1.0,1.0,,2.0,,1.0,2.0,3.0,,2.0,3.0,2.0,5.0,,10.0,105,,,,,1.0,2.0,4.0,,6.0,3.0,2.0,1.0,3.0,4.0,1.0,9.0,,1.0,1.0,2.0,,2.0,,,,,,2.0,1.0,,4.0,,,,,,,,,,2.0,35,3.0,1.0,1.0,1.0,0.4,,0.4,0.6666666666666666,,0.625,,0.3333333333333333,0.625,,0.3333333333333333,0.625,0.3333333333333333,,10.638297872340425,,0.03225806451612903,,0.0625,0.0425531914893617,,,,0.09090909090909091,,,,0.3333333333333333,,0.25,0.5,1.0,1.0,,,,,0.125,1.0,1.0,1.0,0.25,,,,0.375,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,,0.875,0.6666666666666666,0.47021250000000003,,0.5252833333333333,,,,0.2,7.199999999999999,26.079999999999995,0.3888888888888889,,,,1.0,,,,,,,1.0,2.0,,,,,1.0,1.0,,,2.0,,,2.0,2.0,,,1.0,,1.0,,,,,,,0.5,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,True,,,,,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,28937.0,482,41.0,872,862,163,198,67.0,1734,71.0,90.0,16.0,25.0,14.0,42.0,1.0,5.0,,,16.0,40.0,12.0,101.0,157.0,17.0,45.0,67.0,320.0,952,10.0,16.0,29.0,5.0,12.0,76.0,76.0,126.0,18.0,40.0,16.0,6.0,28.0,56.0,19.0,140.0,4.0,20.0,49.0,77.0,6.0,83.0,20.0,14.0,13.0,6.0,7.0,41.0,15.0,1.0,36.0,76.0,2.0,85.0,36.0,5.0,4.0,1.0,5.0,4.0,76.0,163,4.0,0.37623762376237624,0.3917525773195876,0.35294117647058826,0.37777777777777777,0.4166666666666667,0.37777777777777777,0.643312101910828,0.625,0.6262376237623762,0.65,0.6547619047619048,0.6673640167364017,0.6904761904761905,0.7037037037037037,0.22277227722772278,0.03821656050955414,,29.692470837751856,0.3170731707317073,0.18702290076335878,0.017467248908296942,0.15503875968992248,0.17647058823529413,0.01652892561983471,0.03333333333333333,,0.11956521739130435,0.1702127659574468,0.2894736842105263,0.1827956989247312,0.08333333333333333,0.8,0.44554455445544555,0.7888888888888889,0.8452380952380952,0.43661971830985913,0.12376237623762376,0.64,0.64,0.125,0.2079207920792079,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.024752475247524754,0.2,0.2,1.0,0.19801980198019803,0.4,0.4,0.3125,,,0.2857142857142857,0.6683168316831684,0.4,0.5189972772277228,0.5505156250000001,0.5274726190476191,0.16521739130434782,0.1956521739130435,0.090625,0.2375,7.217197452229299,25.202222222222225,0.18692660550458715,10.0,12.0,15.0,20.0,2.0,4.0,5.0,2.0,4.0,3.0,20.0,30.0,21.0,33.0,8.0,,28.0,19.0,9.0,3.0,6.0,8.0,6.0,13.0,28.0,1.0,1.0,9.0,4.0,5.0,2.0,1.0,9.0,9.0,8.0,0.5,0.6666666666666666,,,,0.3076923076923077,0.027777777777777776,0.6,0.8333333333333334,0.4,0.2,0.5,,0.47619047619047616,0.75,0.4166666666666667,2.0,0.014925373134328358,0.01098901098901099,3.0,,,,0.06666666666666667,0.023255813953488372,,,2.0,2.0,,0.025974025974025976,,,6.0,1.0,1.0,1.0,2.0,0.043478260869565216,,,True,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,6324.0,105,-58.0,186,189,30,35,19.0,375,5.0,8.0,,1.0,4.0,15.0,,,,,,,,9.0,24.0,,,3.0,21.0,237,4.0,5.0,11.0,,,3.0,12.0,6.0,,,,4.0,3.0,4.0,3.0,9.0,3.0,8.0,10.0,18.0,6.0,24.0,1.0,,,,,1.0,11.0,3.0,19.0,10.0,1.0,6.0,1.0,2.0,2.0,,2.0,,3.0,30,4.0,0.6666666666666666,0.8571428571428571,,,,,0.375,0.8,0.375,0.8,,0.3888888888888889,0.7857142857142857,0.3,,0.16666666666666666,1.0,13.793103448275863,,0.1694915254237288,0.0410958904109589,0.32,0.21428571428571427,0.05319148936170213,0.0625,0.024390243902439025,0.09523809523809523,0.25,0.16666666666666666,0.42105263157894735,,,0.3333333333333333,0.625,1.0,0.6,0.041666666666666664,,,,0.625,0.26666666666666666,0.26666666666666666,0.75,,,,,,,,,,,,0.3333333333333333,,0.4848958333333333,0.5369,0.5481,0.04,0.04,0.5238095238095238,0.14285714285714285,11.554166666666667,,0.16129032258064516,3.0,3.0,,1.0,,,,,,3.0,,2.0,3.0,,4.0,,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,2.0,,2.0,2.0,,,,,,,0.0625,0.6,1.0,0.3333333333333333,,,,0.5,,,2.0,0.09523809523809523,0.13333333333333333,3.0,,,,0.375,,,,,,,,,,,,,,,,1.0,0.16666666666666666,True,,,,,,
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,7579.0,126,-19.0,224,226,47,40,18.0,450,2.0,2.0,,2.0,,,3.0,4.0,,,2.0,7.0,,2.0,4.0,5.0,11.0,,19.0,278,,,,,,,2.0,2.0,15.0,7.0,2.0,,1.0,3.0,,8.0,1.0,2.0,2.0,5.0,1.0,6.0,4.0,2.0,1.0,1.0,,3.0,9.0,,15.0,3.0,2.0,,,1.0,1.0,,1.0,,,47,2.0,0.5,0.5,1.0,0.45454545454545453,,0.45454545454545453,0.5,,0.6333333333333333,,,0.6333333333333333,,,0.7333333333333333,,,7.468879668049792,0.3333333333333333,0.03278688524590164,0.0196078431372549,0.08,0.046511627906976744,0.011235955056179775,,0.05,,,0.08333333333333333,0.1111111111111111,,,0.13333333333333333,1.0,1.0,0.5,0.13333333333333333,,,,,,,,0.26666666666666666,0.75,0.75,1.0,0.4666666666666667,0.2857142857142857,0.2857142857142857,1.0,,,,0.8666666666666667,0.2857142857142857,0.5268333333333334,,,,,,,5.3,24.654545454545453,0.20982142857142858,,,,,,,,,,,,,,,,,2.0,,2.0,,1.0,1.0,2.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
