EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassTurnovers,PenaltyTurnovers,Charge Fouls Drawn,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,LostBallSteals,Charge Fouls,BlockedShortMidRange,FG3APctBlocked,Corner3PctBlocked,LongMidRangePctAssisted,LongMidRangePctBlocked,Loose Ball Fouls Drawn,OffensiveGoaltends,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,on,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,BlockedLongMidRange,SecondChanceCorner3Frequency,Blocked3s,BlockedArc3
2422,1610612761,John Salmons,John Salmons,2422,TOR,305.0,5.0,-8.0,11,12.0,9,12.0,,23,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,2.0,14.0,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9,,,,,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.5,18.181818181818183,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,0.5,0.320875,,0.320875,,,,1.0,18.0,23.3,0.8181818181818182,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,
200779,1610612761,Steve Novak,Steve Novak,200779,TOR,3.0,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,4804.0,80.0,11.0,149,153.0,55,82.0,15.0,302,11.0,16.0,3.0,5.0,4.0,5.0,4.0,7.0,2.0,,,16.0,25.0,,3.0,35.0,158.0,4.0,6.0,10.0,6.0,8.0,2.0,14.0,22.0,10.0,2.0,,1.0,1.0,2.0,,1.0,,1.0,,5.0,2.0,4.0,3.0,6.0,,9.0,6.0,15.0,,2.0,2.0,3.0,2.0,2.0,,5.0,,7.0,3.0,15.0,,2.0,5.0,1.0,4.0,,2.0,,2.0,2.0,2.0,2.0,,,14.0,55,3.0,,0.6875,0.7333333333333333,0.64,0.6666666666666666,0.75,0.64,0.6666666666666666,0.75,0.6481481481481481,0.7142857142857143,0.7777777777777778,,19.047619047619047,0.6,,0.125,0.08695652173913043,0.1111111111111111,0.09090909090909091,0.12,0.08823529411764706,0.1,0.058823529411764705,0.10526315789473684,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.07142857142857142,0.09523809523809523,0.16666666666666666,,1.0,0.64,0.6875,0.7857142857142857,0.7272727272727273,0.28,0.5714285714285714,0.6666666666666666,0.75,0.08,,,0.8333333333333334,0.6,0.625,0.8,0.64,0.4783959999999999,0.49829999999999997,0.467725,0.07407407407407407,0.07407407407407407,0.2857142857142857,0.4,4.604,,0.3691275167785235,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,3.0,,,,,,,,,,,,0.12,0.125,0.14285714285714285,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.2,,,,False,,,,,,
101236,1610612761,Chuck Hayes,Chuck Hayes,101236,TOR,1758.0,29.0,3.0,53,52.0,18,23.0,8.0,105,,2.0,,,,,,2.0,1.0,,,1.0,5.0,,,2.0,44.0,,,,,,,,2.0,,,,,1.0,1.0,1.0,,,,,3.0,,3.0,2.0,1.0,1.0,4.0,3.0,7.0,1.0,2.0,1.0,,,,,,,2.0,,4.0,1.0,,,,,,,,,,,,,,,18,,,1.0,1.0,0.2,,,0.2,,,0.2,,,,7.936507936507937,,0.3333333333333333,0.058823529411764705,0.11538461538461539,0.14285714285714285,,0.0967741935483871,0.07894736842105263,0.15384615384615385,,0.3333333333333333,,,0.1111111111111111,,0.09090909090909091,0.3333333333333333,0.25,,0.4,,,,0.4,,,,0.2,,,,,,,0.4,0.39269999999999994,,,,,,,8.459999999999999,,0.33962264150943394,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,False,,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,8131.0,136.0,12.0,251,258.0,118,174.0,28.0,509,13.0,24.0,1.0,2.0,3.0,9.0,3.0,11.0,3.0,2.0,21.0,16.0,38.0,23.0,21.0,77.0,262.0,1.0,4.0,5.0,6.0,17.0,13.0,34.0,8.0,24.0,,20.0,10.0,3.0,13.0,3.0,,3.0,6.0,1.0,29.0,1.0,5.0,6.0,9.0,1.0,16.0,6.0,22.0,2.0,6.0,2.0,4.0,4.0,1.0,,8.0,1.0,9.0,2.0,16.0,,1.0,27.0,2.0,25.0,3.0,9.0,4.0,,,,,,,34.0,118,3.0,4.0,0.25,0.25,0.42105263157894735,0.25,0.35294117647058826,0.45901639344262296,0.35714285714285715,0.40384615384615385,0.528169014084507,0.35714285714285715,0.5,0.3770491803278688,27.622377622377623,0.5,0.06666666666666667,0.12162162162162163,0.06493506493506493,0.14634146341463414,0.025,0.13043478260869565,0.05128205128205128,0.1111111111111111,0.030303030303030304,0.058823529411764705,0.03333333333333333,0.043478260869565216,0.15384615384615385,0.16,0.1,0.2727272727272727,0.06666666666666667,,0.39344262295081966,0.5416666666666666,0.6190476190476191,0.3076923076923077,0.18032786885245902,0.2727272727272727,0.2727272727272727,,0.04918032786885246,0.03278688524590164,0.3442622950819672,0.2857142857142857,0.5,0.34615384615384615,0.3333333333333333,0.7704918032786885,0.48619416666666665,0.47766000000000003,0.46028199999999997,0.13432835820895522,0.20454545454545456,0.06493506493506493,0.44155844155844154,4.802631578947368,26.582608695652173,0.4701195219123506,3.0,3.0,4.0,,,,1.0,8.0,1.0,3.0,3.0,8.0,8.0,1.0,3.0,,3.0,9.0,18.0,6.0,1.0,8.0,3.0,,2.0,,1.0,2.0,,0.75,0.34782608695652173,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.07894736842105263,0.125,,,,,,,0.38095238095238093,0.38095238095238093,0.75,0.42857142857142855,0.3333333333333333,1.0,0.038461538461538464,,0.3076923076923077,0.375,0.4,,,4.0,,,,,,,,,,,,,False,1.0,,,,,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,9088.0,151.0,4.0,278,284.0,82,136.0,30.0,562,8.0,14.0,,1.0,2.0,5.0,4.0,13.0,29.0,4.0,4.0,22.0,56.0,8.0,36.0,86.0,298.0,1.0,2.0,2.0,5.0,14.0,16.0,29.0,14.0,30.0,,4.0,7.0,4.0,11.0,4.0,,5.0,1.0,1.0,26.0,1.0,,5.0,14.0,,19.0,1.0,20.0,,5.0,5.0,3.0,4.0,2.0,,7.0,,3.0,2.0,12.0,1.0,,28.0,2.0,40.0,3.0,14.0,6.0,1.0,,1.0,,,,29.0,82,3.0,5.0,0.3181818181818182,0.3181818181818182,0.39285714285714285,0.5,0.35714285714285715,0.390625,0.3333333333333333,0.38235294117647056,0.5185185185185185,0.3333333333333333,0.58,0.125,28.025477707006367,0.42857142857142855,,0.15217391304347827,,0.09615384615384616,0.022222222222222223,0.13194444444444445,0.007518796992481203,,,,0.029411764705882353,0.07407407407407407,0.17142857142857143,0.2,0.1282051282051282,,,,0.21875,0.5714285714285714,0.6153846153846154,0.375,0.203125,0.3076923076923077,0.3076923076923077,,0.453125,0.0625,0.0625,0.3333333333333333,,0.29411764705882354,0.4,0.34375,0.4560679687499999,0.413,0.4490558823529412,0.18666666666666668,0.208955223880597,0.023255813953488372,0.3372093023255814,11.680357142857142,24.75,0.2949640287769784,1.0,2.0,1.0,10.0,1.0,1.0,2.0,1.0,,,,1.0,2.0,,1.0,,1.0,3.0,,6.0,,1.0,1.0,,2.0,1.0,,3.0,,,0.25,,0.3333333333333333,0.25,0.017857142857142856,0.07142857142857142,,0.3448275862068966,0.3448275862068966,0.25,0.25,,0.25,0.25,,,,,0.11764705882352941,0.5,0.058823529411764705,,0.25,,,,1.0,,,,0.4,,,,,,,,False,,1.0,1.0,0.3333333333333333,,
202349,1610612761,Greivis Vasquez,Greivis Vasquez,202349,TOR,8717.0,145.0,35.0,269,269.0,109,134.0,27.0,538,7.0,10.0,,1.0,2.0,2.0,4.0,14.0,5.0,,21.0,13.0,29.0,21.0,5.0,61.0,254.0,,2.0,6.0,6.0,12.0,5.0,26.0,8.0,18.0,,21.0,19.0,7.0,26.0,4.0,3.0,11.0,4.0,4.0,59.0,,2.0,5.0,10.0,1.0,16.0,2.0,18.0,1.0,4.0,,8.0,2.0,4.0,,10.0,1.0,9.0,,17.0,,1.0,4.0,,5.0,,,1.0,,,1.0,,,,26.0,109,3.0,1.0,0.3076923076923077,0.3076923076923077,0.4482758620689655,,0.5,0.56,0.5,0.525,0.5865384615384616,0.5,0.5909090909090909,0.42,20.52980132450331,0.8,0.058823529411764705,0.11363636363636363,0.024390243902439025,0.09615384615384616,,0.10714285714285714,0.016260162601626018,,0.06666666666666667,,,0.14814814814814814,0.09090909090909091,0.10714285714285714,0.05128205128205128,0.23076923076923078,0.04,,0.2,0.7,0.7,0.42857142857142855,0.28,0.2857142857142857,0.3333333333333333,0.25,0.1,,0.42,0.16666666666666666,,0.1,1.0,0.62,0.4748050000000001,0.4535125,0.4443499999999999,0.0196078431372549,,0.09836065573770492,0.4262295081967213,7.458620689655172,25.376190476190477,0.4052044609665427,4.0,6.0,,2.0,,,,10.0,2.0,4.0,3.0,8.0,10.0,2.0,4.0,,3.0,8.0,27.0,3.0,,10.0,2.0,1.0,,,,,1.0,0.9,0.47619047619047616,0.5,0.375,0.47619047619047616,0.06896551724137931,,0.14285714285714285,0.4,0.4,,,,0.47619047619047616,0.47619047619047616,0.9,0.6666666666666666,0.5,1.0,,,0.4,0.375,0.47619047619047616,0.045454545454545456,,4.0,,,,,,,,,,,,,False,,,,,1.0,1.0
200779,1610612761,Steve Novak,Steve Novak,200779,TOR,922.0,15.0,8.0,31,28.0,4,4.0,1.0,59,,,,,,,,,,2.0,1.0,,,3.0,,,21.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,2.0,,,1.0,3.0,1.0,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,1.0,9.375,,1.0,0.21428571428571427,,0.25,,0.2222222222222222,,,,,,0.5,0.16666666666666666,0.16666666666666666,,1.0,,,,,,,,,,,,0.6666666666666666,0.3333333333333333,,,,,1.0,0.55905,,0.45705,,,,,,24.066666666666666,0.12903225806451613,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,False,,,,,,
201986,1610612761,Nando De Colo,Nando De Colo,201986,TOR,227.0,4.0,3.0,7,8.0,4,2.0,,15,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,0.25,,0.16666666666666666,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
202685,1610612761,Jonas Valanciunas,Jonas Valanciunas,202685,TOR,4819.0,80.0,-26.0,145,150.0,58,87.0,18.0,295,7.0,8.0,3.0,3.0,1.0,2.0,4.0,6.0,1.0,,,11.0,15.0,,9.0,31.0,174.0,4.0,5.0,10.0,4.0,6.0,5.0,13.0,14.0,8.0,4.0,,2.0,,2.0,,,2.0,,,4.0,1.0,4.0,3.0,12.0,5.0,20.0,5.0,25.0,,,,3.0,4.0,2.0,,7.0,,4.0,,13.0,3.0,1.0,11.0,,15.0,1.0,5.0,3.0,4.0,3.0,4.0,2.0,,,13.0,58,4.0,3.0,0.6363636363636364,0.7777777777777778,0.7333333333333333,0.8,0.6666666666666666,0.7333333333333333,0.8,0.6666666666666666,0.7045454545454546,0.7142857142857143,0.65,,17.791411042944787,0.42857142857142855,0.625,0.2608695652173913,0.11428571428571428,0.16666666666666666,0.04,0.234375,0.08333333333333333,,0.17647058823529413,0.08333333333333333,0.058823529411764705,0.2857142857142857,0.25,0.25,0.25,,,0.5,0.5333333333333333,0.875,1.0,0.5714285714285714,0.4,0.6666666666666666,0.6666666666666666,0.75,0.06666666666666667,,,0.6,1.0,0.3333333333333333,0.5,0.5333333333333333,0.45758,0.491425,0.40685,0.2631578947368421,0.2631578947368421,0.3225806451612903,0.41935483870967744,5.386666666666668,,0.4,1.0,4.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,0.06666666666666667,0.125,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,False,0.3333333333333333,,,,,
201946,1610612761,Tyler Hansbrough,Tyler Hansbrough,201946,TOR,1154.0,19.0,20.0,37,36.0,9,18.0,2.0,73,,2.0,,2.0,,2.0,,,,,,,2.0,,3.0,3.0,27.0,,2.0,,,2.0,3.0,3.0,,,,,,1.0,1.0,1.0,,,,,3.0,,1.0,2.0,1.0,1.0,4.0,1.0,5.0,,,,,1.0,,,1.0,,1.0,,4.0,2.0,,2.0,,4.0,,,2.0,,,,,1.0,,3.0,9,1.0,2.0,,,,,,,,,0.375,,0.375,,12.5,,0.25,0.07692307692307693,0.07692307692307693,0.25,,0.14285714285714285,0.0625,0.16666666666666666,,,,0.2,,,0.2857142857142857,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,0.51445,0.5072,0.51445,,,,1.0,1.9,,0.24324324324324326,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
202361,1610612761,Landry Fields,Landry Fields,202361,TOR,1360.0,23.0,12.0,43,49.0,19,34.0,5.0,92,,1.0,,,,1.0,,,,,,,1.0,,,,35.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,1.0,2.0,1.0,,1.0,4.0,,5.0,1.0,6.0,,4.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,19,1.0,,,,,,,,,,,,,,2.0408163265306123,,,0.26666666666666666,,0.1111111111111111,0.16666666666666666,0.20833333333333334,0.05263157894736842,,,,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.16666666666666666,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,0.8734,,0.8734,,,,,1.7,,0.4418604651162791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,False,,,,,1.0,1.0
2422,1610612761,John Salmons,John Salmons,2422,TOR,4299.0,72.0,-36.0,131,136.0,30,74.0,11.0,267,1.0,1.0,,,,,,,3.0,3.0,8.0,2.0,4.0,11.0,1.0,11.0,164.0,,,,,,,,4.0,,,8.0,2.0,3.0,5.0,3.0,,1.0,,1.0,13.0,,,3.0,3.0,,6.0,,6.0,,2.0,1.0,1.0,,,,1.0,,5.0,,9.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,30,2.0,,1.0,1.0,0.5,,,0.3333333333333333,,,0.36666666666666664,,,0.7333333333333333,11.18881118881119,1.0,,0.08108108108108109,,0.13636363636363635,,0.1016949152542373,,,,,,0.08333333333333333,0.07692307692307693,0.08333333333333333,0.15,,,,0.06666666666666667,1.0,1.0,1.0,,,,,0.2,0.2,0.5333333333333333,,,,,0.8,0.518,,0.5208,0.06666666666666667,0.25,,,13.675,24.39090909090909,0.22900763358778625,1.0,,,1.0,1.0,,,1.0,,,,1.0,2.0,,,,,1.0,6.0,,,1.0,1.0,,,,,,,1.0,0.18181818181818182,,,0.18181818181818182,0.25,,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.125,0.125,1.0,,,,,,1.0,,0.125,,,1.0,,,,,1.0,0.3333333333333333,,,,,,,False,,,,,,
202335,1610612761,Patrick Patterson,Patrick Patterson,202335,TOR,8256.0,138.0,9.0,256,267.0,104,162.0,25.0,523,1.0,3.0,,1.0,,2.0,6.0,10.0,7.0,7.0,9.0,11.0,20.0,16.0,8.0,48.0,270.0,,3.0,3.0,6.0,9.0,3.0,18.0,18.0,4.0,,9.0,2.0,3.0,5.0,2.0,1.0,2.0,,,13.0,5.0,3.0,8.0,11.0,6.0,25.0,8.0,33.0,,1.0,1.0,2.0,2.0,,,4.0,,4.0,,10.0,,2.0,8.0,,12.0,,5.0,1.0,2.0,1.0,2.0,2.0,,,18.0,104,2.0,1.0,0.8181818181818182,0.8181818181818182,0.55,,0.6666666666666666,0.5555555555555556,,0.625,0.5714285714285714,0.3,0.6,0.4444444444444444,15.972222222222223,0.5,0.3157894736842105,0.14864864864864866,0.03896103896103896,0.16326530612244897,0.13157894736842105,0.15447154471544716,0.06956521739130435,0.07407407407407407,0.03571428571428571,,0.125,0.2,0.16666666666666666,0.08,0.15789473684210525,0.18181818181818182,,1.0,0.08333333333333333,0.3333333333333333,0.5,1.0,0.2777777777777778,0.6,0.6666666666666666,0.8333333333333334,0.19444444444444445,0.19444444444444445,0.25,0.3333333333333333,,0.16666666666666666,,0.5277777777777778,0.4771583333333333,0.47105,0.45035833333333336,0.12195121951219512,0.2,0.0625,0.375,10.909999999999998,24.1875,0.40625,2.0,3.0,,4.0,4.0,1.0,2.0,2.0,,,,1.0,6.0,,,3.0,1.0,3.0,18.0,,,2.0,2.0,,,,,,,1.0,0.375,,0.3333333333333333,0.375,0.1,0.3333333333333333,0.1,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6666666666666666,1.0,0.2222222222222222,0.2222222222222222,1.0,,,,0.16666666666666666,0.5,0.08333333333333333,,0.2222222222222222,,1.0,,,1.0,0.0625,0.14285714285714285,0.75,,1.0,,0.16666666666666666,,,,False,,,,,,
