EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Fouls,NonShootingPenaltyNonTakeFouls,Corner3FGA,PenaltyCorner3FGA,ShootingFouls,Corner3Frequency,PenaltyCorner3Frequency,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Avg2ptShotDistance,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,SecondChanceFG2A,Fg2aBlocked,DefThreePtRebounds,DeadBallTurnovers,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,on,AtRimFGM,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,PtsPutbacks,Corner3Assists,LongMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,SecondChanceFg2Pct,SecondChanceEfgPct,LongMidRangePctBlocked,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,Charge Fouls,HeaveAttempts,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedArc3,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct
101110,1610612764,Martell Webster,Martell Webster,101110,WAS,338.0,6.0,-5,14.0,14.0,14.0,14.0,2.0,28.0,2.0,2.0,2.0,4.0,4.0,17.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,4.0,14.0,1.0,0.5,1.0,0.5,1.0,25.0,0.5,1.0,0.25,0.5,0.125,0.5,1.0,1.0,1.0,1.0,0.42105000000000004,0.42105000000000004,0.3333333333333333,1.0,0.5,1.0,26.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,1610612764,Al Harrington,Al Harrington,1733,WAS,212.0,4.0,-2,8.0,8.0,8.0,8.0,2.0,16.0,,,,1.0,1.0,10.0,,,,1.0,1.0,,,,,,,,1.0,,2.0,1.0,,1.0,8.0,,0.5,,0.5,,10.0,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,1610612764,Andre Miller,Andre Miller,1889,WAS,12.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202344,1610612764,Trevor Booker,Trevor Booker,202344,WAS,233.0,4.0,-5,9.0,9.0,9.0,9.0,,18.0,,,1.0,,,12.0,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,9.0,,,,,1.0,11.11111111111111,1.0,,,,,,,,,1.0,0.5649,0.5649,,,,,24.3,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203490,1610612764,Otto Porter Jr.,Otto Porter Jr.,203490,WAS,364.0,6.0,-7,14.0,15.0,14.0,15.0,2.0,29.0,1.0,1.0,1.0,,2.0,19.0,,,1.0,,2.0,1.0,,,,,,,,,,,,2.0,14.0,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,18.75,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4080333333333333,0.4080333333333333,,,,1.0,26.5,1.0,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202066,1610612764,Garrett Temple,Garrett Temple,202066,WAS,352.0,6.0,-8,14.0,15.0,14.0,15.0,2.0,29.0,1.0,1.0,1.0,,5.0,19.0,,,1.0,,5.0,1.0,,,,,,,,,,,,5.0,14.0,,1.25,,1.25,0.5,18.75,,,,,,,,0.5,0.5,0.5,0.37812500000000004,0.37812500000000004,,,,1.0,26.1,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.25,1.25,0.5,1.0,1.0,15.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202338,1610612764,Kevin Seraphin,Kevin Seraphin,202338,WAS,283.0,5.0,-7,11.0,13.0,11.0,13.0,2.0,24.0,,,,,,16.0,,,,,,,1.0,,,1.0,1.0,2.0,,,,,,,11.0,,,,,,30.769230769230766,,,0.25,1.0,0.14285714285714285,,,,,0.3333333333333333,0.40149999999999997,0.40149999999999997,,,,,,1.0,1.0,,,,1.0,,,,,,3.0,,3.0,,,,,,,,,7.033333333333334,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.43,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,26.0,,-2,,1.0,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101110,1610612764,Martell Webster,Martell Webster,101110,WAS,11379.0,190.0,-9,345.0,338.0,101.0,93.0,45.0,683.0,16.0,2.0,24.0,2.0,38.0,352.0,,,2.0,,7.0,16.0,2.0,14.0,,19.0,3.0,22.0,12.0,1.0,5.0,2.0,,7.0,101.0,,0.4634146341463415,,0.5833333333333334,0.6153846153846154,11.363636363636363,,0.11764705882352941,0.014814814814814815,0.11801242236024845,0.01764705882352941,0.02564102564102564,0.09090909090909091,0.41025641025641024,0.3333333333333333,0.8205128205128205,0.5393628205128204,0.47795000000000004,0.07317073170731707,0.11764705882352941,,0.18421052631578946,24.945833333333336,0.2927536231884058,14.0,,8.0,,6.0,0.20512820512820512,,5.0,6.0,9.0,15.0,2.0,4.0,6.0,0.6,0.5,0.46153846153846156,0.5833333333333334,0.15384615384615385,0.8333333333333334,0.8333333333333334,8.853333333333333,3.0,1.0,6.0,1.0,,3.0,1.0,1.0,4.0,,0.25,0.5,0.25,0.25,0.1875,0.1875,0.5,0.1875,8.0,2.0,2.0,1.0,2.0,2.0,5.0,3.0,0.13333333333333333,0.125,0.11904761904761904,,0.18518518518518517,0.20512820512820512,0.02564102564102564,0.5,0.3333333333333333,0.556875,False,4.0,3.0,1.0,1.0,2.0,12.0,18.0,3.0,2.0,5.0,2.0,2.0,1.0,12.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,4.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.02857142857142857,0.021739130434782608,0.09090909090909091,0.13333333333333333,0.13333333333333333,0.8,0.5,0.5714285714285714,0.75,0.6,0.375,0.375,1.0,1.0,0.25,0.25,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101162,1610612764,Marcin Gortat,Marcin Gortat,101162,WAS,22914.0,382.0,42,690.0,688.0,179.0,200.0,92.0,1378.0,,,,27.0,143.0,681.0,10.0,30.0,,12.0,32.0,,25.0,53.0,1.0,73.0,36.0,109.0,37.0,7.0,41.0,14.0,7.0,32.0,179.0,6.0,0.5181159420289855,0.5357142857142857,0.43243243243243246,,19.75,0.043478260869565216,0.19557195571955718,0.09157509157509157,0.207492795389049,0.10404624277456648,0.08450704225352113,0.20987654320987653,,,0.423728813559322,0.4723813559322034,0.4552115384615385,0.10687022900763359,0.10687022900763359,0.2097902097902098,0.22377622377622378,,0.2594202898550725,22.0,4.0,,,6.0,,,8.0,21.0,58.0,118.0,10.0,26.0,40.0,0.4915254237288136,0.38461538461538464,0.4915254237288136,0.38461538461538464,0.17796610169491525,0.38095238095238093,0.42105263157894735,6.904237288135594,,,,,,,7.0,5.0,20.0,5.0,,,,0.35,,,,,50.0,12.0,8.0,47.0,21.0,6.0,19.0,13.0,0.05084745762711865,0.06,0.25,0.078125,0.22807017543859648,0.423728813559322,0.3983050847457627,0.5714285714285714,0.3076923076923077,0.516225,False,33.0,,,,,76.0,,12.0,4.0,16.0,3.0,5.0,1.0,36.0,11.0,5.0,4.0,1.0,,,2.0,2.0,1.0,,,14.0,8.0,1.0,5.0,14.0,9.0,0.6551724137931034,0.76,,0.02127659574468085,0.1506849315068493,0.12162162162162163,0.21052631578947367,0.18421052631578946,0.19298245614035087,0.6428571428571429,0.66,0.7021276595744681,0.7272727272727273,0.875,,,,,,,,8.0,5.0,17.0,10.0,16.0,1.0,6.0,3.0,4.0,2.0,4.0,3.0,8.0,1.0,1.0,1.0,1.0,0.47619047619047616,0.47619047619047616,0.09523809523809523,0.12962962962962962,0.3157894736842105,0.05555555555555555,0.3617021276595745,0.3695652173913043,0.4117647058823529,0.6666666666666666,0.125,0.625,,,,,,,,,,,,,,,,,,,
