EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceFG2M,PtsAssisted3s,AtRimAssists,Assisted3sPct,SecondChanceFg2Pct,OffShortMidRangeReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsPutbacks,Corner3Assists,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctBlocked,OffAtRimReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceFtPoints,OffThreePtRebounds,FTDefRebounds,Offensive Fouls,Technical Free Throw Trips,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ThreePtShootingFoulsDrawn,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,Travels,on,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations
201971,1610612742,DeJuan Blair,DeJuan Blair,201971,DAL,3570.0,60,22,119,119,40.0,30,13,238,5.0,8.0,,,4.0,8.0,1.0,1.0,,,,,,,,10.0,17.0,,,6.0,26.0,122,4.0,,,2.0,2.0,3.0,,2.0,6.0,18.0,2.0,,,,,2.0,1.0,,1.0,,,1.0,2.0,4.0,,17.0,19.0,8.0,27.0,,10.0,7.0,3.0,1.0,,,1.0,1.0,2.0,1.0,,4.0,,8.0,2.0,6.0,,,,9.0,1.0,3.0,2.0,5.0,38.0,,0.9,0.9,,,,0.5882352941176471,0.6666666666666666,0.5882352941176471,0.25,0.6666666666666666,0.6190476190476191,0.25,0.6,,0.11764705882352941,0.25,17.293233082706767,0.5,0.4722222222222222,0.10810810810810811,,0.3695652173913043,0.16666666666666666,0.0625,0.5263157894736842,0.5454545454545454,,,0.47058823529411764,0.625,0.8333333333333334,0.8,0.47058823529411764,0.5,0.5,1.0,0.058823529411764705,1.0,1.0,,,,,,,,,,,0.47058823529411764,,0.4850411764705882,0.5115,0.3466666666666667,0.15789473684210525,0.15789473684210525,0.07692307692307693,0.23076923076923078,5.258823529411764,,0.33613445378151263,,1.0,,,,0.25,0.06666666666666667,1.0,,,,1.0,2.0,,,,,,1.0,,,,,1.0,,,0.3333333333333333,0.16666666666666666,,,0.5,0.5,,,,,4.0,2.0,,,0.6666666666666666,0.36363636363636365,0.25,,,,,1.0,,,,,,,,,0.6666666666666666,1.0,True,,
203499,1610612742,Shane Larkin,Shane Larkin,203499,DAL,223.0,4,-3,6,7,3.0,7,1,13,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,8,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.5,1.0,1.0,37.5,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,1.0,,,,,,1.0,,0.481225,0.35085,,,,,,1.1,30.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203108,1610612742,Bernard James,Bernard James,203108,DAL,129.0,2,1,3,3,,3,1,6,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,1.0,,,,,,,,,,,,,,,,True,,
101145,1610612742,Monta Ellis,Monta Ellis,101145,DAL,8948.0,149,-13,281,278,57.0,53,40,559,11.0,26.0,,5.0,2.0,7.0,8.0,23.0,5.0,2.0,6.0,15.0,1.0,1.0,6.0,21.0,56.0,8.0,20.0,15.0,81.0,321,6.0,1.0,2.0,14.0,5.0,14.0,8.0,3.0,22.0,10.0,32.0,,,15.0,6.0,3.0,11.0,4.0,15.0,3.0,2.0,1.0,34.0,5.0,2.0,6.0,8.0,5.0,13.0,1.0,7.0,2.0,5.0,8.0,,5.0,4.0,3.0,12.0,2.0,3.0,3.0,1.0,9.0,,13.0,1.0,2.0,1.0,16.0,2.0,9.0,,22.0,57.0,2.0,0.23809523809523808,0.25,0.4,0.5,0.4,0.375,0.35714285714285715,0.4342105263157895,0.6875,0.4318181818181818,0.4879518072289157,0.7777777777777778,0.4782608695652174,0.2631578947368421,0.05357142857142857,0.07692307692307693,29.051987767584098,0.6666666666666666,0.06896551724137931,0.043478260869565216,0.06451612903225806,0.06779661016949153,0.033112582781456956,0.017241379310344827,0.027777777777777776,0.10714285714285714,0.1,0.023809523809523808,0.34210526315789475,0.4230769230769231,0.4583333333333333,0.36363636363636365,0.09210526315789473,0.2857142857142857,0.2857142857142857,0.5,0.3026315789473684,0.34782608695652173,0.36363636363636365,0.06578947368421052,0.19736842105263158,0.4,0.4,0.125,1.0,0.22727272727272727,,0.09090909090909091,0.2727272727272727,0.6052631578947368,0.4,0.5140519736842105,0.4640857142857143,0.4680818181818182,0.10843373493975904,0.14285714285714285,0.1728395061728395,0.2716049382716049,9.223214285714286,24.835,0.20284697508896798,2.0,4.0,24.0,8.0,1.0,0.6666666666666666,0.08695652173913043,,0.4,0.4,1.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,,1.0,,1.0,1.0,,0.375,,0.058823529411764705,0.08695652173913043,1.0,1.0,0.5,0.5,1.0,0.5,0.3333333333333333,3.0,,,,,,,,,,1.0,0.043478260869565216,,,,,,1.0,0.125,,,,1.0,False,1.0,
101181,1610612742,Jose Calderon,Jose Calderon,101181,DAL,9247.0,154,-16,293,290,61.0,54,41,583,4.0,7.0,,,,3.0,13.0,28.0,4.0,,9.0,14.0,1.0,2.0,3.0,17.0,38.0,10.0,18.0,1.0,65.0,334,2.0,1.0,4.0,3.0,,2.0,3.0,,6.0,4.0,30.0,12.0,,14.0,9.0,,18.0,10.0,28.0,7.0,2.0,5.0,66.0,1.0,,3.0,4.0,1.0,5.0,,1.0,1.0,,5.0,1.0,4.0,2.0,1.0,7.0,1.0,2.0,7.0,,12.0,1.0,6.0,,,1.0,1.0,1.0,1.0,,6.0,61.0,1.0,0.11764705882352941,0.11764705882352941,0.5555555555555556,0.25,0.5555555555555556,0.4473684210526316,,0.5714285714285714,0.25,0.6,0.5803571428571429,0.25,0.6,0.32142857142857145,,,18.529411764705884,0.7142857142857143,0.033707865168539325,0.008695652173913044,,0.024390243902439025,0.0064516129032258064,,0.027777777777777776,0.06896551724137931,,,0.125,0.5714285714285714,0.5714285714285714,0.25,0.05357142857142857,,,,0.5,0.4642857142857143,0.4642857142857143,0.07142857142857142,0.25,0.6428571428571429,0.6428571428571429,0.3333333333333333,0.5,,,,0.6,0.44642857142857145,0.6428571428571429,0.4943714285714286,0.53154,0.48898,0.017857142857142856,0.02631578947368421,0.046153846153846156,0.09230769230769231,14.323684210526315,24.605555555555554,0.20819112627986347,1.0,,18.0,11.0,0.6,,,0.07692307692307693,0.25,0.25,,,1.0,,2.0,2.0,,3.0,,,,,,,0.6666666666666666,,0.029411764705882353,,,0.6666666666666666,0.16666666666666666,,1.0,,0.6666666666666666,,,1.0,,,0.14285714285714285,,,,,,,,,,,1.0,2.0,0.3333333333333333,,,,,False,,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,3061.0,51,6,99,93,25.0,24,12,192,,2.0,,,,1.0,1.0,1.0,4.0,2.0,3.0,9.0,,,1.0,1.0,4.0,5.0,13.0,2.0,19.0,94,,,1.0,,,,3.0,,3.0,,2.0,,,9.0,3.0,2.0,2.0,3.0,5.0,2.0,1.0,,13.0,1.0,3.0,1.0,4.0,3.0,7.0,,3.0,1.0,2.0,,,,,,,,,2.0,2.0,5.0,1.0,4.0,,,,2.0,,1.0,,3.0,25.0,,,,0.38461538461538464,,0.38461538461538464,0.25,,0.5,,0.5,0.5277777777777778,,0.5,0.7647058823529411,0.5,0.5,16.216216216216214,,0.030303030303030304,0.034482758620689655,0.2,0.08333333333333333,0.046511627906976744,0.07692307692307693,,0.07142857142857142,0.1,,0.11764705882352941,,,,0.058823529411764705,,,,0.058823529411764705,1.0,1.0,0.23529411764705882,0.5294117647058824,0.3333333333333333,0.3333333333333333,,,,,0.6666666666666666,0.3333333333333333,0.8823529411764706,0.3333333333333333,0.5114852941176471,0.5772,0.46805,0.05555555555555555,0.2,,0.15789473684210525,7.25,24.638461538461538,0.25252525252525254,2.0,,15.0,1.0,1.0,,,,0.5,0.5,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,,,0.3333333333333333,1.0,,,,1.0,,,,0.5,,,1.0,,,,,0.07142857142857142,0.08333333333333333,0.4,,,,,,1.0,,,1.0,1.0,1.0,0.2,,,False,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,7286.0,121,-33,229,231,49.0,45,33,460,2.0,6.0,1.0,2.0,4.0,9.0,14.0,36.0,,,1.0,3.0,,1.0,1.0,20.0,51.0,1.0,3.0,9.0,52.0,280,2.0,,1.0,4.0,4.0,8.0,1.0,3.0,14.0,22.0,18.0,3.0,,3.0,1.0,,5.0,,5.0,,1.0,1.0,10.0,,7.0,15.0,23.0,1.0,24.0,,3.0,3.0,,1.0,1.0,1.0,3.0,,4.0,1.0,1.0,6.0,,9.0,,12.0,,,1.0,13.0,,5.0,1.0,14.0,49.0,,0.55,0.55,0.3333333333333333,,0.3333333333333333,0.39215686274509803,0.5,0.39814814814814814,0.3333333333333333,0.6111111111111112,0.43333333333333335,0.5,0.6363636363636364,0.05555555555555555,,,23.791821561338292,0.25,0.22388059701492538,,0.2692307692307692,0.23655913978494625,0.007874015748031496,,0.2857142857142857,0.15,0.15789473684210525,,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.4444444444444444,0.4444444444444444,,0.6666666666666666,0.3888888888888889,0.3888888888888889,,0.05555555555555555,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.2222222222222222,0.5,,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.43325555555555556,0.471725,0.47548888888888885,0.0847457627118644,0.08928571428571429,0.07692307692307693,0.2692307692307692,13.75686274509804,25.53333333333333,0.21397379912663755,,1.0,,3.0,,0.5,,0.6428571428571429,,,,,,,1.0,1.0,,,,3.0,2.0,3.0,1.0,1.0,1.0,,,0.21052631578947367,0.3333333333333333,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.03333333333333333,0.05555555555555555,0.5714285714285714,,,,,,1.0,,,,,,,,,False,,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,1288.0,21,6,43,42,31.0,25,3,85,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,4.0,5.0,,,,8.0,49,,,,,4.0,5.0,,,8.0,8.0,,,,,,,2.0,1.0,3.0,1.0,1.0,1.0,7.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,8.0,31.0,,1.0,1.0,,,,0.8,0.8,0.8,,0.8,0.8,,0.8,,,,10.869565217391305,,0.1111111111111111,,0.2,0.14285714285714285,,,,0.2,0.25,,0.2,1.0,1.0,1.0,0.6,0.6666666666666666,0.6666666666666666,1.0,0.2,1.0,1.0,,,,,,,0.2,1.0,,,0.2,,0.46828000000000003,,0.46828000000000003,,,,1.0,10.8,,0.7209302325581395,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
201971,1610612742,DeJuan Blair,DeJuan Blair,201971,DAL,1271.0,21,-2,40,41,23.0,20,9,81,4.0,6.0,2.0,4.0,2.0,3.0,,1.0,,,,,,,,6.0,10.0,,,2.0,14.0,48,3.0,,,4.0,3.0,5.0,,2.0,8.0,10.0,2.0,,,,,,,,,,,,,5.0,2.0,1.0,4.0,6.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,1.0,2.0,3.0,1.0,6.0,,2.0,,,,4.0,,2.0,,8.0,23.0,1.0,0.8333333333333334,1.0,,,,0.6,0.6,0.6,0.6666666666666666,0.6,0.5833333333333334,0.6666666666666666,0.5714285714285714,,,,30.0,0.3333333333333333,0.125,0.35714285714285715,0.4,0.23076923076923078,0.23809523809523808,0.25,,0.2,0.5,0.25,0.6,0.6666666666666666,0.6666666666666666,0.75,0.3,0.6666666666666666,0.6666666666666666,1.0,0.1,,,,,,,,,0.8,0.5,,,0.6,,0.50279,0.5865,0.4991,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.5714285714285714,5.46,,0.575,,2.0,,,,0.6666666666666666,0.25,,,,,2.0,3.0,,,,2.0,,,,,,,,,,0.5,,,,1.0,0.6666666666666666,,,,,,1.0,1.0,,1.0,,,,,,,0.5,,,,,,,1.0,0.5,,,False,,1.0
2223,1610612742,Samuel Dalembert,Samuel Dalembert,2223,DAL,6720.0,112,-12,208,206,17.0,20,28,414,11.0,15.0,1.0,1.0,,1.0,,3.0,,,,,,,,11.0,19.0,,,8.0,30.0,230,7.0,,,10.0,1.0,1.0,,3.0,5.0,14.0,8.0,,,,,3.0,,,,,,,,16.0,4.0,21.0,28.0,18.0,46.0,,2.0,2.0,,1.0,,,2.0,1.0,3.0,,,8.0,,14.0,2.0,11.0,,,,11.0,1.0,5.0,1.0,5.0,17.0,1.0,0.6363636363636364,1.0,,,,0.5789473684210527,1.0,0.5789473684210527,0.5714285714285714,1.0,0.625,0.625,0.8333333333333334,,0.15789473684210525,0.2,11.15702479338843,0.3333333333333333,0.2916666666666667,0.18181818181818182,0.17391304347826086,0.2631578947368421,0.15126050420168066,0.1111111111111111,0.3125,0.25,0.2857142857142857,,0.7894736842105263,0.7333333333333333,0.9166666666666666,0.6363636363636364,0.05263157894736842,,,,0.15789473684210525,,,,,,,,,1.0,1.0,,,0.7894736842105263,,0.5717368421052631,0.5599142857142857,0.7199,0.21739130434782608,0.21739130434782608,0.3333333333333333,0.16666666666666666,4.042105263157895,,0.08173076923076923,,4.0,,,,0.5714285714285714,0.3333333333333333,,,,,4.0,6.0,,,,8.0,,3.0,10.0,4.0,10.0,5.0,1.0,,,0.2,0.3,0.5,,0.8571428571428571,0.6666666666666666,,,,2.0,2.0,3.0,1.0,,0.6,0.06451612903225806,0.05,,,,,,,6.0,,,,,,,0.09090909090909091,,False,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,8299.0,138,-6,265,263,48.0,39,37,528,11.0,15.0,2.0,2.0,6.0,13.0,,2.0,8.0,1.0,2.0,6.0,,,2.0,17.0,30.0,4.0,14.0,5.0,51.0,302,7.0,,1.0,12.0,2.0,4.0,3.0,3.0,16.0,24.0,10.0,,,6.0,2.0,2.0,5.0,6.0,11.0,5.0,,2.0,28.0,6.0,5.0,10.0,16.0,8.0,24.0,1.0,6.0,4.0,2.0,3.0,,1.0,,2.0,3.0,,1.0,4.0,,6.0,,5.0,,,1.0,7.0,1.0,4.0,,16.0,48.0,,0.7058823529411765,0.8571428571428571,0.2857142857142857,,0.2857142857142857,0.5666666666666667,0.5,0.5227272727272727,0.625,0.9285714285714286,0.5425531914893617,0.6666666666666666,0.8888888888888888,0.3181818181818182,0.06666666666666667,0.13333333333333333,16.286644951140065,1.0,0.125,0.05825242718446602,0.1724137931034483,0.13761467889908258,0.05714285714285714,,0.14285714285714285,0.12,0.21052631578947367,0.047619047619047616,0.3409090909090909,0.7333333333333333,0.8461538461538461,0.7272727272727273,0.29545454545454547,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.045454545454545456,,,0.18181818181818182,0.13636363636363635,0.3333333333333333,0.3333333333333333,,,0.2857142857142857,1.0,0.14285714285714285,0.2857142857142857,0.6590909090909091,0.3333333333333333,0.5412011363636364,0.6128357142857143,0.5669071428571428,0.0851063829787234,0.12121212121212122,0.23529411764705882,0.3137254901960784,5.11,24.05,0.1811320754716981,2.0,5.0,12.0,3.0,1.0,0.7142857142857143,0.05,,0.25,0.25,1.0,5.0,6.0,1.0,2.0,3.0,6.0,1.0,,,,,,,1.0,,0.16666666666666666,0.1,,1.0,0.75,0.8333333333333334,,1.0,1.0,2.0,2.0,1.0,,,0.16666666666666666,0.05405405405405406,0.043478260869565216,0.1,,,,0.4,,,,,1.0,0.125,,,0.07142857142857142,,False,,
203109,1610612742,Jae Crowder,Jae Crowder,203109,DAL,529.0,9,3,16,17,11.0,11,3,33,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,2.0,4.0,,1.0,,4.0,17,,,,,1.0,3.0,1.0,,2.0,2.0,2.0,,,,,,,1.0,1.0,,,,3.0,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,,0.5,0.5,,,,0.5,0.3333333333333333,0.4,,0.25,0.4,,0.25,0.2,,,27.77777777777778,,0.5,,,0.4,,,,1.0,,,0.4,1.0,1.0,0.5,0.2,,,,0.2,,,0.2,,,,,,0.25,1.0,0.25,,0.6,,0.5752200000000001,,0.52495,,,,0.5,8.0,22.4,0.6875,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
201961,1610612742,Wayne Ellington,Wayne Ellington,201961,DAL,627.0,10,5,21,22,13.0,12,2,43,,,,,,,,,1.0,1.0,1.0,3.0,,1.0,3.0,,,2.0,4.0,2.0,8.0,19,,,1.0,,,,4.0,,6.0,,,,,3.0,1.0,,2.0,,2.0,,1.0,,4.0,,1.0,1.0,2.0,,2.0,,,,,2.0,,2.0,,,2.0,,,1.0,,1.0,,1.0,,,,2.0,,1.0,,6.0,13.0,,,,0.5,,0.5,,,0.75,,0.75,0.8,,0.75,1.0,,,30.434782608695652,1.0,0.2,,0.25,0.2222222222222222,,,,,0.25,,,,,,,,,,,,,0.25,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,0.25,0.75,1.0,0.3333333333333333,0.50865,,0.50865,0.2,1.0,,0.75,,24.525,0.6190476190476191,1.0,,6.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,0.5,,,1.0,,1.0,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,False,,
203108,1610612742,Bernard James,Bernard James,203108,DAL,347.0,6,6,10,11,10.0,11,1,21,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
203499,1610612742,Shane Larkin,Shane Larkin,203499,DAL,347.0,6,6,10,11,10.0,11,1,21,,,,,,,,1.0,,,,,,,,,1.0,,,,,8,1.0,,,,,1.0,,,,,,,,,,,2.0,,2.0,,1.0,1.0,4.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,9.090909090909092,,,,1.0,0.25,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.3547,0.3547,0.3547,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
