EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,LongMidRangeAssists,FTDefRebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,Charge Fouls,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,Avg3ptShotDistance,OffThreePtRebounds,OffRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShootingFouls,NonShootingPenaltyNonTakeFouls,HeaveAttempts,BadPassOutOfBoundsTurnovers,DefAtRimReboundPct,ShortMidRangeFGM,ShortMidRangeFGA,PtsUnassisted2s,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,DefShortMidRangeReboundPct,FoulsDrawn,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,Travels,Clear Path Fouls,Offensive Fouls,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Loose Ball Fouls,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,196.0,3,-1.0,7,8,7,8,1.0,15,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,8,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,7,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,37.5,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3769,0.3769,1.0,11.200000000000001,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,233.0,4,-2.0,8,10,8,10,1.0,18,1.0,1.0,,1.0,1.0,2.0,,2.0,9,1.0,2.0,,2.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,,2.0,8,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,55.55555555555556,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.6666666666666666,0.5366833333333333,0.5366833333333333,1.0,8.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,24.4,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,196.0,3,-1.0,7,8,7,8,1.0,15,1.0,1.0,,,1.0,1.0,,2.0,8,1.0,1.0,,2.0,2.0,,,,,,1.0,2.0,,,2.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.5,,,,1.0,,,,,1.0,1.0,0.8296,0.8296,1.0,0.4,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201934,1610612760,Hasheem Thabeet,Hasheem Thabeet,201934,OKC,439.0,7,-13.0,16,17,11,16,1.0,33,,,,,,,,,22,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,0.6875,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,226.0,4,-3.0,8,9,7,8,1.0,17,,,,,,,,,10,,,,,,,,,,1.0,1.0,1.0,,,,7,,,,,,,,,22.22222222222222,0.5,0.5,,,,,,,,1.0,,,,,0.875,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,51.7,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203087,1610612760,Jeremy Lamb,Jeremy Lamb,203087,OKC,243.0,4,-12.0,9,9,4,8,,18,,,,1.0,1.0,2.0,,2.0,14,,,,,,,,,,,,,,,,4,,,0.5,,0.5,,0.5,,22.22222222222222,,,,,0.5,,,,,,0.38045,,,15.15,0.4444444444444444,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,2.0,0.5,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,46.0,1,-1.0,2,2,2,2,,4,,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,1610612760,Caron Butler,Caron Butler,2406,OKC,213.0,4,-10.0,8,8,4,8,,16,,,,,,,,,12,,,,,,,,,,1.0,1.0,1.0,,,,4,,,,,,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203103,1610612760,Perry Jones III,Perry Jones III,203103,OKC,197.0,3,-11.0,7,7,2,6,,14,,,,,,,,,13,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1610612760,Derek Fisher,Derek Fisher,965,OKC,206.0,3,-11.0,8,7,3,6,,15,,,,1.0,,2.0,,,13,,1.0,,,,,,,,1.0,1.0,1.0,,,,3,,,,,,,,,37.5,1.0,0.5,1.0,,0.3333333333333333,,,,,0.3333333333333333,0.3587666666666667,0.2267,,12.95,0.375,,,1.0,,1.0,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,24.5,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
