EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Arc3Assists,Corner3Assists,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,PtsUnassisted3s,SelfOReb,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimFGM,SecondChanceFtPoints,PenaltyFtPoints,OffThreePtRebounds,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,PtsPutbacks,FTDefRebounds,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,FTOffRebounds,OffFTReboundPct,HeaveAttempts,Offensive Fouls Drawn,BlockedLongMidRange,LongMidRangePctBlocked,on,SecondChanceCorner3FGA,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Frequency,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,Technical Free Throw Trips,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101145,1610612742,Monta Ellis,Monta Ellis,101145,DAL,3040.0,51,-12.0,100,97,41.0,45,13,197,3.0,6.0,1.0,4.0,12.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,4.0,7.0,19.0,2.0,7.0,5.0,25.0,110,1.0,1.0,1.0,3.0,1.0,5.0,2.0,5.0,8.0,4.0,10.0,6.0,6.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,6.0,3.0,8.0,41.0,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,1.0,0.4,0.2857142857142857,0.3684210526315789,0.2,0.38461538461538464,0.75,0.4,0.43103448275862066,0.75,0.4,0.2692307692307692,0.05263157894736842,0.16666666666666666,27.027027027027025,1.0,0.06060606060606061,0.027777777777777776,0.09090909090909091,0.06818181818181818,0.02040816326530612,0.125,0.1,0.07692307692307693,0.1,0.23076923076923078,0.5,0.6,0.6666666666666666,0.038461538461538464,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.038461538461538464,1.0,1.0,1.0,0.23076923076923078,0.16666666666666666,0.16666666666666666,1.0,0.5,1.0,1.0,0.1,1.0,0.4,0.25,0.5,0.16666666666666666,0.48539999999999994,0.4902,0.44649,0.10344827586206896,0.13636363636363635,0.12,0.32,12.442105263157895,25.17142857142857,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
101181,1610612742,Jose Calderon,Jose Calderon,101181,DAL,1166.0,19,,40,38,21.0,17,3,78,,,,1.0,2.0,,,,,,1.0,,,,,1.0,2.0,,1.0,,2.0,53,,,,,,1.0,,,,,2.0,,1.0,,,1.0,4.0,,,1.0,11.0,,,,,,,,,,1.0,,2.0,,2.0,,2.0,,,,,,,21.0,,,,,,,,0.5,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,11.627906976744185,0.5,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,0.4358666666666666,,0.3947,,,,,17.450000000000003,26.2,0.525,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,4107.0,68,8.0,132,128,26.0,40,15,260,,3.0,10.0,6.0,6.0,1.0,2.0,1.0,1.0,4.0,8.0,1.0,1.0,,1.0,10.0,19.0,5.0,10.0,5.0,40.0,130,3.0,1.0,1.0,7.0,,2.0,1.0,2.0,3.0,8.0,12.0,9.0,8.0,4.0,,3.0,4.0,2.0,,1.0,9.0,1.0,2.0,7.0,9.0,1.0,10.0,,,,3.0,3.0,4.0,,,,1.0,,9.0,,6.0,3.0,3.0,26.0,0.4,0.4,0.6,0.5,1.0,0.5,0.5,0.5263157894736842,,0.603448275862069,0.875,0.375,0.625,0.875,0.375,0.3448275862068966,,,24.489795918367346,0.75,0.18421052631578946,0.022727272727272728,0.1111111111111111,0.16071428571428573,0.01639344262295082,0.07692307692307693,0.1,0.16666666666666666,0.13333333333333333,0.10344827586206896,,,,0.3448275862068966,0.20689655172413793,1.0,1.0,0.06896551724137931,0.5,0.5,1.0,0.27586206896551724,0.5,0.5,0.5,0.25,1.0,1.0,0.25,1.0,0.25,,0.4482758620689655,0.5,0.4312258620689655,0.46255,0.3860125,0.09375,0.13636363636363635,0.175,0.075,11.405263157894737,24.669999999999998,0.19696969696969696,1.0,,1.0,,1.0,,,1.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3,0.07142857142857142,1.0,0.4,0.4,0.6666666666666666,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,4080.0,68,-6.0,135,130,40.0,45,12,265,4.0,5.0,5.0,7.0,15.0,,1.0,,,1.0,2.0,,,1.0,1.0,12.0,25.0,1.0,3.0,6.0,33.0,153,1.0,,,1.0,3.0,7.0,1.0,1.0,12.0,16.0,8.0,,2.0,1.0,,3.0,3.0,3.0,,,6.0,,6.0,8.0,14.0,1.0,15.0,1.0,1.0,,,,5.0,,4.0,,8.0,,6.0,,8.0,2.0,12.0,40.0,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,1.0,0.3333333333333333,0.48,0.42857142857142855,0.48214285714285715,,0.5625,0.515625,0.25,0.6,0.10714285714285714,,,25.34246575342466,,0.2222222222222222,,0.3333333333333333,0.25925925925925924,0.017241379310344827,,0.16666666666666666,0.2857142857142857,0.21428571428571427,0.17857142857142858,0.8,0.8,0.5,0.17857142857142858,0.5357142857142857,0.4666666666666667,0.4666666666666667,0.03571428571428571,,,,0.07142857142857142,0.5,0.5,,,,,,,0.125,1.0,0.2857142857142857,0.5,0.4626928571428572,,0.47446249999999995,0.06666666666666667,0.07407407407407407,0.030303030303030304,0.36363636363636365,12.931999999999999,25.233333333333334,0.2962962962962963,,,,,5.0,,1.0,1.0,1.0,1.0,,3.0,,3.0,3.0,3.0,1.0,,0.2,,0.3333333333333333,0.2,0.2,0.8571428571428571,1.0,0.125,1.0,1.0,3.0,1.0,2.0,2.0,2.0,0.05,0.0625,0.75,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,5423.0,90,5.0,175,173,56.0,66,19,348,8.0,8.0,8.0,1.0,2.0,,,,,,,,,,,15.0,18.0,,,3.0,33.0,187,2.0,,,4.0,6.0,8.0,,,13.0,24.0,6.0,,,,,7.0,8.0,1.0,1.0,5.0,17.0,2.0,2.0,4.0,7.0,5.0,12.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,,8.0,,4.0,,6.0,3.0,13.0,56.0,0.8,0.9230769230769231,,,,,,0.8333333333333334,0.75,0.8333333333333334,1.0,0.75,0.825,1.0,0.7222222222222222,,,,11.398963730569948,1.0,0.08,0.03571428571428571,0.08695652173913043,0.0821917808219178,0.06329113924050633,,0.06666666666666667,0.13636363636363635,0.10526315789473684,0.4444444444444444,1.0,1.0,0.75,0.4444444444444444,0.1111111111111111,0.5,0.5,,,,,,,,,,,,,,,,0.4444444444444444,,0.46561111111111114,0.4379,0.44256249999999997,0.15789473684210525,0.15789473684210525,0.12121212121212122,0.3939393939393939,6.855555555555556,,0.32,1.0,1.0,,1.0,,,2.0,2.0,2.0,6.0,2.0,,,6.0,5.0,6.0,3.0,1.0,,,0.5,0.75,0.75,1.0,1.0,0.25,2.0,,1.0,3.0,,1.0,1.0,0.13043478260869565,0.16666666666666666,,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.06666666666666667,0.04,0.8333333333333334,1.0,,,,,,,True,,,,,,,,,,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,1886.0,31,1.0,61,63,29.0,22,8,124,3.0,6.0,3.0,,,1.0,1.0,1.0,1.0,,2.0,,,,1.0,4.0,9.0,1.0,3.0,3.0,14.0,68,3.0,,,5.0,1.0,2.0,1.0,2.0,7.0,4.0,4.0,3.0,2.0,,1.0,,2.0,,,,6.0,3.0,3.0,2.0,6.0,4.0,10.0,,,,2.0,1.0,2.0,,3.0,,3.0,,2.0,1.0,4.0,2.0,7.0,29.0,0.5,1.0,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.4444444444444444,0.5,0.4583333333333333,0.6666666666666666,0.625,0.5,0.625,0.7,0.25,0.1111111111111111,0.16666666666666666,23.188405797101453,1.0,0.10526315789473684,0.13043478260869565,0.375,0.18518518518518517,0.10714285714285714,,0.2,0.125,0.42857142857142855,0.5,0.5,0.6,0.3333333333333333,0.25,,,,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,,,,0.25,1.0,0.25,,0.75,,0.5629500000000001,0.5545666666666667,0.5905625,0.14285714285714285,0.18181818181818182,0.35714285714285715,0.5,3.711111111111111,23.799999999999997,0.47540983606557374,2.0,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,2.0,,1.0,,,,,0.6666666666666666,,0.16666666666666666,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.25,1.0,1.0,2.0,,,,,,,,1.0,2.0,4.0,1.0,,,,0.5,0.375,,1.0,1.0,1.0,0.5,,,,,True,,,,,,,,,,,,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,4135.0,69,-1.0,132,131,25.0,41,16,263,3.0,7.0,1.0,2.0,7.0,,2.0,,1.0,5.0,11.0,,,1.0,3.0,6.0,15.0,5.0,13.0,,27.0,138,,,,,3.0,5.0,1.0,4.0,9.0,,12.0,3.0,10.0,5.0,2.0,9.0,12.0,5.0,2.0,2.0,27.0,,1.0,9.0,10.0,,10.0,,,,4.0,1.0,5.0,,1.0,,5.0,,5.0,,,,9.0,25.0,,,0.2,0.38461538461538464,,0.25,0.4166666666666667,0.4,0.6,0.48214285714285715,,0.5,0.48214285714285715,,0.5,0.4642857142857143,0.13333333333333333,0.14285714285714285,22.448979591836736,0.8,0.21951219512195122,,0.05555555555555555,0.1694915254237288,,,0.08333333333333333,0.35294117647058826,0.06666666666666667,0.25,0.42857142857142855,0.5,,0.03571428571428571,0.25,0.2857142857142857,0.3333333333333333,0.07142857142857142,,,,0.39285714285714285,0.45454545454545453,0.45454545454545453,0.2,,,,0.1111111111111111,,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.5,0.502361111111111,,0.5137833333333333,,,,0.3333333333333333,9.866666666666667,26.861538461538466,0.1893939393939394,3.0,2.0,1.0,3.0,1.0,,,,3.0,1.0,,12.0,,1.0,,1.0,,,0.16666666666666666,,,1.0,1.0,,,0.3333333333333333,2.0,,,,1.0,,,,,,0.6666666666666666,,,,,,,,,,,,,,1.0,1.0,1.0,0.14285714285714285,True,,,,,,,,,,,,,,,
203109,1610612742,Jae Crowder,Jae Crowder,203109,DAL,2237.0,37,12.0,70,72,12.0,21,6,142,3.0,4.0,1.0,,1.0,2.0,3.0,,1.0,,1.0,,1.0,,,3.0,6.0,2.0,4.0,,12.0,72,,,1.0,,1.0,3.0,,1.0,2.0,4.0,2.0,6.0,1.0,,1.0,,1.0,,,,3.0,2.0,3.0,3.0,6.0,3.0,9.0,1.0,1.0,,2.0,1.0,2.0,,1.0,,5.0,,,,,,2.0,12.0,0.6666666666666666,0.6666666666666666,1.0,0.5,,,0.5,0.5,0.3333333333333333,0.6,,0.25,0.6,,0.25,0.4,0.16666666666666666,0.25,15.789473684210526,1.0,0.2,0.10526315789473684,0.25,0.2222222222222222,0.10344827586206896,,0.25,0.25,0.2222222222222222,0.4,0.75,1.0,0.6666666666666666,0.1,0.1,,,0.3,0.6666666666666666,0.6666666666666666,1.0,0.1,,,,1.0,,,0.25,,,,0.8,,0.5577,0.5307,0.52495,,,,0.16666666666666666,6.333333333333333,23.6,0.17142857142857143,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,0.25,1.0,,,1.0,,,,0.1,0.14285714285714285,0.3333333333333333,1.0,,,,,,,,0.3333333333333333,0.125,,,,,,,,,True,,,,,,,,,,,,,,,
201961,1610612742,Wayne Ellington,Wayne Ellington,201961,DAL,347.0,6,6.0,10,11,10.0,11,1,21,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,2.0,2.0,,6.0,8,,,,,,,2.0,2.0,6.0,,,6.0,1.0,1.0,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,6.0,10.0,,,1.0,1.0,,1.0,1.0,,,1.5,,1.5,1.5,,1.5,1.0,,,18.181818181818183,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,0.5,1.0,0.5,1.0,1.0,1.0,0.51345,,0.51345,,,,1.0,,23.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203108,1610612742,Bernard James,Bernard James,203108,DAL,347.0,6,6.0,10,11,10.0,11,1,21,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
