EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Clear Path Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,OffThreePtRebounds,SelfOReb,Offensive Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3FGA,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,SecondChanceCorner3Frequency,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffLongMidRangeReboundPct,BlocksRecoveredPct,Travels,NonShootingPenaltyNonTakeFouls,OffShortMidRangeReboundPct,Loose Ball Fouls Drawn,OffCorner3ReboundPct,BlockedShortMidRange,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceTurnovers,LongMidRangePctBlocked,Blocked3s,BlockedArc3,BlockedLongMidRange,ShortMidRangePctBlocked
201177,1610612766,Josh McRoberts,Josh McRoberts,201177,CHA,2951.0,49,-3,90,88,24.0,6.0,8.0,178,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,2.0,2.0,2.0,6.0,4.0,7.0,5.0,21.0,98.0,2.0,2.0,2.0,3.0,9.0,4.0,12.0,5.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,8,8,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,4.0,6.0,2.0,1.0,9.0,24.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.5714285714285714,0.3333333333333333,0.6153846153846154,0.75,0.65625,0.75,0.5384615384615384,18.181818181818183,1.0,1.0,0.2222222222222222,0.1,0.1891891891891892,0.125,0.3333333333333333,0.2,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.07692307692307693,0.15384615384615385,0.5,0.5,1.0,0.15384615384615385,0.38461538461538464,0.8,0.8,1.0,0.25,0.5,1.0,0.7692307692307693,0.8,0.5071807692307693,0.49578750000000005,0.13333333333333333,0.25,0.42857142857142855,7.616666666666667,24.557142857142853,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201604,1610612766,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,CHA,4183.0,70,-14,128,125,32.0,20.0,10.0,253,6.0,7.0,1.0,,1.0,1.0,3.0,3.0,5.0,,1.0,7.0,8.0,4.0,8.0,12.0,38.0,146.0,2.0,,1.0,,4.0,10.0,12.0,5.0,3.0,1.0,1.0,2.0,1.0,,,,5.0,2.0,4.0,,6,8,,,,1.0,,1.0,4.0,6.0,11.0,,8.0,14.0,8.0,,4.0,32.0,,0.7142857142857143,0.8333333333333334,1.0,0.5,,0.5,0.875,0.8125,0.6666666666666666,0.8636363636363636,0.6666666666666666,0.5,18.705035971223023,0.25,,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.2727272727272727,,0.06666666666666667,,0.4375,0.8571428571428571,1.0,0.6666666666666666,,0.0625,1.0,1.0,1.0,0.1875,0.3125,0.6,0.6,1.0,0.3333333333333333,0.3333333333333333,,0.9375,0.6,0.567796875,0.5064666666666667,0.36363636363636365,0.5714285714285714,0.10526315789473684,4.1875,24.9125,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.25,1.5,0.125,0.14285714285714285,0.058823529411764705,0.03508771929824561,0.14285714285714285,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.49165000000000003,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201945,1610612766,Gerald Henderson,Gerald Henderson,201945,CHA,780.0,13,-12,23,23,,,2.0,46,,,,1.0,,1.0,,,3.0,,,1.0,2.0,,3.0,1.0,3.0,30.0,,,,,,2.0,,3.0,,1.0,,1.0,,,,,2.0,1.0,1.0,,2,3,,,,,,,,3.0,3.0,,3.0,2.0,1.0,,,,,1.0,1.0,,,,,0.5,0.2,,0.25,,0.6,24.0,,,0.25,0.3333333333333333,0.2857142857142857,1.0,,,,,,,,0.2,0.2,,,,,0.6,,,,,,,0.6,,0.48902,,0.16666666666666666,0.3333333333333333,,13.15,25.53333333333333,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.06666666666666667,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.14285714285714285,0.2,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
202689,1610612766,Kemba Walker,Kemba Walker,202689,CHA,2263.0,38,-13,71,70,14.0,9.0,5.0,141,,3.0,1.0,2.0,,2.0,2.0,4.0,7.0,3.0,5.0,,7.0,4.0,9.0,2.0,14.0,84.0,1.0,3.0,5.0,2.0,11.0,,3.0,7.0,4.0,3.0,3.0,6.0,3.0,,1.0,,15.0,,3.0,,3,3,1.0,1.0,,1.0,1.0,,3.0,,,,6.0,2.0,,1.0,11.0,14.0,1.0,,,0.25,0.4444444444444444,0.6,0.4444444444444444,,0.375,0.75,0.4117647058823529,0.7857142857142857,0.5625,26.31578947368421,0.3333333333333333,,0.25,,0.13636363636363635,,0.16666666666666666,0.5,,0.1875,,,,0.125,0.125,,,,0.125,0.4375,0.5714285714285714,0.5714285714285714,0.25,0.16666666666666666,0.8333333333333334,0.6,0.75,0.5714285714285714,0.459790625,0.4609166666666667,,,0.7857142857142857,7.814285714285715,24.566666666666666,0.19718309859154928,,,,,,,,,,1.0,,,,,,1.0,2.0,,,2.0,,,,,,,,,,,,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,0.55635,,,,,1.0,,,,,,,1.0,9.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,
203469,1610612766,Cody Zeller,Cody Zeller,203469,CHA,1822.0,30,-16,55,54,6.0,7.0,3.0,109,2.0,4.0,1.0,1.0,,,,,,,,2.0,5.0,,,,4.0,74.0,1.0,,,,,2.0,,,,1.0,1.0,2.0,,1.0,,1.0,5.0,,2.0,,2,4,,,,,,,,1.0,1.0,,1.0,,,,,6.0,,0.5,1.0,,,,,0.4,0.4,,0.4,,,8.620689655172415,,,0.16666666666666666,,0.09523809523809523,0.16666666666666666,0.5,,,0.8,0.5,0.6666666666666666,0.5,0.2,,,,,,,,,,1.0,,,0.8,,0.5423199999999999,0.4473,,,,2.66,,0.10909090909090909,1.0,2.0,,,,,1.0,2.0,,,,2.0,,2.0,2.0,1.0,,2.0,2.0,,,,,,,,,0.5,,0.5,0.5,0.2,0.25,0.15384615384615385,0.08695652173913043,0.2,,,,,1.0,0.5,,,,,0.54675,0.5,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,True,,,,,,,,,,
2744,1610612766,Al Jefferson,Al Jefferson,2744,CHA,1778.0,30,-9,54,53,17.0,9.0,5.0,107,2.0,3.0,1.0,8.0,1.0,2.0,,,,,,6.0,13.0,,,2.0,14.0,68.0,2.0,,,,4.0,8.0,,,,,,,,,,,,3.0,1.0,,4,5,,,,,,,,,2.0,,1.0,2.0,1.0,,4.0,17.0,,0.6666666666666666,0.6666666666666666,,,,,0.46153846153846156,0.46153846153846156,1.0,0.5,1.0,,23.728813559322035,,,0.1,0.42857142857142855,0.23529411764705882,,0.3333333333333333,,0.3333333333333333,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.6153846153846154,0.15384615384615385,0.5,0.5,1.0,,,,,,0.5,,,0.23076923076923078,,0.4339153846153847,0.5238,0.07142857142857142,0.07142857142857142,0.2857142857142857,8.115384615384615,,0.3148148148148148,,,1.0,,,,,1.0,,,,,2.0,4.0,,,,,1.0,,,,,,,,,,1.0,,,,,,0.038461538461538464,,0.5,,,,,,,,,1.0,,,3.0,1.0,,,0.1,0.1111111111111111,,0.375,0.375,0.3333333333333333,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,
202390,1610612766,Gary Neal,Gary Neal,202390,CHA,2927.0,49,-7,90,88,26.0,18.0,5.0,178,2.0,5.0,1.0,6.0,,2.0,,2.0,7.0,,1.0,6.0,13.0,2.0,7.0,4.0,22.0,106.0,5.0,,1.0,2.0,4.0,4.0,3.0,7.0,2.0,,2.0,2.0,2.0,,,,6.0,1.0,1.0,,2,3,,,,2.0,1.0,1.0,5.0,2.0,4.0,,3.0,4.0,2.0,,4.0,26.0,,0.3333333333333333,0.3333333333333333,0.5,0.2857142857142857,,0.2857142857142857,0.46153846153846156,0.45,0.16666666666666666,0.5,0.2857142857142857,0.35,28.125,0.4,,0.03333333333333333,0.1111111111111111,0.05128205128205128,,,0.07142857142857142,0.25,0.25,0.4,0.5,,0.3,0.1,,,,,0.35,0.2857142857142857,0.2857142857142857,0.5,0.16666666666666666,0.16666666666666666,,0.6,0.2857142857142857,0.465855,0.44079166666666664,0.09090909090909091,0.13333333333333333,0.18181818181818182,7.4692307692307685,25.642857142857146,0.28888888888888886,,1.0,,,,,,1.0,,,,,1.0,8.0,,1.0,,1.0,1.0,3.0,,,,,1.0,,,,0.2,,,0.07692307692307693,0.2,0.05,0.029411764705882353,,,,,,1.0,,,,,,,,4.0,,,,,,,0.6666666666666666,0.6666666666666666,0.5,,3.0,1.0,,,,,,,,,,1.0,1.0,0.16666666666666666,,,,,,,True,,,,,,,,,,
202687,1610612766,Bismack Biyombo,Bismack Biyombo,202687,CHA,1086.0,18,1,32,31,12.0,8.0,3.0,63,,,,,,,,,,,,,,,,1.0,1.0,26.0,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,2,3,,,,,,,,2.0,2.0,,1.0,2.0,,1.0,1.0,12.0,1.0,,,,,,,,,,0.5,0.5,,2.7777777777777777,,,0.13333333333333333,,0.11764705882352941,,0.2,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.375,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,0.5,,,,0.07142857142857142,,,,,,,,,,,,,1.0,,1.0,,,0.2,,,,,,,,,,,,2.0,2.0,2.0,2.0,,1.0,,,,1.0,0.3333333333333333,,,,,True,,,,,,,,,,
2457,1610612766,Jannero Pargo,Jannero Pargo,2457,CHA,160.0,3,2,5,5,5.0,5.0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,2.0,,1.0,,1,1,,,,1.0,,1.0,1.0,,,,,,,,,5.0,,,,,,,,,,,,,,20.0,1.0,,0.2,,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2557,1610612766,Luke Ridnour,Luke Ridnour,2557,CHA,1760.0,29,-3,52,50,13.0,6.0,5.0,102,,1.0,1.0,2.0,,3.0,3.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,6.0,,8.0,62.0,3.0,1.0,1.0,,3.0,,3.0,3.0,1.0,7.0,2.0,9.0,2.0,,2.0,1.0,20.0,2.0,,,2,2,,,,1.0,1.0,,2.0,,,,1.0,,,,3.0,13.0,,,,0.5,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.375,0.3333333333333333,0.375,0.5,24.13793103448276,0.5,,,0.4,0.08333333333333333,,,,,0.08333333333333333,,,,0.16666666666666666,0.25,,,,0.25,0.25,0.3333333333333333,0.3333333333333333,,0.25,0.25,1.0,0.5833333333333334,0.3333333333333333,0.4740541666666666,0.413875,,,0.375,13.533333333333333,24.45,0.25,,,,1.0,,,,1.0,,,,,,2.0,,,4.0,,,1.0,,,,,,,,,,,,,,,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.3963,,1.0,,,,,,,0.5,0.5,,,3.0,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,
