EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3FGA,PenaltyArc3FGM,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,AtRimPctBlocked,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,SecondChanceTurnovers,BlockedCorner3,Technical Free Throw Trips,SecondChanceCorner3FGM,BlockedLongMidRange,OffensiveGoaltends,SecondChanceCorner3Accuracy,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,on,Corner3PctBlocked,SecondChanceCorner3PctAssisted
1740,1610612748,Rashard Lewis,Rashard Lewis,1740,MIA,11201.0,187,36.0,344,336,59,51,19,680,3.0,4.0,2.0,5.0,1.0,2.0,8.0,20.0,2.0,4.0,9.0,17.0,1.0,6.0,11.0,17.0,37.0,1.0,64.0,356,1.0,1.0,2.0,2.0,5.0,6.0,10.0,2.0,51.0,17.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,4.0,12.0,2.0,18,2.0,20,5.0,5.0,3.0,2.0,1.0,3.0,8.0,2.0,15,4.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,59,1.0,0.8333333333333334,0.8333333333333334,1.0,0.4594594594594595,0.4,0.4594594594594595,0.5454545454545454,1.0,0.65625,1.0,0.6,0.6530612244897959,1.0,0.6,0.7708333333333334,0.09090909090909091,0.2,14.325068870523417,1.0,0.2,0.1111111111111111,0.02666666666666667,0.08163265306122448,0.10191082802547771,0.014598540145985401,0.07142857142857142,0.03125,0.11627906976744186,0.125,0.08,0.08333333333333333,0.07692307692307693,1.0,0.08333333333333333,0.75,0.75,1.0,0.10416666666666667,0.4,0.5,0.5,0.041666666666666664,0.5,0.5,1.0,0.4166666666666667,0.4,0.4,1.0,0.3541666666666667,0.5294117647058824,0.5294117647058824,1.0,0.8,0.5,0.2,0.8541666666666666,0.5294117647058824,0.5360895833333333,0.4141,0.53631,0.02040816326530612,0.08333333333333333,0.03125,0.09375,7.818181818181819,24.21081081081081,0.17151162790697674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,26969.0,449,4.0,810,800,143,159,57,1610,21.0,33.0,4.0,19.0,1.0,3.0,3.0,11.0,1.0,2.0,9.0,25.0,3.0,26.0,55.0,12.0,36.0,16.0,104.0,904,3.0,5.0,13.0,1.0,5.0,15.0,14.0,38.0,30.0,25.0,9.0,4.0,44.0,22.0,66.0,13.0,25.0,154.0,2.0,11.0,29.0,,40,2.0,42,16.0,10.0,19.0,12.0,7.0,26.0,11.0,2.0,36,22.0,2.0,20.0,10.0,6.0,3.0,3.0,6.0,5.0,15.0,143,4.0,0.2692307692307692,0.28,0.8333333333333334,0.3333333333333333,0.2,0.3333333333333333,0.4727272727272727,0.6,0.4835164835164835,0.75,0.55,0.52,0.8125,0.625,0.3956043956043956,0.07272727272727272,0.15789473684210525,14.516129032258066,0.7307692307692307,,0.11836734693877551,0.009389671361502348,0.0990990990990991,0.11235955056179775,0.006042296072507553,0.01818181818181818,,0.11538461538461539,0.11956521739130435,0.12,0.09411764705882353,0.11538461538461539,0.8333333333333334,0.3626373626373626,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.2087912087912088,0.21052631578947367,0.25,0.25,0.03296703296703297,0.3333333333333333,0.5,,0.12087912087912088,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.27472527472527475,0.36,0.375,0.8888888888888888,0.2,0.5,0.3,0.7582417582417582,0.36,0.536573076923077,0.5583083333333333,0.5191349999999999,0.10101010101010101,0.15873015873015872,0.125,0.14423076923076922,4.672727272727273,24.933333333333337,0.1765432098765432,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,6.0,2.0,1.0,9.0,6.0,13.0,6.0,2.0,7.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.027777777777777776,0.3333333333333333,0.04,0.01694915254237288,0.3333333333333333,1.0,0.5,0.16666666666666666,1.0,1.0,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201962,1610612748,Toney Douglas,Toney Douglas,201962,MIA,610.0,10,-11.0,15,17,4,5,3,32,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,1.0,,,1,1.0,2,,,,,,1.0,,,2,,,,,,,,,,,4,1.0,,,,,,,,,,,,,,,,,,5.2631578947368425,,,,,0.25,0.14285714285714285,0.09090909090909091,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,41142.0,686,-26.0,1219,1223,209,260,98,2442,46.0,65.0,6.0,21.0,34.0,69.0,14.0,27.0,,2.0,16.0,47.0,7.0,86.0,155.0,30.0,74.0,36.0,298.0,1384,12.0,18.0,35.0,3.0,9.0,35.0,108.0,64.0,90.0,47.0,16.0,4.0,15.0,6.0,21.0,4.0,9.0,48.0,16.0,27.0,53.0,8.0,88,24.0,112,17.0,9.0,6.0,3.0,3.0,14.0,23.0,1.0,51,49.0,6.0,48.0,24.0,19.0,18.0,1.0,20.0,12.0,35.0,209,2.0,0.627906976744186,0.6923076923076923,1.0,0.40540540540540543,0.3333333333333333,0.40540540540540543,0.5548387096774193,0.6666666666666666,0.5720524017467249,0.7142857142857143,0.3709677419354839,0.5983935742971888,0.7291666666666666,0.47297297297297297,0.3231441048034934,0.025806451612903226,,19.86404833836858,0.42857142857142855,0.2222222222222222,0.14520547945205478,0.048484848484848485,0.15168539325842698,0.14732965009208104,0.047524752475247525,0.06172839506172839,0.034013605442176874,0.11290322580645161,0.14615384615384616,0.18018018018018017,0.14285714285714285,0.17307692307692307,0.6,0.2838427947598253,0.7076923076923077,0.7540983606557377,0.6086956521739131,0.09170305676855896,0.2857142857142857,0.2857142857142857,0.16666666666666666,0.30131004366812225,0.4927536231884058,0.4927536231884058,0.7352941176470589,0.11790393013100436,0.5185185185185185,0.5185185185185185,1.0,0.2052401746724891,0.3404255319148936,0.3404255319148936,1.0,0.06451612903225806,,0.22580645161290322,0.6069868995633187,0.3404255319148936,0.5022412663755461,0.5410281250000001,0.4735629032258064,0.1016260162601626,0.13953488372093023,0.1174496644295302,0.1174496644295302,9.979354838709675,24.681081081081082,0.17145200984413453,9.0,11.0,3.0,10.0,2.0,2.0,2.0,3.0,5.0,7.0,22.0,12.0,,16.0,,2.0,3.0,3.0,8.0,2.0,8.0,1.0,2.0,1.0,3.0,1.0,7.0,3.0,3.0,0.6666666666666666,0.3181818181818182,,,,0.058823529411764705,0.5238095238095238,0.8181818181818182,,0.09523809523809523,1.0,1.0,0.3225806451612903,0.3,8.0,0.045714285714285714,0.03571428571428571,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,0.06153846153846154,0.06349206349206349,0.03669724770642202,0.047619047619047616,0.42857142857142855,0.013513513513513514,,,,,,,,,,,,True,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,35547.0,592,-26.0,1049,1050,149,186,87,2099,42.0,65.0,41.0,69.0,30.0,81.0,,5.0,,1.0,7.0,15.0,4.0,113.0,215.0,7.0,20.0,54.0,301.0,1182,10.0,13.0,24.0,,5.0,42.0,68.0,158.0,6.0,14.0,7.0,8.0,34.0,27.0,61.0,19.0,21.0,149.0,14.0,19.0,33.0,2.0,54,15.0,69,23.0,14.0,27.0,14.0,13.0,42.0,17.0,1.0,48,59.0,3.0,71.0,35.0,3.0,2.0,1.0,4.0,2.0,42.0,149,4.0,0.3008849557522124,0.3177570093457944,0.2857142857142857,0.35,,0.3684210526315789,0.5255813953488372,0.7692307692307693,0.5255319148936171,0.7142857142857143,0.5483870967741935,0.5615671641791045,0.75,0.5833333333333334,0.0851063829787234,0.037209302325581395,0.028985507246376812,27.034120734908136,0.6428571428571429,0.07142857142857142,0.10576923076923077,0.04666666666666667,0.12025316455696203,0.11063829787234042,0.0334075723830735,0.0410958904109589,0.03676470588235294,0.0970873786407767,0.13157894736842105,0.08421052631578947,0.11926605504587157,0.12244897959183673,0.5,0.2765957446808511,0.6461538461538462,0.711864406779661,0.42857142857142855,0.2936170212765957,0.5942028985507246,0.6119402985074627,0.1951219512195122,0.3446808510638298,0.37037037037037035,0.37037037037037035,0.26666666666666666,0.02127659574468085,,,,0.06382978723404255,0.4666666666666667,0.4666666666666667,0.2857142857142857,0.03225806451612903,,0.12903225806451613,0.3617021276595745,0.5,0.46686880341880355,0.55533,0.47243833333333335,0.1320754716981132,0.14285714285714285,0.07973421926910298,0.13953488372093023,9.802790697674418,25.965000000000003,0.14204003813155386,6.0,7.0,5.0,7.0,,,,1.0,4.0,17.0,26.0,8.0,15.0,12.0,,8.0,1.0,12.0,9.0,7.0,15.0,1.0,4.0,4.0,5.0,1.0,5.0,3.0,1.0,,0.6538461538461539,,,,0.06593406593406594,0.5,0.8571428571428571,0.16666666666666666,,,,0.22580645161290322,0.7142857142857143,1.0,0.006711409395973154,0.010526315789473684,1.0,,3.0,2.0,,1.0,3.0,1.0,,,1.0,,,0.09230769230769231,,0.02830188679245283,0.07142857142857142,,,1.0,2.0,1.0,,,,,,,,,True,,
951,1610612748,Ray Allen,Ray Allen,951,MIA,18643.0,311,,545,549,117,153,52,1094,6.0,14.0,4.0,10.0,4.0,10.0,8.0,19.0,1.0,3.0,13.0,25.0,6.0,14.0,34.0,21.0,44.0,22.0,113.0,617,1.0,5.0,8.0,4.0,9.0,27.0,4.0,24.0,57.0,25.0,13.0,2.0,10.0,5.0,15.0,2.0,6.0,35.0,8.0,9.0,20.0,1.0,30,9.0,39,9.0,8.0,7.0,5.0,2.0,16.0,15.0,,25,20.0,1.0,25.0,6.0,1.0,1.0,,1.0,,27.0,117,1.0,0.14285714285714285,0.15384615384615385,0.9047619047619048,0.4772727272727273,0.4444444444444444,0.4772727272727273,0.4117647058823529,0.2,0.5833333333333334,0.16666666666666666,0.5333333333333333,0.6235955056179775,0.4444444444444444,0.6428571428571429,0.5641025641025641,0.058823529411764705,,17.355371900826448,0.4375,0.05263157894736842,0.11494252873563218,0.05333333333333334,0.10112359550561797,0.11026615969581749,0.039301310043668124,0.02564102564102564,0.09523809523809523,0.15625,0.1206896551724138,0.057692307692307696,0.11666666666666667,0.06896551724137931,,0.1794871794871795,0.42857142857142855,0.5,0.16666666666666666,0.1282051282051282,0.4,0.4,0.25,0.1282051282051282,0.4,0.4,,0.24358974358974358,0.42105263157894735,0.42105263157894735,0.875,0.32051282051282054,0.52,0.52,0.9230769230769231,0.2,0.3333333333333333,0.4,0.7435897435897436,0.52,0.5095605263157894,0.47464999999999996,0.5182,0.07228915662650602,0.15384615384615385,0.07079646017699115,0.23893805309734514,8.255882352941178,25.113636363636363,0.21467889908256882,1.0,3.0,2.0,4.0,,,,1.0,6.0,2.0,6.0,11.0,6.0,2.0,,3.0,1.0,3.0,1.0,3.0,9.0,,,1.0,,3.0,1.0,6.0,6.0,,0.3333333333333333,,,,0.020833333333333332,0.5,0.3333333333333333,,,,,0.26666666666666666,0.5,1.0,0.012658227848101266,0.022222222222222223,1.0,3.0,2.0,1.0,,,1.0,,,,,,,0.14285714285714285,,0.05128205128205128,0.16666666666666666,0.5,,,1.0,,2.0,,,,,,,,True,,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,13165.0,219,-10.0,382,396,71,101,37,778,5.0,13.0,1.0,3.0,,4.0,1.0,8.0,,3.0,5.0,12.0,1.0,6.0,20.0,6.0,20.0,5.0,35.0,453,,,,,4.0,7.0,6.0,6.0,18.0,12.0,5.0,3.0,10.0,10.0,20.0,8.0,7.0,50.0,,3.0,3.0,1.0,7,,7,3.0,1.0,8.0,6.0,2.0,13.0,12.0,,23,6.0,,6.0,,,,,,,7.0,71,3.0,0.5,0.5,1.0,0.3,,0.3,0.3,,0.375,,0.2222222222222222,0.4069767441860465,,0.3181818181818182,0.5,0.15,0.3333333333333333,13.145539906103288,0.6153846153846154,0.08333333333333333,0.027777777777777776,,0.04838709677419355,0.03529411764705882,,,,0.05,0.027777777777777776,,0.07142857142857142,,,0.325,0.38461538461538464,0.45454545454545453,0.4,0.075,0.3333333333333333,0.5,1.0,0.1,,,,0.2,0.125,0.125,1.0,0.3,0.4166666666666667,0.4166666666666667,1.0,0.3333333333333333,,0.1111111111111111,0.825,0.4166666666666667,0.5233712500000001,0.51855,0.46472222222222226,,,,0.2,5.835000000000001,24.925000000000004,0.18586387434554974,,,1.0,2.0,,1.0,,1.0,,2.0,5.0,3.0,,,,2.0,,3.0,2.0,3.0,5.0,,2.0,,1.0,1.0,,3.0,2.0,,0.4,,,,,,,,1.0,,,0.2222222222222222,0.5,,,,,,,1.0,,,1.0,,,,,,,0.15384615384615385,,,,,,,,,,,,,,,,,True,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,33151.0,553,6.0,995,984,180,223,75,1979,75.0,97.0,15.0,24.0,17.0,50.0,2.0,6.0,,,19.0,46.0,17.0,107.0,171.0,21.0,52.0,80.0,357.0,1095,10.0,16.0,29.0,7.0,17.0,81.0,76.0,138.0,33.0,46.0,19.0,6.0,34.0,32.0,66.0,18.0,23.0,164.0,4.0,28.0,58.0,12.0,98,6.0,104,22.0,17.0,16.0,10.0,6.0,45.0,14.0,1.0,32,89.0,2.0,102.0,42.0,7.0,4.0,2.0,8.0,6.0,81.0,180,2.0,0.35514018691588783,0.36893203883495146,0.5238095238095238,0.40384615384615385,0.4117647058823529,0.40384615384615385,0.6257309941520468,0.625,0.6210762331838565,0.6842105263157895,0.6413043478260869,0.6660447761194029,0.725,0.6864406779661016,0.23318385650224216,0.03508771929824561,,29.2250233426704,0.35555555555555557,0.36363636363636365,0.19931271477663232,0.014925373134328358,0.1958041958041958,0.19815668202764977,0.014388489208633094,0.02857142857142857,,0.10891089108910891,0.19,0.3111111111111111,0.20588235294117646,0.17073170731707318,0.75,0.4349775784753363,0.7731958762886598,0.8241758241758241,0.4,0.10762331838565023,0.625,0.625,0.13333333333333333,0.2242152466367713,0.34,0.34,0.35294117647058826,0.026905829596412557,0.3333333333333333,0.3333333333333333,0.5,0.2062780269058296,0.41304347826086957,0.41304347826086957,0.5263157894736842,,,0.3695652173913043,0.6681614349775785,0.41304347826086957,0.5144500000000001,0.53091875,0.5089565217391304,0.1776061776061776,0.20588235294117646,0.08123249299719888,0.226890756302521,7.551461988304092,25.344230769230766,0.18090452261306533,10.0,12.0,15.0,20.0,1.0,2.0,2.0,3.0,3.0,19.0,29.0,22.0,30.0,8.0,,14.0,4.0,7.0,5.0,12.0,29.0,1.0,7.0,4.0,4.0,2.0,9.0,9.0,8.0,0.6666666666666666,0.6551724137931034,,,,0.023809523809523808,0.631578947368421,0.8333333333333334,0.4,0.10526315789473684,0.5,,0.43478260869565216,0.75,2.0,0.013422818791946308,0.009900990099009901,1.0,7.0,2.0,7.0,1.0,1.0,3.0,5.0,1.0,4.0,1.0,1.0,,0.061855670103092786,0.020833333333333332,0.022988505747126436,0.05263157894736842,0.4117647058823529,0.07272727272727272,,3.0,,,1.0,1.0,1.0,1.0,,,,True,,
2592,1610612748,James Jones,James Jones,2592,MIA,3620.0,60,28.0,115,110,23,57,3,225,,,,,,1.0,3.0,4.0,,,4.0,9.0,4.0,,1.0,7.0,13.0,,21.0,124,,,,2.0,4.0,6.0,,,21.0,9.0,4.0,,1.0,1.0,2.0,1.0,,5.0,1.0,1.0,3.0,,4,1.0,5,1.0,1.0,,,,,4.0,1.0,7,1.0,,,,1.0,,1.0,1.0,1.0,6.0,23,2.0,,,1.0,0.5384615384615384,0.5,0.5384615384615384,,,0.75,,0.75,0.75,,0.75,0.9285714285714286,,,11.864406779661017,,,0.11538461538461539,0.06666666666666667,0.05555555555555555,0.09090909090909091,0.03333333333333333,,,0.1,0.14285714285714285,0.1111111111111111,0.08333333333333333,,1.0,,,,,,,,,0.07142857142857142,,,,0.2857142857142857,0.75,0.75,1.0,0.6428571428571429,0.4444444444444444,0.4444444444444444,1.0,,,1.0,0.9285714285714286,0.4444444444444444,0.5251535714285714,0.53325,0.5268,,,,0.2857142857142857,21.8,24.946153846153848,0.2,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,True,,
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,7844.0,131,-16.0,229,236,31,26,17,465,2.0,2.0,1.0,3.0,,,3.0,5.0,,,1.0,6.0,,3.0,5.0,4.0,11.0,,18.0,280,,,,,,,2.0,4.0,12.0,6.0,1.0,,2.0,1.0,3.0,,1.0,7.0,1.0,2.0,3.0,1.0,6,1.0,7,5.0,3.0,1.0,1.0,,4.0,7.0,,10,4.0,2.0,,,1.0,1.0,,1.0,,,31,,0.3333333333333333,0.3333333333333333,1.0,0.36363636363636365,,0.36363636363636365,0.6,,0.5625,,,0.5625,,,0.6875,,,8.097165991902834,0.25,0.2,0.045454545454545456,0.018518518518518517,0.08695652173913043,0.056179775280898875,0.011235955056179775,,0.043478260869565216,,,0.10714285714285714,0.125,,,0.125,1.0,1.0,0.5,0.1875,0.3333333333333333,0.3333333333333333,,,,,,0.3125,0.6,0.6,1.0,0.375,0.16666666666666666,0.16666666666666666,1.0,,,,0.8125,0.16666666666666666,0.498990625,,,,,,,6.8,24.863636363636363,0.13537117903930132,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,3.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,
