EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted3s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,SecondChanceFg3Pct,PenaltyFg2Pct,LongMidRangePctBlocked,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGA,PenaltyFtPoints,OffThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,HeaveAttempts,SecondChanceTurnovers,BlockedCorner3,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,OffensiveGoaltends,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,Technical Free Throw Trips,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,SecondChanceCorner3PctAssisted
201563,1610612748,Michael Beasley,Michael Beasley,201563,MIA,601.0,10,-4.0,19,18,6,14,4,37,3.0,4.0,1.0,1.0,,1.0,,,,,,,,4.0,6.0,,,,8.0,26,1.0,1.0,2.0,,,4.0,2.0,6.0,,,,1.0,,,,,1.0,,,,,2.0,2,,,,,,,1.0,,2,1.0,,1.0,1.0,,,,,4.0,6,,0.25,0.3333333333333333,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,,0.16666666666666666,,24.0,,,,0.125,,,0.18181818181818182,,0.25,,,,,,,0.6666666666666666,0.75,1.0,0.3333333333333333,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,,,,,,,,,,,,0.6666666666666666,,0.5337333333333333,,0.57485,0.16666666666666666,0.16666666666666666,0.25,0.5,4.8,,0.3157894736842105,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,0.5,1.0,,,,1.0,,,,,,,,,,,0.25,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,7428.0,124,11.0,216,219,28,21,17,435,2.0,2.0,1.0,3.0,,,3.0,5.0,,,1.0,5.0,,3.0,5.0,4.0,10.0,2.0,20.0,240,,,2.0,,,2.0,2.0,4.0,12.0,5.0,1.0,,1.0,2.0,,5.0,1.0,1.0,4.0,1.0,6.0,1.0,7,4.0,2.0,1.0,1.0,,3.0,8.0,,11,5.0,2.0,3.0,,1.0,,1.0,,2.0,28,,0.3333333333333333,0.3333333333333333,1.0,0.4,,0.4,0.6,,0.6,,,0.625,1.0,1.0,0.6666666666666666,,,8.15450643776824,0.3333333333333333,0.25,0.06557377049180328,0.0196078431372549,0.03571428571428571,0.056179775280898875,0.011904761904761904,,0.045454545454545456,0.07692307692307693,,0.125,0.05263157894736842,,,0.13333333333333333,1.0,1.0,0.5,0.2,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,0.6,0.6,1.0,0.3333333333333333,0.2,0.2,1.0,,,,0.8,0.2,0.5217166666666667,,,0.0625,,0.1,0.1,6.8,24.41,0.12962962962962962,,,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,2.0,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,0.09090909090909091,,,,True,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,3081.0,51,18.0,100,93,24,41,2,193,,,,,,2.0,2.0,3.0,,,2.0,5.0,1.0,,2.0,4.0,8.0,,12.0,108,,,,,1.0,,,,12.0,5.0,2.0,,1.0,1.0,,2.0,,1.0,1.0,,2.0,,2,1.0,1.0,,,,,3.0,,7,1.0,,,,1.0,1.0,1.0,1.0,,24,3.0,,,1.0,0.5,,0.5,,,0.6,,,0.6,,,0.8,,,9.803921568627452,,,0.05,,0.1111111111111111,0.06896551724137931,,,,,0.14285714285714285,,0.16666666666666666,,1.0,,,,,,,,,0.2,,,,0.3,0.6666666666666666,0.6666666666666666,1.0,0.5,0.4,0.4,1.0,,,0.5,0.8,0.4,0.508205,0.53325,0.475275,,,,,20.4,24.6625,0.24,,,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,
1740,1610612748,Rashard Lewis,Rashard Lewis,1740,MIA,6360.0,106,15.0,193,195,93,100,17,388,2.0,4.0,3.0,4.0,,2.0,,10.0,,7.0,1.0,6.0,2.0,5.0,10.0,1.0,16.0,2.0,15.0,213,1.0,1.0,2.0,,9.0,6.0,8.0,2.0,3.0,5.0,1.0,,2.0,4.0,1.0,10.0,1.0,3.0,9.0,1.0,13.0,2.0,15,3.0,2.0,1.0,1.0,,3.0,5.0,1.0,12,1.0,,2.0,1.0,5.0,,5.0,4.0,6.0,93,1.0,0.8,1.0,1.0,0.0625,,0.06666666666666667,0.5,1.0,0.25,1.0,0.14285714285714285,0.2777777777777778,1.0,0.2,0.6153846153846154,,,14.084507042253522,0.3333333333333333,0.125,0.15789473684210525,0.02702702702702703,0.10714285714285714,0.1411764705882353,0.02631578947368421,,,0.2916666666666667,,0.11764705882352941,0.08695652173913043,0.2,0.8,0.15384615384615385,0.5,0.5,0.5,0.15384615384615385,0.75,0.75,1.0,0.07692307692307693,,,,0.38461538461538464,,,,0.23076923076923078,0.16666666666666666,0.16666666666666666,1.0,0.5,,0.14285714285714285,0.7692307692307693,0.2,0.5198900000000001,0.6795,0.49885384615384615,0.037037037037037035,0.09090909090909091,0.13333333333333333,0.4,5.84,25.237499999999997,0.48186528497409326,1.0,1.0,1.0,1.0,,,,,,,2.0,5.0,,2.0,2.0,2.0,,1.0,,1.0,,2.0,,,,1.0,,,5.0,,0.4,,0.08333333333333333,1.0,1.0,,,,,0.07142857142857142,1.0,,,2.0,1.0,,,,,,,,,,,,0.02564102564102564,0.05,,,,1.0,,,,1.0,,,,,,,,,,,False,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,7139.0,119,10.0,210,215,88,106,19,425,8.0,10.0,,2.0,1.0,2.0,,4.0,,,2.0,5.0,2.0,9.0,14.0,2.0,9.0,10.0,34.0,252,1.0,2.0,4.0,,2.0,12.0,6.0,12.0,6.0,5.0,2.0,1.0,8.0,16.0,5.0,40.0,,3.0,5.0,1.0,9.0,,9,1.0,1.0,4.0,4.0,,8.0,1.0,,18,12.0,,13.0,5.0,2.0,1.0,2.0,2.0,12.0,88,3.0,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,,0.2222222222222222,0.6428571428571429,0.5,0.5217391304347826,0.5,0.42857142857142855,0.5862068965517241,0.6666666666666666,0.6,0.391304347826087,0.07142857142857142,0.5,16.157205240174672,0.5,0.09090909090909091,0.07936507936507936,,0.07894736842105263,0.07920792079207921,,,,0.07407407407407407,0.07142857142857142,0.09090909090909091,0.06666666666666667,0.125,1.0,0.43478260869565216,0.8,0.8,0.25,0.08695652173913043,,,,0.08695652173913043,0.5,0.5,1.0,0.17391304347826086,,,,0.21739130434782608,0.4,0.5,1.0,,,0.2857142857142857,0.8260869565217391,0.4,0.50765,0.48405,0.43860714285714286,0.18518518518518517,0.2777777777777778,0.11764705882352941,0.35294117647058826,4.328571428571428,24.87777777777778,0.41904761904761906,1.0,1.0,2.0,4.0,,,,,,2.0,3.0,5.0,,,8.0,5.0,3.0,,3.0,,,4.0,,2.0,1.0,2.0,,1.0,1.0,,0.6,,,0.5,1.0,,,,,0.5714285714285714,0.5,,,6.0,,,,1.0,,,2.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,False,1.0,0.1111111111111111,0.2,,
201962,1610612748,Toney Douglas,Toney Douglas,201962,MIA,1402.0,23,-6.0,45,45,24,38,6,90,,1.0,,,,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,,3.0,3.0,6.0,1.0,10.0,55,,1.0,,1.0,4.0,4.0,,,3.0,4.0,2.0,1.0,2.0,5.0,1.0,13.0,,1.0,,1.0,2.0,1.0,3,,,,,,,,,1,1.0,,2.0,,,,,,4.0,24,,,,0.3333333333333333,0.5,0.25,0.5,,,0.5,,0.21428571428571427,0.5,,0.25,0.6666666666666666,0.3333333333333333,,19.607843137254903,,0.14285714285714285,,,0.14285714285714285,0.0625,0.05,,,,,,0.14285714285714285,,,0.1111111111111111,,,,,,,,0.2222222222222222,,,,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,0.5,0.5,,0.2857142857142857,0.5,0.2857142857142857,0.7777777777777778,0.5,0.42311111111111116,0.38465,0.3963785714285714,,,,0.4,14.666666666666666,24.866666666666664,0.5333333333333333,,1.0,,1.0,,,,,1.0,,,3.0,6.0,,3.0,3.0,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,0.14285714285714285,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,0.125,0.125,,,0.5,,,,,,,,,,,,,,,,False,,,,,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,5595.0,93,,170,173,60,74,11,343,10.0,12.0,,2.0,5.0,10.0,2.0,4.0,,1.0,2.0,6.0,2.0,15.0,24.0,4.0,10.0,4.0,46.0,202,1.0,2.0,3.0,1.0,3.0,11.0,18.0,12.0,12.0,6.0,2.0,,,2.0,,6.0,1.0,5.0,9.0,2.0,16.0,2.0,18,2.0,1.0,1.0,1.0,,3.0,4.0,,7,8.0,1.0,6.0,2.0,2.0,,2.0,2.0,11.0,60,,0.6,0.6428571428571429,1.0,0.4,0.3333333333333333,0.4,0.625,0.5,0.6176470588235294,0.5,0.5625,0.6388888888888888,0.75,0.6111111111111112,0.29411764705882354,,,21.54696132596685,0.3333333333333333,0.25,0.16981132075471697,0.03333333333333333,0.25,0.1917808219178082,0.03571428571428571,,0.09090909090909091,0.14285714285714285,0.1875,0.1875,0.23529411764705882,0.3333333333333333,1.0,0.35294117647058826,0.8333333333333334,0.8333333333333334,0.6,0.058823529411764705,,,,0.29411764705882354,0.5,0.5,0.6,0.11764705882352941,0.5,0.5,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.125,,0.25,0.6470588235294118,0.3333333333333333,0.5441235294117647,0.5639,0.52755625,0.08571428571428572,0.08,0.06521739130434782,0.2391304347826087,9.229166666666666,24.490000000000002,0.35294117647058826,1.0,1.0,2.0,3.0,,,1.0,,,1.0,3.0,5.0,,2.0,2.0,2.0,,,,1.0,,2.0,,1.0,1.0,,1.0,1.0,2.0,,0.6,,,0.5,1.0,,,,,0.375,0.6666666666666666,0.5,,2.0,1.0,,,,,,1.0,,,1.0,1.0,,0.038461538461538464,,0.1111111111111111,,,,,,,1.0,,,1.0,1.0,,,0.1,,,,False,,,,,
951,1610612748,Ray Allen,Ray Allen,951,MIA,13158.0,219,23.0,395,404,148,182,34,799,8.0,11.0,6.0,13.0,3.0,8.0,5.0,14.0,1.0,2.0,7.0,23.0,10.0,17.0,32.0,12.0,37.0,15.0,85.0,440,2.0,2.0,4.0,4.0,12.0,31.0,2.0,32.0,33.0,23.0,7.0,2.0,11.0,13.0,8.0,28.0,2.0,7.0,12.0,,19.0,3.0,22,7.0,6.0,6.0,4.0,2.0,10.0,10.0,,17,12.0,3.0,15.0,4.0,,,1.0,1.0,31.0,148,2.0,0.058823529411764705,0.058823529411764705,0.9166666666666666,0.32432432432432434,0.3333333333333333,0.32432432432432434,0.53125,1.0,0.5072463768115942,0.5,0.5416666666666666,0.56,0.5,0.5769230769230769,0.5362318840579711,0.0625,0.07692307692307693,19.630484988452654,0.6,,0.11320754716981132,0.023255813953488372,0.14583333333333334,0.12337662337662338,0.018518518518518517,0.038461538461538464,0.030303030303030304,0.15384615384615385,0.125,0.05714285714285714,0.19444444444444445,,1.0,0.15942028985507245,0.7272727272727273,0.8,0.125,0.18840579710144928,0.46153846153846156,0.5,,0.11594202898550725,0.375,0.375,,0.2028985507246377,0.35714285714285715,0.35714285714285715,1.0,0.3333333333333333,0.30434782608695654,0.30434782608695654,0.8571428571428571,0.08333333333333333,0.5,0.4166666666666667,0.6956521739130435,0.30434782608695654,0.5120630434782609,0.5008,0.4938583333333333,0.0684931506849315,0.11428571428571428,0.047058823529411764,0.36470588235294116,8.468750000000002,24.57297297297297,0.37468354430379747,1.0,1.0,3.0,5.0,,,3.0,,2.0,,7.0,12.0,3.0,,2.0,2.0,,2.0,1.0,1.0,2.0,4.0,,2.0,,,,1.0,,,0.5833333333333334,,,0.25,1.0,,,,,0.20833333333333334,0.6,0.3,2.0,5.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,,2.0,0.09090909090909091,0.013157894736842105,0.02127659574468085,,0.02702702702702703,0.5,,,1.0,,,,,,1.0,,,0.02631578947368421,,,1.0,False,,,,,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,10320.0,172,40.0,313,322,134,155,28,635,6.0,11.0,1.0,3.0,3.0,5.0,4.0,8.0,1.0,4.0,5.0,8.0,3.0,10.0,19.0,9.0,16.0,5.0,52.0,328,1.0,1.0,7.0,1.0,7.0,17.0,10.0,10.0,27.0,8.0,5.0,2.0,9.0,18.0,7.0,45.0,1.0,4.0,4.0,,8.0,1.0,9,3.0,1.0,1.0,,1.0,6.0,5.0,,12,7.0,1.0,7.0,2.0,,,,,17.0,134,,0.5,0.5,1.0,0.5625,0.14285714285714285,0.5625,0.5263157894736842,1.0,0.6714285714285714,0.8333333333333334,0.38235294117647056,0.6842105263157895,0.875,0.425,0.45714285714285713,0.10526315789473684,,12.82798833819242,0.16666666666666666,,0.04878048780487805,0.014084507042253521,0.1,0.06557377049180328,0.007874015748031496,,0.03571428571428571,0.03571428571428571,0.07692307692307693,0.03571428571428571,0.03125,0.375,,0.3142857142857143,0.5454545454545454,0.6666666666666666,0.5,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.6,0.6,0.3333333333333333,0.22857142857142856,0.5,0.5714285714285714,1.0,0.22857142857142856,0.625,0.625,1.0,0.23529411764705882,0.25,0.17647058823529413,0.7714285714285715,0.625,0.5108628571428572,0.4173,0.48360588235294116,0.05555555555555555,0.1,0.1346153846153846,0.3269230769230769,6.921052631578948,24.456249999999997,0.4281150159744409,1.0,1.0,2.0,5.0,1.0,1.0,,1.0,2.0,2.0,5.0,10.0,,,9.0,6.0,3.0,1.0,1.0,2.0,3.0,5.0,,4.0,,2.0,,1.0,,0.5,0.5,,,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.29411764705882354,0.4,,1.0,4.0,,,,,2.0,,2.0,,,,2.0,0.18181818181818182,,,,,0.3333333333333333,,,,,,,,,,,,,,,,False,1.0,0.0625,,0.125,
2544,1610612748,LeBron James,LeBron James,2544,MIA,14165.0,236,39.0,426,432,168,199,39,858,34.0,43.0,10.0,22.0,12.0,27.0,,1.0,,1.0,16.0,33.0,21.0,56.0,92.0,16.0,34.0,48.0,208.0,468,3.0,9.0,10.0,11.0,22.0,96.0,24.0,88.0,9.0,33.0,16.0,4.0,13.0,26.0,10.0,65.0,4.0,7.0,18.0,7.0,32.0,7.0,39,15.0,10.0,7.0,4.0,3.0,21.0,6.0,,15,49.0,,61.0,25.0,4.0,,4.0,1.0,96.0,168,2.0,0.21428571428571427,0.22641509433962265,0.1875,0.47058823529411764,0.5,0.47058823529411764,0.6086956521739131,0.3333333333333333,0.6349206349206349,0.45,0.7181818181818181,0.672077922077922,0.45454545454545453,0.7272727272727273,0.2698412698412698,0.043478260869565216,,37.17948717948718,0.3333333333333333,0.3888888888888889,0.1592920353982301,0.045454545454545456,0.12280701754385964,0.14705882352941177,0.040697674418604654,0.11538461538461539,,0.08695652173913043,0.06666666666666667,0.32432432432432434,0.11627906976744186,0.14285714285714285,0.25,0.3412698412698413,0.7906976744186046,0.8717948717948718,0.3235294117647059,0.1746031746031746,0.45454545454545453,0.45454545454545453,0.1,0.21428571428571427,0.4444444444444444,0.4444444444444444,,0.007936507936507936,,,,0.2619047619047619,0.48484848484848486,0.48484848484848486,0.1875,0.01818181818181818,,0.38181818181818183,0.6111111111111112,0.48484848484848486,0.4951305555555554,0.5612666666666667,0.49156727272727274,0.17006802721088435,0.22123893805309736,0.04807692307692308,0.46153846153846156,8.395652173913044,25.6235294117647,0.39436619718309857,3.0,6.0,14.0,17.0,1.0,1.0,11.0,1.0,1.0,1.0,23.0,33.0,39.0,6.0,13.0,4.0,9.0,1.0,2.0,5.0,6.0,14.0,1.0,7.0,2.0,1.0,1.0,4.0,4.0,1.0,0.696969696969697,,0.03333333333333333,0.6,0.5,,0.1,1.0,,0.3090909090909091,0.8235294117647058,0.5238095238095238,,17.0,3.0,2.0,3.0,1.0,1.0,2.0,7.0,,,,6.0,0.09302325581395349,0.03571428571428571,0.04,0.029411764705882353,0.04081632653061224,,,2.0,,,,1.0,,,,,,,,,1.0,False,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,2488.0,41,-4.0,79,78,47,59,9,157,3.0,4.0,,,3.0,6.0,,,,,,,,6.0,10.0,,,4.0,16.0,91,1.0,3.0,4.0,,,10.0,10.0,2.0,,,,,,,,,3.0,4.0,5.0,2.0,11.0,3.0,14,1.0,,,,,,2.0,,6,3.0,,6.0,2.0,1.0,,1.0,,10.0,47,4.0,0.8333333333333334,0.8333333333333334,,,,,0.6,0.3333333333333333,0.6,0.3333333333333333,0.5,0.6153846153846154,0.5,0.5555555555555556,,,,15.294117647058824,,0.2857142857142857,0.23809523809523808,0.17647058823529413,0.4,0.2903225806451613,0.1,,0.3,0.25,0.3333333333333333,0.14285714285714285,0.4444444444444444,,,0.4,0.75,0.75,1.0,,,,,0.6,0.5,0.5,0.6666666666666666,,,,,,,,,,,,0.4,,0.48435999999999996,0.45844999999999997,0.4895333333333334,0.16666666666666666,0.16666666666666666,0.25,0.625,11.67,,0.5949367088607594,,1.0,2.0,3.0,,,,,,2.0,3.0,6.0,,,,,,,,1.0,,,,,,,,,1.0,,0.5,,,0.3333333333333333,,,,,,0.5,0.6666666666666666,,,4.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,False,,,,,
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,4671.0,78,-6.0,144,149,50,68,13,293,,1.0,,,,,3.0,3.0,,,2.0,7.0,,,1.0,5.0,10.0,2.0,17.0,174,,,3.0,,,2.0,,,15.0,7.0,2.0,,2.0,3.0,2.0,7.0,,1.0,2.0,,3.0,,3,1.0,1.0,1.0,1.0,,2.0,6.0,,12,2.0,,2.0,,,,,,2.0,50,2.0,,,1.0,0.5,,0.5,,,0.6818181818181818,1.5,,0.7083333333333334,1.5,1.0,0.9090909090909091,,,8.860759493670885,0.5,,0.05714285714285714,,0.0625,0.058823529411764705,,,,0.08333333333333333,0.1111111111111111,,0.07692307692307693,,,0.09090909090909091,,,,,,,,,,,,0.2727272727272727,1.0,1.0,1.0,0.6363636363636364,0.2857142857142857,0.2857142857142857,1.0,,,,1.0,0.2857142857142857,0.50295,0.57855,,,,0.17647058823529413,0.11764705882352941,1.7,25.27,0.3472222222222222,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,2.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,False,,,,,1.0
2365,1610612748,Chris Andersen,Chris Andersen,2365,MIA,9095.0,152,24.0,268,276,99,123,27,544,16.0,26.0,,1.0,,2.0,,,,,,1.0,,16.0,29.0,,1.0,17.0,49.0,288,7.0,12.0,17.0,,,24.0,22.0,10.0,,1.0,,7.0,2.0,4.0,2.0,10.0,10.0,15.0,14.0,5.0,34.0,15.0,49,,,1.0,,1.0,3.0,10.0,,18,18.0,2.0,24.0,9.0,4.0,,4.0,1.0,24.0,99,2.0,0.6875,1.0,,,,,0.5517241379310345,0.5833333333333334,0.5333333333333333,0.5833333333333334,0.7,0.5833333333333334,0.6071428571428571,0.6666666666666666,0.03333333333333333,0.2413793103448276,1.0,15.0,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.15873015873015872,0.42857142857142855,0.29591836734693877,0.12605042016806722,0.1,0.05,0.125,0.3888888888888889,0.19047619047619047,0.44,0.4,0.25,0.8666666666666667,0.6153846153846154,0.8,0.6875,0.03333333333333333,,,,0.06666666666666667,,,,,,,,0.03333333333333333,,,,,,,0.9,,0.578215,0.5775,0.59716,0.23076923076923078,0.23684210526315788,0.3469387755102041,0.4897959183673469,2.475862068965517,26.6,0.3694029850746269,7.0,12.0,7.0,10.0,,,,,,3.0,7.0,10.0,,10.0,2.0,1.0,1.0,,,,,2.0,,1.0,,2.0,,,4.0,,0.7,,0.30434782608695654,1.0,0.5833333333333334,0.2857142857142857,,,,1.0,0.7,,,10.0,5.0,,,1.0,4.0,,3.0,,,1.0,3.0,0.23076923076923078,0.08928571428571429,0.06451612903225806,0.12,,,,,,,,,,,,,,,,,,False,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,4479.0,75,29.0,138,136,51,86,19,274,2.0,2.0,,1.0,1.0,3.0,3.0,7.0,1.0,2.0,8.0,17.0,8.0,3.0,6.0,11.0,24.0,2.0,41.0,148,,,,6.0,10.0,24.0,4.0,2.0,30.0,17.0,8.0,1.0,,4.0,,12.0,2.0,1.0,4.0,1.0,6.0,3.0,9,2.0,,,,,,5.0,1.0,10,3.0,1.0,3.0,,1.0,,1.0,,24.0,51,3.0,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.4583333333333333,0.6,0.4583333333333333,0.5,,0.65,,0.8461538461538461,0.6612903225806451,,0.8571428571428571,0.8,0.16666666666666666,1.0,19.745222929936304,,0.08333333333333333,0.15384615384615385,0.0625,0.038461538461538464,0.09615384615384616,0.046875,,0.07692307692307693,0.18181818181818182,,0.2,0.05,,,0.06666666666666667,1.0,1.0,0.5,0.03333333333333333,,,,0.1,0.3333333333333333,0.3333333333333333,1.0,0.23333333333333334,0.42857142857142855,0.42857142857142855,1.0,0.5666666666666667,0.47058823529411764,0.47058823529411764,0.875,0.15384615384615385,0.5,0.6153846153846154,0.8666666666666667,0.47058823529411764,0.52105,,0.5256076923076922,0.03225806451612903,,,0.5853658536585366,11.033333333333333,24.6875,0.3695652173913043,,,1.0,1.0,,,5.0,,,,2.0,3.0,3.0,,4.0,3.0,1.0,,,2.0,,,,,,,1.0,,1.0,,0.6666666666666666,,0.1,,,,,,,0.07692307692307693,1.0,0.625,,2.0,1.0,2.0,,,,,,,,,,,0.03125,,0.1,0.14285714285714285,,,,,,,,,,1.0,,,0.04,,,,False,,,,,
201141,1610612748,Greg Oden,Greg Oden,201141,MIA,449.0,7,-3.0,16,17,6,17,1,33,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,1,1.0,1.0,,,,,1.0,,2,,,,,,,,,,6,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
