EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG2A,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGM,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,NonShootingPenaltyNonTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,LiveBallTurnoverPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg2ptShotDistance,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,SecondChanceFG2A,Fg2aBlocked,DefThreePtRebounds,DeadBallTurnovers,ShootingFouls,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,Corner3FGA,PenaltyCorner3FGA,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,Offensive Fouls Drawn,on,AtRimFGM,Corner3FGM,SecondChanceCorner3FGA,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,PtsPutbacks,Corner3Assists,LongMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,SecondChanceFg2Pct,SecondChanceEfgPct,LongMidRangePctBlocked,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,Charge Fouls,HeaveAttempts,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedArc3,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct
101110,1610612764,Martell Webster,Martell Webster,101110,WAS,257.0,4,-5.0,11,12,11,12.0,2.0,23,1.0,1.0,1.0,4.0,4.0,14,2.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,11,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,23.076923076923077,0.5,0.25,0.14285714285714285,0.5,1.0,1.0,1.0,0.3573,0.3573,0.5,1.0,0.5,1.0,26.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,1610612764,Al Harrington,Al Harrington,1733,WAS,131.0,2,-2.0,5,6,5,6.0,2.0,11,,,,,,7,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202066,1610612764,Garrett Temple,Garrett Temple,202066,WAS,283.0,5,-7.0,11,13,11,13.0,2.0,24,1.0,1.0,1.0,,5.0,16,,,1.0,,5.0,1.0,,,,,,,,,,,5.0,11,,1.25,,1.25,0.5,23.076923076923077,,,,,0.5,0.5,0.5,0.37812500000000004,0.37812500000000004,,,,1.0,26.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202338,1610612764,Kevin Seraphin,Kevin Seraphin,202338,WAS,345.0,6,-9.0,12,15,12,13.0,3.0,27,,,,,,18,,,,,,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,12,,,,,,26.666666666666668,,0.25,0.1111111111111111,,,,0.3333333333333333,0.40149999999999997,0.40149999999999997,,,,,,1.0,,,,,,3.0,,,3.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,7.033333333333334,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.43,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203490,1610612764,Otto Porter Jr.,Otto Porter Jr.,203490,WAS,283.0,5,-7.0,11,13,11,13.0,2.0,24,1.0,1.0,1.0,,,16,,,1.0,,,1.0,,,,,,,,,,,,11,,,,,0.5,15.384615384615383,,,,,0.5,0.5,0.5,0.41755,0.41755,,,,,26.5,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202344,1610612764,Trevor Booker,Trevor Booker,202344,WAS,152.0,3,-5.0,6,7,6,7.0,,13,,,1.0,,,9,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,6,,,,,1.0,16.666666666666668,1.0,,,,,,1.0,0.5649,0.5649,,,,,24.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,88.0,1,-4.0,1,3,1,1.0,1.0,4,,,,,,4,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202322,1610612764,John Wall,John Wall,202322,WAS,62.0,1,-2.0,1,2,1,,1.0,3,1.0,1.0,1.0,,,2,,,1.0,,,1.0,,,,,,,,,,,,1,,,,,1.0,50.0,,,,,1.0,1.0,1.0,0.43455,0.43455,,,,,28.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43455,,,,,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,1610612764,Drew Gooden,Drew Gooden,2400,WAS,62.0,1,-2.0,1,2,1,,1.0,3,,,,,,2,,,,,,,,,,,,1.0,,,,,,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,1610612764,Trevor Ariza,Trevor Ariza,2772,WAS,62.0,1,-2.0,1,2,1,,1.0,3,,,1.0,,,2,,,,,,,,,,,,,,,,,,1,,,,,1.0,50.0,,,,,,,1.0,0.6027,,,,,,23.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
