EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,BlocksRecoveredPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,Travels,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,BlockedShortMidRange,PenaltyCorner3Accuracy,FTOffRebounds,BlockingFouls,Offensive Fouls Drawn,OffFTReboundPct,DefensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on
101135,1610612744,David Lee,David Lee,101135,GSW,12907.0,215.0,10.0,424.0,425,86.0,119,59.0,849,36.0,60.0,7.0,17.0,7.0,11.0,4.0,13.0,1.0,4.0,41.0,77.0,13.0,95.0,477,9.0,19.0,18.0,7.0,12.0,3.0,17.0,66.0,16.0,14.0,15.0,12.0,6.0,18.0,5.0,1.0,10.0,1.0,1.0,42.0,11.0,13.0,12.0,26.0,2.0,40.0,24.0,64.0,1.0,4.0,3.0,1.0,8.0,3.0,9.0,2.0,5.0,17.0,3.0,3.0,12.0,28.0,2.0,4.0,3.0,19.0,3.0,1.0,2.0,17.0,1.0,9.0,1.0,1.0,17.0,85.0,3.0,0.8048780487804879,0.9705882352941176,0.5324675324675324,0.47368421052631576,0.5833333333333334,0.5324675324675324,0.47368421052631576,0.5833333333333334,0.5588235294117647,0.47368421052631576,0.6071428571428571,0.19480519480519481,0.18333333333333332,0.3076923076923077,20.816326530612244,0.47058823529411764,0.1,0.21666666666666667,0.104,0.1935483870967742,0.16923076923076924,0.2087912087912088,0.12631578947368421,0.10204081632653061,0.13636363636363635,0.0625,0.21739130434782608,0.05263157894736842,0.19444444444444445,0.27906976744186046,0.17073170731707318,0.18,0.25,0.047619047619047616,0.7792207792207793,0.6,0.7346938775510204,0.8055555555555556,0.16883116883116883,0.3076923076923077,0.4444444444444444,1.0,0.05194805194805195,0.25,0.25,0.8947368421052632,0.4117647058823529,0.9166666666666666,0.6363636363636364,0.7792207792207793,0.5240545454545454,0.48807272727272727,0.5285333333333333,0.10588235294117647,0.10588235294117647,0.18947368421052632,0.17894736842105263,3.383116883116883,0.2028301886792453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200756,1610612744,Hilton Armstrong,Hilton Armstrong,200756,GSW,409.0,7.0,-5.0,21.0,21,20.0,19,2.0,42,1.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,2.0,,4.0,24,,,,2.0,2.0,,4.0,4.0,,,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,,,,1.0,,,,1.0,1.0,,1.0,1.0,5.0,,,,1.0,,,,2.0,,,,,4.0,20.0,2.0,1.0,1.0,1.0,,1.0,0.6666666666666666,,0.6666666666666666,0.5,,0.5,,,,21.73913043478261,1.0,,0.16666666666666666,,,,0.125,,,,,,,,0.5,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,0.6666666666666666,0.47000000000000003,,0.47000000000000003,,,,1.0,5.3,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,17789.0,296.0,3.0,590.0,592,153.0,193,84.0,1182,15.0,25.0,,,7.0,10.0,3.0,13.0,11.0,21.0,29.0,59.0,37.0,161.0,675,1.0,3.0,12.0,12.0,20.0,17.0,56.0,8.0,50.0,,5.0,46.0,13.0,59.0,7.0,6.0,33.0,5.0,8.0,131.0,2.0,2.0,11.0,10.0,,21.0,4.0,25.0,1.0,12.0,8.0,4.0,22.0,14.0,4.0,1.0,8.0,26.0,4.0,7.0,9.0,18.0,1.0,1.0,,34.0,3.0,1.0,1.0,42.0,1.0,10.0,,1.0,56.0,149.0,1.0,0.13793103448275862,0.13793103448275862,0.4915254237288136,0.3333333333333333,0.6,0.5344827586206896,0.6875,0.527027027027027,0.5939849624060151,0.75,0.6222222222222222,0.0847457627118644,0.16,0.07692307692307693,23.14410480349345,0.8461538461538461,,0.06172839506172839,0.012048192771084338,0.11827956989247312,0.020618556701030927,0.08235294117647059,0.015209125475285171,0.015873015873015872,0.016666666666666666,,0.029411764705882353,,0.08333333333333333,0.05263157894736842,0.05263157894736842,0.1232876712328767,0.1,0.017241379310344827,0.21551724137931033,0.6,0.7142857142857143,0.13333333333333333,0.11206896551724138,0.23076923076923078,0.25,,0.1810344827586207,0.5238095238095238,0.5238095238095238,,,0.2702702702702703,0.7,0.7068965517241379,0.49863956521739133,0.5175583333333333,0.4690594594594595,0.11023622047244094,0.14705882352941177,0.07453416149068323,0.34782608695652173,9.113559322033897,0.2593220338983051,47.0,16.0,57.0,17.0,46.0,6.0,1.0,,1.0,,5.0,0.49137931034482757,,0.4051724137931034,0.43243243243243246,25.99649122807018,2.0,10.0,1.0,1.0,20.0,3.0,4.0,5.0,22.0,3.0,5.0,1.0,5.0,30.0,36.0,1.0,20.0,1.0,1.0,2.0,3.0,4.0,1.0,0.45454545454545453,0.38596491228070173,0.6,0.29411764705882354,0.39285714285714285,0.18181818181818182,0.08620689655172414,0.2,0.2,1.0,0.425531914893617,0.425531914893617,0.4,0.125,0.5,0.75,0.6666666666666666,0.02702702702702703,0.3125,0.43478260869565216,0.06779661016949153,,,,,,,,,,,,,,,,True
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,7105.0,118.0,21.0,240.0,248,103.0,106,36.0,488,3.0,7.0,,2.0,1.0,5.0,2.0,7.0,2.0,5.0,7.0,19.0,8.0,40.0,286,,3.0,2.0,2.0,10.0,6.0,16.0,10.0,4.0,,1.0,5.0,2.0,7.0,,2.0,5.0,,,16.0,3.0,2.0,2.0,8.0,3.0,13.0,5.0,18.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,2.0,,2.0,3.0,11.0,,1.0,,7.0,,,,14.0,,4.0,,,15.0,100.0,3.0,0.7142857142857143,0.7142857142857143,0.3684210526315789,,0.2,0.45714285714285713,,0.2777777777777778,0.47619047619047616,0.25,0.36363636363636365,0.05263157894736842,0.14285714285714285,,15.492957746478874,0.5,0.25,0.11428571428571428,0.03333333333333333,0.05,0.07692307692307693,0.09090909090909091,0.050505050505050504,0.05263157894736842,,0.06666666666666667,0.0967741935483871,,0.17391304347826086,0.045454545454545456,0.12,0.06896551724137931,,0.047619047619047616,0.2,0.42857142857142855,0.5,1.0,0.2,0.2857142857142857,0.2857142857142857,0.5,0.14285714285714285,0.4,0.4,0.6666666666666666,,0.2777777777777778,0.2,0.6571428571428571,0.48462571428571427,0.4722,0.48973888888888895,0.10256410256410256,0.17391304347826086,0.05,0.4,9.15263157894737,0.42916666666666664,11.0,5.0,16.0,8.0,11.0,3.0,3.0,,3.0,2.0,1.0,0.45714285714285713,0.6666666666666666,0.3142857142857143,0.2777777777777778,25.075,2.0,5.0,,3.0,4.0,,,1.0,6.0,,,2.0,2.0,18.0,,,4.0,,,,,,,1.0,0.375,,0.25,0.375,0.5,0.14285714285714285,0.4,0.4,1.0,0.36363636363636365,0.36363636363636365,1.0,,,,,0.16666666666666666,0.2,0.36363636363636365,,1.0,3.0,0.3333333333333333,,,,,,,,,,,,,True
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,14379.0,240.0,-29.0,468.0,470,120.0,153,62.0,938,16.0,21.0,2.0,2.0,2.0,3.0,5.0,16.0,3.0,10.0,24.0,47.0,20.0,92.0,550,2.0,3.0,4.0,3.0,5.0,5.0,20.0,22.0,26.0,4.0,3.0,13.0,14.0,27.0,10.0,4.0,9.0,3.0,1.0,68.0,2.0,2.0,8.0,12.0,6.0,26.0,5.0,31.0,1.0,8.0,5.0,3.0,10.0,6.0,10.0,1.0,4.0,20.0,,2.0,9.0,19.0,2.0,,,27.0,,1.0,,33.0,1.0,10.0,,,20.0,119.0,1.0,0.4583333333333333,0.5,0.5106382978723404,0.6666666666666666,0.6,0.5806451612903226,0.2857142857142857,0.75,0.5974025974025974,0.2857142857142857,0.7142857142857143,0.06382978723404255,0.047619047619047616,0.125,18.097014925373134,0.5,0.2608695652173913,0.10084033613445378,0.015748031496062992,0.09876543209876543,0.025,0.1,0.01932367149758454,0.02040816326530612,0.021739130434782608,,0.03636363636363636,,,0.06976744186046512,0.2,0.09836065573770492,0.1,0.037037037037037035,0.3387096774193548,0.7619047619047619,0.8,0.5625,0.25806451612903225,0.3125,0.35714285714285715,0.2,0.16129032258064516,0.3,0.3,0.2857142857142857,1.0,0.3,0.6666666666666666,0.5806451612903226,0.5146975806451614,0.515725,0.49455499999999997,0.16666666666666666,0.17857142857142858,0.043478260869565216,0.21739130434782608,7.1851063829787245,0.2564102564102564,7.0,3.0,15.0,5.0,7.0,5.0,1.0,1.0,1.0,1.0,4.0,0.24193548387096775,1.0,0.11290322580645161,0.3,24.613333333333333,3.0,8.0,3.0,2.0,5.0,,1.0,2.0,8.0,,4.0,,3.0,21.0,3.0,,5.0,1.0,3.0,1.0,,2.0,,0.875,0.5333333333333333,,0.6,0.5333333333333333,0.3333333333333333,0.12903225806451613,0.375,0.375,1.0,0.7142857142857143,0.7142857142857143,0.8,0.42857142857142855,0.14285714285714285,,,0.2,0.6666666666666666,0.7142857142857143,0.125,1.0,,0.5,1.0,1.0,4.0,0.05,,,,,,,,,True
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,12299.0,205.0,33.0,409.0,409,114.0,141,50.0,818,15.0,18.0,4.0,5.0,3.0,3.0,3.0,5.0,2.0,6.0,20.0,29.0,17.0,81.0,458,4.0,5.0,15.0,6.0,6.0,13.0,31.0,28.0,12.0,4.0,5.0,13.0,4.0,17.0,2.0,2.0,7.0,3.0,3.0,38.0,6.0,7.0,12.0,17.0,4.0,33.0,14.0,47.0,,12.0,4.0,8.0,4.0,4.0,8.0,,,12.0,1.0,4.0,11.0,31.0,1.0,2.0,4.0,18.0,,5.0,,22.0,2.0,5.0,,,31.0,110.0,2.0,0.7,0.7777777777777778,0.6896551724137931,0.8,1.0,0.5714285714285714,0.8,0.5625,0.6136363636363636,0.8333333333333334,0.62,0.1724137931034483,0.16666666666666666,0.4,16.631130063965884,0.3333333333333333,0.3076923076923077,0.16831683168316833,0.0673076923076923,0.16666666666666666,0.0821917808219178,0.1676300578034682,0.07344632768361582,0.05,0.06060606060606061,0.0967741935483871,0.07547169811320754,0.1,0.12903225806451613,0.2,0.17142857142857143,0.18181818181818182,0.11764705882352941,,0.32142857142857145,0.8333333333333334,1.0,0.6666666666666666,0.08928571428571429,0.6,1.0,0.6666666666666666,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.8,0.1875,1.0,0.8035714285714286,0.5244037037037038,0.57425,0.5215266666666667,0.0847457627118644,0.15625,0.18518518518518517,0.38271604938271603,5.517241379310345,0.2787286063569682,22.0,8.0,27.0,10.0,20.0,7.0,9.0,5.0,9.0,5.0,6.0,0.48214285714285715,0.5555555555555556,0.39285714285714285,0.5,27.68518518518519,2.0,5.0,,2.0,6.0,,,1.0,8.0,,,7.0,2.0,24.0,,2.0,6.0,3.0,,,,,2.0,1.0,0.2962962962962963,,0.2,0.32,1.0,0.08928571428571429,0.4,0.4,1.0,0.2727272727272727,0.2727272727272727,1.0,,,,,0.125,0.125,0.3,,1.0,2.0,0.5,1.0,,1.0,0.07692307692307693,1.0,0.25,,,,,,,True
201578,1610612744,Marreese Speights,Marreese Speights,201578,GSW,2522.0,42.0,12.0,85.0,81,27.0,38,17.0,166,8.0,10.0,1.0,3.0,3.0,3.0,2.0,7.0,3.0,7.0,13.0,24.0,5.0,31.0,86,1.0,4.0,3.0,4.0,6.0,,8.0,24.0,2.0,2.0,2.0,,1.0,1.0,1.0,,,,,3.0,1.0,4.0,1.0,4.0,2.0,7.0,5.0,12.0,1.0,2.0,2.0,,,,1.0,,,1.0,1.0,1.0,1.0,9.0,,1.0,1.0,5.0,,,,8.0,2.0,5.0,,,8.0,27.0,4.0,0.9230769230769231,1.0,0.5416666666666666,0.25,0.6666666666666666,0.5416666666666666,0.25,0.6666666666666666,0.5740740740740741,0.3,0.6666666666666666,0.08333333333333333,,0.2857142857142857,25.925925925925924,,0.4,0.13333333333333333,0.12121212121212122,0.125,0.07692307692307693,0.13157894736842105,0.10869565217391304,0.16666666666666666,0.13333333333333333,,,0.2,0.14285714285714285,0.18181818181818182,0.08333333333333333,,1.0,0.1111111111111111,0.4166666666666667,0.8,0.8,0.875,0.2916666666666667,0.2857142857142857,0.4,1.0,0.2916666666666667,0.42857142857142855,0.42857142857142855,0.75,0.3333333333333333,0.5,1.0,0.4166666666666667,0.4507625,0.440525,0.49829999999999997,0.18518518518518517,0.18518518518518517,0.0967741935483871,0.25806451612903225,8.9125,0.3176470588235294,,,,,,,3.0,1.0,3.0,3.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,True
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,14821.0,247.0,-1.0,488.0,483,107.0,131,68.0,971,9.0,20.0,,3.0,1.0,2.0,7.0,15.0,7.0,17.0,23.0,52.0,19.0,113.0,552,,4.0,16.0,2.0,5.0,12.0,22.0,26.0,20.0,,2.0,17.0,7.0,24.0,6.0,1.0,14.0,2.0,1.0,55.0,1.0,3.0,6.0,12.0,,18.0,4.0,22.0,,7.0,5.0,2.0,9.0,3.0,6.0,,6.0,15.0,2.0,4.0,11.0,23.0,1.0,2.0,1.0,20.0,,,1.0,24.0,,7.0,,,21.0,103.0,2.0,0.5652173913043478,0.5652173913043478,0.4423076923076923,,0.4,0.49473684210526314,0.5,0.38461538461538464,0.5280373831775701,0.5333333333333333,0.55,0.038461538461538464,0.1,,21.45390070921986,0.6,,0.09230769230769231,0.02112676056338028,0.07692307692307693,0.013157894736842105,0.08653846153846154,0.01834862385321101,0.034482758620689655,,0.02631578947368421,0.0196078431372549,,0.05555555555555555,0.10204081632653061,0.1111111111111111,0.07936507936507936,0.06666666666666667,,0.21052631578947367,0.45,0.5,0.7777777777777778,0.15789473684210525,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.17894736842105263,0.4117647058823529,0.4117647058823529,0.25,,0.15384615384615385,0.5,0.6631578947368421,0.49343,0.54,0.5053346153846154,0.06862745098039216,0.11864406779661017,0.1415929203539823,0.19469026548672566,9.171153846153846,0.2192622950819672,27.0,4.0,43.0,8.0,27.0,5.0,3.0,1.0,5.0,1.0,3.0,0.45263157894736844,0.2,0.28421052631578947,0.3076923076923077,25.206976744186044,6.0,16.0,5.0,4.0,10.0,1.0,3.0,,16.0,4.0,8.0,4.0,2.0,45.0,3.0,,10.0,1.0,2.0,,,,1.0,0.9375,0.37209302325581395,0.5,0.25,0.37209302325581395,0.7142857142857143,0.16842105263157894,0.375,0.375,1.0,0.37037037037037035,0.37037037037037035,0.9,0.4166666666666667,0.25,0.3333333333333333,1.0,0.3076923076923077,,0.37037037037037035,,2.0,1.0,0.5,,,2.0,,,,3.0,2.0,1.0,1.0,0.6,1.0,True
2581,1610612744,Steve Blake,Steve Blake,2581,GSW,628.0,10.0,-7.0,24.0,26,14.0,24,3.0,50,,,,,,,,,,,,,,3.0,34,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,12.0,1.0,,,,,,0.5,,,0.5,,,,,,10.714285714285714,,,,,0.5,,0.16666666666666666,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.5693,,,,,,,,0.5833333333333334,2.0,,3.0,,2.0,,,,,,,1.0,,0.6666666666666666,,25.5,1.0,1.0,,,,,,,1.0,,,,,3.0,,,,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202348,1610612744,Jordan Crawford,Jordan Crawford,202348,GSW,1663.0,28.0,12.0,58.0,61,13.0,19,12.0,119,2.0,2.0,2.0,2.0,1.0,1.0,3.0,10.0,1.0,2.0,6.0,14.0,4.0,22.0,67,3.0,4.0,9.0,2.0,3.0,,4.0,2.0,10.0,4.0,,1.0,,1.0,,,1.0,,,2.0,,3.0,2.0,,,2.0,3.0,5.0,,1.0,1.0,,2.0,1.0,,,1.0,2.0,,,1.0,1.0,,,,3.0,,,,5.0,1.0,3.0,,,4.0,13.0,,0.16666666666666666,0.25,0.42857142857142855,0.75,0.6666666666666666,0.5294117647058824,0.9,0.5,0.5789473684210527,0.9,0.5,,,,28.767123287671232,1.0,,,0.13636363636363635,0.2222222222222222,,0.06896551724137931,0.09375,0.4,0.09090909090909091,,,,,,,0.2222222222222222,,,0.11764705882352941,1.0,1.0,,0.5882352941176471,0.3,0.3,0.3333333333333333,0.11764705882352941,0.5,0.5,0.4,1.0,0.25,1.0,0.29411764705882354,0.42562058823529414,0.44866,0.40425,0.15789473684210525,0.1875,0.4090909090909091,0.18181818181818182,7.642857142857143,0.22413793103448276,2.0,1.0,3.0,1.0,2.0,,,,,,,0.17647058823529413,,0.11764705882352941,0.25,25.03333333333333,1.0,1.0,1.0,,1.0,,,,2.0,1.0,1.0,,,3.0,3.0,,1.0,,,,,,,0.5,0.6666666666666666,1.0,,0.6666666666666666,,0.058823529411764705,1.0,1.0,,0.5,0.5,1.0,0.2,,,,,,0.5,,,,,,,,,,,1.0,,,,1.0,,True
