EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,BlockedLongMidRange,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Corner3Assists,LostBallSteals,BlockingFouls,Blocked3s,BlockedArc3,on,3SecondViolations,Defensive 3 Seconds Violations,HeaveAttempts,Travels,Technical Free Throw Trips,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,Offensive Fouls Drawn,DefensiveGoaltends,SecondChanceAtRimPctAssisted,BlockedCorner3
203136,1610612744,Ognjen Kuzmic,Ognjen Kuzmic,203136,GSW,244.0,4.0,-1,7.0,8,7.0,1,1.0,15,,,,,,,,,,7,,,,,,,,,,,,,,2.0,,2.0,2.0,2.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,,0.3333333333333333,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
979,1610612744,Jermaine O'Neal,Jermaine O'Neal,979,GSW,459.0,8.0,-5,15.0,14,6.0,9,6.0,29,,1.0,1.0,,1.0,2.0,2.0,4.0,4.0,15,2.0,1.0,3.0,2.0,2.0,,,,,,,2.0,,3.0,4.0,7.0,,,2.0,6.0,0.5,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.4,0.3333333333333333,,,22.727272727272727,,0.25,0.36363636363636365,,0.25,0.25,,,,0.5,0.5,0.3333333333333333,,0.25,0.420575,0.5073,0.42096666666666666,0.5,8.6,0.4,,1.0,1.0,1.0,,1.0,,2.0,,2.0,2.0,,,,2.0,1.0,2.0,,,,,,,,,,,,2.0,,2.0,,1.0,,,,,,,0.5,0.5,0.5,,,0.3333333333333333,0.25,0.6666666666666666,0.3,1.0,1.0,0.5,1.0,,0.5,0.25,,,,0.5,0.5,1.0,0.25,1.0,1.0,,,0.2,0.2,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101135,1610612744,David Lee,David Lee,101135,GSW,12121.0,202.0,6,397.0,398,74.0,105,57.0,795,33.0,54.0,15.0,6.0,8.0,12.0,38.0,70.0,91.0,442,17.0,6.0,9.0,15.0,60.0,13.0,9.0,15.0,8.0,,36.0,11.0,1.0,39.0,22.0,61.0,10.0,26.0,15.0,73.0,0.7894736842105263,0.967741935483871,0.5428571428571428,0.6666666666666666,0.5428571428571428,0.6666666666666666,0.5759493670886076,0.6818181818181818,0.18571428571428572,0.16666666666666666,20.915032679738562,0.05555555555555555,0.09649122807017543,0.12359550561797752,0.09090909090909091,0.125,0.7714285714285715,0.6111111111111112,0.7333333333333333,0.7878787878787878,0.17142857142857143,0.8823529411764706,0.8888888888888888,0.75,0.7714285714285715,0.5269499999999999,0.5015111111111111,0.5539444444444445,0.16483516483516483,3.432857142857143,0.18639798488664988,7.0,4.0,1.0,4.0,15.0,9.0,,18.0,3.0,16.0,14.0,6.0,5.0,1.0,11.0,12.0,26.0,1.0,4.0,3.0,8.0,9.0,5.0,17.0,3.0,3.0,4.0,3.0,20.0,3.0,19.0,1.0,10.0,,,,,,3.0,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.3333333333333333,0.47058823529411764,0.23423423423423423,0.1935483870967742,0.171875,0.21965317919075145,0.06666666666666667,0.2222222222222222,0.05263157894736842,0.21212121212121213,0.3,0.18421052631578946,0.18,0.25,0.05263157894736842,,0.3333333333333333,0.5,1.0,0.05714285714285714,0.25,0.25,,0.4666666666666667,0.12658227848101267,0.12658227848101267,0.1978021978021978,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,False,1.0,1.0,,,,,,,,,,
200756,1610612744,Hilton Armstrong,Hilton Armstrong,200756,GSW,503.0,8.0,-13,24.0,25,24.0,21,4.0,49,1.0,2.0,,1.0,2.0,2.0,3.0,4.0,6.0,35,,3.0,4.0,6.0,4.0,,1.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,5.0,6.0,24.0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.6,0.6,0.5,0.5,,,24.13793103448276,,0.25,0.1,,,0.4,0.5,0.5,1.0,0.4,,0.4,0.5,0.6,0.49378,,0.49378,1.0,4.175,1.0,,2.0,,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,2.0,,,,,,,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,0.2,,0.2,,,,,,0.2,,,,25.9,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,15267.0,254.0,-9,505.0,511,126.0,155,67.0,1016,13.0,21.0,,6.0,8.0,11.0,25.0,51.0,138.0,589,2.0,10.0,17.0,43.0,8.0,4.0,40.0,53.0,31.0,5.0,119.0,,,15.0,1.0,16.0,9.0,17.0,43.0,122.0,0.16,0.16,0.49019607843137253,0.5882352941176471,0.5148514851485149,0.48333333333333334,0.5769230769230769,0.581081081081081,0.0784313725490196,0.14285714285714285,23.83419689119171,,,0.004608294930875576,,,0.2079207920792079,0.6190476190476191,0.7222222222222222,0.15384615384615385,0.10891089108910891,,0.26666666666666666,0.75,0.7029702970297029,0.500372,0.5147125,0.4683516666666667,0.3115942028985507,9.382352941176471,0.2495049504950495,,2.0,10.0,19.0,34.0,,,6.0,14.0,42.0,,13.0,7.0,4.0,1.0,8.0,7.0,,11.0,7.0,19.0,2.0,8.0,21.0,2.0,6.0,1.0,,29.0,3.0,39.0,1.0,10.0,1.0,,,1.0,,1.0,,0.5,0.5,0.09090909090909091,0.9047619047619048,0.05303030303030303,0.09411764705882353,0.011904761904761904,0.06912442396313365,,0.016666666666666666,,0.07317073170731707,0.021739130434782608,0.06666666666666667,0.09090909090909091,0.10526315789473684,,,0.18181818181818182,0.2,,0.18811881188118812,0.5263157894736842,0.5263157894736842,0.2,,0.11607142857142858,0.16666666666666666,0.043478260869565216,9.0,16.0,41.0,2.0,3.0,3.0,12.0,18.0,50.0,2.0,4.0,3.0,13.0,27.0,27.0,40.0,16.0,11.0,,,,1.0,3.0,5.0,4.0,0.5,0.36,0.5,0.23076923076923078,0.3673469387755102,0.49504950495049505,0.0891089108910891,0.40594059405940597,0.3902439024390244,0.3902439024390244,0.4375,0.5,0.6666666666666666,0.4,0.25,0.4,0.057692307692307696,26.008000000000003,2.0,,1.0,,1.0,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,1.0,0.16666666666666666,,,0.03333333333333333,,6.0,4.0,,,,False,,1.0,1.0,1.0,3.0,1.0,,,,,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,6784.0,113.0,-11,227.0,236,91.0,98,29.0,463,3.0,5.0,,1.0,3.0,7.0,7.0,17.0,39.0,291,1.0,2.0,8.0,15.0,10.0,1.0,5.0,8.0,5.0,,19.0,,3.0,13.0,3.0,16.0,3.0,10.0,14.0,88.0,0.7142857142857143,0.7142857142857143,0.4117647058823529,0.25,0.5161290322580645,0.3333333333333333,0.5131578947368421,0.39473684210526316,0.058823529411764705,0.2,15.830115830115831,0.375,,0.022727272727272728,,,0.16129032258064516,0.6,0.75,1.0,0.22580645161290322,,0.2,0.3333333333333333,0.6129032258064516,0.4918241935483872,,0.50711,0.38461538461538464,10.005882352941176,0.4008810572687225,,2.0,2.0,5.0,7.0,,,,5.0,4.0,,3.0,,,2.0,4.0,6.0,,1.0,1.0,2.0,1.0,1.0,3.0,,2.0,1.0,,7.0,,14.0,,3.0,2.0,,2.0,2.0,2.0,2.0,,,,,0.6666666666666666,0.09836065573770492,0.1,0.05405405405405406,0.09900990099009901,,0.06451612903225806,,0.14285714285714285,,0.13043478260869565,0.13793103448275862,,,1.0,0.2857142857142857,0.2857142857142857,0.5,0.16129032258064516,0.4,0.4,0.5,,0.08823529411764706,0.15,,4.0,4.0,10.0,,,1.0,5.0,6.0,14.0,,,2.0,7.0,18.0,,10.0,4.0,1.0,,,,,,4.0,2.0,1.0,0.42857142857142855,,0.2857142857142857,0.42857142857142855,0.45161290322580644,0.12903225806451613,0.3225806451612903,0.4,0.4,1.0,,,0.3333333333333333,0.2,0.4,,24.957142857142856,2.0,,,1.0,2.0,,,,0.5,0.5,1.0,,,,0.13333333333333333,0.5,3.0,,,,,False,,,,,,,1.0,0.08333333333333333,,,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,13022.0,217.0,-36,428.0,432,116.0,131,55.0,860,14.0,18.0,2.0,2.0,3.0,14.0,21.0,42.0,83.0,506,3.0,3.0,5.0,20.0,18.0,2.0,11.0,23.0,8.0,2.0,58.0,2.0,6.0,25.0,5.0,30.0,7.0,16.0,20.0,115.0,0.42857142857142855,0.47368421052631576,0.5,0.6,0.5789473684210527,0.75,0.5928571428571429,0.7142857142857143,0.047619047619047616,0.05555555555555555,18.200408997955012,0.3,0.017241379310344827,0.021052631578947368,0.020833333333333332,0.02564102564102564,0.3157894736842105,0.7777777777777778,0.8235294117647058,0.5714285714285714,0.24561403508771928,0.2857142857142857,0.3,0.6666666666666666,0.5789473684210527,0.5166026315789474,0.515725,0.49455499999999997,0.24096385542168675,7.607142857142857,0.27102803738317754,2.0,4.0,3.0,10.0,17.0,2.0,,4.0,5.0,24.0,4.0,12.0,9.0,1.0,2.0,8.0,11.0,1.0,7.0,5.0,9.0,10.0,4.0,19.0,,2.0,,,23.0,,28.0,1.0,9.0,1.0,1.0,,2.0,2.0,1.0,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.47368421052631576,0.10377358490566038,0.10256410256410256,0.02702702702702703,0.10326086956521739,,0.0392156862745098,,,0.07894736842105263,0.21052631578947367,0.1016949152542373,0.10526315789473684,0.038461538461538464,1.0,0.2857142857142857,0.3076923076923077,,0.17543859649122806,0.3,0.3,0.3333333333333333,1.0,0.15384615384615385,0.18,0.04819277108433735,8.0,5.0,7.0,,1.0,2.0,3.0,8.0,15.0,,4.0,3.0,5.0,21.0,3.0,7.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,0.875,0.5333333333333333,,0.6,0.5333333333333333,0.2631578947368421,0.14035087719298245,0.12280701754385964,0.7142857142857143,0.7142857142857143,0.8,0.14285714285714285,,0.3,0.6666666666666666,0.7142857142857143,0.06666666666666667,24.613333333333333,3.0,,3.0,1.0,2.0,1.0,,,0.375,0.375,1.0,0.42857142857142855,,,0.2,0.5,3.0,2.0,,1.0,1.0,False,,,,3.0,,,1.0,0.058823529411764705,4.0,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,11868.0,198.0,21,394.0,398,99.0,130,49.0,792,15.0,19.0,6.0,3.0,4.0,4.0,19.0,29.0,81.0,445,6.0,5.0,6.0,29.0,28.0,5.0,12.0,16.0,7.0,2.0,36.0,7.0,3.0,32.0,15.0,47.0,11.0,30.0,29.0,95.0,0.7368421052631579,0.8235294117647058,0.6551724137931034,0.8333333333333334,0.5961538461538461,0.5333333333333333,0.6428571428571429,0.6041666666666666,0.1724137931034483,0.15789473684210525,17.14922048997773,0.2727272727272727,0.07142857142857142,0.07692307692307693,0.08108108108108109,0.03225806451612903,0.36538461538461536,0.7894736842105263,0.9375,0.6666666666666666,0.07692307692307693,1.0,0.26666666666666666,0.75,0.8076923076923077,0.52307,0.543,0.5246678571428571,0.35802469135802467,5.110344827586207,0.2512690355329949,4.0,2.0,2.0,6.0,19.0,4.0,7.0,15.0,13.0,10.0,4.0,4.0,2.0,3.0,6.0,13.0,16.0,,12.0,4.0,6.0,8.0,1.0,14.0,2.0,3.0,2.0,3.0,19.0,,24.0,2.0,6.0,9.0,5.0,2.0,10.0,5.0,2.0,0.6666666666666666,0.6666666666666666,0.75,0.5,0.42857142857142855,0.16666666666666666,0.17567567567567569,0.08450704225352113,0.17058823529411765,0.1,0.0784313725490196,0.1,0.16666666666666666,0.21212121212121213,0.12121212121212122,0.1896551724137931,0.125,,0.5,0.5,1.0,1.0,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.10714285714285714,0.18181818181818182,0.18518518518518517,4.0,6.0,19.0,,,1.0,7.0,8.0,23.0,,,2.0,9.0,24.0,,17.0,6.0,5.0,,1.0,6.0,,,7.0,6.0,1.0,0.34782608695652173,,0.2222222222222222,0.38095238095238093,0.4423076923076923,0.07692307692307693,0.36538461538461536,0.3157894736842105,0.3157894736842105,1.0,,,0.4666666666666667,0.14285714285714285,0.35294117647058826,,28.182608695652174,2.0,,,1.0,2.0,4.0,,2.0,0.5,0.5,1.0,,,,0.13333333333333333,0.5,2.0,8.0,,1.0,1.0,False,,,2.0,,,,2.0,0.15384615384615385,1.0,1.0,0.25,
202348,1610612744,Jordan Crawford,Jordan Crawford,202348,GSW,1716.0,29.0,-6,60.0,61,17.0,21,10.0,121,3.0,6.0,3.0,1.0,2.0,6.0,7.0,14.0,19.0,78,4.0,2.0,3.0,5.0,4.0,,,,,,,1.0,,2.0,1.0,3.0,3.0,4.0,5.0,17.0,0.2857142857142857,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,0.5277777777777778,0.5,,,29.577464788732396,,0.058823529411764705,0.03571428571428571,,0.2,0.35294117647058826,0.5,0.5,0.3333333333333333,0.35294117647058826,0.6,0.5,0.5,0.5294117647058824,0.46550294117647056,0.5087200000000001,0.514375,0.2631578947368421,6.05,0.2833333333333333,2.0,3.0,1.0,2.0,2.0,3.0,,6.0,1.0,10.0,2.0,,,,,1.0,1.0,,,,3.0,,2.0,3.0,,,,,2.0,,3.0,1.0,2.0,,,,,,,0.75,0.6,0.6,,1.0,0.05555555555555555,0.125,,0.07692307692307693,,,,,,0.16666666666666666,0.125,,,,0.5,0.5,0.3333333333333333,0.11764705882352941,0.5,0.5,,0.6666666666666666,0.1111111111111111,0.13333333333333333,0.3157894736842105,,1.0,3.0,,1.0,,1.0,1.0,3.0,,1.0,,1.0,3.0,,3.0,1.0,1.0,,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.17647058823529413,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.2,,0.25,,0.3333333333333333,,25.266666666666666,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,0.5,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,13085.0,218.0,-12,434.0,431,92.0,106,60.0,865,8.0,17.0,2.0,1.0,1.0,13.0,20.0,44.0,101.0,490,2.0,2.0,3.0,16.0,22.0,2.0,13.0,20.0,10.0,2.0,47.0,2.0,,15.0,3.0,18.0,10.0,23.0,15.0,88.0,0.55,0.55,0.45454545454545453,0.6666666666666666,0.4941860465116279,0.35,0.5260416666666666,0.5333333333333333,0.045454545454545456,0.11764705882352941,21.24248496993988,,0.016,0.015306122448979591,0.018867924528301886,,0.19767441860465115,0.47058823529411764,0.5333333333333333,0.75,0.1511627906976744,0.2222222222222222,0.1,1.0,0.686046511627907,0.49518430232558147,0.5287928571428572,0.50934,0.15841584158415842,8.929545454545455,0.2119815668202765,,7.0,5.0,14.0,16.0,,3.0,12.0,9.0,18.0,,7.0,6.0,1.0,1.0,7.0,8.0,,7.0,5.0,6.0,5.0,4.0,11.0,2.0,3.0,2.0,1.0,16.0,,20.0,,6.0,2.0,1.0,1.0,4.0,1.0,2.0,,0.5,0.5454545454545454,,0.5454545454545454,0.07079646017699115,0.09333333333333334,0.014084507042253521,0.0797872340425532,0.029411764705882353,0.02040816326530612,,0.029411764705882353,0.075,0.10256410256410256,0.09836065573770492,0.07142857142857142,,0.25,0.5384615384615384,0.5384615384615384,0.14285714285714285,0.16279069767441862,0.35714285714285715,0.35714285714285715,0.8,,0.06521739130434782,0.12,0.1188118811881188,14.0,10.0,28.0,1.0,3.0,,4.0,15.0,42.0,3.0,7.0,1.0,7.0,42.0,3.0,28.0,10.0,2.0,,1.0,,,,4.0,2.0,0.9333333333333333,0.35714285714285715,0.42857142857142855,0.14285714285714285,0.35714285714285715,0.4883720930232558,0.16279069767441862,0.32558139534883723,0.35714285714285715,0.35714285714285715,0.9,0.3333333333333333,0.3333333333333333,0.4,,0.35714285714285715,,25.319047619047616,5.0,2.0,4.0,1.0,3.0,,,,0.35714285714285715,0.35714285714285715,1.0,0.4444444444444444,0.5,1.0,0.3,0.3333333333333333,1.0,2.0,,2.0,1.0,False,,,,2.0,,1.0,,,2.0,,,1.0
979,1610612744,Jermaine O'Neal,Jermaine O'Neal,979,GSW,4568.0,76.0,-48,148.0,149,8.0,18,25.0,297,14.0,19.0,8.0,1.0,1.0,7.0,16.0,28.0,38.0,184,9.0,2.0,2.0,4.0,28.0,2.0,,1.0,,,3.0,7.0,3.0,9.0,8.0,17.0,7.0,12.0,4.0,7.0,0.875,0.875,0.5714285714285714,1.0,0.5714285714285714,1.0,0.6129032258064516,1.0,0.07142857142857142,0.10526315789473684,19.886363636363637,0.42857142857142855,0.13725490196078433,0.1095890410958904,0.09523809523809523,0.2631578947368421,0.6785714285714286,0.7368421052631579,0.8235294117647058,0.9285714285714286,0.25,0.8888888888888888,0.5,1.0,0.6785714285714286,0.4749071428571428,0.43194285714285713,0.33075,0.10526315789473684,4.414285714285714,0.05405405405405406,4.0,2.0,,2.0,6.0,4.0,3.0,11.0,,4.0,,1.0,1.0,,1.0,1.0,5.0,,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,8.0,2.0,6.0,,3.0,3.0,2.0,1.0,3.0,,,0.4444444444444444,0.4444444444444444,0.5,,0.5,0.10869565217391304,0.05263157894736842,0.045454545454545456,0.09230769230769231,,,0.125,0.16666666666666666,0.08333333333333333,0.0625,,0.3333333333333333,,,0.2857142857142857,0.2857142857142857,0.5,0.07142857142857142,,,,0.5,0.0967741935483871,0.0967741935483871,0.2894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,3.0,,,,,,,1.0,,0.75,
2581,1610612744,Steve Blake,Steve Blake,2581,GSW,1237.0,21.0,-12,45.0,46,20.0,30,7.0,91,,,,,,,,1.0,6.0,61,1.0,,1.0,3.0,,,,1.0,,,3.0,,,1.0,,1.0,,1.0,3.0,18.0,,,,,0.42857142857142855,0.75,0.42857142857142855,0.75,,,12.962962962962962,,,,,,,,,,,,,,0.8571428571428571,0.5185857142857143,,0.465875,0.5,14.7,0.4444444444444444,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,0.16666666666666666,,0.0625,,,,,,,0.2,,,,,,,0.14285714285714285,,,,,,,,2.0,,4.0,,,,,2.0,6.0,,,1.0,1.0,6.0,,4.0,,,,,,,,,,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.8571428571428571,0.2857142857142857,0.5714285714285714,,,,,,,,,,25.36666666666667,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,0.5,1.0,,,,,,False,,,,,1.0,,,,,,,
203136,1610612744,Ognjen Kuzmic,Ognjen Kuzmic,203136,GSW,229.0,4.0,-3,8.0,7,8.0,4,2.0,15,,,,,,,,,,12,,,,,,,,,,,,,,1.0,1.0,2.0,,,,8.0,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,0.3333333333333333,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
203517,1610612744,Nemanja Nedovic,Nemanja Nedovic,203517,GSW,,,-2,,1,,1,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
