EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,OffThreePtRebounds,OffRebounds,Rebounds,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FG3APct,Usage,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,on,PlusMinus,DefPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,BlockingFouls,Charge Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,DefensiveGoaltends,ShortMidRangePctBlocked,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,BlockedLongMidRange,Blocked3s,BlockedArc3,BlockedCorner3,HeaveMakes
202388,1610612754,Donald Sloan,Donald Sloan,202388,IND,32.0,1,1,1,1.0,1,1,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202730,1610612754,Lavoy Allen,Lavoy Allen,202730,IND,32.0,1,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203142,1610612754,Chris Copeland,Chris Copeland,203142,IND,32.0,1,1,1,1.0,1,1,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,50.0,1.0,1.0,1.0,0.2856,0.2856,28.9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203524,1610612754,Solomon Hill,Solomon Hill,203524,IND,32.0,1,1,1,1.0,1,1,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,1610612754,Rasual Butler,Rasual Butler,2446,IND,32.0,1,1,1,1.0,1,1,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101133,1610612754,Ian Mahinmi,Ian Mahinmi,101133,IND,14438.0,241,441,144,42.0,887,140,0.32653061224489793,11.0,22.0,45.0,0.1864406779661017,0.10377358490566038,0.14634146341463414,,,,,,,9.164969450101832,,,0.8888888888888888,0.536625925925926,0.4376333333333333,,False,-39.0,446.0,145.0,13.0,24.0,5.0,7.0,3.0,5.0,1.0,2.0,13.0,27.0,11.0,37.0,484.0,5.0,7.0,5.0,15.0,3.0,6.0,5.0,11.0,12.0,14.0,8.0,3.0,1.0,2.0,3.0,2.0,1.0,8.0,11.0,11.0,11.0,1.0,23.0,5.0,3.0,2.0,2.0,2.0,8.0,2.0,10.0,2.0,3.0,18.0,38.0,3.0,4.0,17.0,2.0,1.0,18.0,2.0,9.0,1.0,16.0,13.0,3.0,16.0,9.0,1.0,1.0,10.0,4.0,0.46153846153846156,0.6666666666666666,0.48148148148148145,0.7142857142857143,0.5,0.48148148148148145,0.7142857142857143,0.5,0.5285714285714286,0.75,0.55,0.1111111111111111,0.125,0.2,0.09090909090909091,0.09090909090909091,0.0718954248366013,0.12643678160919541,0.10576923076923077,0.04878048780487805,0.06382978723404255,0.09230769230769231,0.2777777777777778,0.05128205128205128,0.16129032258064516,0.0784313725490196,0.125,0.13043478260869565,0.5625,0.8888888888888888,0.5416666666666666,0.6190476190476191,0.46153846153846156,0.037037037037037035,0.07407407407407407,1.0,0.7142857142857143,0.8333333333333334,0.6,0.5137666666666667,0.2647058823529412,0.2647058823529412,0.40540540540540543,0.2972972972972973,2.992592592592593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201228,1610612754,C.J. Watson,C.J. Watson,201228,IND,20529.0,342,637,218,58.0,1272,217,0.34222919937205654,1.0,3.0,40.0,0.011904761904761904,0.010309278350515464,0.015384615384615385,28.0,11.0,40.0,15.0,27.0,0.4444444444444444,16.477272727272727,0.3111111111111111,0.3793103448275862,0.6666666666666666,0.5014488764044945,0.4637607142857143,25.785000000000004,False,-57.0,635.0,182.0,11.0,20.0,,,,3.0,10.0,20.0,21.0,50.0,17.0,107.0,700.0,,2.0,,6.0,5.0,14.0,4.0,35.0,12.0,30.0,,3.0,14.0,4.0,18.0,,7.0,40.0,2.0,17.0,20.0,,37.0,16.0,9.0,7.0,7.0,5.0,7.0,1.0,14.0,,4.0,16.0,28.0,1.0,2.0,31.0,1.0,1.0,28.0,2.0,8.0,7.0,1.0,,1.0,1.0,1.0,,,35.0,3.0,0.2857142857142857,0.2857142857142857,0.42,,0.35714285714285715,0.5,0.42857142857142855,0.5344827586206896,0.5194174757281553,0.42857142857142855,0.5147058823529411,0.06,0.1,0.5,,0.11173184357541899,0.00966183574879227,0.1559633027522936,0.1284722222222222,,0.015151515151515152,0.01098901098901099,,0.1,0.05172413793103448,0.18032786885245902,0.17857142857142858,0.08,1.0,0.2222222222222222,0.55,0.6111111111111112,0.2727272727272727,0.1111111111111111,0.2222222222222222,,,0.10344827586206896,,0.47031999999999996,0.08333333333333333,0.14285714285714285,0.056074766355140186,0.32710280373831774,9.878,3.0,7.0,6.0,12.0,2.0,4.0,10.0,2.0,5.0,5.0,16.0,2.0,5.0,7.0,42.0,6.0,1.0,10.0,4.0,7.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,0.875,0.4,0.4,0.4666666666666667,0.41025641025641024,0.05,0.043478260869565216,0.3,0.3,0.35,0.3684210526315789,0.42857142857142855,0.13333333333333333,0.5,0.5,1.0,0.35714285714285715,0.35714285714285715,0.8,0.7142857142857143,0.4,1.0,0.13793103448275862,0.5,0.45454545454545453,0.37037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,
201579,1610612754,Roy Hibbert,Roy Hibbert,201579,IND,32511.0,542,976,259,106.0,1956,258,0.26536885245901637,6.0,43.0,104.0,0.05660377358490566,0.0958904109589041,0.041666666666666664,,,1.0,,,0.006802721088435374,18.13186813186813,,,0.3877551020408163,0.45476258503401357,0.4419857142857143,24.2,False,-33.0,980.0,157.0,31.0,56.0,11.0,17.0,12.0,20.0,73.0,17.0,66.0,146.0,44.0,176.0,1033.0,14.0,23.0,14.0,42.0,22.0,42.0,28.0,72.0,78.0,54.0,22.0,16.0,11.0,6.0,17.0,3.0,2.0,40.0,36.0,23.0,34.0,4.0,61.0,4.0,3.0,1.0,7.0,2.0,18.0,2.0,25.0,3.0,6.0,32.0,62.0,9.0,8.0,55.0,7.0,,57.0,5.0,19.0,12.0,26.0,19.0,7.0,26.0,15.0,2.0,,72.0,2.0,0.5909090909090909,0.7090909090909091,0.4520547945205479,0.6086956521739131,0.5238095238095238,0.4489795918367347,0.6086956521739131,0.5238095238095238,0.5086705202312138,0.6774193548387096,0.631578947368421,0.1095890410958904,0.17857142857142858,0.28,0.19047619047619047,0.10862619808306709,0.10843373493975904,0.12921348314606743,0.11608961303462322,0.13186813186813187,0.09836065573770492,0.10084033613445378,0.08823529411764706,0.09615384615384616,0.15384615384615385,0.0847457627118644,0.1386861313868613,0.0975609756097561,0.5769230769230769,0.38095238095238093,0.5535714285714286,0.6739130434782609,0.5161290322580645,0.4965986394557823,0.11564625850340136,0.7391304347826086,0.6470588235294118,0.47619047619047616,0.6,0.5417095238095238,0.11801242236024845,0.11875,0.23863636363636365,0.4090909090909091,6.426027397260274,28.0,7.0,,1.0,,,,,,,,,,,,,,,3.0,8.0,3.0,,5.0,2.0,,1.0,,12.0,,,,,,,0.046875,0.3835616438356164,0.417910447761194,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.006802721088435374,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,0.0821917808219178,0.02702702702702703,0.6071428571428571,0.09090909090909091,,,,,,,,,,,,,,,,,
202323,1610612754,Evan Turner,Evan Turner,202323,IND,8953.0,149,284,92,17.0,567,91,0.323943661971831,,,26.0,,,,4.0,1.0,7.0,1.0,4.0,0.2,15.9468438538206,0.11428571428571428,0.14285714285714285,0.2857142857142857,0.4503428571428571,0.48551428571428573,24.914285714285715,False,-58.0,283.0,97.0,2.0,3.0,,,2.0,2.0,11.0,14.0,11.0,28.0,5.0,39.0,314.0,,1.0,,,3.0,6.0,,6.0,6.0,16.0,,2.0,13.0,6.0,19.0,2.0,5.0,44.0,,11.0,11.0,4.0,26.0,4.0,1.0,3.0,8.0,3.0,3.0,,11.0,,3.0,6.0,9.0,1.0,,6.0,,1.0,5.0,1.0,3.0,,,,,,,,,6.0,,0.2727272727272727,0.2727272727272727,0.39285714285714285,,0.5,0.4857142857142857,,0.42857142857142855,0.527027027027027,,0.42857142857142855,0.07142857142857142,0.3333333333333333,0.7272727272727273,0.4444444444444444,0.13414634146341464,,0.2391304347826087,0.171875,,,,,0.09523809523809523,0.11538461538461539,0.17142857142857143,0.25,0.21428571428571427,,0.08571428571428572,0.6666666666666666,1.0,1.0,0.3142857142857143,0.4,,,0.2857142857142857,1.0,0.423,0.08108108108108109,0.1,,0.15384615384615385,12.803571428571425,3.0,6.0,3.0,3.0,,,1.0,,,,4.0,,,,12.0,,,1.0,4.0,8.0,,2.0,5.0,,,,,,1.0,0.5714285714285714,,,0.5714285714285714,,,0.2727272727272727,0.3,0.42857142857142855,0.42857142857142855,,0.08571428571428572,1.0,1.0,1.0,0.25,0.25,1.0,,,,,,,0.25,,,,,,0.09090909090909091,,0.3333333333333333,,,,,,,,,,,,,,,,,,
202331,1610612754,Paul George,Paul George,202331,IND,46887.0,781,1436,440,157.0,2871,434,0.3064066852367688,4.0,13.0,145.0,0.020833333333333332,0.018433179723502304,0.028985507246376812,94.0,28.0,129.0,40.0,93.0,0.4095238095238095,26.008690254500312,0.2984126984126984,0.32558139534883723,0.6158730158730159,0.4920603503184714,0.4786976744186047,25.45503875968992,False,24.0,1435.0,367.0,49.0,65.0,6.0,12.0,12.0,17.0,39.0,82.0,86.0,186.0,101.0,429.0,1482.0,8.0,21.0,7.0,35.0,21.0,46.0,44.0,131.0,62.0,110.0,6.0,15.0,59.0,14.0,73.0,5.0,26.0,160.0,8.0,48.0,69.0,15.0,132.0,41.0,21.0,20.0,32.0,22.0,17.0,2.0,49.0,1.0,12.0,17.0,56.0,3.0,3.0,104.0,1.0,6.0,128.0,7.0,44.0,17.0,7.0,6.0,1.0,7.0,4.0,,,127.0,5.0,0.36046511627906974,0.37349397590361444,0.46236559139784944,0.38095238095238093,0.45652173913043476,0.5206349206349207,0.4117647058823529,0.5058139534883721,0.5725806451612904,0.4605263157894737,0.5796460176991151,0.08064516129032258,0.15384615384615385,0.6530612244897959,0.39473684210526316,0.15333333333333332,0.017429193899782137,0.18823529411764706,0.16595744680851063,0.014814814814814815,0.01948051948051948,0.01764705882352941,,0.11333333333333333,0.15503875968992248,0.1871345029239766,0.19306930693069307,0.16981132075471697,0.5714285714285714,0.20634920634920634,0.7538461538461538,0.8909090909090909,0.3673469387755102,0.12380952380952381,0.26031746031746034,0.35294117647058826,0.5,0.19767441860465115,0.7058823529411765,0.540025,0.1352112676056338,0.19730941704035873,0.08158508158508158,0.30536130536130535,10.294623655913979,12.0,25.0,16.0,35.0,6.0,12.0,36.0,1.0,9.0,9.0,52.0,4.0,13.0,15.0,123.0,33.0,1.0,36.0,9.0,17.0,2.0,9.0,10.0,4.0,2.0,3.0,4.0,13.0,0.7884615384615384,0.40310077519379844,0.3076923076923077,0.375,0.40625,0.012195121951219513,0.012738853503184714,0.3076923076923077,0.34285714285714286,0.3048780487804878,0.30864197530864196,0.48,0.1111111111111111,0.45714285714285713,0.45714285714285713,0.875,0.3829787234042553,0.3870967741935484,0.75,0.2647058823529412,0.1111111111111111,1.0,0.13953488372093023,0.5,0.32142857142857145,0.3870967741935484,16.0,1.0,,3.0,,0.10256410256410256,0.01694915254237288,0.08333333333333333,0.16666666666666666,3.0,4.0,1.0,1.0,4.0,0.007751937984496124,0.010638297872340425,0.11764705882352941,0.75,0.6666666666666666,0.030303030303030304,,,,,,
