EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,Offensive Fouls,Charge Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,LostBallSteals,BadPassTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefCorner3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGM,Corner3FGA,PtsAssisted3s,Fg2aBlocked,FTOffRebounds,ShootingFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Arc3Assists,Loose Ball Fouls,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShortMidRangeAssists,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,BadPassOutOfBoundsTurnovers,SecondChanceFtPoints,on,FTDefRebounds,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3FGM,PenaltyArc3FGM,HeaveAttempts,Travels,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,BlockingFouls,Offensive Fouls Drawn,DefensiveGoaltends,BlockedCorner3
101135,1610612744,David Lee,David Lee,101135,GSW,419.0,7.0,1,16.0,15,1.0,13,2.0,31,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,15,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.64705882352941,0.25,0.25,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.46585,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.15,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201578,1610612744,Marreese Speights,Marreese Speights,201578,GSW,1461.0,24.0,-17,47.0,47,24.0,20,12.0,94,3.0,5.0,2.0,4.0,5.0,11.0,1.0,11.0,58,2.0,4.0,4.0,6.0,2.0,4.0,8.0,3.0,4.0,2.0,24.0,0.6,1.0,0.45454545454545453,0.5,0.45454545454545453,0.5,0.4230769230769231,0.5,23.80952380952381,0.15384615384615385,0.16,0.3333333333333333,0.45454545454545453,0.6,0.6,0.3333333333333333,0.36363636363636365,0.5,0.5,1.0,0.45454545454545453,0.4742818181818182,0.15384615384615385,0.15384615384615385,0.36363636363636365,7.427272727272728,0.5106382978723404,2.0,3.0,2.0,2.0,2.0,3.0,6.0,1.0,7.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.5,0.5,0.5,0.5,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.14814814814814814,0.16666666666666666,0.4,0.125,0.25,0.25,0.16666666666666666,1.0,0.18181818181818182,0.75,0.6666666666666666,0.3333333333333333,1.0,0.5788249999999999,0.4402333333333333,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,628.0,10.0,-7,24.0,26,14.0,24,3.0,50,4.0,4.0,,,4.0,4.0,1.0,12.0,34,,,,,,1.0,2.0,1.0,1.0,1.0,12.0,,,1.0,,0.6875,,0.75,,39.285714285714285,,0.16666666666666666,,0.5,1.0,1.0,,,,,,1.0,0.581875,0.125,0.25,,1.975,0.5833333333333334,,,4.0,4.0,,4.0,4.0,1.0,9.0,8.0,,1.0,2.0,,1.0,5.0,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,3.0,,1.0,1.0,,,,,,,9.0,1.0,0.5714285714285714,0.6428571428571429,0.6666666666666666,,0.5,0.14285714285714285,0.125,,,0.14285714285714285,,,0.3333333333333333,,,,,0.5714285714285714,1.0,,0.5876,0.75,1.0,4.0,3.0,1.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.5,1.0,0.5,0.25,0.25,0.42857142857142855,0.25,25.775000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,2500.0,42.0,-27,87.0,87,41.0,44,18.0,174,1.0,2.0,,2.0,4.0,9.0,2.0,16.0,109,1.0,1.0,2.0,4.0,3.0,8.0,11.0,4.0,6.0,1.0,39.0,0.5,0.6666666666666666,0.4444444444444444,1.0,0.4666666666666667,1.0,0.4444444444444444,1.0,17.117117117117115,0.13636363636363635,0.20512820512820512,,0.13333333333333333,0.5,1.0,1.0,0.13333333333333333,,,,0.5333333333333333,0.5081666666666667,0.0625,0.1,0.125,11.277777777777779,0.47126436781609193,,,,1.0,5.0,3.0,5.0,2.0,8.0,4.0,2.0,,1.0,,,3.0,2.0,,5.0,3.0,,,,1.0,,1.0,1.0,,,5.0,,,,,,,7.0,0.6,0.42857142857142855,0.4444444444444444,1.0,,0.29411764705882354,0.09523809523809523,0.0425531914893617,,,0.10526315789473684,0.125,0.3333333333333333,,,0.3333333333333333,,,0.14285714285714285,,,0.47205714285714284,0.5,1.0,3.0,2.0,2.0,6.0,2.0,,3.0,1.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,0.4,0.2,0.2,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.3333333333333333,24.316666666666666,3.0,1.0,3.0,6.0,1.0,1.0,3.0,2.0,1.0,1.0,0.1111111111111111,0.5,0.16666666666666666,0.2,0.6,0.6,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2581,1610612744,Steve Blake,Steve Blake,2581,GSW,2698.0,45.0,-29,92.0,93,44.0,50,19.0,185,1.0,1.0,,,1.0,2.0,,11.0,119,,1.0,3.0,,1.0,3.0,4.0,1.0,1.0,,42.0,,,0.5,,0.4583333333333333,0.5,0.4583333333333333,0.5,11.965811965811966,0.043478260869565216,0.07317073170731707,0.2,0.08333333333333333,1.0,1.0,,,,,,0.9166666666666666,0.5255208333333332,,,0.2727272727272727,8.299999999999999,0.4782608695652174,,,,,1.0,,1.0,,6.0,2.0,,1.0,2.0,,1.0,5.0,1.0,,2.0,1.0,,,,2.0,,1.0,2.0,,1.0,2.0,,,,,,,6.0,,0.6,0.6,1.0,,0.1111111111111111,0.045454545454545456,0.020833333333333332,,,0.05,,0.07692307692307693,,,0.08333333333333333,,,,,0.60615,0.52172,0.5454545454545454,,7.0,2.0,3.0,10.0,4.0,,7.0,,1.0,,,1.0,,,0.3,0.3,0.8333333333333334,0.2,0.5833333333333334,,,0.4,,25.300000000000004,,3.0,3.0,9.0,,,,,,1.0,,,,,,,,0.25,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.5,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.4,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,1723.0,29.0,-6,61.0,62,17.0,37,10.0,123,1.0,1.0,,,2.0,2.0,2.0,6.0,66,,,,2.0,5.0,7.0,10.0,3.0,2.0,1.0,15.0,0.5,0.5,1.0,,0.4,,0.5,,14.666666666666666,0.29411764705882354,0.2413793103448276,0.3333333333333333,0.2,1.0,1.0,,,,,,0.8,0.46529,0.16666666666666666,0.3333333333333333,,9.450000000000001,0.2786885245901639,,,,,1.0,1.0,1.0,,2.0,2.0,,3.0,4.0,1.0,,9.0,1.0,2.0,2.0,3.0,,,,4.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,,2.0,2.0,3.0,,2.0,1.0,0.5,0.5,0.8,0.14285714285714285,0.16666666666666666,0.0625,0.1,0.2,,0.07142857142857142,0.2857142857142857,0.14285714285714285,,,0.2,,,,,,0.439625,0.3333333333333333,,3.0,1.0,,3.0,1.0,,3.0,,1.0,1.0,,2.0,,,,,0.6,0.2,0.6,,,0.5,,26.2,1.0,,,,,,,,,,,,,0.2857142857142857,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,2.0,2.0,1.0,1.0,0.16666666666666666,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,673.0,11.0,-7,24.0,28,16.0,25,2.0,52,1.0,1.0,,,1.0,1.0,,2.0,38,,,,,,1.0,1.0,1.0,,,16.0,,,1.0,,1.0,,1.0,,7.692307692307692,,0.1111111111111111,,1.0,1.0,1.0,,,,,,1.0,0.3882,,,,3.2,0.6666666666666666,,,,,,,,,,2.0,,4.0,5.0,2.0,,11.0,,,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,0.16666666666666666,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
202348,1610612744,Jordan Crawford,Jordan Crawford,202348,GSW,1517.0,25.0,-10,49.0,47,21.0,13,13.0,96,3.0,6.0,,1.0,3.0,8.0,7.0,13.0,56,1.0,4.0,2.0,2.0,2.0,3.0,4.0,5.0,9.0,5.0,21.0,0.3333333333333333,0.3333333333333333,0.375,0.25,0.25,0.2,0.40625,0.2,27.941176470588232,0.1111111111111111,0.11538461538461539,,0.5,0.5,0.5,0.3333333333333333,0.08333333333333333,,,,0.8333333333333334,0.5050625000000001,0.3125,0.4166666666666667,0.15384615384615385,4.1,0.42857142857142855,1.0,3.0,1.0,2.0,1.0,1.0,2.0,5.0,7.0,4.0,,,,,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,3.0,,1.0,5.0,,,,,,,7.0,0.5,0.3333333333333333,0.5833333333333334,0.6666666666666666,0.05,0.125,,0.03225806451612903,,,,0.14285714285714285,,0.1111111111111111,,0.08333333333333333,0.6,0.3333333333333333,0.6666666666666666,0.5,0.564225,0.5676666666666667,0.5384615384615384,,4.0,1.0,,4.0,1.0,,4.0,,,,,1.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,26.45,,,,,,,3.0,,,,,,,0.125,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,0.2,,,,,,,0.25,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,
200756,1610612744,Hilton Armstrong,Hilton Armstrong,200756,GSW,598.0,10.0,-18,18.0,18,14.0,7,7.0,36,1.0,3.0,1.0,1.0,2.0,5.0,,4.0,37,,1.0,,2.0,,,3.0,2.0,,,14.0,0.5,0.5,0.4,,0.4,,0.4,,29.629629629629626,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,1.0,,0.6,0.43879999999999997,,,,5.5200000000000005,0.7777777777777778,,1.0,,2.0,1.0,1.0,4.0,,2.0,2.0,,1.0,1.0,1.0,,2.0,,3.0,,3.0,1.0,,,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,,,,1.0,,2.0,0.25,0.25,0.25,0.3333333333333333,0.375,,,0.25,0.3333333333333333,0.5,,,,0.3333333333333333,,0.2,1.0,,0.5,,0.3797,0.45885,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,
203136,1610612744,Ognjen Kuzmic,Ognjen Kuzmic,203136,GSW,473.0,8.0,-4,15.0,15,15.0,5,3.0,30,,,,,,,,,19,,,,,2.0,3.0,4.0,,,,15.0,,,,,,,,,,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,0.2,0.25,0.125,,,0.25,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
979,1610612744,Jermaine O'Neal,Jermaine O'Neal,979,GSW,475.0,8.0,-12,15.0,14,6.0,5,4.0,29,2.0,3.0,1.0,4.0,3.0,8.0,,6.0,26,1.0,2.0,2.0,4.0,1.0,1.0,3.0,,,,6.0,0.6666666666666666,0.6666666666666666,0.375,0.5,0.375,0.5,0.375,0.5,40.0,0.5,0.16666666666666666,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.5,0.25,0.25,1.0,0.375,0.44029999999999997,,,0.3333333333333333,7.275,0.4,1.0,2.0,,1.0,1.0,1.0,3.0,,2.0,2.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,,,,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.14285714285714285,,0.2,0.16666666666666666,,,0.2,1.0,,,,0.125,1.0,0.5,0.3333333333333333,,0.5073,0.42096666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.25,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,325.0,5.0,-9,12.0,13,7.0,7,2.0,25,,,,1.0,1.0,2.0,1.0,3.0,18,,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,5.0,1.0,1.0,0.5,,0.3333333333333333,,0.375,0.5,28.57142857142857,1.0,0.4,,,,,,0.3333333333333333,,,,0.3333333333333333,0.45188333333333336,,,0.3333333333333333,15.5,0.5833333333333334,,,,,1.0,1.0,2.0,1.0,3.0,,,1.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,2.0,,,,,,,2.0,0.5,0.5,0.5,,,0.25,,,,,,,0.25,,,0.3333333333333333,,,,,,0.3977,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,26.6,1.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,
