EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Blocked3s,BlockedArc3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,DefThreePtRebounds,DefRebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,OffThreePtRebounds,DefTwoPtRebounds,ShootingFouls,Fouls,DefTwoPtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,LongMidRangeAssists,BadPassTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Avg3ptShotDistance,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,ThreePtAssists,Corner3Assists,FTOffRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,on,PtsPutbacks,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,BadPassOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Travels,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,BlockingFouls,Offensive Fouls Drawn,DefensiveGoaltends,SecondChanceCorner3FGM,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
200756,1610612744,Hilton Armstrong,Hilton Armstrong,200756,GSW,282.0,5.0,-6,9.0,8,9.0,5,3.0,17,1.0,1.0,1.0,1.0,1.0,2.0,2.0,15,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,0.5,0.5,0.5,0.5,0.5,0.5,23.076923076923077,1.0,0.3333333333333333,0.16666666666666666,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.52945,0.52945,1.0,3.05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201578,1610612744,Marreese Speights,Marreese Speights,201578,GSW,244.0,4.0,-1,7.0,8,7.0,1,1.0,15,,,,,,1.0,,7,,1.0,,,,,,,,,1.0,,,,,,,,,,7.0,,,,,,,12.5,,,,,,,,,,,0.3848,0.3848,,19.4,1.0,1.0,1.0,1.0,0.25,0.16666666666666666,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203136,1610612744,Ognjen Kuzmic,Ognjen Kuzmic,203136,GSW,473.0,8.0,-4,15.0,15,15.0,5,3.0,30,,,,,,,,19,,,,,,,,,,1.0,4.0,,,,,,,,,,15.0,,,,,,,,,,0.125,,,,,,,,,,,,1.0,,1.0,3.0,0.2,0.3333333333333333,0.2,,1.0,2.0,2.0,2.0,0.5,0.25,0.25,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,1610612744,Steve Blake,Steve Blake,2581,GSW,473.0,8.0,-4,15.0,15,15.0,5,3.0,30,,,,,,1.0,3.0,19,,1.0,3.0,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,,1.0,,,,3.0,15.0,,,0.375,0.375,0.375,0.375,26.31578947368421,1.0,,,,,,,,,0.75,0.49119999999999997,0.49119999999999997,1.0,14.7,1.0,1.0,,1.0,,0.1111111111111111,,0.25,,1.0,,,0.25,,,0.5,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.25,1.0,1.0,1.0,0.5,0.25,1.0,0.5,24.233333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,1610612744,Jermaine O'Neal,Jermaine O'Neal,979,GSW,53.0,1.0,-3,1.0,1,1.0,1,1.0,2,,,,,,,,3,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202348,1610612744,Jordan Crawford,Jordan Crawford,202348,GSW,420.0,7.0,-1,14.0,14,14.0,4,2.0,28,2.0,2.0,,,1.0,2.0,7.0,16,1.0,2.0,7.0,,,,,,,,,,,,,,,,,7.0,14.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.5833333333333334,35.29411764705882,,,,,0.6666666666666666,,,,0.6666666666666666,1.0,0.5676666666666667,0.5676666666666667,1.0,1.8,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,24.9,1.0,1.0,1.0,1.0,5.0,1.0,2.0,5.0,2.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.6033,0.5,0.6,0.2857142857142857,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,420.0,7.0,-1,14.0,14,14.0,4,2.0,28,,,,,1.0,1.0,3.0,16,1.0,1.0,3.0,,,1.0,,3.0,,1.0,4.0,,,,,,,,,3.0,14.0,1.0,1.0,0.5,0.5,0.5,0.5,17.64705882352941,,,,,,,,,,0.5,0.50945,0.50945,1.0,18.1,1.0,1.0,2.0,3.0,0.5,0.375,0.5,0.5,,1.0,1.0,1.0,0.25,,,,0.5,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,0.5,,,,,0.5,,,0.5,24.5,,,,,1.0,,,1.0,2.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101135,1610612744,David Lee,David Lee,101135,GSW,13048.0,217.0,10,430.0,431,86.0,122,60.0,861,60.0,11.0,4.0,13.0,41.0,77.0,97.0,481,7.0,12.0,17.0,16.0,12.0,18.0,10.0,42.0,13.0,24.0,64.0,8.0,5.0,17.0,3.0,3.0,,,,17.0,85.0,0.5324675324675324,0.5833333333333334,0.5324675324675324,0.5833333333333334,0.563953488372093,0.6071428571428571,20.766129032258064,0.47058823529411764,0.104,0.1256544502617801,0.0625,0.7792207792207793,0.16883116883116883,0.3076923076923077,0.4444444444444444,0.9166666666666666,0.7792207792207793,0.5240545454545454,0.5285333333333333,0.17525773195876287,3.383116883116883,0.2,4.0,12.0,40.0,0.1935483870967742,0.20652173913043478,0.18,0.05194805194805195,11.0,26.0,12.0,28.0,0.21311475409836064,0.16666666666666666,0.21739130434782608,0.27906976744186046,0.16666666666666666,,,,,,,,,19.0,,,,,1.0,3.0,,,,,,,,,,,,,,,36.0,7.0,17.0,7.0,15.0,9.0,18.0,3.0,66.0,20.0,19.0,10.0,0.8048780487804879,0.9705882352941176,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.6,0.7346938775510204,0.8055555555555556,0.8947368421052632,0.4117647058823529,,0.6363636363636364,0.48807272727272727,0.11627906976744186,0.11627906976744186,0.18556701030927836,1.0,6.0,1.0,,,,,0.25,0.25,,False,14.0,15.0,5.0,1.0,2.0,1.0,4.0,3.0,1.0,9.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,0.19480519480519481,0.18333333333333332,0.3076923076923077,0.09523809523809523,0.10204081632653061,0.13636363636363635,0.05,0.1891891891891892,0.25,0.047619047619047616,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200756,1610612744,Hilton Armstrong,Hilton Armstrong,200756,GSW,730.0,12.0,-14,30.0,31,25.0,21,7.0,61,3.0,2.0,1.0,1.0,3.0,5.0,6.0,43,2.0,4.0,4.0,,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,,,1.0,4.0,25.0,0.6,0.5,0.5,0.4,0.42857142857142855,0.3333333333333333,26.31578947368421,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,1.0,1.0,0.4,0.6666666666666666,0.42418333333333336,0.4373,0.6666666666666666,6.42,0.8333333333333334,1.0,,1.0,,0.1,,0.16666666666666666,,1.0,1.0,6.0,0.125,,,0.5,,,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,0.16666666666666666,,,,,0.16666666666666666,,,0.2,25.9,2.0,,1.0,1.0,,,,,6.0,3.0,2.0,,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,0.5,0.3797,,,,,,,,1.0,1.0,,,,,False,,,,,,1.0,,,,2.0,,,,1.0,,2.0,,,,,2.0,,,,,0.5,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,17789.0,296.0,3,590.0,592,153.0,193,84.0,1182,25.0,10.0,3.0,13.0,29.0,59.0,161.0,675,12.0,20.0,56.0,50.0,46.0,59.0,33.0,131.0,2.0,4.0,25.0,22.0,8.0,26.0,4.0,7.0,,,1.0,56.0,149.0,0.4915254237288136,0.6,0.5344827586206896,0.527027027027027,0.5939849624060151,0.6222222222222222,23.14410480349345,0.8461538461538461,0.012048192771084338,0.015209125475285171,,0.21551724137931033,0.11206896551724138,0.23076923076923078,0.25,0.2702702702702703,0.7068965517241379,0.49863956521739133,0.4690594594594595,0.34782608695652173,9.113559322033897,0.2593220338983051,21.0,11.0,21.0,0.11827956989247312,0.08235294117647059,0.1232876712328767,0.1810344827586207,2.0,10.0,9.0,18.0,0.06172839506172839,0.020618556701030927,0.029411764705882353,0.05263157894736842,0.05263157894736842,2.0,10.0,,1.0,47.0,16.0,22.0,57.0,3.0,5.0,17.0,30.0,46.0,8.0,14.0,0.45454545454545453,0.38596491228070173,0.29411764705882354,0.39285714285714285,0.49137931034482757,0.08620689655172414,0.2,0.2,1.0,0.4051724137931034,0.02702702702702703,,0.43243243243243246,25.99649122807018,15.0,,,7.0,37.0,1.0,12.0,17.0,8.0,34.0,42.0,10.0,0.13793103448275862,0.13793103448275862,0.3333333333333333,0.6875,0.75,0.6,0.7142857142857143,0.13333333333333333,,,,0.7,0.5175583333333333,0.11023622047244094,0.14705882352941177,0.07453416149068323,11.0,13.0,6.0,,6.0,5.0,,0.5238095238095238,0.5238095238095238,0.18181818181818182,False,,5.0,7.0,5.0,,1.0,12.0,8.0,4.0,4.0,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,0.0847457627118644,0.16,0.07692307692307693,,0.015873015873015872,0.016666666666666666,,0.08333333333333333,0.1,0.017241379310344827,,1.0,1.0,,,,1.0,20.0,3.0,4.0,5.0,3.0,5.0,1.0,36.0,1.0,20.0,1.0,2.0,3.0,4.0,1.0,0.6,0.425531914893617,0.425531914893617,0.4,0.125,0.5,0.75,0.6666666666666666,0.3125,0.43478260869565216,0.06779661016949153,,,,,,,,
