EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsPutbacks,FTDefRebounds,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Blocked3s,BlockedCorner3,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsAssisted3s,Assisted3sPct,PenaltyFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,14764.0,246,-42.0,463,461,120.0,100.0,53.0,924,23.0,37.0,1.0,2.0,8.0,12.0,11.0,19.0,3.0,10.0,6.0,1.0,2.0,19.0,1.0,1.0,37.0,66,2.0,25.0,18.0,98.0,506,2.0,3.0,1.0,4.0,11.0,19.0,2.0,9.0,31.0,20.0,54.0,6.0,19.0,2.0,5.0,45.0,9.0,54.0,7.0,2.0,21.0,11.0,13.0,117.0,1.0,3.0,7.0,19.0,26.0,4.0,30,3.0,13.0,8.0,5.0,9.0,4.0,6.0,5.0,3.0,1.0,14.0,2.0,3.0,6.0,1.0,14.0,24.0,1.0,2.0,3.0,24.0,3.0,1.0,9.0,4.0,1.0,1.0,1.0,28.0,116.0,2.0,0.2702702702702703,0.2702702702702703,0.08,0.08,0.5606060606060606,0.6666666666666666,0.5789473684210527,0.43956043956043955,0.5,0.5238095238095238,0.4801980198019802,0.5,0.5961538461538461,0.27472527472527475,0.07575757575757576,0.08108108108108109,0.10526315789473684,22.03065134099617,0.6428571428571429,0.13194444444444445,0.015789473684210527,0.08641975308641975,0.022222222222222223,0.11555555555555555,0.01702127659574468,0.03508771929824561,0.012987012987012988,0.07692307692307693,0.10869565217391304,0.0975609756097561,0.17543859649122806,0.07352941176470588,0.15384615384615385,0.06521739130434782,0.4065934065934066,0.6216216216216216,0.6764705882352942,0.17391304347826086,0.2087912087912088,0.5789473684210527,0.6470588235294118,0.36363636363636365,0.10989010989010989,0.3,0.3,0.6666666666666666,0.06593406593406594,0.2087912087912088,0.10526315789473684,0.10526315789473684,0.5,0.5,0.25,0.5714285714285714,0.6666666666666666,0.047619047619047616,0.047619047619047616,0.6813186813186813,0.10526315789473684,0.5034082417582417,0.45908333333333334,0.507997619047619,0.09278350515463918,0.125,0.04081632653061224,0.3163265306122449,6.515151515151516,24.512000000000004,0.2591792656587473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,17972.0,300,-41.0,559,561,140.0,122.0,64.0,1120,17.0,28.0,3.0,5.0,3.0,8.0,21.0,62.0,9.0,25.0,,,,1.0,,1.0,47.0,115,,1.0,27.0,121.0,609,4.0,8.0,,13.0,9.0,25.0,1.0,11.0,29.0,64.0,30.0,,1.0,,8.0,28.0,3.0,31.0,1.0,2.0,10.0,8.0,10.0,65.0,3.0,10.0,10.0,29.0,41.0,13.0,54,5.0,12.0,11.0,1.0,7.0,,2.0,5.0,5.0,,12.0,2.0,4.0,13.0,,27.0,38.0,1.0,5.0,2.0,34.0,3.0,1.0,14.0,4.0,5.0,4.0,6.0,29.0,136.0,4.0,0.6808510638297872,0.7111111111111111,,,0.40869565217391307,0.5,0.36,0.4051724137931034,0.5,0.34615384615384615,0.4580152671755725,0.6,0.45161290322580644,0.008620689655172414,0.06956521739130435,0.10714285714285714,0.08064516129032258,22.555205047318612,0.5833333333333334,0.16477272727272727,0.04424778761061947,0.10869565217391304,0.05357142857142857,0.1455223880597015,0.04609929078014184,0.04411764705882353,0.03488372093023256,0.05555555555555555,0.1509433962264151,0.17857142857142858,0.16417910447761194,0.07792207792207792,0.26666666666666666,0.08333333333333333,0.2413793103448276,0.6071428571428571,0.68,0.7058823529411765,0.5344827586206896,0.3387096774193548,0.3684210526315789,0.5238095238095238,0.21551724137931033,0.36,0.36,1.0,,0.008620689655172414,,,0.625,0.6,,0.3076923076923077,0.375,,0.038461538461538464,0.25,,0.4405780172413793,0.538825,0.43027115384615383,0.11023622047244094,0.1111111111111111,0.10743801652892562,0.2396694214876033,8.608695652173912,27.2,0.2504472271914132,5.0,4.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,0.16666666666666666,0.05555555555555555,0.05263157894736842,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201584,1610612763,Courtney Lee,Courtney Lee,201584,MEM,11641.0,194,-31.0,363,363,75.0,71.0,41.0,726,5.0,11.0,,2.0,,2.0,6.0,10.0,4.0,14.0,6.0,2.0,4.0,9.0,,2.0,15.0,35,6.0,15.0,12.0,60.0,408,,2.0,,1.0,,6.0,4.0,6.0,15.0,24.0,6.0,,9.0,4.0,6.0,5.0,1.0,6.0,,1.0,2.0,2.0,1.0,13.0,1.0,1.0,5.0,5.0,11.0,2.0,13,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,,5.0,1.0,,12.0,,20.0,12.0,,,2.0,16.0,2.0,,5.0,4.0,2.0,2.0,2.0,14.0,72.0,3.0,0.8,0.8,0.4,0.4,0.42857142857142855,,,0.48,,0.45,0.5263157894736842,0.16666666666666666,0.5357142857142857,0.3,0.17142857142857143,0.2727272727272727,0.2,15.270935960591135,0.6,0.04504504504504504,0.006802721088435374,0.09803921568627451,0.03225806451612903,0.06172839506172839,0.011235955056179775,0.022727272727272728,,,0.05555555555555555,0.030303030303030304,0.047619047619047616,0.07317073170731707,0.2,0.043478260869565216,0.22,0.45454545454545453,0.625,1.0,0.2,0.6,0.75,0.6666666666666666,0.28,0.2857142857142857,0.3076923076923077,0.75,0.12,0.18,0.4444444444444444,0.4444444444444444,1.0,,,0.2,,0.2,0.2,0.52,0.4444444444444444,0.49559400000000003,0.3946,0.46735999999999994,0.09433962264150944,0.13157894736842105,0.016666666666666666,0.25,9.851428571428572,24.433333333333337,0.2066115702479339,1.0,,1.0,1.0,,,,,,,,2.0,0.125,,0.05263157894736842,,2.0,1.0,2.0,3.0,18.0,1.0,0.75,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,1.0,,,,,,,,,,,True,,
202334,1610612763,Ed Davis,Ed Davis,202334,MEM,847.0,14,-4.0,27,29,7.0,6.0,3.0,56,,1.0,,1.0,,,,1.0,,,,,,,,,,2,,,,,25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,7.0,1.0,8,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,3.0,3.0,3.0,,7.0,,,,,,,,,,,,,,,,,,,6.666666666666667,,0.45454545454545453,0.07142857142857142,0.25,,0.4,0.07142857142857142,,0.2,,0.4,1.0,0.25,0.25,,,0.5,,,,0.5,,,,,,,,,,,,1.0,,,,,,,0.5,,0.39580000000000004,0.3891,,,,,,5.5,,0.25925925925925924,,,1.0,,1.0,,,,,2.0,,,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,11841.0,197,-35.0,367,367,75.0,80.0,41.0,734,20.0,35.0,4.0,11.0,5.0,7.0,9.0,32.0,8.0,21.0,,,,,,,37.0,88,,,19.0,93.0,387,5.0,18.0,,15.0,6.0,13.0,,5.0,17.0,52.0,22.0,,,,11.0,7.0,2.0,9.0,2.0,,1.0,4.0,2.0,20.0,3.0,13.0,12.0,13.0,26.0,16.0,42,3.0,4.0,3.0,1.0,5.0,,2.0,4.0,3.0,,9.0,1.0,2.0,5.0,,12.0,28.0,,1.0,1.0,35.0,5.0,,19.0,1.0,1.0,1.0,1.0,17.0,71.0,1.0,0.7027027027027027,0.7647058823529411,,,0.42045454545454547,0.2777777777777778,0.46153846153846156,0.42045454545454547,0.2777777777777778,0.46153846153846156,0.45145631067961167,0.3409090909090909,0.4722222222222222,,0.125,0.17142857142857143,0.15625,26.85851318944844,0.5555555555555556,0.11304347826086956,0.08024691358024691,0.18461538461538463,0.07894736842105263,0.1388888888888889,0.08,0.038461538461538464,0.13114754098360656,0.2,0.06060606060606061,0.17647058823529413,0.10416666666666667,0.18518518518518517,0.18181818181818182,0.075,0.3977272727272727,0.5714285714285714,0.6896551724137931,0.7,0.36363636363636365,0.28125,0.3333333333333333,0.7777777777777778,0.23863636363636365,0.38095238095238093,0.38095238095238093,0.625,,,,,0.6111111111111112,0.36363636363636365,,0.5384615384615384,0.7142857142857143,,,0.3977272727272727,,0.47259659090909095,0.508225,0.5159615384615385,0.18627450980392157,0.18627450980392157,0.16129032258064516,0.1827956989247312,7.05,,0.20435967302452315,5.0,6.0,1.0,,5.0,1.0,,,,1.0,,,0.16666666666666666,0.061224489795918366,0.03571428571428571,1.0,,,,,,,,,,,,,,,3.0,0.25,,,,,,,,,True,,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,11559.0,193,-14.0,364,366,126.0,98.0,48.0,730,23.0,36.0,4.0,8.0,7.0,12.0,1.0,5.0,6.0,13.0,5.0,1.0,,2.0,,,30.0,54,,7.0,16.0,76.0,402,5.0,11.0,,14.0,9.0,16.0,1.0,4.0,22.0,32.0,28.0,,2.0,,9.0,5.0,,5.0,,,4.0,1.0,,10.0,3.0,13.0,8.0,16.0,26.0,16.0,42,3.0,10.0,7.0,3.0,3.0,3.0,2.0,7.0,1.0,3.0,10.0,5.0,5.0,10.0,,20.0,13.0,,1.0,1.0,21.0,3.0,,10.0,2.0,1.0,1.0,1.0,21.0,122.0,1.0,0.5333333333333333,0.6153846153846154,,,0.5555555555555556,0.45454545454545453,0.5625,0.4918032786885246,0.45454545454545453,0.5294117647058824,0.5428571428571428,0.5384615384615384,0.55,0.11475409836065574,0.16666666666666666,0.2222222222222222,0.2,19.09307875894988,0.3,0.14678899082568808,0.09154929577464789,0.12698412698412698,0.09090909090909091,0.13953488372093023,0.09142857142857143,0.08163265306122448,0.1,0.08333333333333333,0.14285714285714285,0.18181818181818182,0.12195121951219512,0.15384615384615385,,0.13636363636363635,0.5901639344262295,0.6388888888888888,0.8214285714285714,0.4782608695652174,0.08196721311475409,0.2,0.25,,0.21311475409836064,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.08196721311475409,0.03278688524590164,,,0.7272727272727273,0.5,,0.7058823529411765,0.5833333333333334,0.058823529411764705,,0.7049180327868853,,0.5801819672131147,0.614625,0.6305647058823529,0.14705882352941177,0.16393442622950818,0.18421052631578946,0.2894736842105263,5.781481481481482,23.571428571428573,0.34615384615384615,4.0,8.0,2.0,,2.0,,,,,,,5.0,0.2222222222222222,0.09302325581395349,0.09523809523809523,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,
202720,1610612763,Jon Leuer,Jon Leuer,202720,MEM,846.0,14,-5.0,25,25,14.0,,5.0,50,2.0,2.0,1.0,1.0,2.0,2.0,,1.0,,,,,1.0,1.0,,,2.0,3,1.0,1.0,2.0,9.0,32,1.0,1.0,,4.0,2.0,3.0,,2.0,6.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,2.0,2.0,4.0,2.0,6,1.0,1.0,1.0,,,,,,,,,,,1.0,,2.0,2.0,,,,2.0,,,1.0,,,,,6.0,14.0,,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.875,1.0,0.6666666666666666,0.9,1.0,0.75,0.25,,,,16.129032258064516,,0.4,0.1,0.5,0.2,0.4444444444444444,0.13333333333333333,,0.3333333333333333,,,0.5,0.5,0.5,,1.0,0.5,1.0,1.0,0.5,0.25,,,,,,,,,0.25,1.0,1.0,1.0,1.0,,0.6666666666666666,1.0,,,0.75,1.0,0.5821875,,0.615,0.2,0.25,0.4444444444444444,0.6666666666666666,3.3666666666666667,25.2,0.56,2.0,2.0,,,,,,,,,,,,,0.2,,,,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,True,,
2419,1610612763,Tayshaun Prince,Tayshaun Prince,2419,MEM,6243.0,104,-15.0,180,188,10.0,16.0,17.0,368,2.0,4.0,1.0,2.0,,,,2.0,6.0,13.0,2.0,,,1.0,,,8.0,19,1.0,3.0,,19.0,196,2.0,3.0,,4.0,2.0,3.0,,,4.0,12.0,4.0,,1.0,,1.0,5.0,1.0,6.0,1.0,,2.0,2.0,1.0,13.0,1.0,2.0,4.0,,5.0,4.0,9,,1.0,1.0,,,,,1.0,,1.0,1.0,,,3.0,,7.0,1.0,,,,,,,,,,,,4.0,10.0,,0.75,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.42105263157894735,0.6666666666666666,0.6666666666666666,0.4318181818181818,0.6666666666666666,0.6666666666666666,0.4318181818181818,0.6666666666666666,0.6666666666666666,0.13636363636363635,0.05263157894736842,,0.5,11.330049261083746,,,0.0273972602739726,0.14814814814814814,0.041666666666666664,0.042105263157894736,0.030927835051546393,0.058823529411764705,0.03333333333333333,,,,,0.18181818181818182,,,0.18181818181818182,0.5,0.5,,0.09090909090909091,,,,0.5909090909090909,0.46153846153846156,0.46153846153846156,1.0,0.09090909090909091,0.045454545454545456,,,0.6666666666666666,0.5,,,,,,0.3181818181818182,,0.4545,0.4507333333333334,0.4010666666666667,,,0.21052631578947367,0.21052631578947367,13.910526315789474,23.7,0.05555555555555555,,2.0,1.0,,,,,,,,,1.0,0.3333333333333333,,0.058823529411764705,,1.0,,,,3.0,1.0,,,0.5,0.5,1.0,,,,,,1.0,0.3333333333333333,,,,,,,True,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,8268.0,138,-18.0,264,260,83.0,70.0,28.0,524,,2.0,,1.0,,1.0,,1.0,1.0,7.0,1.0,,10.0,20.0,3.0,5.0,1.0,10,11.0,21.0,6.0,41.0,287,,2.0,3.0,9.0,,3.0,5.0,6.0,15.0,,2.0,3.0,20.0,10.0,2.0,7.0,2.0,9.0,1.0,1.0,4.0,1.0,2.0,20.0,,2.0,11.0,9.0,20.0,2.0,22,,4.0,2.0,2.0,5.0,,3.0,,2.0,,5.0,,3.0,8.0,,14.0,6.0,,1.0,,8.0,,,1.0,3.0,,,,15.0,82.0,3.0,,,0.5238095238095238,0.5238095238095238,0.1,,,0.5645161290322581,0.9,0.5625,0.5857142857142857,0.9,0.6818181818181818,0.6774193548387096,0.2,0.5,1.0,13.468013468013467,1.0,0.10975609756097561,0.020618556701030927,0.24444444444444444,,0.15748031496062992,0.016,0.07692307692307693,,,0.038461538461538464,0.14814814814814814,0.13793103448275862,0.23076923076923078,0.3333333333333333,,0.06451612903225806,,,,0.03225806451612903,,,,0.22580645161290322,0.14285714285714285,0.14285714285714285,,0.03225806451612903,0.6451612903225806,0.5,0.5,0.2,,0.6,0.125,,,0.625,0.7419354838709677,0.5,0.45081129032258055,0.4460875,0.4755625,0.03125,0.09090909090909091,0.21951219512195122,0.36585365853658536,13.15,25.447619047619046,0.3143939393939394,,,,,1.0,,,,,,,1.0,,,,,1.0,,3.0,3.0,30.0,0.9090909090909091,0.6,,1.0,1.0,1.0,0.9,,0.6,,,,,3.0,3.0,1.0,1.0,1.0,,True,,
201585,1610612763,Kosta Koufos,Kosta Koufos,201585,MEM,342.0,6,-6.0,11,12,,,,23,,,,,,,1.0,1.0,,,,,,,,,1.0,1,,,,2.0,16,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,9.090909090909092,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.3414,,,,,,,5.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
