EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,FTDefRebounds,Travels,BlockingFouls,Loose Ball Fouls,RecoveredBlocks,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,Offensive Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Arc3PctBlocked,BlockedLongMidRange,HeaveAttempts,on,Clear Path Fouls,StepOutOfBoundsTurnovers,3SecondViolations
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,19333.0,322,3.0,589,589,213,159,55,1178,15.0,32.0,2.0,2.0,2.0,9.0,13.0,16.0,5.0,21.0,3.0,6.0,1.0,2.0,12.0,38.0,2.0,7.0,16.0,33.0,69.0,15.0,44.0,23.0,134,643,3.0,3.0,2.0,3.0,9.0,7.0,21.0,8.0,18.0,15.0,53.0,16.0,50.0,27.0,18.0,4.0,38.0,12.0,4.0,1.0,28.0,23.0,51.0,17.0,6.0,20.0,2.0,6.0,125.0,2.0,4.0,7.0,17.0,24.0,6,30,3.0,10.0,5.0,5.0,12.0,3.0,8.0,7.0,1.0,4.0,19.0,1.0,8.0,7.0,26.0,2.0,32.0,1.0,4.0,2.0,32.0,3.0,1.0,9.0,8.0,2.0,1.0,1.0,2.0,53.0,213,6.0,7.0,0.24242424242424243,0.25806451612903225,0.6,0.3409090909090909,0.4444444444444444,0.3409090909090909,0.4782608695652174,1.0,0.3333333333333333,0.4911504424778761,0.6,0.48717948717948717,0.5236220472440944,0.6428571428571429,0.5306122448979592,0.3893805309734513,0.022727272727272728,0.057971014492753624,0.125,0.16666666666666666,22.37654320987654,0.631578947368421,0.10828025477707007,0.025,0.08045977011494253,0.02197802197802198,0.09836065573770492,0.02390438247011952,0.021739130434782608,0.02127659574468085,0.029850746268656716,0.027777777777777776,0.07317073170731707,0.1016949152542373,0.14035087719298245,0.10344827586206896,0.034482758620689655,0.05,0.2831858407079646,0.46875,0.5357142857142857,0.3333333333333333,0.1415929203539823,0.8125,0.8125,0.15384615384615385,0.18584070796460178,0.23809523809523808,0.23809523809523808,0.2,0.05309734513274336,0.5,0.6,1.0,0.336283185840708,0.3157894736842105,0.3157894736842105,0.5,0.4,1.0,0.4,0.23076923076923078,0.2222222222222222,0.05128205128205128,0.5,0.41025641025641024,0.4375,0.672566371681416,0.3157894736842105,0.4956769911504426,0.50335,0.47946153846153844,0.07563025210084033,0.12,0.06716417910447761,0.39552238805970147,8.572463768115941,25.047727272727272,0.3616298811544992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101154,1610612751,Andray Blatche,Andray Blatche,101154,BKN,5153.0,86,-3.0,162,163,84,62,19,325,14.0,23.0,5.0,8.0,7.0,10.0,2.0,5.0,,3.0,,,,,,,,,,16.0,31.0,,,8.0,40,171,5.0,8.0,,5.0,15.0,7.0,12.0,,,4.0,18.0,18.0,14.0,,,4.0,,,5.0,,1.0,1.0,2.0,,1.0,1.0,,,5.0,5.0,8.0,4.0,8.0,15.0,14,29,2.0,3.0,1.0,2.0,5.0,,1.0,2.0,,4.0,7.0,1.0,4.0,6.0,12.0,,10.0,1.0,1.0,,10.0,,,4.0,1.0,2.0,2.0,,2.0,18.0,84,5.0,1.0,0.5625,0.6428571428571429,,,,,0.5161290322580645,0.625,0.5833333333333334,0.5161290322580645,0.625,0.5833333333333334,0.5555555555555556,0.6818181818181818,0.6,,,0.16129032258064516,0.21739130434782608,,23.118279569892472,0.7142857142857143,0.21052631578947367,0.16666666666666666,0.2,0.16129032258064516,0.20689655172413793,0.16455696202531644,0.3333333333333333,,0.15789473684210525,0.16666666666666666,0.13333333333333333,0.2727272727272727,0.25,0.21428571428571427,0.16666666666666666,0.2,0.7419354838709677,0.6086956521739131,0.7777777777777778,0.6428571428571429,0.16129032258064516,0.4,0.4,,0.0967741935483871,,,,,,,,,,,,1.0,0.625,,0.8333333333333334,0.7,,,,,0.7419354838709677,,0.5191903225806451,0.5737,0.5397500000000001,0.11428571428571428,0.11428571428571428,0.375,0.45,4.32258064516129,,0.5185185185185185,1.0,3.0,2.0,1.0,1.0,2.0,1.0,0.42857142857142855,0.2,0.14285714285714285,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101187,1610612751,Alan Anderson,Alan Anderson,101187,BKN,8655.0,144,,271,272,138,94,33,543,5.0,8.0,,1.0,4.0,7.0,1.0,7.0,3.0,5.0,2.0,9.0,1.0,3.0,1.0,8.0,1.0,,4.0,9.0,20.0,3.0,17.0,7.0,34,276,,2.0,2.0,2.0,2.0,7.0,13.0,1.0,7.0,4.0,21.0,6.0,12.0,6.0,3.0,,8.0,1.0,2.0,,6.0,2.0,8.0,1.0,1.0,5.0,,1.0,18.0,1.0,6.0,9.0,7.0,16.0,7,23,2.0,4.0,4.0,,3.0,1.0,1.0,3.0,1.0,2.0,6.0,,5.0,5.0,15.0,1.0,12.0,,2.0,,12.0,1.0,,3.0,2.0,,,,,21.0,138,3.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.17647058823529413,0.14285714285714285,0.17647058823529413,0.45,,0.5384615384615384,0.36486486486486486,,0.425,0.40476190476190477,0.2,0.45652173913043476,0.4594594594594595,,0.1,0.125,,15.789473684210526,0.5,0.0945945945945946,0.08108108108108109,0.1836734693877551,0.022727272727272728,0.13008130081300814,0.059322033898305086,0.125,0.08333333333333333,0.038461538461538464,0.030303030303030304,0.043478260869565216,0.08,0.15384615384615385,0.1875,0.17647058823529413,0.08695652173913043,0.21621621621621623,0.625,0.7142857142857143,0.6,0.1891891891891892,0.14285714285714285,0.16666666666666666,,0.13513513513513514,0.6,0.6,,0.24324324324324326,0.2222222222222222,0.2222222222222222,0.5,0.21621621621621623,0.125,0.125,1.0,0.25,,0.25,0.35,0.5714285714285714,0.15,0.3333333333333333,0.2,,0.6756756756756757,0.125,0.4947202702702702,0.5087,0.46622499999999995,0.1,0.13636363636363635,0.058823529411764705,0.6176470588235294,8.73,24.058823529411764,0.5092250922509225,,,,,3.0,,,,,,,,1.0,1.0,1.0,0.14285714285714285,0.25,0.05555555555555555,,,,,,,,,,,,,,,,,,True,,,
1718,1610612751,Paul Pierce,Paul Pierce,1718,BKN,22101.0,368,-4.0,678,675,259,185,69,1353,25.0,33.0,2.0,2.0,11.0,14.0,4.0,10.0,12.0,33.0,2.0,6.0,,2.0,17.0,47.0,4.0,5.0,15.0,41.0,76.0,19.0,53.0,25.0,164,743,4.0,5.0,5.0,1.0,15.0,17.0,32.0,5.0,17.0,16.0,65.0,44.0,38.0,57.0,,,47.0,17.0,3.0,,18.0,6.0,24.0,3.0,3.0,12.0,4.0,2.0,54.0,,4.0,16.0,28.0,50.0,4,54,1.0,14.0,6.0,8.0,9.0,2.0,2.0,11.0,,7.0,20.0,2.0,7.0,23.0,44.0,2.0,39.0,2.0,2.0,5.0,32.0,5.0,,14.0,4.0,3.0,2.0,1.0,4.0,65.0,259,4.0,4.0,0.5365853658536586,0.5365853658536586,1.0,0.3584905660377358,0.29411764705882354,0.3584905660377358,0.5394736842105263,0.8,0.53125,0.5387596899224806,0.7,0.5,0.5774647887323944,0.75,0.5701754385964912,0.4108527131782946,,0.039473684210526314,0.09090909090909091,,21.571238348868178,0.45,0.1590909090909091,0.021505376344086023,0.1523809523809524,,0.15658362989323843,0.013888888888888888,,0.03636363636363636,0.025974025974025976,,0.1702127659574468,0.12903225806451613,0.1791044776119403,0.1267605633802817,0.20588235294117646,0.015151515151515152,0.2558139534883721,0.7575757575757576,0.8333333333333334,0.72,0.07751937984496124,0.4,0.4,,0.2558139534883721,0.36363636363636365,0.36363636363636365,0.3333333333333333,0.046511627906976744,0.3333333333333333,0.3333333333333333,1.0,0.3643410852713178,0.3617021276595745,0.3617021276595745,1.0,0.2,1.0,0.4,0.2857142857142857,0.7857142857142857,0.04081632653061224,,0.30612244897959184,0.3333333333333333,0.6666666666666666,0.3617021276595745,0.49569728682170533,0.50295,0.4696163265306122,0.10869565217391304,0.16470588235294117,0.09146341463414634,0.39634146341463417,9.714473684210525,25.00566037735849,0.38200589970501475,,6.0,3.0,1.0,2.0,4.0,1.0,0.2608695652173913,,,1.0,0.5,1.0,5.0,1.0,,0.1,0.018867924528301886,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,,,,,,,,True,,,
1905,1610612751,Andrei Kirilenko,Andrei Kirilenko,1905,BKN,4715.0,79,18.0,140,142,69,53,19,282,2.0,3.0,,1.0,2.0,3.0,,1.0,,,,,,,,,,,,2.0,4.0,,,6.0,10,154,,1.0,,2.0,2.0,2.0,3.0,,,4.0,8.0,4.0,,,,,,,1.0,,4.0,1.0,5.0,,1.0,3.0,1.0,,11.0,3.0,3.0,3.0,2.0,9.0,6,15,,4.0,2.0,2.0,2.0,,2.0,1.0,,,3.0,,2.0,3.0,7.0,,7.0,,,,8.0,,,3.0,1.0,,,,,8.0,69,,1.0,1.0,1.0,,,,,0.5,,0.6666666666666666,0.5,,0.6666666666666666,0.625,0.5,0.6666666666666666,,,0.25,,,6.832298136645963,0.6666666666666666,0.08333333333333333,0.08823529411764706,0.12,0.125,0.10204081632653061,0.10344827586206896,0.1111111111111111,,0.14285714285714285,0.13636363636363635,0.16666666666666666,,0.125,0.1875,,,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,,,,,,,,,,,,,,,,1.0,,,1.0,0.6666666666666666,,,,,0.75,,0.5867,,0.6325999999999999,0.42857142857142855,0.42857142857142855,0.2,0.8,2.4250000000000003,,0.4928571428571429,,4.0,,,,,,0.5714285714285714,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,True,,,
201977,1610612751,Marcus Thornton,Marcus Thornton,201977,BKN,1799.0,30,-19.0,55,54,29,29,9,109,,1.0,,,,,,1.0,,4.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,6.0,3.0,6.0,1.0,10,79,,,2.0,,6.0,,2.0,2.0,4.0,1.0,7.0,,,9.0,,,3.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,3.0,1,4,,,,,,,,,,,,,,,,,2.0,,,,4.0,,,1.0,1.0,,,,,7.0,29,,1.0,,,1.0,0.5,0.5,0.5,,,,0.375,1.5,0.5,0.35714285714285715,1.5,0.4375,0.5,,0.16666666666666666,1.0,,21.538461538461537,,0.09090909090909091,,0.16666666666666666,,0.11764705882352941,,,,,,,,0.25,0.2,,,0.08333333333333333,,,,0.08333333333333333,,,,0.3333333333333333,,,,0.25,0.6666666666666666,0.6666666666666666,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,,,0.5,,,0.16666666666666666,1.0,0.5,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.4953791666666667,,0.515575,0.07692307692307693,0.14285714285714285,0.6,0.7,14.616666666666665,23.916666666666668,0.5272727272727272,1.0,1.0,,,,,,0.3333333333333333,0.5,,,,1.0,,,,0.5,,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,True,,,
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,19969.0,333,11.0,613,609,216,149,58,1222,10.0,12.0,1.0,1.0,6.0,6.0,27.0,44.0,13.0,25.0,9.0,16.0,3.0,5.0,9.0,23.0,2.0,1.0,11.0,50.0,81.0,18.0,39.0,29.0,183,659,3.0,6.0,4.0,1.0,10.0,14.0,24.0,4.0,16.0,21.0,61.0,32.0,68.0,51.0,3.0,2.0,23.0,9.0,5.0,1.0,16.0,7.0,23.0,6.0,1.0,12.0,2.0,2.0,53.0,3.0,2.0,11.0,14.0,28.0,5,33,2.0,6.0,3.0,3.0,8.0,1.0,3.0,6.0,2.0,5.0,14.0,1.0,5.0,8.0,15.0,1.0,22.0,,1.0,,33.0,1.0,2.0,5.0,11.0,2.0,1.0,1.0,2.0,61.0,216,3.0,11.0,0.32,0.32653061224489793,0.9444444444444444,0.46153846153846156,0.25,0.46153846153846156,0.6172839506172839,0.5,0.5833333333333334,0.6416666666666667,0.45,0.5,0.674074074074074,0.45454545454545453,0.5980392156862745,0.325,0.02564102564102564,0.06172839506172839,0.16666666666666666,,22.074074074074073,0.5714285714285714,0.08695652173913043,0.011695906432748537,0.11827956989247312,0.03260869565217391,0.0984251968503937,0.019011406844106463,,0.02,0.014084507042253521,0.013888888888888888,0.04878048780487805,0.08928571428571429,0.109375,0.140625,0.06896551724137931,0.043478260869565216,0.1,0.8333333333333334,1.0,0.7,0.36666666666666664,0.6136363636363636,0.6428571428571429,0.2222222222222222,0.20833333333333334,0.52,0.5416666666666666,0.23076923076923078,0.13333333333333333,0.5625,0.5625,1.0,0.19166666666666668,0.391304347826087,0.4090909090909091,0.8888888888888888,0.1,1.0,0.2,0.15,1.0,0.125,0.6,0.275,0.09090909090909091,0.425,0.391304347826087,0.4515383333333333,0.46690714285714285,0.44427000000000005,0.04032258064516129,0.058823529411764705,0.0546448087431694,0.3333333333333333,10.31358024691358,24.428205128205132,0.3523654159869494,,3.0,,,,1.0,,0.14285714285714285,,0.1,0.5,,2.0,,,0.045454545454545456,0.2,,,1.0,2.0,,,,,0.25,,,1.0,0.5,1.0,0.04,0.043478260869565216,,,True,,,
2733,1610612751,Shaun Livingston,Shaun Livingston,2733,BKN,12699.0,212,-24.0,390,383,118,78,36,773,14.0,21.0,1.0,2.0,2.0,6.0,6.0,16.0,6.0,13.0,,,,,1.0,1.0,,1.0,1.0,26.0,50.0,1.0,1.0,17.0,72,449,4.0,5.0,,,8.0,4.0,10.0,1.0,1.0,6.0,17.0,24.0,28.0,,3.0,2.0,1.0,1.0,4.0,,20.0,9.0,29.0,6.0,3.0,10.0,4.0,6.0,67.0,1.0,4.0,7.0,10.0,18.0,5,23,1.0,3.0,2.0,1.0,8.0,1.0,6.0,5.0,1.0,2.0,13.0,,5.0,8.0,27.0,1.0,19.0,1.0,,,26.0,,,10.0,3.0,3.0,1.0,1.0,4.0,17.0,118,6.0,3.0,0.46153846153846156,0.48,,1.0,1.0,1.0,0.52,0.8,0.4,0.5392156862745098,0.8,0.5,0.5625,0.8,0.53125,0.0196078431372549,,0.08,0.047619047619047616,,18.032786885245905,0.6153846153846154,0.09259259259259259,0.03773584905660377,0.125,0.02040816326530612,0.10365853658536585,0.03225806451612903,,0.0967741935483871,0.02127659574468085,0.02702702702702703,0.10344827586206896,0.030303030303030304,0.13043478260869565,0.05128205128205128,0.29411764705882354,0.05,0.4117647058823529,0.6666666666666666,0.7,0.5714285714285714,0.3137254901960784,0.375,0.46153846153846156,0.3333333333333333,0.2549019607843137,0.46153846153846156,0.46153846153846156,0.3333333333333333,,,,,0.0196078431372549,1.0,1.0,,0.4,0.5,,0.5454545454545454,0.3333333333333333,,,0.09090909090909091,1.0,0.43137254901960786,1.0,0.4677,0.5005999999999999,0.48275999999999997,0.16393442622950818,0.16666666666666666,0.1111111111111111,0.2361111111111111,7.911999999999999,35.9,0.30256410256410254,,1.0,1.0,,1.0,2.0,,0.06666666666666667,,,0.5,,,1.0,,0.1875,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,True,,,
708,1610612751,Kevin Garnett,Kevin Garnett,708,BKN,11367.0,189,18.0,349,342,112,60,34,691,10.0,11.0,2.0,2.0,2.0,2.0,8.0,14.0,7.0,19.0,,,,,,1.0,,,1.0,25.0,44.0,,1.0,14.0,64,369,3.0,6.0,,7.0,13.0,5.0,7.0,,1.0,9.0,19.0,42.0,8.0,,,4.0,,,1.0,,5.0,3.0,8.0,1.0,2.0,3.0,2.0,,19.0,2.0,7.0,13.0,26.0,41.0,9,50,,7.0,3.0,4.0,2.0,2.0,1.0,8.0,1.0,1.0,10.0,,2.0,7.0,20.0,,16.0,,,,20.0,,,6.0,4.0,4.0,2.0,2.0,4.0,19.0,112,4.0,4.0,0.84,0.9130434782608695,,,,,0.5681818181818182,0.5,0.7142857142857143,0.5555555555555556,0.5,0.625,0.5818181818181818,0.5909090909090909,0.6785714285714286,0.022222222222222223,,0.022727272727272728,0.09090909090909091,,16.927083333333336,0.2,0.26804123711340205,0.07291666666666667,0.24074074074074073,0.04,0.2582781456953642,0.06164383561643835,0.15,0.03225806451612903,0.06666666666666667,0.02702702702702703,0.4090909090909091,0.35294117647058826,0.12195121951219512,0.2857142857142857,0.15789473684210525,,0.24444444444444444,0.9090909090909091,1.0,0.8,0.3111111111111111,0.5714285714285714,0.5714285714285714,0.75,0.4222222222222222,0.3684210526315789,0.3684210526315789,1.0,,,,,0.022222222222222223,,,,0.3333333333333333,1.0,,0.25,1.0,,,0.125,,0.26666666666666666,,0.4382227272727274,0.455,0.4277714285714286,0.11764705882352941,0.12,0.203125,0.296875,10.956818181818182,60.8,0.3209169054441261,,2.0,1.0,,3.0,3.0,1.0,0.25,,0.07692307692307693,0.75,,,6.0,,,,,,,4.0,,,,,,,,,,,,,,1.0,True,,,
203486,1610612751,Mason Plumlee,Mason Plumlee,203486,BKN,3965.0,66,-19.0,120,125,44,44,9,245,6.0,10.0,1.0,1.0,,1.0,,3.0,,,,,,,,,,,,6.0,13.0,,,6.0,18,144,1.0,1.0,,,2.0,,3.0,,,3.0,3.0,10.0,2.0,,,2.0,,,3.0,,1.0,,1.0,,,,1.0,,2.0,1.0,2.0,4.0,4.0,9.0,3,12,,,,,1.0,,1.0,1.0,1.0,,2.0,,,11.0,15.0,,8.0,,,,12.0,,,5.0,1.0,2.0,2.0,,2.0,3.0,44,1.0,1.0,0.8333333333333334,1.0,,,,,0.46153846153846156,1.0,,0.46153846153846156,1.0,,0.47368421052631576,1.0,0.25,,,0.23076923076923078,0.1,,16.40625,0.5,0.13333333333333333,0.0625,0.14814814814814814,0.07142857142857142,0.14035087719298245,0.06521739130434782,0.07142857142857142,0.1111111111111111,,0.08333333333333333,0.2222222222222222,0.15384615384615385,,0.1111111111111111,0.2222222222222222,,0.7692307692307693,0.6,0.6666666666666666,0.8333333333333334,0.23076923076923078,,,,,,,,,,,,,,,,1.0,1.0,,0.3333333333333333,,,,,,0.7692307692307693,,0.5477076923076923,0.5433,0.4524000000000001,0.2777777777777778,0.2777777777777778,0.1111111111111111,0.16666666666666666,2.753846153846154,,0.36666666666666664,,1.0,,1.0,1.0,1.0,,0.2,,,0.5,,,1.0,,0.6666666666666666,,,,,,,,,1.0,,,,,,,,,,,True,,,
