EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Charge Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,FG2APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,LongMidRangeAssists,Loose Ball Fouls,Offensive Fouls,BlockedLongMidRange,AtRimPctBlocked,Travels,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FTOffRebounds,Charge Fouls Drawn,OffFTReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,DefensiveGoaltends,on,Clear Path Fouls,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,BlockedCorner3,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,753.0,13,-13.0,29,32,20,29,5.0,61,1.0,1.0,2.0,3.0,3.0,4.0,6.0,46,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,18,2.0,0.6666666666666666,1.0,0.75,1.0,0.5,0.75,1.0,0.5,0.75,1.0,0.5,14.705882352941176,1.0,0.14285714285714285,0.14285714285714285,0.1,0.06666666666666667,0.14285714285714285,0.25,0.25,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,1.0,0.3641,0.32894999999999996,0.3333333333333333,0.3333333333333333,16.5,0.6896551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,11939.0,199,-14.0,394,394,129,163,37.0,788,8.0,27.0,7.0,19.0,29.0,67.0,135.0,440,3.0,6.0,8.0,7.0,21.0,43.0,26.0,32.0,6.0,3.0,25.0,39.0,10.0,49.0,11.0,4.0,16.0,5.0,13.0,41.0,126,,0.4482758620689655,0.5,0.43283582089552236,0.5,0.3333333333333333,0.4801980198019802,0.3333333333333333,0.37142857142857144,0.5491803278688525,0.4,0.4673913043478261,31.651376146788987,0.6875,0.1968503937007874,0.05357142857142857,0.20670391061452514,0.06097560975609756,0.044444444444444446,0.275,0.26732673267326734,0.2962962962962963,0.2962962962962963,0.18811881188118812,0.3684210526315789,0.3888888888888889,0.42857142857142855,0.46756111111111104,0.43185,0.05925925925925926,0.31851851851851853,8.931343283582088,0.32741116751269034,14.0,21.0,3.0,4.0,4.0,8.0,1.0,1.0,12.0,33.0,3.0,4.0,14.0,13.0,34.0,38.0,3.0,2.0,4.0,14.0,17.0,33.0,6.0,2.0,31.0,12.0,1.0,1.0,12.0,4.0,16.0,3.0,1.0,9.0,3.0,36.0,7.0,12.0,2.0,4.0,3.0,2.0,1.0,1.0,5.0,2.0,7.0,1.0,7.0,1.0,1.0,31.0,1.0,2.0,1.0,47.0,2.0,1.0,1.0,16.0,2.0,6.0,6.0,4.0,2.0,6.0,2.0,4.0,0.8461538461538461,0.38235294117647056,0.2857142857142857,0.40625,0.33663366336633666,0.029411764705882353,0.014925373134328358,0.05263157894736842,0.030303030303030304,0.2,0.06481481481481481,0.23076923076923078,0.1111111111111111,0.029411764705882353,0.05263157894736842,0.09090909090909091,0.125,0.20512820512820512,0.20588235294117646,0.2777777777777778,0.07692307692307693,0.3333333333333333,0.2079207920792079,0.6666666666666666,0.6666666666666666,0.5,0.375,0.009900990099009901,1.0,1.0,1.0,0.32673267326732675,0.36363636363636365,0.375,0.8333333333333334,0.4444444444444444,0.75,0.3333333333333333,0.22857142857142856,0.5,0.4,0.2857142857142857,0.5445544554455446,0.3870967741935484,0.535425,0.15517241379310345,0.19753086419753085,0.05714285714285714,26.761764705882356,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,8004.0,133,4.0,272,271,90,129,28.0,543,8.0,15.0,6.0,18.0,32.0,68.0,112.0,299,5.0,10.0,10.0,11.0,25.0,42.0,8.0,56.0,6.0,2.0,14.0,21.0,8.0,29.0,19.0,15.0,25.0,8.0,19.0,42.0,87,4.0,0.125,0.13793103448275862,0.47058823529411764,0.5,0.44,0.43452380952380953,0.45454545454545453,0.390625,0.5333333333333333,0.45454545454545453,0.5,42.48366013071895,0.76,0.16470588235294117,0.046511627906976744,0.15833333333333333,0.06956521739130435,0.02857142857142857,0.20833333333333334,0.17857142857142858,0.5333333333333333,0.5333333333333333,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.5028761904761905,0.4766609375,0.08928571428571429,0.375,7.648529411764705,0.33088235294117646,18.0,35.0,4.0,8.0,5.0,11.0,,,3.0,16.0,1.0,1.0,7.0,3.0,16.0,39.0,1.0,,1.0,7.0,17.0,3.0,6.0,,16.0,3.0,2.0,1.0,14.0,13.0,27.0,10.0,3.0,10.0,1.0,67.0,6.0,5.0,2.0,4.0,10.0,6.0,4.0,,6.0,,4.0,1.0,1.0,,3.0,25.0,2.0,1.0,,43.0,,,,14.0,1.0,6.0,1.0,,,1.0,,5.0,0.3333333333333333,0.1875,0.14285714285714285,0.1875,0.19047619047619047,0.0625,0.029411764705882353,,0.0625,0.2857142857142857,0.08333333333333333,0.14285714285714285,0.10344827586206896,0.15384615384615385,0.03333333333333333,0.125,0.1388888888888889,0.16,0.16,0.1,0.08888888888888889,,0.4166666666666667,0.5142857142857142,0.5454545454545454,0.05555555555555555,0.375,,,,,0.19047619047619047,0.1875,0.2,0.3333333333333333,0.7272727272727273,0.5,0.09090909090909091,0.34375,0.45454545454545453,0.21875,0.14285714285714285,0.6071428571428571,0.1875,0.5855428571428573,0.15151515151515152,0.17073170731707318,0.058823529411764705,25.168750000000003,3.0,2.0,3.0,1.0,0.05714285714285714,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,6322.0,105,11.0,204,202,65,57,26.0,406,1.0,1.0,2.0,7.0,9.0,14.0,30.0,202,1.0,1.0,2.0,2.0,3.0,4.0,16.0,2.0,2.0,2.0,7.0,13.0,4.0,17.0,2.0,,5.0,2.0,17.0,4.0,65,2.0,0.8888888888888888,1.0,0.6428571428571429,1.0,0.6666666666666666,0.7,1.0,0.6666666666666666,0.75,1.0,0.6666666666666666,10.683760683760685,0.4,0.09210526315789473,0.05,0.0990990990990991,0.039603960396039604,0.030303030303030304,0.09523809523809523,0.06666666666666667,1.0,1.0,0.4666666666666667,0.2857142857142857,0.2857142857142857,1.0,0.5467966666666667,0.6145999999999999,0.06666666666666667,0.13333333333333333,9.885714285714286,0.31862745098039214,6.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,1.0,1.0,9.0,,,,,,3.0,,,,,,,2.0,,2.0,,,1.0,,4.0,2.0,4.0,2.0,,4.0,3.0,1.0,,3.0,,2.0,1.0,8.0,,,8.0,1.0,1.0,,11.0,1.0,,,6.0,,,5.0,4.0,1.0,5.0,5.0,,1.0,1.0,,1.0,0.06666666666666667,,,,,0.6666666666666666,0.03278688524590164,0.11428571428571428,0.043478260869565216,,0.041666666666666664,0.14285714285714285,0.12903225806451613,0.041666666666666664,0.08,0.2,,1.0,0.4,1.0,1.0,0.8333333333333334,1.0,0.06666666666666667,1.0,1.0,1.0,,,,,1.0,1.0,,0.6666666666666666,1.0,,,0.4666666666666667,,0.6118,0.3,0.3157894736842105,,22.9,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
965,1610612760,Derek Fisher,Derek Fisher,965,OKC,17948.0,299,-36.0,580,580,169,218,56.0,1160,2.0,9.0,8.0,19.0,11.0,32.0,73.0,632,1.0,3.0,4.0,2.0,6.0,24.0,8.0,14.0,,2.0,16.0,27.0,6.0,33.0,4.0,2.0,6.0,1.0,27.0,22.0,166,5.0,0.36363636363636365,0.36363636363636365,0.34375,0.3333333333333333,0.3333333333333333,0.3972602739726027,0.16666666666666666,0.47058823529411764,0.45625,0.2857142857142857,0.5714285714285714,13.292117465224111,0.6666666666666666,0.08290155440414508,0.020833333333333332,0.09352517985611511,0.018656716417910446,0.02531645569620253,0.09230769230769231,0.1232876712328767,0.2222222222222222,0.2222222222222222,0.2602739726027397,0.42105263157894735,0.42105263157894735,0.375,0.4793979452054796,0.4369823529411766,0.0547945205479452,0.3287671232876712,13.312500000000002,0.2913793103448276,1.0,4.0,,1.0,,1.0,5.0,12.0,7.0,29.0,2.0,3.0,10.0,12.0,41.0,15.0,3.0,2.0,4.0,11.0,8.0,30.0,6.0,,29.0,7.0,1.0,,11.0,5.0,16.0,3.0,2.0,5.0,4.0,37.0,3.0,10.0,1.0,,13.0,8.0,5.0,1.0,2.0,,2.0,,10.0,,1.0,23.0,1.0,5.0,,15.0,1.0,,,5.0,,3.0,,,,,,2.0,0.8333333333333334,0.2926829268292683,0.36363636363636365,0.2926829268292683,0.5616438356164384,,0.03125,,,0.07142857142857142,0.01744186046511628,0.11764705882352941,0.017241379310344827,0.022222222222222223,0.014492753623188406,,0.058823529411764705,0.1,0.12280701754385964,0.10714285714285714,,,0.0547945205479452,0.25,0.3333333333333333,,0.5,0.1643835616438356,0.4166666666666667,0.4166666666666667,0.8,0.3972602739726027,0.2413793103448276,0.2413793103448276,0.8571428571428571,0.16666666666666666,,0.3333333333333333,0.058823529411764705,,0.5882352941176471,0.3,0.6164383561643836,0.2413793103448276,0.47632500000000005,0.06493506493506493,0.1388888888888889,,24.81219512195122,2.0,1.0,,,0.25,,1.0,1.0,1.0,1.0,2.0,0.08333333333333333,0.16666666666666666,0.058823529411764705,1.0,,,,,,,,,,True,,,,,,,,,,,
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,12235.0,204,-34.0,386,388,98,108,38.0,774,2.0,8.0,2.0,13.0,24.0,55.0,86.0,418,2.0,6.0,9.0,4.0,9.0,12.0,10.0,38.0,,1.0,17.0,25.0,2.0,27.0,9.0,5.0,15.0,3.0,15.0,11.0,95,6.0,0.20833333333333334,0.20833333333333334,0.43636363636363634,0.3333333333333333,0.4444444444444444,0.48,0.3888888888888889,0.3333333333333333,0.5180722891566265,0.45,0.4,22.685185185185183,0.6,0.12318840579710146,0.015625,0.12121212121212122,0.01092896174863388,0.019230769230769232,0.07142857142857142,0.10666666666666667,0.25,0.2857142857142857,0.17333333333333334,0.15384615384615385,0.15384615384615385,,0.497276712328767,0.442525,0.10465116279069768,0.13953488372093023,6.1072727272727265,0.2538860103626943,20.0,34.0,2.0,4.0,2.0,5.0,1.0,3.0,7.0,17.0,3.0,,3.0,8.0,20.0,14.0,3.0,2.0,,3.0,4.0,15.0,9.0,2.0,15.0,7.0,5.0,,15.0,7.0,22.0,5.0,2.0,6.0,4.0,51.0,1.0,7.0,1.0,,1.0,,1.0,1.0,6.0,1.0,4.0,1.0,2.0,,1.0,21.0,,1.0,2.0,16.0,,,,6.0,,2.0,2.0,1.0,1.0,2.0,1.0,,0.625,0.4,,0.4444444444444444,0.26666666666666666,,0.09090909090909091,,,0.1,0.008403361344537815,0.11666666666666667,,0.02702702702702703,,,0.1509433962264151,0.13953488372093023,0.125,0.1,,0.5,0.4533333333333333,0.5882352941176471,0.6666666666666666,0.25,,0.04,0.3333333333333333,0.3333333333333333,1.0,0.22666666666666666,0.4117647058823529,0.4117647058823529,0.5714285714285714,0.4444444444444444,0.5,0.3333333333333333,0.4166666666666667,0.4,0.25,,0.72,0.4666666666666667,0.41368333333333335,0.07407407407407407,0.09836065573770492,,28.455000000000002,5.0,2.0,1.0,,0.11764705882352941,2.0,,,,,,,,,,1.0,1.0,0.3333333333333333,0.125,0.3333333333333333,1.0,,,,True,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,4054.0,68,-14.0,127,128,29,56,15.0,255,1.0,1.0,1.0,1.0,8.0,12.0,19.0,139,4.0,5.0,8.0,2.0,2.0,6.0,10.0,6.0,6.0,1.0,5.0,10.0,7.0,17.0,1.0,1.0,1.0,,6.0,6.0,29,2.0,0.625,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.8,1.0,0.6785714285714286,0.8,1.0,10.416666666666668,1.0,0.10869565217391304,0.045454545454545456,0.12307692307692308,0.10144927536231885,0.0625,0.11764705882352941,0.08333333333333333,1.0,1.0,0.08333333333333333,1.0,1.0,1.0,0.5345666666666666,0.60045,0.42105263157894735,0.3157894736842105,3.8166666666666664,0.2283464566929134,6.0,10.0,3.0,4.0,2.0,2.0,,,,,,,,,,3.0,,,,,2.0,,,,,,2.0,,4.0,1.0,5.0,1.0,,3.0,1.0,11.0,6.0,3.0,2.0,,,,,,,,,,4.0,1.0,,3.0,1.0,,,4.0,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,0.16666666666666666,,,0.4,0.1276595744680851,0.15789473684210525,0.21428571428571427,0.13333333333333333,0.05555555555555555,,0.14285714285714285,0.06666666666666667,0.18181818181818182,0.125,,1.0,0.8333333333333334,0.6,0.75,0.5,1.0,,,,,,,,,0.8,0.75,,1.0,1.0,,,0.8333333333333334,,0.52862,0.07692307692307693,0.07692307692307693,,,,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2570,1610612760,Kendrick Perkins,Kendrick Perkins,2570,OKC,630.0,10,-14.0,24,20,11,11,1.0,44,1.0,1.0,,,2.0,2.0,4.0,35,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,,,3.0,,7.0,2.0,11,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,,0.6666666666666666,0.2,0.5,0.14285714285714285,0.2,,0.5,1.0,1.0,,,,,0.4367,0.4855,0.5,0.5,3.05,0.4583333333333333,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,0.5,,,,,0.5,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,0.5,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
203103,1610612760,Perry Jones III,Perry Jones III,203103,OKC,2704.0,45,-19.0,86,88,37,42,5.0,174,2.0,2.0,1.0,3.0,3.0,6.0,12.0,96,,,,2.0,5.0,10.0,4.0,2.0,,,4.0,6.0,1.0,7.0,,,,,7.0,10.0,37,2.0,0.6666666666666666,0.6666666666666666,0.5,,0.4,0.42857142857142855,,0.45454545454545453,0.42857142857142855,,0.45454545454545453,15.053763440860214,,0.125,,0.13333333333333333,0.022727272727272728,,0.13333333333333333,0.14285714285714285,1.0,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.4716357142857143,0.4692363636363636,,0.8333333333333334,12.733333333333334,0.43023255813953487,,1.0,,,,1.0,1.0,3.0,1.0,5.0,1.0,1.0,4.0,2.0,8.0,,1.0,,2.0,6.0,,6.0,,,5.0,1.0,,,,1.0,1.0,1.0,,,,3.0,1.0,2.0,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,0.25,0.3333333333333333,0.25,0.5714285714285714,,,,,,0.038461538461538464,0.15384615384615385,0.2,,,,,0.2857142857142857,0.1111111111111111,0.25,,1.0,0.07142857142857142,,,,0.5,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.35714285714285715,0.2,0.2,1.0,,,1.0,0.09090909090909091,,0.36363636363636365,0.25,0.6428571428571429,0.2,,,,,24.35,,1.0,,,,,,1.0,2.0,,,,,0.18181818181818182,0.5,,,,,,,,,,True,,,,,,,,,,,
2406,1610612760,Caron Butler,Caron Butler,2406,OKC,11003.0,183,-20.0,344,349,57,108,36.0,693,,2.0,5.0,16.0,10.0,26.0,53.0,380,2.0,3.0,10.0,1.0,2.0,5.0,8.0,12.0,,3.0,15.0,23.0,5.0,28.0,3.0,2.0,5.0,1.0,12.0,5.0,57,3.0,0.4,0.4,0.38461538461538464,0.6666666666666666,0.5,0.4351851851851852,0.7,0.4166666666666667,0.45689655172413796,0.8333333333333334,0.4166666666666667,16.27906976744186,0.6,0.1282051282051282,0.05454545454545454,0.13253012048192772,0.031055900621118012,0.046511627906976744,0.20512820512820512,0.037037037037037035,,,0.2962962962962963,0.3125,0.3125,0.2,0.5066596153846153,0.5796166666666666,0.18867924528301888,0.09433962264150944,11.946153846153845,0.16569767441860464,5.0,8.0,2.0,2.0,1.0,1.0,5.0,11.0,4.0,17.0,2.0,,,9.0,28.0,6.0,2.0,3.0,1.0,4.0,,24.0,3.0,,17.0,4.0,2.0,,4.0,2.0,6.0,1.0,1.0,3.0,1.0,14.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,,5.0,,,11.0,,1.0,1.0,9.0,,,,3.0,1.0,,,,,,,,0.8888888888888888,0.32142857142857145,0.25,0.32142857142857145,0.5185185185185185,,0.07692307692307693,,,0.125,0.018867924528301886,0.14285714285714285,,0.03571428571428571,0.023809523809523808,0.08333333333333333,0.08333333333333333,0.09523809523809523,0.1724137931034483,0.1,0.03125,,0.14814814814814814,0.625,0.8333333333333334,0.6,,0.2037037037037037,0.45454545454545453,0.45454545454545453,0.8,0.3148148148148148,0.23529411764705882,0.23529411764705882,1.0,0.4,1.0,0.4,0.16666666666666666,1.0,,,0.6666666666666666,0.23529411764705882,0.534,0.06896551724137931,0.10344827586206896,0.034482758620689655,24.98214285714286,,,1.0,,0.25,,,1.0,4.0,,,,,0.6666666666666666,0.25,1.0,1.0,0.5,,0.5,1.0,,,,True,,,,,,,,,,,
