EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,DeadBallTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,SecondChanceFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGA,ShortMidRangeFGM,PenaltyArc3FGA,SecondChanceFG2A,PenaltyFG3A,PtsUnassisted2s,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Frequency,SecondChanceFtPoints,OffThreePtRebounds,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffCorner3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,LongMidRangeAssists,Blocked2s,BlockedAtRim,Blocks,PenaltyFg3Pct,DefArc3ReboundPct,PenaltyArc3Accuracy,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,PtsPutbacks,LostBallTurnovers,PenaltyTurnovers,RecoveredBlocks,SecondChanceFg2Pct,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,2pt And 1 Free Throw Trips,on,PenaltyCorner3FGM,PenaltyCorner3FGA,Steals,BadPassSteals,LostBallSteals,Clear Path Fouls,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,OffArc3ReboundPct,ThreePtShootingFoulsDrawnPct,SelfOReb,SecondChanceTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,LongMidRangePctBlocked,SelfORebPct,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,SecondChanceCorner3Frequency,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted
201177,1610612766,Josh McRoberts,Josh McRoberts,201177,CHA,1442.0,24,2,43,43,12.0,6.0,5.0,86,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,8.0,42.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,8.0,8.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,12.0,1.0,1.0,1.0,0.5,0.5,0.25,0.4166666666666667,0.5,0.16666666666666666,0.3333333333333333,18.367346938775512,1.0,1.0,0.2222222222222222,0.25,0.23076923076923078,0.14285714285714285,0.25,0.2857142857142857,1.0,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.519575,0.4893,0.25,0.3333333333333333,0.125,5.75,24.25,0.27906976744186046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201604,1610612766,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,CHA,1760.0,29,-3,52,50,13.0,6.0,5.0,102,2.0,2.0,,,1.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,19.0,62.0,1.0,,2.0,6.0,9.0,2.0,2.0,,,,,,2.0,,2.0,2.0,,,1.0,3.0,4.0,2.0,2.0,13.0,1.0,1.0,1.0,0.6,0.6,1.0,0.9375,0.95,1.0,0.625,18.965517241379313,,,0.10526315789473684,,0.08333333333333333,0.2857142857142857,,,,0.25,1.0,1.0,1.0,,0.125,0.375,0.25,1.0,1.0,1.0,,0.875,1.0,0.55149375,0.2989,0.2,0.4,0.10526315789473684,8.833333333333334,24.380000000000003,0.25,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.4686,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
202390,1610612766,Gary Neal,Gary Neal,202390,CHA,2188.0,36,-7,68,68,21.0,15.0,6.0,136,2.0,5.0,1.0,5.0,2.0,,1.0,5.0,6.0,12.0,1.0,5.0,4.0,19.0,80.0,4.0,2.0,4.0,4.0,,5.0,1.0,1.0,3.0,,7.0,1.0,1.0,,2.0,3.0,,,3.0,3.0,4.0,2.0,4.0,21.0,0.3333333333333333,0.3333333333333333,,0.2,0.2,0.5,0.4411764705882353,0.5,0.3333333333333333,0.29411764705882354,29.333333333333332,,,0.047619047619047616,0.1,0.06451612903225806,,,0.1111111111111111,0.3333333333333333,0.29411764705882354,0.4,0.5,,0.29411764705882354,0.11764705882352941,,0.29411764705882354,0.2,0.2,,0.2,0.5882352941176471,0.2,0.4533147058823529,0.42667,0.10526315789473684,0.14285714285714285,0.21052631578947367,7.874999999999999,25.52,0.3088235294117647,,,,,,,,1.0,3.0,,1.0,3.0,,,0.25,,0.2,,,,,,,,,,,,,1.0,4.0,1.0,1.0,1.0,8.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.2,0.05555555555555555,0.034482758620689655,0.2,0.8,0.8,0.5,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
202687,1610612766,Bismack Biyombo,Bismack Biyombo,202687,CHA,857.0,14,-3,26,25,7.0,7.0,3.0,51,,,,,,,,,,,,,1.0,1.0,25.0,,1.0,1.0,,,,,,,,,,2.0,,2.0,3.0,,,,1.0,2.0,,1.0,7.0,,,,,,,,0.5,0.5,,3.3333333333333335,,,0.2222222222222222,,0.15384615384615385,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,0.2692307692307692,,,,,,,1.0,,,,2.0,2.0,,,,,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,0.07142857142857142,,,,,,,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557,1610612766,Luke Ridnour,Luke Ridnour,2557,CHA,2188.0,36,-7,68,68,21.0,15.0,6.0,136,,1.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,7.0,2.0,6.0,,10.0,80.0,3.0,,3.0,2.0,3.0,3.0,1.0,2.0,12.0,,26.0,4.0,,,4.0,4.0,3.0,3.0,4.0,1.0,,,3.0,21.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.38461538461538464,0.38461538461538464,0.375,0.46153846153846156,22.666666666666668,0.75,,,0.4,0.12903225806451613,,,,,0.07692307692307693,,,,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.25,0.5384615384615384,0.3333333333333333,0.4663961538461538,0.413875,,,0.3,13.242857142857144,24.45,0.3088235294117647,,1.0,,,,,,,1.0,,1.0,1.0,,,,,0.375,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.3963,,,2.0,1.0,1.0,1.0,2.0,3.0,,10.0,2.0,5.0,3.0,,,,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,,0.25,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203469,1610612766,Cody Zeller,Cody Zeller,203469,CHA,1356.0,23,-9,44,44,14.0,11.0,3.0,88,2.0,4.0,2.0,1.0,,,,,2.0,5.0,,,1.0,5.0,58.0,2.0,1.0,3.0,,,,,1.0,1.0,1.0,3.0,,2.0,,2.0,5.0,1.0,,2.0,2.0,2.0,1.0,3.0,14.0,,,,,,0.4,0.4,0.4166666666666667,0.5,,17.02127659574468,0.5,,0.18181818181818182,,0.1111111111111111,0.16666666666666666,,0.2,,0.8,0.5,0.6666666666666666,,0.2,,,,,,,1.0,0.8,,0.5315,0.4736,0.16666666666666666,0.16666666666666666,0.6,2.84,,0.3181818181818182,,,,,,,4.0,1.0,1.0,,1.0,1.0,,,0.5,0.6666666666666666,0.5,0.6666666666666666,,,,,,,,,,0.5311333333333333,0.8,3.0,,,3.0,,4.0,,1.0,,,,,3.0,3.0,1.0,,,,0.2,0.25,0.25,0.17647058823529413,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,2.0,1.0,2.0,4.0,1.0,2.0,1.0,0.6666666666666666,0.4,0.25,1.0,0.6666666666666666,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744,1610612766,Al Jefferson,Al Jefferson,2744,CHA,508.0,8,-3,16,17,9.0,6.0,1.0,33,3.0,3.0,2.0,2.0,1.0,,,,5.0,6.0,,,1.0,11.0,23.0,4.0,,6.0,10.0,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,1.0,,,,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.75,,41.17647058823529,1.0,,,1.0,0.25,,,,,0.5,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,,,,,,0.5,0.5,,0.5240333333333334,0.5337000000000001,0.16666666666666666,0.16666666666666666,0.5454545454545454,6.816666666666666,,0.5625,1.0,,,,,,,3.0,,,,,,,0.75,,0.75,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201945,1610612766,Gerald Henderson,Gerald Henderson,201945,CHA,227.0,4,-6,10,10,6.0,4.0,1.0,20,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201229,1610612766,Anthony Tolliver,Anthony Tolliver,201229,CHA,213.0,4,-1,7,7,,,,14,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203077,1610612766,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,203077,CHA,201.0,3,2,6,8,2.0,5.0,,14,,1.0,,,,,,,,1.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,16.666666666666668,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.6666,,,,,0.8,,0.3333333333333333,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
