EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Loose Ball Fouls,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Corner3Assists,LongMidRangeAssists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,StepOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3FGA,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,on,HeaveAttempts
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,4790.0,80,-27,150,152,66,70,15,302,4.0,8.0,2.0,4.0,2.0,6.0,3.0,7.0,1.0,3.0,1.0,3.0,7.0,1.0,1.0,2.0,9.0,21,4.0,10.0,6.0,36.0,164,1.0,1.0,6.0,13.0,1.0,3.0,1.0,16.0,4.0,14.0,3.0,9.0,7.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,8.0,9.0,9.0,5.0,4.0,1.0,6.0,4.0,2.0,2.0,8.0,5.0,2.0,9.0,1.0,2.0,5.0,7.0,1.0,4.0,1.0,1.0,1.0,1.0,16.0,66,1.0,0.2222222222222222,0.2222222222222222,0.25,0.4,0.3333333333333333,0.4,0.42857142857142855,0.46153846153846156,0.4838709677419355,0.46875,0.5294117647058824,0.5,0.3225806451612903,0.14285714285714285,0.375,24.85207100591716,0.75,0.13333333333333333,0.07692307692307693,0.1232876712328767,0.045454545454545456,0.1875,0.18181818181818182,0.1111111111111111,1.0,0.25806451612903225,0.5,0.8,0.25,0.1935483870967742,0.3333333333333333,0.3333333333333333,0.22580645161290322,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.0967741935483871,0.3333333333333333,0.3333333333333333,0.22580645161290322,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5,0.25,0.5,0.0625,0.125,0.5,0.5806451612903226,0.42857142857142855,0.46488548387096773,0.448125,0.4419625,0.11764705882352941,0.16666666666666666,0.4444444444444444,8.557142857142857,24.96,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1882,1610612737,Elton Brand,Elton Brand,1882,ATL,2240.0,37,-28,67,71,38,36,5,138,,1.0,,,,1.0,,1.0,,,,,,,,,,3,,,,,82,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,2.0,,2.0,3.0,6.0,,,,,,,,,,3.0,6.0,,,,,,,2.0,2.0,2.0,,,38,,,,,,,,,,,,,,,,,4.054054054054054,,0.07692307692307693,,0.0625,,0.2857142857142857,,,,0.3333333333333333,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5275,,0.4159,,,,10.799999999999999,,0.5671641791044776,1.0,2.0,1.0,1.0,3.0,1.0,0.3333333333333333,0.05,0.1,0.075,0.2,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,16024.0,267,-15,503,500,171,139,51,1003,20.0,36.0,6.0,12.0,7.0,24.0,5.0,16.0,2.0,4.0,,7.0,23.0,3.0,2.0,8.0,32.0,76,9.0,27.0,45.0,136.0,513,11.0,3.0,12.0,28.0,2.0,8.0,14.0,44.0,30.0,34.0,27.0,,23.0,7.0,11.0,6.0,14.0,20.0,11.0,1.0,54.0,16.0,36.0,55.0,76.0,10.0,9.0,1.0,6.0,3.0,14.0,3.0,20.0,6.0,6.0,25.0,,1.0,56.0,56.0,3.0,25.0,13.0,9.0,13.0,6.0,44.0,170,2.0,0.46875,0.5357142857142857,1.0,0.3333333333333333,0.25,0.3333333333333333,0.42105263157894735,0.42857142857142855,0.441747572815534,0.4166666666666667,0.5271317829457365,0.5,0.2621359223300971,0.14473684210526316,0.25,26.140350877192983,0.3,0.22784810126582278,0.22535211267605634,0.22707423580786026,0.16363636363636364,0.30952380952380953,0.22950819672131148,0.20754716981132076,0.46153846153846156,0.34951456310679613,0.5555555555555556,0.7407407407407407,0.5,0.23300970873786409,0.2916666666666667,0.3181818181818182,0.1553398058252427,0.3125,0.3125,0.4,0.038834951456310676,0.5,0.5,0.22330097087378642,0.30434782608695654,0.30434782608695654,1.0,0.21428571428571427,0.3333333333333333,0.5,,0.2222222222222222,0.25,0.6116504854368932,0.30434782608695654,0.4939368932038835,0.47542500000000004,0.49182777777777775,0.208,0.25510204081632654,0.3235294117647059,7.331578947368421,25.218518518518522,0.3399602385685885,3.0,11.0,9.0,3.0,21.0,,0.14285714285714285,0.0625,0.088,0.07434944237918216,,0.0673076923076923,5.0,8.0,1.0,6.0,1.0,8.0,23.0,8.0,3.0,2.0,1.0,3.0,7.0,2.0,1.0,3.0,1.0,3.0,7.0,7.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,0.3333333333333333,0.5454545454545454,0.5357142857142857,0.6388888888888888,0.08333333333333333,0.1111111111111111,0.07547169811320754,0.09259259259259259,0.19047619047619047,0.2777777777777778,0.06,0.42857142857142855,1.0,0.5714285714285714,0.625,0.2,0.3333333333333333,1.0,0.037037037037037035,0.16911764705882354,,,,,,,,,,,,,,,,True,
201858,1610612737,Cartier Martin,Cartier Martin,201858,ATL,91.0,2,-1,4,4,4,3,1,8,,,,,,,,1.0,,,,,,,,,,1,,,,,3,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3117,,0.3117,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202714,1610612737,Shelvin Mack,Shelvin Mack,202714,ATL,3992.0,67,-4,119,122,60,46,19,241,3.0,6.0,,,1.0,3.0,1.0,5.0,,1.0,1.0,4.0,11.0,3.0,3.0,5.0,5.0,14,4.0,12.0,5.0,27.0,127,3.0,3.0,2.0,4.0,3.0,6.0,4.0,17.0,,10.0,9.0,3.0,11.0,4.0,2.0,10.0,4.0,14.0,4.0,1.0,32.0,3.0,2.0,5.0,7.0,1.0,,1.0,2.0,,,2.0,2.0,,2.0,5.0,,,5.0,6.0,,1.0,,,,,17.0,60,,,,0.75,0.3333333333333333,0.5,0.3333333333333333,0.35714285714285715,0.5,0.4230769230769231,0.65,0.46551724137931033,0.7083333333333334,0.46153846153846156,0.14285714285714285,0.3333333333333333,21.67832167832168,1.0,0.046511627906976744,0.15789473684210525,0.08064516129032258,0.13333333333333333,,,0.11764705882352941,,0.23076923076923078,0.5,0.75,,0.11538461538461539,0.3333333333333333,0.3333333333333333,0.19230769230769232,0.2,0.2,,0.038461538461538464,,,0.4230769230769231,0.36363636363636365,0.36363636363636365,0.75,0.5,,,0.1,0.5,0.6,0.6923076923076923,0.36363636363636365,0.4819692307692308,0.52403,0.47298999999999997,0.037037037037037035,0.06666666666666667,0.6296296296296297,9.028571428571428,26.025000000000002,0.5042016806722689,7.0,,2.0,,2.0,,,0.05555555555555555,,0.0273972602739726,,,2.0,2.0,,2.0,,,4.0,2.0,,2.0,,,,,,,,,,,,,,,2.0,,,,2.0,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,0.07142857142857142,0.07142857142857142,,0.5,,,,0.3333333333333333,1.0,,,,,0.14814814814814814,,,,,,,,,,,,,,,,True,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,13370.0,223,-16,424,419,137,103,37,843,22.0,41.0,9.0,21.0,6.0,26.0,5.0,15.0,1.0,2.0,,7.0,23.0,4.0,2.0,8.0,33.0,82,8.0,25.0,34.0,124.0,431,1.0,4.0,11.0,33.0,2.0,8.0,19.0,47.0,6.0,60.0,9.0,15.0,23.0,7.0,11.0,10.0,19.0,29.0,15.0,1.0,77.0,8.0,12.0,21.0,26.0,7.0,3.0,4.0,15.0,8.0,4.0,7.0,19.0,4.0,7.0,15.0,,,25.0,36.0,,13.0,3.0,3.0,3.0,2.0,45.0,136,3.0,0.09090909090909091,0.09090909090909091,0.375,0.32,0.25,0.32,0.4024390243902439,0.3333333333333333,0.4205607476635514,0.34146341463414637,0.49193548387096775,0.45,0.2336448598130841,0.13414634146341464,0.21951219512195122,30.105263157894736,0.7894736842105263,0.09375,0.13333333333333333,0.10638297872340426,0.09090909090909091,0.05405405405405406,0.1276595744680851,0.16279069767441862,0.6666666666666666,0.38317757009345793,0.5365853658536586,0.6875,0.09090909090909091,0.24299065420560748,0.23076923076923078,0.24,0.14018691588785046,0.3333333333333333,0.35714285714285715,,0.018691588785046728,0.5,0.5,0.21495327102803738,0.30434782608695654,0.30434782608695654,0.2857142857142857,0.8,0.5121951219512195,0.42857142857142855,,0.1951219512195122,0.25,0.616822429906542,0.30434782608695654,0.5089453271028037,0.53038,0.5233414634146342,0.10833333333333334,0.1368421052631579,0.3790322580645161,6.858536585365854,25.427999999999997,0.3231132075471698,7.0,1.0,4.0,1.0,5.0,,0.05,0.032520325203252036,0.009900990099009901,0.022321428571428572,0.03225806451612903,0.011764705882352941,1.0,1.0,1.0,1.0,1.0,2.0,7.0,,4.0,2.0,,1.0,1.0,1.0,,,,,,,2.0,3.0,,,4.0,,,,3.0,0.25,1.0,0.5,0.5833333333333334,0.038461538461538464,,0.022222222222222223,0.0425531914893617,,0.058823529411764705,0.01818181818181818,0.16666666666666666,1.0,0.2,1.0,,0.25,1.0,,0.056451612903225805,2.0,2.0,0.06666666666666667,,,,,,,,,,,,,True,
201960,1610612737,DeMarre Carroll,DeMarre Carroll,201960,ATL,12949.0,216,-3,401,400,123,105,38,801,10.0,13.0,1.0,2.0,,2.0,2.0,5.0,2.0,5.0,3.0,6.0,15.0,3.0,,2.0,12.0,20,8.0,20.0,7.0,55.0,410,2.0,4.0,1.0,3.0,2.0,5.0,4.0,12.0,14.0,10.0,24.0,,15.0,6.0,1.0,3.0,8.0,11.0,5.0,,30.0,4.0,9.0,20.0,31.0,3.0,1.0,2.0,6.0,2.0,,4.0,6.0,3.0,6.0,18.0,,,13.0,10.0,2.0,3.0,3.0,2.0,3.0,1.0,12.0,122,5.0,0.5833333333333334,0.6363636363636364,1.0,0.4,0.4,0.4,0.6,0.3333333333333333,0.6,0.5,0.625,0.5454545454545454,0.5,0.05,,11.037527593818984,1.0,0.07377049180327869,0.06779661016949153,0.0718232044198895,0.06818181818181818,,0.13043478260869565,0.09523809523809523,0.3333333333333333,0.325,0.7692307692307693,0.7692307692307693,0.6,0.05,,,0.125,0.4,0.4,0.5,0.125,0.4,0.4,0.375,0.4,0.42857142857142855,1.0,0.5,0.25,0.5,0.375,0.25,,0.825,0.4,0.5344475,0.568775,0.54245625,0.07317073170731707,0.14285714285714285,0.21818181818181817,6.555,25.294999999999998,0.30673316708229426,2.0,7.0,4.0,7.0,11.0,2.0,0.3888888888888889,0.038461538461538464,0.07,0.05392156862745098,0.06451612903225806,0.07058823529411765,1.0,2.0,,1.0,,1.0,3.0,2.0,3.0,1.0,,,,,,,,,2.0,,2.0,,,,3.0,,1.0,,3.0,,0.5,0.16666666666666666,0.21428571428571427,0.5,,0.029411764705882353,0.02564102564102564,0.06666666666666667,,,,1.0,0.3333333333333333,0.5,,,,,0.05454545454545454,,,,1.0,2.0,1.0,0.05,0.06666666666666667,0.16666666666666666,0.6666666666666666,,,,,,True,
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,13045.0,217,2,415,410,127,90,43,825,2.0,2.0,1.0,1.0,,,2.0,7.0,6.0,13.0,2.0,15.0,37.0,6.0,3.0,5.0,4.0,9,21.0,50.0,11.0,82.0,414,1.0,7.0,1.0,1.0,4.0,7.0,,14.0,6.0,2.0,60.0,3.0,37.0,15.0,,4.0,,4.0,,,8.0,13.0,14.0,31.0,33.0,4.0,3.0,1.0,5.0,5.0,6.0,,11.0,2.0,10.0,14.0,,1.0,9.0,12.0,,,2.0,1.0,2.0,,14.0,126,,0.75,1.0,0.9523809523809523,0.42,0.5714285714285714,0.42,0.4444444444444444,1.0,0.6016949152542372,0.875,0.6475409836065574,0.875,0.847457627118644,,,15.351812366737738,0.45454545454545453,0.11475409836065574,0.20634920634920634,0.14594594594594595,0.05,0.09375,0.18,0.1836734693877551,,0.03389830508474576,1.0,1.0,0.5,,,,0.11864406779661017,0.2857142857142857,0.2857142857142857,1.0,0.22033898305084745,0.46153846153846156,0.46153846153846156,0.6271186440677966,0.40540540540540543,0.4166666666666667,0.9333333333333333,0.75,0.125,1.0,0.25,0.625,0.6,0.8813559322033898,0.40540540540540543,0.5352838983050848,0.5295666666666667,0.49435,0.06557377049180328,,0.17073170731707318,14.755555555555556,25.292,0.3060240963855422,3.0,1.0,1.0,4.0,2.0,,0.21052631578947367,0.008695652173913044,0.00980392156862745,0.009216589861751152,,,1.0,1.0,1.0,1.0,2.0,,8.0,2.0,,1.0,,,3.0,2.0,,1.0,1.0,,1.0,,3.0,,2.0,4.0,,,1.0,,,0.2857142857142857,1.0,0.5,0.5,,,0.023809523809523808,,0.05555555555555555,0.2857142857142857,,,1.0,0.125,1.0,,0.16666666666666666,1.0,0.07692307692307693,0.0975609756097561,,4.0,,1.0,1.0,1.0,0.02,0.02702702702702703,0.125,0.5,1.0,1.0,1.0,1.0,,True,
203118,1610612737,Mike Scott,Mike Scott,203118,ATL,4622.0,77,-5,153,148,68,63,14,301,4.0,5.0,2.0,3.0,,7.0,,,,4.0,4.0,3.0,14.0,,2.0,6.0,4.0,12,3.0,18.0,4.0,21.0,152,3.0,1.0,2.0,6.0,2.0,10.0,2.0,12.0,8.0,,9.0,,14.0,3.0,2.0,,,,,,,3.0,4.0,9.0,10.0,1.0,1.0,,,,,,,,4.0,9.0,,,4.0,5.0,1.0,3.0,,,,,12.0,68,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2833333333333333,0.3125,0.328125,0.35294117647058826,0.6,0.16666666666666666,0.2,18.93491124260355,,0.09090909090909091,0.11538461538461539,0.1,0.14285714285714285,,0.125,0.09523809523809523,,0.16666666666666666,0.8,1.0,1.0,0.23333333333333334,,,,,,,0.13333333333333333,,,0.4666666666666667,0.21428571428571427,0.21428571428571427,1.0,,0.1875,0.6666666666666666,0.25,0.375,0.3333333333333333,0.7666666666666667,0.21428571428571427,0.4582583333333334,0.4046666666666667,0.45502187499999996,0.09375,0.21428571428571427,0.5714285714285714,6.966666666666666,25.405555555555555,0.4444444444444444,,,1.0,2.0,1.0,,0.3333333333333333,0.02564102564102564,,0.013333333333333334,0.1111111111111111,,2.0,2.0,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,0.14285714285714285,,,,,0.2,,,,0.5,1.0,1.0,,,,0.19047619047619047,,,,1.0,,2.0,0.1111111111111111,,0.25,,,,,,0.5,True,
203544,1610612737,Pero Antic,Pero Antic,203544,ATL,8997.0,150,22,279,274,61,40,32,553,1.0,9.0,,,,1.0,2.0,3.0,,1.0,,2.0,22.0,6.0,1.0,5.0,3.0,13,2.0,23.0,5.0,17.0,269,5.0,6.0,,,1.0,5.0,3.0,6.0,4.0,2.0,6.0,,22.0,2.0,3.0,1.0,3.0,4.0,2.0,,11.0,4.0,11.0,16.0,25.0,5.0,5.0,,4.0,1.0,3.0,3.0,7.0,3.0,9.0,21.0,,1.0,9.0,8.0,,1.0,2.0,2.0,2.0,1.0,6.0,60,1.0,0.6666666666666666,1.0,1.0,0.08695652173913043,0.2,0.08695652173913043,0.23076923076923078,,0.16666666666666666,0.3,0.2125,0.375,0.6388888888888888,0.23076923076923078,0.2222222222222222,14.551083591331269,0.5714285714285714,0.12643678160919541,0.10526315789473684,0.12,0.1,0.2,0.10810810810810811,0.14814814814814814,0.5,0.25,0.1111111111111111,0.14285714285714285,,0.027777777777777776,,,0.08333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.027777777777777776,,,0.6111111111111112,0.09090909090909091,0.09090909090909091,1.0,0.5454545454545454,,,,1.0,0.2,0.8888888888888888,0.09090909090909091,0.5073680555555555,0.54114375,0.41952,0.02702702702702703,0.07142857142857142,0.35294117647058826,6.299999999999999,26.213043478260868,0.21863799283154123,1.0,3.0,6.0,1.0,9.0,2.0,0.08333333333333333,0.07058823529411765,0.04411764705882353,0.058823529411764705,0.043478260869565216,0.05172413793103448,1.0,5.0,,1.0,,1.0,3.0,2.0,1.0,,,1.0,1.0,,,,1.0,,,4.0,,,,,3.0,,,,3.0,,0.2,0.09090909090909091,0.125,1.0,,0.0625,0.1,,,0.03571428571428571,,,0.45454545454545453,0.2,,,,,0.17647058823529413,1.0,,,,,,,,,,,,,,,True,
