EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,FoulsDrawn,BlockingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,FtPoints,SecondChanceFtPoints,SecondChancePoints,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,FTA,TwoPtShootingFoulsDrawn,SecondChanceTsPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyFG2A,PenaltyShotQualityAvg,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyPoints,PtsPutbacks,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceShotQualityAvg,PenaltyPointsPct,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,BadPassSteals,BadPassTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsAssisted3s,Assisted3sPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,Arc3PctAssisted,PenaltyAtRimFGA,PenaltyAtRimFrequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,on,Corner3FGM,PenaltyCorner3FGA,Fg2aBlocked,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Clear Path Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Frequency,BlockedShortMidRange,Corner3Assists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3FGA,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Corner3PctBlocked
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,407.0,7.0,-9.0,12.0,13,2.0,1,1.0,25,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,21.0,2.0,2.0,1.0,1.0,2.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,23.076923076923077,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5079166666666667,11.25,24.1,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,1610612737,Elton Brand,Elton Brand,1882,ATL,575.0,10.0,-6.0,19.0,19,7.0,6,3.0,38,,,,1.0,,,2.0,,2.0,26.0,,,1.0,,7.0,,,,,0.3333333333333333,,13.636363636363637,,,,,0.5,,,,,0.3741,14.4,,0.3684210526315789,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.5,0.25,0.16666666666666666,0.2,0.1,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,91.0,2.0,-1.0,4.0,4,4.0,3,1.0,8,,,,,,,1.0,,,3.0,,,,,4.0,,,,,,,20.0,,,,,,,,,,0.3769,6.2,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.3769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201858,1610612737,Cartier Martin,Cartier Martin,201858,ATL,889.0,15.0,1.0,28.0,28,16.0,15,4.0,56,,,1.0,2.0,,2.0,3.0,,4.0,31.0,,4.0,,,16.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,12.5,,,,,0.6666666666666666,0.5,0.5,,,0.3982333333333334,14.933333333333332,,0.5714285714285714,1.0,,,2.0,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,,1.0,0.3333333333333333,0.2,0.1,0.14285714285714285,0.07142857142857142,,,0.3333333333333333,,,0.5,3.0,0.3982333333333334,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,1.0,1.0,1.0,0.4798,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202714,1610612737,Shelvin Mack,Shelvin Mack,202714,ATL,825.0,14.0,,25.0,25,13.0,13,3.0,50,,,,,,,,2.0,4.0,30.0,,,2.0,,13.0,,,,0.75,0.6666666666666666,1.0,14.285714285714285,,,,,,,,,1.0,0.406275,,26.65,0.52,,1.0,,3.0,1.0,3.0,,1.0,8.0,,,,,1.0,1.0,2.0,,1.5,,,,,0.09090909090909091,,,,,,0.75,,0.36825,,,,,4.0,,1.0,,1.0,,1.0,,,,4.0,,,,1.5,1.5,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.3333333333333333,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203118,1610612737,Mike Scott,Mike Scott,203118,ATL,798.0,13.0,2.0,24.0,24,12.0,12,3.0,48,,,,2.0,,3.0,6.0,2.0,11.0,28.0,4.0,2.0,2.0,,12.0,0.6666666666666666,0.6666666666666666,0.5,0.5625,0.55,0.25,37.03703703703704,,,,,0.25,,,,0.25,0.43240625,12.733333333333334,26.0,0.5,4.0,2.0,,,,,,,,,1.0,,1.0,,1.0,4.0,1.0,,,0.2,,0.14285714285714285,,,,0.5,0.1111111111111111,0.14285714285714285,,4.0,0.42689000000000005,3.0,,,2.0,6.0,,,,,,,,,,6.0,,,0.5,,0.4,0.5,,,,0.75,0.75,,0.5454545454545454,1.0,2.0,,,,1.0,1.0,,,,1.0,2.0,,2.0,1.0,,,,,,,1.0,1.0,0.5,,,0.5,,,0.25,0.5,0.5,,,0.2,,0.5,3.0,1.0,0.5,0.6666666666666666,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,64.0,1.0,1.0,3.0,3,3.0,2,1.0,6,,1.0,,,,,1.0,,,1.0,,,,,3.0,,,,,,,25.0,1.0,,,,,,,,1.0,0.5564,2.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5564,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,64.0,1.0,1.0,3.0,3,3.0,2,1.0,6,1.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,,2.0,,,3.0,,,1.0,0.5,0.5,0.5,50.0,0.5,1.0,1.0,,,,,,1.0,0.483175,1.6,25.1,1.0,,,,2.0,,,,,,1.0,,1.0,1.0,1.0,2.0,,,1.0,0.5,,0.5,,0.3333333333333333,,,,,,1.0,1.0,0.483175,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,2.0,,1.0,1.0,1.0,0.5,0.5,,,,,,0.4061,1.0,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,0.5,,,,,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203471,1610612737,Dennis Schroder,Dennis Schroder,203471,ATL,418.0,7.0,9.0,13.0,12,11.0,12,2.0,25,1.0,1.0,,,,1.0,1.0,1.0,5.0,9.0,,2.0,,,11.0,,,1.0,1.25,1.25,0.5,13.333333333333334,0.5,1.0,1.0,,,,,,1.0,0.567675,1.0,26.3,0.8461538461538461,,,,,,,,,,,,,2.0,,2.0,,,,,,,0.6666666666666666,,,,,,,,1.0,0.567675,,,,1.0,5.0,,,,,,,,1.0,,5.0,1.0,,1.0,,1.25,1.25,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,,,0.5,1.0,1.0,,,0.5,1.0,1.0,3.0,1.0,,,1.0,1.0,0.5,,,1.0,,,,1.0,2.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203488,1610612737,Mike Muscala,Mike Muscala,203488,ATL,314.0,5.0,7.0,9.0,9,9.0,9,1.0,18,,,,2.0,,,2.0,,,5.0,,,,,9.0,,,,,,,20.0,,,,,1.0,,,,,0.32285,17.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.32285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
