EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallSteals,BlockingFouls,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,DefensiveGoaltends,on,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,Arc3PctBlocked
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,8285.0,138,-65,268,267,68,79.0,31.0,535,17.0,29.0,5.0,7.0,6.0,9.0,9.0,20.0,3.0,11.0,29.0,60.0,16.0,74.0,334,7.0,12.0,3.0,17.0,6.0,13.0,5.0,17.0,44.0,14.0,6.0,7.0,9.0,4.0,13.0,3.0,1.0,4.0,4.0,1.0,30.0,4.0,13.0,4.0,17,2.0,23,17.0,40,2.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,1.0,7.0,1.0,2.0,6.0,6.0,16.0,2.0,22.0,2.0,10.0,2.0,9.0,7.0,1.0,1.0,9.0,5.0,17.0,68,2.0,0.7586206896551724,0.8461538461538461,0.48333333333333334,0.5833333333333334,0.46153846153846156,0.48333333333333334,0.5833333333333334,0.46153846153846156,0.5285714285714286,0.6071428571428571,0.5,0.11666666666666667,0.10344827586206896,0.2,25.32894736842105,0.7142857142857143,0.18181818181818182,0.20987654320987653,0.14444444444444443,0.14285714285714285,0.1,0.1926605504587156,0.13076923076923078,0.2222222222222222,0.08571428571428572,0.14285714285714285,0.12903225806451613,0.16129032258064516,0.21739130434782608,0.25925925925925924,0.15,0.125,0.08333333333333333,0.5555555555555556,0.48333333333333334,0.5862068965517241,0.6538461538461539,0.8235294117647058,0.3333333333333333,0.45,0.5625,0.5555555555555556,0.18333333333333332,0.2727272727272727,0.2727272727272727,1.0,0.5833333333333334,0.7142857142857143,0.4,0.6923076923076923,0.6666666666666666,0.48333333333333334,0.47653833333333345,0.5144666666666667,0.5089923076923076,0.14705882352941177,0.14705882352941177,0.22972972972972974,0.22972972972972974,6.831666666666666,0.2537313432835821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,9222.0,154,-20,305,309,93,102.0,30.0,614,8.0,14.0,1.0,1.0,1.0,4.0,4.0,10.0,2.0,5.0,14.0,29.0,16.0,71.0,361,1.0,1.0,3.0,5.0,3.0,8.0,11.0,26.0,14.0,14.0,,2.0,20.0,5.0,25.0,3.0,2.0,16.0,3.0,1.0,55.0,,2.0,3.0,11,2.0,16,2.0,18,,6.0,1.0,8.0,2.0,4.0,7.0,4.0,,15.0,1.0,4.0,7.0,18.0,23.0,1.0,18.0,1.0,9.0,,,,,,,,26.0,93,,0.5,0.5,0.4827586206896552,1.0,0.375,0.4435483870967742,1.0,0.32608695652173914,0.5,1.25,0.44642857142857145,0.06896551724137931,0.07142857142857142,0.1,25.449101796407188,0.5333333333333333,0.15384615384615385,0.11956521739130435,0.025,0.08108108108108109,,0.10852713178294573,0.015503875968992248,0.04,,0.043478260869565216,,0.08333333333333333,0.16,0.11627906976744186,0.1111111111111111,,,,0.22580645161290322,0.5714285714285714,0.6153846153846154,0.5,0.16129032258064516,0.4,0.4444444444444444,0.25,0.08064516129032258,0.4,0.4,1.0,1.0,1.0,1.0,0.17391304347826086,0.25,0.7580645161290323,0.5008330645161291,0.8191,0.46811739130434776,0.12857142857142856,0.24324324324324326,0.07042253521126761,0.36619718309859156,7.637931034482759,0.30491803278688523,1.0,5.0,1.0,8.0,28.0,3.0,14.0,9.0,33.0,3.0,15.0,21.0,6.0,28.0,8.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.7777777777777778,0.2727272727272727,0.2,0.2727272727272727,0.532258064516129,0.08064516129032258,0.2,0.2,1.0,0.45161290322580644,0.2857142857142857,0.2857142857142857,0.75,0.043478260869565216,0.6086956521739131,0.21428571428571427,0.2857142857142857,24.745454545454542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,21363.0,356,-63,696,697,233,239.0,73.0,1393,12.0,22.0,2.0,2.0,3.0,6.0,6.0,13.0,10.0,26.0,28.0,61.0,21.0,125.0,799,3.0,6.0,,15.0,11.0,22.0,13.0,41.0,40.0,16.0,,4.0,9.0,10.0,19.0,8.0,2.0,5.0,2.0,2.0,48.0,,4.0,15.0,26,7.0,48,4.0,52,1.0,3.0,3.0,9.0,,7.0,3.0,2.0,1.0,12.0,2.0,3.0,10.0,23.0,22.0,,22.0,1.0,6.0,5.0,,,,,,,41.0,233,4.0,0.7142857142857143,0.7142857142857143,0.45901639344262296,0.5,0.5,0.5252525252525253,0.6818181818181818,0.4666666666666667,0.5688073394495413,0.6818181818181818,0.5540540540540541,0.06557377049180328,0.13636363636363635,,15.532734274711169,0.75,0.25925925925925924,0.12093023255813953,0.018779342723004695,0.17045454545454544,,0.1353135313531353,0.012698412698412698,0.029850746268656716,0.03076923076923077,,,0.08571428571428572,0.10344827586206896,0.16091954022988506,0.14516129032258066,0.23076923076923078,0.02040816326530612,,0.2222222222222222,0.5454545454545454,0.631578947368421,0.6666666666666666,0.13131313131313133,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.26262626262626265,0.38461538461538464,0.4,0.8,0.18181818181818182,1.0,1.0,0.2,0.5,0.6060606060606061,0.496540306122449,0.4982944444444445,0.4482689655172414,0.057692307692307696,0.09090909090909091,0.12,0.328,10.33770491803279,0.33477011494252873,4.0,7.0,1.0,12.0,31.0,2.0,7.0,16.0,38.0,2.0,8.0,48.0,,30.0,12.0,,1.0,1.0,,,3.0,,1.0,3.0,1.0,0.42105263157894735,0.25,0.43243243243243246,0.3838383838383838,0.0707070707070707,0.5714285714285714,0.6666666666666666,1.0,0.31313131313131315,0.3870967741935484,0.3870967741935484,1.0,0.03333333333333333,0.23333333333333334,0.2857142857142857,0.4,25.19736842105263,3.0,5.0,3.0,5.0,1.0,1.0,1.0,3.0,0.6,0.02631578947368421,0.038461538461538464,0.14285714285714285,0.45454545454545453,0.6,1.0,,,,,,,,,,,,,,,,,,,True,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,7687.0,128,-32,248,245,76,58.0,27.0,493,15.0,24.0,5.0,7.0,5.0,8.0,2.0,7.0,,,17.0,31.0,8.0,42.0,285,5.0,8.0,2.0,12.0,5.0,10.0,1.0,11.0,26.0,8.0,8.0,3.0,8.0,3.0,11.0,2.0,1.0,4.0,1.0,3.0,25.0,2.0,8.0,4.0,15,2.0,21,11.0,32,,2.0,2.0,3.0,1.0,2.0,3.0,1.0,,6.0,,1.0,9.0,12.0,11.0,1.0,13.0,1.0,6.0,1.0,,,,,,,11.0,76,,0.7647058823529411,1.0,0.5483870967741935,0.625,0.5,0.53125,0.625,0.45454545454545453,0.5526315789473685,0.6666666666666666,0.4583333333333333,0.0967741935483871,0.125,,15.770609318996415,0.5,0.3333333333333333,0.20270270270270271,0.1038961038961039,0.13333333333333333,0.0625,0.18269230769230768,0.09174311926605505,0.03571428571428571,0.2,0.10344827586206896,0.08,0.1935483870967742,0.2,0.21428571428571427,0.15789473684210525,0.09090909090909091,,,0.75,0.625,0.7142857142857143,0.7333333333333333,0.21875,0.2857142857142857,0.2857142857142857,1.0,,,,,0.875,0.7142857142857143,0.2,0.7272727272727273,0.625,0.78125,0.5681290322580644,0.5426666666666667,0.58872,0.16216216216216217,0.16666666666666666,0.2857142857142857,0.2619047619047619,2.548387096774194,0.3064516129032258,,,,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,0.03125,,,,,0.03125,,,,,0.09090909090909091,,,60.8,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,0.1,,,,,,,,,,,,,,,,True,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,9734.0,162,-46,317,324,96,110.0,25.0,641,4.0,4.0,,,,,,2.0,7.0,19.0,11.0,25.0,6.0,73.0,389,,,,3.0,2.0,8.0,3.0,28.0,2.0,20.0,,1.0,9.0,3.0,12.0,3.0,,5.0,3.0,1.0,27.0,1.0,,2.0,8,1.0,11,1.0,12,,5.0,5.0,4.0,,4.0,6.0,,1.0,10.0,,1.0,5.0,11.0,10.0,1.0,7.0,,,2.0,,,,,1.0,1.0,28.0,96,1.0,0.09090909090909091,0.09090909090909091,0.44,,0.25,0.5677966101694916,1.5,0.6578947368421053,0.5887096774193549,1.5,0.6666666666666666,0.04,,,21.05263157894737,0.4,0.06666666666666667,0.07920792079207921,,0.06451612903225806,0.018518518518518517,0.07575757575757576,0.007194244604316547,,,,0.023809523809523808,0.058823529411764705,0.08695652173913043,0.09090909090909091,0.08333333333333333,,,1.0,0.06779661016949153,1.0,1.0,0.25,0.03389830508474576,,,,0.3220338983050847,0.3684210526315789,0.3888888888888889,,,,,,,0.6440677966101694,0.5038440677966102,0.5964,0.48964736842105266,0.016666666666666666,,0.0410958904109589,0.3835616438356164,15.155999999999999,0.3028391167192429,5.0,11.0,6.0,10.0,23.0,4.0,5.0,15.0,34.0,7.0,11.0,30.0,15.0,23.0,10.0,,,,2.0,,2.0,,,,0.6666666666666666,0.4411764705882353,0.6363636363636364,0.4411764705882353,0.576271186440678,0.1864406779661017,0.45454545454545453,0.45454545454545453,1.0,0.3898305084745763,0.43478260869565216,0.43478260869565216,0.5,0.3157894736842105,0.2631578947368421,0.8,0.43478260869565216,24.594117647058823,1.0,1.0,1.0,1.0,,,1.0,,1.0,,0.05263157894736842,,1.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,0.5,0.02857142857142857,,,,,,,,,True,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,8219.0,137,-35,270,269,79,72.0,33.0,539,12.0,19.0,,,3.0,3.0,9.0,20.0,6.0,19.0,27.0,58.0,13.0,82.0,320,,1.0,,3.0,9.0,17.0,9.0,33.0,18.0,36.0,,3.0,20.0,10.0,30.0,7.0,3.0,11.0,3.0,6.0,70.0,1.0,1.0,3.0,3,,6,2.0,8,1.0,6.0,5.0,11.0,,6.0,5.0,5.0,1.0,16.0,1.0,6.0,2.0,6.0,12.0,,23.0,,7.0,4.0,,,,,,,33.0,79,3.0,0.3333333333333333,0.3333333333333333,0.46551724137931033,,0.5294117647058824,0.4928571428571429,0.5,0.5714285714285714,0.5061728395061729,0.375,0.6111111111111112,0.05172413793103448,0.10526315789473684,,31.29032258064516,0.6875,,0.0379746835443038,0.010752688172043012,0.08333333333333333,0.03571428571428571,0.05217391304347826,0.01652892561983471,0.03333333333333333,,,,0.030303030303030304,,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.02857142857142857,,0.2714285714285714,0.631578947368421,0.7058823529411765,0.25,0.2857142857142857,0.45,0.45,0.3333333333333333,0.2714285714285714,0.3157894736842105,0.3333333333333333,0.5,,,,0.14285714285714285,1.0,0.44285714285714284,0.4961064285714286,0.5449833333333333,0.4799166666666666,0.09090909090909091,0.1076923076923077,0.036585365853658534,0.4024390243902439,9.577586206896552,0.29259259259259257,5.0,8.0,3.0,,4.0,,1.0,5.0,12.0,2.0,4.0,12.0,3.0,4.0,,1.0,,,1.0,,,1.0,1.0,1.0,0.8,0.4166666666666667,0.5,0.4166666666666667,0.17142857142857143,0.11428571428571428,0.625,0.625,0.8,0.05714285714285714,,,,0.14285714285714285,0.047619047619047616,,,23.849999999999998,,1.0,1.0,2.0,,,2.0,1.0,0.5,,0.05263157894736842,,0.3333333333333333,,,,,,2.0,1.0,,,,0.6666666666666666,,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,1.0,,,True,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,5933.0,99,17,196,187,64,59.0,23.0,383,1.0,2.0,,,,,2.0,4.0,2.0,4.0,5.0,10.0,2.0,54.0,197,,1.0,,3.0,1.0,3.0,,5.0,6.0,4.0,,,5.0,3.0,8.0,2.0,1.0,3.0,2.0,,19.0,1.0,,5.0,6,,11,2.0,13,1.0,6.0,2.0,2.0,,1.0,,1.0,,2.0,,,7.0,8.0,6.0,,2.0,,1.0,,3.0,2.0,,1.0,3.0,2.0,5.0,64,,0.6,0.6,0.5,,0.3333333333333333,0.7428571428571429,0.75,0.3125,0.75,0.75,0.3125,,,,17.04035874439462,1.0,,0.08955223880597014,,0.2,0.037037037037037035,0.11956521739130435,0.011764705882352941,,,,0.045454545454545456,0.10714285714285714,,0.15,0.14285714285714285,0.2727272727272727,0.08333333333333333,0.6666666666666666,0.05714285714285714,0.5,0.5,1.0,0.11428571428571428,0.5,0.5,0.5,0.11428571428571428,0.5,0.5,0.5,,,,,,0.7714285714285715,0.49442352941176476,0.45237499999999997,0.39158125,0.027777777777777776,0.09090909090909091,0.05555555555555555,0.09259259259259259,10.2,0.32653061224489793,2.0,3.0,1.0,12.0,22.0,1.0,4.0,14.0,25.0,1.0,5.0,39.0,3.0,21.0,12.0,4.0,1.0,,,1.0,,1.0,,,0.9285714285714286,0.56,0.2,0.5833333333333334,0.7142857142857143,0.08571428571428572,0.6666666666666666,0.6666666666666666,1.0,0.6285714285714286,0.5454545454545454,0.5454545454545454,0.9166666666666666,0.125,0.5,0.25,0.5714285714285714,25.887999999999998,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,0.5,1.0,1.0,1.0,,0.14285714285714285,,,,,,,,,,,,,,,,True,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,5874.0,98,-43,192,196,42,36.0,21.0,388,3.0,9.0,,3.0,1.0,2.0,3.0,8.0,3.0,8.0,9.0,25.0,7.0,28.0,236,,4.0,,,1.0,2.0,2.0,4.0,6.0,12.0,,1.0,1.0,1.0,2.0,,1.0,,,1.0,5.0,4.0,2.0,4.0,14,2.0,20,7.0,27,,6.0,4.0,4.0,,1.0,1.0,3.0,,5.0,,1.0,,6.0,8.0,1.0,10.0,,4.0,1.0,2.0,1.0,1.0,,2.0,2.0,4.0,42,1.0,0.3333333333333333,0.3333333333333333,0.36,,0.5,0.3181818181818182,,0.3333333333333333,0.3684210526315789,,0.5,0.04,0.1111111111111111,,19.907407407407405,0.8,0.4,0.25925925925925924,0.03225806451612903,0.17391304347826086,0.12903225806451613,0.23376623376623376,0.06451612903225806,,,0.1,0.16,0.23529411764705882,0.25,0.28,0.25,0.09090909090909091,,1.0,0.2727272727272727,0.3333333333333333,0.375,1.0,0.24242424242424243,0.375,0.375,,0.24242424242424243,0.375,0.375,,0.6,,,0.6666666666666666,0.5,0.5151515151515151,0.48703181818181823,0.6834,0.5112,0.10810810810810811,0.13793103448275862,,0.14285714285714285,9.38,0.21875,,2.0,1.0,1.0,6.0,,,1.0,8.0,,1.0,3.0,,6.0,1.0,2.0,,,1.0,,1.0,2.0,,2.0,1.0,0.125,,0.125,0.24242424242424243,0.06060606060606061,,,,0.18181818181818182,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,,,0.16666666666666666,24.55,,,,1.0,,,,1.0,,,,,,,,1.0,,0.16666666666666666,,,,,,,,,1.0,,0.2,,,,,True,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,12893.0,215,-66,418,424,91,129.0,40.0,842,18.0,27.0,3.0,4.0,2.0,4.0,13.0,22.0,3.0,8.0,34.0,57.0,11.0,88.0,503,4.0,6.0,1.0,12.0,2.0,7.0,3.0,16.0,32.0,36.0,2.0,2.0,14.0,10.0,24.0,5.0,5.0,8.0,2.0,4.0,58.0,1.0,7.0,11.0,15,3.0,29,8.0,37,3.0,5.0,3.0,3.0,2.0,,5.0,3.0,,8.0,,1.0,8.0,12.0,18.0,,18.0,2.0,8.0,2.0,1.0,1.0,,,1.0,,16.0,91,2.0,0.47058823529411764,0.48484848484848486,0.5964912280701754,0.6666666666666666,0.2857142857142857,0.5202702702702703,0.6111111111111112,0.4642857142857143,0.5365853658536586,0.6666666666666666,0.47058823529411764,0.03508771929824561,0.07407407407407407,,19.354838709677416,0.375,0.2,0.11904761904761904,0.05343511450381679,0.22,0.014925373134328358,0.14772727272727273,0.04040404040404041,0.044444444444444446,0.06382978723404255,0.05128205128205128,0.01818181818181818,0.05128205128205128,0.16216216216216217,0.14,0.2571428571428571,0.13333333333333333,0.08571428571428572,,0.36486486486486486,0.6666666666666666,0.72,0.5555555555555556,0.2972972972972973,0.5909090909090909,0.5909090909090909,0.23076923076923078,0.10810810810810811,0.375,0.375,1.0,0.4444444444444444,0.75,0.6666666666666666,0.2857142857142857,0.5,0.5945945945945946,0.48706418918918915,0.4862083333333333,0.5019142857142856,0.1,0.12698412698412698,0.13636363636363635,0.18181818181818182,6.0,0.21770334928229665,2.0,3.0,3.0,1.0,14.0,1.0,4.0,3.0,17.0,3.0,7.0,9.0,,14.0,1.0,2.0,1.0,,,,2.0,,,1.0,1.0,0.17647058823529413,0.42857142857142855,0.17647058823529413,0.22972972972972974,0.04054054054054054,0.6666666666666666,0.6666666666666666,1.0,0.1891891891891892,0.07142857142857142,0.07142857142857142,1.0,0.21428571428571427,0.2857142857142857,0.25,0.07142857142857142,24.45294117647059,1.0,2.0,1.0,3.0,,,2.0,1.0,0.3333333333333333,,,,0.2222222222222222,0.5,1.0,,,,2.0,,,,,0.6666666666666666,,,1.0,,0.1111111111111111,,,1.0,,True,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,4092.0,68,10,131,130,83,80.0,15.0,261,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,12.0,132,,,,,2.0,3.0,1.0,8.0,4.0,4.0,,,8.0,1.0,9.0,,1.0,2.0,3.0,3.0,19.0,1.0,1.0,4.0,2,,6,2.0,8,,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,3.0,1.0,,2.0,,,1.0,1.0,1.0,,,1.0,1.0,8.0,83,1.0,0.5,0.5,0.8,,0.6666666666666666,0.6111111111111112,,0.7,0.6,,0.6666666666666666,,,,7.38255033557047,,,0.046511627906976744,0.023255813953488372,0.18181818181818182,0.0625,0.09230769230769231,0.03389830508474576,,,0.04,0.0625,0.1111111111111111,,0.047619047619047616,0.11764705882352941,0.4,,1.0,0.2222222222222222,1.0,1.0,0.5,0.1111111111111111,1.0,1.0,,0.2222222222222222,0.5,0.5,1.0,,,,0.2,1.0,0.6666666666666666,0.4793,0.58515,0.4413,,,,0.6666666666666666,11.24,0.6335877862595419,,,,1.0,4.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,,4.0,1.0,,,,,,,,,,1.0,0.25,0.5,0.25,0.4444444444444444,,,,,0.4444444444444444,0.25,0.25,1.0,,0.4,0.5,0.25,24.475,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,
