EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,BlockingFouls,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangePctBlocked,LostBallOutOfBoundsTurnovers,3SecondViolations,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,on,OffensiveGoaltends,3pt And 1 Free Throw Trips,Arc3PctBlocked,DefensiveGoaltends
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,37519.0,625.0,82.0,1180.0,1183,232.0,200.0,132.0,2363,67.0,96.0,18.0,27.0,14.0,19.0,42.0,89.0,14.0,47.0,1.0,1.0,123.0,232.0,2.0,63.0,309.0,1271,25.0,38.0,13.0,63.0,18.0,35.0,16.0,52.0,178.0,68.0,30.0,1.0,16.0,26.0,8.0,34.0,6.0,2.0,17.0,6.0,3.0,76.0,8.0,42.0,1.0,39.0,79.0,6.0,124.0,51.0,175.0,7.0,4.0,2.0,2.0,14.0,4.0,6.0,8.0,8.0,1.0,22.0,1.0,4.0,26.0,44.0,7.0,3.0,70.0,11.0,1.0,2.0,79.0,7.0,38.0,5.0,25.0,20.0,5.0,25.0,13.0,52.0,228.0,1.0,5.0,0.7235772357723578,0.8240740740740741,0.5301724137931034,0.6578947368421053,0.5142857142857142,0.5256410256410257,0.6578947368421053,0.5142857142857142,0.5722222222222222,0.7,0.5777777777777777,0.008547008547008548,0.06896551724137931,0.052083333333333336,0.12359550561797752,21.97140707298721,0.6363636363636364,0.15384615384615385,0.03125,0.18944844124700239,0.1065989847715736,0.22413793103448276,0.0625,0.1996615905245347,0.09578544061302682,0.1346153846153846,0.10666666666666667,0.08571428571428572,0.07865168539325842,0.02564102564102564,0.16546762589928057,0.17117117117117117,0.2215568862275449,0.2125984251968504,0.2553191489361702,0.07526881720430108,0.52,0.41025641025641024,0.6979166666666666,0.7362637362637363,0.7611940298507462,0.3803418803418803,0.47191011235955055,0.5384615384615384,0.5952380952380952,0.20085470085470086,0.2978723404255319,0.2978723404255319,0.9285714285714286,0.004273504273504274,0.004273504273504274,0.7105263157894737,0.6666666666666666,0.2222222222222222,0.5428571428571428,0.7368421052631579,0.4188034188034188,0.474300641025641,0.5261545454545455,0.5040742857142857,0.14339622641509434,0.1444866920152091,0.20388349514563106,0.16828478964401294,7.3836206896551735,24.05,0.19661016949152543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,20949.0,349.0,88.0,680.0,686,238.0,193.0,71.0,1366,18.0,32.0,,,8.0,13.0,6.0,22.0,5.0,19.0,9.0,47.0,29.0,73.0,56.0,44.0,168.0,716,1.0,4.0,2.0,16.0,8.0,23.0,27.0,70.0,24.0,34.0,,47.0,6.0,38.0,17.0,55.0,9.0,8.0,27.0,5.0,6.0,127.0,2.0,3.0,,13.0,23.0,2.0,38.0,5.0,43.0,1.0,17.0,6.0,11.0,11.0,6.0,9.0,16.0,2.0,2.0,27.0,,11.0,12.0,39.0,1.0,,45.0,1.0,8.0,1.0,51.0,1.0,15.0,8.0,2.0,1.0,,2.0,,63.0,232.0,5.0,3.0,0.41379310344827586,0.41379310344827586,0.3972602739726027,0.25,0.34782608695652173,0.4806201550387597,0.6363636363636364,0.4673913043478261,0.5397350993377483,0.6666666666666666,0.5583333333333333,0.43410852713178294,0.0821917808219178,0.125,0.09090909090909091,23.544973544973548,0.4074074074074074,0.06060606060606061,,0.10900473933649289,0.013824884792626729,0.11926605504587157,0.027777777777777776,0.1125,0.01730103806228374,0.01694915254237288,0.02247191011235955,,0.018867924528301886,0.05263157894736842,0.05555555555555555,0.09836065573770492,0.16666666666666666,0.09876543209876543,0.17857142857142858,0.013888888888888888,,0.24806201550387597,0.5625,0.6428571428571429,0.4444444444444444,0.17054263565891473,0.2727272727272727,0.3,0.5,0.14728682170542637,0.2631578947368421,0.2631578947368421,0.2,0.06976744186046512,0.3643410852713178,,,,0.2826086956521739,0.6153846153846154,0.6821705426356589,0.4998662790697674,0.46844444444444444,0.5052119565217392,0.1048951048951049,0.1724137931034483,0.09523809523809523,0.4166666666666667,8.119178082191782,24.78214285714285,0.35,3.0,3.0,2.0,7.0,19.0,4.0,4.0,7.0,16.0,22.0,4.0,7.0,9.0,23.0,42.0,24.0,19.0,2.0,3.0,2.0,6.0,1.0,0.6363636363636364,0.39285714285714285,0.5714285714285714,0.391304347826087,0.39285714285714285,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.40425531914893614,0.40425531914893614,0.631578947368421,0.2727272727272727,0.36363636363636365,1.0,0.75,0.15217391304347827,0.2857142857142857,0.34782608695652173,0.4375,0.40425531914893614,,,,,,,,,,,,,,,,,True,,,,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,8219.0,137.0,-35.0,270.0,269,79.0,72.0,33.0,539,3.0,6.0,,,,1.0,3.0,4.0,5.0,7.0,4.0,10.0,11.0,17.0,14.0,7.0,56.0,320,1.0,1.0,,8.0,4.0,5.0,1.0,12.0,22.0,,,10.0,2.0,6.0,2.0,8.0,1.0,1.0,3.0,2.0,1.0,18.0,,1.0,,5.0,12.0,2.0,19.0,1.0,20.0,,2.0,2.0,,6.0,,5.0,1.0,1.0,1.0,7.0,1.0,2.0,5.0,10.0,2.0,,8.0,,1.0,,8.0,1.0,4.0,,,,,,,12.0,79.0,2.0,,1.0,1.0,0.6470588235294118,1.0,0.8,0.7903225806451613,1.0,0.9166666666666666,0.8088235294117647,1.0,0.8571428571428571,0.45161290322580644,0.11764705882352941,0.16666666666666666,,13.225806451612902,0.8571428571428571,0.2857142857142857,,0.1518987341772152,0.010752688172043012,0.1388888888888889,,0.14782608695652175,0.008264462809917356,,0.02857142857142857,,,,0.09090909090909091,0.13636363636363635,0.25,0.125,0.16666666666666666,,,0.1935483870967742,0.5,0.6,1.0,0.12903225806451613,0.75,0.75,1.0,0.22580645161290322,0.7142857142857143,0.8333333333333334,1.0,0.12903225806451613,0.3225806451612903,,,,0.16666666666666666,,0.6451612903225806,0.5322080645161291,0.5286,0.46725,0.11764705882352941,0.2,0.14285714285714285,0.21428571428571427,9.876470588235295,24.6,0.29259259259259257,4.0,,,,5.0,2.0,3.0,1.0,1.0,9.0,2.0,3.0,1.0,1.0,27.0,,5.0,1.0,,,1.0,,1.0,0.6428571428571429,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,0.5,0.5,1.0,,0.75,0.6666666666666666,1.0,,,0.16666666666666666,1.0,0.5,0.14285714285714285,,,,,,,,,,,,,,,,True,,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,21266.0,354.0,58.0,685.0,678,127.0,91.0,88.0,1363,36.0,51.0,12.0,13.0,6.0,9.0,2.0,16.0,1.0,1.0,,,39.0,68.0,,28.0,106.0,697,12.0,15.0,5.0,29.0,7.0,12.0,8.0,22.0,56.0,22.0,20.0,,7.0,22.0,5.0,27.0,5.0,,11.0,5.0,6.0,59.0,8.0,27.0,1.0,17.0,44.0,4.0,65.0,36.0,101.0,1.0,9.0,7.0,2.0,8.0,1.0,5.0,5.0,3.0,,13.0,2.0,1.0,17.0,37.0,4.0,2.0,36.0,2.0,3.0,1.0,37.0,5.0,20.0,1.0,4.0,4.0,,4.0,3.0,22.0,126.0,2.0,1.0,0.717948717948718,0.9655172413793104,0.5735294117647058,0.8,0.5833333333333334,0.5735294117647058,0.8,0.5833333333333334,0.6309523809523809,0.7631578947368421,0.6875,,0.10294117647058823,0.09803921568627451,0.125,12.404092071611252,0.6153846153846154,0.21052631578947367,0.05,0.18181818181818182,0.11020408163265306,0.17525773195876287,0.10666666666666667,0.17994100294985252,0.109375,0.12857142857142856,0.0975609756097561,0.10752688172043011,0.09433962264150944,0.13636363636363635,0.18292682926829268,0.2413793103448276,0.14705882352941177,0.22727272727272727,0.06451612903225806,0.045454545454545456,0.75,0.75,0.7058823529411765,0.782608695652174,0.6944444444444444,0.23529411764705882,0.125,0.14285714285714285,1.0,0.014705882352941176,1.0,1.0,1.0,,,0.8666666666666667,0.9230769230769231,0.16666666666666666,0.75,0.6666666666666666,0.75,0.5666308823529412,0.5764,0.5689416666666667,0.24096385542168675,0.24096385542168675,0.27358490566037735,0.20754716981132076,2.7955882352941175,,0.1854014598540146,,,,,,,,,,,,,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,True,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,43139.0,719.0,102.0,1375.0,1378,310.0,261.0,153.0,2753,57.0,93.0,2.0,5.0,17.0,23.0,39.0,83.0,59.0,135.0,21.0,14.0,155.0,311.0,35.0,51.0,400.0,1466,10.0,18.0,3.0,26.0,37.0,74.0,26.0,118.0,76.0,234.0,2.0,14.0,14.0,74.0,37.0,111.0,21.0,16.0,42.0,16.0,16.0,259.0,2.0,3.0,,16.0,23.0,1.0,40.0,5.0,45.0,1.0,15.0,12.0,3.0,37.0,7.0,25.0,25.0,12.0,4.0,62.0,4.0,14.0,16.0,37.0,1.0,1.0,58.0,,2.0,3.0,70.0,5.0,23.0,14.0,2.0,1.0,,2.0,2.0,116.0,304.0,2.0,9.0,0.24516129032258063,0.24675324675324675,0.4983922829581994,0.5555555555555556,0.5,0.5043352601156069,0.5476190476190477,0.5542168674698795,0.5291005291005291,0.5416666666666666,0.5959595959595959,0.10115606936416185,0.04501607717041801,0.10752688172043011,0.03614457831325301,28.4789644012945,0.5967741935483871,0.022727272727272728,,0.04967602591792657,0.006696428571428571,0.07881773399014778,0.013245033112582781,0.05855855855855856,0.008347245409015025,0.008130081300813009,0.012121212121212121,,,0.045454545454545456,0.0641025641025641,0.016260162601626018,0.059782608695652176,0.0821917808219178,0.07017543859649122,0.006097560975609756,1.0,0.26878612716763006,0.6129032258064516,0.6867469879518072,0.22807017543859648,0.2398843930635838,0.46987951807228917,0.4875,0.20512820512820512,0.3901734104046243,0.43703703703703706,0.44029850746268656,0.288135593220339,0.06069364161849711,0.04046242774566474,0.23809523809523808,0.4,0.5,0.27710843373493976,0.7391304347826086,0.3699421965317919,0.4852014450867051,0.46791842105263154,0.49647108433734943,0.06318681318681318,0.06990881458966565,0.065,0.295,10.492282958199358,24.085714285714285,0.22545454545454546,8.0,2.0,3.0,5.0,5.0,,1.0,3.0,4.0,13.0,1.0,3.0,6.0,9.0,33.0,6.0,5.0,,2.0,,1.0,1.0,0.8461538461538461,0.37142857142857144,0.3333333333333333,0.6666666666666666,0.37142857142857144,0.38095238095238093,0.38095238095238093,0.875,0.35714285714285715,0.35714285714285715,0.8,0.09523809523809523,0.047619047619047616,,,0.060240963855421686,0.6,0.04819277108433735,0.75,0.35714285714285715,0.007407407407407408,5.0,,1.0,2.0,0.5,1.0,,,,,,,,,,True,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,3023.0,50.0,16.0,95.0,96,41.0,31.0,13.0,191,1.0,1.0,,,1.0,1.0,,,2.0,3.0,6.0,6.0,3.0,4.0,12.0,2.0,26.0,108,1.0,1.0,,2.0,1.0,1.0,,8.0,2.0,4.0,2.0,6.0,1.0,6.0,,6.0,,,3.0,1.0,2.0,12.0,,1.0,,2.0,5.0,,7.0,1.0,8.0,,3.0,2.0,1.0,,,,,,,,,,1.0,5.0,,,5.0,,,1.0,4.0,,2.0,,,,,,,8.0,41.0,,,0.3333333333333333,0.5,0.75,1.0,1.0,0.75,0.5,1.0,0.7222222222222222,0.5,1.0,0.75,0.25,,,16.363636363636363,,,,0.16129032258064516,0.038461538461538464,0.16666666666666666,,0.16279069767441862,0.027777777777777776,0.125,,,,,,0.3333333333333333,0.23076923076923078,0.2,,,,0.0625,1.0,1.0,1.0,,,,,0.1875,0.6666666666666666,1.0,,0.375,0.375,,,,0.25,1.0,0.8125,0.53375,0.46,0.568675,0.1111111111111111,0.3333333333333333,0.07692307692307693,0.3076923076923077,14.7,24.49166666666667,0.43157894736842106,3.0,1.0,,1.0,3.0,,,2.0,2.0,6.0,,1.0,2.0,3.0,15.0,3.0,3.0,1.0,,2.0,,,0.8333333333333334,0.5,,0.6666666666666666,0.5,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,0.5,,,,0.25,,0.5,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,34766.0,579.0,127.0,1105.0,1102,212.0,182.0,117.0,2207,35.0,48.0,4.0,10.0,3.0,4.0,22.0,43.0,18.0,38.0,18.0,38.0,75.0,129.0,56.0,46.0,268.0,1143,5.0,13.0,,19.0,5.0,10.0,8.0,39.0,58.0,92.0,6.0,38.0,6.0,21.0,7.0,28.0,5.0,2.0,11.0,1.0,9.0,63.0,5.0,15.0,3.0,23.0,55.0,17.0,95.0,23.0,118.0,1.0,34.0,22.0,12.0,10.0,2.0,5.0,15.0,5.0,3.0,25.0,2.0,3.0,26.0,58.0,4.0,5.0,44.0,2.0,3.0,4.0,58.0,7.0,29.0,2.0,10.0,6.0,3.0,10.0,8.0,39.0,206.0,4.0,2.0,0.38666666666666666,0.4027777777777778,0.5813953488372093,0.38461538461538464,0.5,0.6,0.5277777777777778,0.7380952380952381,0.638095238095238,0.5277777777777778,0.78,0.3027027027027027,0.046511627906976744,0.0625,0.06976744186046512,19.121236777868187,0.4,0.4857142857142857,0.0967741935483871,0.1455026455026455,0.0423728813559322,0.1419753086419753,0.043859649122807015,0.14444444444444443,0.042735042735042736,0.043478260869565216,0.06060606060606061,0.023076923076923078,0.036585365853658534,0.0625,0.11666666666666667,0.13861386138613863,0.17197452229299362,0.14285714285714285,0.14,0.0125,0.8,0.2594594594594595,0.7291666666666666,0.7777777777777778,0.5714285714285714,0.23243243243243245,0.5116279069767442,0.55,0.045454545454545456,0.20540540540540542,0.47368421052631576,0.47368421052631576,0.4444444444444444,0.0972972972972973,0.20540540540540542,0.5555555555555556,0.4,0.25,0.19047619047619047,0.75,0.5621621621621622,0.5119632432432434,0.5268933333333333,0.5152833333333333,0.14423076923076922,0.19205298013245034,0.0708955223880597,0.1455223880597015,8.630232558139536,24.432142857142857,0.19185520361990951,9.0,3.0,3.0,4.0,15.0,2.0,2.0,4.0,7.0,24.0,3.0,5.0,7.0,11.0,69.0,3.0,15.0,1.0,3.0,,,1.0,0.9583333333333334,0.42857142857142855,0.6,0.6363636363636364,0.42857142857142855,0.5,0.5,1.0,0.39473684210526316,0.39473684210526316,0.9333333333333333,0.16666666666666666,0.1111111111111111,1.0,1.0,0.19047619047619047,0.75,0.3333333333333333,0.5714285714285714,0.39473684210526316,,2.0,,1.0,,0.3333333333333333,1.0,1.0,0.017543859649122806,,,,,,,,True,,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,20755.0,346.0,47.0,658.0,665,175.0,179.0,66.0,1323,15.0,22.0,2.0,5.0,4.0,6.0,8.0,26.0,4.0,10.0,8.0,15.0,27.0,58.0,23.0,18.0,111.0,721,3.0,9.0,5.0,14.0,7.0,18.0,11.0,40.0,26.0,28.0,4.0,15.0,2.0,30.0,20.0,50.0,9.0,11.0,17.0,6.0,7.0,120.0,4.0,15.0,,13.0,33.0,4.0,50.0,19.0,69.0,4.0,8.0,7.0,1.0,10.0,4.0,7.0,5.0,3.0,,15.0,,2.0,14.0,25.0,1.0,,30.0,3.0,4.0,,26.0,,7.0,6.0,1.0,1.0,,1.0,1.0,40.0,171.0,2.0,6.0,0.48148148148148145,0.52,0.46551724137931033,0.3333333333333333,0.3888888888888889,0.5740740740740741,0.4090909090909091,0.5178571428571429,0.5904255319148937,0.5,0.5714285714285714,0.2839506172839506,0.034482758620689655,0.045454545454545456,0.038461538461538464,14.870395634379264,0.6666666666666666,0.17391304347826086,,0.171875,0.075,0.12745098039215685,0.05194805194805195,0.1564625850340136,0.06859205776173286,0.058823529411764705,0.10843373493975904,0.045454545454545456,0.05454545454545454,0.045454545454545456,0.13846153846153847,0.22413793103448276,0.15942028985507245,0.14666666666666667,0.07407407407407407,0.10526315789473684,1.0,0.2716049382716049,0.6818181818181818,0.7142857142857143,0.5333333333333333,0.32098765432098764,0.3076923076923077,0.32,0.25,0.12345679012345678,0.4,0.4,0.75,0.09876543209876543,0.18518518518518517,0.45454545454545453,0.4,,0.21428571428571427,0.6666666666666666,0.5555555555555556,0.47438271604938276,0.4635857142857143,0.4532928571428572,0.07954545454545454,0.1076923076923077,0.12612612612612611,0.36036036036036034,7.098275862068966,24.291304347826085,0.26595744680851063,6.0,1.0,2.0,4.0,7.0,1.0,1.0,3.0,6.0,13.0,1.0,2.0,5.0,10.0,39.0,,7.0,3.0,,,,,1.0,0.5652173913043478,0.5,0.5,0.5652173913043478,0.75,0.75,1.0,0.4666666666666667,0.4666666666666667,1.0,0.09090909090909091,0.09090909090909091,1.0,1.0,0.14285714285714285,0.5,0.21428571428571427,0.5,0.4666666666666667,,,,,1.0,,,,,,,,,,,,True,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,22978.0,383.0,18.0,723.0,730,103.0,76.0,80.0,1453,8.0,13.0,,4.0,,1.0,3.0,8.0,7.0,15.0,19.0,44.0,18.0,36.0,63.0,5.0,119.0,785,2.0,7.0,,10.0,,3.0,,6.0,22.0,14.0,,43.0,3.0,9.0,4.0,13.0,3.0,1.0,4.0,2.0,3.0,30.0,1.0,2.0,1.0,12.0,31.0,2.0,45.0,4.0,49.0,,21.0,7.0,14.0,13.0,,11.0,4.0,2.0,,17.0,4.0,1.0,25.0,39.0,,1.0,13.0,,1.0,1.0,6.0,1.0,3.0,,8.0,7.0,1.0,10.0,3.0,6.0,100.0,,,0.6111111111111112,0.6111111111111112,0.5,0.2857142857142857,,0.5757575757575758,0.5,0.2727272727272727,0.5841584158415841,0.5,0.2727272727272727,0.6363636363636364,0.08333333333333333,0.15384615384615385,0.125,14.478527607361963,0.7647058823529411,0.18181818181818182,0.0625,0.11787072243346007,0.008658008658008658,0.11320754716981132,0.011235955056179775,0.11653116531165311,0.009375,,,0.02127659574468085,0.016666666666666666,,0.07954545454545454,0.07936507936507936,0.16964285714285715,0.07792207792207792,0.20689655172413793,,0.3,0.13131313131313133,0.6153846153846154,0.7272727272727273,0.75,0.08080808080808081,0.375,0.42857142857142855,,0.15151515151515152,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.1919191919191919,0.4444444444444444,0.4,,,0.09090909090909091,,0.7676767676767676,0.5278520408163265,0.4542571428571428,0.48358181818181817,0.0297029702970297,0.07894736842105263,0.08403361344537816,0.05042016806722689,9.863888888888889,24.963492063492062,0.14246196403872752,10.0,,2.0,5.0,16.0,2.0,3.0,,3.0,26.0,2.0,3.0,2.0,8.0,72.0,6.0,16.0,1.0,,1.0,1.0,,0.9230769230769231,0.4126984126984127,0.6666666666666666,0.25,0.41935483870967744,0.5263157894736842,0.5555555555555556,1.0,0.36363636363636365,0.36363636363636365,0.875,,0.3,0.6666666666666666,1.0,0.45454545454545453,0.4,0.2727272727272727,,0.37209302325581395,,1.0,,,1.0,,,,,1.0,1.0,2.0,2.0,1.0,0.015873015873015872,0.05263157894736842,True,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,2434.0,41.0,2.0,79.0,79,24.0,9.0,9.0,158,,,,,,,,1.0,,1.0,1.0,5.0,,2.0,6.0,,3.0,82,,1.0,,,,1.0,,,,,,5.0,,,,,,,,,,,,,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,,,2.0,5.0,2.0,,2.0,,1.0,,,,,,,,,,,,24.0,,,,,,,,0.1875,,,0.1875,,,0.75,,,,9.195402298850574,,,,0.07407407407407407,,0.1,,0.08108108108108109,,,,,,,,0.14285714285714285,0.09090909090909091,0.1111111111111111,,,,,,,,0.125,,,,0.125,,,,0.125,0.625,,,,,,0.75,0.5302875,0.395,0.4312,,,,,12.85,24.266666666666666,0.3037974683544304,,,,,1.0,,,,,1.0,,,,,3.0,,1.0,,,,,,1.0,0.16666666666666666,,,0.16666666666666666,,,,0.2,0.2,1.0,,,,,,,,,0.2,,,,,,,,,,,1.0,,,,0.16666666666666666,1.0,True,,,,
