EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,FG2A,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,LongMidRangeFGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,SelfOReb,PenaltyOffPossExcludingTakeFouls,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangeFrequency,PenaltyOffPossPct,LongMidRangeFGM,FG2M,Points,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,Avg3ptShotDistance,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFG2A,PenaltyFG2A,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,on,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Fg3aBlocked,FTOffRebounds,Charge Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Corner3PctBlocked,HeaveMakes,HeaveAttempts,3pt And 1 Free Throw Trips,BlockedArc3,Clear Path Fouls,BlockedLongMidRange
200797,1610612746,Ryan Hollins,Ryan Hollins,200797,LAC,207.0,3.0,-7,7,6,6,1.0,13,1.0,1.0,2.0,9,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,37.5,0.3333333333333333,0.2,1.0,0.5,0.5,0.5,0.5396,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201162,1610612746,Jared Dudley,Jared Dudley,201162,LAC,273.0,5.0,-10,10,9,9,1.0,19,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201954,1610612746,Darren Collison,Darren Collison,201954,LAC,303.0,5.0,-12,11,10,10,2.0,21,,,2.0,16,,,1.0,,,,,,15.384615384615383,,,,,,,0.34835,19.15,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.2,0.16666666666666666,0.3333333333333333,0.5,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203493,1610612746,Reggie Bullock,Reggie Bullock,203493,LAC,303.0,5.0,-12,11,10,10,2.0,21,,,1.0,16,,,,,,,,,7.692307692307692,,,,,,,0.3464,17.5,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,1.0,0.09090909090909091,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,1610612746,Willie Green,Willie Green,2584,LAC,303.0,5.0,-12,11,10,10,2.0,21,,,1.0,16,,1.0,1.0,,1.0,1.0,1.0,,15.384615384615383,,0.16666666666666666,,,,,0.3644,23.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,0.09090909090909091,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201175,1610612746,Glen Davis,Glen Davis,201175,LAC,66.0,1.0,-3,3,3,3,,6,,,1.0,5,,,,,,,,,33.333333333333336,,,,,,,0.3134,14.7,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,30.0,,-2,1,1,1,1.0,2,,,,2,,,,,,,,,50.0,,,,,,1.0,0.3669,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3669,25.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,30.0,,-2,1,1,1,1.0,2,1.0,,1.0,2,,,1.0,,,,,,50.0,,,,1.0,,1.0,0.3874,1.6,1.0,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3874,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,28326.0,472.0,76,935,933,242,129.0,1868,40.0,37.0,127.0,1034,25.0,43.0,55.0,18.0,39.0,17.0,50.0,2.0,23.664825046040516,0.09363295880149813,0.10275689223057644,0.1,0.20304568527918782,0.18781725888324874,0.5583756345177665,0.45647766497461933,10.253543307086613,319.0,50.0,99.0,134.0,35.0,303.0,12.0,12.0,7.0,312.0,0.043478260869565216,0.027906976744186046,0.009523809523809525,0.07291666666666667,0.25380710659898476,0.3411764705882353,24.0,60.0,257.0,10.0,0.08333333333333333,0.08620689655172414,0.47244094488188976,0.5482233502538071,0.5821917808219178,0.48,0.48,0.08333333333333333,16.0,37.0,17.0,21.0,16.0,0.5384615384615384,0.12121212121212122,0.13333333333333333,65.0,24.0,70.0,25.0,65.0,0.3553299492385787,0.3299492385786802,0.35294117647058826,0.44174117647058825,25.754285714285714,4.0,17.0,14.0,43.0,,,,0.17391304347826086,0.25,False,24.0,1.0,8.0,12.0,3.0,5.0,1.0,1.0,29.0,3.0,9.0,10.0,32.0,41.0,5.0,3.0,9.0,3.0,22.0,17.0,11.0,17.0,84.0,110.0,33.0,63.0,4.0,29.0,6.0,35.0,23.0,12.0,45.0,19.0,2.0,20.0,5.0,3.0,5.0,2.0,3.0,13.0,1.0,6.0,2.0,57.0,2.0,8.0,1.0,53.0,3.0,2.0,9.0,4.0,12.0,80.0,9.0,7.0,0.34375,0.45714285714285713,0.3333333333333333,0.44,0.45714285714285713,0.35714285714285715,0.3953488372093023,0.41304347826086957,0.49264705882352944,0.44,0.525,0.047244094488188976,0.075,0.08108108108108109,0.08,0.053763440860215055,0.07692307692307693,0.1,0.08247422680412371,0.09523809523809523,0.6,0.6486486486486487,0.08333333333333333,0.32432432432432434,0.35294117647058826,0.08333333333333333,0.025380710659898477,0.6,0.6,0.3333333333333333,0.4461538461538462,0.4461538461538462,0.3448275862068966,0.25,0.391304347826087,0.3333333333333333,0.6666666666666666,0.47058823529411764,0.014705882352941176,1.0,0.4166666666666667,0.4461538461538462,0.44928888888888896,0.06280193236714976,0.06766917293233082,0.05405405405405406,0.08560311284046693,0.32684824902723736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101122,1610612746,Danny Granger,Danny Granger,101122,LAC,8044.0,134.0,29,265,261,95,29.0,526,6.0,7.0,18.0,268,11.0,18.0,20.0,2.0,3.0,10.0,24.0,1.0,15.54054054054054,0.12087912087912088,0.1259259259259259,0.1111111111111111,0.15,0.175,0.7,0.5092437500000001,8.933333333333334,84.0,5.0,1.0,3.0,,8.0,1.0,2.0,,84.0,0.012345679012345678,0.007462686567164179,,,0.125,0.3169811320754717,1.0,6.0,34.0,6.0,0.5,0.6,0.3333333333333333,0.3375,0.38372093023255816,0.2,0.25,,6.0,6.0,5.0,1.0,1.0,0.3333333333333333,0.13636363636363635,0.125,13.0,4.0,22.0,8.0,13.0,0.55,0.325,0.4,0.521715,24.481818181818184,2.0,1.0,2.0,2.0,,,,0.4,0.1,False,4.0,1.0,1.0,1.0,1.0,9.0,,4.0,4.0,2.0,3.0,2.0,5.0,7.0,1.0,2.0,3.0,,8.0,1.0,2.0,,8.0,6.0,15.0,,2.0,4.0,4.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,7.0,2.0,1.0,,9.0,,2.0,2.0,1.0,,8.0,5.0,,1.0,0.22727272727272727,0.6666666666666666,0.25,0.22727272727272727,0.5,0.5,0.8,0.4,0.8,0.4,0.2222222222222222,0.16666666666666666,0.2857142857142857,0.125,0.043478260869565216,,0.1875,0.0625,0.16666666666666666,0.6666666666666666,0.8,0.5,0.14285714285714285,0.2,1.0,0.225,0.1111111111111111,0.1111111111111111,1.0,0.3076923076923077,0.36363636363636365,1.0,0.5,0.6,0.6666666666666666,1.0,1.0,0.4,,0.5,0.3076923076923077,0.51142,0.06976744186046512,0.1,0.043478260869565216,0.23529411764705882,0.23529411764705882,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.2,0.15384615384615385,0.125,1.0,,,,,,,,,,,,,,,,,,,,,
