EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Loose Ball Fouls,ShortMidRangePctBlocked,OffFTReboundPct,AtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,OffThreePtRebounds,Charge Fouls Drawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,BlocksRecoveredPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,Clear Path Fouls,on,HeaveMakes,HeaveAttempts,BlockedArc3,BlockedLongMidRange
201162,1610612746,Jared Dudley,Jared Dudley,201162,LAC,196.0,3.0,1.0,9,8,4.0,5.0,1.0,17,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.4093,,,,,,,,20.2,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2045,1610612746,Hedo Turkoglu,Hedo Turkoglu,2045,LAC,46.0,1.0,,1,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2584,1610612746,Willie Green,Willie Green,2584,LAC,93.0,2.0,3.0,4,5,4.0,5.0,1.0,9,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203493,1610612746,Reggie Bullock,Reggie Bullock,203493,LAC,30.0,,-2.0,1,1,1.0,1.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,7414.0,124.0,45.0,245,237,106.0,64.0,30.0,482,10.0,14.0,,1.0,4.0,6.0,2.0,9.0,10.0,16.0,2.0,2.0,7.0,14.0,,3.0,2.0,4.0,22.0,39.0,9.0,16.0,11.0,82.0,263.0,2.0,4.0,,3.0,,4.0,8.0,16.0,3.0,5.0,2.0,27.0,8.0,36.0,12.0,15.0,2.0,14.0,7.0,4.0,15.0,8.0,23.0,5.0,3.0,8.0,3.0,4.0,54.0,4.0,6.0,8.0,1.0,15.0,4.0,19.0,1.0,7.0,4.0,3.0,2.0,,,2.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,,12.0,,,12.0,,1.0,,14.0,1.0,,2.0,3.0,1.0,27.0,104.0,3.0,1.0,0.18181818181818182,0.19047619047619047,0.4444444444444444,0.5625,,0.6,0.5625,0.5641025641025641,0.5,0.5,0.6454545454545455,0.2857142857142857,0.5952380952380952,0.6833333333333333,0.2857142857142857,0.6136363636363636,0.2909090909090909,0.10256410256410256,0.07142857142857142,23.357664233576642,0.5,0.25,0.11428571428571428,0.06349206349206349,0.14634146341463414,0.12612612612612611,0.03669724770642202,0.047619047619047616,0.14285714285714285,,0.1111111111111111,0.0967741935483871,0.14285714285714285,0.1875,,0.05263157894736842,0.2545454545454545,0.7142857142857143,0.7692307692307693,0.16363636363636364,0.2222222222222222,0.3333333333333333,,0.2909090909090909,0.625,0.625,0.03636363636363636,1.0,1.0,0.2545454545454545,0.5,0.5,0.42857142857142855,0.14285714285714285,,0.42857142857142855,,,0.2857142857142857,0.6666666666666666,0.19047619047619047,0.5,0.5454545454545454,0.5,0.45032818181818185,0.4186,0.4265619047619048,0.0847457627118644,0.05,0.15789473684210525,0.04878048780487805,0.32926829268292684,9.61025641025641,25.68125,0.4326530612244898,,2.0,0.3333333333333333,,0.2,,,1.0,1.0,,,,,,,,,0.2,0.5,,,,,0.047619047619047616,1.0,,,,,,,,,,,,,,,,,False,,,,
101122,1610612746,Danny Granger,Danny Granger,101122,LAC,6652.0,111.0,36.0,219,216,74.0,78.0,21.0,435,2.0,3.0,,1.0,1.0,1.0,,5.0,1.0,5.0,1.0,8.0,3.0,10.0,1.0,2.0,1.0,2.0,3.0,13.0,4.0,18.0,4.0,22.0,208.0,,1.0,1.0,2.0,,3.0,1.0,2.0,1.0,6.0,,5.0,2.0,4.0,12.0,,,10.0,3.0,3.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,,5.0,10.0,1.0,16.0,,16.0,,6.0,5.0,1.0,1.0,,1.0,2.0,1.0,,,3.0,,,8.0,1.0,21.0,,1.0,5.0,2.0,1.0,,4.0,,1.0,,1.0,,5.0,74.0,5.0,,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.5,0.16666666666666666,0.2222222222222222,0.23076923076923078,,0.5,0.2903225806451613,0.5,0.3125,0.328125,0.5,0.3125,0.5806451612903226,0.23076923076923078,0.3333333333333333,14.462809917355372,0.3333333333333333,0.125,0.12658227848101267,,0.125,0.12605042016806722,,,,,0.21428571428571427,0.06896551724137931,0.09090909090909091,0.10714285714285714,0.16666666666666666,,0.0967741935483871,0.6666666666666666,1.0,0.16129032258064516,,,,0.16129032258064516,0.2,0.25,0.25806451612903225,0.125,0.125,0.3225806451612903,0.3,0.375,1.0,0.3333333333333333,,0.6666666666666666,0.5,1.0,0.125,1.0,0.25,0.5,0.6774193548387096,0.3,0.5174145161290323,0.55595,0.56068125,0.03125,,0.05263157894736842,0.13636363636363635,0.22727272727272727,10.5,24.47222222222222,0.3378995433789954,,,0.2,,0.5,,,,4.0,2.0,,1.0,0.1111111111111111,0.2,0.2,,,,1.0,,,,,0.5,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,False,,,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,3448.0,57.0,31.0,123,113,63.0,37.0,20.0,236,1.0,2.0,,,,1.0,1.0,2.0,2.0,2.0,,3.0,5.0,12.0,,,4.0,9.0,4.0,6.0,5.0,15.0,8.0,31.0,121.0,2.0,2.0,,1.0,,4.0,1.0,2.0,4.0,10.0,7.0,21.0,8.0,,15.0,,,12.0,5.0,,3.0,3.0,6.0,3.0,,3.0,,,15.0,,2.0,,,2.0,,2.0,,3.0,1.0,2.0,,,,2.0,,,,2.0,,1.0,3.0,,6.0,,2.0,6.0,,1.0,,9.0,,1.0,1.0,,3.0,15.0,61.0,,,1.0,1.0,1.0,0.3333333333333333,,0.4,0.3333333333333333,0.6666666666666666,1.0,0.5,0.5476190476190477,0.6666666666666666,0.5833333333333334,0.6,0.6666666666666666,0.65625,0.7142857142857143,,,19.014084507042256,,,,,0.1,0.0392156862745098,,,,,,,,0.07692307692307693,0.14285714285714285,,0.09523809523809523,0.5,0.5,0.09523809523809523,0.5,0.5,1.0,0.09523809523809523,1.0,1.0,0.14285714285714285,,,0.5714285714285714,0.4166666666666667,0.4166666666666667,1.0,,,,,,0.08333333333333333,,0.75,0.4444444444444444,0.8095238095238095,0.4166666666666667,0.4991309523809524,0.4570833333333333,0.5042791666666667,0.045454545454545456,0.14285714285714285,,0.12903225806451613,0.6774193548387096,9.9,25.913333333333334,0.5121951219512195,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,1.0,,,0.3333333333333333,,,0.08333333333333333,,,,,,,,,,,,,,,,,,False,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,6253.0,104.0,-5.0,214,204,105.0,61.0,27.0,418,5.0,8.0,1.0,3.0,3.0,4.0,1.0,2.0,,,,,,,,,,,6.0,10.0,,,13.0,25.0,247.0,1.0,4.0,,,4.0,6.0,3.0,4.0,,,9.0,15.0,10.0,2.0,,,2.0,,,1.0,3.0,,3.0,,,1.0,1.0,1.0,6.0,8.0,9.0,24.0,,33.0,10.0,43.0,,3.0,,3.0,5.0,1.0,3.0,4.0,,2.0,1.0,9.0,1.0,3.0,4.0,,8.0,1.0,1.0,12.0,1.0,,,21.0,1.0,,7.0,,4.0,15.0,104.0,1.0,1.0,0.8333333333333334,1.0,,,,,,0.6,0.25,0.75,0.6,0.25,0.75,0.625,0.42857142857142855,0.6818181818181818,,0.1,0.125,12.083333333333334,0.5555555555555556,,0.35294117647058826,0.11940298507462686,0.2727272727272727,0.32673267326732675,0.10101010101010101,0.09523809523809523,0.17391304347826086,0.08695652173913043,0.14285714285714285,0.48148148148148145,0.4,0.2608695652173913,0.3,,0.8,0.625,0.7142857142857143,0.2,0.5,0.5,1.0,,,,,,,,,,,0.75,0.3333333333333333,,,,1.0,0.75,,,0.8,,0.52408,0.5658666666666666,0.54835,0.4375,0.4375,,0.24,0.6,2.57,,0.49065420560747663,,1.0,,,0.8,,,,,,2.0,,,,,0.0625,0.043478260869565216,,,,,,,,,,4.0,3.0,1.0,5.0,3.0,,,,0.1111111111111111,0.6,,,1.0,1.0,,False,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,7494.0,125.0,15.0,250,244,124.0,95.0,33.0,494,18.0,29.0,2.0,5.0,3.0,11.0,2.0,9.0,4.0,12.0,,1.0,,2.0,,,,2.0,24.0,50.0,,3.0,19.0,67.0,286.0,2.0,5.0,,,,4.0,5.0,20.0,,2.0,15.0,25.0,28.0,20.0,,,2.0,2.0,,6.0,12.0,6.0,18.0,5.0,1.0,7.0,1.0,4.0,42.0,5.0,12.0,8.0,,20.0,9.0,29.0,3.0,6.0,2.0,4.0,5.0,,2.0,3.0,,3.0,,8.0,1.0,5.0,5.0,1.0,14.0,1.0,2.0,24.0,2.0,,,24.0,4.0,,11.0,,3.0,25.0,122.0,,3.0,0.5833333333333334,0.6086956521739131,,,,,,0.48,0.4,0.25,0.4528301886792453,0.4,0.22727272727272727,0.5317460317460317,0.4,0.4166666666666667,0.05660377358490566,0.12,0.1724137931034483,25.177304964539008,0.625,,0.11428571428571428,0.06756756756756757,0.2553191489361702,0.17094017094017094,0.07142857142857142,0.08333333333333333,0.14285714285714285,,0.16,0.16,,0.2,0.4166666666666667,0.15,0.5471698113207547,0.6206896551724138,0.75,0.16981132075471697,0.2222222222222222,0.25,0.5,0.22641509433962265,0.3333333333333333,0.3333333333333333,0.018867924528301886,,,0.03773584905660377,,,,1.0,0.4,,,,0.5,0.2727272727272727,0.09090909090909091,,0.6037735849056604,,0.45915188679245283,0.5271333333333333,0.4299409090909091,0.18333333333333332,0.19298245614035087,,0.05970149253731343,0.373134328358209,7.184000000000001,25.366666666666664,0.496,1.0,1.0,0.1111111111111111,0.125,0.5555555555555556,,,,,,3.0,2.0,,,,0.07894736842105263,0.11538461538461539,0.75,,0.5,,,,,,,3.0,1.0,2.0,3.0,1.0,,,,,0.3333333333333333,,,,,,False,,,,
2045,1610612746,Hedo Turkoglu,Hedo Turkoglu,2045,LAC,2394.0,40.0,3.0,73,75,4.0,25.0,8.0,148,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,3.0,8.0,,,,,2.0,3.0,4.0,10.0,,16.0,77.0,,1.0,,,,,,,,,,,,4.0,9.0,3.0,,8.0,3.0,,,1.0,1.0,1.0,,,,,3.0,,2.0,2.0,1.0,5.0,,5.0,,3.0,1.0,2.0,,,,,,,,,,,1.0,,3.0,,,1.0,,,,,,,,,,,4.0,,,,,0.75,0.4,,,0.4,0.6666666666666666,,,0.6153846153846154,,,0.6153846153846154,,,0.7692307692307693,,,16.049382716049383,,0.25,0.07692307692307693,,0.13333333333333333,0.0975609756097561,,,,,,0.16666666666666666,,0.07142857142857142,1.0,,,,,0.07692307692307693,1.0,1.0,,0.15384615384615385,0.5,0.5,0.15384615384615385,0.5,0.5,0.6153846153846154,0.375,0.375,0.6666666666666666,,,,,,,,,,0.7692307692307693,0.375,0.49670000000000003,0.4054,,,,,,,18.3,25.14,0.0547945205479452,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,11482.0,191.0,36.0,382,374,153.0,112.0,44.0,756,10.0,16.0,1.0,2.0,4.0,7.0,4.0,15.0,11.0,18.0,2.0,7.0,17.0,44.0,1.0,2.0,8.0,17.0,25.0,49.0,19.0,51.0,24.0,131.0,408.0,1.0,4.0,2.0,4.0,,8.0,12.0,22.0,10.0,22.0,10.0,64.0,18.0,32.0,42.0,15.0,,41.0,16.0,3.0,12.0,3.0,15.0,1.0,2.0,7.0,2.0,3.0,33.0,1.0,2.0,6.0,1.0,9.0,2.0,11.0,1.0,7.0,5.0,2.0,5.0,1.0,1.0,2.0,,4.0,,7.0,2.0,2.0,4.0,,13.0,,,17.0,,,,27.0,4.0,1.0,10.0,4.0,,64.0,151.0,3.0,,0.36,0.36,0.7368421052631579,0.37254901960784315,0.5,0.45454545454545453,0.3673469387755102,0.5102040816326531,0.25,0.5454545454545454,0.535,0.5,0.6136363636363636,0.6009174311926605,0.5,0.6666666666666666,0.51,0.061224489795918366,,27.230046948356808,0.7142857142857143,0.1,0.04878048780487805,0.009009009009009009,0.029850746268656716,0.042105263157894736,0.0111731843575419,,0.030303030303030304,,0.06976744186046512,0.0625,,0.0392156862745098,,0.020833333333333332,0.16,0.625,0.625,0.15,0.26666666666666666,0.3333333333333333,,0.18,0.6111111111111112,0.6111111111111112,0.07,0.2857142857142857,0.2857142857142857,0.44,0.38636363636363635,0.4146341463414634,0.7058823529411765,0.25,0.5,0.25,0.5,1.0,0.1590909090909091,0.5714285714285714,0.38636363636363635,0.47058823529411764,0.67,0.3902439024390244,0.4653670103092782,0.4432375,0.4450646341463414,0.12844036697247707,0.18181818181818182,0.07407407407407407,0.061068702290076333,0.48854961832061067,10.257142857142858,27.366666666666667,0.4005235602094241,,,0.2,,0.4,1.0,2.0,2.0,5.0,3.0,1.0,,0.058823529411764705,,0.06818181818181818,0.014705882352941176,0.02127659574468085,0.45454545454545453,1.0,1.0,0.25,0.5,1.0,0.11363636363636363,0.4,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,False,1.0,2.0,1.0,
201954,1610612746,Darren Collison,Darren Collison,201954,LAC,9985.0,166.0,6.0,332,326,133.0,130.0,38.0,658,15.0,24.0,1.0,2.0,8.0,9.0,5.0,10.0,6.0,22.0,1.0,5.0,,4.0,,2.0,,2.0,26.0,56.0,1.0,9.0,26.0,81.0,366.0,2.0,3.0,,2.0,4.0,8.0,10.0,14.0,1.0,4.0,17.0,40.0,24.0,28.0,3.0,,2.0,3.0,,9.0,11.0,10.0,21.0,8.0,2.0,5.0,1.0,5.0,52.0,5.0,9.0,4.0,,13.0,5.0,18.0,2.0,4.0,2.0,2.0,,2.0,,4.0,,,1.0,4.0,1.0,1.0,4.0,,10.0,1.0,,18.0,,1.0,,28.0,1.0,1.0,8.0,,6.0,40.0,132.0,,4.0,0.46153846153846156,0.48,1.0,0.1111111111111111,,0.25,0.125,0.4642857142857143,0.6666666666666666,0.7142857142857143,0.4230769230769231,0.4,0.6388888888888888,0.5128205128205128,0.5714285714285714,0.7407407407407407,0.13846153846153847,0.16071428571428573,0.25,22.16216216216216,,,0.03773584905660377,0.04716981132075472,0.14285714285714285,0.07692307692307693,0.031055900621118012,,0.02857142857142857,0.09302325581395349,0.05405405405405406,0.05263157894736842,,0.13725490196078433,0.16666666666666666,0.07407407407407407,0.36923076923076925,0.625,0.8333333333333334,0.15384615384615385,0.5,0.625,0.6,0.3384615384615385,0.2727272727272727,0.2857142857142857,0.07692307692307693,0.2,0.25,0.06153846153846154,,,,0.4,0.5,0.4,,,0.5,0.8888888888888888,0.1111111111111111,,0.5076923076923077,,0.4876999999999999,0.4783875,0.5526222222222222,0.1111111111111111,0.12698412698412698,,0.09876543209876543,0.49382716049382713,9.630357142857145,26.5,0.4006024096385542,,,0.2,,0.4666666666666667,,,1.0,2.0,1.0,,,0.1111111111111111,0.045454545454545456,,,,0.3333333333333333,1.0,,,,,0.1111111111111111,0.5,,1.0,,1.0,1.0,1.0,,,,,1.0,0.2,,,,,False,,1.0,,
201162,1610612746,Jared Dudley,Jared Dudley,201162,LAC,2473.0,41.0,-7.0,78,80,19.0,39.0,7.0,158,,,,,,,,,,4.0,2.0,3.0,1.0,3.0,,1.0,1.0,1.0,,4.0,3.0,6.0,,9.0,95.0,,1.0,,1.0,,,,1.0,1.0,1.0,,3.0,,,9.0,,,3.0,1.0,,,2.0,2.0,1.0,1.0,,,,6.0,,,4.0,1.0,5.0,,5.0,,1.0,,1.0,,,,,,,,,,,1.0,1.0,5.0,,,,,,,,,,,,,3.0,19.0,1.0,,,,1.0,0.5,,1.0,0.5,,,,0.45,,0.75,0.45,,0.75,0.6,,,11.764705882352942,,0.2,0.15384615384615385,,,0.1,,,,,0.1111111111111111,0.14285714285714285,0.2,,,,,,,,,,,0.4,,,0.3,0.6666666666666666,0.6666666666666666,0.3,0.3333333333333333,0.3333333333333333,1.0,,,0.5,,,,,0.5,1.0,0.6,0.3333333333333333,0.5143449999999999,0.491325,0.47592500000000004,,,,,0.3333333333333333,18.675,24.36666666666667,0.24358974358974358,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,
201175,1610612746,Glen Davis,Glen Davis,201175,LAC,6488.0,108.0,15.0,206,215,61.0,63.0,21.0,421,9.0,13.0,,,2.0,2.0,2.0,5.0,5.0,9.0,,,,,,,,,16.0,27.0,,,,32.0,212.0,,,,,,,5.0,6.0,,,,10.0,28.0,4.0,,,,,,3.0,5.0,1.0,6.0,1.0,,3.0,,2.0,13.0,7.0,2.0,10.0,1.0,13.0,9.0,22.0,,2.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,3.0,,,8.0,1.0,15.0,,1.0,6.0,2.0,,,,,,,,,10.0,61.0,1.0,,0.875,0.875,,,,,,0.5925925925925926,,0.8333333333333334,0.5925925925925926,,0.8333333333333334,0.5925925925925926,,0.8333333333333334,,0.1111111111111111,0.23076923076923078,13.100436681222707,0.6666666666666666,0.1111111111111111,0.1388888888888889,0.11290322580645161,0.043478260869565216,0.1016949152542373,0.08256880733944955,0.1111111111111111,0.16666666666666666,0.07692307692307693,0.11538461538461539,0.2222222222222222,0.05263157894736842,0.02702702702702703,0.1111111111111111,,0.48148148148148145,0.6923076923076923,0.9,0.18518518518518517,0.4,0.4,1.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,,,,,,,,,,,,,0.3333333333333333,1.0,,,0.48148148148148145,,0.4801222222222222,,0.41206666666666664,,,,,0.3125,7.396296296296295,,0.2961165048543689,,3.0,,,0.7777777777777778,,,,,,2.0,2.0,,,,0.0425531914893617,,1.0,,,,,,,,,3.0,2.0,,3.0,1.0,,,1.0,0.15384615384615385,0.3333333333333333,,,,,,False,,,,1.0
200797,1610612746,Ryan Hollins,Ryan Hollins,200797,LAC,536.0,9.0,1.0,17,16,5.0,16.0,2.0,33,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,4.0,,,1.0,3.0,20.0,1.0,1.0,,,1.0,3.0,1.0,2.0,,,1.0,3.0,,2.0,,,2.0,,,,,,,,,,,,,,,2.0,,2.0,1.0,3.0,,,,,,,,1.0,,,,1.0,,,2.0,,3.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,3.0,5.0,,,,,,,,,,0.25,1.0,0.5,0.25,1.0,0.5,0.375,1.5,0.75,,,,26.31578947368421,,,0.3333333333333333,,,0.18181818181818182,0.125,,,,0.25,,0.5,,,,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,1.0,1.0,,,,0.5,1.0,,,0.5,,0.5576,0.7547,0.5756,0.25,0.25,,1.0,1.0,3.825,,0.29411764705882354,,,,,,,,,,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
2584,1610612746,Willie Green,Willie Green,2584,LAC,1068.0,18.0,-6.0,36,36,13.0,36.0,3.0,72,,,,,,,,,,1.0,1.0,1.0,,3.0,,,,2.0,,1.0,1.0,4.0,2.0,5.0,43.0,,,,,,,,,1.0,3.0,,3.0,,,3.0,,,3.0,,,1.0,,1.0,,,1.0,,,2.0,,4.0,1.0,1.0,6.0,,6.0,,3.0,2.0,1.0,1.0,,1.0,,,,,1.0,,,3.0,,3.0,,,1.0,,,,2.0,,,1.0,,,3.0,13.0,,,,,1.0,0.25,,0.3333333333333333,0.25,,,,0.3,,0.5,0.4166666666666667,,0.5,0.8,,,17.94871794871795,1.0,0.25,0.1111111111111111,,0.5714285714285714,0.3125,,,,,0.25,,,0.5714285714285714,,,,,,,,,,0.2,,,0.2,1.0,1.0,0.6,,,,,,,,,,,0.6666666666666666,,0.8,,0.50503,,0.53065,0.16666666666666666,0.5,,,0.6,23.0,24.875,0.3611111111111111,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,False,,,,
203493,1610612746,Reggie Bullock,Reggie Bullock,203493,LAC,273.0,5.0,-10.0,10,9,,9.0,1.0,19,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,14.0,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,9.090909090909092,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.3464,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
