EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimAssists,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Offensive Fouls,LiveBallTurnoverPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,DefTwoPtRebounds,DefRebounds,BlockedAtRim,RecoveredBlocks,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,DefTwoPtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,SecondChanceFG3A,DefThreePtRebounds,SelfOReb,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,Technical Free Throw Trips,AtRimPctBlocked,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,BadPassOutOfBoundsTurnovers,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,FTDefRebounds,LongMidRangePctBlocked,DefFTReboundPct,on,Arc3Assists,NonShootingFoulsDrawn,SecondChanceAtRimPctAssisted,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,SecondChanceFg3Pct,PenaltyFg3Pct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,DefensiveGoaltends,OffCorner3ReboundPct
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,1817.0,30,-4.0,55,56,13.0,29,9.0,111,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,4.0,1.0,8.0,57,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,0.25,0.25,0.4,0.3888888888888889,0.4,0.25,0.25,0.4444444444444444,0.2,0.5,15.15151515151515,0.08695652173913043,0.06666666666666667,0.2,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,1.0,0.7777777777777778,0.5651944444444444,0.3453,0.58935,0.1,0.16666666666666666,0.125,0.125,2.7600000000000002,23.724999999999998,0.23636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2421,1610612752,Frank Williams,Frank Williams,2421,NYK,675.0,11,-9.0,18,18,3.0,6,3.0,36,,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,26,,,,,,,,,1.0,,1.0,1.0,,,2.0,,,,,,,3.0,,2.0,1.0,,,,,3.0,1.0,,,,,,,,0.16666666666666666,,,0.5,,,22.727272727272727,,,,0.5,,,,,,,,,0.5,,1.0,0.52705,,,0.3333333333333333,0.5,,,,25.3,0.16666666666666666,1.0,1.0,1.0,1.0,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2552,1610612752,Michael Sweetney,Michael Sweetney,2552,NYK,1138.0,19,-9.0,32,32,7.0,11,5.0,64,1.0,2.0,1.0,,,,,3.0,5.0,,,,6.0,41,2.0,,2.0,,,2.0,4.0,,,,,,,,,2.0,2.0,4.0,,,,2.0,1.0,,,1.0,,1.0,2.0,7.0,,0.6666666666666666,1.0,,,,0.6,0.6,0.6,0.5,1.0,,,,13.157894736842104,0.15384615384615385,0.125,,0.4,0.5,0.5,,0.2,,,,,,,0.4,0.46441999999999994,0.5605500000000001,0.3922,,,0.3333333333333333,0.3333333333333333,8.459999999999999,,0.21875,,,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.14285714285714285,0.125,0.16666666666666666,0.3333333333333333,0.4,1.0,1.0,1.0,1.0,0.4,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
358,1610612752,Anfernee Hardaway,Anfernee Hardaway,358,NYK,1959.0,33,-9.0,59,62,13.0,31,9.0,121,3.0,5.0,3.0,,1.0,1.0,1.0,5.0,10.0,,2.0,4.0,14.0,64,,2.0,2.0,1.0,,4.0,8.0,,1.0,1.0,4.0,4.0,1.0,2.0,8.0,1.0,1.0,6.0,1.0,1.0,,2.0,,5.0,1.0,,,,4.0,13.0,1.0,0.8,0.8,,,,0.5,0.4166666666666667,0.46153846153846156,0.5,0.5,0.16666666666666666,0.1,,20.0,0.041666666666666664,0.03333333333333333,,0.4166666666666667,0.6,0.75,0.6666666666666666,0.25,0.08333333333333333,,,,0.08333333333333333,0.25,0.5833333333333334,0.5030125,0.6513,0.4983,0.07692307692307693,0.09090909090909091,0.14285714285714285,0.2857142857142857,5.63,23.3,0.22033898305084745,1.0,1.0,,,1.0,,1.0,,,2.0,,2.0,,2.0,3.0,2.0,,4.0,5.0,,,,0.6666666666666666,,0.5,0.15384615384615385,0.1388888888888889,,0.14285714285714285,0.375,,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.2,0.1,0.09090909090909091,0.14285714285714285,0.16666666666666666,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
87,1610612752,Dikembe Mutombo,Dikembe Mutombo,87,NYK,2190.0,36,-9.0,65,67,13.0,31,11.0,132,2.0,4.0,2.0,,,,,2.0,6.0,,,3.0,7.0,71,3.0,1.0,5.0,,2.0,2.0,,,,1.0,,,,,,4.0,4.0,10.0,1.0,1.0,,6.0,3.0,3.0,2.0,4.0,1.0,4.0,2.0,13.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,1.0,,0.16666666666666666,,12.658227848101266,0.13793103448275862,0.1111111111111111,,0.6666666666666666,0.5,0.6666666666666666,,0.3333333333333333,,,,,,,0.6666666666666666,0.49645,0.5656,,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.2857142857142857,2.733333333333333,,0.2,,2.0,,1.0,3.0,,0.6666666666666666,2.0,3.0,,,,2.0,,,4.0,4.0,3.0,6.0,3.0,2.0,0.6666666666666666,,0.6666666666666666,,0.10344827586206896,0.15,0.2222222222222222,0.25,0.1111111111111111,0.5,,,,,,,,1.0,0.6666666666666666,,,,,3.0,,2.0,,3.0,,0.25,0.2727272727272727,0.08333333333333333,0.25,,,,,1.0,1.0,1.0,0.125,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,1746.0,29,,53,54,10.0,25,10.0,107,,2.0,1.0,,,,2.0,5.0,11.0,1.0,2.0,,13.0,52,1.0,,2.0,,,,4.0,,2.0,1.0,7.0,8.0,3.0,2.0,17.0,1.0,1.0,5.0,,,,3.0,,,,,,,,10.0,,0.4,0.5,,0.5,0.5,0.45454545454545453,0.5,0.5,1.0,,0.15384615384615385,0.09090909090909091,,22.727272727272727,0.037037037037037035,0.030303030303030304,0.09090909090909091,0.15384615384615385,,,,0.07692307692307693,,,,,0.15384615384615385,,0.3076923076923077,0.4250769230769231,0.4279,0.40025,,,0.15384615384615385,,14.481818181818182,26.3,0.18867924528301888,2.0,1.0,1.0,1.0,2.0,,0.5,,,,5.0,8.0,1.0,,2.0,6.0,2.0,2.0,4.0,,,1.0,,1.0,,0.08333333333333333,0.11764705882352941,,,,,,,,0.6153846153846154,0.625,0.625,0.4,,,,,,,2.0,1.0,,,2.0,,0.5,0.2,0.09090909090909091,0.25,0.16666666666666666,,,,,,,0.16666666666666666,,1.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
452,1610612752,Vin Baker,Vin Baker,452,NYK,81.0,1,-2.0,2,3,,3,,5,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,1013.0,17,-2.0,32,34,6.0,17,6.0,66,1.0,1.0,3.0,,,,,5.0,12.0,,,,10.0,32,3.0,,2.0,,,2.0,8.0,,,1.0,,,,,,2.0,2.0,8.0,,,,3.0,,,,2.0,1.0,2.0,2.0,6.0,1.0,0.8,1.0,,,,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,,0.08333333333333333,,35.0,0.13333333333333333,0.10526315789473684,0.14285714285714285,0.08333333333333333,1.0,1.0,,0.25,,,,,,,0.08333333333333333,0.43064166666666664,0.472,0.42910000000000004,,,0.2,0.2,13.983333333333334,,0.1875,,1.0,1.0,1.0,2.0,,0.5,1.0,1.0,2.0,2.0,8.0,1.0,1.0,3.0,2.0,2.0,4.0,6.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.18181818181818182,0.3333333333333333,,0.25,0.5,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.25,0.2857142857142857,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,0.5,,,,,,,1.0,,,,2.0,0.125,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
1501,1610612752,Tim Thomas,Tim Thomas,1501,NYK,331.0,6,-1.0,9,9,,2,2.0,18,,,1.0,,,,,,1.0,,,3.0,3.0,10,,,,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,4.0,2.0,,,,,,,,,,,,,,0.5,,,,,,25.0,,,,,,,,1.0,,,,,,,,0.3835,,,0.6666666666666666,0.6666666666666666,,,13.9,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,5142.0,86,-17.0,168,161,37.0,40,31.0,329,3.0,9.0,3.0,1.0,2.0,1.0,1.0,3.0,15.0,1.0,3.0,,9.0,164,3.0,,,1.0,,,6.0,3.0,1.0,2.0,8.0,9.0,3.0,2.0,19.0,3.0,3.0,7.0,2.0,2.0,,14.0,1.0,,,,,,,37.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.25,0.25,,,0.16666666666666666,0.13333333333333333,,12.682926829268293,0.03529411764705882,0.030927835051546393,0.027777777777777776,0.5,0.3333333333333333,0.42857142857142855,1.0,0.16666666666666666,0.1111111111111111,0.5,0.5,1.0,0.05555555555555555,0.3333333333333333,0.6666666666666666,0.5147277777777778,0.5327,0.4629999999999999,,,,,5.246666666666666,23.666666666666668,0.22023809523809523,3.0,6.0,4.0,2.0,8.0,,0.75,,2.0,,,3.0,,,2.0,,,4.0,4.0,,,,,,,0.10256410256410256,0.07142857142857142,,0.07692307692307693,0.10526315789473684,,,,,0.16666666666666666,,,,0.6666666666666666,,,1.0,,,,,2.0,,6.0,,0.2222222222222222,,,,,,0.3333333333333333,,,1.0,,0.2,,,,,1.0,,2.0,,,,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,
