EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,Corner3Assists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceArc3Frequency,BlockedShortMidRange,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,PenaltyFg3Pct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,DefensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3SecondViolations,ShortMidRangePctBlocked,LongMidRangePctBlocked,on,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,BlockedCorner3,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
1747,1610612748,Rafer Alston,Rafer Alston,1747,MIA,7600.0,127.0,-31.0,222,227,57,83,39.0,449,4.0,10.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,14.0,2.0,8.0,18.0,3.0,17.0,12.0,37.0,219.0,1.0,2.0,2.0,1.0,4.0,2.0,7.0,9.0,4.0,12.0,9.0,2.0,1.0,13.0,3.0,3.0,9.0,1.0,10.0,1.0,3.0,1.0,5.0,21.0,2.0,4.0,7.0,11.0,2.0,13.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,8.0,1.0,16.0,2.0,2.0,5.0,1.0,1.0,1.0,9.0,57,3.0,0.25,0.2857142857142857,1.0,0.17647058823529413,0.1875,0.4444444444444444,0.5,0.25,0.35714285714285715,0.5,0.16666666666666666,0.4166666666666667,0.5,0.4090909090909091,0.4857142857142857,0.16666666666666666,0.3,16.605166051660518,1.0,0.08333333333333333,0.020202020202020204,0.13333333333333333,0.09649122807017543,0.015503875968992248,0.022222222222222223,0.024390243902439025,0.043478260869565216,0.125,0.08108108108108109,0.08333333333333333,0.3333333333333333,0.05555555555555555,0.2857142857142857,0.4,0.5714285714285714,0.11428571428571428,0.75,0.75,0.3333333333333333,0.11428571428571428,0.25,0.25,1.0,0.08571428571428572,0.4,0.21428571428571427,0.21428571428571427,1.0,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,0.7714285714285715,0.23076923076923078,0.5191529411764705,0.4373,0.5075333333333333,0.05405405405405406,0.1,0.05405405405405406,0.24324324324324326,6.061111111111111,27.47647058823529,0.25675675675675674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1885,1610612748,Lamar Odom,Lamar Odom,1885,MIA,7663.0,128.0,-27.0,226,232,38,80,35.0,458,7.0,21.0,1.0,6.0,1.0,2.0,7.0,13.0,2.0,5.0,,1.0,7.0,3.0,16.0,39.0,1.0,7.0,16.0,51.0,235.0,1.0,6.0,4.0,3.0,6.0,3.0,4.0,10.0,10.0,22.0,3.0,2.0,,7.0,1.0,2.0,7.0,3.0,10.0,1.0,4.0,,3.0,23.0,10.0,6.0,10.0,22.0,12.0,34.0,5.0,5.0,2.0,9.0,2.0,15.0,5.0,6.0,16.0,3.0,23.0,,11.0,1.0,4.0,,4.0,10.0,38,1.0,0.3125,0.3333333333333333,1.0,0.14285714285714285,0.14285714285714285,0.41025641025641024,0.16666666666666666,0.5,0.3804347826086957,0.14285714285714285,0.3333333333333333,0.4473684210526316,0.2222222222222222,0.45454545454545453,0.15217391304347827,0.05128205128205128,0.09523809523809523,26.666666666666664,0.6,0.136986301369863,0.10204081632653061,0.15,0.1415929203539823,0.09243697478991597,0.10869565217391304,0.12121212121212122,0.09090909090909091,0.08695652173913043,0.21428571428571427,0.17647058823529413,,0.19230769230769232,0.45652173913043476,0.3333333333333333,0.3684210526315789,0.2826086956521739,0.5384615384615384,0.5384615384615384,0.14285714285714285,0.10869565217391304,0.4,0.4,0.5,,0.15217391304347827,0.14285714285714285,0.14285714285714285,1.0,0.8571428571428571,0.16666666666666666,0.2222222222222222,0.5,0.3333333333333333,0.6086956521739131,0.14285714285714285,0.48346777777777783,0.5644857142857143,0.433875,0.19642857142857142,0.22448979591836735,0.0784313725490196,0.19607843137254902,5.148717948717948,26.314285714285717,0.168141592920354,1.0,1.0,2.0,2.0,1.0,1.0,6.0,3.0,6.0,7.0,1.0,3.0,5.0,1.0,4.0,2.0,1.0,0.46153846153846156,0.1111111111111111,0.047619047619047616,0.05263157894736842,0.25,0.5,0.42857142857142855,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2124,1610612748,Malik Allen,Malik Allen,2124,MIA,1518.0,25.0,12.0,47,50,28,28,3.0,97,1.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,2.0,4.0,,,3.0,7.0,45.0,1.0,1.0,2.0,1.0,3.0,,2.0,4.0,2.0,2.0,,2.0,,,,,,,,,,,,,1.0,1.0,2.0,4.0,1.0,5.0,,,,1.0,1.0,1.0,,,3.0,,4.0,,2.0,,3.0,,3.0,4.0,28,1.0,0.5,1.0,,,,0.5,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5833333333333334,1.0,0.5,,,,14.0,1.0,0.125,0.07142857142857142,0.16666666666666666,0.13636363636363635,0.0625,0.14285714285714285,,,0.3333333333333333,0.1111111111111111,,0.5,,0.25,1.0,1.0,0.25,1.0,1.0,1.0,0.5,,,,,,,,,1.0,1.0,,,,0.25,,0.41960000000000003,0.6463,0.34403333333333336,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.5714285714285714,11.475,,0.5957446808510638,,,,,,,1.0,,,,,1.0,,,2.0,2.0,,0.3333333333333333,,,,,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,8007.0,133.0,-3.0,238,247,72,114,31.0,485,4.0,7.0,,,1.0,2.0,2.0,2.0,1.0,9.0,5.0,6.0,16.0,4.0,7.0,18.0,9.0,21.0,16.0,57.0,239.0,,1.0,4.0,2.0,6.0,5.0,8.0,15.0,6.0,8.0,27.0,,1.0,15.0,6.0,2.0,5.0,1.0,6.0,1.0,3.0,,2.0,13.0,,4.0,4.0,8.0,1.0,9.0,,4.0,2.0,4.0,1.0,8.0,,2.0,10.0,2.0,20.0,5.0,2.0,4.0,4.0,1.0,5.0,15.0,72,1.0,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.45,0.3888888888888889,,0.3333333333333333,0.5256410256410257,0.5,0.3181818181818182,0.5760869565217391,0.5,0.4666666666666667,0.5384615384615384,0.1111111111111111,0.2857142857142857,19.926199261992622,0.5,0.04597701149425287,,0.09302325581395349,0.06153846153846154,0.010416666666666666,,,0.047619047619047616,,0.06521739130434782,0.08333333333333333,0.14285714285714285,,0.1794871794871795,0.5714285714285714,0.8,0.05128205128205128,1.0,1.0,,0.23076923076923078,0.1111111111111111,0.1111111111111111,1.0,0.1282051282051282,0.41025641025641024,0.375,0.375,1.0,,,0.18181818181818182,0.5,0.36363636363636365,0.717948717948718,0.4,0.5235671052631579,0.4865333333333333,0.51765,0.07142857142857142,0.1,0.07017543859649122,0.2631578947368421,10.233333333333333,26.114285714285714,0.3025210084033613,1.0,2.0,1.0,,1.0,,,2.0,4.0,3.0,1.0,1.0,3.0,,2.0,4.0,,,,0.045454545454545456,,,0.8,0.5,0.3333333333333333,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.058823529411764705,0.6,0.6,1.0,0.3333333333333333,1.0,1.0,0.09090909090909091,0.25,0.045454545454545456,,,,,,,,,,True,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,11921.0,199.0,-19.0,353,362,88,139,54.0,715,7.0,18.0,3.0,6.0,1.0,2.0,2.0,3.0,4.0,12.0,,,,,13.0,33.0,,,21.0,47.0,354.0,3.0,6.0,14.0,3.0,4.0,,5.0,11.0,18.0,8.0,,4.0,,,,4.0,2.0,1.0,3.0,1.0,1.0,,1.0,7.0,15.0,4.0,18.0,26.0,18.0,44.0,,5.0,3.0,,,3.0,,11.0,22.0,3.0,31.0,,14.0,2.0,3.0,,3.0,11.0,88,5.0,0.6923076923076923,0.8181818181818182,,,,0.3939393939393939,0.5,0.75,0.3939393939393939,0.5,0.75,0.4895833333333333,0.6363636363636364,0.6875,,0.12121212121212122,0.2222222222222222,12.171837708830548,,0.140625,0.1048951048951049,0.07142857142857142,0.11956521739130435,0.10112359550561797,0.14754098360655737,0.06557377049180328,0.11428571428571428,0.17142857142857143,0.13793103448275862,0.06521739130434782,0.1,,0.5454545454545454,0.3888888888888889,0.5,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.5,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.75,,,,,,1.0,0.5,0.5,0.5,,0.5454545454545454,,0.4655848484848486,0.54386,0.456775,0.30434782608695654,0.30434782608695654,0.2978723404255319,0.23404255319148937,7.59090909090909,,0.24929178470254956,,,8.0,,3.0,,4.0,2.0,3.0,,,,2.0,1.0,3.0,3.0,,0.23529411764705882,,0.08571428571428572,0.09523809523809523,0.16666666666666666,1.0,0.7142857142857143,,,,,,,,,,,,,,,0.06896551724137931,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,True,,,,,,
2406,1610612748,Caron Butler,Caron Butler,2406,MIA,8388.0,140.0,-12.0,250,260,52,97,34.0,510,7.0,16.0,2.0,5.0,1.0,1.0,1.0,3.0,4.0,20.0,,,3.0,,12.0,39.0,,3.0,18.0,42.0,239.0,2.0,8.0,5.0,3.0,4.0,,13.0,19.0,16.0,8.0,,4.0,1.0,2.0,,3.0,7.0,2.0,9.0,1.0,5.0,1.0,1.0,20.0,3.0,10.0,18.0,30.0,5.0,35.0,1.0,9.0,8.0,3.0,2.0,15.0,1.0,1.0,9.0,,20.0,,3.0,7.0,3.0,,4.0,19.0,52,2.0,0.6666666666666666,0.8,,,,0.3076923076923077,0.25,0.75,0.2857142857142857,0.25,0.75,0.40384615384615385,0.2777777777777778,0.8636363636363636,0.07142857142857142,0.07692307692307693,0.1875,22.71186440677966,0.2,0.18947368421052632,0.029411764705882353,0.21739130434782608,0.19858156028368795,0.04032258064516129,,0.023809523809523808,0.08333333333333333,0.25,0.20930232558139536,0.23684210526315788,0.125,0.038461538461538464,0.38095238095238093,0.4375,0.5384615384615384,0.07142857142857142,0.3333333333333333,0.3333333333333333,,0.47619047619047616,0.2,0.2,1.0,,0.07142857142857142,,,,0.625,0.4,0.25,1.0,,0.4523809523809524,,0.46949878048780486,0.46618333333333334,0.49712500000000004,0.06666666666666667,0.07142857142857142,0.11904761904761904,0.4523809523809524,10.23846153846154,29.966666666666665,0.208,,,1.0,1.0,2.0,,2.0,1.0,12.0,1.0,1.0,3.0,6.0,,2.0,2.0,,0.2222222222222222,,0.09090909090909091,0.14285714285714285,,0.5,0.5714285714285714,,1.0,,,,,,,,,1.0,1.0,,,0.1,,,,,,,,,,3.0,,1.0,1.0,,,,,,True,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,8978.0,150.0,-17.0,265,269,48,82,41.0,534,12.0,27.0,3.0,7.0,4.0,5.0,4.0,14.0,5.0,12.0,2.0,,2.0,,21.0,53.0,2.0,4.0,17.0,65.0,275.0,3.0,7.0,11.0,5.0,8.0,1.0,7.0,20.0,14.0,28.0,6.0,2.0,,2.0,,1.0,14.0,8.0,22.0,6.0,6.0,2.0,6.0,52.0,6.0,2.0,9.0,11.0,8.0,19.0,3.0,3.0,3.0,7.0,4.0,12.0,,3.0,10.0,,21.0,,8.0,3.0,2.0,,2.0,20.0,48,2.0,0.3333333333333333,0.35,1.0,0.5,0.5,0.39622641509433965,0.42857142857142855,0.625,0.42105263157894735,0.45,0.7222222222222222,0.48507462686567165,0.5,0.7142857142857143,0.07017543859649122,0.018867924528301886,0.037037037037037035,24.842767295597483,0.5833333333333334,0.0989010989010989,0.05042016806722689,0.046511627906976744,0.08208955223880597,0.056338028169014086,0.04081632653061224,0.0392156862745098,0.21428571428571427,0.07692307692307693,0.02702702702702703,0.027777777777777776,0.14285714285714285,0.09090909090909091,0.47368421052631576,0.4444444444444444,0.46153846153846156,0.24561403508771928,0.2857142857142857,0.2857142857142857,,0.21052631578947367,0.4166666666666667,0.4166666666666667,0.4,0.03508771929824561,0.03508771929824561,,,,0.7,0.42857142857142855,0.5555555555555556,0.8,,0.543859649122807,,0.4950429824561404,0.5447187499999999,0.4917555555555555,0.125,0.13333333333333333,0.16923076923076924,0.3076923076923077,6.830188679245284,23.575,0.1811320754716981,2.0,3.0,2.0,2.0,2.0,,,,5.0,3.0,,1.0,4.0,1.0,1.0,2.0,,,,0.08695652173913043,0.10526315789473684,,1.0,0.4166666666666667,0.2,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,0.3333333333333333,1.0,0.10526315789473684,1.0,1.0,1.0,0.1,1.0,1.0,0.1111111111111111,,,1.0,0.6666666666666666,,,1.0,1.0,,,,True,,,,,,
258,1610612748,Brian Grant,Brian Grant,258,MIA,3066.0,51.0,3.0,90,90,28,44,19.0,180,2.0,4.0,1.0,2.0,2.0,2.0,,1.0,3.0,12.0,,,,,5.0,17.0,,,3.0,13.0,83.0,1.0,3.0,5.0,3.0,3.0,,,6.0,10.0,,,,,,,3.0,1.0,,1.0,,,,1.0,2.0,8.0,2.0,7.0,9.0,9.0,18.0,,2.0,1.0,3.0,2.0,6.0,2.0,6.0,9.0,,4.0,,2.0,,,,,6.0,28,1.0,1.0,1.0,,,,0.29411764705882354,0.3333333333333333,1.0,0.29411764705882354,0.3333333333333333,1.0,0.34210526315789475,0.5,1.0,,0.17647058823529413,0.5,22.32142857142857,0.5,0.17073170731707318,0.20512820512820512,0.2222222222222222,0.18,0.17307692307692307,0.4,0.12,0.1,0.18181818181818182,0.2,0.2857142857142857,,,0.23529411764705882,0.5,1.0,0.058823529411764705,,,,0.7058823529411765,0.25,0.25,1.0,,,,,,0.6666666666666666,0.5,0.6666666666666666,1.0,,0.23529411764705882,,0.4433117647058824,0.5604,0.5331666666666667,0.10526315789473684,0.10526315789473684,0.38461538461538464,0.46153846153846156,13.08235294117647,,0.3111111111111111,,,3.0,,1.0,,,1.0,3.0,1.0,,2.0,1.0,,,,,,,0.07692307692307693,0.25,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,True,,,,,,
2446,1610612748,Rasual Butler,Rasual Butler,2446,MIA,1872.0,31.0,13.0,56,54,24,18,13.0,110,1.0,1.0,,,1.0,1.0,,,4.0,9.0,2.0,1.0,3.0,,5.0,10.0,2.0,5.0,,16.0,57.0,1.0,1.0,5.0,4.0,7.0,,,8.0,10.0,,6.0,,,3.0,1.0,1.0,,1.0,1.0,,,,,3.0,,,6.0,6.0,,6.0,,1.0,,,,,,3.0,5.0,,,,,,,,,8.0,24,1.0,1.0,1.0,1.0,0.4,0.4,0.5,1.0,0.5714285714285714,0.5333333333333333,1.25,0.5714285714285714,0.5333333333333333,1.25,0.5714285714285714,0.3333333333333333,0.1,,21.42857142857143,,0.3,,,0.25,,,,0.2857142857142857,0.4,0.25,,,,0.06666666666666667,1.0,1.0,,,,,0.6,0.4444444444444444,0.5,1.0,0.13333333333333333,0.2,0.3333333333333333,0.3333333333333333,1.0,,,0.14285714285714285,1.0,,0.4,0.3333333333333333,0.47288333333333327,0.503675,0.4620857142857143,,,0.3125,0.5,17.020000000000003,23.9,0.42857142857142855,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,0.5,0.5,1.0,0.5,1.0,1.0,,,,,,,,,,,,0.1111111111111111,True,,,,,,
955,1610612748,Samaki Walker,Samaki Walker,955,MIA,592.0,10.0,-14.0,18,19,5,10,1.0,37,,1.0,,,,,,,,1.0,,,,,,2.0,,,,,24.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,5,,,,,,,,,,,,,,,,,0.5,1.0,10.526315789473685,,0.2,,,0.125,,,,1.0,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,0.5,,0.44815,,,,,,,7.3,,0.2777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
