EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,RecoveredBlocks,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,BlockedAtRim,AtRimPctBlocked,DefShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,PtsPutbacks,FTOffRebounds,Loose Ball Fouls,Assisted3sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,OffFTReboundPct,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceShotQualityAvg,OffThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,Defensive 3 Seconds Violations,PenaltyArc3FGA,PenaltyArc3Frequency,HeaveAttempts,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,on,Arc3Assists,Arc3PctAssisted,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
2248,1610612763,Earl Watson,Earl Watson,2248,MEM,1551.0,26,-17,50,53,28.0,38.0,8.0,103,2.0,,2.0,2.0,,2.0,3.0,4.0,,2.0,1.0,7.0,63,2.0,2.0,5.0,4.0,,1.0,,6.0,,6.0,,1.0,2.0,3.0,12.0,1.0,1.0,3.0,5.0,2.0,,5.0,1.0,,5.0,28.0,3.0,,,0.75,1.0,0.5,0.5,0.5833333333333334,0.625,0.3333333333333333,11.864406779661017,0.25,0.0625,0.09523809523809523,,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.6666666666666666,,0.40986,0.4227,0.7142857142857143,9.1,43.0,0.56,1.0,1.0,1.0,,,,1.0,3.0,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,1.0,,,,1.0,1.0,,,,1.0,,,,,0.3333333333333333,0.5,1.5,,,1.0,0.05,0.2,0.09523809523809523,,0.1111111111111111,0.3333333333333333,,0.5,0.5,,,,,0.5,,0.25,1.0,,0.16666666666666666,0.25,0.42857142857142855,,,0.14285714285714285,,,,,1.0,1.0,,,,1.0,1.0,,,,2.0,,2.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,2.0,0.5,1.0,1.0,1.0,True,,,,,,,,,,,
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,5014.0,84,-15,152,151,17.0,33.0,14.0,303,9.0,4.0,1.0,7.0,5.0,15.0,7.0,20.0,5.0,16.0,6.0,35.0,174,1.0,2.0,2.0,12.0,,15.0,5.0,13.0,1.0,14.0,,6.0,4.0,3.0,29.0,3.0,1.0,6.0,7.0,1.0,1.0,6.0,6.0,2.0,2.0,17.0,,0.3125,0.3125,0.35,0.5,0.4027777777777778,0.3333333333333333,0.4342105263157895,0.3333333333333333,0.4444444444444444,26.78571428571429,0.125,0.06976744186046512,0.09615384615384616,0.058823529411764705,0.25,0.1111111111111111,0.19444444444444445,0.14285714285714285,0.14285714285714285,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.6944444444444444,0.3333333333333333,0.5164097222222223,0.38470000000000004,0.05714285714285714,8.885,25.012500000000003,0.1118421052631579,4.0,,,2.0,1.0,,,,1.0,,2.0,1.0,1.0,2.0,1.0,,4.0,2.0,3.0,3.0,1.0,7.0,2.0,1.0,1.0,2.0,,,,,0.14285714285714285,0.14285714285714285,,0.05,,0.5714285714285714,0.01818181818181818,0.2222222222222222,0.014285714285714285,0.058823529411764705,0.15384615384615385,,0.5,0.4444444444444444,0.5,,0.5,0.5,,1.0,0.027777777777777776,,,,0.05263157894736842,0.09090909090909091,,,,,,,0.1111111111111111,,,1.0,,,1.0,,1.0,,1.0,15.0,,,,1.0,,,,,,,,,0.5,,0.5,,,0.606025,,1.0,,,,,,0.043478260869565216,,1.0,0.3333333333333333,,,,False,1.0,1.0,,,,,,,,,
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,1390.0,23,5,46,42,16.0,24.0,4.0,88,3.0,1.0,1.0,3.0,,,5.0,7.0,,,3.0,13.0,49,1.0,2.0,4.0,6.0,,,,1.0,,1.0,,1.0,,,2.0,3.0,,3.0,4.0,,,1.0,4.0,,4.0,16.0,,,,0.7142857142857143,0.5,0.7142857142857143,0.5,0.7222222222222222,0.6666666666666666,,18.0,,0.21428571428571427,0.15,0.4,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,0.42857142857142855,,0.45449999999999996,0.37345,0.3076923076923077,9.485714285714286,,0.34782608695652173,3.0,,,1.0,,,,2.0,,2.0,4.0,,,,1.0,,,,,,,,,1.0,,2.0,,,,,0.4,0.4,0.5,,,,,,0.0625,,0.25,,,1.0,1.0,0.6666666666666666,1.0,1.0,,,,,,,0.2222222222222222,0.2222222222222222,0.15384615384615385,,,,,,,,1.0,1.0,,,,1.0,2.0,,,,,,,,,0.5,0.5,,,,,,0.5,1.0,,,,0.5143,1.0,,,,1.0,0.25,0.25,,,,,,,,False,,,1.0,,,,,,,,
1899,1610612763,James Posey,James Posey,1899,MEM,7215.0,120,-21,215,212,17.0,43.0,18.0,427,17.0,7.0,,4.0,1.0,3.0,13.0,28.0,1.0,5.0,17.0,46.0,229,,,,16.0,,3.0,1.0,1.0,3.0,4.0,,,,1.0,11.0,11.0,2.0,14.0,21.0,9.0,3.0,12.0,19.0,,,17.0,1.0,0.2,0.2,0.4642857142857143,,0.4393939393939394,,0.5476190476190477,,0.15151515151515152,20.168067226890756,0.2222222222222222,0.18032786885245902,0.15584415584415584,0.21052631578947367,0.5151515151515151,0.21212121212121213,0.12121212121212122,,,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5270818181818182,,,5.067857142857143,23.560000000000002,0.07906976744186046,12.0,,,1.0,2.0,,2.0,8.0,,,10.0,5.0,5.0,1.0,7.0,6.0,3.0,,3.0,3.0,,6.0,,3.0,2.0,8.0,,1.0,,1.0,0.38461538461538464,0.4166666666666667,1.0,0.17857142857142858,,0.5,0.0641025641025641,0.0625,0.06930693069306931,0.04,0.13043478260869565,0.09090909090909091,,0.7058823529411765,0.8,0.4166666666666667,0.14285714285714285,0.25,,,0.06060606060606061,,,,0.21428571428571427,0.2222222222222222,0.17391304347826086,1.0,0.42857142857142855,0.07692307692307693,1.0,1.0,0.11764705882352941,0.21052631578947367,2.0,2.0,,,,3.0,3.0,,,3.0,2.0,,,1.0,,1.0,1.0,,0.07407407407407407,,,,0.6666666666666666,1.0,,,,0.45299999999999996,2.0,1.0,,,,0.08695652173913043,0.058823529411764705,0.07142857142857142,,,,,,0.16666666666666666,False,3.0,1.0,,1.0,1.0,0.16666666666666666,,,,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,866.0,14,-5,29,28,11.0,19.0,2.0,57,2.0,,,,,,1.0,2.0,,,,2.0,39,1.0,2.0,2.0,2.0,,,,1.0,,1.0,,1.0,,,2.0,1.0,,1.0,2.0,,,3.0,,,2.0,11.0,,,,0.5,0.5,0.5,0.5,0.5,0.5,,6.451612903225807,,0.14285714285714285,0.1,,1.0,,,,,,,,1.0,,0.61105,0.61105,1.0,,,0.3793103448275862,1.0,1.0,2.0,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,0.125,,0.1111111111111111,0.3333333333333333,0.5,,,0.5,0.5,,,,,,,1.0,0.5,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,2.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,,0.6507,,1.0,,,,,,1.0,,,,,,,False,,,,,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,5542.0,92,-23,167,167,17.0,40.0,15.0,334,15.0,14.0,2.0,3.0,,,18.0,32.0,,,12.0,48.0,188,2.0,2.0,10.0,20.0,,,,3.0,5.0,8.0,,3.0,,,21.0,7.0,2.0,10.0,14.0,3.0,2.0,8.0,14.0,,10.0,17.0,,,,0.5625,1.0,0.5625,1.0,0.6153846153846154,1.0,,22.82608695652174,0.2222222222222222,0.14285714285714285,0.13559322033898305,0.11764705882352941,0.46875,0.4375,0.09375,0.6666666666666666,0.6666666666666666,,,,0.46875,,0.44605937500000004,0.5268999999999999,0.20833333333333334,4.5125,,0.10179640718562874,10.0,2.0,2.0,6.0,,,1.0,3.0,,6.0,16.0,3.0,3.0,1.0,4.0,1.0,3.0,,2.0,,1.0,3.0,,2.0,,3.0,4.0,4.0,,4.0,0.4444444444444444,0.47058823529411764,0.75,0.09375,,1.0,0.04838709677419355,0.1,0.04938271604938271,0.05,0.11764705882352941,,0.25,0.6666666666666666,0.7692307692307693,0.5,0.42857142857142855,0.46153846153846156,0.3333333333333333,0.5,,1.0,1.0,,0.08571428571428572,0.08571428571428572,0.0625,2.0,0.07142857142857142,0.1,0.5,4.0,0.13333333333333333,0.2,1.0,1.0,,,,1.0,1.0,,,,2.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,,0.5679,1.0,,,,,0.05263157894736842,0.0625,,,,,,,,False,5.0,,,,,,,,,,
448,1610612763,Bo Outlaw,Bo Outlaw,448,MEM,2074.0,35,-1,60,57,3.0,12.0,4.0,117,2.0,2.0,,,,,,4.0,,,,,53,,,,,,,,5.0,1.0,6.0,,3.0,1.0,1.0,13.0,1.0,1.0,2.0,3.0,1.0,1.0,7.0,,,,3.0,,,,,,,,,,,10.44776119402985,1.0,0.058823529411764705,0.041666666666666664,,0.5,0.5,,,,,,,0.5,,0.459575,,,3.925,,0.05,,,,,,,,,,,,3.0,1.0,,1.0,,2.0,,1.0,1.0,1.0,3.0,,2.0,1.0,,,1.0,,1.0,,,,0.75,,0.6666666666666666,0.05263157894736842,,0.03571428571428571,,0.1111111111111111,,,,,,,,,,,,,,,,,,0.5,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,,,,,,,,,,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,5948.0,99,-13,174,172,3.0,15.0,15.0,346,5.0,10.0,3.0,8.0,,,10.0,23.0,,,2.0,22.0,178,,1.0,,6.0,,,,2.0,,2.0,,1.0,,1.0,4.0,8.0,2.0,12.0,17.0,4.0,1.0,15.0,6.0,,,3.0,2.0,,,0.43478260869565216,,0.43478260869565216,,0.4230769230769231,,,15.97938144329897,0.3333333333333333,0.16326530612244897,0.16393442622950818,0.07142857142857142,0.21739130434782608,0.43478260869565216,0.34782608695652173,0.375,0.375,,,,0.21739130434782608,,0.43983478260869563,0.2935,,10.104347826086956,,0.017241379310344827,3.0,,,4.0,,,,4.0,,,14.0,1.0,3.0,2.0,5.0,3.0,2.0,,1.0,3.0,1.0,5.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,0.7,0.875,0.4,0.043478260869565216,,0.4,0.04477611940298507,0.16666666666666666,0.05952380952380952,0.1,0.16666666666666666,0.2857142857142857,,0.6,0.6,0.3333333333333333,0.4,0.4444444444444444,0.75,1.0,,,,,0.08,0.08,0.18181818181818182,2.0,0.1,,1.0,1.0,,0.23529411764705882,2.0,3.0,,,,2.0,5.0,,,,4.0,,1.0,,,0.4,0.4,,0.045454545454545456,,,,0.6,0.6666666666666666,,,,0.5462,2.0,,,,,0.11764705882352941,0.16666666666666666,,,,,,,,False,,,,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,5825.0,97,-26,169,170,1.0,19.0,14.0,339,7.0,2.0,3.0,12.0,5.0,9.0,7.0,21.0,5.0,12.0,1.0,30.0,180,,,,6.0,,9.0,5.0,2.0,1.0,3.0,,,,2.0,7.0,10.0,,12.0,12.0,5.0,4.0,4.0,3.0,,,1.0,,0.4166666666666667,0.4166666666666667,0.3333333333333333,,0.4393939393939394,,0.4411764705882353,,0.36363636363636365,20.74468085106383,,0.2127659574468085,0.21052631578947367,0.14285714285714285,0.21212121212121213,0.06060606060606061,0.36363636363636365,0.25,0.25,0.2727272727272727,0.5555555555555556,0.5555555555555556,0.5757575757575758,0.5555555555555556,0.49825454545454545,,,12.380952380952381,24.491666666666664,0.005917159763313609,4.0,,,,3.0,,,3.0,,,8.0,1.0,,2.0,,1.0,2.0,,2.0,3.0,,5.0,,3.0,1.0,2.0,,,,,0.5714285714285714,0.5714285714285714,0.5,0.047619047619047616,,0.4,,0.2,,,0.2631578947368421,0.2857142857142857,,0.5714285714285714,0.6666666666666666,0.25,,,,1.0,0.09090909090909091,,,,0.058823529411764705,0.09090909090909091,0.1,,,,,,0.14285714285714285,0.21428571428571427,,,,,2.0,,,1.0,3.0,15.0,,,,1.0,0.3333333333333333,,0.5,,,,,,,,0.6666666666666666,,,0.5814,,,,,,,,,,,,,1.0,,False,1.0,1.0,,2.0,,,1.0,1.0,0.3333333333333333,1.0,1.0
2248,1610612763,Earl Watson,Earl Watson,2248,MEM,2201.0,37,-6,63,61,,10.0,4.0,124,6.0,,1.0,2.0,,1.0,5.0,8.0,,1.0,2.0,12.0,55,,,,6.0,,1.0,,1.0,,1.0,,,,1.0,2.0,,,2.0,4.0,3.0,1.0,3.0,2.0,,,,1.0,,,0.625,,0.5555555555555556,,0.6,,0.1111111111111111,21.42857142857143,,,0.08,,0.6666666666666666,,0.2222222222222222,0.5,0.5,0.1111111111111111,,,0.7777777777777778,,0.5099444444444444,,,4.9,25.4,,4.0,,,,,,,2.0,,,4.0,1.0,1.0,2.0,2.0,2.0,5.0,,4.0,,1.0,5.0,,,,1.0,,,,,0.4,0.5,0.3333333333333333,0.125,,1.0,0.043478260869565216,0.2857142857142857,0.06451612903225806,0.125,,0.3333333333333333,,0.6666666666666666,0.8,0.25,,,,1.0,,,,,0.1,0.1111111111111111,0.16666666666666666,,,,,,0.16666666666666666,,1.0,2.0,,,,1.0,2.0,,1.0,,2.0,,1.0,,,0.5,0.3333333333333333,,,,,,0.6666666666666666,0.5,,,,0.4613,1.0,,,,,0.125,,,,,,,,0.25,False,,,,,,,,1.0,0.3333333333333333,,
