EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,TwoPtAssists,ShortMidRangeAssists,LongMidRangeAssists,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,FtPoints,Fg2aBlocked,AtRimAssists,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,Corner3FGA,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,Loose Ball Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Avg3ptShotDistance,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,LostBallSteals,LostBallOutOfBoundsTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyFtPoints,Offensive Fouls,PenaltyAtRimFGM,PenaltyAtRimAccuracy,BlockedShortMidRange,DefCorner3ReboundPct,RecoveredBlocks,BlocksRecoveredPct,PenaltyCorner3FGA,PenaltyFG3A,FTOffRebounds,3SecondViolations,OffFTReboundPct,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,SecondChanceFg3Pct,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,on,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,Arc3Assists,StepOutOfBoundsTurnovers,OffCorner3ReboundPct,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SelfOReb,BlockedLongMidRange,LongMidRangePctBlocked,SelfORebPct,Travels,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
109,1610612759,Robert Horry,Robert Horry,109,SAS,904.0,15,1,24,24,4.0,3,3.0,48,2.0,2.0,1.0,1.0,1.0,2.0,3,4.0,27,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,2,4.0,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,14.814814814814813,0.23076923076923078,0.2,1.0,0.21428571428571427,0.3333333333333333,0.5,1.0,0.5,0.25,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.6666666666666666,0.4607666666666667,0.5495,0.5,5.2,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,1207.0,20,11,34,30,4.0,3,4.0,64,1.0,1.0,,,1.0,3.0,3,6.0,25,,,,2.0,4.0,,,2.0,,4.0,,,1.0,1.0,,1.0,,,,,2,4.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,,1.0,,7.894736842105263,0.07142857142857142,,,0.05263157894736842,,,,,0.25,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.5121333333333333,,,8.966666666666667,0.11764705882352941,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,3057.0,51,-8,88,87,,5,6.0,175,4.0,5.0,,,9.0,11.0,16,27.0,88,2.0,2.0,4.0,10.0,12.0,,1.0,6.0,1.0,13.0,,2.0,7.0,9.0,2.0,11.0,,,6.0,,4,,0.45454545454545453,0.45454545454545453,0.6875,1.0,0.6875,1.0,0.7105263157894737,1.0,26.041666666666668,0.20588235294117646,0.08333333333333333,,0.1951219512195122,0.06451612903225806,,,0.2857142857142857,0.1111111111111111,0.3125,0.8,1.0,0.75,0.5625,,,0.3125,0.42050000000000004,0.356,0.14814814814814814,6.7875,,7.0,,2.0,5.0,,2.0,0.7777777777777778,0.7777777777777778,0.125,,,5.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,1.0,3.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,0.0625,0.2,1.0,0.5,0.14285714285714285,0.1111111111111111,0.09090909090909091,0.18181818181818182,0.3333333333333333,0.2857142857142857,0.21052631578947367,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,2748.0,46,-4,82,81,1.0,8,6.0,163,2.0,3.0,,,2.0,3.0,6,15.0,78,,,,4.0,2.0,,,6.0,,12.0,,,3.0,5.0,,5.0,1.0,1.0,7.0,,4,1.0,0.6666666666666666,0.6666666666666666,0.5,,0.4090909090909091,,0.5,,22.47191011235955,0.10344827586206896,,,0.14285714285714285,,,,0.16666666666666666,0.125,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.18181818181818182,,,0.7272727272727273,0.5238090909090909,,,5.433333333333334,0.012195121951219513,1.0,,1.0,6.0,2.0,1.0,0.5,0.5,0.09090909090909091,,,6.0,,3.0,2.0,,3.0,3.0,6.0,4.0,2.0,1.0,2.0,6.0,,1.0,,,,1.0,,,0.8571428571428571,,0.3333333333333333,,,,0.5,,0.08333333333333333,0.14285714285714285,1.0,1.0,4.0,1.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,0.2,0.2,0.45454545454545453,0.09090909090909091,1.0,1.0,1.0,0.36363636363636365,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2078,1610612759,Jason Hart,Jason Hart,2078,SAS,3798.0,63,-6,116,113,15.0,31,7.0,229,2.0,3.0,,,4.0,11.0,20,22.0,117,,,,12.0,10.0,,,1.0,,2.0,,,2.0,3.0,,3.0,,1.0,1.0,,5,15.0,0.5454545454545454,0.5454545454545454,0.55,,0.55,,0.55,,16.8,0.05263157894736842,,,0.0625,,,,0.06666666666666667,0.08333333333333333,0.15,0.6666666666666666,0.6666666666666666,0.5,0.2,,,0.15,0.408155,,,13.040000000000001,0.12931034482758622,2.0,7.0,13.0,1.0,1.0,,0.5,0.6666666666666666,0.65,0.5384615384615384,0.5384615384615384,,1.0,,1.0,,5.0,3.0,,,,,1.0,,,,,,,,0.05,,,,0.1,,,,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,6.0,2.0,1.0,6.0,0.75,0.75,0.75,0.25,0.5714285714285714,0.25,0.432425,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2484,1610612759,Devin Brown,Devin Brown,2484,SAS,1282.0,21,-9,41,40,15.0,17,2.0,81,1.0,2.0,,,,1.0,2,6.0,51,,,,2.0,,,,1.0,,2.0,,1.0,2.0,3.0,1.0,4.0,1.0,2.0,2.0,,3,15.0,1.0,1.0,0.5,,0.3333333333333333,,0.4166666666666667,,18.181818181818183,0.13333333333333333,0.14285714285714285,,0.15789473684210525,0.1,,,,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,,,,1.0,0.5685,,,,0.36585365853658536,,,,1.0,1.0,,,,,,,4.0,,,1.0,,,,,,,,1.0,7.0,,1.0,,,,1.0,,,,,0.25,0.3333333333333333,,0.16666666666666666,0.3333333333333333,,0.25,0.3333333333333333,,1.0,,,1.0,,,,1.0,2.0,,,,0.3333333333333333,0.3333333333333333,,,,,23.3,,,,3.0,,,3.0,,,0.5,,,,,0.5,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
788,1610612759,Kevin Willis,Kevin Willis,788,SAS,610.0,10,1,23,21,14.0,21,1.0,44,1.0,1.0,,,1.0,2.0,3,4.0,25,,,,4.0,,,,,,,,,,,,,,,,,2,14.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,12.5,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.4915,,,7.5,0.6086956521739131,1.0,,1.0,,,,1.0,1.0,0.3333333333333333,,,,,,,,1.0,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,2.0,1.0,1.0,1.0,,,1.0,0.7216,0.5,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2045,1610612759,Hedo Turkoglu,Hedo Turkoglu,2045,SAS,1768.0,29,-15,55,56,1.0,15,1.0,111,,,,,,1.0,3,5.0,59,,,,2.0,,,,,,,,,1.0,2.0,,2.0,1.0,2.0,4.0,,2,1.0,1.0,1.0,0.3333333333333333,,0.4166666666666667,,0.35714285714285715,,18.965517241379313,0.07142857142857142,,,0.1111111111111111,,,,,0.16666666666666666,,,,,,,,0.5,0.48351666666666665,,,20.166666666666664,0.01818181818181818,,1.0,3.0,,,,,,0.5,0.3333333333333333,0.3333333333333333,,,,1.0,,2.0,2.0,2.0,,2.0,,1.0,2.0,,1.0,1.0,,1.0,,,,0.5,,0.25,,,,,,0.14285714285714285,0.25,1.0,1.0,2.0,1.0,3.0,3.0,2.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,24.433333333333337,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1725,1610612759,Rasho Nesterovic,Rasho Nesterovic,1725,SAS,1486.0,25,-5,43,40,1.0,5,2.0,83,1.0,1.0,,,4.0,3.0,8,6.0,39,,,,6.0,,,,4.0,,8.0,,,,2.0,,2.0,,1.0,1.0,,2,1.0,1.0,1.0,0.375,,0.375,,0.375,,19.565217391304348,,,,0.041666666666666664,,,,,,0.125,1.0,1.0,1.0,0.5,,,0.125,0.40742500000000004,,,9.65,0.023255813953488372,1.0,1.0,3.0,4.0,,2.0,0.25,0.25,0.375,0.3333333333333333,0.3333333333333333,,,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,,,1.0,0.14285714285714285,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
990,1610612759,Malik Rose,Malik Rose,990,SAS,1526.0,25,-1,53,53,10.0,27,2.0,106,,2.0,,1.0,1.0,2.0,4,5.0,55,,1.0,,2.0,2.0,,2.0,5.0,2.0,12.0,,2.0,,,3.0,3.0,,3.0,7.0,,3,10.0,0.5,0.5,0.5,,0.4,,0.4166666666666667,,23.21428571428571,,0.14285714285714285,,,0.125,0.25,,,,0.4,,,,0.2,1.0,,0.6,0.49457000000000007,0.5475,,6.65,0.18867924528301888,1.0,1.0,1.0,3.0,,,1.0,1.0,0.2,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,4.0,4.0,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,0.25,0.5,0.5714285714285714,,,,0.125,,,,0.16666666666666666,0.2,,1.0,,,1.0,,,,,,,,,0.2,0.2,,,,,22.9,,,,,,,,,,,,1.0,,0.58545,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
