EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,ShortMidRangeFGM,PenaltyFtPoints,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,NonShootingFoulsDrawn,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,FTDefRebounds,DefFTReboundPct,OffAtRimReboundPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceTurnovers,Steals,BadPassSteals,LongMidRangePctBlocked,on,Arc3Assists,FTOffRebounds,SelfOReb,Travels,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,OffThreePtRebounds,BlockedAtRim,DefensiveGoaltends,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,Arc3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,HeaveAttempts,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGA,Technical Free Throw Trips,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Clear Path Fouls
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,6840.0,114,-31.0,204,203,73,82.0,407,10.0,37.0,229,2.0,1.0,6.0,9.0,14.0,19.0,73,2.0,0.05405405405405406,,23.11111111111111,0.07228915662650602,0.0625,0.0707070707070707,0.08333333333333333,0.08333333333333333,0.2702702702702703,0.4093108108108109,12.618918918918919,0.35784313725490197,17.0,5.0,7.0,1.0,2.0,8.0,20.0,,,18.0,,13.0,49.0,3.0,7.0,10.0,5.0,13.0,,16.0,20.0,16.0,4.0,,4.0,5.0,4.0,1.0,3.0,3.0,1.0,7.0,1.0,13.0,17.0,8.0,16.0,0.5555555555555556,0.625,0.4864864864864865,0.42857142857142855,0.38461538461538464,0.4864864864864865,0.42857142857142855,0.38461538461538464,0.5444444444444444,0.5555555555555556,0.5,,0.5714285714285714,0.0625,0.04597701149425287,0.045454545454545456,0.1891891891891892,0.7142857142857143,1.0,0.5405405405405406,0.4,0.4,0.875,,0.2857142857142857,0.5,,0.1891891891891892,0.4469428571428571,0.42483846153846155,0.18181818181818182,0.18181818181818182,0.20408163265306123,0.32653061224489793,,5.0,6.0,4.0,1.0,5.0,,3.0,1.0,,11.0,1.0,,0.08695652173913043,0.5,0.5,2.0,4.0,4.0,2.0,0.125,,0.4,0.3076923076923077,0.5,,,,,,,,,,,,0.2,,,,,,,,,,,False,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.2,0.10714285714285714,0.058823529411764705,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,8732.0,146,-11.0,263,261,64,53.0,524,5.0,22.0,247,,6.0,13.0,20.0,34.0,17.0,64,1.0,,,9.30232558139535,0.12380952380952381,0.23076923076923078,0.1450381679389313,0.1875,0.2,0.22727272727272727,0.5405863636363636,2.6636363636363636,0.24334600760456274,33.0,11.0,16.0,3.0,3.0,,1.0,,,13.0,,3.0,29.0,4.0,5.0,9.0,1.0,3.0,,2.0,20.0,6.0,6.0,,12.0,14.0,1.0,1.0,1.0,3.0,,4.0,2.0,9.0,7.0,5.0,2.0,0.7692307692307693,1.0,0.5909090909090909,0.8,0.3333333333333333,0.5909090909090909,0.8,0.3333333333333333,0.6041666666666666,0.75,0.3333333333333333,,0.25,0.11764705882352941,0.1044776119402985,0.17073170731707318,0.7272727272727273,0.6875,0.6875,0.045454545454545456,,,,,0.6,1.0,,0.7272727272727273,0.5323399999999999,0.4618,0.20833333333333334,0.20833333333333334,0.3103448275862069,0.06896551724137931,,2.0,,2.0,,2.0,,2.0,,,4.0,,0.08333333333333333,0.10204081632653061,0.4,0.4,1.0,1.0,1.0,1.0,0.05555555555555555,0.05555555555555555,0.8181818181818182,0.3333333333333333,1.0,,,,,,,,,,,,0.5,,,,,,,,5.0,5.0,,False,,,,,,2.0,3.0,4.0,,4.0,1.0,,,0.09302325581395349,,0.25,2.0,4.0,1.0,0.0625,0.09090909090909091,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,11478.0,191,-17.0,342,345,94,90.0,687,14.0,50.0,347,4.0,4.0,14.0,18.0,22.0,13.0,94,,0.08,0.2857142857142857,22.422680412371136,0.09395973154362416,0.12121212121212122,0.0989010989010989,0.14634146341463414,0.12,0.2028985507246377,0.49369927536231883,8.872,0.27485380116959063,39.0,12.0,18.0,1.0,2.0,7.0,18.0,13.0,2.0,20.0,19.0,7.0,65.0,1.0,5.0,2.0,4.0,10.0,3.0,14.0,14.0,26.0,,13.0,4.0,4.0,9.0,1.0,2.0,5.0,7.0,14.0,6.0,9.0,8.0,2.0,14.0,0.35,0.35,0.4,0.2,0.4,0.42028985507246375,0.125,0.4230769230769231,0.4452054794520548,0.125,0.4666666666666667,0.2753623188405797,0.6428571428571429,0.031007751937984496,0.023809523809523808,,0.2608695652173913,0.6666666666666666,0.6666666666666666,0.2608695652173913,0.3888888888888889,0.3888888888888889,0.14285714285714285,0.18840579710144928,0.25,0.5,0.15384615384615385,0.5362318840579711,0.4815333333333333,0.47391923076923076,0.028169014084507043,0.038461538461538464,0.03076923076923077,0.2153846153846154,24.378947368421052,1.0,3.0,9.0,5.0,14.0,3.0,3.0,1.0,5.0,33.0,2.0,0.029411764705882353,0.0945945945945946,0.07142857142857142,0.1,3.0,4.0,,,,0.04,0.4166666666666667,0.3076923076923077,0.75,3.0,6.0,1.0,1.0,6.0,1.0,15.0,0.8333333333333334,0.3157894736842105,0.3333333333333333,0.3157894736842105,1.0,0.08695652173913043,0.5,0.5,1.0,0.07692307692307693,1.0,,3.0,1.0,,False,2.0,,,,2.0,,,1.0,1.0,3.0,1.0,,,0.05357142857142857,,0.3333333333333333,,,,,,0.125,,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.375,0.23076923076923078,,,,,,,,,,,,,
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,12373.0,206,-30.0,369,371,107,108.0,740,10.0,51.0,385,3.0,2.0,26.0,30.0,36.0,17.0,107,3.0,0.058823529411764705,0.1,24.700239808153476,0.17105263157894737,0.06060606060606061,0.15135135135135136,0.13333333333333333,0.041666666666666664,0.14705882352941177,0.4648272727272727,9.694117647058825,0.2899728997289973,40.0,12.0,19.0,2.0,2.0,6.0,22.0,14.0,8.0,22.0,17.0,26.0,91.0,2.0,4.0,8.0,12.0,24.0,8.0,46.0,8.0,36.0,2.0,12.0,3.0,6.0,12.0,1.0,9.0,6.0,3.0,18.0,3.0,8.0,36.0,14.0,46.0,0.18181818181818182,0.19047619047619047,0.43137254901960786,0.5,0.5,0.47794117647058826,0.5833333333333334,0.515625,0.5352941176470588,0.5714285714285714,0.575,0.25,0.6666666666666666,0.022222222222222223,0.033707865168539325,0.0196078431372549,0.27941176470588236,0.631578947368421,0.7058823529411765,0.3235294117647059,0.2727272727272727,0.2727272727272727,,0.20588235294117646,0.3333333333333333,1.0,0.25,0.5294117647058824,0.53227,0.45620333333333335,0.175,0.2222222222222222,0.08791208791208792,0.5054945054945055,27.988235294117647,4.0,13.0,29.0,5.0,34.0,4.0,17.0,5.0,7.0,73.0,5.0,0.21875,0.17333333333333334,0.4,0.4444444444444444,5.0,10.0,1.0,2.0,0.08695652173913043,0.038461538461538464,0.3333333333333333,0.3125,0.5,3.0,3.0,,,7.0,3.0,15.0,0.7142857142857143,0.4117647058823529,0.375,0.4666666666666667,,0.04411764705882353,1.0,1.0,1.0,,,1.0,7.0,4.0,,False,1.0,,,3.0,1.0,1.0,2.0,1.0,,1.0,1.0,0.10526315789473684,,0.017241379310344827,,1.0,3.0,,2.0,0.06976744186046512,0.1,0.1111111111111111,,4.0,2.0,2.0,6.0,4.0,3.0,,1.0,,,,0.2857142857142857,0.2857142857142857,0.5,0.3333333333333333,0.3333333333333333,1.0,3.0,1.0,2.0,1.0,0.5,0.5,0.375,,,,,
2411,1610612745,Bostjan Nachbar,Bostjan Nachbar,2411,HOU,2113.0,35,4.0,69,66,25,28.0,135,,5.0,72,,1.0,2.0,5.0,6.0,9.0,25,,,,15.0,0.125,0.2,0.14285714285714285,0.16666666666666666,,,0.57644375,3.28,0.36231884057971014,9.0,3.0,4.0,,,,1.0,2.0,,3.0,3.0,5.0,14.0,,,,,,,4.0,4.0,2.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,5.0,2.0,4.0,0.6666666666666666,0.6666666666666666,0.6,,,0.5625,,,0.7,,1.0,0.375,0.5,0.05555555555555555,0.034482758620689655,,0.5,0.75,0.75,0.125,,,,0.25,,,,0.875,,,0.2222222222222222,0.3333333333333333,,0.2857142857142857,25.066666666666666,,4.0,1.0,1.0,2.0,,,1.0,,5.0,1.0,,0.125,,,,,,2.0,0.5,0.25,0.6666666666666666,,,,1.0,,,1.0,,3.0,1.0,0.3333333333333333,,0.3333333333333333,,0.125,,,,,,1.0,1.0,1.0,,False,1.0,,1.0,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,0.5,,1.0,,,,1.0,,,1.0,,,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,
754,1610612745,Jim Jackson,Jim Jackson,754,HOU,12362.0,206,-25.0,374,376,116,119.0,750,15.0,39.0,381,2.0,6.0,31.0,46.0,49.0,9.0,116,1.0,0.05128205128205128,0.06666666666666667,18.80952380952381,0.2012987012987013,0.17647058823529413,0.19680851063829788,0.18181818181818182,0.24,0.22727272727272727,0.48226742424242425,11.310256410256411,0.31016042780748665,39.0,5.0,8.0,1.0,1.0,10.0,16.0,14.0,2.0,19.0,27.0,8.0,67.0,2.0,3.0,4.0,5.0,12.0,5.0,14.0,12.0,26.0,2.0,14.0,1.0,3.0,5.0,1.0,2.0,3.0,3.0,8.0,,5.0,12.0,6.0,14.0,0.3157894736842105,0.3333333333333333,0.48717948717948717,0.6666666666666666,0.4166666666666667,0.44696969696969696,0.4,0.38235294117647056,0.4647887323943662,0.4,0.3684210526315789,0.4090909090909091,0.625,0.007575757575757576,0.017241379310344827,0.0196078431372549,0.12121212121212122,0.625,0.7142857142857143,0.24242424242424243,0.625,0.625,0.4,0.21212121212121213,0.2,1.0,0.11764705882352941,0.5303030303030303,0.45055,0.4573470588235294,0.08450704225352113,0.13636363636363635,0.05970149253731343,0.208955223880597,24.307407407407407,4.0,1.0,9.0,1.0,10.0,,2.0,6.0,1.0,21.0,,0.20588235294117646,0.21052631578947367,0.26666666666666666,0.2857142857142857,3.0,4.0,,9.0,0.375,,0.4,0.23529411764705882,0.75,3.0,13.0,,3.0,7.0,1.0,18.0,0.8571428571428571,0.25925925925925924,0.2,0.25925925925925924,,0.19696969696969696,0.23076923076923078,0.23076923076923078,1.0,0.17647058823529413,,,5.0,3.0,,False,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.125,,,0.02631578947368421,1.0,2.0,,,0.047619047619047616,0.034482758620689655,,,4.0,,2.0,3.0,4.0,2.0,1.0,1.0,,,,0.2857142857142857,0.2857142857142857,0.75,,0.2857142857142857,,1.0,,,,,,0.5,2.0,1.0,0.07692307692307693,0.4,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,10538.0,176,-23.0,314,318,76,90.0,632,35.0,62.0,331,7.0,4.0,15.0,24.0,34.0,20.0,76,1.0,0.11290322580645161,0.14285714285714285,22.689075630252102,0.11363636363636363,0.14285714285714285,0.11875,0.16216216216216217,0.09523809523809523,0.5645161290322581,0.43796935483870963,8.583870967741936,0.24203821656050956,36.0,11.0,14.0,4.0,5.0,6.0,13.0,,,29.0,,11.0,69.0,4.0,8.0,10.0,8.0,12.0,,20.0,46.0,12.0,8.0,,7.0,10.0,9.0,,4.0,4.0,5.0,13.0,5.0,16.0,15.0,8.0,20.0,0.7931034482758621,0.92,0.46774193548387094,0.5,0.6666666666666666,0.46774193548387094,0.5,0.6666666666666666,0.5073529411764706,0.5555555555555556,0.7142857142857143,,0.6923076923076923,0.058333333333333334,0.06329113924050633,,0.22580645161290322,0.7857142857142857,0.9166666666666666,0.20967741935483872,0.46153846153846156,0.46153846153846156,0.8333333333333334,,0.625,0.8,,0.22580645161290322,0.4906,0.49514166666666676,0.11940298507462686,0.11940298507462686,0.14492753623188406,0.2898550724637681,,12.0,4.0,3.0,4.0,7.0,2.0,2.0,,1.0,18.0,1.0,0.16129032258064516,0.0625,0.34285714285714286,0.4,5.0,5.0,2.0,5.0,0.2777777777777778,0.08333333333333333,0.6363636363636364,0.4166666666666667,1.0,,,,,,,,,,,,0.9166666666666666,,,,,,,3.0,2.0,2.0,,False,2.0,,1.0,2.0,1.0,1.0,3.0,7.0,1.0,7.0,5.0,0.14285714285714285,,0.09433962264150944,0.038461538461538464,0.7142857142857143,3.0,5.0,1.0,0.07894736842105263,0.038461538461538464,0.2857142857142857,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,0.16666666666666666,,
349,1610612745,Mark Jackson,Mark Jackson,349,HOU,1714.0,29,-15.0,55,55,19,29.0,110,1.0,1.0,63,,,2.0,2.0,2.0,1.0,19,,,,10.0,0.15384615384615385,,0.10526315789473684,,,0.25,0.4753625,13.6,0.34545454545454546,5.0,,,,,,,3.0,1.0,,3.0,,,,,,,,1.0,,,,,3.0,,,2.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,0.75,1.0,,,,,,,,,,,0.75,,,1.0,0.75,,0.50745,,,,,25.633333333333336,,,5.0,,5.0,,2.0,,3.0,10.0,,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
1909,1610612745,Scott Padgett,Scott Padgett,1909,HOU,436.0,7,9.0,16,16,16,14.0,32,,2.0,12,,1.0,1.0,2.0,3.0,,16,,,,29.41176470588235,0.5,0.3333333333333333,0.4,,,,0.46948,,1.0,1.0,1.0,2.0,1.0,1.0,,,3.0,3.0,1.0,3.0,,5.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,,2.0,,3.0,,1.0,,,,,,,,,,,5.0,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.6,,,,,0.4,0.5,0.5,,,,,0.6,1.0,1.0,0.6,1.0,0.5179,0.46948,,,0.4,1.0,27.266666666666666,,,,,,,,,,,,1.0,,,,1.0,2.0,,,,,,0.4,0.5,,,,,1.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,False,,1.0,,,,,,1.0,,1.0,1.0,,0.5,,,1.0,,1.0,,,,0.5,,1.0,,,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,1.0,,,,,,0.3333333333333333,,,,,
2366,1610612745,Mike Wilks,Mike Wilks,2366,HOU,262.0,4,5.0,11,12,11,10.0,23,,,8,,,,,,,11,,,,8.333333333333334,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1610612745,Eric Piatkowski,Eric Piatkowski,15,HOU,197.0,3,-1.0,8,7,4,7.0,15,,1.0,5,,,1.0,1.0,1.0,1.0,4,,,,12.5,0.3333333333333333,,0.3333333333333333,,,,0.7227,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
