EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,HeaveAttempts,Corner3Assists,Travels,Loose Ball Fouls,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,BlockedLongMidRange,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,FTOffRebounds,DefensiveGoaltends,Arc3PctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Blocked3s,BlockedCorner3,on,3SecondViolations,SecondChanceCorner3FGM,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
1934,1610612758,Rodney Buford,Rodney Buford,1934,SAC,147.0,2.0,-3.0,6,6.0,6,6.0,1.0,12,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,6.0,,1.0,1.0,3.0,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,2.0,,,1.0,,,,,3.0,6,1.0,1.0,1.0,1.0,0.75,0.75,,,28.57142857142857,,,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,0.3393,,0.3393,,,1.0,19.6,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,10091.0,168.0,-34.0,317,318.0,17,20.0,47.0,635,18.0,32.0,,5.0,16.0,5.0,10.0,28.0,58.0,11.0,67.0,337.0,12.0,2.0,2.0,4.0,26.0,30.0,5.0,10.0,2.0,12.0,,2.0,7.0,26.0,16.0,2.0,22.0,2.0,26.0,20.0,46.0,6.0,5.0,3.0,1.0,9.0,,12.0,26.0,1.0,14.0,,6.0,1.0,4.0,3.0,4.0,3.0,4.0,17,0.4642857142857143,0.5909090909090909,0.4827586206896552,0.4827586206896552,0.5153846153846153,0.6666666666666666,0.08620689655172414,0.0625,19.839142091152816,0.6666666666666666,0.5,0.16296296296296298,0.1103448275862069,0.058823529411764705,0.14201183431952663,0.11494252873563218,0.1016949152542373,0.17142857142857143,0.15384615384615385,0.16393442622950818,0.2,0.75,0.5517241379310345,0.5625,0.6428571428571429,0.27586206896551724,0.3125,0.3333333333333333,0.1724137931034483,0.5,0.5,1.0,,0.5517241379310345,0.48343620689655176,0.5200636363636364,0.36605,0.09375,0.09375,0.05970149253731343,5.386206896551724,0.05362776025236593,6.0,9.0,,,,,,,,,,,8.0,,,6.0,22.0,1.0,,,,12.0,,,1.0,4.0,3.0,4.0,2.0,2.0,,1.0,1.0,,,,,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.7333333333333333,,0.125,0.13793103448275862,0.16,0.05555555555555555,0.16666666666666666,,0.12,0.4444444444444444,,,,,,,,,0.75,0.6666666666666666,,,,,,,,0.3283582089552239,,,2.0,,7.0,1.0,,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,,,,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,20088.0,335.0,-8.0,663,657.0,180,126.0,76.0,1320,16.0,31.0,9.0,6.0,15.0,14.0,41.0,36.0,87.0,27.0,150.0,687.0,8.0,27.0,18.0,55.0,34.0,38.0,12.0,49.0,10.0,59.0,5.0,21.0,26.0,128.0,3.0,6.0,23.0,2.0,31.0,3.0,34.0,11.0,9.0,12.0,2.0,23.0,5.0,12.0,27.0,3.0,33.0,1.0,13.0,4.0,5.0,2.0,5.0,3.0,55.0,180,0.4722222222222222,0.4857142857142857,0.41379310344827586,0.5,0.539568345323741,0.5978260869565217,0.13793103448275862,0.2,21.744966442953018,0.4782608695652174,0.09523809523809523,0.08646616541353383,0.012048192771084338,0.07894736842105263,0.0847953216374269,0.00967741935483871,0.009345794392523364,0.06329113924050633,0.039473684210526314,0.13513513513513514,0.09090909090909091,0.6,0.25203252032520324,0.5161290322580645,0.6956521739130435,0.12195121951219512,0.4,0.5,0.3333333333333333,0.34146341463414637,0.35,0.6428571428571429,0.24324324324324326,0.5447154471544715,0.4957630081300813,0.48380416666666676,0.46960270270270277,0.0962962962962963,0.13131313131313133,0.36666666666666664,10.47126436781609,0.27149321266968324,2.0,2.0,4.0,6.0,12.0,11.0,24.0,3.0,4.0,8.0,17.0,36.0,5.0,4.0,6.0,,22.0,11.0,10.0,48.0,3.0,2.0,24.0,11.0,2.0,,2.0,12.0,5.0,7.0,5.0,2.0,1.0,,0.9411764705882353,0.4722222222222222,0.6666666666666666,0.4722222222222222,0.625,0.4074074074074074,0.7857142857142857,0.5,0.7857142857142857,0.2926829268292683,0.25806451612903225,,0.024096385542168676,,,0.07407407407407407,0.03508771929824561,0.3125,0.0975609756097561,0.5,0.5,1.0,0.1951219512195122,0.4583333333333333,0.4583333333333333,0.9090909090909091,0.14285714285714285,1.0,0.5,0.2857142857142857,0.75,1.0,0.4444444444444444,0.21621621621621623,0.4583333333333333,0.14666666666666667,24.46111111111111,,5.0,,1.0,2.0,4.0,,0.5,2.0,2.0,4.0,5.0,,1.0,0.5,,,0.14285714285714285,0.05405405405405406,0.5,1.0,,,,,0.5,,,,,False,,1.0,0.024390243902439025,0.5,1.0,,,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,10940.0,182.0,5.0,374,367.0,158,115.0,37.0,741,12.0,18.0,6.0,2.0,6.0,8.0,16.0,22.0,40.0,12.0,59.0,377.0,6.0,16.0,8.0,27.0,40.0,4.0,4.0,13.0,6.0,19.0,4.0,5.0,5.0,44.0,8.0,5.0,25.0,7.0,37.0,13.0,50.0,9.0,9.0,4.0,,13.0,6.0,11.0,26.0,2.0,24.0,,6.0,6.0,4.0,4.0,4.0,3.0,27.0,158,0.9090909090909091,1.0,0.55,0.573170731707317,0.5566037735849056,0.5625,0.1,0.3333333333333333,16.097560975609756,0.6923076923076923,0.4375,0.17482517482517482,0.05925925925925926,0.12195121951219512,0.16304347826086957,0.07738095238095238,0.030303030303030304,0.2,0.225,0.1206896551724138,0.3,0.75,0.43902439024390244,0.6666666666666666,0.75,0.14634146341463414,0.3333333333333333,0.5,0.3902439024390244,0.5,0.5,1.0,0.35294117647058826,0.4634146341463415,0.4747280487804878,0.536625,0.46993823529411766,0.1276595744680851,0.13043478260869565,0.4576271186440678,8.7175,0.42245989304812837,3.0,5.0,3.0,1.0,1.0,,,,,,1.0,1.0,4.0,,,1.0,9.0,8.0,1.0,3.0,,4.0,,,3.0,5.0,,2.0,,2.0,,1.0,2.0,,1.0,1.0,,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5588235294117647,0.5,0.024390243902439025,0.1111111111111111,0.15151515151515152,0.06976744186046512,0.11538461538461539,0.26666666666666666,0.06451612903225806,,0.8333333333333334,0.024390243902439025,1.0,1.0,1.0,,,,,0.8333333333333334,0.6,0.3333333333333333,,,,0.5,,,0.15254237288135594,23.0,,2.0,,3.0,,4.0,0.05555555555555555,1.0,,1.0,,1.0,,,1.0,,,,0.058823529411764705,,1.0,,,,,1.0,,,,,False,,,,,,,,
1934,1610612758,Rodney Buford,Rodney Buford,1934,SAC,1689.0,28.0,-5.0,50,51.0,6,17.0,5.0,101,1.0,2.0,,1.0,2.0,1.0,4.0,3.0,8.0,,9.0,49.0,1.0,,,,4.0,2.0,,3.0,,3.0,,2.0,1.0,6.0,,2.0,1.0,1.0,4.0,,4.0,,,,,,,2.0,2.0,,,,,,,,,,,6,0.6666666666666666,0.6666666666666666,0.375,0.4090909090909091,0.4090909090909091,,,,19.642857142857142,,0.25,0.045454545454545456,,1.0,0.125,,,,,0.08333333333333333,,,0.18181818181818182,0.5,0.5,0.18181818181818182,0.5,0.5,0.36363636363636365,0.25,0.25,1.0,,0.45454545454545453,0.45839545454545455,0.3904,,,,,11.975,0.12,,,,1.0,3.0,,,,,,1.0,3.0,1.0,,,,2.0,,,3.0,,,,,,,,2.0,2.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,1.0,,1.0,,1.0,0.2727272727272727,,,,,,1.0,,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,0.2222222222222222,23.099999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,19798.0,330.0,-17.0,656,650.0,181,125.0,76.0,1306,16.0,34.0,8.0,2.0,6.0,12.0,37.0,30.0,77.0,25.0,121.0,689.0,8.0,12.0,19.0,41.0,38.0,22.0,5.0,21.0,14.0,35.0,8.0,12.0,7.0,84.0,8.0,8.0,34.0,,42.0,10.0,52.0,8.0,5.0,8.0,3.0,16.0,3.0,4.0,25.0,2.0,29.0,2.0,7.0,7.0,4.0,3.0,4.0,1.0,41.0,181,0.6333333333333333,0.6551724137931034,0.38961038961038963,0.4752475247524752,0.5307017543859649,0.6612903225806451,0.06493506493506493,0.16666666666666666,17.591339648173207,0.5,,0.13127413127413126,0.031746031746031744,0.10666666666666667,0.12574850299401197,0.032362459546925564,0.018867924528301886,0.1282051282051282,0.14864864864864866,0.12149532710280374,0.045454545454545456,0.25,0.33663366336633666,0.47058823529411764,0.5333333333333333,0.0594059405940594,0.3333333333333333,0.4,0.36633663366336633,0.32432432432432434,0.32432432432432434,0.8333333333333334,0.38095238095238093,0.5742574257425742,0.5088615,0.564135,0.49033250000000006,0.07476635514018691,0.08536585365853659,0.33884297520661155,9.794805194805196,0.2759146341463415,2.0,6.0,4.0,7.0,13.0,5.0,11.0,1.0,1.0,5.0,12.0,24.0,3.0,2.0,3.0,5.0,17.0,5.0,9.0,30.0,6.0,2.0,10.0,5.0,2.0,2.0,2.0,14.0,10.0,4.0,4.0,,1.0,,0.8333333333333334,0.5,0.6666666666666666,0.5217391304347826,0.375,0.4166666666666667,0.5454545454545454,0.5238095238095238,0.6538461538461539,0.2376237623762376,0.11764705882352941,0.03508771929824561,0.03488372093023256,0.05,0.043478260869565216,0.1320754716981132,0.03773584905660377,0.5625,0.12871287128712872,0.5384615384615384,0.5384615384615384,1.0,0.10891089108910891,0.45454545454545453,0.45454545454545453,0.6,0.5454545454545454,0.3333333333333333,0.5,0.09090909090909091,1.0,,0.5,0.23809523809523808,0.5,0.14049586776859505,25.5625,1.0,6.0,1.0,3.0,1.0,9.0,0.029411764705882353,,2.0,4.0,2.0,4.0,,,0.4444444444444444,,,0.18181818181818182,0.19047619047619047,0.4,2.0,,,,,0.5,,,,,False,,1.0,,0.5,1.0,1.0,0.04,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,20515.0,342.0,-8.0,677,668.0,186,133.0,79.0,1345,13.0,27.0,6.0,1.0,12.0,17.0,36.0,31.0,75.0,16.0,129.0,699.0,6.0,17.0,7.0,37.0,36.0,26.0,10.0,9.0,5.0,14.0,4.0,3.0,4.0,33.0,7.0,11.0,35.0,3.0,49.0,8.0,57.0,8.0,5.0,2.0,3.0,10.0,2.0,7.0,16.0,1.0,18.0,1.0,7.0,,2.0,2.0,2.0,1.0,37.0,186,0.5806451612903226,0.5806451612903226,0.41333333333333333,0.46311475409836067,0.48828125,0.5833333333333334,0.13333333333333333,0.3333333333333333,18.086500655307994,0.8,0.15,0.12915129151291513,0.027131782945736434,0.14285714285714285,0.13218390804597702,0.025078369905956112,0.02702702702702703,0.05063291139240506,0.15584415584415584,0.16521739130434782,0.18181818181818182,0.5,0.22131147540983606,0.48148148148148145,0.5909090909090909,0.09836065573770492,0.08333333333333333,0.125,0.29508196721311475,0.4722222222222222,0.4857142857142857,0.35294117647058826,0.21428571428571427,0.6065573770491803,0.5099168032786886,0.4475111111111111,0.4812982142857143,0.0625,0.08641975308641975,0.2868217054263566,10.330666666666664,0.27474150664697194,,2.0,2.0,5.0,17.0,12.0,30.0,1.0,1.0,9.0,17.0,47.0,2.0,1.0,4.0,1.0,8.0,6.0,11.0,51.0,,,30.0,12.0,2.0,1.0,2.0,16.0,11.0,5.0,,,1.0,4.0,1.0,0.3617021276595745,0.25,0.3617021276595745,0.3333333333333333,0.35294117647058826,0.35,0.5357142857142857,0.35,0.38524590163934425,0.18518518518518517,0.01639344262295082,0.04597701149425287,,,0.12727272727272726,0.031746031746031744,0.8461538461538461,0.13934426229508196,0.29411764705882354,0.29411764705882354,1.0,0.2459016393442623,0.4,0.4,1.0,0.2,,,0.1,1.0,1.0,0.3333333333333333,0.32142857142857145,0.4,0.06201550387596899,24.229787234042558,,1.0,,1.0,,3.0,0.02857142857142857,1.0,3.0,2.0,5.0,6.0,,,0.5454545454545454,,,0.3,0.07142857142857142,0.5555555555555556,1.0,,,,,0.5,1.0,1.0,,,False,,,0.027777777777777776,,,1.0,0.02127659574468085,1.0
185,1610612758,Chris Webber,Chris Webber,185,SAC,18710.0,312.0,10.0,623,614.0,173,113.0,66.0,1237,21.0,39.0,6.0,13.0,34.0,26.0,52.0,60.0,125.0,28.0,148.0,633.0,13.0,28.0,12.0,44.0,78.0,42.0,11.0,26.0,8.0,34.0,4.0,13.0,11.0,76.0,13.0,11.0,33.0,5.0,49.0,13.0,62.0,12.0,8.0,12.0,4.0,24.0,3.0,12.0,23.0,3.0,47.0,3.0,21.0,4.0,8.0,6.0,8.0,5.0,44.0,173,0.65,0.6724137931034483,0.48,0.47244094488188976,0.4966442953020134,0.5365853658536586,0.088,0.058823529411764705,24.89208633093525,0.5,0.23809523809523808,0.13095238095238096,0.057777777777777775,0.15492957746478872,0.13622291021671826,0.04642857142857143,0.041237113402061855,0.05405405405405406,0.15942028985507245,0.1651376146788991,0.045454545454545456,0.625,0.30708661417322836,0.5384615384615384,0.7,0.2677165354330709,0.38235294117647056,0.40625,0.4094488188976378,0.5,0.5,0.8846153846153846,0.2,0.3228346456692913,0.4491161417322835,0.4392291666666666,0.4285116666666667,0.14482758620689656,0.14685314685314685,0.2972972972972973,9.863199999999999,0.27768860353130015,1.0,5.0,4.0,,,,2.0,,1.0,2.0,,2.0,4.0,,1.0,3.0,11.0,16.0,2.0,,,4.0,2.0,,2.0,,,11.0,5.0,6.0,4.0,,,,,,,,0.3076923076923077,0.5714285714285714,0.2857142857142857,0.5333333333333333,0.34375,0.015748031496062992,0.23076923076923078,,0.0958904109589041,0.03636363636363636,,0.20408163265306123,,0.5238095238095238,,,,,0.015748031496062992,,,,0.35714285714285715,0.2,,0.07142857142857142,,,0.6666666666666666,0.06666666666666667,,0.07432432432432433,24.2,,4.0,4.0,2.0,1.0,1.0,,0.38461538461538464,,,,,,1.0,,,,,,,,,,,,,,,,,False,1.0,,,,,,,
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,1343.0,22.0,2.0,42,43.0,24,24.0,7.0,85,3.0,4.0,3.0,,,,,3.0,4.0,4.0,10.0,48.0,,3.0,2.0,6.0,6.0,,,1.0,,1.0,,,1.0,2.0,,,,1.0,1.0,1.0,2.0,,,,,,,,4.0,,4.0,,2.0,,1.0,1.0,1.0,,6.0,24,1.0,1.0,0.75,0.75,0.8333333333333334,0.75,,,12.244897959183673,,0.3333333333333333,,,,,0.05555555555555555,,,,,,,1.0,0.75,0.75,,,,,,,,1.0,1.0,0.587725,,0.5769333333333333,0.3333333333333333,0.3333333333333333,0.6,,0.5714285714285714,,,2.0,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,0.6666666666666666,,0.6666666666666666,1.0,,,0.25,,,0.5,,,1.0,,,,,,,,,,,,,,,0.6666666666666666,,,0.2,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
2074,1610612758,Jabari Smith,Jabari Smith,2074,SAC,13.0,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,218.0,4.0,,7,7.0,4,7.0,2.0,14,,,,1.0,1.0,,,1.0,1.0,,2.0,11.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,4,1.0,1.0,1.0,1.0,1.0,,,,22.22222222222222,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.4197,0.4197,,,,,5.4,0.5714285714285714,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
