EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsPutbacks,FTDefRebounds,BadPassOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctBlocked,ShortMidRangePctAssisted,PtsUnassisted3s,Arc3PctBlocked,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,on,HeaveAttempts,DefensiveGoaltends
120,1610612740,Steven Smith,Steven Smith,120,NOH,2220.0,37,-4,71,70,37,22,12.0,141,3.0,3.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,5.0,1.0,3.0,1.0,1.0,3.0,5.0,7.0,1.0,2.0,1.0,3.0,6.0,15.0,6.0,10.0,2.0,32.0,68,1.0,3.0,1.0,3.0,5.0,3.0,7.0,2.0,6.0,2.0,14.0,4.0,8.0,18.0,7.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,14.0,37,0.3333333333333333,0.3333333333333333,1.0,0.6,0.3333333333333333,0.3333333333333333,0.6,0.4,0.3333333333333333,0.42857142857142855,0.6,0.4166666666666667,0.46153846153846156,0.6153846153846154,0.4166666666666667,0.5,0.4,33.333333333333336,1.0,0.09523809523809523,0.06451612903225806,0.2857142857142857,0.14285714285714285,0.047619047619047616,0.1111111111111111,0.058823529411764705,0.14285714285714285,0.08333333333333333,0.3333333333333333,0.07692307692307693,0.12,1.0,1.0,0.6666666666666666,0.28,0.2857142857142857,0.2857142857142857,0.2,0.2,0.2,0.12,0.3333333333333333,0.3333333333333333,1.0,0.28,0.7142857142857143,0.7142857142857143,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,1.0,0.07692307692307693,1.0,0.23076923076923078,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.52,0.7142857142857143,0.45063000000000003,0.4122333333333333,0.4379192307692307,0.15625,0.4375,10.84,24.15,0.5211267605633803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
133,1610612740,David Wesley,David Wesley,133,NOH,14602.0,243,-20,450,450,161,102,71.0,900,2.0,5.0,,1.0,,,,,11.0,39.0,2.0,7.0,,1.0,3.0,9.0,23.0,3.0,6.0,,3.0,13.0,44.0,11.0,30.0,15.0,74.0,430,,4.0,3.0,6.0,13.0,3.0,12.0,1.0,6.0,11.0,20.0,24.0,2.0,33.0,23.0,9.0,14.0,17.0,5.0,37.0,,5.0,10.0,15.0,1.0,16.0,,11.0,9.0,16.0,5.0,9.0,21.0,1.0,21.0,6.0,20.0,161,0.9230769230769231,0.9230769230769231,1.0,0.36666666666666664,0.5,0.16666666666666666,0.36666666666666664,0.29545454545454547,,0.25,0.39864864864864863,0.45,0.25,0.4397590361445783,0.5416666666666666,0.4,0.40540540540540543,18.53932584269663,0.6875,0.06329113924050633,,0.08928571428571429,0.07009345794392523,0.00411522633744856,,,0.058823529411764705,0.075,0.08695652173913043,,0.06756756756756757,0.4,0.5,1.0,,,,0.527027027027027,0.28205128205128205,0.2894736842105263,0.0945945945945946,0.2857142857142857,0.3333333333333333,1.0,0.3108108108108108,0.391304347826087,0.391304347826087,1.0,0.1,,,,0.6,0.5,1.0,,,0.16666666666666666,0.3333333333333333,0.16666666666666666,,0.47297297297297297,0.391304347826087,0.4864864864864865,0.50235,0.4518916666666667,0.17567567567567569,0.2702702702702703,18.118181818181817,24.33,0.35777777777777775,4.0,2.0,1.0,3.0,2.0,1.0,5.0,4.0,1.0,5.0,1.0,4.0,5.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,0.03333333333333333,0.045454545454545456,0.2,0.02564102564102564,0.14285714285714285,0.016129032258064516,0.02,0.037037037037037035,0.1,0.9090909090909091,0.03896103896103896,0.06382978723404255,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,12181.0,203,-23,375,382,126,80,63.0,757,8.0,13.0,5.0,7.0,1.0,2.0,1.0,5.0,11.0,38.0,,,,,,,,,,,,20.0,56.0,,,8.0,48.0,368,6.0,10.0,,,14.0,5.0,16.0,,,4.0,14.0,26.0,14.0,,,,7.0,12.0,3.0,29.0,16.0,4.0,29.0,35.0,23.0,58.0,3.0,7.0,5.0,12.0,4.0,7.0,12.0,,8.0,2.0,14.0,126,0.65,0.8666666666666667,,,,,,0.35714285714285715,0.6,0.3125,0.35714285714285715,0.6,0.3125,0.4,0.6363636363636364,0.3888888888888889,,16.07142857142857,0.5833333333333334,0.20422535211267606,0.10126582278481013,0.1,0.1813186813186813,0.10900473933649289,0.0625,0.07865168539325842,0.06,0.25,0.09090909090909091,0.08823529411764706,0.23214285714285715,0.6153846153846154,0.6153846153846154,0.25,0.08928571428571429,0.2,0.2,0.6785714285714286,0.2894736842105263,0.2972972972972973,,,,,,,,,0.7,0.7142857142857143,,,,,,0.125,0.5,,,,,0.23214285714285715,,0.4323553571428572,0.5134000000000001,0.41041874999999994,0.2916666666666667,0.2916666666666667,11.894642857142857,,0.336,2.0,1.0,,5.0,5.0,,4.0,,7.0,3.0,2.0,1.0,5.0,2.0,,3.0,3.0,,2.0,,,0.017857142857142856,,0.02631578947368421,,0.1320754716981132,0.11904761904761904,0.375,0.14285714285714285,1.0,0.034482758620689655,0.034482758620689655,10.0,2.0,2.0,9.0,6.0,3.0,9.0,6.0,0.18181818181818182,0.1891891891891892,0.18181818181818182,0.6666666666666666,,,,,,,,,,,,,,,True,,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,1051.0,18,-17,33,31,14,11,5.0,64,1.0,2.0,,1.0,1.0,1.0,1.0,3.0,,1.0,,,,,,,,,,,,2.0,6.0,,,1.0,5.0,36,,1.0,,,,2.0,4.0,,,,4.0,4.0,,,,,,,,,1.0,2.0,,2.0,1.0,3.0,,1.0,1.0,1.0,1.0,2.0,3.0,,2.0,,4.0,14,1.0,1.0,,,,,,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.35714285714285715,,0.5,,20.0,1.0,,0.07692307692307693,0.2857142857142857,0.16666666666666666,0.058823529411764705,0.25,,,,0.3333333333333333,,0.3333333333333333,0.5,0.5,1.0,0.5,0.3333333333333333,0.5,0.16666666666666666,,,,,,,,,,,1.0,,,,,,,0.25,1.0,,,,,0.3333333333333333,,0.44388333333333335,0.5602,0.428025,,0.8,6.533333333333334,,0.42424242424242425,,1.0,,,,,,,,2.0,2.0,,,,,,,,1.0,,,0.16666666666666666,,,,,,,,,0.14285714285714285,0.14285714285714285,,,,1.0,1.0,,1.0,1.0,,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,True,,
353,1610612740,Darrell Armstrong,Darrell Armstrong,353,NOH,3862.0,64,-29,114,117,52,31,18.0,231,,,,,,,,,1.0,4.0,1.0,1.0,,,,1.0,11.0,,3.0,1.0,4.0,1.0,4.0,2.0,12.0,2.0,10.0,112,,1.0,,3.0,,1.0,4.0,1.0,4.0,2.0,7.0,,2.0,3.0,11.0,1.0,5.0,7.0,3.0,16.0,2.0,,2.0,3.0,5.0,8.0,1.0,5.0,1.0,8.0,1.0,1.0,7.0,1.0,2.0,1.0,7.0,52,,,0.5,0.16666666666666666,,0.25,0.16666666666666666,0.25,,0.25,0.25,,0.3125,0.29411764705882354,,0.3888888888888889,0.75,18.38235294117647,0.625,0.04878048780487805,0.044444444444444446,,0.037037037037037035,0.07462686567164178,,0.07692307692307693,0.0625,0.05555555555555555,,0.08333333333333333,,,,,,,,0.25,0.25,0.25,0.0625,1.0,1.0,,0.6875,0.09090909090909091,0.1,1.0,,,,,0.75,,,,,,,0.5,0.25,0.75,0.09090909090909091,0.494325,0.4671,0.47985,,0.7,18.25,24.358333333333334,0.45614035087719296,,,1.0,2.0,2.0,,2.0,,3.0,,,,3.0,4.0,,,1.0,,,2.0,0.08333333333333333,,,,,0.13636363636363635,0.15,,,,,,,1.0,1.0,,,,,,0.3333333333333333,,,,,,3.0,0.09090909090909091,,,,,,,,,,,True,,
1742,1610612740,Shammond Williams,Shammond Williams,1742,NOH,674.0,11,5,24,22,20,15,3.0,46,2.0,2.0,,,2.0,2.0,,1.0,,,,,,,,,1.0,,,,1.0,2.0,3.0,,1.0,3.0,7.0,23,,,,,1.0,2.0,2.0,,1.0,3.0,7.0,,4.0,,1.0,,2.0,4.0,1.0,10.0,,,,,,,,2.0,,3.0,2.0,1.0,5.0,,4.0,2.0,7.0,20,,,,,,,,0.6666666666666666,,1.0,0.5,,0.6666666666666666,0.5833333333333334,0.5,0.7,0.25,33.33333333333333,0.6666666666666666,,,,,,,,,,,,0.5,1.0,1.0,,0.25,,,,,,,,,,0.25,,,,,,,,,,,0.6666666666666666,1.0,,,0.3333333333333333,,0.75,,0.4915875,,0.5525166666666667,0.14285714285714285,1.0,3.966666666666667,24.4,0.8333333333333334,1.0,,,2.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,11872.0,198,-11,361,360,100,61,61.0,721,17.0,30.0,5.0,8.0,4.0,10.0,5.0,19.0,3.0,8.0,,,,,,,,,,,,25.0,57.0,,,14.0,64.0,339,6.0,12.0,,,20.0,5.0,16.0,,,8.0,18.0,34.0,16.0,,,,4.0,4.0,3.0,8.0,9.0,13.0,19.0,37.0,12.0,49.0,3.0,3.0,1.0,8.0,,8.0,18.0,2.0,18.0,4.0,18.0,100,0.68,0.7727272727272727,,,,,,0.43859649122807015,0.5,0.3125,0.43859649122807015,0.5,0.3125,0.49230769230769234,0.625,0.42857142857142855,,16.666666666666664,0.375,0.14074074074074075,0.06040268456375839,0.3333333333333333,0.1839080459770115,0.0594059405940594,0.05714285714285714,0.02564102564102564,0.13953488372093023,0.14925373134328357,0.34375,0.1111111111111111,0.5263157894736842,0.5666666666666667,0.68,0.5882352941176471,0.3333333333333333,0.2631578947368421,0.2631578947368421,0.14035087719298245,0.375,0.375,,,,,,,,,0.6666666666666666,0.625,0.4,,,,,0.625,0.4,,,,,0.5263157894736842,,0.48106666666666664,0.51253,0.5073874999999999,0.3125,0.28125,4.980701754385964,,0.2770083102493075,8.0,5.0,,,,,1.0,,3.0,3.0,2.0,1.0,5.0,2.0,,2.0,1.0,,6.0,3.0,,0.08771929824561403,0.16666666666666666,,,0.05660377358490566,0.047619047619047616,0.12,0.2857142857142857,1.0,0.09836065573770492,0.09836065573770492,6.0,5.0,,6.0,4.0,2.0,6.0,3.0,0.5,0.1388888888888889,0.09090909090909091,0.5,,0.8,,,1.0,2.0,2.0,1.0,,,,,,,True,,
248,1610612740,George Lynch,George Lynch,248,NOH,7897.0,132,-8,245,250,62,46,36.0,495,6.0,13.0,1.0,3.0,4.0,7.0,1.0,6.0,10.0,19.0,1.0,4.0,,,,,6.0,,,,1.0,17.0,38.0,1.0,10.0,5.0,42.0,235,1.0,6.0,,,5.0,6.0,13.0,,1.0,3.0,15.0,28.0,6.0,3.0,6.0,,8.0,10.0,1.0,22.0,7.0,3.0,16.0,22.0,11.0,33.0,,5.0,5.0,7.0,1.0,8.0,12.0,,8.0,1.0,15.0,62,0.8235294117647058,0.875,1.0,0.1,,,0.1,0.4473684210526316,0.16666666666666666,0.46153846153846156,0.3854166666666667,0.16666666666666666,0.42857142857142855,0.40384615384615385,0.3125,0.46875,0.20833333333333334,20.62937062937063,0.7142857142857143,0.17777777777777778,0.07216494845360824,0.125,0.16666666666666666,0.08064516129032258,0.1111111111111111,0.07142857142857142,0.2,0.2,0.058823529411764705,,0.2708333333333333,0.46153846153846156,0.5454545454545454,0.6666666666666666,0.125,0.16666666666666666,0.16666666666666666,0.3958333333333333,0.5263157894736842,0.5263157894736842,0.08333333333333333,0.25,0.25,1.0,0.125,,,,0.5,0.3333333333333333,,,,,,0.5,0.5714285714285714,,,0.07142857142857142,,0.4791666666666667,,0.48413958333333335,0.47628000000000004,0.4870678571428571,0.11904761904761904,0.35714285714285715,10.963157894736842,24.130000000000003,0.2530612244897959,3.0,2.0,,2.0,2.0,,6.0,1.0,3.0,3.0,3.0,,2.0,,,1.0,,,3.0,,,0.05263157894736842,0.15384615384615385,,,0.1111111111111111,0.15,0.06666666666666667,0.2857142857142857,1.0,0.058823529411764705,0.07317073170731707,2.0,3.0,1.0,2.0,2.0,,2.0,,0.42857142857142855,0.043478260869565216,,,,,,,,,,,1.0,1.0,0.2,,,,True,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,10630.0,177,-3,330,326,96,61,55.0,656,10.0,21.0,1.0,2.0,5.0,7.0,,3.0,6.0,18.0,,2.0,,,1.0,9.0,26.0,2.0,2.0,3.0,7.0,16.0,42.0,9.0,28.0,16.0,75.0,313,2.0,3.0,2.0,2.0,10.0,5.0,12.0,3.0,8.0,7.0,26.0,12.0,20.0,15.0,26.0,9.0,31.0,38.0,22.0,83.0,3.0,4.0,12.0,16.0,5.0,21.0,2.0,5.0,1.0,13.0,2.0,2.0,15.0,,21.0,4.0,26.0,96,0.375,0.4,0.5555555555555556,0.32142857142857145,1.0,0.375,0.32142857142857145,0.38095238095238093,0.6666666666666666,0.4166666666666667,0.42142857142857143,1.0,0.475,0.47468354430379744,1.0,0.5416666666666666,0.4,23.17380352644836,0.38461538461538464,0.10084033613445378,0.021897810218978103,0.0975609756097561,0.1,0.026737967914438502,0.03225806451612903,0.014285714285714285,0.1,0.0847457627118644,0.12121212121212122,0.047619047619047616,0.3,0.47619047619047616,0.5263157894736842,0.4,0.04285714285714286,,,0.2571428571428571,0.3333333333333333,0.35294117647058826,0.02857142857142857,,,,0.37142857142857144,0.34615384615384615,0.34615384615384615,0.5555555555555556,0.4,0.5,,,0.4,1.0,1.0,0.35,0.7142857142857143,0.05,,0.35,0.42857142857142855,0.7,0.34615384615384615,0.5213985714285716,0.45151666666666673,0.5529024999999999,0.13333333333333333,0.3466666666666667,8.06904761904762,24.478571428571424,0.2909090909090909,,3.0,,7.0,6.0,1.0,8.0,1.0,2.0,8.0,3.0,5.0,8.0,4.0,,3.0,2.0,,6.0,5.0,,0.07142857142857142,0.09523809523809523,0.05555555555555555,,0.04,0.05,0.15,,0.3333333333333333,0.09333333333333334,0.13043478260869565,2.0,,5.0,4.0,3.0,,4.0,,,0.027777777777777776,,,,,12.0,,,2.0,,,,,,1.0,1.0,0.034482758620689655,True,,
2561,1610612740,David West,David West,2561,NOH,2982.0,50,13,92,88,48,25,8.0,180,6.0,7.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,8.0,13.0,,,7.0,23.0,76,1.0,3.0,,,2.0,2.0,4.0,,,3.0,7.0,10.0,6.0,,,,1.0,3.0,,8.0,3.0,3.0,6.0,9.0,3.0,12.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,,7.0,1.0,7.0,48,0.625,0.7142857142857143,,,,,,0.6153846153846154,0.3333333333333333,0.5,0.6153846153846154,0.3333333333333333,0.5,0.71875,0.3333333333333333,0.7,,20.388349514563107,0.2,0.24,0.1,0.14285714285714285,0.1956521739130435,0.07894736842105263,,,,0.26666666666666666,0.1111111111111111,0.2,0.5384615384615384,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.3076923076923077,0.25,0.25,0.15384615384615385,0.5,0.5,,,,,,,,,0.6666666666666666,0.5,,,,,,0.5,1.0,,,,,0.5384615384615384,,0.4598769230769231,0.4886333333333333,0.4556,0.08695652173913043,0.30434782608695654,4.938461538461538,,0.5217391304347826,,,,2.0,1.0,1.0,1.0,,,,,,4.0,,2.0,,,,3.0,,,,,,,,,0.4,0.3333333333333333,1.0,0.2,0.2,2.0,,1.0,1.0,,,1.0,,,0.375,,,,,,,1.0,1.0,,,,,,,1.0,,True,,
