EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,ShortMidRangeFGA,FG2M,PtsAssisted2s,FTOffRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,OffFTReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Avg2ptShotDistance,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,LostBallSteals,FG2APctBlocked,AtRimPctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Assists,DefThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,DefThreePtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAssists,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,OffCorner3ReboundPct,DefArc3ReboundPct,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,on,StepOutOfBoundsTurnovers,BlockedShortMidRange,SecondChanceAtRimPctAssisted,BlockedLongMidRange,LongMidRangePctBlocked,Travels,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
369,1610612759,Charlie Ward,Charlie Ward,369,SAS,753.0,13.0,1.0,29,26,10,26,1.0,55,,,,1.0,1.0,,,,,3.0,3.0,3.0,11.0,27.0,,1.0,1.0,3.0,2.0,1.0,1.0,5.0,6.0,1.0,1.0,,,,,,,5.0,10,0.6666666666666666,1.0,1.0,1.0,1.0,0.9166666666666666,1.5,0.8333333333333334,0.9166666666666666,1.5,0.8333333333333334,0.5,26.666666666666668,,,,,,,,,0.16666666666666666,1.0,1.0,,,,,,,,,0.5,1.0,0.471425,0.66255,0.46681666666666666,0.2727272727272727,0.45454545454545453,23.53333333333333,0.3448275862068966,,1.0,1.0,,,,,0.3333333333333333,,,,,0.16666666666666666,18.533333333333335,,,,2.0,2.0,1.0,,,,1.0,,2.0,,1.0,1.0,,,2.0,,2.0,,2.0,,,,2.0,2.0,,1.0,2.0,,,,,,1.0,,0.5,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,1.0,,,,2.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,True,,,,,,,,,
788,1610612759,Kevin Willis,Kevin Willis,788,SAS,686.0,11.0,,27,24,10,24,1.0,51,1.0,,1.0,,,,,,,4.0,,,6.0,25.0,,,,,1.0,,,2.0,,,,,,,1.0,,1.0,2.0,10,,,,,,0.75,,1.0,0.75,,1.0,,14.285714285714285,,,,,,,,0.25,,,,,,,,,1.0,,,0.25,,0.46125,,0.7216,,0.3333333333333333,,0.37037037037037035,1.0,2.0,3.0,6.0,,1.0,1.0,0.75,,1.0,1.0,1.0,0.5,7.625,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,0.14285714285714285,,,1.0,1.0,0.25,,,1.0,,0.25,0.25,,,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,0.5,,,1.0,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,12089.0,201.0,99.0,377,371,197,124,54.0,748,12.0,6.0,7.0,6.0,15.0,1.0,2.0,4.0,11.0,20.0,6.0,18.0,55.0,323.0,6.0,1.0,4.0,19.0,12.0,4.0,13.0,37.0,18.0,15.0,6.0,6.0,16.0,5.0,37.0,22.0,59.0,37.0,197,1.0,0.3333333333333333,0.25,0.3076923076923077,0.3333333333333333,0.5526315789473685,0.75,0.52,0.6111111111111112,0.7916666666666666,0.5967741935483871,0.47368421052631576,12.415349887133184,0.2631578947368421,0.13445378151260504,0.11320754716981132,0.12790697674418605,0.11428571428571428,0.1111111111111111,0.15151515151515152,0.3157894736842105,0.39473684210526316,0.4,0.4,1.0,0.6,0.2,0.5,1.0,0.28,0.44,0.36363636363636365,0.7894736842105263,0.4,0.5247184210526314,0.5755285714285715,0.512618,0.34545454545454546,0.6727272727272727,24.827777777777776,0.5225464190981433,10.0,4.0,12.0,14.0,,0.5833333333333334,0.875,0.6,,0.8333333333333334,0.9090909090909091,0.6,0.10526315789473684,5.875,6.0,6.0,,4.0,3.0,2.0,13.0,6.0,4.0,7.0,11.0,10.0,8.0,5.0,9.0,2.0,1.0,22.0,29.0,8.0,7.0,2.0,1.0,8.0,,1.0,10.0,7.0,10.0,31.0,2.0,14.0,,3.0,4.0,7.0,1.0,0.5833333333333334,0.2,0.21323529411764705,0.1871345029239766,0.1794871794871795,0.16981132075471697,,,0.10526315789473684,0.07894736842105263,1.0,0.8571428571428571,0.08,0.07317073170731707,0.13043478260869565,2.0,2.0,4.0,1.0,1.0,0.1,0.08333333333333333,0.5,0.5,0.5,3.0,3.0,,2.0,1.0,4.0,2.0,1.0,2.0,2.0,,0.08571428571428572,0.23076923076923078,0.25,0.08333333333333333,,1.0,,2.0,,0.25,0.05,0.08695652173913043,,,,,2.0,0.2,,,,,,,False,2.0,1.0,0.3333333333333333,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,17214.0,287.0,-8.0,503,511,155,86,64.0,1014,11.0,6.0,4.0,3.0,7.0,,,3.0,5.0,32.0,11.0,29.0,58.0,515.0,9.0,1.0,2.0,11.0,12.0,5.0,10.0,24.0,33.0,7.0,3.0,1.0,4.0,2.0,23.0,5.0,28.0,24.0,155,1.0,0.3793103448275862,0.5,0.5,0.3793103448275862,0.45081967213114754,0.5,0.5227272727272727,0.43283582089552236,0.5,0.48,0.47540983606557374,12.089810017271157,0.08333333333333333,0.022727272727272728,0.01639344262295082,0.02109704641350211,0.02040816326530612,0.03076923076923077,,0.18032786885245902,0.11475409836065574,0.42857142857142855,0.42857142857142855,1.0,0.5454545454545454,,,,0.18181818181818182,0.22727272727272727,0.6,0.6557377049180327,0.42857142857142855,0.5186762295081967,0.5533300000000001,0.5198772727272728,0.1896551724137931,0.41379310344827586,23.53793103448276,0.3081510934393638,3.0,6.0,11.0,16.0,,0.7272727272727273,0.7272727272727273,0.34375,,0.2727272727272727,0.375,0.6666666666666666,0.09836065573770492,9.91875,2.0,2.0,3.0,15.0,22.0,5.0,3.0,4.0,,4.0,1.0,6.0,,6.0,10.0,2.0,1.0,24.0,14.0,4.0,3.0,2.0,2.0,2.0,1.0,,4.0,,9.0,24.0,1.0,13.0,,3.0,4.0,2.0,0.4444444444444444,0.3333333333333333,0.5,0.07253886010362694,0.0875,0.016129032258064516,0.11267605633802817,0.5,0.6,0.2459016393442623,0.36065573770491804,0.3333333333333333,0.5,0.22727272727272727,0.047619047619047616,0.08823529411764706,5.0,5.0,4.0,3.0,1.0,0.15625,0.2727272727272727,0.3333333333333333,0.35714285714285715,0.8,1.0,7.0,1.0,,,1.0,3.0,1.0,3.0,3.0,,0.14893617021276595,0.05084745762711865,0.047619047619047616,0.18181818181818182,0.030303030303030304,1.0,0.6666666666666666,3.0,1.0,0.16666666666666666,0.05,0.1388888888888889,8.0,0.36363636363636365,0.36363636363636365,1.0,2.0,0.18181818181818182,1.0,2.0,,0.5,1.0,0.4,False,,1.0,0.5,1.0,0.06666666666666667,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,22488.0,375.0,16.0,667,664,200,121,84.0,1331,44.0,6.0,12.0,,1.0,,,,1.0,146.0,,1.0,200.0,652.0,18.0,,,33.0,42.0,,1.0,67.0,,1.0,,8.0,22.0,13.0,76.0,31.0,107.0,67.0,200,,,,,,0.5170068027210885,0.6111111111111112,0.5581395348837209,0.5405405405405406,0.6346153846153846,0.5877192982456141,0.006802721088435374,28.923476005188068,0.38235294117647056,0.09565217391304348,0.0898876404494382,0.09404388714733543,0.11666666666666667,0.10588235294117647,0.05454545454545454,0.29931972789115646,0.006802721088435374,,,,0.3333333333333333,,,,0.27906976744186046,0.023255813953488372,,0.30612244897959184,,0.4372326530612245,0.4458846153846154,0.4281372093023255,0.165,0.335,24.4,0.29985007496251875,30.0,67.0,76.0,72.0,1.0,0.47368421052631576,0.5,0.5205479452054794,0.03125,0.6818181818181818,0.7894736842105263,0.5666666666666667,0.4557823129251701,8.536301369863011,4.0,8.0,28.0,35.0,,,48.0,11.0,11.0,24.0,19.0,80.0,8.0,23.0,29.0,15.0,1.0,64.0,48.0,6.0,4.0,21.0,11.0,18.0,5.0,10.0,39.0,10.0,17.0,30.0,5.0,80.0,,35.0,8.0,3.0,0.6111111111111112,0.5714285714285714,0.5384615384615384,0.20168067226890757,0.21140939597315436,0.07058823529411765,0.21348314606741572,0.417910447761194,0.4375,0.23809523809523808,,0.6666666666666666,0.6666666666666666,,0.1977401129943503,0.19886363636363635,18.0,9.0,6.0,6.0,2.0,0.06164383561643835,0.13636363636363635,0.5142857142857142,0.5142857142857142,0.6111111111111112,,15.0,2.0,2.0,4.0,3.0,20.0,13.0,20.0,12.0,,0.25,0.1791044776119403,0.2073170731707317,0.29411764705882354,0.03225806451612903,0.6,0.2857142857142857,7.0,5.0,0.04477611940298507,0.14705882352941177,0.23255813953488372,,,,,,,,,,,,,False,1.0,7.0,,,,3.0,1.0,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,14430.0,240.0,60.0,440,439,187,132,61.0,879,30.0,4.0,15.0,4.0,18.0,,,1.0,3.0,51.0,8.0,28.0,103.0,409.0,7.0,,,7.0,22.0,2.0,6.0,53.0,21.0,18.0,4.0,6.0,6.0,1.0,37.0,13.0,50.0,53.0,187,0.875,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.4936708860759494,0.42857142857142855,0.5714285714285714,0.5388888888888889,0.42857142857142855,0.6538461538461539,0.35443037974683544,20.857699805068226,0.03333333333333333,0.043478260869565216,0.08955223880597014,0.05853658536585366,0.02702702702702703,0.061224489795918366,0.11363636363636363,0.379746835443038,0.22784810126582278,0.2222222222222222,0.2222222222222222,0.75,0.5714285714285714,,,,0.5357142857142857,0.10714285714285714,0.3333333333333333,0.7341772151898734,0.2222222222222222,0.51818417721519,0.44577999999999995,0.5265732142857142,0.06796116504854369,0.5145631067961165,24.217857142857138,0.425,21.0,13.0,27.0,30.0,1.0,0.5555555555555556,0.5769230769230769,0.5294117647058824,0.045454545454545456,0.7,0.84,0.7142857142857143,0.16455696202531644,5.309803921568627,3.0,10.0,4.0,8.0,10.0,3.0,25.0,3.0,1.0,13.0,21.0,24.0,2.0,17.0,24.0,6.0,5.0,55.0,25.0,13.0,6.0,12.0,11.0,5.0,,1.0,17.0,3.0,8.0,25.0,1.0,32.0,6.0,7.0,4.0,5.0,0.42857142857142855,0.5909090909090909,0.7058823529411765,0.16891891891891891,0.1945945945945946,0.038461538461538464,0.15,0.3076923076923077,0.36363636363636365,0.10126582278481013,0.12658227848101267,0.75,0.6666666666666666,0.10714285714285714,0.10465116279069768,0.125,2.0,7.0,7.0,5.0,7.0,0.13725490196078433,0.16666666666666666,0.25,0.25,,2.0,11.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,0.2972972972972973,0.14285714285714285,0.20754716981132076,0.3076923076923077,0.02857142857142857,1.0,,6.0,2.0,0.15384615384615385,0.043478260869565216,0.2916666666666667,4.0,0.4,0.4,1.0,,,,1.0,3.0,,,0.3333333333333333,False,,,0.6666666666666666,,,,,2.0,0.06666666666666667
2078,1610612759,Jason Hart,Jason Hart,2078,SAS,2272.0,38.0,-5.0,63,60,5,4,5.0,123,2.0,,,,,,,,,11.0,,,14.0,62.0,,,,,1.0,,,2.0,,,,,,,2.0,,2.0,2.0,5,,,,,,0.6363636363636364,,1.0,0.6363636363636364,,1.0,,17.39130434782609,,,,,,,,0.18181818181818182,,,,,,,,,,,,0.18181818181818182,,0.3956181818181818,,0.2877,,0.14285714285714285,,0.07936507936507936,2.0,3.0,7.0,8.0,,0.5714285714285714,0.5714285714285714,0.6363636363636364,,1.0,1.0,0.5,0.2727272727272727,12.009090909090908,,,1.0,6.0,,,,,,1.0,,6.0,,,,,,,1.0,4.0,3.0,,,1.0,1.0,,1.0,,1.0,3.0,,,,,,,,1.0,,0.03333333333333333,0.05405405405405406,,,0.3333333333333333,0.5,0.5454545454545454,,,,,,,4.0,1.0,,,1.0,0.09090909090909091,,0.6666666666666666,0.6666666666666666,0.75,,1.0,,,,,,,,,,0.14285714285714285,,0.07142857142857142,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,False,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,21965.0,366.0,40.0,664,665,238,157,88.0,1329,47.0,4.0,20.0,16.0,39.0,1.0,5.0,4.0,10.0,116.0,16.0,42.0,172.0,640.0,14.0,1.0,5.0,15.0,44.0,4.0,13.0,52.0,18.0,39.0,16.0,1.0,3.0,1.0,15.0,4.0,19.0,52.0,238,0.375,0.38095238095238093,0.2,0.3076923076923077,0.38095238095238093,0.4810126582278481,0.34210526315789475,0.38596491228070173,0.49710982658959535,0.35714285714285715,0.4126984126984127,0.26582278481012656,26.233766233766232,0.02702702702702703,0.01293103448275862,0.011111111111111112,0.012422360248447204,0.015625,0.011764705882352941,0.01694915254237288,0.2974683544303797,0.2468354430379747,0.41025641025641024,0.41025641025641024,0.375,0.21052631578947367,0.2631578947368421,0.2,1.0,0.3508771929824561,0.17543859649122806,0.4,0.5632911392405063,0.41025641025641024,0.4923591772151897,0.45792666666666665,0.4872122807017544,0.0872093023255814,0.3023255813953488,25.195238095238103,0.35843373493975905,31.0,24.0,52.0,24.0,,0.23076923076923078,0.23076923076923078,0.4482758620689655,,0.6595744680851063,0.7380952380952381,0.22580645161290322,0.1518987341772152,9.181034482758623,2.0,12.0,7.0,45.0,3.0,3.0,20.0,5.0,2.0,16.0,8.0,80.0,,48.0,67.0,24.0,11.0,153.0,13.0,12.0,9.0,18.0,8.0,11.0,1.0,10.0,29.0,12.0,,14.0,2.0,31.0,,12.0,4.0,6.0,0.35714285714285715,0.36363636363636365,0.6206896551724138,0.05508474576271186,0.047619047619047616,0.012048192771084338,0.054945054945054944,0.2916666666666667,0.3888888888888889,0.2848101265822785,0.0189873417721519,0.5,0.6,0.05263157894736842,0.07100591715976332,0.09448818897637795,14.0,11.0,19.0,9.0,3.0,0.09482758620689655,0.10638297872340426,0.3111111111111111,0.3111111111111111,0.2857142857142857,10.0,1.0,,6.0,3.0,2.0,1.0,,1.0,1.0,,0.017241379310344827,0.04285714285714286,0.06666666666666667,,,1.0,0.14285714285714285,13.0,1.0,0.25,,0.022727272727272728,,,,,,,,,30.0,,,,False,,1.0,0.5,,,1.0,,,
2484,1610612759,Devin Brown,Devin Brown,2484,SAS,6404.0,107.0,4.0,195,195,71,70,29.0,390,8.0,2.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,21.0,5.0,8.0,43.0,186.0,4.0,1.0,1.0,8.0,8.0,2.0,3.0,17.0,15.0,4.0,4.0,,3.0,2.0,9.0,3.0,12.0,17.0,71,1.0,0.625,1.0,0.6666666666666666,0.625,0.603448275862069,0.7,0.6363636363636364,0.6212121212121212,0.8,0.6538461538461539,0.27586206896551724,16.810344827586206,0.13333333333333333,0.043478260869565216,,0.030612244897959183,,0.06060606060606061,,0.27586206896551724,0.13793103448275862,1.0,1.0,1.0,0.4,0.2,1.0,1.0,0.2727272727272727,0.18181818181818182,1.0,0.5517241379310345,1.0,0.4828293103448277,0.46362,0.4893499999999999,0.18604651162790697,0.3953488372093023,23.650000000000002,0.3641025641025641,3.0,4.0,10.0,16.0,,0.8,0.8,0.47619047619047616,,0.375,0.6,0.6666666666666666,0.13793103448275862,9.3,1.0,1.0,3.0,9.0,4.0,1.0,8.0,2.0,1.0,4.0,3.0,4.0,,7.0,7.0,3.0,1.0,14.0,7.0,2.0,2.0,2.0,1.0,4.0,,1.0,6.0,2.0,4.0,14.0,1.0,12.0,2.0,4.0,2.0,4.0,0.5,0.5,0.3333333333333333,0.1111111111111111,0.08333333333333333,0.038461538461538464,0.14285714285714285,0.75,0.75,0.3103448275862069,0.13793103448275862,0.5,0.3333333333333333,0.09090909090909091,0.12903225806451613,0.17391304347826086,4.0,3.0,,,,0.14285714285714285,0.375,0.4444444444444444,0.4444444444444444,0.75,,,,1.0,1.0,2.0,1.0,,1.0,,,,0.05263157894736842,0.13043478260869565,,,,1.0,3.0,2.0,,,,1.0,0.25,0.25,1.0,,,,,,,,,False,1.0,1.0,,,,,,,
2045,1610612759,Hedo Turkoglu,Hedo Turkoglu,2045,SAS,14103.0,235.0,19.0,425,424,113,73,50.0,849,8.0,,2.0,7.0,24.0,1.0,5.0,2.0,7.0,37.0,13.0,36.0,72.0,414.0,4.0,1.0,6.0,3.0,5.0,3.0,10.0,16.0,39.0,24.0,7.0,2.0,2.0,8.0,36.0,5.0,41.0,16.0,113,1.0,0.3611111111111111,0.16666666666666666,0.3,0.3611111111111111,0.4315068493150685,0.15,0.5,0.44375,0.15,0.5,0.4931506849315068,19.387755102040813,0.42105263157894735,0.013157894736842105,0.03571428571428571,0.019230769230769232,,,0.029411764705882353,0.1095890410958904,0.3287671232876712,0.2916666666666667,0.2916666666666667,1.0,,0.5,0.2,1.0,0.13333333333333333,0.4666666666666667,0.2857142857142857,0.6027397260273972,0.2916666666666667,0.5036369863013698,0.5008642857142857,0.5321366666666666,0.041666666666666664,0.2222222222222222,24.330555555555556,0.26588235294117646,3.0,9.0,12.0,14.0,1.0,0.5833333333333334,0.5833333333333334,0.32432432432432434,0.047619047619047616,0.375,0.42857142857142855,0.6666666666666666,0.1232876712328767,12.186486486486485,,1.0,1.0,20.0,12.0,3.0,9.0,,,3.0,1.0,10.0,,8.0,12.0,3.0,1.0,28.0,26.0,7.0,4.0,6.0,3.0,9.0,2.0,3.0,15.0,1.0,7.0,16.0,2.0,16.0,2.0,7.0,,3.0,,0.6,0.4,0.16560509554140126,0.14507772020725387,0.038461538461538464,0.23728813559322035,0.1111111111111111,0.125,0.273972602739726,0.1643835616438356,,0.5,0.2,0.0875,0.1590909090909091,8.0,2.0,4.0,3.0,3.0,0.05405405405405406,0.125,0.4,0.4,0.5,1.0,2.0,1.0,5.0,,1.0,1.0,,1.0,,,0.05555555555555555,0.06521739130434782,0.17307692307692307,,0.021739130434782608,,1.0,4.0,,0.1111111111111111,0.045454545454545456,0.07407407407407407,6.0,0.5,0.5,1.0,1.0,0.1,,1.0,,,,0.3333333333333333,False,,1.0,,,,,,,
1725,1610612759,Rasho Nesterovic,Rasho Nesterovic,1725,SAS,15177.0,253.0,-31.0,441,447,90,69,58.0,888,20.0,13.0,8.0,,,,,,,63.0,,1.0,59.0,469.0,17.0,,,16.0,17.0,,,20.0,,,,2.0,17.0,4.0,33.0,20.0,53.0,20.0,90,,,,,,0.453125,0.47058823529411764,0.5882352941176471,0.44029850746268656,0.47058823529411764,0.5555555555555556,0.015625,14.313725490196079,0.2222222222222222,0.10625,0.03636363636363636,0.08837209302325581,0.15,0.03389830508474576,0.02564102564102564,0.3125,,,,,0.7647058823529411,,,,0.47058823529411764,,,0.328125,,0.45805781250000005,0.5543874999999999,0.4682529411764706,0.2711864406779661,0.3389830508474576,22.7,0.20408163265306123,10.0,19.0,29.0,46.0,1.0,0.7931034482758621,0.9583333333333334,0.4603174603174603,0.05,0.5,0.5555555555555556,0.6,0.296875,9.060317460317462,5.0,5.0,8.0,24.0,1.0,,1.0,8.0,,10.0,,12.0,10.0,6.0,10.0,3.0,1.0,24.0,26.0,3.0,2.0,,,6.0,,,6.0,,26.0,36.0,,6.0,,2.0,1.0,1.0,0.47058823529411764,0.5882352941176471,,0.1566265060240964,0.14215686274509803,0.14754098360655737,0.1896551724137931,0.42105263157894735,0.4444444444444444,0.375,0.015625,0.38461538461538464,0.625,,0.030303030303030304,0.03076923076923077,11.0,4.0,4.0,2.0,1.0,0.06349206349206349,0.1,0.4583333333333333,0.4782608695652174,0.9090909090909091,2.0,3.0,2.0,4.0,1.0,,10.0,6.0,10.0,9.0,1.0,0.07894736842105263,0.13725490196078433,0.14035087719298245,0.1111111111111111,0.06666666666666667,0.9,0.875,2.0,,0.05263157894736842,0.0625,0.06896551724137931,,,,,,,,,,,,,False,,3.0,0.2,1.0,0.041666666666666664,,,,
788,1610612759,Kevin Willis,Kevin Willis,788,SAS,760.0,13.0,-4.0,24,23,8,8,2.0,47,1.0,,,,1.0,,,,,3.0,,1.0,,20.0,,,,,,,,,,1.0,,,,3.0,5.0,,5.0,,8,,,,,,,,,,,,0.25,14.814814814814813,0.42857142857142855,,,,,,,0.25,0.25,,,,,,,,,,,0.5,,0.44157500000000005,,,,,26.3,0.3333333333333333,,1.0,,,,,,,,,,,0.25,8.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,4.0,1.0,,,,,1.0,,,,0.25,0.2222222222222222,,0.2,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
369,1610612759,Charlie Ward,Charlie Ward,369,SAS,18.0,,,1,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
