EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyFtPoints,ThreePtAssists,Corner3Assists,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,OffShortMidRangeReboundPct,OffThreePtRebounds,SelfOReb,OffThreePtReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceArc3FGA,SecondChanceFG3A,Loose Ball Fouls,SecondChanceArc3Frequency,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Arc3Assists,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceArc3Accuracy,on,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked
1065,1610612749,Erick Strickland,Erick Strickland,1065,MIL,2082.0,35,-20,71,70,30.0,27,5.0,141,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,3.0,5.0,7.0,5.0,4.0,14.0,78,2.0,2.0,2.0,3.0,3.0,4.0,2.0,8.0,4.0,6.0,6.0,2.0,1.0,3.0,12.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,4.0,30.0,2.0,0.2,0.2,0.7142857142857143,0.6666666666666666,0.4166666666666667,0.3333333333333333,0.5,1.0,0.3333333333333333,0.4166666666666667,20.77922077922078,0.5,0.08333333333333333,0.2222222222222222,0.12121212121212122,0.14285714285714285,0.14285714285714285,0.25,0.2,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5,0.5,0.25,0.6666666666666666,0.6666666666666666,0.5,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5833333333333334,0.4760041666666666,0.49324166666666663,0.14285714285714285,0.2222222222222222,0.14285714285714285,0.2857142857142857,9.914285714285715,26.619999999999997,0.4225352112676056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1496,1610612749,Keith Van Horn,Keith Van Horn,1496,MIL,8274.0,138,-43,267,263,77.0,71,38.0,530,9.0,21.0,4.0,5.0,1.0,4.0,2.0,12.0,4.0,7.0,,12.0,37.0,11.0,4.0,40.0,283,,2.0,4.0,7.0,2.0,11.0,20.0,4.0,7.0,7.0,7.0,3.0,1.0,3.0,14.0,2.0,12.0,18.0,23.0,7.0,4.0,3.0,5.0,1.0,5.0,3.0,10.0,2.0,8.0,15.0,6.0,3.0,11.0,77.0,,0.8333333333333334,0.9090909090909091,0.32432432432432434,0.5714285714285714,0.375,0.6111111111111112,0.4,0.16666666666666666,0.6111111111111112,0.22916666666666666,19.48051948051948,0.5,0.13793103448275862,0.06666666666666667,0.11965811965811966,0.16,0.14285714285714285,0.1,,0.4375,0.42857142857142855,0.5625,0.08333333333333333,0.25,0.3333333333333333,0.25,0.16666666666666666,0.18181818181818182,1.0,0.08333333333333333,0.14583333333333334,0.5555555555555556,0.8,,0.6666666666666666,0.5308177083333333,0.5612722222222222,0.06,0.07692307692307693,0.05,0.275,6.954054054054053,25.109090909090913,0.2883895131086142,1.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,6.0,1.0,12.0,2.0,3.0,7.0,5.0,4.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,0.36363636363636365,0.5,0.36363636363636365,0.16666666666666666,0.16666666666666666,0.1891891891891892,0.23809523809523808,0.25,0.08333333333333333,0.4444444444444444,0.04672897196261682,0.03731343283582089,0.06521739130434782,0.05,0.11764705882352941,0.7777777777777778,1.0,0.25,0.25,1.0,0.42857142857142855,0.42857142857142855,1.0,0.6666666666666666,0.25,0.2222222222222222,0.5,0.42857142857142855,0.49279999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1510,1610612749,Brevin Knight,Brevin Knight,1510,MIL,4013.0,67,-12,129,125,38.0,54,22.0,254,,5.0,,2.0,,4.0,4.0,7.0,,,,4.0,16.0,,7.0,15.0,122,2.0,2.0,3.0,6.0,,8.0,6.0,2.0,,11.0,12.0,7.0,,4.0,25.0,2.0,3.0,6.0,9.0,11.0,5.0,6.0,2.0,2.0,3.0,2.0,5.0,2.0,4.0,9.0,8.0,3.0,8.0,38.0,3.0,0.75,0.75,0.25,0.5,0.25,0.5,0.375,0.5,0.5714285714285714,,16.33986928104575,0.4,0.06521739130434782,0.15384615384615385,0.0847457627118644,,0.21428571428571427,0.2222222222222222,,0.3125,,,0.25,,,0.4375,0.5714285714285714,0.5714285714285714,0.75,,,0.3333333333333333,,,0.3125,0.42319375,0.38461666666666666,0.15789473684210525,0.15789473684210525,0.13333333333333333,0.5333333333333333,11.331249999999999,,0.29457364341085274,,1.0,,,,,,,1.0,,,,,1.0,3.0,1.0,3.0,,,,,,,1.0,1.0,,1.0,,,,,,,0.0625,0.2,,,0.2,0.05555555555555555,0.04285714285714286,0.08,,,,,,,,,,,1.0,,,,,0.5065,2.0,1.0,1.0,1.0,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1730,1610612749,Brian Skinner,Brian Skinner,1730,MIL,1083.0,18,-13,37,37,7.0,5,9.0,74,1.0,2.0,,,1.0,3.0,,,,,,2.0,5.0,,1.0,5.0,32,,4.0,,2.0,,,,4.0,,,,,,,,2.0,1.0,3.0,7.0,,,,,,,,,,,,4.0,2.0,,7.0,,,,0.4,,0.4,,0.35714285714285715,0.5,,,15.555555555555555,,0.08333333333333333,0.2857142857142857,0.15789473684210525,,0.25,,0.6666666666666666,0.4,0.5,1.0,0.6,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.4,0.47628000000000004,0.37955,0.2857142857142857,0.2857142857142857,0.8,,4.840000000000001,,0.1891891891891892,1.0,1.0,,,,,,2.0,3.0,,,4.0,,1.0,3.0,,4.0,,,,,,,1.0,,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,0.2,0.5,,,,0.13636363636363635,0.15384615384615385,,0.2,,,,,,,,,,0.3333333333333333,1.0,,,,0.43115000000000003,,,,,,0.3333333333333333,1.0,1.0,0.25,0.3333333333333333,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,3608.0,60,-27,120,113,28.0,26,13.0,233,1.0,2.0,,,1.0,2.0,3.0,4.0,3.0,3.0,,5.0,8.0,6.0,4.0,23.0,124,,,,,,1.0,8.0,2.0,3.0,,,,,,,4.0,2.0,8.0,10.0,2.0,1.0,1.0,3.0,,2.0,1.0,5.0,,1.0,8.0,6.0,2.0,1.0,28.0,,0.8,0.8,0.625,,0.6785714285714286,,0.6764705882352942,,0.5,0.42857142857142855,16.541353383458645,0.6,0.05,0.26666666666666666,0.10909090909090909,0.1,0.058823529411764705,0.2727272727272727,0.25,0.14285714285714285,0.5,1.0,0.14285714285714285,0.5,0.5,0.2857142857142857,0.75,0.75,0.6666666666666666,0.21428571428571427,0.21428571428571427,,,,0.5714285714285714,0.46915,,0.125,0.2,,0.043478260869565216,11.287499999999998,24.983333333333334,0.23333333333333334,,,2.0,,,1.0,3.0,,,,9.0,,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,0.5,,0.5,,,0.125,0.5,,,0.6666666666666666,0.046511627906976744,0.034482758620689655,,0.125,,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,0.4989,1.0,,,1.0,1.0,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,6510.0,108,-15,206,203,67.0,59,31.0,409,5.0,15.0,,3.0,2.0,4.0,6.0,20.0,,1.0,1.0,13.0,39.0,1.0,11.0,37.0,214,,2.0,,6.0,1.0,8.0,18.0,8.0,1.0,5.0,6.0,3.0,1.0,1.0,13.0,5.0,4.0,10.0,13.0,2.0,1.0,1.0,5.0,,3.0,4.0,8.0,2.0,4.0,11.0,13.0,5.0,8.0,67.0,3.0,0.6923076923076923,0.6923076923076923,0.3333333333333333,,0.325,,0.40217391304347827,0.25,0.3333333333333333,0.025,22.406639004149376,0.625,0.05405405405405406,0.2,0.09090909090909091,0.045454545454545456,0.05,0.23529411764705882,0.125,0.375,0.3333333333333333,0.45454545454545453,0.1,0.5,0.5,0.5,0.3,0.3,1.0,,0.025,0.42857142857142855,,0.14285714285714285,0.4,0.45710375000000003,0.43849285714285713,0.11363636363636363,0.11627906976744186,0.05405405405405406,0.21621621621621623,9.825641025641024,25.7,0.32524271844660196,1.0,3.0,,,,,,1.0,4.0,,,,,4.0,2.0,1.0,3.0,1.0,,1.0,3.0,1.0,,1.0,1.0,,1.0,,,,,0.25,0.25,0.10256410256410256,0.26666666666666666,,,0.16666666666666666,0.023255813953488372,0.0297029702970297,,0.034482758620689655,0.0625,0.6,,,,,,,,0.75,0.3333333333333333,,,,0.43332499999999996,8.0,1.0,1.0,,2.0,0.05555555555555555,1.0,1.0,0.06666666666666667,,0.045454545454545456,,,1.0,,0.08333333333333333,1.0,,,,,,,,,,True,,,,,,,,,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,5976.0,100,-41,194,191,56.0,52,29.0,385,6.0,14.0,2.0,7.0,3.0,8.0,7.0,14.0,5.0,4.0,,16.0,36.0,9.0,12.0,47.0,214,3.0,7.0,3.0,10.0,,11.0,16.0,16.0,4.0,4.0,6.0,2.0,,2.0,14.0,5.0,6.0,11.0,15.0,,,,4.0,1.0,5.0,3.0,9.0,6.0,,8.0,16.0,9.0,11.0,56.0,3.0,0.5,0.5333333333333333,0.4444444444444444,0.3,0.3888888888888889,0.3,0.45098039215686275,0.6,0.38461538461538464,0.2,26.905829596412556,0.4444444444444444,0.10344827586206896,0.23809523809523808,0.13924050632911392,0.1875,0.05263157894736842,0.15384615384615385,0.375,0.3111111111111111,0.42857142857142855,0.6,0.17777777777777778,0.375,0.42857142857142855,0.3111111111111111,0.5,0.5384615384615384,0.42857142857142855,0.1111111111111111,0.08888888888888889,0.7,0.2857142857142857,,0.5111111111111111,0.4950955555555555,0.5429,0.17647058823529413,0.21428571428571427,0.14893617021276595,0.23404255319148937,8.930555555555555,24.355555555555558,0.28865979381443296,2.0,4.0,,,,1.0,1.0,2.0,4.0,,3.0,2.0,1.0,6.0,4.0,,4.0,1.0,,,2.0,3.0,1.0,,,,,1.0,0.1111111111111111,,0.1111111111111111,0.5,0.5,0.16666666666666666,0.2857142857142857,0.125,0.07142857142857142,,0.05063291139240506,0.041666666666666664,0.030303030303030304,0.06060606060606061,0.08695652173913043,0.6666666666666666,0.3333333333333333,,,,0.25,0.25,1.0,1.0,0.5,,,0.25,0.57155,5.0,2.0,2.0,,,0.07692307692307693,,2.0,,,0.09090909090909091,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,
2409,1610612749,Marcus Haislip,Marcus Haislip,2409,MIL,177.0,3,2,6,7,2.0,7,1.0,13,,,,,,,1.0,1.0,,,,1.0,1.0,,,2.0,4,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,12.5,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,0.3698,0.3698,,,,1.0,18.6,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2429,1610612749,Dan Gadzuric,Dan Gadzuric,2429,MIL,566.0,9,-5,19,21,3.0,7,2.0,40,2.0,2.0,,,,1.0,,1.0,,,,2.0,4.0,,,4.0,23,,,,,,,4.0,,,1.0,2.0,,,1.0,5.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,3.0,,1.0,1.0,0.5,,0.5,,0.5,,,,18.181818181818183,,,,,,,,,0.5,1.0,1.0,0.25,,,0.25,,,,,,,,,0.5,0.47025,,0.25,0.25,,,6.275,,0.15789473684210525,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,0.3868,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,
693,1610612749,Joe Smith,Joe Smith,693,MIL,4809.0,80,-17,150,147,44.0,35,25.0,297,8.0,16.0,1.0,3.0,2.0,4.0,2.0,4.0,,1.0,1.0,12.0,24.0,1.0,6.0,30.0,167,2.0,10.0,3.0,6.0,1.0,8.0,16.0,8.0,1.0,,1.0,,,,3.0,,10.0,10.0,22.0,1.0,1.0,,3.0,,,2.0,3.0,1.0,6.0,6.0,6.0,2.0,8.0,44.0,,0.6666666666666666,1.0,0.5,0.5,0.48,0.42857142857142855,0.5357142857142857,0.4166666666666667,0.5,0.04,17.415730337078653,1.0,0.20408163265306123,,0.15625,0.07142857142857142,0.25,,,0.64,0.5,0.5333333333333333,0.16,0.5,0.5,0.16,0.5,0.5,1.0,,0.04,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.68,0.48731,0.43235,0.07407407407407407,0.07692307692307693,0.3333333333333333,0.26666666666666666,4.570833333333334,27.3,0.29333333333333333,4.0,10.0,,,,,,4.0,11.0,,,8.0,,1.0,11.0,,12.0,1.0,,,,,,4.0,4.0,,4.0,,,,,0.36363636363636365,0.36363636363636365,0.041666666666666664,0.0625,,,,0.171875,0.15789473684210525,0.3,,0.2631578947368421,0.5,1.0,,,,,,,0.9090909090909091,0.4,,,,0.5246999999999999,2.0,1.0,,,1.0,0.15384615384615385,1.0,2.0,0.08333333333333333,0.3333333333333333,0.2,,,,,,,,1.0,3.0,0.75,,,,,,True,,,,,,,,,,,
