EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,LostBallTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedAtRim,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,LostBallSteals,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShortMidRangeFGM,RecoveredBlocks,OffAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3FGA,PenaltyArc3FGM,PtsUnassisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,SelfOReb,SecondChanceTurnovers,NonShootingFoulsDrawn,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,Technical Free Throw Trips,OffCorner3ReboundPct,BadPassOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceFtPoints,DefCorner3ReboundPct,on,Travels,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,1235.0,21,5.0,40,37,14.0,16.0,6,77,1.0,1.0,1.0,2.0,1.0,36,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,1.0,1.0,1.0,14.0,2.0,0.3333333333333333,8.333333333333334,1.0,0.09090909090909091,0.07142857142857142,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4414833333333334,0.3741,11.75,23.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1737,1610612752,Nazr Mohammed,Nazr Mohammed,1737,NYK,1690.0,28,-7.0,56,57,27.0,22.0,5,113,1.0,1.0,,6.0,,56,1.0,2.0,,1.0,1.0,1.0,,2.0,3.0,7,8,,,1.0,,1.0,2.0,5.0,,1.0,,1.0,27.0,2.0,,14.516129032258064,1.0,0.2,0.3157894736842105,0.3333333333333333,0.16666666666666666,0.16666666666666666,,0.6666666666666666,0.5551166666666667,0.6968,3.216666666666667,,0.48214285714285715,4.0,4.0,1.0,1.0,2.0,2.0,4.0,3.0,11.0,1.0,2.0,2.0,2.0,6.0,6.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,4.0,1.0,6.0,0.75,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.6875,1.0,1.0,0.25,0.07142857142857142,0.75,0.04,0.16666666666666666,0.25,0.75,0.6666666666666666,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5593,0.5,0.5,0.18181818181818182,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2421,1610612752,Frank Williams,Frank Williams,2421,NYK,4460.0,74,-19.0,137,138,52.0,67.0,19,275,1.0,3.0,6.0,9.0,13.0,152,1.0,2.0,6.0,5.0,5.0,2.0,2.0,10.0,,1,2,3.0,,3.0,3.0,4.0,4.0,13.0,,,,,52.0,4.0,0.5909090909090909,17.5,0.75,,,,0.045454545454545456,0.13636363636363635,0.2727272727272727,0.8181818181818182,0.534925,0.5513785714285714,6.611111111111111,24.015384615384615,0.3795620437956204,1.0,5.0,,,,2.0,2.0,3.0,19.0,,,,,3.0,2.0,2.0,,,,1.0,1.0,,5.0,1.0,3.0,,3.0,0.5,0.5,0.2222222222222222,,,0.36363636363636365,,0.21428571428571427,0.3958333333333333,,0.21428571428571427,0.125,,,0.014285714285714285,,,,0.22727272727272727,0.2,0.25,,,,0.2857142857142857,,0.4893,0.125,0.2727272727272727,,0.15789473684210525,1.0,2.0,7.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,5.0,12.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3076923076923077,0.2,0.3076923076923077,0.2222222222222222,0.2,1.0,0.047619047619047616,0.06666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.3181818181818182,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5714285714285714,0.25,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2552,1610612752,Michael Sweetney,Michael Sweetney,2552,NYK,1843.0,31,-14.0,55,56,20.0,29.0,8,111,3.0,,,6.0,,64,2.0,4.0,,,,,,,2.0,3,6,,,,,,1.0,2.0,,1.0,,1.0,20.0,1.0,,10.9375,,0.16666666666666666,0.11764705882352941,,0.5,,,0.5,0.45825000000000005,0.46087500000000003,4.6000000000000005,,0.36363636363636365,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,9.0,1.0,2.0,3.0,3.0,9.0,4.0,2.0,2.0,2.0,,1.0,3.0,,3.0,1.0,2.0,1.0,9.0,0.6666666666666666,1.0,0.5,0.5,0.75,0.5,0.5,0.75,0.6428571428571429,0.5,0.9,1.0,0.11764705882352941,,0.125,0.14285714285714285,0.2857142857142857,,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5,0.5,1.0,0.55945,0.2857142857142857,0.2857142857142857,0.2222222222222222,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.14285714285714285,0.25,,,,,,,,,,,,,,,,1.0,1.0,0.2,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,3457.0,58,-12.0,107,107,38.0,50.0,14,214,3.0,15.0,7.0,27.0,7.0,121,2.0,6.0,7.0,3.0,9.0,1.0,,24.0,1.0,1,3,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,38.0,,0.20588235294117646,32.25806451612903,1.0,0.03225806451612903,0.025,,0.08823529411764706,0.4411764705882353,0.20588235294117646,0.47058823529411764,0.4647764705882353,0.4708,11.28888888888889,25.400000000000002,0.35514018691588783,3.0,9.0,,1.0,,2.0,11.0,6.0,34.0,1.0,2.0,1.0,2.0,7.0,8.0,14.0,2.0,2.0,,,2.0,,10.0,,4.0,,7.0,0.36363636363636365,0.4,0.4074074074074074,0.5,0.16666666666666666,0.4117647058823529,0.3333333333333333,0.25,0.4358974358974359,0.25,0.2916666666666667,,0.05128205128205128,,0.03571428571428571,0.07142857142857142,,,0.2647058823529412,0.3333333333333333,0.375,0.6666666666666666,0.3333333333333333,,0.2,,0.48245000000000005,0.10526315789473684,0.12903225806451613,0.058823529411764705,0.20588235294117646,7.0,,,,,,2.0,4.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,,2.0,,,,0.5,0.2857142857142857,0.25,0.2857142857142857,0.037037037037037035,0.1111111111111111,,,,0.4666666666666667,0.4666666666666667,0.2857142857142857,,,,,0.2857142857142857,0.2857142857142857,0.5,,,,0.4,0.2857142857142857,1.0,,,,0.3333333333333333,0.3333333333333333,,1.0,1.0,3.0,6.0,3.0,3.0,2.0,1.0,1.0,0.07692307692307693,0.08333333333333333,0.1,0.3333333333333333,0.25,,,,,,,True,,,,,,,,,
358,1610612752,Anfernee Hardaway,Anfernee Hardaway,358,NYK,3598.0,60,-22.0,109,112,41.0,57.0,14,221,6.0,3.0,6.0,12.0,8.0,129,2.0,4.0,6.0,6.0,6.0,3.0,,12.0,2.0,4,6,1.0,,4.0,3.0,5.0,,2.0,,,,,41.0,,0.4,22.22222222222222,0.8,0.06451612903225806,0.0975609756097561,0.1111111111111111,0.3,0.15,0.3,0.55,0.4610825,0.4526333333333334,8.025,24.875,0.3761467889908257,3.0,3.0,1.0,1.0,1.0,1.0,6.0,7.0,28.0,2.0,4.0,2.0,,7.0,4.0,8.0,2.0,1.0,2.0,,2.0,1.0,9.0,,3.0,,7.0,0.3333333333333333,0.4,0.5,1.0,0.5,0.525,1.0,0.5833333333333334,0.5434782608695652,1.0,0.5833333333333334,,0.027777777777777776,0.2,0.03636363636363636,,0.1,0.2222222222222222,0.15,1.0,1.0,0.3333333333333333,0.5,1.0,0.16666666666666666,1.0,0.47005,0.13043478260869565,0.2,0.14285714285714285,0.25,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,3.0,,1.0,2.0,9.0,2.0,,3.0,1.0,1.0,1.0,4.0,1.0,1.0,0.375,0.5,0.375,,,,0.05263157894736842,,0.6666666666666666,0.6666666666666666,0.5,0.1,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.16666666666666666,1.0,0.16666666666666666,0.3333333333333333,1.0,,0.1,,0.16666666666666666,0.16666666666666666,,,,,,,,1.0,,,,,0.09090909090909091,,,3.0,0.16666666666666666,,,,,True,,,,,,,,,
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,2780.0,46,-10.0,87,88,32.0,38.0,11,175,4.0,6.0,,13.0,,93,4.0,5.0,,1.0,3.0,1.0,,8.0,8.0,13,17,4.0,3.0,1.0,,3.0,2.0,4.0,,,,,32.0,1.0,,17.821782178217823,0.3333333333333333,0.3076923076923077,0.2647058823529412,0.375,0.3076923076923077,0.46153846153846156,,0.23076923076923078,0.44075384615384616,0.40536000000000005,11.276923076923076,,0.367816091954023,1.0,3.0,1.0,3.0,,1.0,5.0,3.0,13.0,1.0,2.0,2.0,3.0,7.0,8.0,2.0,2.0,3.0,1.0,4.0,4.0,1.0,4.0,,1.0,,7.0,0.8,1.0,0.38461538461538464,0.25,0.4,0.38461538461538464,0.25,0.4,0.43333333333333335,0.25,0.5,0.5714285714285714,0.09375,0.125,0.08333333333333333,,0.42857142857142855,0.14285714285714285,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.75,0.3333333333333333,0.2,,0.47526666666666667,0.07142857142857142,0.07142857142857142,0.15384615384615385,0.5384615384615384,2.0,,,,,,,,,,,,,,2.0,,1.0,1.0,2.0,1.0,,,,,,0.15384615384615385,,,0.0625,0.08333333333333333,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,2.0,,0.1,,0.5,0.5,1.0,,,,2.0,2.0,,,,1.0,0.15384615384615385,0.18181818181818182,,,,,,1.0,0.3333333333333333,,,True,,,,,,,,,
2035,1610612752,DerMarr Johnson,DerMarr Johnson,2035,NYK,374.0,6,-4.0,12,11,12.0,11.0,3,23,1.0,1.0,2.0,2.0,2.0,11,,2.0,2.0,,,,,,1.0,1,1,,,,,,,,,,,,12.0,,0.5,26.666666666666668,,0.5,0.5,,0.25,0.25,0.5,0.5,0.38658750000000003,0.38658750000000003,15.15,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
452,1610612752,Vin Baker,Vin Baker,452,NYK,2089.0,35,-3.0,62,63,21.0,39.0,11,125,1.0,1.0,,9.0,,70,3.0,2.0,,,,,,,1.0,4,9,3.0,2.0,,,1.0,4.0,5.0,,2.0,,2.0,21.0,,,17.333333333333332,,0.06666666666666667,0.14285714285714285,,0.1111111111111111,0.1111111111111111,,0.7777777777777778,0.49922222222222223,0.43899999999999995,2.5999999999999996,,0.3387096774193548,5.0,7.0,2.0,3.0,,1.0,5.0,4.0,14.0,2.0,4.0,,2.0,2.0,4.0,6.0,4.0,5.0,2.0,1.0,5.0,,6.0,,3.0,2.0,2.0,0.4,0.6666666666666666,0.5555555555555556,0.6666666666666666,,0.5555555555555556,0.6666666666666666,,0.5833333333333334,0.6666666666666666,0.25,0.25,0.17857142857142858,0.3333333333333333,0.1388888888888889,0.125,0.14285714285714285,0.3333333333333333,0.7777777777777778,0.7142857142857143,1.0,0.4,1.0,0.6666666666666666,0.5,,0.5476333333333333,0.25,0.25,0.2857142857142857,0.14285714285714285,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,1.0,,,,,0.2222222222222222,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,True,,,,,,,,,
87,1610612752,Dikembe Mutombo,Dikembe Mutombo,87,NYK,675.0,11,-9.0,18,18,3.0,6.0,3,36,,,,1.0,,26,1.0,,,,,,,,1.0,2,3,,,1.0,,1.0,,,,,,,3.0,,,13.636363636363637,1.0,0.125,0.2,,,,,1.0,0.56,,,,0.16666666666666666,1.0,1.0,1.0,1.0,,,1.0,3.0,5.0,1.0,3.0,,2.0,2.0,,2.0,2.0,1.0,1.0,,1.0,1.0,3.0,1.0,2.0,,2.0,,,1.0,1.0,,1.0,1.0,,1.25,1.5,1.0,,0.14285714285714285,0.5,0.1111111111111111,,0.3333333333333333,,1.0,1.0,1.0,,1.0,1.0,,,0.56,1.0,1.0,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,
