EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,Steals,LostBallSteals,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,Corner3Frequency,BadPassSteals,Fouls,NonShootingPenaltyNonTakeFouls,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,OffTwoPtRebounds,OffRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,PenaltyPointsPct,ShortMidRangeFGA,SecondChanceFG2A,FTDefRebounds,DefRebounds,DefFTReboundPct,ShortMidRangeFrequency,SecondChanceShotQualityAvg,ShootingFouls,on,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PtsUnassisted2s,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,BadPassTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,PenaltyFtPoints,Corner3Assists,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,OffThreePtRebounds,SelfOReb,Loose Ball Fouls,Blocked3s,BlockedCorner3,OffThreePtReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceArc3FGA,SecondChanceFG3A,RecoveredBlocks,Defensive 3 Seconds Violations,BlocksRecoveredPct,SecondChanceArc3Frequency,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy
1065,1610612749,Erick Strickland,Erick Strickland,1065,MIL,177.0,3,2,6,7,2.0,7.0,1.0,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.5,37.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.39525,0.3885,0.3333333333333333,0.5,0.5,16.3,29.7,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,1610612749,Keith Van Horn,Keith Van Horn,1496,MIL,177.0,3,2,6,7,2.0,7.0,1.0,13,,1.0,,,,1.0,1.0,,,4,,,,,,,,,,,,,,2.0,,,,,,,0.5,25.0,0.5,,,,,,0.5,0.462725,,,,,19.3,23.6,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,1610612749,Brevin Knight,Brevin Knight,1510,MIL,132.0,2,1,4,4,,4.0,1.0,8,,,,,,,,,,3,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,1610612749,Marcus Haislip,Marcus Haislip,2409,MIL,177.0,3,2,6,7,2.0,7.0,1.0,13,1.0,1.0,,,1.0,1.0,,,2.0,4,,,,2.0,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,12.5,1.0,1.0,1.0,1.0,,,,0.3698,0.3698,,,,18.6,,0.3333333333333333,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,1610612749,Dan Gadzuric,Dan Gadzuric,2429,MIL,177.0,3,2,6,7,2.0,7.0,1.0,13,,1.0,,,,2.0,,,,4,,,,,,,,,,,,,,2.0,,,,,,,,25.0,0.5,,,,,,,0.37155,,,,,12.55,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.3868,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,1610612749,Daniel Santiago,Daniel Santiago,2091,MIL,45.0,1,1,2,3,2.0,3.0,,5,,,,,,,,,,1,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,1610612749,Erick Strickland,Erick Strickland,1065,MIL,2214.0,37,-24,75,73,28.0,30.0,4.0,148,1.0,2.0,3.0,2.0,4.0,6.0,4.0,2.0,10.0,87,,,2.0,,3.0,7.0,8.0,2.0,17.0,1.0,,2.0,1.0,28.0,,,0.6666666666666666,0.4,0.45454545454545453,,0.4,17.72151898734177,0.2,0.5,0.5,,0.3,0.4,0.6,0.492155,0.5141899999999999,0.09090909090909091,0.14285714285714285,,8.85,25.85,0.37333333333333335,1.0,0.1,1.0,3.0,2.0,2.0,3.0,4.0,,,5.0,4.0,0.6666666666666666,0.4,0.4,,,,0.4,2.0,,,5.0,,0.2,,1.0,False,2.0,2.0,2.0,2.0,1.0,8.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,0.3333333333333333,0.11538461538461539,0.2222222222222222,0.14285714285714285,0.14285714285714285,0.2222222222222222,0.25,0.2,0.2,1.0,1.0,0.5,0.5,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,1610612749,Keith Van Horn,Keith Van Horn,1496,MIL,8097.0,135,-45,261,256,75.0,64.0,37.0,517,2.0,11.0,7.0,,12.0,36.0,10.0,4.0,40.0,279,,2.0,2.0,20.0,7.0,7.0,7.0,3.0,14.0,7.0,3.0,6.0,3.0,75.0,0.8333333333333334,0.9090909090909091,0.3333333333333333,0.391304347826087,0.4166666666666667,0.16666666666666666,0.21739130434782608,19.333333333333332,0.2391304347826087,0.18181818181818182,0.2,1.0,0.15217391304347827,,0.6739130434782609,0.5337782608695651,0.5612722222222222,0.0625,0.07894736842105263,0.05,6.611111111111111,25.26,0.28735632183908044,3.0,0.06521739130434782,4.0,15.0,,4.0,7.0,11.0,5.0,5.0,23.0,11.0,0.5714285714285714,0.6111111111111112,0.6111111111111112,0.04807692307692308,0.03875968992248062,,0.275,4.0,6.0,4.0,18.0,0.5,0.08695652173913043,0.49279999999999996,8.0,False,9.0,21.0,4.0,5.0,1.0,4.0,,,3.0,1.0,2.0,12.0,5.0,1.0,5.0,3.0,10.0,2.0,0.5,0.13793103448275862,0.06666666666666667,0.11965811965811966,0.16,0.14285714285714285,0.1,,0.45652173913043476,0.42857142857142855,0.5625,0.25,0.3333333333333333,0.5555555555555556,0.8,1.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,12.0,2.0,3.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,0.4,0.5,0.4,0.16666666666666666,0.16666666666666666,0.19444444444444445,0.23809523809523808,0.25,0.09090909090909091,0.06521739130434782,0.05263157894736842,0.11764705882352941,0.7777777777777778,1.0,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.42857142857142855,1.0,0.6666666666666666,0.25,0.2222222222222222,0.5,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,1610612749,Brevin Knight,Brevin Knight,1510,MIL,5934.0,99,-15,187,186,55.0,79.0,27.0,373,5.0,11.0,,,6.0,23.0,,9.0,21.0,184,2.0,2.0,,6.0,,15.0,16.0,7.0,33.0,13.0,8.0,11.0,4.0,55.0,0.5,0.5,0.2608695652173913,0.2608695652173913,0.375,0.5,,16.203703703703702,0.4782608695652174,0.45454545454545453,0.45454545454545453,0.6,,,0.30434782608695654,0.429004347826087,0.39807777777777775,0.15384615384615385,0.15384615384615385,0.09523809523809523,11.547826086956523,,0.29411764705882354,,,5.0,11.0,4.0,3.0,9.0,9.0,3.0,3.0,11.0,9.0,0.3333333333333333,0.3333333333333333,0.4090909090909091,0.0410958904109589,0.03260869565217391,0.07142857142857142,0.42857142857142855,5.0,1.0,1.0,8.0,0.125,0.21739130434782608,0.5065,4.0,False,1.0,7.0,,3.0,,6.0,1.0,,8.0,,4.0,3.0,3.0,3.0,4.0,2.0,7.0,2.0,0.42857142857142855,0.04411764705882353,0.19047619047619047,0.07865168539325842,,0.125,0.2,0.16666666666666666,0.30434782608695654,0.14285714285714285,0.2,,,0.3333333333333333,,,1.0,,,,,,,,,,,2.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,0.08695652173913043,0.2857142857142857,,,0.0625,,,,,,,,,,,1.0,,,,,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,1610612749,Brian Skinner,Brian Skinner,1730,MIL,5500.0,92,-22,167,167,24.0,24.0,23.0,334,,,,,11.0,21.0,,5.0,27.0,182,,6.0,,10.0,,,,,,1.0,,12.0,6.0,24.0,0.45454545454545453,0.625,0.5238095238095238,0.5238095238095238,0.5,0.42857142857142855,,17.708333333333336,,,,,,,0.5714285714285714,0.508104761904762,0.49210000000000004,0.2222222222222222,0.2222222222222222,0.2222222222222222,3.5619047619047626,,0.1437125748502994,,,1.0,8.0,,2.0,5.0,4.0,7.0,8.0,22.0,4.0,0.4,0.4,0.4,0.1044776119402985,0.09876543209876543,0.07692307692307693,0.14814814814814814,9.0,5.0,1.0,14.0,0.16666666666666666,0.42857142857142855,0.460325,2.0,False,8.0,12.0,2.0,3.0,3.0,12.0,,,,,4.0,9.0,4.0,1.0,3.0,1.0,7.0,,0.5714285714285714,0.14516129032258066,0.18181818181818182,0.15476190476190477,0.125,0.2,0.0625,0.5,0.5714285714285714,0.6666666666666666,0.8,0.3333333333333333,0.375,0.6,0.6666666666666666,2.0,2.0,,,,,,3.0,,,6.0,,3.0,3.0,1.0,,1.0,,,2.0,1.0,1.0,3.0,,,,,0.6,0.6,0.14285714285714285,0.16666666666666666,0.1111111111111111,,0.08,0.13793103448275862,0.11538461538461539,0.625,,,,,,,,0.4,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,
