EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedAtRim,DefensiveGoaltends,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,LongMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,HeaveAttempts,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,LongMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,OffCorner3ReboundPct,on,Technical Free Throw Trips,Clear Path Fouls
1909,1610612745,Scott Padgett,Scott Padgett,1909,HOU,251.0,4.0,2.0,9,6,4,2.0,2.0,15,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,4,,,,,,,,,,,,,,,,18.181818181818183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.32055,,0.32055,,,,,,0.4444444444444444,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,31.2,,,,,,,,,,,,,True,,
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,1228.0,20.0,-18.0,38,36,7,12.0,2.0,74,2.0,2.0,,,,,,,2.0,4.0,4.0,6.0,,8.0,47.0,,,,,,1.0,,,6.0,2.0,,,1.0,,1.0,,1.0,,2.0,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,7,,0.75,0.75,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,19.51219512195122,0.5,,,0.125,,,0.1111111111111111,,,,,0.25,,,,0.3333333333333333,1.0,1.0,0.5,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,0.4230333333333333,,0.3997,,,,,11.666666666666666,0.18421052631578946,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,924.0,15.0,2.0,30,26,14,20.0,3.0,56,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,3.0,1.0,4.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,0.2,0.125,0.3333333333333333,0.23076923076923078,0.08333333333333333,,0.3333333333333333,0.16666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4666666666666667,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,1742.0,29.0,-11.0,55,52,18,26.0,5.0,107,1.0,3.0,,,1.0,3.0,1.0,1.0,3.0,4.0,5.0,8.0,5.0,18.0,60.0,,,,,5.0,8.0,2.0,15.0,,10.0,,1.0,5.0,,5.0,,3.0,,10.0,,,,6.0,2.0,8.0,,8.0,,1.0,,2.0,1.0,1.0,3.0,1.0,1.0,4.0,,1.0,6.0,,3.0,,,,,,15.0,18,1.0,,,0.625,,0.625,0.5416666666666666,,0.65,0.6,,0.6818181818181818,0.125,0.3333333333333333,,29.508196721311474,0.3333333333333333,0.5,,0.42857142857142855,,,0.35294117647058826,,,,0.5714285714285714,0.2857142857142857,,,,0.25,0.3333333333333333,0.5,,0.08333333333333333,1.0,1.0,,0.3333333333333333,0.75,0.75,,,,0.3,0.3333333333333333,0.5833333333333334,0.4524454545454546,,0.4407055555555556,0.2,0.2727272727272727,,0.8333333333333334,9.875,0.32727272727272727,,3.0,2.0,,,,,,,,,,,,,,,1.0,4.0,,2.0,1.0,4.0,,1.0,2.0,,3.0,3.0,1.0,,2.0,1.0,,,,,,,0.25,0.5,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.25,0.25,,,,,0.2,0.3333333333333333,29.025,,1.0,,1.0,,,,0.5,,,,,False,,
2411,1610612745,Bostjan Nachbar,Bostjan Nachbar,2411,HOU,1251.0,21.0,,43,42,21,18.0,4.0,85,2.0,2.0,,,,,,,,1.0,2.0,3.0,3.0,7.0,44.0,,,,,,,2.0,2.0,4.0,,,,,1.0,1.0,1.0,,,3.0,,,,1.0,,1.0,,1.0,,,,1.0,,,1.0,1.0,2.0,6.0,,,3.0,1.0,2.0,,,,,,2.0,21,,1.0,1.0,0.6666666666666666,,,0.5,,,0.7,,1.0,,,,12.5,,,,0.1111111111111111,,,0.09090909090909091,,,,,0.25,,,,0.5,1.0,1.0,1.0,,,,,0.25,,,,,,,,0.75,0.579375,,,0.4,0.5,,0.2857142857142857,5.466666666666666,0.4883720930232558,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,0.25,,,,,0.25,,,,,,,,,25.9,,,,,,,,,,,,,False,,
754,1610612745,Jim Jackson,Jim Jackson,754,HOU,2161.0,36.0,-10.0,71,69,29,36.0,6.0,140,1.0,1.0,,,1.0,1.0,1.0,4.0,2.0,3.0,4.0,8.0,2.0,13.0,76.0,,1.0,,,2.0,3.0,1.0,8.0,4.0,4.0,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,3.0,2.0,,1.0,,3.0,1.0,1.0,2.0,,,5.0,,2.0,,,,,,8.0,29,1.0,0.5,0.5,0.5,,0.6666666666666666,0.4230769230769231,,0.7,0.4,,0.5714285714285714,,,,23.076923076923077,1.0,,,0.0625,,,0.05,0.037037037037037035,,,,0.14285714285714285,,0.125,,0.07692307692307693,1.0,1.0,1.0,0.3076923076923077,0.25,0.25,,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,,,0.2,1.0,0.46153846153846156,0.44404615384615387,0.3287,0.44283,0.13333333333333333,0.2,,0.6153846153846154,12.637500000000001,0.4084507042253521,1.0,1.0,1.0,,,,,0.1111111111111111,,,,,,,2.0,,,1.0,3.0,,2.0,1.0,5.0,1.0,1.0,2.0,3.0,,3.0,1.0,,,,,,,,,1.0,0.2,0.5,0.2,0.38461538461538464,0.15384615384615385,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,,0.4,0.3333333333333333,24.279999999999998,,1.0,,,,,,0.5,,1.0,0.5,0.5,False,1.0,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,1264.0,21.0,-17.0,40,41,9,16.0,4.0,81,3.0,3.0,2.0,2.0,2.0,2.0,,5.0,2.0,4.0,5.0,12.0,2.0,12.0,53.0,2.0,2.0,,4.0,2.0,2.0,,4.0,6.0,4.0,4.0,,1.0,,1.0,,,,2.0,2.0,,,1.0,1.0,2.0,2.0,4.0,,3.0,2.0,1.0,1.0,,4.0,1.0,3.0,4.0,,1.0,4.0,2.0,3.0,,1.0,1.0,1.0,1.0,4.0,9,,0.6,1.0,0.4166666666666667,1.0,1.0,0.4166666666666667,1.0,1.0,0.46153846153846156,1.0,1.0,,,,37.77777777777778,0.75,0.25,,0.125,0.15384615384615385,,0.125,0.1111111111111111,0.14285714285714285,,0.3333333333333333,,,,1.0,0.25,1.0,1.0,0.3333333333333333,0.4166666666666667,,,,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.25,0.43627499999999997,0.575,0.5979,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.3333333333333333,11.091666666666667,0.225,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
349,1610612745,Mark Jackson,Mark Jackson,349,HOU,1121.0,19.0,-9.0,37,37,16,22.0,3.0,74,,,,,,,,,1.0,1.0,1.0,1.0,,2.0,43.0,,,,,,,,,,2.0,,,3.0,,3.0,,1.0,,6.0,,,,,,,,,,2.0,1.0,,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,16,,,,1.0,,,0.5,,,0.5,,,,,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,0.5,0.487175,,,,,,,18.6,0.43243243243243246,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,0.5,,,,,0.5,,,,,,,,,25.6,,,,,,,,,,,,,False,,1.0
1909,1610612745,Scott Padgett,Scott Padgett,1909,HOU,431.0,7.0,9.0,15,16,15,14.0,1.0,31,1.0,2.0,1.0,1.0,1.0,2.0,,,,,1.0,2.0,,5.0,12.0,1.0,1.0,,2.0,1.0,2.0,,5.0,,2.0,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,5.0,15,,,,0.5,1.0,0.5,0.625,1.0,0.625,0.625,1.0,0.625,,,,25.0,,,0.5,0.5,,0.3333333333333333,0.4,,,,,,,,1.0,0.5,0.5,0.5,,,,,,,,,,1.0,1.0,0.5,0.5,1.0,0.5067125,0.5179,0.5067125,,,0.4,1.0,,1.0,,,,,,1.0,,,,,1.0,0.5,,,,,,1.0,2.0,,2.0,1.0,2.0,,1.0,2.0,3.0,,2.0,1.0,,,,,,,,,1.0,0.5,0.5,0.5,0.5,,,,,0.5,0.5,0.5,1.0,,,,0.5,0.5,25.3,,1.0,,,,,,0.5,,,,,False,,
2366,1610612745,Mike Wilks,Mike Wilks,2366,HOU,262.0,4.0,5.0,11,12,11,10.0,1.0,23,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,8.333333333333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
15,1610612745,Eric Piatkowski,Eric Piatkowski,15,HOU,191.0,3.0,-1.0,7,6,3,6.0,,13,,1.0,,,,,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,3,,,,,,,,,,,,,,,,14.285714285714285,,,,0.3333333333333333,,,0.3333333333333333,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,1.0,0.7227,,,,,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
221,1610612745,Clar. Weatherspoon,Clar. Weatherspoon,221,HOU,230.0,4.0,,8,8,2,,1.0,16,,,,,,,,,,,,,1.0,1.0,7.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,2,,,,,,,,,,0.5,0.5,,,,,11.11111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
