EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,Usage,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,Points,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyFG2M,PenaltyPoints,PtsUnassisted2s,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,LostBallTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,PenaltyPointsPct,Arc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFtPoints,NonHeaveArc3FGA,FTDefRebounds,Steals,BadPassSteals,FTA,NonShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,Arc3Frequency,PenaltyArc3Frequency,SecondChancePointsPct,DefThreePtRebounds,BadPassTurnovers,TwoPtShootingFoulsDrawn,DefThreePtReboundPct,DefArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,OffArc3ReboundPct,on,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,SelfOReb,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,HeaveAttempts,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffShortMidRangeReboundPct,Corner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Clear Path Fouls,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,245.0,4,1.0,7,8,7,8,15,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,14.285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,1610612751,Brandon Armstrong,Brandon Armstrong,2220,NJN,675.0,11,-5.0,23,23,17,17,46,18,,,,,1.0,2.0,,,,17,11.538461538461538,0.7391304347826086,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.09090909090909091,0.2,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.45215,0.460925,17.6,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,675.0,11,-5.0,23,23,17,17,46,18,,,1.0,1.0,,,,,,17,23.076923076923077,0.7391304347826086,3.0,,2.0,,,2.0,5.0,,4.0,1.0,4.0,,2.0,1.0,1.0,,2.0,3.0,3.0,5.0,,0.5,0.5,0.4,0.4,0.4,,0.3333333333333333,0.2727272727272727,0.4,0.4,,,,,,0.2,0.38639999999999997,0.39755,13.02,,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,0.5,0.5,0.5,1.0,0.1111111111111111,0.25,0.15384615384615385,0.3333333333333333,1.0,0.5,0.2,0.4,1.0,1.0,0.5,1.0,0.25,0.5643,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,1610612751,Tamar Slay,Tamar Slay,2447,NJN,675.0,11,-5.0,23,23,17,17,46,18,,,,,,,,,,17,23.076923076923077,0.7391304347826086,3.0,1.0,3.0,,,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,,,,,1.0,2.0,2.0,,1.0,1.0,0.25,0.2,0.3333333333333333,0.2,0.1111111111111111,0.09090909090909091,0.2,0.6,0.3333333333333333,0.3333333333333333,1.0,,,0.4,0.39744,0.37146666666666667,13.275,26.7,1.0,,,,,1.0,4.0,,,,,,,,4.0,0.5,0.3333333333333333,0.5,,,,,,,,0.2,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2565,1610612751,Zoran Planinic,Zoran Planinic,2565,NJN,675.0,11,-5.0,23,23,17,17,46,18,,,2.0,2.0,1.0,1.0,,,,17,19.23076923076923,0.7391304347826086,3.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,2.0,2.0,,4.0,,1.0,1.0,,,,,,0.16666666666666666,0.5,,0.09090909090909091,,0.5,,,,,,0.5,0.44005,0.4253,22.7,24.3,,,,,,,1.0,,2.0,,,,2.0,1.0,1.0,,,0.25,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,2.0,,,,,,0.5,,,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,101.0,2,,4,3,2,1,7,2,,,,,,,,,,2,,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,86.0,1,1.0,3,3,3,3,6,2,,,,,,,,,,3,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,1610612751,Rodney Rogers,Rodney Rogers,915,NJN,243.0,4,-7.0,9,9,5,5,18,9,,,,,,,,,,5,30.0,0.5555555555555556,1.0,1.0,1.0,,,1.0,2.0,1.0,2.0,,2.0,,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,,,0.6666666666666666,0.4459666666666667,0.4723,8.6,26.5,1.0,,1.0,,,1.0,2.0,,,,,,,,2.0,0.5,0.5,0.5,,,,,,,1.0,0.3333333333333333,,,,,,0.5,,1.0,1.0,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,8817.0,147,-23.0,268,272,111,116,540,264,1.0,4.0,14.0,3.0,23.0,40.0,6.0,3.0,6.0,111,16.61237785016287,0.4141791044776119,32.0,1.0,4.0,,,18.0,33.0,,42.0,8.0,17.0,,26.0,3.0,4.0,,9.0,10.0,15.0,22.0,3.0,0.7222222222222222,0.8666666666666667,0.5454545454545454,0.5454545454545454,0.5675675675675675,,0.08771929824561403,0.10273972602739725,0.0625,0.12121212121212122,0.25,0.25,1.0,,,0.6363636363636364,0.5134363636363639,0.5230176470588235,3.9878787878787887,,21.0,7.0,11.0,3.0,8.0,10.0,24.0,10.0,2.0,,7.0,7.0,10.0,3.0,24.0,0.5882352941176471,0.5882352941176471,0.6,0.7142857142857143,0.07777777777777778,,0.05737704918032787,0.14285714285714285,,0.08108108108108109,0.6363636363636364,0.24242424242424243,0.375,0.42857142857142855,0.6666666666666666,0.875,0.6470588235294118,0.5608624999999999,0.5714285714285714,,,6.0,5.0,11.0,4.0,,,,,10.0,2.0,0.625,0.625,0.6875,,,,0.2619047619047619,5.0,7.0,4.0,0.15625,0.17391304347826086,0.11428571428571428,0.11428571428571428,,False,14.0,4.0,8.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,0.09090909090909091,0.09523809523809523,0.125,0.06451612903225806,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.5,0.6666666666666666,0.7368421052631579,0.7142857142857143,0.5714285714285714,0.25,0.7272727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,24457.0,408,37.0,744,744,230,205,1488,689,4.0,20.0,32.0,6.0,15.0,50.0,14.0,10.0,14.0,230,24.649532710280372,0.30913978494623656,96.0,12.0,28.0,1.0,,81.0,148.0,4.0,210.0,23.0,41.0,2.0,104.0,11.0,12.0,3.0,25.0,71.0,96.0,121.0,8.0,0.6419753086419753,0.7027027027027027,0.5472972972972973,0.5328947368421053,0.5865921787709497,0.02631578947368421,0.23986486486486486,0.2371967654986523,0.24812030075187969,0.18421052631578946,0.42857142857142855,0.4444444444444444,0.5,0.006578947368421052,,0.5328947368421053,0.49327333333333334,0.4872357142857143,5.993918918918918,42.75,77.0,17.0,21.0,16.0,43.0,24.0,66.0,58.0,2.0,6.0,19.0,25.0,12.0,4.0,66.0,0.5853658536585366,0.5581395348837209,0.6111111111111112,0.375,0.07569721115537849,0.06818181818181818,0.07374631268436578,0.12,0.043478260869565216,0.313953488372093,0.506578947368421,0.28289473684210525,0.37209302325581395,0.42105263157894735,0.375,0.7391304347826086,0.4883720930232558,0.510678947368421,0.3142857142857143,3.0,2.0,48.0,11.0,28.0,18.0,1.0,8.0,13.0,6.0,64.0,4.0,0.4782608695652174,0.4782608695652174,0.5384615384615384,0.27586206896551724,0.019736842105263157,0.046511627906976744,0.13333333333333333,17.0,8.0,33.0,0.22666666666666666,0.20634920634920634,0.18857142857142858,0.19298245614035087,0.07692307692307693,False,53.0,11.0,17.0,6.0,14.0,16.0,1.0,1.0,6.0,3.0,2.0,9.0,10.0,1.0,3.0,6.0,0.10810810810810811,0.12987012987012986,0.11627906976744186,0.033707865168539325,0.14285714285714285,0.3333333333333333,0.05660377358490566,0.42857142857142855,0.6883116883116883,0.7910447761194029,0.7547169811320755,0.6470588235294118,0.18181818181818182,0.8095238095238095,2.0,7.0,3.0,2.0,3.0,4.0,1.0,0.03571428571428571,0.06451612903225806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
