EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,HeaveAttempts,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,FG2M,Points,PenaltyFG2A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyShotQualityAvg,LongMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,DeadBallTurnovers,SecondChanceTurnovers,ShootingFouls,Offensive Fouls,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyPoints,Fg2aBlocked,Steals,BadPassSteals,LostBallSteals,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,SelfOReb,NonShootingFoulsDrawn,Fg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,BlockedLongMidRange,on,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,Technical Free Throw Trips,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceFtPoints,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,FG3APctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,BlockedShortMidRange,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked
120,1610612740,Steven Smith,Steven Smith,120,NOH,480.0,8.0,-17,16,17,8,13,2.0,33,1.0,1.0,1.0,1.0,25,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8,1.0,0.5,16.666666666666668,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.3613,18.3,40.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1610612740,David Wesley,David Wesley,133,NOH,1051.0,18.0,-17,33,31,14,11,5.0,64,3.0,2.0,3.0,2.0,36,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,14,,0.4,15.0,1.0,,0.14285714285714285,0.08333333333333333,0.16666666666666666,0.6,0.4,0.4,0.46728,21.866666666666664,24.299999999999997,0.42424242424242425,2.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,0.6666666666666666,0.4,0.4,0.6666666666666666,0.6666666666666666,1.0,0.4009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,997.0,17.0,-14,30,33,7,6,2.0,63,4.0,,4.0,,34,,1.0,,3.0,4.0,,,1.0,,2.0,,7,,,15.625,,,0.16666666666666666,0.17647058823529413,0.2,1.0,,,0.38844999999999996,15.925,,0.23333333333333334,2.0,2.0,4.0,,4.0,,1.0,1.0,,,2.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.18181818181818182,0.1111111111111111,0.07692307692307693,0.14285714285714285,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,2317.0,39.0,-19,71,73,18,24,5.0,144,3.0,,9.0,,68,,4.0,,9.0,10.0,1.0,1.0,2.0,1.0,8.0,,18,1.0,,15.189873417721518,0.5,,0.26666666666666666,0.24324324324324326,0.25,0.3333333333333333,,0.3333333333333333,0.45130000000000003,7.966666666666667,,0.2535211267605634,1.0,4.0,10.0,5.0,8.0,,1.0,1.0,,,2.0,1.0,1.0,0.4444444444444444,0.4444444444444444,0.5,0.3333333333333333,0.3333333333333333,1.0,0.40615999999999997,1.0,1.0,5.0,1.0,1.0,,3.0,1.0,0.22727272727272727,0.04,0.03125,,0.2222222222222222,,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,6.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.6,0.6,0.6,0.1111111111111111,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.2,1.0,0.5602,0.2,0.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,1610612740,Darrell Armstrong,Darrell Armstrong,353,NOH,1426.0,24.0,-6,42,47,1,10,2.0,89,2.0,3.0,2.0,3.0,38,,,,,1.0,3.0,1.0,5.0,,,,1,,0.6,22.22222222222222,0.6,,,,,0.4,0.6,0.6,0.51396,22.2,24.666666666666668,0.023809523809523808,1.0,1.0,2.0,,2.0,3.0,3.0,3.0,1.0,,6.0,1.0,1.0,0.5,0.2,0.2,0.5,0.5,1.0,,2.0,1.0,,1.0,2.0,,,,,0.07692307692307693,0.05555555555555555,0.1111111111111111,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,1610612740,Shammond Williams,Shammond Williams,1742,NOH,384.0,6.0,-8,13,13,8,10,1.0,26,,,1.0,,14,,,,,,,,2.0,1.0,2.0,,8,,,21.428571428571427,,,,,,,,1.0,0.5948,,,0.6153846153846154,,,,1.0,,,,,,,,,,,,,,,,0.5948,,,,,2.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,23.0,,-2,1,1,1,1,,2,,,,,2,,,,,,,,,,1.0,,1,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,1610612740,George Lynch,George Lynch,248,NOH,229.0,4.0,-4,8,8,7,7,1.0,16,,,1.0,,8,,,,,1.0,,,,,,,7,,,11.11111111111111,,,,,,,,1.0,0.5756,,,0.875,,1.0,2.0,1.0,,,1.0,1.0,,,2.0,,,1.0,1.0,1.0,,,,0.5756,1.0,1.0,,1.0,,,,,,0.25,0.25,0.5,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,0.5756,,,1.0,,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,1473.0,25.0,1,44,44,9,7,2.0,88,3.0,3.0,7.0,3.0,34,,,,4.0,5.0,1.0,1.0,3.0,,2.0,,9,,0.3,28.571428571428573,0.3333333333333333,,,0.12903225806451613,,0.3,0.3,0.7,0.5126649999999999,7.014285714285714,24.866666666666664,0.20454545454545456,1.0,2.0,9.0,1.0,,3.0,4.0,4.0,2.0,,8.0,,,0.2857142857142857,0.35,0.4090909090909091,0.3333333333333333,0.5,,0.430075,2.0,1.0,4.0,1.0,2.0,,2.0,,0.2222222222222222,0.0625,0.047619047619047616,,0.3333333333333333,0.25,1.0,4.0,,,,,,2.0,,,2.0,2.0,1.0,1.0,,2.0,,,,,,,,2.0,,,0.3333333333333333,0.2857142857142857,,,0.125,,,0.4,0.25,0.3333333333333333,,,,,,,,,,,,0.2222222222222222,2.0,,,,,,4.0,,,,,,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.2,0.2,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,1610612740,David West,David West,2561,NOH,1104.0,18.0,1,33,32,3,10,2.0,65,,,7.0,,24,,3.0,1.0,5.0,7.0,1.0,1.0,2.0,1.0,5.0,,3,,,26.31578947368421,0.5,0.3333333333333333,0.375,0.21052631578947367,0.3333333333333333,,,0.7142857142857143,0.5280142857142858,3.1714285714285713,,0.09090909090909091,,4.0,10.0,,6.0,,,,,,,0.75,1.0,0.5714285714285714,0.5714285714285714,0.625,,,,,,2.0,1.0,2.0,1.0,,3.0,,0.09090909090909091,0.15384615384615385,0.125,,,,4.0,5.0,2.0,,,,2.0,2.0,3.0,,,1.0,1.0,,1.0,2.0,,1.0,2.0,1.0,2.0,1.0,,,,,,0.14285714285714285,0.5,,0.14285714285714285,0.5,0.5,0.7142857142857143,0.8,0.8,0.75,0.2857142857142857,,,,0.6666666666666666,,,0.4886333333333333,0.125,0.125,,1.0,,,1.0,1.0,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2,,,,,,,,1.0,,,,,,0.5,0.5,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
