EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,LostBallSteals,BadPassTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,DefTwoPtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceFg3Pct,AtRimPctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,ThreePtAssists,Corner3Assists,3SecondViolations,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,Arc3PctAssisted,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,LongMidRangePctBlocked,PenaltyArc3FGM,PenaltyArc3Accuracy,HeaveAttempts
1712,1610612742,Antawn Jamison,Antawn Jamison,1712,DAL,3137.0,52.0,-3.0,114.0,109,45.0,41,24.0,223,5.0,13.0,3.0,6.0,2.0,6.0,4.0,11.0,3.0,6.0,2.0,2.0,12.0,30.0,2.0,8.0,32.0,107.0,5.0,9.0,2.0,12.0,5.0,14.0,2.0,6.0,16.0,16.0,8.0,6.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,10.0,11.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,8.0,8.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,16.0,45.0,2.0,0.6666666666666666,0.8888888888888888,0.4,0.5555555555555556,0.35714285714285715,0.375,0.5555555555555556,0.3125,0.4444444444444444,0.6,0.42105263157894735,0.0625,0.5,0.03333333333333333,0.09090909090909091,0.5,27.272727272727273,0.6666666666666666,0.3333333333333333,0.125,0.09090909090909091,0.16666666666666666,0.020833333333333332,0.12903225806451613,0.05555555555555555,0.22727272727272727,0.0625,0.5,0.125,0.125,1.0,0.40625,0.38461538461538464,0.38461538461538464,0.6,0.34375,0.36363636363636365,0.4,0.5,0.1875,0.5,0.5,1.0,0.0625,0.6666666666666666,0.5,0.3333333333333333,0.375,0.3333333333333333,0.125,0.46875,0.46696093750000006,0.4923111111111111,0.471159375,0.030303030303030304,0.03225806451612903,0.375,0.5,6.706666666666666,22.85,0.39473684210526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,4121.0,69.0,-9.0,140.0,136,44.0,39,29.0,276,5.0,6.0,1.0,1.0,1.0,2.0,2.0,6.0,5.0,12.0,2.0,1.0,12.0,24.0,5.0,17.0,47.0,137.0,1.0,2.0,2.0,4.0,2.0,6.0,3.0,9.0,16.0,12.0,12.0,2.0,,,1.0,2.0,,3.0,17.0,3.0,20.0,1.0,2.0,1.0,2.0,,1.0,,2.0,,4.0,6.0,20.0,7.0,3.0,2.0,2.0,,2.0,1.0,16.0,44.0,1.0,0.5,0.5454545454545454,0.5,0.5,0.3333333333333333,0.5172413793103449,0.5,0.3888888888888889,0.6052631578947368,0.6666666666666666,0.5714285714285714,0.1724137931034483,,,,,22.598870056497177,1.0,,0.028169014084507043,0.15789473684210525,0.07142857142857142,0.18571428571428572,0.03529411764705882,,0.08,,,0.07692307692307693,0.06666666666666667,0.5,0.20689655172413793,0.8333333333333334,0.8333333333333334,0.4,0.20689655172413793,0.3333333333333333,0.3333333333333333,0.5,0.41379310344827586,0.4166666666666667,0.4166666666666667,0.6,0.06896551724137931,0.5,1.0,,0.2222222222222222,0.5,0.1111111111111111,0.3793103448275862,0.4571586206896552,0.4817,0.4629111111111112,0.2,0.23333333333333334,0.0851063829787234,0.3404255319148936,10.933333333333332,24.119999999999997,0.3142857142857143,2.0,1.0,3.0,2.0,2.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,4.0,10.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3333333333333333,0.4,0.5714285714285714,0.19607843137254902,0.07692307692307693,0.1875,0.2857142857142857,0.14285714285714285,0.3333333333333333,1.0,1.0,1.0,0.10344827586206896,1.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,1189.0,20.0,12.0,41.0,40,15.0,17,9.0,81,3.0,4.0,1.0,2.0,1.0,1.0,,,,1.0,,,3.0,5.0,,2.0,8.0,30.0,1.0,2.0,,2.0,1.0,1.0,,2.0,4.0,4.0,2.0,2.0,,,,4.0,,2.0,4.0,4.0,8.0,,2.0,2.0,1.0,,1.0,,1.0,1.0,3.0,4.0,2.0,1.0,,,,,,,4.0,15.0,,0.6666666666666666,1.0,0.6,0.5,1.0,0.6,0.5,1.0,0.6666666666666666,0.5,1.0,,,,,,12.727272727272727,1.0,,0.2,0.3333333333333333,,0.16666666666666666,0.16,0.1111111111111111,0.4,0.16666666666666666,,0.6666666666666666,,,0.8,0.75,0.75,0.6666666666666666,,,,,0.2,,,,,1.0,0.5,,1.0,1.0,,0.8,0.54634,0.56685,0.5943,0.16666666666666666,0.16666666666666666,0.25,0.5,3.28,,0.36585365853658536,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,0.3333333333333333,0.08333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,5206.0,87.0,-2.0,182.0,176,72.0,70,42.0,358,5.0,15.0,3.0,8.0,4.0,7.0,2.0,10.0,,6.0,1.0,1.0,7.0,31.0,5.0,10.0,27.0,167.0,4.0,12.0,2.0,13.0,5.0,15.0,2.0,8.0,21.0,4.0,10.0,8.0,2.0,,5.0,12.0,,3.0,15.0,17.0,32.0,1.0,6.0,5.0,4.0,3.0,2.0,,7.0,1.0,5.0,12.0,11.0,5.0,1.0,4.0,3.0,1.0,6.0,3.0,21.0,72.0,2.0,0.2857142857142857,0.6666666666666666,0.22580645161290322,0.3333333333333333,0.3333333333333333,0.2361111111111111,0.3235294117647059,0.38235294117647056,0.32926829268292684,0.3611111111111111,0.5,0.1388888888888889,,0.06451612903225806,,,20.512820512820515,0.5714285714285714,,0.125,0.13636363636363635,0.29411764705882354,0.1411764705882353,0.1504424778761062,0.08571428571428572,0.09090909090909091,0.21428571428571427,,0.07142857142857142,0.038461538461538464,0.5,0.4166666666666667,0.3333333333333333,0.38461538461538464,0.4,0.2777777777777778,0.2,0.2,,0.16666666666666666,,,,0.027777777777777776,0.47058823529411764,0.375,,0.4117647058823529,0.5714285714285714,0.058823529411764705,0.5555555555555556,0.49193472222222223,0.5188884615384615,0.5097970588235293,0.125,0.14285714285714285,0.48148148148148145,0.7777777777777778,6.074193548387097,24.699999999999996,0.3956043956043956,1.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,1.0,3.0,8.0,9.0,3.0,1.0,2.0,2.0,1.0,,1.0,0.2,0.5,0.2,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.05,0.125,0.2222222222222222,0.25,1.0,1.0,1.0,0.1111111111111111,1.0,0.058823529411764705,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2,0.13333333333333333,0.058823529411764705,1.0,1.0,0.23529411764705882,,,,,,,,,,,,,True,,,,,,,,,,,
2605,1610612742,Marquis Daniels,Marquis Daniels,2605,DAL,3114.0,52.0,,112.0,108,53.0,47,26.0,220,3.0,9.0,,2.0,1.0,5.0,6.0,13.0,,3.0,1.0,1.0,9.0,25.0,2.0,5.0,23.0,107.0,1.0,3.0,3.0,5.0,4.0,12.0,1.0,3.0,11.0,8.0,10.0,,2.0,,1.0,2.0,,2.0,5.0,3.0,8.0,,4.0,3.0,6.0,2.0,3.0,,8.0,1.0,1.0,5.0,8.0,4.0,1.0,2.0,2.0,,2.0,1.0,11.0,53.0,2.0,0.4444444444444444,0.4444444444444444,0.36,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3076923076923077,0.38333333333333336,0.4166666666666667,0.36666666666666664,0.07407407407407407,,0.08,,,26.027397260273972,0.75,,0.03571428571428571,0.16666666666666666,0.1111111111111111,0.1,0.046153846153846156,,0.045454545454545456,0.058823529411764705,,0.25,,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,1.0,0.48148148148148145,0.46153846153846156,0.46153846153846156,0.16666666666666666,0.1111111111111111,,,,0.037037037037037035,0.5,,,0.38461538461538464,0.2,0.07692307692307693,0.4074074074074074,0.46359259259259256,0.45740000000000003,0.5235153846153846,0.13793103448275862,0.14814814814814814,0.21739130434782608,0.4782608695652174,6.836,25.3,0.4732142857142857,,,1.0,,,,,1.0,4.0,5.0,2.0,2.0,11.0,3.0,,1.0,3.0,,2.0,,,,,,,0.07894736842105263,0.14285714285714285,0.09090909090909091,,0.125,,,,,0.037037037037037035,,,,1.0,,,1.0,,,4.0,1.0,,,,,0.2222222222222222,0.25,,,,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,3132.0,52.0,-5.0,101.0,97,37.0,38,26.0,198,1.0,5.0,,,1.0,2.0,1.0,3.0,2.0,6.0,,,4.0,14.0,4.0,,11.0,91.0,,,,,1.0,4.0,1.0,,2.0,2.0,6.0,,1.0,,,2.0,,1.0,4.0,2.0,6.0,,1.0,1.0,2.0,,,,2.0,,,4.0,,,,,,,,,2.0,37.0,1.0,0.25,0.25,0.2857142857142857,,0.25,0.3055555555555556,,0.2,0.3055555555555556,,0.2,0.2222222222222222,,0.07142857142857142,,,14.925373134328357,1.0,,0.03225806451612903,0.07142857142857142,,0.07547169811320754,0.02631578947368421,0.041666666666666664,,0.05555555555555555,,0.125,,,0.2777777777777778,0.2,0.25,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,,,,,0.4,0.5,,0.5,0.473975,,0.49055,,,,0.18181818181818182,9.742857142857144,24.825,0.36633663366336633,,,4.0,1.0,1.0,,,4.0,8.0,9.0,5.0,2.0,19.0,3.0,,,2.0,,,,,0.25,,0.25,,0.07692307692307693,,0.07692307692307693,,0.125,,,,,0.2222222222222222,,0.2,,,1.0,,1.0,,,1.0,,,,,,0.2,,,,1.0,1.0,,,1.0,3.0,1.0,1.0,1.0,0.25,0.25,0.25,,True,,,,,,,,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,3353.0,56.0,,122.0,118,42.0,45,23.0,240,1.0,1.0,,,1.0,1.0,1.0,2.0,4.0,8.0,,,6.0,11.0,6.0,,15.0,111.0,,1.0,,,4.0,5.0,1.0,,8.0,6.0,6.0,,,,,,,3.0,4.0,,4.0,,,,2.0,1.0,1.0,,3.0,,,,1.0,,,1.0,,1.0,1.0,,8.0,42.0,,0.5,0.5,0.5454545454545454,,0.8,0.4411764705882353,,0.6666666666666666,0.4411764705882353,,0.6666666666666666,0.35294117647058826,,,,,13.513513513513514,0.6666666666666666,,,0.1875,,0.07407407407407407,,,,,,0.2,,,0.058823529411764705,1.0,1.0,,0.11764705882352941,0.5,0.5,,0.47058823529411764,0.5,0.5,0.75,,,,,0.16666666666666666,1.0,,0.4117647058823529,0.4604264705882354,0.4053,0.4312833333333333,,,,0.5333333333333333,14.654545454545454,25.116666666666664,0.3442622950819672,,,6.0,1.0,1.0,,3.0,6.0,4.0,5.0,2.0,,11.0,1.0,,,1.0,,,1.0,1.0,0.16666666666666666,,0.16666666666666666,,0.02631578947368421,,0.07142857142857142,,,0.16666666666666666,,,,0.35294117647058826,,0.16666666666666666,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,2.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,True,,,,,,,,,,,
952,1610612742,Antoine Walker,Antoine Walker,952,DAL,1757.0,29.0,-1.0,59.0,59,21.0,17,17.0,118,1.0,5.0,,1.0,,1.0,,3.0,,,,,1.0,8.0,,,2.0,55.0,,2.0,,,,1.0,,,,2.0,,,1.0,,,3.0,,1.0,5.0,3.0,8.0,1.0,3.0,3.0,4.0,,1.0,,4.0,,,3.0,,,,,,,,,,21.0,,1.0,1.0,0.125,,,0.125,,,0.125,,,,,0.125,,,15.384615384615383,1.0,,0.09375,0.14285714285714285,,0.12121212121212122,0.07692307692307693,0.1,0.07692307692307693,0.1111111111111111,,0.25,0.16666666666666666,,0.625,0.2,0.25,1.0,0.375,,,,,,,,,0.5,,,1.0,,,0.625,0.5425249999999999,0.5730999999999999,0.5576,,,,,3.0,,0.3559322033898305,,,,,,,,,2.0,3.0,1.0,1.0,7.0,3.0,1.0,,3.0,,,,,,,,0.25,0.11538461538461539,,0.1111111111111111,0.125,0.1111111111111111,,,,,,,,,,,,,,,1.0,,,,,,0.2,,,,,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,77.0,1.0,2.0,3.0,3,3.0,3,,6,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
281,1610612742,Scott Williams,Scott Williams,281,DAL,607.0,10.0,-4.0,22.0,21,14.0,20,8.0,43,,2.0,,1.0,,,,1.0,,1.0,,,,4.0,,,,17.0,,1.0,,,,1.0,,,,,,,,,,2.0,,,1.0,2.0,3.0,,,,,,,,,,2.0,3.0,,,,1.0,,1.0,1.0,1.0,,14.0,,,,,,,,,,,,,,,,,,12.903225806451614,,,0.1111111111111111,,,0.1111111111111111,0.10526315789473684,0.14285714285714285,,0.16666666666666666,,,,1.0,0.5,,,,0.25,,,,0.25,,,,,1.0,,,,,,0.5,0.44265,0.593,0.3238,,,,,7.125,,0.6363636363636364,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.14285714285714285,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
