EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,LongMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGM,BadPassSteals,Loose Ball Fouls,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedAtRim,Offensive Fouls,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallTurnovers,Travels,DefCorner3ReboundPct,ShortMidRangePctAssisted,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,RecoveredBlocks,DefensiveGoaltends,BlocksRecoveredPct,OffensiveGoaltends,3SecondViolations,on,SecondChanceFtPoints,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,2019.0,34,6,67,65,23.0,25.0,9.0,132,2.0,3.0,1.0,1.0,4.0,4,7.0,10,14.0,61,,1.0,,3.0,3.0,6.0,14.0,1.0,2.0,2.0,1.0,1.0,4.0,,1.0,,4.0,6.0,1.0,7.0,8.0,12.0,6.0,23.0,2.0,1.0,1.0,0.7,,1.0,0.7,,1.0,0.7,,1.0,0.1,,15.384615384615383,0.17391304347826086,0.034482758620689655,,,0.15384615384615385,0.030303030303030304,0.125,,,0.2,,0.3,0.6666666666666666,1.0,1.0,0.4,1.0,1.0,1.0,0.3333333333333333,1.0,0.3,0.43788,0.589,0.38000000000000006,,0.42857142857142855,9.360000000000001,0.34328358208955223,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,2.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.18181818181818182,,0.3,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,3425.0,57,-15,107,108,45.0,44.0,21.0,215,3.0,6.0,,1.0,1.0,10,7.0,22,16.0,114,2.0,6.0,4.0,2.0,8.0,4.0,8.0,2.0,4.0,5.0,2.0,1.0,11.0,,4.0,2.0,5.0,7.0,4.0,11.0,1.0,5.0,4.0,45.0,2.0,0.5714285714285714,0.6666666666666666,0.3181818181818182,0.3333333333333333,0.25,0.25,0.3333333333333333,0.25,0.26666666666666666,0.3333333333333333,0.25,0.09090909090909091,0.1,28.57142857142857,0.14705882352941177,0.07272727272727272,0.18181818181818182,,0.15555555555555556,0.06153846153846154,0.125,,0.2,0.16666666666666666,0.125,0.21428571428571427,0.5,0.6,0.6666666666666666,0.35714285714285715,0.1,0.1111111111111111,1.0,0.125,,0.42857142857142855,0.46866428571428564,0.51515,0.40112499999999995,0.25,0.25,10.472727272727273,0.4205607476635514,4.0,3.0,6.0,,5.0,,,,,,6.0,2.0,,,,,,6.0,,,2.0,,5.0,,1.0,1.0,,1.0,,1.0,2.0,,3.0,1.0,,5.0,8.0,1.0,4.0,,2.0,,,,,,,,,,0.21428571428571427,0.16666666666666666,,0.375,,0.0625,0.043478260869565216,0.11764705882352941,0.05263157894736842,0.21428571428571427,0.5,0.5,0.17857142857142858,,,,0.6666666666666666,,,,,,0.06666666666666667,0.08333333333333333,24.666666666666668,2.0,2.0,,0.5,0.5,1.0,2.0,,1.0,,1.0,,,0.03571428571428571,,,,,,3.0,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,1.0,True,,,,,
1720,1610612743,Michael Doleac,Michael Doleac,1720,DEN,509.0,8,-13,17,16,2.0,,2.0,33,,1.0,,,,1,,2,,21,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,0.5,,15.0,,,,,,,,,,,,0.5,,,,0.5,,,,,,0.5,0.5065999999999999,,0.4181,,,10.15,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,7216.0,120,-40,226,230,33.0,40.0,30.0,456,15.0,22.0,1.0,2.0,3.0,10,22.0,46,53.0,255,4.0,8.0,9.0,1.0,3.0,2.0,20.0,2.0,9.0,11.0,5.0,3.0,24.0,2.0,9.0,1.0,2.0,4.0,11.0,15.0,3.0,10.0,2.0,33.0,,0.45454545454545453,0.5,0.4782608695652174,0.5,0.3333333333333333,0.46808510638297873,0.5,0.3333333333333333,0.52,0.5625,0.3333333333333333,0.043478260869565216,,22.69230769230769,0.021505376344086023,0.08737864077669903,0.0625,0.14285714285714285,0.027522935779816515,0.09401709401709402,0.11538461538461539,0.2,,,0.07692307692307693,0.46808510638297873,0.6818181818181818,0.7142857142857143,0.6,0.2127659574468085,0.3,0.3,,0.6666666666666666,0.5,0.48936170212765956,0.5001723404255319,0.50776,0.6366666666666667,0.16981132075471697,0.03773584905660377,6.658695652173913,0.14601769911504425,5.0,4.0,14.0,,1.0,,,,,,1.0,9.0,,,,,,24.0,,,4.0,,1.0,,2.0,2.0,,1.0,1.0,3.0,3.0,,3.0,3.0,1.0,6.0,9.0,3.0,10.0,3.0,6.0,,,,,,,,,,0.02127659574468085,0.045454545454545456,0.07142857142857142,0.3333333333333333,0.25,0.047619047619047616,0.08928571428571429,0.0425531914893617,0.13043478260869565,0.2978723404255319,0.2857142857142857,0.3076923076923077,0.02127659574468085,,,,0.625,,,,,,0.12,0.12244897959183673,24.8,3.0,3.0,2.0,0.6,,1.0,1.0,,1.0,,,,,,,,,,,2.0,1.0,,0.25,,1.0,,,,,,,,False,1.0,,,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,1426.0,24,-13,43,46,16.0,21.0,6.0,89,,,,,,2,,2,1.0,50,,,,,,1.0,,,,,,,,,,1.0,1.0,2.0,,2.0,1.0,2.0,1.0,16.0,,,,,,,,,,0.16666666666666666,,0.5,,,8.16326530612245,0.06666666666666667,,0.5,,0.11764705882352941,,,,,,0.5,,,,,1.0,,,,,,,0.41315,,,,1.0,19.05,0.37209302325581395,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,,1.0,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
468,1610612743,Jon Barry,Jon Barry,468,DEN,2167.0,36,-28,68,70,7.0,6.0,9.0,138,1.0,1.0,,,2.0,5,3.0,6,6.0,81,,1.0,,,,,2.0,,4.0,4.0,3.0,1.0,8.0,,1.0,1.0,6.0,7.0,1.0,8.0,1.0,2.0,,7.0,,0.3333333333333333,0.3333333333333333,0.5,,,0.375,,,0.375,,,,,12.658227848101266,0.2,0.034482758620689655,0.2,,0.2,0.02857142857142857,0.125,,,0.16666666666666666,0.25,0.125,1.0,1.0,1.0,0.625,0.4,0.4,,,,0.375,0.46966874999999997,0.4071,,,,16.366666666666667,0.10294117647058823,,,,,2.0,,,,,,2.0,,,,,,,4.0,,,,,2.0,,,,,,,,2.0,1.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,0.25,,,0.5,,,,0.3333333333333333,,,,,0.25,,,,,,,,,,0.125,0.16666666666666666,24.9,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,0.5,0.5,,,,,,False,,,,,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,6905.0,115,-27,215,218,31.0,40.0,28.0,433,5.0,12.0,,,11.0,26,18.0,42,58.0,240,1.0,5.0,2.0,,3.0,8.0,20.0,5.0,9.0,9.0,4.0,3.0,18.0,,1.0,2.0,6.0,8.0,1.0,9.0,5.0,8.0,8.0,31.0,,0.5555555555555556,0.5555555555555556,0.42857142857142855,0.2,,0.45535714285714285,0.2,0.25,0.4830508474576271,0.2,0.4444444444444444,0.11904761904761904,,26.72064777327935,0.06666666666666667,0.010526315789473684,0.125,,0.07547169811320754,0.009345794392523364,,,0.15,0.04,0.07692307692307693,0.21428571428571427,0.4166666666666667,0.625,0.6,0.4642857142857143,0.4230769230769231,0.4230769230769231,0.5454545454545454,,,0.4642857142857143,0.4933181818181818,0.44470000000000004,0.48238000000000003,0.034482758620689655,0.13793103448275862,13.023809523809524,0.14418604651162792,2.0,2.0,4.0,4.0,9.0,,,,1.0,5.0,14.0,7.0,,,1.0,3.0,5.0,16.0,9.0,6.0,,,9.0,4.0,,,,2.0,,,2.0,1.0,6.0,,2.0,1.0,7.0,,9.0,1.0,4.0,,,,,0.6,0.35714285714285715,,0.3333333333333333,0.35714285714285715,0.25,0.3333333333333333,0.25,0.8571428571428571,,,0.019230769230769232,0.044444444444444446,,0.07142857142857142,0.5,0.6666666666666666,0.16071428571428573,0.4444444444444444,0.5,0.5,0.4,,,0.16666666666666666,,0.4444444444444444,0.06779661016949153,0.08888888888888889,25.150000000000002,,1.0,,,,,1.0,,1.0,1.0,5.0,1.0,2.0,0.08928571428571429,0.2,0.2,1.0,0.3333333333333333,0.5,4.0,,0.3333333333333333,0.5,1.0,2.0,0.07142857142857142,0.1111111111111111,,,,,,False,,,,,
2206,1610612743,Rodney White,Rodney White,2206,DEN,189.0,3,-10,6,7,,,,13,,,,,,1,,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.666666666666668,,,,,,,,,,,,,,,,1.0,,,,,,,0.3903,,,,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,6717.0,112,-35,213,216,33.0,36.0,28.0,429,8.0,11.0,1.0,1.0,5.0,15,13.0,27,28.0,242,5.0,7.0,10.0,1.0,2.0,2.0,14.0,,7.0,8.0,4.0,2.0,17.0,1.0,7.0,2.0,19.0,23.0,8.0,31.0,6.0,13.0,2.0,33.0,1.0,0.5384615384615384,0.7777777777777778,0.48148148148148145,0.7142857142857143,0.5,0.48148148148148145,0.7142857142857143,0.5,0.5,0.7142857142857143,0.5,,,13.877551020408163,0.2289156626506024,0.07216494845360824,0.13333333333333333,0.08333333333333333,0.21428571428571427,0.07339449541284404,0.07692307692307693,0.125,0.1111111111111111,0.18181818181818182,0.16666666666666666,0.4074074074074074,0.7272727272727273,0.7272727272727273,0.25,0.5555555555555556,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.4074074074074074,0.49368888888888884,0.5234333333333333,0.5809500000000001,0.35714285714285715,0.07142857142857142,10.76296296296296,0.15492957746478872,5.0,,1.0,,,,,,,,,2.0,,,,,,12.0,,,8.0,,,,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,6.0,,4.0,,6.0,1.0,3.0,1.0,2.0,,3.0,,3.0,,,,,,,,,1.0,0.5,0.058823529411764705,0.07407407407407407,0.3023255813953488,0.07142857142857142,0.037037037037037035,,,,,,,0.7142857142857143,,,,,,0.07142857142857142,0.07142857142857142,,4.0,1.0,1.0,0.8,,,,3.0,,,,,,,,,,,,2.0,,,,,,,,2.0,,0.6666666666666666,,,False,,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,5266.0,88,-16,165,168,30.0,37.0,23.0,333,7.0,12.0,2.0,2.0,4.0,16,12.0,31,44.0,182,2.0,5.0,6.0,3.0,5.0,15.0,14.0,2.0,6.0,6.0,4.0,1.0,12.0,,3.0,3.0,16.0,19.0,3.0,22.0,2.0,6.0,15.0,30.0,1.0,0.5833333333333334,0.5833333333333334,0.3870967741935484,0.4,0.6,0.4166666666666667,0.3333333333333333,0.6,0.5116279069767442,0.42857142857142855,0.75,0.06451612903225806,,27.36842105263158,0.24242424242424243,0.038461538461538464,0.2727272727272727,,0.24675324675324675,0.034482758620689655,,,0.15384615384615385,0.3157894736842105,0.2222222222222222,0.3333333333333333,0.5833333333333334,0.7,0.7142857142857143,0.4444444444444444,0.25,0.25,0.25,0.4,1.0,0.4722222222222222,0.5037222222222222,0.6063500000000001,0.48108000000000006,0.13636363636363635,0.3409090909090909,10.13225806451613,0.18181818181818182,4.0,1.0,3.0,2.0,5.0,,1.0,,,2.0,5.0,14.0,,1.0,,,9.0,10.0,3.0,3.0,,,5.0,2.0,,,,1.0,,,3.0,2.0,3.0,1.0,2.0,6.0,9.0,4.0,16.0,1.0,4.0,3.0,,,,0.5,0.4,,,0.4,0.1388888888888889,0.16666666666666666,,0.3333333333333333,,,0.06521739130434782,0.23529411764705882,,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.1388888888888889,0.4,0.4,0.5,0.6666666666666666,0.16666666666666666,,,,0.4,0.125,0.11764705882352941,25.080000000000002,2.0,1.0,,0.5,1.0,,1.0,,2.0,,,,,,,,,,,1.0,2.0,0.5,1.0,,,,,,,,,,False,2.0,1.0,1.0,0.16666666666666666,
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,611.0,10,-5,17,20,4.0,9.0,3.0,37,,1.0,,,,1,,3,,21,,,,,,,,,,,,,,,1.0,,2.0,2.0,1.0,3.0,,,,4.0,,,,,,,,,,,,,,,15.0,0.18181818181818182,0.125,,,0.15384615384615385,0.1,0.5,,,0.25,,0.3333333333333333,,,,0.3333333333333333,,,,,,0.3333333333333333,0.44749999999999995,,,,,9.933333333333334,0.23529411764705882,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,0.25,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,False,,,,,
2403,1610612743,Nene,Nene,2403,DEN,5074.0,85,-13,160,159,9.0,11.0,21.0,319,7.0,9.0,,,2.0,6,11.0,22,25.0,171,1.0,1.0,4.0,,1.0,1.0,18.0,,9.0,10.0,5.0,4.0,21.0,2.0,4.0,1.0,7.0,9.0,6.0,15.0,4.0,18.0,1.0,9.0,1.0,0.8181818181818182,0.8181818181818182,0.5,1.0,,0.5,1.0,,0.5208333333333334,1.0,0.25,,,16.304347826086957,0.0958904109589041,0.05714285714285714,0.07692307692307693,0.15384615384615385,0.09302325581395349,0.07228915662650602,0.21052631578947367,,0.25,0.047619047619047616,0.1,0.4090909090909091,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,0.4090909090909091,0.47955909090909093,0.4287,0.2986,0.16,0.04,7.795454545454546,0.05625,,2.0,7.0,,,,,,,,,3.0,,,,,1.0,4.0,,,,,,,1.0,1.0,,,1.0,1.0,4.0,3.0,2.0,,1.0,4.0,6.0,1.0,4.0,,1.0,1.0,3.0,2.0,3.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,,0.03125,0.09090909090909091,0.3181818181818182,0.2857142857142857,0.2857142857142857,,,,,,,,,,,0.043478260869565216,0.043478260869565216,,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,0.3333333333333333,,1.0,False,2.0,,,,0.6666666666666666
