EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,PtsPutbacks,FTDefRebounds,LostBallSteals,LostBallTurnovers,ShootingFouls,Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShortMidRangeAssists,ShortMidRangePctBlocked,LongMidRangePctBlocked,LongMidRangePctAssisted,Arc3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,SecondChanceTurnovers,Loose Ball Fouls,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,2pt And 1 Free Throw Trips,on,DefensiveGoaltends,3SecondViolations,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Clear Path Fouls,StepOutOfBoundsTurnovers
1088,1610612738,Chucky Atkins,Chucky Atkins,1088,BOS,4874.0,81,-44,152,154,30,19.0,16,306,4.0,7.0,2.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,6.0,2.0,1.0,5.0,15.0,2.0,7.0,9.0,25.0,170.0,1.0,2.0,2.0,2.0,2.0,7.0,1.0,4.0,8.0,4.0,6.0,3.0,3.0,6.0,1.0,1.0,1.0,7.0,2.0,9.0,2.0,5.0,2.0,20.0,1.0,2.0,2.0,4.0,6.0,3.0,9.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,6.0,1.0,10.0,4.0,1.0,8.0,30,0.4,0.4,0.5,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.36363636363636365,0.25,0.46296296296296297,0.25,0.4,0.3181818181818182,0.14285714285714285,0.06666666666666667,0.14285714285714285,0.16666666666666666,19.29824561403509,0.6666666666666666,0.07017543859649122,0.043478260869565216,0.10526315789473684,0.05,0.07894736842105263,0.045454545454545456,0.05263157894736842,0.07142857142857142,0.058823529411764705,0.05263157894736842,0.07142857142857142,0.08333333333333333,0.058823529411764705,0.5,0.08333333333333333,0.3181818181818182,0.5714285714285714,0.6666666666666666,0.5,0.18181818181818182,0.18181818181818182,0.25,0.25,0.045454545454545456,1.0,1.0,1.0,0.2727272727272727,0.16666666666666666,0.2,0.6666666666666666,0.5,0.5,0.125,0.6363636363636364,0.16666666666666666,0.48581818181818187,0.47623125,0.15384615384615385,0.21052631578947367,0.08,0.32,8.54,25.25714285714286,0.19736842105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,4654.0,78,-37,146,147,21,13.0,14,293,7.0,13.0,1.0,3.0,8.0,,1.0,,,,,,,12.0,22.0,,,8.0,32.0,163.0,3.0,,1.0,3.0,1.0,3.0,,,2.0,20.0,4.0,,,,,3.0,,3.0,,3.0,,2.0,1.0,6.0,4.0,3.0,2.0,13.0,16.0,7.0,23.0,,4.0,2.0,4.0,,2.0,3.0,,7.0,2.0,10.0,5.0,,2.0,21,0.8333333333333334,0.9090909090909091,,,,0.5454545454545454,0.3333333333333333,0.5454545454545454,0.3333333333333333,0.5925925925925926,0.375,0.3333333333333333,,,0.13636363636363635,0.23076923076923078,,21.11801242236025,0.5714285714285714,0.20967741935483872,0.06818181818181818,0.1111111111111111,0.23529411764705882,0.1875,0.11475409836065574,0.05555555555555555,0.1,0.23076923076923078,0.21739130434782608,0.17647058823529413,0.22727272727272727,0.11764705882352941,,,0.5909090909090909,0.5384615384615384,0.7,0.8571428571428571,0.36363636363636365,0.045454545454545456,,,,,,,,,,,1.0,0.3333333333333333,,0.5909090909090909,,0.47890454545454536,0.5427333333333334,0.18518518518518517,0.18518518518518517,0.09375,0.0625,5.25909090909091,,0.14383561643835616,1.0,3.0,5.0,1.0,2.0,1.0,2.0,2.0,5.0,9.0,3.0,5.0,5.0,5.0,4.0,3.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.0625,0.25,0.8,0.625,0.625,0.8,1.0,0.3333333333333333,0.6488,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,4478.0,75,-45,141,144,17,13.0,17,285,4.0,12.0,3.0,5.0,3.0,3.0,10.0,,,2.0,9.0,,1.0,7.0,25.0,2.0,9.0,7.0,27.0,160.0,2.0,,,2.0,3.0,6.0,1.0,,6.0,8.0,6.0,6.0,,9.0,2.0,5.0,,4.0,1.0,5.0,1.0,2.0,1.0,11.0,,5.0,2.0,11.0,15.0,5.0,20.0,2.0,3.0,1.0,9.0,3.0,5.0,6.0,2.0,15.0,,10.0,5.0,,6.0,17,0.5714285714285714,0.6666666666666666,1.0,0.2222222222222222,0.2222222222222222,0.28,0.5,0.29411764705882354,0.42857142857142855,0.34615384615384615,0.5,0.42857142857142855,0.2647058823529412,,0.2,0.25,,33.54037267080745,0.6,0.22,0.10416666666666667,0.125,,0.19696969696969696,0.07575757575757576,0.09523809523809523,0.07692307692307693,,0.07142857142857142,0.23076923076923078,0.30434782608695654,0.15384615384615385,,0.10526315789473684,0.35294117647058826,0.3333333333333333,0.4444444444444444,0.5,0.08823529411764706,0.29411764705882354,0.3,0.3333333333333333,,,,,0.2647058823529412,0.2222222222222222,0.2222222222222222,,0.7142857142857143,0.6,0.14285714285714285,0.6176470588235294,0.2222222222222222,0.4919632352941176,0.5328571428571428,0.1282051282051282,0.16666666666666666,0.07407407407407407,0.2222222222222222,9.5,25.31111111111111,0.12056737588652482,1.0,1.0,,1.0,2.0,2.0,2.0,4.0,5.0,7.0,1.0,1.0,1.0,1.0,,,0.5,0.5,0.25,0.14285714285714285,,,,,,0.5,1.0,0.47714999999999996,1.0,0.3333333333333333,0.1,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1908,1610612738,Jumaine Jones,Jumaine Jones,1908,BOS,820.0,14,-19,26,29,9,14.0,1,55,,,,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,42.0,,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,,1.0,,2.0,,,1.0,2.0,3.0,,3.0,,,,,,,,,,,,,,,9,,,,,,,,,,,,,0.5,,,,,7.692307692307692,,0.25,,0.3333333333333333,,0.2727272727272727,,,,,,,0.4,1.0,,,,,,,,0.5,,,,,,,0.5,,,,,,0.5,0.5,,0.3339,0.3339,,,,,17.0,39.2,0.34615384615384615,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2412,1610612738,Jiri Welsch,Jiri Welsch,2412,BOS,6234.0,104,-57,194,199,40,33.0,20,393,5.0,7.0,,,4.0,5.0,8.0,,1.0,1.0,3.0,,1.0,10.0,19.0,1.0,4.0,9.0,32.0,226.0,3.0,,,4.0,,1.0,1.0,4.0,7.0,16.0,4.0,,3.0,3.0,1.0,2.0,1.0,5.0,4.0,9.0,2.0,2.0,1.0,22.0,,,3.0,8.0,12.0,,12.0,,2.0,,4.0,1.0,2.0,4.0,1.0,8.0,3.0,9.0,3.0,1.0,7.0,40,0.8,0.8,,0.25,0.25,0.5263157894736842,,0.5,0.75,0.5740740740740741,0.6666666666666666,0.875,0.17391304347826086,0.25,0.10526315789473684,0.2857142857142857,0.3333333333333333,16.129032258064516,0.5,0.10526315789473684,,0.13043478260869565,,0.1111111111111111,,,,,0.16,0.05263157894736842,0.09375,0.15789473684210525,,,0.30434782608695654,0.7142857142857143,1.0,0.8,0.17391304347826086,0.34782608695652173,0.625,0.625,0.043478260869565216,,,,0.13043478260869565,0.3333333333333333,0.5,,,,0.5,0.4782608695652174,0.3333333333333333,0.48442391304347826,0.42145,0.11538461538461539,0.13636363636363635,0.125,0.21875,10.194736842105263,24.85,0.20618556701030927,2.0,3.0,,2.0,,1.0,2.0,2.0,4.0,7.0,2.0,,,,,,0.6666666666666666,0.6666666666666666,0.08333333333333333,,,,,,,1.0,0.6666666666666666,0.5524666666666667,2.0,,,0.8,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,
2036,1610612738,Chris Mihm,Chris Mihm,2036,BOS,1619.0,27,-18,50,55,19,20.0,6,105,2.0,6.0,1.0,3.0,4.0,,,,,,,,,3.0,10.0,,,2.0,8.0,64.0,4.0,,1.0,5.0,1.0,5.0,,1.0,3.0,2.0,4.0,,,,,,,,,,,,,,,4.0,1.0,1.0,3.0,4.0,7.0,1.0,3.0,2.0,1.0,,,1.0,,2.0,,6.0,1.0,2.0,3.0,19,0.3333333333333333,0.5,,,,0.3,0.2,0.3,0.2,0.3076923076923077,0.5,0.21428571428571427,,,,,,25.862068965517242,0.5,0.06666666666666667,0.2,0.2,,0.1,0.15384615384615385,0.3333333333333333,0.16666666666666666,,0.3333333333333333,,,,0.3333333333333333,0.14285714285714285,0.6,0.3333333333333333,0.3333333333333333,0.5,0.4,,,,,,,,,,,,0.6,0.3333333333333333,,0.6,,0.47687,0.47791999999999996,0.09090909090909091,0.09090909090909091,0.625,0.375,4.25,,0.38,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,,,1.0,0.25,0.25,,0.75,0.3333333333333333,0.499275,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,
2599,1610612738,Brandon Hunter,Brandon Hunter,2599,BOS,449.0,7,-13,14,14,5,13.0,1,28,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,5,,,,,,,,,,,,,,,,,,6.666666666666667,1.0,,0.16666666666666666,,,,0.14285714285714285,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35714285714285715,,,,,,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,4540.0,76,-32,142,144,30,15.0,15,286,,,,,1.0,1.0,4.0,1.0,4.0,2.0,5.0,1.0,1.0,2.0,5.0,3.0,9.0,,13.0,156.0,1.0,1.0,,5.0,,,3.0,,3.0,2.0,2.0,9.0,,5.0,2.0,1.0,,5.0,1.0,6.0,,2.0,2.0,13.0,,1.0,2.0,4.0,6.0,1.0,7.0,,2.0,2.0,2.0,,1.0,,,2.0,,,,,3.0,30,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4,,0.4642857142857143,0.5,0.4642857142857143,1.25,0.5,0.6428571428571429,,0.2,,,9.937888198757763,1.0,0.07142857142857142,0.024390243902439025,0.10526315789473684,,0.08,0.01694915254237288,,0.1,,,0.17647058823529413,0.05555555555555555,0.1111111111111111,,,,,,,0.07142857142857142,0.2857142857142857,0.25,0.3333333333333333,0.2857142857142857,0.25,0.25,1.0,0.35714285714285715,0.4,0.4,0.5,,,0.3333333333333333,0.6428571428571429,0.4,0.5081642857142857,0.5095999999999999,,,0.38461538461538464,0.23076923076923078,15.440000000000001,24.34444444444444,0.2112676056338028,,,1.0,1.0,2.0,,,1.0,2.0,3.0,,1.0,,1.0,,,1.0,1.25,,,,,1.0,1.0,,,,0.52585,1.0,,0.25,1.0,1.0,,1.0,1.0,,,0.3333333333333333,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,,True,,,,,,,,
1729,1610612738,Ricky Davis,Ricky Davis,1729,BOS,2084.0,35,-9,61,62,17,11.0,5,123,4.0,4.0,,,,1.0,5.0,2.0,3.0,1.0,4.0,,2.0,5.0,9.0,3.0,7.0,4.0,23.0,69.0,,,1.0,1.0,,,3.0,,3.0,4.0,6.0,9.0,,4.0,1.0,,,2.0,1.0,3.0,,2.0,,7.0,,,2.0,2.0,5.0,,5.0,,1.0,,3.0,,1.0,,,3.0,1.0,5.0,3.0,,3.0,17,0.4,0.4,1.0,0.42857142857142855,0.42857142857142855,0.5555555555555556,,0.59375,0.5,0.6470588235294118,,0.5,0.4375,,,,,30.3030303030303,1.0,0.06896551724137931,,0.2857142857142857,,0.1111111111111111,,,,,,0.16666666666666666,0.07142857142857142,0.4,,,0.25,1.0,1.0,0.5,,0.3125,0.2,0.2,0.1875,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,0.25,,,,0.6666666666666666,0.6875,0.25,0.50171,0.519075,0.17647058823529413,0.3,0.043478260869565216,0.13043478260869565,11.000000000000002,26.557142857142853,0.2786885245901639,,,,,,1.0,1.0,2.0,1.0,3.0,,,,,,1.0,,,0.25,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,0.3333333333333333,,,,,1.0,1.0,,,,,,,0.3333333333333333,1.0,2.0,True,,,,,,,,
2556,1610612738,Marcus Banks,Marcus Banks,2556,BOS,1360.0,23,-13,42,45,10,14.0,4,87,,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,2.0,4.0,1.0,1.0,2.0,9.0,56.0,,,,,2.0,2.0,1.0,,7.0,,4.0,3.0,,,,1.0,,1.0,1.0,2.0,,1.0,,5.0,,,,2.0,2.0,,2.0,,,,1.0,,1.0,,,1.0,,2.0,1.0,,7.0,10,,,1.0,1.0,1.0,0.5,1.0,0.7,1.1666666666666667,0.75,,1.1666666666666667,0.2,,0.25,,,15.217391304347826,1.0,0.10526315789473684,,,,0.08695652173913043,,,,,,,0.25,,,,0.2,,,,0.2,0.4,0.5,1.0,0.2,1.0,1.0,1.0,,,,,,,,0.4,,0.43987,0.42505,0.16666666666666666,0.2,,0.7777777777777778,11.5,23.5,0.23809523809523808,,,1.0,,,,,,1.0,4.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,0.5,,,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,0.3333333333333333,1.0,,True,,,,,,,,
