EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,Usage,PenaltyOffPossPct,SecondChanceOffPoss,Corner3FGM,Corner3FGA,FG3M,FG3A,Points,PtsAssisted3s,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,DefFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,PenaltyFG2A,PtsUnassisted2s,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,FTA,Technical Free Throw Trips,Fg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyShotQualityAvg,Avg2ptShotDistance,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,LostBallTurnovers,TwoPtShootingFoulsDrawn,DefLongMidRangeReboundPct,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,PenaltyAtRimFGM,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,Steals,BadPassSteals,Loose Ball Fouls,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,PenaltyPointsPct,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,NonHeaveArc3FGM,ShortMidRangeAssists,NonShootingFoulsDrawn,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,LostBallSteals,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimAssists,FTOffRebounds,OffRebounds,OffFTReboundPct,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SelfOReb,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,LongMidRangePctBlocked,SelfORebPct,Travels,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations
990,1610612759,Malik Rose,Malik Rose,990,SAS,686.0,11,,27,24,10.0,24,51,25,,1.0,1.0,,10.0,21.428571428571427,0.37037037037037035,1.0,,1.0,,1.0,5.0,,,,1.0,,,,,,0.5,0.5,0.25,,0.25,,,,0.25,0.3725875,22.9,,,1.0,1.0,2.0,3.0,1.0,,2.0,,,,,,2.0,,0.6666666666666666,,,,,,,,,,0.25,1.0,1.0,,0.58545,14.766666666666666,2.0,,,1.0,,1.0,1.0,2.0,,1.0,,5.0,,1.0,,0.5,,,0.2,0.25,,,,,2.0,,,,,,,0.5,0.5,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,12440.0,207,99.0,388,381,207.0,132,769,334,1.0,7.0,9.0,6.0,207.0,12.715517241379311,0.5335051546391752,59.0,,3.0,8.0,22.0,61.0,24.0,6.0,38.0,63.0,10.0,31.0,1.0,0.36363636363636365,0.36363636363636365,0.5581395348837209,0.61,0.5116279069767442,0.2857142857142857,0.06976744186046512,,,,0.813953488372093,0.5214802325581395,24.877272727272725,13.0,8.0,,4.0,12.0,21.0,13.0,13.0,10.0,2.0,3.0,29.0,2.0,1.0,14.0,,0.5714285714285714,0.09523809523809523,0.25,0.2222222222222222,0.21014492753623187,0.08333333333333333,0.1839080459770115,0.24444444444444444,0.08695652173913043,0.3023255813953488,0.09302325581395349,,,0.26666666666666666,0.5099933333333334,5.595238095238095,4.0,19.0,15.0,17.0,19.0,5.0,4.0,9.0,1.0,3.0,2.0,22.0,1.0,3.0,0.16981132075471697,0.09302325581395349,0.4418604651162791,0.5,0.06521739130434782,0.125,10.0,6.0,7.0,43.0,14.0,8.0,7.0,2.0,,43.0,7.0,0.5833333333333334,0.875,0.5384615384615384,0.5333333333333333,0.5972222222222222,0.07692307692307693,0.7692307692307693,0.8333333333333334,0.6,,0.75,0.7049180327868853,2.0,0.5,0.5,8.0,6.0,6.0,11.0,8.0,1.0,4.0,0.35294117647058826,0.42105263157894735,0.42105263157894735,1.0,0.4,0.42105263157894735,6.0,7.0,22.0,0.8571428571428571,0.6428571428571429,0.6875,0.5,0.5513227272727274,0.36065573770491804,1.0,,2.0,,2.0,2.0,7.0,,0.2857142857142857,0.14285714285714285,,,0.06666666666666667,,2.0,,25.0,,False,6.0,7.0,2.0,5.0,4.0,8.0,7.0,18.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,0.07692307692307693,0.14634146341463414,0.11864406779661017,0.13736263736263737,0.13513513513513514,0.1794871794871795,0.1276595744680851,0.15789473684210525,0.047619047619047616,0.225,1.0,0.5,0.8571428571428571,0.3333333333333333,0.35714285714285715,0.4,1.0,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,17283.0,288,-6.0,507,513,154.0,83,1020,520,,2.0,4.0,,154.0,11.965811965811966,0.3037475345167653,66.0,7.0,20.0,10.0,27.0,57.0,30.0,1.0,22.0,28.0,8.0,23.0,1.0,0.37037037037037035,0.37037037037037035,0.4426229508196721,0.4253731343283582,0.4426229508196721,0.05,0.32786885245901637,0.35,0.35,1.0,0.639344262295082,0.519838524590164,23.5,12.0,4.0,3.0,7.0,12.0,34.0,3.0,12.0,6.0,5.0,7.0,14.0,2.0,2.0,13.0,,0.35294117647058826,0.14705882352941177,0.14285714285714285,0.5,0.07253886010362694,0.14285714285714285,0.08677685950413223,0.047619047619047616,0.13513513513513514,0.19672131147540983,0.11475409836065574,0.42857142857142855,0.5,0.18181818181818182,0.5198772727272728,9.638235294117647,15.0,7.0,5.0,10.0,7.0,6.0,4.0,10.0,3.0,1.0,3.0,24.0,,3.0,0.11428571428571428,0.2459016393442623,0.11475409836065574,0.22727272727272727,0.047619047619047616,0.08333333333333333,4.0,2.0,4.0,24.0,18.0,4.0,3.0,1.0,1.0,24.0,2.0,0.75,0.75,0.3333333333333333,0.5227272727272727,0.48,0.16666666666666666,0.3333333333333333,0.4444444444444444,0.75,0.6666666666666666,0.5,0.42105263157894735,5.0,0.3333333333333333,0.35714285714285715,3.0,3.0,5.0,1.0,3.0,1.0,4.0,0.5,0.42857142857142855,0.42857142857142855,1.0,0.6,0.42857142857142855,4.0,9.0,11.0,0.4444444444444444,0.5,0.5,0.8,0.5533300000000001,0.19298245614035087,1.0,1.0,2.0,2.0,5.0,1.0,2.0,,0.5,0.18181818181818182,0.5,1.0,0.22727272727272727,0.4,2.0,1.0,6.0,0.038461538461538464,False,2.0,6.0,,,,,1.0,4.0,,,1.0,3.0,1.0,1.0,3.0,3.0,0.25,0.02197802197802198,0.017543859649122806,0.02092050209205021,0.0196078431372549,0.015384615384615385,0.030303030303030304,,0.05263157894736842,0.05,1.0,0.5454545454545454,0.3333333333333333,0.5,,,,1.0,1.0,1.0,0.06666666666666667,0.030303030303030304,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,23560.0,393,26.0,708,707,215.0,142,1415,695,2.0,18.0,40.0,10.0,215.0,28.973105134474327,0.3036723163841808,88.0,,,,1.0,217.0,,12.0,78.0,111.0,17.0,31.0,,,,0.5159235668789809,0.547979797979798,0.006369426751592357,0.4,,,,,0.3248407643312102,0.4390815286624204,24.4,50.0,14.0,30.0,72.0,81.0,156.0,55.0,44.0,82.0,11.0,16.0,50.0,22.0,11.0,87.0,,0.5192307692307693,0.07051282051282051,0.05555555555555555,0.55,0.205761316872428,0.26229508196721313,0.21710526315789475,0.20238095238095238,0.2558139534883721,0.3184713375796178,0.4585987261146497,0.4166666666666667,0.4411764705882353,0.3111111111111111,0.43915777777777776,8.200641025641024,34.0,1.0,1.0,1.0,1.0,25.0,7.0,32.0,6.0,1.0,9.0,71.0,11.0,38.0,0.2159090909090909,0.21656050955414013,0.006369426751592357,0.022222222222222223,0.20105820105820105,0.20212765957446807,35.0,10.0,24.0,69.0,80.0,7.0,5.0,5.0,6.0,69.0,4.0,0.49382716049382713,0.5263157894736842,0.5454545454545454,0.5333333333333333,0.575,0.2777777777777778,0.7,0.813953488372093,0.6,0.3,0.7142857142857143,0.31797235023041476,16.0,0.47058823529411764,0.47058823529411764,,,,21.0,,1.0,9.0,,,,,,,10.0,17.0,31.0,0.5882352941176471,0.5882352941176471,0.62,0.625,0.47198333333333337,0.14285714285714285,2.0,,,,,,,,,,,,,,15.0,1.0,33.0,0.030303030303030304,False,5.0,7.0,,,11.0,10.0,9.0,23.0,1.0,4.0,3.0,20.0,13.0,7.0,20.0,12.0,0.14,0.0954356846473029,0.0989010989010989,0.0963855421686747,0.1076923076923077,0.08045977011494253,0.10112359550561797,0.05357142857142857,0.17142857142857143,0.19718309859154928,0.6,0.4117647058823529,0.7142857142857143,,,,,3.0,5.0,,,0.046153846153846156,3.0,1.0,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,16366.0,273,60.0,510,508,216.0,168,1018,483,2.0,6.0,20.0,4.0,216.0,21.166666666666668,0.4235294117647059,70.0,4.0,11.0,10.0,35.0,127.0,27.0,1.0,36.0,51.0,10.0,30.0,0.9,0.2857142857142857,0.2857142857142857,0.5054945054945055,0.5607476635514018,0.38461538461538464,0.03125,0.12087912087912088,0.36363636363636365,0.36363636363636365,1.0,0.7582417582417582,0.5228324175824176,24.41142857142857,34.0,15.0,4.0,13.0,31.0,56.0,35.0,22.0,30.0,6.0,10.0,25.0,14.0,11.0,43.0,7.0,0.5535714285714286,0.10714285714285714,0.07692307692307693,0.7,0.15625,0.2564102564102564,0.17587939698492464,0.17857142857142858,0.25,0.37362637362637363,0.14285714285714285,0.3076923076923077,0.3333333333333333,0.46875,0.533484375,5.112500000000002,9.0,24.0,6.0,10.0,24.0,24.0,7.0,31.0,5.0,2.0,6.0,69.0,3.0,9.0,0.16129032258064516,0.0989010989010989,0.26373626373626374,0.1875,0.11,0.14285714285714285,25.0,11.0,14.0,63.0,32.0,17.0,10.0,2.0,2.0,63.0,8.0,0.5161290322580645,0.5517241379310345,0.6363636363636364,0.578125,0.6630434782608695,0.26666666666666666,0.7352941176470589,0.8620689655172413,0.64,,0.7333333333333333,0.49606299212598426,2.0,0.2222222222222222,0.2222222222222222,6.0,2.0,3.0,26.0,6.0,7.0,7.0,0.3,0.25,0.25,0.8333333333333334,0.3333333333333333,0.25,4.0,8.0,11.0,0.5,0.4,0.45454545454545453,,0.4801642857142857,0.08661417322834646,7.0,,,1.0,4.0,,2.0,3.0,,,,,0.125,0.25,11.0,1.0,15.0,0.038461538461538464,False,4.0,5.0,,2.0,3.0,4.0,6.0,8.0,,1.0,2.0,1.0,1.0,,1.0,1.0,0.14705882352941177,0.050314465408805034,0.07692307692307693,0.05907172995780591,0.044444444444444446,0.05555555555555555,0.05,0.09615384615384616,0.038461538461538464,0.11904761904761904,1.0,0.5,0.8,0.5,0.2,,,1.0,1.0,,,0.023809523809523808,,,2.0,0.05405405405405406,
2078,1610612759,Jason Hart,Jason Hart,2078,SAS,3188.0,53,-7.0,93,92,1.0,10,185,92,,1.0,1.0,,1.0,15.841584158415841,0.010752688172043012,6.0,,,,,16.0,,,3.0,3.0,1.0,5.0,,,,0.5333333333333333,0.5333333333333333,,,,,,,0.13333333333333333,0.40345333333333333,,2.0,,2.0,4.0,8.0,15.0,,,4.0,1.0,1.0,2.0,,,,,0.5333333333333333,0.06666666666666667,0.25,,0.058823529411764705,0.1111111111111111,0.06976744186046512,0.07142857142857142,0.25,0.13333333333333333,0.26666666666666666,0.5,0.6666666666666666,,,12.639999999999999,9.0,,,,,1.0,,1.0,,,,2.0,,,0.1111111111111111,0.6,,,,,2.0,,,,12.0,5.0,3.0,,,,,0.75,0.75,,,,,1.0,1.0,0.5,0.5,,,4.0,0.4444444444444444,0.4444444444444444,,,,,,1.0,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,22503.0,375,35.0,684,684,260.0,179,1368,673,4.0,9.0,28.0,14.0,260.0,26.19047619047619,0.38011695906432746,94.0,,3.0,17.0,41.0,184.0,21.0,1.0,15.0,20.0,,15.0,0.4117647058823529,0.4146341463414634,0.4146341463414634,0.48787878787878786,0.5082872928176796,0.24848484848484848,0.027777777777777776,0.01818181818181818,,,,0.5515151515151515,0.4873784848484848,25.20731707317073,50.0,21.0,7.0,24.0,55.0,124.0,23.0,49.0,84.0,12.0,1.0,13.0,19.0,9.0,33.0,,0.4435483870967742,0.0967741935483871,0.25,0.6785714285714286,0.05531914893617021,0.01639344262295082,0.0472972972972973,0.06666666666666667,0.022727272727272728,0.30303030303030304,0.14545454545454545,0.2916666666666667,0.3888888888888889,0.3442622950819672,0.47204262295081967,9.420161290322584,50.0,38.0,9.0,12.0,38.0,47.0,20.0,67.0,11.0,9.0,12.0,154.0,10.0,11.0,0.05747126436781609,0.30303030303030304,0.23030303030303031,0.14754098360655737,0.06285714285714286,0.08208955223880597,32.0,12.0,17.0,57.0,26.0,13.0,9.0,3.0,1.0,57.0,7.0,0.23636363636363636,0.23636363636363636,0.3469387755102041,0.3770491803278688,0.41304347826086957,,0.64,0.7272727272727273,0.21875,0.14285714285714285,0.5714285714285714,0.30978260869565216,16.0,0.32,0.32,17.0,4.0,4.0,11.0,17.0,11.0,6.0,0.3333333333333333,0.4473684210526316,0.4473684210526316,0.4117647058823529,0.4444444444444444,0.4473684210526316,5.0,14.0,17.0,0.35714285714285715,0.34210526315789475,0.38636363636363635,0.3125,0.45792666666666665,0.09239130434782608,4.0,,,,3.0,1.0,5.0,30.0,0.2,,,,0.04918032786885246,,24.0,,5.0,,False,2.0,4.0,1.0,5.0,4.0,,1.0,4.0,,3.0,2.0,1.0,,1.0,1.0,1.0,0.12,0.01639344262295082,0.011111111111111112,0.014970059880239521,0.014705882352941176,0.022988505747126436,0.011235955056179775,0.01694915254237288,,0.0410958904109589,1.0,0.21052631578947367,0.5,0.5,0.2631578947368421,0.2,1.0,,1.0,,,,1.0,,,,
2484,1610612759,Devin Brown,Devin Brown,2484,SAS,7217.0,120,2.0,221,220,82.0,82,441,217,1.0,4.0,7.0,2.0,82.0,16.605166051660518,0.37104072398190047,35.0,1.0,5.0,5.0,9.0,46.0,15.0,2.0,11.0,15.0,5.0,17.0,1.0,0.5555555555555556,0.5555555555555556,0.5571428571428572,0.5789473684210527,0.2571428571428571,0.13333333333333333,0.14285714285714285,0.2,0.2,1.0,0.6285714285714286,0.5021242857142858,23.6,13.0,6.0,3.0,4.0,12.0,26.0,7.0,11.0,6.0,5.0,,9.0,3.0,2.0,11.0,2.0,0.46153846153846156,0.19230769230769232,,0.42857142857142855,0.13432835820895522,,0.0989010989010989,0.16666666666666666,,0.37142857142857144,0.11428571428571428,0.75,0.75,0.46153846153846156,0.5149807692307692,7.511538461538462,9.0,4.0,1.0,2.0,4.0,8.0,,8.0,,,3.0,16.0,1.0,5.0,0.14285714285714285,0.2571428571428571,0.11428571428571428,0.07692307692307693,0.13513513513513514,0.17857142857142858,5.0,3.0,6.0,17.0,18.0,3.0,2.0,1.0,3.0,17.0,5.0,0.75,0.75,0.5454545454545454,0.5769230769230769,0.6071428571428571,,0.38461538461538464,0.625,0.6,1.0,0.5,0.3695652173913043,4.0,0.4444444444444444,0.4444444444444444,4.0,1.0,1.0,2.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,5.0,8.0,0.4,0.5,0.5714285714285714,0.75,0.46362,0.17391304347826086,1.0,,1.0,,1.0,1.0,2.0,,0.5,0.14285714285714285,,,0.07692307692307693,,4.0,,4.0,,False,1.0,3.0,1.0,1.0,1.0,,1.0,3.0,1.0,2.0,2.0,1.0,,1.0,1.0,,0.38461538461538464,0.03614457831325301,0.027777777777777776,0.03361344537815126,,0.03125,0.05555555555555555,0.045454545454545456,,0.09090909090909091,,0.42857142857142855,0.3333333333333333,,0.14285714285714285,1.0,1.0,,,,,,,,,,
2045,1610612759,Hedo Turkoglu,Hedo Turkoglu,2045,SAS,15617.0,260,15.0,479,480,137.0,101,959,474,5.0,9.0,16.0,1.0,137.0,18.149466192170816,0.2860125260960334,59.0,7.0,14.0,14.0,41.0,77.0,42.0,9.0,38.0,43.0,9.0,18.0,1.0,0.34146341463414637,0.34146341463414637,0.4230769230769231,0.4418604651162791,0.5256410256410257,0.47368421052631576,0.1794871794871795,0.5,0.5,1.0,0.6282051282051282,0.5057121794871795,24.400000000000002,8.0,2.0,1.0,9.0,12.0,37.0,11.0,6.0,10.0,2.0,3.0,26.0,7.0,3.0,17.0,1.0,0.32432432432432434,0.05405405405405406,0.1111111111111111,0.4375,0.15476190476190477,0.07894736842105263,0.1407766990291262,0.15789473684210525,0.07407407407407407,0.10256410256410256,0.11538461538461539,0.1111111111111111,0.125,0.11764705882352941,0.5244823529411765,12.243243243243242,20.0,27.0,8.0,11.0,27.0,8.0,6.0,14.0,5.0,1.0,4.0,34.0,4.0,7.0,0.21311475409836064,0.2564102564102564,0.34615384615384615,0.47058823529411764,0.08235294117647059,0.1590909090909091,3.0,1.0,3.0,18.0,14.0,8.0,6.0,1.0,,18.0,4.0,0.5833333333333334,0.5833333333333334,0.5,0.4411764705882353,0.47368421052631576,0.09090909090909091,0.375,0.42857142857142855,0.6666666666666666,1.0,0.5,0.23376623376623376,8.0,0.4,0.4,7.0,2.0,3.0,3.0,7.0,1.0,1.0,0.2727272727272727,0.25925925925925924,0.25925925925925924,1.0,0.25,0.25925925925925924,,4.0,3.0,,0.15,0.15,0.5,0.5008642857142857,0.03896103896103896,2.0,,1.0,1.0,3.0,1.0,6.0,,0.16666666666666666,0.1,,,0.17647058823529413,0.3333333333333333,3.0,1.0,5.0,0.041666666666666664,False,,,1.0,5.0,,,2.0,2.0,,,1.0,1.0,,1.0,1.0,,0.125,0.011627906976744186,0.03076923076923077,0.016877637130801686,,0.037037037037037035,,0.024390243902439025,0.041666666666666664,0.08,,,,,0.5,0.2,1.0,1.0,2.0,,,0.02,,,,,
1725,1610612759,Rasho Nesterovic,Rasho Nesterovic,1725,SAS,15781.0,263,-43.0,459,465,92.0,77,924,496,5.0,7.0,8.0,,92.0,14.661654135338345,0.20043572984749455,60.0,,1.0,,1.0,59.0,,4.0,34.0,55.0,28.0,38.0,,,,0.43283582089552236,0.42142857142857143,0.014925373134328358,0.21052631578947367,0.014925373134328358,,,,0.31343283582089554,0.4544522388059702,22.7,20.0,8.0,8.0,21.0,29.0,66.0,1.0,17.0,12.0,4.0,3.0,27.0,1.0,1.0,6.0,,0.4393939393939394,0.06060606060606061,0.047619047619047616,0.125,0.15976331360946747,0.07317073170731707,0.14285714285714285,0.14035087719298245,0.06666666666666667,0.29850746268656714,0.31343283582089554,0.38095238095238093,0.4,0.47058823529411764,0.4682529411764706,9.213636363636365,25.0,,,,,6.0,4.0,10.0,2.0,2.0,2.0,24.0,,2.0,0.1864406779661017,0.373134328358209,,,0.028985507246376812,0.029411764705882353,10.0,5.0,10.0,20.0,46.0,3.0,2.0,,,20.0,1.0,0.7931034482758621,0.9583333333333334,0.5882352941176471,0.5882352941176471,0.5555555555555556,0.09090909090909091,0.5,0.5555555555555556,0.6,0.875,0.625,0.3389830508474576,11.0,0.44,0.4583333333333333,,,,,,1.0,1.0,,,,,,,8.0,18.0,16.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.9090909090909091,0.5437235294117647,0.2711864406779661,1.0,,,,,,,,,,,,,,3.0,1.0,21.0,0.05,False,5.0,13.0,,,,10.0,2.0,18.0,,1.0,,11.0,7.0,3.0,11.0,10.0,0.1,0.10404624277456648,0.03636363636363636,0.08771929824561403,0.13636363636363635,0.15384615384615385,0.03125,0.02564102564102564,0.0625,0.1509433962264151,0.9090909090909091,0.7222222222222222,0.38461538461538464,0.2,,,,3.0,,1.0,0.04,0.09090909090909091,,,,,1.0
990,1610612759,Malik Rose,Malik Rose,990,SAS,2730.0,46,-7.0,93,92,35.0,43,185,99,1.0,3.0,7.0,1.0,35.0,17.24137931034483,0.3763440860215054,13.0,,,,1.0,5.0,,2.0,5.0,16.0,1.0,6.0,,,,0.16666666666666666,0.19230769230769232,0.08333333333333333,0.3333333333333333,,,,,0.5833333333333334,0.4723916666666666,26.5,6.0,2.0,1.0,2.0,2.0,11.0,1.0,4.0,,2.0,1.0,2.0,4.0,4.0,2.0,,0.18181818181818182,0.18181818181818182,,0.5714285714285714,0.1111111111111111,0.16666666666666666,0.125,0.2,,0.5,0.16666666666666666,0.5,0.5,0.4,0.39611999999999997,6.736363636363635,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,,10.0,,,,0.25,0.08333333333333333,0.2,,,1.0,,1.0,3.0,4.0,4.0,3.0,,,3.0,2.0,1.0,1.0,0.25,0.2,0.25,0.25,0.16666666666666666,0.25,1.0,1.0,,0.6,,,,,,,1.0,,,1.0,,,,,,,,6.0,,,,,,0.45265,,1.0,,,,,,,,,,,,,,2.0,2.0,11.0,0.5,False,,4.0,,,,,4.0,5.0,,1.0,1.0,2.0,2.0,,2.0,2.0,0.3333333333333333,0.1388888888888889,0.3333333333333333,0.1875,0.23076923076923078,0.125,0.06666666666666667,0.4444444444444444,,0.125,1.0,0.6666666666666666,,,,,,1.0,,,,0.14285714285714285,,,,,1.0
369,1610612759,Charlie Ward,Charlie Ward,369,SAS,85.0,1,1.0,3,3,1.0,3,6,2,,,,,1.0,33.333333333333336,0.3333333333333333,,1.0,1.0,1.0,1.0,3.0,3.0,,,,,,1.0,1.0,1.0,1.5,1.5,1.0,,1.0,1.0,1.0,1.0,1.0,0.5949,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
