EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg3aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,Arc3PctBlocked,DefThreePtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Fg2aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,2pt And 1 Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,LongMidRangePctBlocked,DefCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,LostBallTurnovers,ShortMidRangePctBlocked,on,DefensiveGoaltends,Blocked3s,BlockedArc3,HeaveAttempts,SecondChanceCorner3FGM,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1904,1610612747,Devean George,Devean George,1904,LAL,845.0,14,6.0,24,24,4,8,2.0,48,1.0,1.0,1.0,1.0,3.0,24,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4,1.0,1.0,1.0,1.5,0.75,1.0,7.692307692307692,0.08333333333333333,0.07142857142857142,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.5949,0.5,1.0,25.1,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,4041.0,67,-6.0,129,125,62,61,14.0,254,5.0,14.0,6.0,18.0,26.0,137,18.0,14.0,5.0,3.0,4.0,4.0,9.0,3.0,,,,,62,1.0,0.3333333333333333,0.3333333333333333,0.48,0.5,0.72,18.620689655172413,0.08823529411764706,0.07692307692307693,,0.56,0.35714285714285715,0.38461538461538464,1.0,0.72,0.35714285714285715,0.44309600000000005,0.038461538461538464,,25.366666666666667,0.4806201550387597,1.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,2.0,9.0,3.0,7.0,2.0,2.0,4.0,3.0,11.0,2.0,15.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,15.0,1.0,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.42857142857142855,0.5,0.43333333333333335,0.46875,0.05555555555555555,0.07142857142857142,0.05555555555555555,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.08,0.5,0.5,1.0,0.2,0.4,0.4,0.5,0.16,0.25,0.25,1.0,0.13333333333333333,0.5,0.6,0.2222222222222222,0.42157,0.05263157894736842,0.5769230769230769,16.628571428571426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,8109.0,135,4.0,261,259,125,147,29.0,520,5.0,9.0,5.0,13.0,32.0,257,15.0,9.0,5.0,10.0,17.0,22.0,24.0,10.0,,2.0,,2.0,125,1.0,0.38461538461538464,0.38461538461538464,0.43103448275862066,0.47058823529411764,0.4482758620689655,16.38225255972696,0.11627906976744186,0.11504424778761062,0.14705882352941177,0.3103448275862069,0.5555555555555556,0.5555555555555556,1.0,0.8620689655172413,0.5555555555555556,0.5377672413793103,,,24.73076923076923,0.4789272030651341,,3.0,,1.0,,4.0,,3.0,2.0,4.0,5.0,16.0,7.0,2.0,5.0,2.0,7.0,7.0,17.0,4.0,6.0,,7.0,26.0,1.0,59.0,3.0,7.0,3.0,4.0,1.0,5.0,14.0,11.0,,17.0,7.0,0.4,0.4,0.2857142857142857,0.3125,0.4,0.4166666666666667,0.5,,,0.1111111111111111,0.125,0.08333333333333333,0.14285714285714285,0.10344827586206896,,,,0.034482758620689655,,,,0.13793103448275862,,,,0.25,,0.3333333333333333,0.5,0.5159416666666666,,0.53125,3.1125,5.0,12.0,2.0,3.0,1.0,19.0,6.0,14.0,2.0,3.0,2.0,2.0,1.0,4.0,5.0,9.0,9.0,2.0,1.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0,0.0625,0.08333333333333333,0.6428571428571429,0.26666666666666666,0.08333333333333333,0.022988505747126436,0.058823529411764705,0.03305785123966942,0.034482758620689655,0.04,0.08695652173913043,0.5,0.41379310344827586,0.4166666666666667,0.45454545454545453,0.4,0.25,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,4984.0,83,16.0,154,150,54,54,15.0,304,,,,,49.0,159,,,,6.0,10.0,16.0,10.0,24.0,11.0,2.0,,2.0,54,,,,0.5862068965517241,0.6447368421052632,,23.976608187134502,0.12,0.12307692307692308,0.045454545454545456,,,,,0.6206896551724138,,0.502448275862069,0.3235294117647059,0.3235294117647059,,0.35064935064935066,2.0,11.0,,,,,,,,,17.0,29.0,15.0,6.0,11.0,,,7.0,19.0,30.0,4.0,,2.0,4.0,,10.0,2.0,1.0,1.0,,,3.0,3.0,3.0,,19.0,3.0,0.8823529411764706,1.0,,0.5862068965517241,0.5454545454545454,0.5454545454545454,0.6333333333333333,,,0.13333333333333333,0.125,0.2,0.16666666666666666,0.3793103448275862,0.18181818181818182,0.18181818181818182,1.0,,,,,,,,,,,,,0.5247181818181819,,0.3877551020408163,2.8827586206896556,15.0,18.0,5.0,7.0,1.0,2.0,2.0,1.0,,1.0,3.0,2.0,1.0,2.0,6.0,,,,1.0,2.0,2.0,1.0,4.0,2.0,,2.0,0.034482758620689655,0.05555555555555555,,0.18181818181818182,0.1,0.0425531914893617,0.17647058823529413,0.078125,,,0.18181818181818182,1.0,0.6206896551724138,0.8333333333333334,0.8823529411764706,0.8666666666666667,0.6363636363636364,0.7142857142857143,2.0,2.0,2.0,4.0,2.0,6.0,4.0,6.0,2.0,1.0,0.5,0.5,0.6,0.14285714285714285,0.16666666666666666,0.5,1.0,0.36085,0.12244897959183673,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,5969.0,99,9.0,194,190,80,101,23.0,384,6.0,8.0,9.0,14.0,53.0,195,18.0,8.0,6.0,5.0,9.0,12.0,16.0,12.0,4.0,,,,80,0.6666666666666666,0.6428571428571429,0.6428571428571429,0.625,0.6463414634146342,0.3888888888888889,21.559633027522935,0.0847457627118644,0.11392405063291139,0.08,0.2222222222222222,0.75,0.75,0.5,0.6666666666666666,0.75,0.4908857142857143,0.10256410256410256,0.16,27.042857142857148,0.41237113402061853,1.0,4.0,4.0,8.0,3.0,6.0,,3.0,4.0,6.0,9.0,22.0,8.0,3.0,6.0,4.0,9.0,4.0,22.0,8.0,10.0,,,7.0,,14.0,4.0,6.0,2.0,4.0,1.0,4.0,6.0,5.0,,22.0,4.0,0.4444444444444444,0.5,0.4444444444444444,0.4090909090909091,0.5,0.6,0.6111111111111112,,,0.2,,0.14285714285714285,0.17647058823529413,0.1111111111111111,0.25,0.25,1.0,0.2222222222222222,0.5,0.5714285714285714,0.5,0.16666666666666666,0.5,0.5,1.0,0.2,,0.4,0.6666666666666666,0.4391250000000001,,0.41509433962264153,9.231818181818182,4.0,10.0,,1.0,2.0,7.0,,7.0,,,,3.0,,,3.0,2.0,2.0,,1.0,4.0,1.0,,2.0,,,,0.09090909090909091,0.1,0.3333333333333333,,,0.05,,0.0375,0.10526315789473684,,,,0.2777777777777778,0.4,0.4444444444444444,0.25,0.06666666666666667,,1.0,1.0,1.0,2.0,1.0,6.0,2.0,1.0,,,0.5,0.5,0.6,0.047619047619047616,,0.2,1.0,0.48246666666666665,0.11320754716981132,2.0,1.0,1.0,1.0,3.0,9.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.125,0.3333333333333333,0.13333333333333333,0.4,0.2,1.0,1.0,,,,True,,,,,,,,
252,1610612747,Karl Malone,Karl Malone,252,LAL,2688.0,45,-6.0,82,89,51,64,8.0,171,,,,,12.0,80,,,,6.0,8.0,11.0,,8.0,4.0,,,,51,,,,0.2,0.3157894736842105,,21.11111111111111,0.14634146341463414,0.15217391304347827,0.15384615384615385,,,,,0.4,,0.48483333333333334,0.21052631578947367,0.21052631578947367,,0.6219512195121951,,4.0,1.0,5.0,,,,,,,3.0,15.0,6.0,3.0,8.0,,,3.0,9.0,4.0,2.0,,1.0,4.0,,9.0,1.0,,,,,,,,,9.0,,0.6666666666666666,1.0,,0.2,0.375,0.375,0.45,,,0.2,0.375,0.05,,0.26666666666666666,,,,0.3333333333333333,0.2,0.2,1.0,,,,,,,,,0.5335875,,0.75,8.286666666666667,2.0,6.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,,3.0,,1.0,3.0,,,,,,,,,,,,0.13333333333333333,0.3333333333333333,,0.3333333333333333,,0.08823529411764706,,0.07894736842105263,0.16666666666666666,,,,0.4,0.3333333333333333,0.5,0.5,0.625,0.4,1.0,2.0,1.0,3.0,2.0,4.0,2.0,,,,0.3333333333333333,0.3333333333333333,0.5,0.07142857142857142,,0.6666666666666666,0.5,0.5116999999999999,0.3333333333333333,,,,,,,,,,,,,0.5,,,,,,,,,True,,,,,,,,
56,1610612747,Gary Payton,Gary Payton,56,LAL,3690.0,62,-2.0,126,125,70,87,14.0,251,,2.0,,2.0,13.0,115,,2.0,,2.0,2.0,4.0,6.0,6.0,2.0,3.0,,3.0,70,,,,0.26666666666666666,0.3611111111111111,0.13333333333333333,12.67605633802817,0.04878048780487805,0.038461538461538464,,0.13333333333333333,,,,0.6,,0.4939633333333334,0.11764705882352941,0.13333333333333333,24.45,0.5555555555555556,,2.0,,4.0,,,,,,1.0,4.0,13.0,5.0,1.0,3.0,,1.0,5.0,7.0,8.0,,,1.0,6.0,,13.0,,2.0,,2.0,,,,1.0,,7.0,3.0,1.0,1.0,,0.3076923076923077,0.3333333333333333,0.25,0.5,,,,0.125,0.05,,0.13333333333333333,,,,0.26666666666666666,,,,,,,,,,0.25,,0.519325,,0.5384615384615384,6.907692307692307,4.0,7.0,1.0,3.0,,5.0,1.0,5.0,,,,2.0,,,2.0,,,,,,1.0,,1.0,1.0,2.0,1.0,,,,,,0.04081632653061224,,0.030303030303030304,,,,0.3333333333333333,0.4666666666666667,0.5714285714285714,0.5714285714285714,1.0,0.75,0.3333333333333333,1.0,2.0,1.0,3.0,,2.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1,,0.6666666666666666,0.5,0.457,0.15384615384615385,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,6423.0,107,-1.0,205,206,95,114,26.0,411,1.0,9.0,1.0,10.0,53.0,201,,9.0,1.0,4.0,10.0,11.0,9.0,13.0,6.0,,,,95,,0.1,0.1,0.41836734693877553,0.4727272727272727,0.20408163265306123,26.609442060085836,0.05714285714285714,0.053763440860215055,0.06896551724137931,0.1836734693877551,0.1111111111111111,0.1111111111111111,,0.5510204081632653,0.1111111111111111,0.48051326530612243,0.10909090909090909,0.13333333333333333,26.089999999999996,0.4634146341463415,2.0,6.0,2.0,16.0,,1.0,,,1.0,6.0,19.0,39.0,12.0,5.0,15.0,1.0,6.0,3.0,16.0,20.0,18.0,,6.0,11.0,2.0,28.0,1.0,7.0,3.0,4.0,,,7.0,1.0,,16.0,2.0,0.5263157894736842,0.5555555555555556,0.16666666666666666,0.48717948717948717,0.3333333333333333,0.30952380952380953,0.3409090909090909,,,0.043478260869565216,,0.06451612903225806,0.058823529411764705,0.12244897959183673,0.3333333333333333,0.5,,0.32653061224489793,0.125,0.125,1.0,0.02040816326530612,,,,,,0.2857142857142857,0.16666666666666666,0.45925,,0.3018867924528302,8.669230769230769,15.0,17.0,4.0,5.0,3.0,5.0,4.0,4.0,1.0,,,1.0,,5.0,1.0,7.0,1.0,,1.0,3.0,,,,,,,0.07692307692307693,0.058823529411764705,1.0,0.5,,0.013157894736842105,,0.009523809523809525,,0.05,,,0.3469387755102041,0.8823529411764706,0.9375,0.5333333333333333,0.23809523809523808,0.8,1.0,2.0,1.0,2.0,2.0,4.0,2.0,,,,0.5,0.25,0.4,,,0.5,0.5,0.5690333333333334,0.07547169811320754,,,2.0,,2.0,3.0,,,,1.0,,,,,,0.5,,,,6.0,0.3333333333333333,True,,,,,,,,
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,1118.0,19,-2.0,30,32,10,18,5.0,62,,,,,6.0,30,,,,3.0,3.0,6.0,4.0,3.0,2.0,,,,10,,,,0.5,0.6,,13.513513513513514,0.3333333333333333,0.23076923076923078,0.5,,,,,0.75,,0.54915,0.4,0.4,,0.3333333333333333,,,,1.0,,,,,,,2.0,4.0,2.0,1.0,1.0,,,,2.0,4.0,,,,,,,,,,,,,,1.0,,2.0,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,0.25,,,,,,0.25,,,,,,,,,,,,0.6086,,0.3333333333333333,4.225,2.0,3.0,1.0,1.0,,,,,,,1.0,2.0,,,3.0,,,,,,1.0,,,,,,,,,,,0.14285714285714285,0.14285714285714285,0.14285714285714285,,0.4,0.25,,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,0.5,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,1459.0,24,9.0,56,51,40,41,7.0,107,,,,,8.0,45,,,,7.0,8.0,11.0,3.0,2.0,1.0,,,,40,,,,0.3333333333333333,0.4,,18.75,0.4375,0.36363636363636365,,,,,,0.3333333333333333,,0.44598888888888893,0.1,0.1,,0.7142857142857143,3.0,3.0,,3.0,,,,,,,3.0,9.0,2.0,3.0,7.0,,,2.0,8.0,,6.0,,,,,,1.0,1.0,,1.0,,,2.0,2.0,,8.0,,,,,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.5,,,0.16666666666666666,0.6,0.6666666666666666,0.2,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,0.4342142857142858,,1.0,9.5,,3.0,,2.0,1.0,,,,,,,3.0,,,3.0,2.0,1.0,,,1.0,,,,,,,0.1111111111111111,0.3333333333333333,1.0,,,0.1875,,0.11538461538461539,0.3333333333333333,,,,0.3333333333333333,,,,0.2857142857142857,,,1.0,1.0,2.0,2.0,4.0,2.0,,,,0.5,0.5,0.6666666666666666,0.125,,0.5,,0.50175,0.5,,,,,,,1.0,,,,,,,0.2,,,,,,1.0,,True,,,,,,,,
