EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,ShootingFouls,Fouls,FTA,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,PtsPutbacks,OffThreePtRebounds,LostBallTurnovers,SecondChanceTurnovers,OffThreePtReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyTurnovers,Blocked3s,BlockedCorner3,OffArc3ReboundPct,SecondChanceArc3Frequency,Corner3Assists,DeadBallTurnovers,Offensive Fouls,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,ShortMidRangeAssists,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,LongMidRangePctBlocked,on,Fg3aBlocked,FTOffRebounds,Travels,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,PenaltyCorner3FGM,Technical Free Throw Trips,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,3SecondViolations,HeaveAttempts
1712,1610612742,Antawn Jamison,Antawn Jamison,1712,DAL,1280.0,21,-5.0,39,40,13,18,8.0,79,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,7.0,1.0,4.0,3.0,12.0,47.0,1.0,1.0,2.0,1.0,2.0,4.0,6.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,3.0,4.0,4.0,8.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,4.0,13,1.0,1.0,1.0,0.25,0.25,0.42857142857142855,0.5,0.4090909090909091,0.3333333333333333,0.46153846153846156,0.5,0.36363636363636365,25.49019607843137,0.15789473684210525,0.2222222222222222,0.3333333333333333,0.18181818181818182,0.18181818181818182,0.14285714285714285,0.3333333333333333,0.2,0.16666666666666666,0.3333333333333333,0.1,1.0,0.16666666666666666,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,1.0,0.6666666666666666,0.5,0.3333333333333333,0.6363636363636364,0.5039454545454546,0.5894,0.5694166666666667,0.08333333333333333,0.2,0.3333333333333333,5.514285714285714,23.6,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,3163.0,53,13.0,101,102,27,35,20.0,203,3.0,6.0,2.0,1.0,2.0,1.0,2.0,12.0,,,,1.0,9.0,20.0,1.0,1.0,9.0,30.0,92.0,3.0,2.0,5.0,,5.0,9.0,16.0,3.0,1.0,2.0,3.0,,7.0,3.0,1.0,7.0,10.0,3.0,13.0,1.0,2.0,1.0,2.0,5.0,11.0,,3.0,9.0,27,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,0.45,0.4,0.5,0.4,0.5769230769230769,0.5625,0.047619047619047616,22.22222222222222,0.1590909090909091,0.06976744186046512,0.08333333333333333,0.14285714285714285,0.05263157894736842,0.125,0.1,,0.3333333333333333,0.1,0.05263157894736842,0.16666666666666666,0.1,0.2857142857142857,0.5,0.6,1.0,0.09523809523809523,0.5,0.5,,0.5714285714285714,,,,,0.047619047619047616,0.6666666666666666,0.4,0.5,,0.3333333333333333,0.45229285714285716,0.49973333333333336,0.46368,0.13043478260869565,,0.3,11.925,24.1,0.26732673267326734,5.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,4.0,3.0,2.0,0.3333333333333333,0.3333333333333333,0.5,0.05,0.16666666666666666,1.0,0.3333333333333333,0.75,0.4166666666666667,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,0.13636363636363635,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,3364.0,56,20.0,108,109,34,39,21.0,217,5.0,9.0,6.0,1.0,1.0,,,2.0,,,,,5.0,11.0,,,2.0,12.0,94.0,6.0,1.0,2.0,,2.0,4.0,6.0,,,3.0,3.0,2.0,6.0,9.0,3.0,2.0,7.0,10.0,17.0,1.0,3.0,3.0,5.0,12.0,2.0,,,4.0,34,0.6,1.0,,,,0.45454545454545453,0.5,0.45454545454545453,0.5,0.5,0.6666666666666666,,10.37037037037037,0.041666666666666664,0.1956521739130435,0.23076923076923078,0.08196721311475409,0.16666666666666666,0.17647058823529413,0.25,0.17647058823529413,0.0625,0.09090909090909091,,0.3333333333333333,0.2,0.8181818181818182,0.5555555555555556,0.625,0.6,,,,,0.18181818181818182,,,,,,1.0,0.5,1.0,,0.8181818181818182,0.5413545454545455,0.56296,0.48235000000000006,0.08333333333333333,,0.3333333333333333,2.9454545454545453,,0.3148148148148148,,,2.0,,4.0,4.0,,1.0,,,1.0,2.0,,2.0,,2.0,2.0,,1.0,2.0,1.0,1.0,2.0,,4.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.1111111111111111,1.0,0.3333333333333333,,,,,,,,,0.08333333333333333,0.3333333333333333,2.0,4.0,1.0,2.0,2.0,0.07142857142857142,0.3333333333333333,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,1189.0,20,12.0,41,40,15,17,9.0,81,1.0,5.0,3.0,1.0,1.0,,2.0,1.0,,,,2.0,1.0,8.0,,2.0,3.0,5.0,30.0,4.0,1.0,3.0,,2.0,4.0,,,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,5.0,9.0,1.0,1.0,1.0,,,4.0,,1.0,4.0,15,,,,,,0.125,0.3333333333333333,0.1,0.3333333333333333,0.20833333333333334,0.5,0.2,25.454545454545453,0.16666666666666666,0.2,0.16666666666666666,0.16666666666666666,0.2,0.2222222222222222,,0.3333333333333333,,,0.25,,0.125,0.5,0.2,0.25,,0.2,,,,0.1,,,,,0.2,0.5,0.3333333333333333,1.0,,0.7,0.507615,0.5363100000000001,0.4869666666666667,0.09090909090909091,,0.8,3.9,25.0,0.36585365853658536,,,1.0,,2.0,2.0,,1.0,,,,1.0,,2.0,1.0,2.0,,,1.0,,,,1.0,,,0.25,0.16666666666666666,0.16666666666666666,0.125,0.2,1.0,0.3333333333333333,,,,,,,,,0.1111111111111111,0.4,1.0,2.0,1.0,1.0,,0.2,,0.3333333333333333,0.3333333333333333,2.0,2.0,1.0,1.0,1.0,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2605,1610612742,Marquis Daniels,Marquis Daniels,2605,DAL,2057.0,34,21.0,68,68,27,25,12.0,136,5.0,6.0,1.0,4.0,4.0,1.0,6.0,2.0,,,,,7.0,14.0,,,5.0,19.0,53.0,3.0,5.0,7.0,,3.0,13.0,8.0,,,2.0,3.0,1.0,7.0,,1.0,7.0,8.0,2.0,10.0,,,,,4.0,9.0,,1.0,13.0,27,0.5714285714285714,0.5714285714285714,,,,0.5,0.7142857142857143,0.5,0.7142857142857143,0.5277777777777778,0.7222222222222222,,27.160493827160494,0.2,,0.14285714285714285,0.19047619047619047,0.0625,,,,0.21428571428571427,0.25,0.15384615384615385,0.3333333333333333,,0.42857142857142855,0.8333333333333334,0.8333333333333334,0.6,0.42857142857142855,0.16666666666666666,0.16666666666666666,,0.14285714285714285,,,,,,0.3333333333333333,0.5714285714285714,1.0,,0.42857142857142855,0.49209285714285717,0.48095,0.5446000000000001,0.23529411764705882,,0.6842105263157895,6.035714285714286,,0.39705882352941174,1.0,,2.0,2.0,6.0,6.0,,,1.0,,1.0,,,1.0,1.0,4.0,,1.0,4.0,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.75,,,0.25,,,0.5,0.5,1.0,,,,,0.23529411764705882,0.3157894736842105,1.0,,2.0,,,0.2857142857142857,,,1.0,,,1.0,,,0.4,,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,2667.0,44,7.0,82,83,21,30,16.0,165,2.0,6.0,1.0,,1.0,3.0,4.0,4.0,,,,7.0,7.0,14.0,3.0,7.0,3.0,26.0,76.0,1.0,,1.0,3.0,3.0,6.0,2.0,6.0,7.0,9.0,10.0,5.0,21.0,1.0,2.0,2.0,4.0,1.0,5.0,,1.0,,2.0,4.0,4.0,,2.0,6.0,21,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.5,,0.5476190476190477,0.375,0.5652173913043478,0.5,0.3333333333333333,24.271844660194173,0.0625,0.027777777777777776,0.16666666666666666,0.09090909090909091,0.02040816326530612,,,0.07692307692307693,0.09090909090909091,,0.07692307692307693,0.16666666666666666,,0.2857142857142857,0.3333333333333333,0.4,,0.19047619047619047,0.75,0.75,,0.19047619047619047,,,,,0.3333333333333333,0.5,0.25,,,0.6190476190476191,0.4805761904761905,0.537475,0.509975,,,0.23076923076923078,7.3928571428571415,24.885714285714283,0.25609756097560976,2.0,3.0,1.0,1.0,6.0,12.0,3.0,1.0,1.0,1.0,3.0,,1.0,2.0,2.0,2.0,,,,,,,,,,1.0,1.25,1.0,0.07142857142857142,0.16666666666666666,1.0,,,0.5,0.5,0.5,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.42857142857142855,,0.23076923076923078,1.0,,,,,,,0.16666666666666666,1.0,1.0,1.0,1.0,,,,0.5,,,,,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.75,0.3333333333333333,,,True,,,,,,,,,,,,,,,,,,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,2802.0,47,21.0,90,92,26,27,18.0,182,,,,,,1.0,2.0,4.0,,3.0,1.0,4.0,2.0,6.0,1.0,7.0,1.0,8.0,74.0,1.0,,1.0,1.0,1.0,1.0,,3.0,4.0,1.0,3.0,1.0,8.0,,1.0,2.0,4.0,,4.0,,1.0,,,2.0,2.0,,1.0,1.0,26,,,1.0,0.14285714285714285,0.14285714285714285,0.3333333333333333,,0.2692307692307692,,0.2857142857142857,0.16666666666666666,0.5384615384615384,15.178571428571427,0.046511627906976744,,0.08333333333333333,0.05454545454545454,,,,,,0.1,0.058823529411764705,,,,,,,0.15384615384615385,0.5,0.5,,0.3076923076923077,0.23076923076923078,,,,0.3076923076923077,,,,0.5,0.5384615384615384,0.4790230769230769,0.4053,0.42619999999999997,,,0.125,14.366666666666665,24.428571428571427,0.28888888888888886,1.0,1.0,,,,4.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,1.0,,,,0.16666666666666666,,0.3333333333333333,0.2,,0.25,0.3333333333333333,,0.25,0.25,1.0,0.25,,,,,,,,,,0.14285714285714285,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,0.25,True,,,,,,,,,,,,,,,,,,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,48.0,1,4.0,2,2,2,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
952,1610612742,Antoine Walker,Antoine Walker,952,DAL,250.0,4,7.0,9,9,5,2,1.0,18,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,4.0,,1.0,1.0,,,2.0,2.0,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,2.0,5,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,20.0,0.16666666666666666,,,0.16666666666666666,,,,,,,0.3333333333333333,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,1.0,0.7986,,0.7986,,,1.0,,,0.5555555555555556,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1712,1610612742,Antawn Jamison,Antawn Jamison,1712,DAL,5355.0,89,-2.0,193,189,64,76,33.0,382,8.0,16.0,8.0,4.0,8.0,8.0,16.0,10.0,1.0,3.0,2.0,1.0,21.0,42.0,1.0,4.0,8.0,53.0,194.0,11.0,12.0,21.0,2.0,4.0,28.0,28.0,3.0,1.0,,,,,7.0,4.0,2.0,6.0,11.0,17.0,3.0,4.0,4.0,4.0,12.0,10.0,,3.0,28.0,64,0.6666666666666666,0.875,1.0,0.25,0.25,0.5,0.5714285714285714,0.4891304347826087,0.5217391304347826,0.5196078431372549,0.5384615384615384,0.08695652173913043,24.13793103448276,0.034482758620689655,0.08333333333333333,0.19047619047619047,0.0759493670886076,0.09183673469387756,0.07692307692307693,0.10714285714285714,0.06666666666666667,0.047619047619047616,0.05,,0.23076923076923078,0.15,0.34782608695652173,0.5,0.5,0.5,0.34782608695652173,0.5,0.5333333333333333,0.625,0.21739130434782608,0.06521739130434782,0.3333333333333333,0.5,1.0,0.021739130434782608,0.7272727272727273,0.34782608695652173,0.5,0.08695652173913043,0.43478260869565216,0.4621086956521738,0.49923,0.45300652173913036,0.041666666666666664,,0.5283018867924528,7.473809523809525,23.425,0.3316062176165803,5.0,,8.0,4.0,20.0,14.0,,1.0,,,,,,4.0,2.0,5.0,1.0,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.7272727272727273,0.7272727272727273,0.7692307692307693,0.023809523809523808,,0.8,,1.0,0.5,0.5,1.0,,,,,0.045454545454545456,0.37735849056603776,6.0,10.0,2.0,2.0,1.0,0.14285714285714285,0.5,0.125,0.75,,,,,,0.08333333333333333,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,False,1.0,2.0,1.0,0.25,0.0625,0.3333333333333333,0.2222222222222222,,,,,,,,,,,,,,
